"plh0035","year","e11103","sex","n","percent","lower_confidence","upper_confidence"
"Some worries","2000","Full Time","Female","1644","0.476595098558372","0.459526029607798","0.493664167508945"
"Some worries","2000","Full Time","Male","3244","0.474110554683468","0.462180021143218","0.486041088223719"
"Some worries","2000","Not Working","Female","2734","0.479124822806264","0.466194468859044","0.492055176753484"
"Some worries","2000","Not Working","Male","1591","0.501114697056532","0.483974746854602","0.518254647258463"
"Some worries","2000","Part Time","Female","1751","0.503928860945983","0.487362286509122","0.520495435382844"
"Some worries","2000","Part Time","Male","653","0.431972893199677","0.40743908361","0.456506702789354"
"Big worries","2001","Full Time","Female","357","0.123057788860493","0.1112533690254","0.134862208695587"
"Big worries","2001","Full Time","Male","614","0.102852956615037","0.0951991987294686","0.110506714500606"
"Big worries","2001","Not Working","Female","1398","0.290705707190054","0.278169307370518","0.30324210700959"
"Big worries","2001","Not Working","Male","842","0.281213304991232","0.26519179855556","0.297234811426904"
"Big worries","2001","Part Time","Female","426","0.129052993390063","0.117737220702745","0.140368766077381"
"Big worries","2001","Part Time","Male","233","0.163512073510452","0.144383806630658","0.182640340390246"
"No worries","2001","Full Time","Female","1120","0.386308153478726","0.368811833206873","0.403804473750578"
"No worries","2001","Full Time","Male","2393","0.393954401908555","0.381642925311327","0.406265878505783"
"No worries","2001","Not Working","Female","1207","0.217672307890967","0.206279552697443","0.22906506308449"
"No worries","2001","Not Working","Male","760","0.237330486355903","0.222169398673946","0.252491574037861"
"No worries","2001","Part Time","Female","1204","0.356208462279503","0.340045198659743","0.372371725899263"
"No worries","2001","Part Time","Male","580","0.388964159036677","0.363749157080004","0.41417916099335"
"Some worries","2001","Full Time","Female","1498","0.490634057660781","0.472670249703771","0.50859786561779"
"Some worries","2001","Full Time","Male","3044","0.503192641476408","0.490594813747646","0.515790469205169"
"Some worries","2001","Not Working","Female","2435","0.491621984918979","0.477819990377038","0.505423979460921"
"Some worries","2001","Not Working","Male","1423","0.481456208652865","0.463650612594209","0.499261804711521"
"Some worries","2001","Part Time","Female","1742","0.514738544330434","0.497869691419233","0.531607397241635"
"Some worries","2001","Part Time","Male","623","0.447523767452871","0.421805854421271","0.473241680484472"
"Big worries","2002","Full Time","Female","336","0.114244853605816","0.103104156179645","0.125385551031987"
"Big worries","2002","Full Time","Male","581","0.0963666488345747","0.0891493872811203","0.103583910388029"
"Big worries","2002","Not Working","Female","1356","0.295154837555797","0.282617158898554","0.30769251621304"
"Big worries","2002","Not Working","Male","855","0.286007289413715","0.270258980142089","0.301755598685342"
"Big worries","2002","Part Time","Female","441","0.1373231511206","0.126225352968293","0.148420949272907"
"Big worries","2002","Part Time","Male","187","0.142585899664425","0.125105765645376","0.160066033683475"
"No worries","2002","Full Time","Female","1220","0.395426673171638","0.378303088479391","0.412550257863886"
"No worries","2002","Full Time","Male","2732","0.414350194380295","0.402302173386999","0.426398215373591"
"No worries","2002","Not Working","Female","1247","0.207349590505618","0.196205676419326","0.218493504591911"
"No worries","2002","Not Working","Male","799","0.232322024690518","0.217604552378107","0.247039497002928"
"No worries","2002","Part Time","Female","1421","0.360598740827562","0.345116289756488","0.376081191898636"
"No worries","2002","Part Time","Male","671","0.418534927465841","0.393872329305027","0.443197525626655"
"Some worries","2002","Full Time","Female","1576","0.490328473222545","0.472820899773328","0.507836046671763"
"Some worries","2002","Full Time","Male","3109","0.48928315678513","0.477057191346835","0.501509122223426"
"Some worries","2002","Not Working","Female","2481","0.497495571938585","0.483751675425191","0.511239468451978"
"Some worries","2002","Not Working","Male","1509","0.481670685895767","0.464257570072664","0.49908380171887"
"Some worries","2002","Part Time","Female","1833","0.502078108051838","0.485956545861893","0.518199670241783"
"Some worries","2002","Part Time","Male","679","0.438879172869733","0.414070025577985","0.463688320161481"
"Big worries","2003","Full Time","Female","279","0.10479907984456","0.0937217493682844","0.115876410320835"
"Big worries","2003","Full Time","Male","551","0.104190085975998","0.0964352389429011","0.111944933009095"
"Big worries","2003","Not Working","Female","1276","0.285830890745527","0.2732862635486","0.298375517942453"
"Big worries","2003","Not Working","Male","797","0.25078992324826","0.235750141459277","0.265829705037243"
"Big worries","2003","Part Time","Female","377","0.115662067088751","0.105188613750959","0.126135520426542"
"Big worries","2003","Part Time","Male","214","0.165508042231942","0.146898343738287","0.184117740725596"
"No worries","2003","Full Time","Female","1166","0.398575420411385","0.380868543805323","0.416282297017448"
"No worries","2003","Full Time","Male","2483","0.406382276652423","0.393914962179434","0.418849591125413"
"No worries","2003","Not Working","Female","1244","0.22195199876815","0.210413870216971","0.233490127319329"
"No worries","2003","Not Working","Male","839","0.245525856604403","0.230592567028903","0.260459146179904"
"No worries","2003","Part Time","Female","1346","0.349765099676913","0.334147701811986","0.36538249754184"
"No worries","2003","Part Time","Male","649","0.410694787507004","0.38606002129732","0.435329553716687"
"Some worries","2003","Full Time","Female","1492","0.496625499744055","0.478543093123691","0.514707906364419"
"Some worries","2003","Full Time","Male","2928","0.489427637371579","0.476738707376156","0.502116567367002"
"Some worries","2003","Not Working","Female","2463","0.492217110486323","0.478336133568877","0.506098087403769"
"Some worries","2003","Not Working","Male","1555","0.503684220147336","0.486336480201349","0.521031960093323"
"Some worries","2003","Part Time","Female","1859","0.534572833234337","0.518238003685311","0.550907662783362"
"Some worries","2003","Part Time","Male","669","0.423797170261054","0.399052285931364","0.448542054590745"
"Big worries","2004","Full Time","Female","330","0.137206029771385","0.124477828500503","0.149934231042268"
"Big worries","2004","Full Time","Male","590","0.121280507581665","0.112756933032342","0.129804082130987"
"Big worries","2004","Not Working","Female","1439","0.323454985546471","0.310362318188206","0.336547652904737"
"Big worries","2004","Not Working","Male","917","0.302503760466082","0.286716413756633","0.318291107175531"
"Big worries","2004","Part Time","Female","461","0.153097598759202","0.141200547595875","0.164994649922528"
"Big worries","2004","Part Time","Male","241","0.187578785921598","0.167797032587171","0.207360539256026"
"No worries","2004","Full Time","Female","1021","0.357956561783956","0.340221845113583","0.375691278454328"
"No worries","2004","Full Time","Male","2101","0.359468975948241","0.346940393860237","0.371997558036245"
"No worries","2004","Not Working","Female","1065","0.187716742868642","0.176787800996543","0.19864568474074"
"No worries","2004","Not Working","Male","804","0.214138286333968","0.200039132488148","0.228237440179787"
"No worries","2004","Part Time","Female","1188","0.312114921979838","0.296805680687093","0.327424163272584"
"No worries","2004","Part Time","Male","591","0.377395314875771","0.352832013393201","0.401958616358341"
"Some worries","2004","Full Time","Female","1456","0.504837408444659","0.486341461854393","0.523333355034925"
"Some worries","2004","Full Time","Male","2944","0.519250516470094","0.506205368411138","0.532295664529051"
"Some worries","2004","Not Working","Female","2400","0.488828271584887","0.474837733079617","0.502818810090157"
"Some worries","2004","Not Working","Male","1531","0.48335795319995","0.466182740223025","0.500533166176876"
"Some worries","2004","Part Time","Female","1870","0.53478747926096","0.518307571735161","0.551267386786759"
"Some worries","2004","Part Time","Male","664","0.43502589920263","0.409903904438989","0.460147893966272"
"Big worries","2005","Full Time","Female","313","0.137018537168911","0.123994872621684","0.150042201716138"
"Big worries","2005","Full Time","Male","545","0.113072726927097","0.10458213821199","0.121563315642204"
"Big worries","2005","Not Working","Female","1344","0.316826358660538","0.30354116949123","0.330111547829846"
"Big worries","2005","Not Working","Male","868","0.292589629748543","0.276754736288304","0.308424523208782"
"Big worries","2005","Part Time","Female","444","0.143346247262996","0.131610422181337","0.155082072344655"
"Big worries","2005","Part Time","Male","193","0.176629042087883","0.1565522045398","0.196705879635966"
"No worries","2005","Full Time","Female","956","0.36307627240473","0.344863106116469","0.381289438692991"
"No worries","2005","Full Time","Male","1960","0.354805430158557","0.341977536618094","0.367633323699019"
"No worries","2005","Not Working","Female","1065","0.195644958150197","0.184317048843478","0.206972867456915"
"No worries","2005","Not Working","Male","783","0.217931926524602","0.203562723616667","0.232301129432538"
"No worries","2005","Part Time","Female","1137","0.308732934706779","0.293261442010748","0.32420442740281"
"No worries","2005","Part Time","Male","534","0.35753190879743","0.33230002586035","0.382763791734509"
"Some worries","2005","Full Time","Female","1409","0.499905190426359","0.48096811969886","0.518842261153859"
"Some worries","2005","Full Time","Male","2839","0.532121842914346","0.518743978351625","0.545499707477068"
"Some worries","2005","Not Working","Female","2302","0.487528683189266","0.47325531705394","0.501802049324591"
"Some worries","2005","Not Working","Male","1520","0.489478443726854","0.472079463381461","0.506877424072247"
"Some worries","2005","Part Time","Female","1844","0.547920818030225","0.531252800132431","0.564588835928019"
"Some worries","2005","Part Time","Male","659","0.465839049114687","0.439577491007821","0.492100607221554"
"Big worries","2006","Full Time","Female","329","0.132672617913541","0.120154797227841","0.145190438599241"
"Big worries","2006","Full Time","Male","560","0.11087029107953","0.102636728701544","0.119103853457516"
"Big worries","2006","Not Working","Female","1518","0.318308815570976","0.305504289985499","0.331113341156453"
"Big worries","2006","Not Working","Male","967","0.304664721210597","0.289317410652494","0.320012031768701"
"Big worries","2006","Part Time","Female","481","0.162121428704101","0.150066874854201","0.174175982554001"
"Big worries","2006","Part Time","Male","201","0.160263797959847","0.141115609720895","0.179411986198799"
"No worries","2006","Full Time","Female","970","0.361957609661796","0.344223876458762","0.379691342864829"
"No worries","2006","Full Time","Male","2089","0.380686999031948","0.367953822899224","0.393420175164672"
"No worries","2006","Not Working","Female","1125","0.206971096322514","0.195834699996913","0.218107492648115"
"No worries","2006","Not Working","Male","894","0.230415017563246","0.216373703673182","0.24445633145331"
"No worries","2006","Part Time","Female","1174","0.310638580884352","0.295503262114553","0.325773899654152"
"No worries","2006","Part Time","Male","562","0.385717825836658","0.360310594254604","0.411125057418712"
"Some worries","2006","Full Time","Female","1522","0.505369772424664","0.486919979099745","0.523819565749583"
"Some worries","2006","Full Time","Male","2937","0.508442709888522","0.49533261882345","0.521552800953593"
"Some worries","2006","Not Working","Female","2441","0.47472008810651","0.460993597375698","0.488446578837322"
"Some worries","2006","Not Working","Male","1594","0.464920261226156","0.448289100719802","0.481551421732511"
"Some worries","2006","Part Time","Female","1936","0.527239990411547","0.510910789724491","0.543569191098602"
"Some worries","2006","Part Time","Male","647","0.454018376203495","0.428030890516017","0.480005861890973"
"Big worries","2007","Full Time","Female","308","0.125413066954083","0.112748482597261","0.138077651310904"
"Big worries","2007","Full Time","Male","560","0.105128092677037","0.0968115126013341","0.11344467275274"
"Big worries","2007","Not Working","Female","1306","0.28725580893632","0.274318420383636","0.300193197489004"
"Big worries","2007","Not Working","Male","918","0.296138919509521","0.280437775374144","0.311840063644899"
"Big worries","2007","Part Time","Female","449","0.157645837668848","0.145404132020727","0.169887543316969"
"Big worries","2007","Part Time","Male","195","0.164965620206515","0.144727706744684","0.185203533668346"
"No worries","2007","Full Time","Female","933","0.357586367182759","0.339258332182891","0.375914402182627"
"No worries","2007","Full Time","Male","1901","0.370287155164613","0.357193962960233","0.383380347368993"
"No worries","2007","Not Working","Female","1056","0.207951371965003","0.196347519817825","0.219555224112181"
"No worries","2007","Not Working","Male","784","0.218320538069463","0.204113559416245","0.23252751672268"
"No worries","2007","Part Time","Female","1102","0.298773478690826","0.283397119914405","0.314149837467248"
"No worries","2007","Part Time","Male","482","0.359411328290698","0.333247436633757","0.38557521994764"
"Some worries","2007","Full Time","Female","1386","0.517000565863159","0.497891613629989","0.536109518096328"
"Some worries","2007","Full Time","Male","2764","0.52458475215835","0.511043796110183","0.538125708206517"
"Some worries","2007","Not Working","Female","2337","0.504792819098677","0.4904974484732","0.519088189724154"
"Some worries","2007","Not Working","Male","1546","0.485540542421016","0.468352421194791","0.502728663647241"
"Some worries","2007","Part Time","Female","1853","0.543580683640326","0.526847933304296","0.560313433976355"
"Some worries","2007","Part Time","Male","615","0.475623051502787","0.448391644724839","0.502854458280735"
"Big worries","2008","Full Time","Female","298","0.135225358075751","0.121887136031397","0.148563580120104"
"Big worries","2008","Full Time","Male","494","0.110054553328722","0.101338026455315","0.118771080202129"
"Big worries","2008","Not Working","Female","1265","0.300278926079807","0.286747231025964","0.313810621133649"
"Big worries","2008","Not Working","Male","839","0.29133881251363","0.27524481260531","0.30743281242195"
"Big worries","2008","Part Time","Female","400","0.145521037815668","0.133314853854945","0.15772722177639"
"Big worries","2008","Part Time","Male","166","0.144262402603323","0.124407755858377","0.164117049348269"
"No worries","2008","Full Time","Female","900","0.353667739646848","0.335019276790408","0.372316202503287"
"No worries","2008","Full Time","Male","1875","0.379696696006312","0.366179760885528","0.393213631127096"
"No worries","2008","Not Working","Female","988","0.20823753508722","0.196250707465527","0.220224362708914"
"No worries","2008","Not Working","Male","740","0.231656414426203","0.216713152878547","0.246599675973859"
"No worries","2008","Part Time","Female","1089","0.3213236361037","0.305158884678356","0.337488387529044"
"No worries","2008","Part Time","Male","490","0.377762189597617","0.350365207897457","0.405159171297777"
"Some worries","2008","Full Time","Female","1327","0.511106902277402","0.491609344062977","0.530604460491827"
"Some worries","2008","Full Time","Male","2583","0.510248750664967","0.49632563200948","0.524171869320453"
"Some worries","2008","Not Working","Female","2155","0.491483538832973","0.476725308149751","0.506241769516194"
"Some worries","2008","Not Working","Male","1483","0.477004773060167","0.459313636988838","0.494695909131496"
"Some worries","2008","Part Time","Female","1717","0.533155326080632","0.515885840056182","0.550424812105082"
"Some worries","2008","Part Time","Male","547","0.47797540779906","0.44974848503317","0.506202330564949"
"Big worries","2009","Full Time","Female","277","0.120346157489963","0.107366851403662","0.133325463576264"
"Big worries","2009","Full Time","Male","487","0.106352713814404","0.0974204314845833","0.115284996144226"
"Big worries","2009","Not Working","Female","1205","0.318968228811227","0.30448838241501","0.333448075207443"
"Big worries","2009","Not Working","Male","800","0.28918329874006","0.272593228211853","0.305773369268267"
"Big worries","2009","Part Time","Female","376","0.134555925244493","0.122441256945949","0.146670593543037"
"Big worries","2009","Part Time","Male","169","0.155709697934223","0.134969267078418","0.176450128790028"
"No worries","2009","Full Time","Female","823","0.338206574043879","0.319333975355338","0.35707917273242"
"No worries","2009","Full Time","Male","1623","0.355676894599534","0.341806629471905","0.369547159727164"
"No worries","2009","Not Working","Female","788","0.174065164535993","0.162285433366647","0.185844895705339"
"No worries","2009","Not Working","Male","617","0.208994420451576","0.19411657865672","0.223872262246432"
"No worries","2009","Part Time","Female","985","0.305606276631227","0.289252252365424","0.32196030089703"
"No worries","2009","Part Time","Male","441","0.35172476381361","0.324410139478008","0.379039388149212"
"Some worries","2009","Full Time","Female","1314","0.541447268466158","0.521570206844412","0.561324330087904"
"Some worries","2009","Full Time","Male","2466","0.537970391586061","0.523525337448217","0.552415445723905"
"Some worries","2009","Not Working","Female","1987","0.50696660665278","0.49143435567518","0.52249885763038"
"Some worries","2009","Not Working","Male","1452","0.501822280808364","0.483526542620583","0.520118018996145"
"Some worries","2009","Part Time","Female","1687","0.55983779812428","0.542214869145871","0.577460727102689"
"Some worries","2009","Part Time","Male","564","0.492565538252167","0.463967513769636","0.521163562734698"
"Big worries","2010","Full Time","Female","410","0.157085466544477","0.143880428688997","0.170290504399957"
"Big worries","2010","Full Time","Male","794","0.13533132887226","0.126893043056175","0.143769614688345"
"Big worries","2010","Not Working","Female","1491","0.335564964732401","0.322945170901162","0.34818475856364"
"Big worries","2010","Not Working","Male","893","0.304480503640336","0.28812192003032","0.320839087250353"
"Big worries","2010","Part Time","Female","740","0.172578748801303","0.161853893947912","0.183303603654694"
"Big worries","2010","Part Time","Male","287","0.202786068259259","0.182884763097401","0.222687373421118"
"No worries","2010","Full Time","Female","952","0.303882141097588","0.287191467922569","0.320572814272607"
"No worries","2010","Full Time","Male","2307","0.330664474153728","0.319059453881669","0.342269494425787"
"No worries","2010","Not Working","Female","1373","0.19075425395682","0.18025363206656","0.201254875847081"
"No worries","2010","Not Working","Male","696","0.216187663140164","0.201554682427725","0.230820643852604"
"No worries","2010","Part Time","Female","1627","0.315524277117014","0.302334731186954","0.328713823047074"
"No worries","2010","Part Time","Male","576","0.339862783987476","0.316418121994076","0.363307445980876"
"Some worries","2010","Full Time","Female","1555","0.539032392357935","0.520943061057374","0.557121723658497"
"Some worries","2010","Full Time","Male","3212","0.534004196974012","0.521698859346276","0.546309534601748"
"Some worries","2010","Not Working","Female","2514","0.473680781310778","0.460336192736759","0.487025369884797"
"Some worries","2010","Not Working","Male","1451","0.479331833219499","0.461573183203099","0.497090483235899"
"Some worries","2010","Part Time","Female","2402","0.511896974081683","0.497710271599315","0.526083676564052"
"Some worries","2010","Part Time","Male","705","0.457351147753265","0.432693060052647","0.482009235453882"
"Big worries","2011","Full Time","Female","424","0.160184238731401","0.146523049269091","0.17384542819371"
"Big worries","2011","Full Time","Male","694","0.136555930865974","0.127047658427237","0.14606420330471"
"Big worries","2011","Not Working","Female","1434","0.331604740411959","0.3180351660902","0.345174314733718"
"Big worries","2011","Not Working","Male","943","0.280078820586366","0.264879858770667","0.295277782402065"
"Big worries","2011","Part Time","Female","572","0.182100084758661","0.169298070040007","0.194902099477316"
"Big worries","2011","Part Time","Male","232","0.190906518786068","0.170064850878298","0.211748186693837"
"No worries","2011","Full Time","Female","877","0.325754660205236","0.308298813934177","0.343210506476294"
"No worries","2011","Full Time","Male","1735","0.352545493143422","0.339316053757705","0.365774932529138"
"No worries","2011","Not Working","Female","947","0.182913317627943","0.171770477287823","0.194056157968062"
"No worries","2011","Not Working","Male","814","0.238625928296405","0.224198491805021","0.253053364787789"
"No worries","2011","Part Time","Female","1064","0.30049194453616","0.285283459887354","0.315700429184966"
"No worries","2011","Part Time","Male","504","0.345892824667777","0.320668591375907","0.371117057959647"
"Some worries","2011","Full Time","Female","1468","0.514061101063363","0.495445167650764","0.532677034475963"
"Some worries","2011","Full Time","Male","2581","0.510898575990604","0.497056665459008","0.524740486522201"
"Some worries","2011","Not Working","Female","2243","0.485481941960099","0.471076518494017","0.49988736542618"
"Some worries","2011","Not Working","Male","1596","0.481295251117229","0.464383163706454","0.498207338528004"
"Some worries","2011","Part Time","Female","1855","0.517407970705179","0.500831968482013","0.533983972928344"
"Some worries","2011","Part Time","Male","630","0.463200656546156","0.436757499000776","0.489643814091536"
"Big worries","2012","Full Time","Female","390","0.144125365657551","0.131015296076148","0.157235435238954"
"Big worries","2012","Full Time","Male","663","0.14187124774851","0.132039322228539","0.151703173268482"
"Big worries","2012","Not Working","Female","1390","0.318045481659406","0.304528242732323","0.331562720586489"
"Big worries","2012","Not Working","Male","980","0.284638106808586","0.269637195990121","0.29963901762705"
"Big worries","2012","Part Time","Female","581","0.16769254216311","0.155361331864056","0.180023752462163"
"Big worries","2012","Part Time","Male","219","0.178751342404063","0.158244646350835","0.19925803845729"
"No worries","2012","Full Time","Female","894","0.322991140051435","0.305536046177275","0.340446233925594"
"No worries","2012","Full Time","Male","1706","0.354148563743656","0.340672153712554","0.367624973774759"
"No worries","2012","Not Working","Female","907","0.187500005263725","0.176171359546627","0.198828650980823"
"No worries","2012","Not Working","Male","783","0.218813124405898","0.205068832826058","0.232557415985737"
"No worries","2012","Part Time","Female","1121","0.317102504485455","0.301742740832398","0.332462268138511"
"No worries","2012","Part Time","Male","529","0.391849969837268","0.365722402407215","0.417977537267322"
"Some worries","2012","Full Time","Female","1473","0.532883494291014","0.514260116690443","0.551506871891585"
"Some worries","2012","Full Time","Male","2469","0.503980188507833","0.489891472894246","0.51806890412142"
"Some worries","2012","Not Working","Female","2263","0.494454513076869","0.47994312484635","0.508965901307388"
"Some worries","2012","Not Working","Male","1713","0.496548768785517","0.479927358666952","0.513170178904081"
"Some worries","2012","Part Time","Female","1824","0.515204953351436","0.49870905245306","0.531700854249811"
"Some worries","2012","Part Time","Male","593","0.429398687758669","0.40290573033193","0.455891645185408"
"Big worries","2013","Full Time","Female","331","0.127307504360858","0.114410840276366","0.140204168445351"
"Big worries","2013","Full Time","Male","506","0.112614942807906","0.103288088490983","0.12194179712483"
"Big worries","2013","Not Working","Female","1598","0.273417746825253","0.262787203564333","0.284048290086174"
"Big worries","2013","Not Working","Male","1132","0.238466813142127","0.227243269326551","0.249690356957703"
"Big worries","2013","Part Time","Female","512","0.152214704595435","0.140000810084421","0.164428599106449"
"Big worries","2013","Part Time","Male","189","0.166614126062081","0.145998088100105","0.187230164024057"
"No worries","2013","Full Time","Female","922","0.354327246335967","0.335820576815654","0.372833915856281"
"No worries","2013","Full Time","Male","1729","0.406416489743694","0.391925177929319","0.420907801558069"
"No worries","2013","Not Working","Female","1935","0.245043675646398","0.234785210692998","0.255302140599799"
"No worries","2013","Not Working","Male","1913","0.310666517254633","0.298478486915701","0.322854547593566"
"No worries","2013","Part Time","Female","1095","0.334254140981426","0.318215204944485","0.350293077018366"
"No worries","2013","Part Time","Male","479","0.355417808901602","0.328936772890207","0.381898844912997"
"Some worries","2013","Full Time","Female","1313","0.518365249303174","0.499032366787298","0.53769813181905"
"Some worries","2013","Full Time","Male","2178","0.480968567448399","0.466227249799102","0.495709885097697"
"Some worries","2013","Not Working","Female","3220","0.481538577528348","0.469621397984775","0.493455757071921"
"Some worries","2013","Not Working","Male","2493","0.45086666960324","0.437761743293277","0.463971595913203"
"Some worries","2013","Part Time","Female","1716","0.513531154423139","0.496537224046293","0.530525084799986"
"Some worries","2013","Part Time","Male","587","0.477968065036317","0.450332127387571","0.505604002685062"
"Big worries","2014","Full Time","Female","544","0.137171509512007","0.125777299559899","0.148565719464114"
"Big worries","2014","Full Time","Male","882","0.123933643782473","0.116050170827214","0.131817116737732"
"Big worries","2014","Not Working","Female","1676","0.320676944231716","0.308406483630989","0.332947404832443"
"Big worries","2014","Not Working","Male","1032","0.274826184779635","0.260637731978937","0.289014637580332"
"Big worries","2014","Part Time","Female","927","0.159499153255457","0.149913790547777","0.169084515963137"
"Big worries","2014","Part Time","Male","339","0.17049849226883","0.153776787478097","0.187220197059563"
"No worries","2014","Full Time","Female","1118","0.301492345090027","0.286293389360582","0.316691300819472"
"No worries","2014","Full Time","Male","2381","0.372313238889472","0.360747318578817","0.383879159200128"
"No worries","2014","Not Working","Female","1221","0.190653687917209","0.180326582241736","0.200980793592682"
"No worries","2014","Not Working","Male","939","0.231151219165096","0.217752802248992","0.2445496360812"
"No worries","2014","Part Time","Female","1717","0.316190748306999","0.304017615842069","0.32836388077193"
"No worries","2014","Part Time","Male","692","0.344348477402155","0.323221016276744","0.365475938527566"
"Some worries","2014","Full Time","Female","1840","0.561336145397966","0.544901230883964","0.577771059911968"
"Some worries","2014","Full Time","Male","3448","0.503753117328055","0.491790884784675","0.515715349871435"
"Some worries","2014","Not Working","Female","2661","0.488669367851075","0.47552779692731","0.50181093877484"
"Some worries","2014","Not Working","Male","1832","0.49402259605527","0.47813259608823","0.509912596022309"
"Some worries","2014","Part Time","Female","2961","0.524310098437544","0.511235861242882","0.537384335632207"
"Some worries","2014","Part Time","Male","912","0.485153030329015","0.462930672042654","0.507375388615375"
"Big worries","2015","Full Time","Female","446","0.130047163849742","0.118472564552756","0.141621763146729"
"Big worries","2015","Full Time","Male","778","0.118621830826792","0.110594007157131","0.126649654496452"
"Big worries","2015","Not Working","Female","1638","0.308789205274439","0.297032548738933","0.320545861809945"
"Big worries","2015","Not Working","Male","1023","0.264608858637722","0.251416334614666","0.277801382660779"
"Big worries","2015","Part Time","Female","825","0.156781899975732","0.146996822806167","0.166566977145298"
"Big worries","2015","Part Time","Male","278","0.152182557910493","0.135584161873367","0.168780953947619"
"No worries","2015","Full Time","Female","1038","0.313597678208985","0.297632143822609","0.329563212595362"
"No worries","2015","Full Time","Male","2115","0.339744741282831","0.327985841886279","0.351503640679383"
"No worries","2015","Not Working","Female","1492","0.213570302867979","0.203141177116645","0.223999428619314"
"No worries","2015","Not Working","Male","1294","0.25742065974958","0.244345119629588","0.270496199869571"
"No worries","2015","Part Time","Female","1598","0.293966193115792","0.281705704572197","0.306226681659387"
"No worries","2015","Part Time","Male","612","0.334126472542899","0.312330119840541","0.355922825245257"
"Some worries","2015","Full Time","Female","1760","0.556355157941272","0.539258884872629","0.573451431009915"
"Some worries","2015","Full Time","Male","3339","0.541633427890377","0.529262748044909","0.554004107735846"
"Some worries","2015","Not Working","Female","2802","0.477640491857582","0.464929400490768","0.490351583224395"
"Some worries","2015","Not Working","Male","1978","0.477970481612698","0.463031720734174","0.492909242491222"
"Some worries","2015","Part Time","Female","2881","0.549251906908476","0.535861336756455","0.562642477060496"
"Some worries","2015","Part Time","Male","909","0.513690969546608","0.490594816857946","0.53678712223527"
"Big worries","2016","Full Time","Female","466","0.140202330619155","0.128226936457187","0.152177724781124"
"Big worries","2016","Full Time","Male","771","0.111487905667924","0.103485375541722","0.119490435794126"
"Big worries","2016","Not Working","Female","1740","0.321242726442715","0.309889164404721","0.33259628848071"
"Big worries","2016","Not Working","Male","1258","0.260548616734057","0.249542688295745","0.271554545172369"
"Big worries","2016","Part Time","Female","853","0.156348627899469","0.146414066354592","0.166283189444345"
"Big worries","2016","Part Time","Male","331","0.157585777191776","0.140864978113938","0.174306576269614"
"No worries","2016","Full Time","Female","1048","0.317359511562216","0.301305415780705","0.333413607343728"
"No worries","2016","Full Time","Male","2041","0.344621598579686","0.332537922469442","0.356705274689929"
"No worries","2016","Not Working","Female","1895","0.210113280379073","0.200207985814376","0.220018574943771"
