"plh0035","year","e11102","education","n","percent","lower_confidence","upper_confidence"
"Some worries","2000","Not Employed","secondary school degree","837","0.524272014429103","0.50021866209727","0.548325366760936"
"Big worries","2001","Employed","college entrance qualification","261","0.0830536992787313","0.0737626717150115","0.0923447268424512"
"Big worries","2001","Employed","lower secondary degree","667","0.148535255325866","0.138043937703479","0.159026572948254"
"Big worries","2001","Employed","no degree/no degree yet","40","0.178423533138964","0.131614292883394","0.225232773394534"
"Big worries","2001","Employed","Other degree","164","0.205355578043782","0.177856983513003","0.232854172574561"
"Big worries","2001","Employed","secondary school degree","490","0.101015630091457","0.0925667863012525","0.109464473881662"
"Big worries","2001","Not Employed","college entrance qualification","162","0.177189452383548","0.153983452834128","0.200395451932968"
"Big worries","2001","Not Employed","lower secondary degree","1423","0.331324285333444","0.317276988093888","0.345371582572999"
"Big worries","2001","Not Employed","no degree/no degree yet","107","0.204727425085161","0.172627814737867","0.236827035432455"
"Big worries","2001","Not Employed","Other degree","201","0.393818698903711","0.352300193700607","0.435337204106814"
"Big worries","2001","Not Employed","secondary school degree","329","0.222460542204138","0.201559343290461","0.243361741117815"
"No worries","2001","Employed","college entrance qualification","1525","0.45562155381428","0.438854185746322","0.472388921882239"
"No worries","2001","Employed","lower secondary degree","1538","0.347529291887497","0.333481497435367","0.361577086339627"
"No worries","2001","Employed","no degree/no degree yet","116","0.414042906793058","0.353823411439353","0.474262402146763"
"No worries","2001","Employed","Other degree","258","0.306253494054334","0.274876469593032","0.337630518515636"
"No worries","2001","Employed","secondary school degree","1839","0.374920164522268","0.361347532787936","0.3884927962566"
"No worries","2001","Not Employed","college entrance qualification","365","0.316343559818218","0.288079803847947","0.344607315788489"
"No worries","2001","Not Employed","lower secondary degree","758","0.171148089264687","0.159907660933463","0.182388517595911"
"No worries","2001","Not Employed","no degree/no degree yet","281","0.47773901900976","0.438002218846106","0.517475819173414"
"No worries","2001","Not Employed","Other degree","112","0.198887890885012","0.164968886646355","0.232806895123668"
"No worries","2001","Not Employed","secondary school degree","435","0.252343949299365","0.230515099226164","0.274172799372567"
"Some worries","2001","Employed","college entrance qualification","1603","0.461324746906988","0.44454137590634","0.478108117907637"
"Some worries","2001","Employed","lower secondary degree","2209","0.503935452786637","0.489185573094076","0.518685332479197"
"Some worries","2001","Employed","no degree/no degree yet","101","0.407533560067978","0.34745837795747","0.467608742178487"
"Some worries","2001","Employed","Other degree","407","0.488390927901884","0.454363921852348","0.522417933951421"
"Some worries","2001","Employed","secondary school degree","2558","0.524064205386275","0.510062099591356","0.538066311181194"
"Some worries","2001","Not Employed","college entrance qualification","513","0.506466987798234","0.47608157809183","0.536852397504639"
"Some worries","2001","Not Employed","lower secondary degree","2132","0.497527625401869","0.482605762109652","0.512449488694087"
"Some worries","2001","Not Employed","no degree/no degree yet","219","0.317533555905079","0.280500529039999","0.354566582770159"
"Some worries","2001","Not Employed","Other degree","219","0.407293410211278","0.36554250994528","0.449044310477275"
"Some worries","2001","Not Employed","secondary school degree","757","0.525195508496496","0.500099688252004","0.550291328740988"
"Big worries","2002","Employed","college entrance qualification","240","0.0598680899759029","0.0528373538274751","0.0668988261243308"
"Big worries","2002","Employed","lower secondary degree","588","0.153978669770193","0.142989644913213","0.164967694627172"
"Big worries","2002","Employed","no degree/no degree yet","40","0.166602072829109","0.120226567082543","0.212977578575676"
"Big worries","2002","Employed","Other degree","169","0.202659887188556","0.174891167549813","0.230428606827299"
"Big worries","2002","Employed","secondary school degree","497","0.0988481463073752","0.0906513431117936","0.107044949502957"
"Big worries","2002","Not Employed","college entrance qualification","168","0.170199315003705","0.149180186464926","0.191218443542485"
"Big worries","2002","Not Employed","lower secondary degree","1414","0.345775013676262","0.331365121643664","0.360184905708859"
"Big worries","2002","Not Employed","no degree/no degree yet","103","0.178436693686222","0.149114933209808","0.207758454162635"
"Big worries","2002","Not Employed","Other degree","190","0.378200024119027","0.336154113041567","0.420245935196486"
"Big worries","2002","Not Employed","secondary school degree","320","0.227684968519595","0.207073261881224","0.248296675157966"
"No worries","2002","Employed","college entrance qualification","2069","0.478226212306759","0.46342264035461","0.493029784258907"
"No worries","2002","Employed","lower secondary degree","1485","0.349714623141266","0.335195275363226","0.364233970919307"
"No worries","2002","Employed","no degree/no degree yet","99","0.376917046030339","0.316603053884893","0.437231038175786"
"No worries","2002","Employed","Other degree","256","0.316730027285572","0.284594092480924","0.34886596209022"
"No worries","2002","Employed","secondary school degree","2065","0.400614624360233","0.387156711135653","0.414072537584814"
"No worries","2002","Not Employed","college entrance qualification","470","0.336486798244819","0.310059199351253","0.362914397138386"
"No worries","2002","Not Employed","lower secondary degree","667","0.153216192403987","0.142303322824693","0.16412906198328"
"No worries","2002","Not Employed","no degree/no degree yet","326","0.449061961948411","0.410970121654731","0.487153802242092"
"No worries","2002","Not Employed","Other degree","88","0.157541479728252","0.125954408148081","0.189128551308423"
"No worries","2002","Not Employed","secondary school degree","465","0.259946094216549","0.238387380047179","0.281504808385919"
"Some worries","2002","Employed","college entrance qualification","2065","0.461905697717338","0.447131137647764","0.476680257786913"
"Some worries","2002","Employed","lower secondary degree","2071","0.496306707088541","0.481083842867276","0.511529571309805"
"Some worries","2002","Employed","no degree/no degree yet","109","0.456480881140551","0.394488122924668","0.518473639356435"
"Some worries","2002","Employed","Other degree","380","0.480610085525872","0.446096240314526","0.515123930737218"
"Some worries","2002","Employed","secondary school degree","2531","0.500537229332392","0.486805317491654","0.514269141173129"
"Some worries","2002","Not Employed","college entrance qualification","590","0.493313886751475","0.465351123934175","0.521276649568775"
"Some worries","2002","Not Employed","lower secondary degree","2104","0.501008793919752","0.485860299186698","0.516157288652805"
"Some worries","2002","Not Employed","no degree/no degree yet","226","0.372501344365367","0.335476114528796","0.409526574201938"
"Some worries","2002","Not Employed","Other degree","233","0.464258496152721","0.421017547097572","0.507499445207871"
"Some worries","2002","Not Employed","secondary school degree","805","0.512368937263856","0.487799986693955","0.536937887833758"
"Big worries","2003","Employed","college entrance qualification","244","0.0660171977281815","0.058490473749451","0.073543921706912"
"Big worries","2003","Employed","lower secondary degree","524","0.1472530829458","0.136039327804229","0.158466838087371"
"Big worries","2003","Employed","no degree/no degree yet","37","0.187817518774222","0.137121304968476","0.238513732579968"
"Big worries","2003","Employed","Other degree","151","0.202938444895208","0.173783146028158","0.232093743762259"
"Big worries","2003","Employed","secondary school degree","444","0.101063284108252","0.0925988039924496","0.109527764224055"
"Big worries","2003","Not Employed","college entrance qualification","164","0.166607245442791","0.14592552485031","0.187288966035272"
"Big worries","2003","Not Employed","lower secondary degree","1286","0.32121487052086","0.306885232517212","0.335544508524508"
"Big worries","2003","Not Employed","no degree/no degree yet","93","0.159286525156621","0.131473335859758","0.187099714453485"
"Big worries","2003","Not Employed","Other degree","193","0.373200648395573","0.331100892720032","0.415300404071115"
"Big worries","2003","Not Employed","secondary school degree","319","0.220406667221652","0.199895846378203","0.240917488065101"
"No worries","2003","Employed","college entrance qualification","1948","0.456903603761715","0.441804236120501","0.472002971402928"
"No worries","2003","Employed","lower secondary degree","1384","0.36021270851035","0.345021017735395","0.375404399285306"
"No worries","2003","Employed","no degree/no degree yet","95","0.365096506857152","0.302602500874036","0.427590512840267"
"No worries","2003","Employed","Other degree","248","0.328764679551553","0.294710581685999","0.362818777417107"
"No worries","2003","Employed","secondary school degree","1881","0.378746610162895","0.365124393320549","0.392368827005242"
"No worries","2003","Not Employed","college entrance qualification","457","0.328402170974992","0.302336283517858","0.354468058432125"
"No worries","2003","Not Employed","lower secondary degree","687","0.165507810317679","0.154102906606136","0.176912714029223"
"No worries","2003","Not Employed","no degree/no degree yet","341","0.465193362813304","0.427283482137274","0.503103243489335"
"No worries","2003","Not Employed","Other degree","114","0.210974736481969","0.175460311089013","0.246489161874925"
"No worries","2003","Not Employed","secondary school degree","430","0.261462153098162","0.239718755179732","0.283205551016591"
"Some worries","2003","Employed","college entrance qualification","1989","0.477079198510104","0.461939361253377","0.492219035766831"
"Some worries","2003","Employed","lower secondary degree","1928","0.492534208543849","0.476713337986318","0.508355079101381"
"Some worries","2003","Employed","no degree/no degree yet","96","0.447085974368626","0.382549536026259","0.511622412710994"
"Some worries","2003","Employed","Other degree","332","0.468296875553239","0.432123866353484","0.504469884752993"
"Some worries","2003","Employed","secondary school degree","2546","0.520190105728852","0.506160202688463","0.534220008769242"
"Some worries","2003","Not Employed","college entrance qualification","626","0.504990583582217","0.477240567795285","0.532740599369149"
"Some worries","2003","Not Employed","lower secondary degree","2106","0.51327731916146","0.497938636321749","0.528616002001172"
"Some worries","2003","Not Employed","no degree/no degree yet","231","0.375520112030074","0.338714580222112","0.412325643838037"
"Some worries","2003","Not Employed","Other degree","200","0.415824615122458","0.372923277315882","0.458725952929034"
"Some worries","2003","Not Employed","secondary school degree","820","0.518131179680187","0.493407056651131","0.542855302709242"
"Big worries","2004","Employed","college entrance qualification","279","0.081836510595187","0.0734274951132489","0.0902455260771252"
"Big worries","2004","Employed","lower secondary degree","589","0.17941046012601","0.166902663573314","0.191918256678706"
"Big worries","2004","Employed","no degree/no degree yet","41","0.299709510343744","0.236375142720627","0.363043877966861"
"Big worries","2004","Employed","Other degree","161","0.237755958350824","0.205688356665419","0.269823560036229"
"Big worries","2004","Employed","secondary school degree","525","0.122834090581921","0.1134318206323","0.132236360531543"
"Big worries","2004","Not Employed","college entrance qualification","216","0.205731920333645","0.183689908623109","0.22777393204418"
"Big worries","2004","Not Employed","lower secondary degree","1446","0.372771549447483","0.357659604182239","0.387883494712728"
"Big worries","2004","Not Employed","no degree/no degree yet","110","0.150205201758178","0.123738575070537","0.176671828445818"
"Big worries","2004","Not Employed","Other degree","204","0.441007666547615","0.397746440035581","0.484268893059649"
"Big worries","2004","Not Employed","secondary school degree","359","0.259437902584497","0.23797372326994","0.280902081899055"
"No worries","2004","Employed","college entrance qualification","1722","0.412286338841659","0.397185747451592","0.427386930231726"
"No worries","2004","Employed","lower secondary degree","1141","0.316180478249877","0.301022816418999","0.331338140080756"
"No worries","2004","Employed","no degree/no degree yet","83","0.372915261824931","0.306062668851356","0.439767854798505"
"No worries","2004","Employed","Other degree","200","0.274366139856315","0.240755422388702","0.307976857323929"
"No worries","2004","Employed","secondary school degree","1659","0.341932401163306","0.328344957125457","0.355519845201154"
"No worries","2004","Not Employed","college entrance qualification","443","0.282565005984813","0.258014112600147","0.307115899369478"
"No worries","2004","Not Employed","lower secondary degree","558","0.138759130073177","0.127955263364046","0.149562996782307"
"No worries","2004","Not Employed","no degree/no degree yet","348","0.43385635548601","0.397142045448041","0.470570665523978"
"No worries","2004","Not Employed","Other degree","90","0.161483015572986","0.129420898914513","0.193545132231459"
"No worries","2004","Not Employed","secondary school degree","369","0.211700079380702","0.191695791907032","0.231704366854371"
"Some worries","2004","Employed","college entrance qualification","2081","0.505877150563154","0.490539755962568","0.521214545163741"
"Some worries","2004","Employed","lower secondary degree","1885","0.504409061624113","0.488110583321218","0.520707539927007"
"Some worries","2004","Employed","no degree/no degree yet","77","0.327375227831325","0.26250291254662","0.392247543116029"
"Some worries","2004","Employed","Other degree","316","0.487877901792861","0.450225204878592","0.52553059870713"
"Some worries","2004","Employed","secondary school degree","2498","0.535233508254773","0.520947153235896","0.54951986327365"
"Some worries","2004","Not Employed","college entrance qualification","633","0.511703073681543","0.484446714586766","0.538959432776319"
"Some worries","2004","Not Employed","lower secondary degree","1929","0.48846932047934","0.472847177553292","0.504091463405388"
"Some worries","2004","Not Employed","no degree/no degree yet","242","0.415938442755812","0.379425829861042","0.452451055650583"
"Some worries","2004","Not Employed","Other degree","212","0.397509317879399","0.354868879930534","0.440149755828264"
"Some worries","2004","Not Employed","secondary school degree","874","0.528862018034801","0.504418591694533","0.553305444375069"
"Big worries","2005","Employed","college entrance qualification","287","0.0795377726762312","0.0710955024600485","0.0879800428924139"
"Big worries","2005","Employed","lower secondary degree","503","0.155862079444864","0.14351259643071","0.168211562459019"
"Big worries","2005","Employed","no degree/no degree yet","47","0.297840367645187","0.233654340719737","0.362026394570637"
"Big worries","2005","Employed","Other degree","139","0.238809770425871","0.205855230514396","0.271764310337347"
"Big worries","2005","Employed","secondary school degree","487","0.12410891262209","0.114469332979026","0.133748492265153"
"Big worries","2005","Not Employed","college entrance qualification","182","0.170065228616746","0.14916303125559","0.190967425977903"
"Big worries","2005","Not Employed","lower secondary degree","1337","0.363358504945358","0.348015700529635","0.37870130936108"
"Big worries","2005","Not Employed","no degree/no degree yet","105","0.18015289241267","0.151824271151307","0.208481513674034"
"Big worries","2005","Not Employed","Other degree","202","0.440710526949821","0.396388500699591","0.485032553200051"
"Big worries","2005","Not Employed","secondary school degree","353","0.26573661352817","0.24358843332066","0.28788479373568"
"No worries","2005","Employed","college entrance qualification","1633","0.4121791924952","0.396821178460865","0.427537206529535"
"No worries","2005","Employed","lower secondary degree","1069","0.329676847364252","0.313671755426529","0.345681939301974"
"No worries","2005","Employed","no degree/no degree yet","68","0.263933170513277","0.202069398569985","0.325796942456569"
"No worries","2005","Employed","Other degree","182","0.2682557562121","0.234010786467818","0.302500725956382"
"No worries","2005","Employed","secondary school degree","1514","0.3173577141217","0.303749451560013","0.330965976683387"
"No worries","2005","Not Employed","college entrance qualification","425","0.29628519920565","0.270880414344098","0.321689984067202"
"No worries","2005","Not Employed","lower secondary degree","538","0.142195292258056","0.131054234266751","0.153336350249361"
"No worries","2005","Not Employed","no degree/no degree yet","370","0.429286184043944","0.392800622652643","0.465771745435245"
"No worries","2005","Not Employed","Other degree","82","0.148341028671702","0.116609713125268","0.180072344218136"
"No worries","2005","Not Employed","secondary school degree","370","0.214588469277097","0.19400406791724","0.235172870636953"
"Some worries","2005","Employed","college entrance qualification","2026","0.508283034828568","0.49268463838636","0.523881431270776"
"Some worries","2005","Employed","lower secondary degree","1742","0.514461073190884","0.497444969408834","0.531477176972934"
"Some worries","2005","Employed","no degree/no degree yet","80","0.438226461841536","0.368586147349629","0.507866776333444"
"Some worries","2005","Employed","Other degree","322","0.492934473362029","0.454291614997759","0.531577331726299"
"Some worries","2005","Employed","secondary school degree","2493","0.55853337325621","0.544015431156327","0.573051315356094"
"Some worries","2005","Not Employed","college entrance qualification","634","0.533649572177604","0.505894237222485","0.561404907132723"
"Some worries","2005","Not Employed","lower secondary degree","1900","0.494446202796587","0.478497226067017","0.510395179526156"
"Some worries","2005","Not Employed","no degree/no degree yet","232","0.390560923543386","0.354598584822883","0.426523262263888"
"Some worries","2005","Not Employed","Other degree","198","0.410948444378477","0.367025151024223","0.454871737732731"
"Some worries","2005","Not Employed","secondary school degree","805","0.519674917194733","0.494624213802868","0.544725620586598"
"Big worries","2006","Employed","college entrance qualification","309","0.0901974326185973","0.0815194426051254","0.0988754226320691"
"Big worries","2006","Employed","lower secondary degree","540","0.161229455000548","0.148904685197095","0.173554224804002"
"Big worries","2006","Employed","no degree/no degree yet","30","0.284547354538334","0.214415188563333","0.354679520513335"
"Big worries","2006","Employed","Other degree","146","0.217858993179411","0.186100783132632","0.24961720322619"
"Big worries","2006","Employed","secondary school degree","518","0.127820114990368","0.118281646991401","0.137358582989334"
"Big worries","2006","Not Employed","college entrance qualification","202","0.16102043501583","0.141889941895935","0.180150928135725"
"Big worries","2006","Not Employed","lower secondary degree","1504","0.37109874362881","0.356427174598892","0.385770312658729"
"Big worries","2006","Not Employed","no degree/no degree yet","96","0.213009234806974","0.176904126608905","0.249114343005044"
"Big worries","2006","Not Employed","Other degree","225","0.431022923645131","0.389369975553117","0.472675871737144"
"Big worries","2006","Not Employed","secondary school degree","419","0.262439170978095","0.241855502375436","0.283022839580754"
"No worries","2006","Employed","college entrance qualification","1701","0.415110677860998","0.400183858475913","0.430037497246083"
"No worries","2006","Employed","lower secondary degree","1057","0.321027113140976","0.305380076097196","0.336674150184755"
"No worries","2006","Employed","no degree/no degree yet","64","0.310371126317804","0.238459699933227","0.38228255270238"
"No worries","2006","Employed","Other degree","185","0.318927458656611","0.283070918271708","0.354783999041515"
"No worries","2006","Employed","secondary school degree","1635","0.348285847487304","0.334675397575543","0.361896297399064"
"No worries","2006","Not Employed","college entrance qualification","496","0.311333249398354","0.287232680987768","0.33543381780894"
"No worries","2006","Not Employed","lower secondary degree","649","0.154289754871549","0.143319418892073","0.165260090851026"
"No worries","2006","Not Employed","no degree/no degree yet","237","0.410150305478187","0.366776571085899","0.453524039870475"
"No worries","2006","Not Employed","Other degree","111","0.176237225865841","0.144189436218653","0.208285015513029"
"No worries","2006","Not Employed","secondary school degree","452","0.250631682650151","0.230356014278509","0.270907351021793"
"Some worries","2006","Employed","college entrance qualification","2176","0.494691889520405","0.479546027063378","0.509837751977431"
"Some worries","2006","Employed","lower secondary degree","1823","0.517743431858476","0.500996648095535","0.534490215621418"
"Some worries","2006","Employed","no degree/no degree yet","65","0.405081519143862","0.328777138071979","0.481385900215746"
"Some worries","2006","Employed","Other degree","318","0.463213548163977","0.424850143554913","0.501576952773042"
"Some worries","2006","Employed","secondary school degree","2554","0.523894037522328","0.509626483359035","0.538161591685622"
"Some worries","2006","Not Employed","college entrance qualification","720","0.527646315585816","0.501661772522374","0.553630858649258"
"Some worries","2006","Not Employed","lower secondary degree","2012","0.47461150149964","0.459446236696204","0.489776766303077"
"Some worries","2006","Not Employed","no degree/no degree yet","161","0.376840459714838","0.334107497072727","0.41957342235695"
"Some worries","2006","Not Employed","Other degree","207","0.392739850489028","0.351663859251737","0.43381584172632"
"Some worries","2006","Not Employed","secondary school degree","884","0.486929146371755","0.463544484846231","0.510313807897279"
"Big worries","2007","Employed","college entrance qualification","325","0.0847099147855784","0.0761204675198063","0.0932993620513505"
"Big worries","2007","Employed","lower secondary degree","484","0.155035254276811","0.142269573714396","0.167800934839225"
"Big worries","2007","Employed","no degree/no degree yet","27","","",""
"Big worries","2007","Employed","Other degree","144","0.231732296150427","0.197886050952917","0.265578541347936"
"Big worries","2007","Employed","secondary school degree","500","0.12536368622584","0.115565089071629","0.135162283380051"
"Big worries","2007","Not Employed","college entrance qualification","206","0.164453105283294","0.145000962837469","0.183905247729118"
"Big worries","2007","Not Employed","lower secondary degree","1327","0.344112571591765","0.32904320313105","0.359181940052479"
"Big worries","2007","Not Employed","no degree/no degree yet","78","0.227194572565573","0.187357475491488","0.267031669639658"
"Big worries","2007","Not Employed","Other degree","191","0.415640797000292","0.371038143331395","0.46024345066919"
"Big worries","2007","Not Employed","secondary school degree","390","0.231808029916572","0.211538667325355","0.252077392507789"
"No worries","2007","Employed","college entrance qualification","1615","0.394434418653025","0.379358398467281","0.409510438838768"
"No worries","2007","Employed","lower secondary degree","979","0.321281551864946","0.304811416576697","0.337751687153196"
"No worries","2007","Employed","no degree/no degree yet","47","0.306235482277661","0.227604278903114","0.384866685652207"
"No worries","2007","Employed","Other degree","172","0.289170295995817","0.252802201310163","0.325538390681471"
"No worries","2007","Employed","secondary school degree","1457","0.332790552391449","0.318846761484327","0.346734343298571"
"No worries","2007","Not Employed","college entrance qualification","500","0.324337416585581","0.29977198217711","0.348902850994052"
"No worries","2007","Not Employed","lower secondary degree","573","0.14766315540111","0.136410064359272","0.158916246442948"
"No worries","2007","Not Employed","no degree/no degree yet","191","0.444856481495795","0.397610353291661","0.492102609699929"
"No worries","2007","Not Employed","Other degree","83","0.142870848544886","0.111200224951259","0.174541472138512"
"No worries","2007","Not Employed","secondary school degree","404","0.228960599631889","0.208778811873564","0.249142387390213"
"Some worries","2007","Employed","college entrance qualification","2097","0.520855666561397","0.505445384383043","0.53626594873975"
"Some worries","2007","Employed","lower secondary degree","1625","0.523683193858243","0.506067826030995","0.541298561685491"
"Some worries","2007","Employed","no degree/no degree yet","58","0.404588664541303","0.32085954389698","0.488317785185626"
"Some worries","2007","Employed","Other degree","281","0.479097407853756","0.439024478079956","0.519170337627557"
"Some worries","2007","Employed","secondary school degree","2430","0.54184576138271","0.527102011036441","0.55658951172898"
"Some worries","2007","Not Employed","college entrance qualification","689","0.511209478131125","0.484978056760277","0.537440899501973"
"Some worries","2007","Not Employed","lower secondary degree","1918","0.508224273007125","0.492366530005629","0.524082016008621"
"Some worries","2007","Not Employed","no degree/no degree yet","156","0.327948945938632","0.28331576093766","0.372582130939605"
"Some worries","2007","Not Employed","Other degree","195","0.441488354454822","0.396547904918923","0.486428803990722"
"Some worries","2007","Not Employed","secondary school degree","871","0.539231370451539","0.515288842740594","0.563173898162485"
"Big worries","2008","Employed","college entrance qualification","285","0.0875758254392276","0.0785810579994213","0.0965705928790339"
"Big worries","2008","Employed","lower secondary degree","488","0.173983354258343","0.160212044796767","0.187754663719918"
"Big worries","2008","Employed","no degree/no degree yet","23","","",""
"Big worries","2008","Employed","Other degree","111","0.20838926111973","0.173745531876601","0.243032990362858"
"Big worries","2008","Employed","secondary school degree","420","0.112077778814872","0.102515635965691","0.121639921664053"
"Big worries","2008","Not Employed","college entrance qualification","201","0.170399751857229","0.150321161987918","0.19047834172654"
"Big worries","2008","Not Employed","lower secondary degree","1245","0.346765161604847","0.331141935337411","0.362388387872283"
"Big worries","2008","Not Employed","no degree/no degree yet","61","0.181506775420114","0.144060825561231","0.218952725278997"
"Big worries","2008","Not Employed","Other degree","177","0.464416664601208","0.416375298799721","0.512458030402695"
"Big worries","2008","Not Employed","secondary school degree","394","0.259721950283766","0.238011673687746","0.281432226879787"
"No worries","2008","Employed","college entrance qualification","1598","0.425860124150286","0.410126029026659","0.441594219273914"
"No worries","2008","Employed","lower secondary degree","908","0.311057900392739","0.294241270407422","0.327874530378055"
"No worries","2008","Employed","no degree/no degree yet","52","0.249672994090891","0.178231651379021","0.321114336802762"
"No worries","2008","Employed","Other degree","154","0.27031647579876","0.232434322408016","0.308198629189504"
"No worries","2008","Employed","secondary school degree","1487","0.355506555908516","0.34099743612212","0.370015675694912"
"No worries","2008","Not Employed","college entrance qualification","467","0.327291959812075","0.302234025254617","0.352349894369532"
"No worries","2008","Not Employed","lower secondary degree","515","0.1498411827091","0.138125058916881","0.161557306501319"
