"plh0035","year","bula_h","education","n","percent","lower_confidence","upper_confidence"
"Big worries","2004","Mecklenburg-Western Pomerania","no degree/no degree yet","5","","",""
"Big worries","2004","Saxony","lower secondary degree","145","0.382338906920789","0.335752488817209","0.42892532502437"
"Big worries","2004","Saxony","secondary school degree","116","0.194245491813638","0.165388149024805","0.22310283460247"
"Big worries","2004","Saxony","college entrance qualification","36","0.11595511872326","0.0824603755452602","0.149449861901259"
"Big worries","2004","Saxony","Other degree","5","","",""
"Big worries","2004","Saxony","no degree/no degree yet","5","","",""
"Big worries","2004","Saxony-Anhalt","lower secondary degree","107","0.350505068555017","0.296058298972844","0.40495183813719"
"Big worries","2004","Saxony-Anhalt","secondary school degree","69","0.196372036111717","0.156377945346569","0.236366126876865"
"Big worries","2004","Saxony-Anhalt","college entrance qualification","20","","",""
"Big worries","2004","Saxony-Anhalt","Other degree","3","","",""
"Big worries","2004","Saxony-Anhalt","no degree/no degree yet","8","","",""
"Big worries","2004","Thuringia","lower secondary degree","103","0.365015830377354","0.310896975542838","0.419134685211871"
"Big worries","2004","Thuringia","secondary school degree","76","0.203958258159992","0.165695007808233","0.242221508511752"
"Big worries","2004","Thuringia","college entrance qualification","18","","",""
"Big worries","2004","Thuringia","Other degree","2","","",""
"Big worries","2004","Thuringia","no degree/no degree yet","4","","",""
"Some worries","2004","Schleswig-Holstein","lower secondary degree","112","0.44156593214407","0.382224819767291","0.500907044520849"
"Some worries","2004","Schleswig-Holstein","secondary school degree","65","0.414665771901447","0.340607310531607","0.488724233271287"
"Some worries","2004","Schleswig-Holstein","college entrance qualification","69","0.508875424070814","0.433504071181245","0.584246776960384"
"Some worries","2004","Schleswig-Holstein","Other degree","13","","",""
"Some worries","2004","Schleswig-Holstein","no degree/no degree yet","6","","",""
"Some worries","2004","Hamburg","lower secondary degree","36","0.450690471778978","0.33882680542616","0.562554138131795"
"Some worries","2004","Hamburg","secondary school degree","47","0.548814811423877","0.446575545217972","0.651054077629782"
"Some worries","2004","Hamburg","college entrance qualification","40","0.443106743366334","0.348540678437808","0.53767280829486"
"Some worries","2004","Hamburg","Other degree","4","","",""
"Some worries","2004","Hamburg","no degree/no degree yet","3","","",""
"Some worries","2004","Lower Saxony","lower secondary degree","353","0.500557689760783","0.463223372453746","0.537892007067821"
"Some worries","2004","Lower Saxony","secondary school degree","308","0.563698977408883","0.522734196872684","0.604663757945082"
"Some worries","2004","Lower Saxony","college entrance qualification","228","0.518917044175086","0.471964144772214","0.565869943577958"
"Some worries","2004","Lower Saxony","Other degree","35","0.312726204433014","0.214744295799301","0.410708113066727"
"Some worries","2004","Lower Saxony","no degree/no degree yet","32","0.468579746502967","0.363114426906513","0.574045066099422"
"Some worries","2004","Bremen","lower secondary degree","18","","",""
"Some worries","2004","Bremen","secondary school degree","18","","",""
"Some worries","2004","Bremen","college entrance qualification","22","","",""
"Some worries","2004","Bremen","Other degree","6","","",""
"Some worries","2004","Bremen","no degree/no degree yet","2","","",""
"Some worries","2004","North Rhine-Westphalia","lower secondary degree","839","0.488512694767064","0.464430035083509","0.51259535445062"
"Some worries","2004","North Rhine-Westphalia","secondary school degree","488","0.498370065601048","0.467097749746227","0.52964238145587"
"Some worries","2004","North Rhine-Westphalia","college entrance qualification","643","0.480855604187609","0.453569496703249","0.50814171167197"
"Some worries","2004","North Rhine-Westphalia","Other degree","157","0.464477582033302","0.409747770038125","0.519207394028479"
"Some worries","2004","North Rhine-Westphalia","no degree/no degree yet","80","0.38647682538281","0.323409042422195","0.449544608343425"
"Some worries","2004","Hesse","lower secondary degree","242","0.519146556959917","0.473187456623067","0.565105657296767"
"Some worries","2004","Hesse","secondary school degree","210","0.584202853064815","0.533640852622761","0.634764853506869"
"Some worries","2004","Hesse","college entrance qualification","210","0.496626044947132","0.448751881740457","0.544500208153807"
"Some worries","2004","Hesse","Other degree","52","0.455672121241697","0.366191059490579","0.545153182992816"
"Some worries","2004","Hesse","no degree/no degree yet","23","","",""
"Some worries","2004","Rhineland-Palatinate,Saarland","lower secondary degree","293","0.484015998175165","0.444292793507898","0.523739202842432"
"Some worries","2004","Rhineland-Palatinate,Saarland","secondary school degree","151","0.519217816232606","0.459950434260649","0.578485198204563"
"Some worries","2004","Rhineland-Palatinate,Saarland","college entrance qualification","120","0.507031113397318","0.445304154561274","0.568758072233361"
"Some worries","2004","Rhineland-Palatinate,Saarland","Other degree","27","","",""
"Some worries","2004","Rhineland-Palatinate,Saarland","no degree/no degree yet","16","","",""
"Some worries","2004","Baden-Württemberg","lower secondary degree","469","0.530012297024789","0.497743962115696","0.562280631933882"
"Some worries","2004","Baden-Württemberg","secondary school degree","298","0.541897801647937","0.502261454082907","0.581534149212968"
"Some worries","2004","Baden-Württemberg","college entrance qualification","293","0.519849289148014","0.480898427691759","0.55880015060427"
"Some worries","2004","Baden-Württemberg","Other degree","117","0.491636799129308","0.43254992867496","0.550723669583656"
"Some worries","2004","Baden-Württemberg","no degree/no degree yet","42","0.434452654450652","0.348914682824288","0.519990626077016"
"Some worries","2004","Bavaria","lower secondary degree","650","0.500241719507861","0.472589931105482","0.52789350791024"
"Some worries","2004","Bavaria","secondary school degree","398","0.541323816423942","0.505542887004471","0.577104745843412"
"Some worries","2004","Bavaria","college entrance qualification","357","0.502197460146752","0.465877261814523","0.538517658478982"
"Some worries","2004","Bavaria","Other degree","86","0.51494155823252","0.438451996579459","0.591431119885581"
"Some worries","2004","Bavaria","no degree/no degree yet","37","0.450511100228802","0.354887821375971","0.546134379081634"
"Some worries","2004","Berlin","lower secondary degree","71","0.494164909591679","0.413887123831053","0.574442695352305"
"Some worries","2004","Berlin","secondary school degree","160","0.59086695100543","0.532543408008558","0.649190494002302"
"Some worries","2004","Berlin","college entrance qualification","156","0.534358719059923","0.47772407874377","0.590993359376077"
"Some worries","2004","Berlin","Other degree","12","","",""
"Some worries","2004","Berlin","no degree/no degree yet","17","","",""
"Some worries","2004","Brandenburg","lower secondary degree","123","0.428442268042881","0.369196559063617","0.487687977022144"
"Some worries","2004","Brandenburg","secondary school degree","227","0.571596996012133","0.522547908211801","0.620646083812465"
"Some worries","2004","Brandenburg","college entrance qualification","119","0.574307555985148","0.506121959792536","0.642493152177761"
"Some worries","2004","Brandenburg","Other degree","3","","",""
"Some worries","2004","Brandenburg","no degree/no degree yet","13","","",""
"Some worries","2004","Mecklenburg-Western Pomerania","lower secondary degree","67","0.505383993347511","0.420092454488219","0.590675532206803"
"Some worries","2004","Mecklenburg-Western Pomerania","secondary school degree","139","0.498528534954819","0.436549300122148","0.560507769787491"
"Some worries","2004","Mecklenburg-Western Pomerania","college entrance qualification","55","0.631020318104696","0.53499513995451","0.727045496254882"
"Some worries","2004","Mecklenburg-Western Pomerania","Other degree","4","","",""
"Some worries","2004","Mecklenburg-Western Pomerania","no degree/no degree yet","5","","",""
"Some worries","2004","Saxony","lower secondary degree","221","0.515907099317714","0.467998876688019","0.563815321947409"
"Some worries","2004","Saxony","secondary school degree","392","0.516716962724471","0.480266199378498","0.553167726070445"
"Some worries","2004","Saxony","college entrance qualification","207","0.547350592304404","0.495278106867504","0.599423077741304"
"Some worries","2004","Saxony","Other degree","8","","",""
"Some worries","2004","Saxony","no degree/no degree yet","20","","",""
"Some worries","2004","Saxony-Anhalt","lower secondary degree","160","0.555842720744095","0.499142932574626","0.612542508913564"
"Some worries","2004","Saxony-Anhalt","secondary school degree","212","0.523414265935826","0.47313119623185","0.573697335639803"
"Some worries","2004","Saxony-Anhalt","college entrance qualification","111","0.563291416707668","0.492767938860412","0.633814894554924"
"Some worries","2004","Saxony-Anhalt","Other degree","3","","",""
"Some worries","2004","Saxony-Anhalt","no degree/no degree yet","8","","",""
"Some worries","2004","Thuringia","lower secondary degree","160","0.480217051985021","0.424055241218735","0.536378862751307"
"Some worries","2004","Thuringia","secondary school degree","259","0.559457325545071","0.512313940188277","0.606600710901865"
"Some worries","2004","Thuringia","college entrance qualification","84","0.46279444141733","0.38624912815995","0.539339754674709"
"Some worries","2004","Thuringia","Other degree","1","","",""
"Some worries","2004","Thuringia","no degree/no degree yet","15","","",""
"No worries","2004","Schleswig-Holstein","lower secondary degree","102","0.345099096241689","0.288288197885965","0.401909994597414"
"No worries","2004","Schleswig-Holstein","secondary school degree","95","0.51142937987323","0.436287831382654","0.586570928363806"
"No worries","2004","Schleswig-Holstein","college entrance qualification","89","0.452284776728461","0.377245588051935","0.527323965404987"
"No worries","2004","Schleswig-Holstein","Other degree","8","","",""
"No worries","2004","Schleswig-Holstein","no degree/no degree yet","14","","",""
"No worries","2004","Hamburg","lower secondary degree","22","","",""
"No worries","2004","Hamburg","secondary school degree","34","0.308733061885385","0.213816530753564","0.403649593017207"
"No worries","2004","Hamburg","college entrance qualification","59","0.471071822164361","0.376046998158484","0.566096646170239"
"No worries","2004","Hamburg","Other degree","4","","",""
"No worries","2004","Hamburg","no degree/no degree yet","7","","",""
"No worries","2004","Lower Saxony","lower secondary degree","171","0.22814576928637","0.196812022146999","0.259479516425741"
"No worries","2004","Lower Saxony","secondary school degree","200","0.324529358758596","0.285854910362714","0.363203807154477"
"No worries","2004","Lower Saxony","college entrance qualification","171","0.37837205195614","0.332796886542605","0.423947217369676"
"No worries","2004","Lower Saxony","Other degree","24","","",""
"No worries","2004","Lower Saxony","no degree/no degree yet","40","0.393876674302048","0.290610165384055","0.497143183220042"
"No worries","2004","Bremen","lower secondary degree","17","","",""
"No worries","2004","Bremen","secondary school degree","21","","",""
"No worries","2004","Bremen","college entrance qualification","17","","",""
"No worries","2004","Bremen","Other degree","1","","",""
"No worries","2004","Bremen","no degree/no degree yet","3","","",""
"No worries","2004","North Rhine-Westphalia","lower secondary degree","374","0.231193633147296","0.210881968735744","0.251505297558847"
"No worries","2004","North Rhine-Westphalia","secondary school degree","369","0.347085592761484","0.317311484273119","0.376859701249848"
"No worries","2004","North Rhine-Westphalia","college entrance qualification","522","0.387634118597787","0.361026460577097","0.414241776618476"
"No worries","2004","North Rhine-Westphalia","Other degree","67","0.196003293895818","0.15244091689835","0.239565670893287"
"No worries","2004","North Rhine-Westphalia","no degree/no degree yet","110","0.455733264863446","0.391228527614637","0.520238002112254"
"No worries","2004","Hesse","lower secondary degree","86","0.17369963579291","0.138850774599386","0.208548496986435"
"No worries","2004","Hesse","secondary school degree","114","0.281345668959191","0.235215844770727","0.327475493147655"
"No worries","2004","Hesse","college entrance qualification","183","0.423243047682531","0.37593528438499","0.470550810980071"
"No worries","2004","Hesse","Other degree","29","","",""
"No worries","2004","Hesse","no degree/no degree yet","24","","",""
"No worries","2004","Rhineland-Palatinate,Saarland","lower secondary degree","165","0.245797658196172","0.211573788783052","0.280021527609292"
"No worries","2004","Rhineland-Palatinate,Saarland","secondary school degree","98","0.338851225844862","0.282704957555052","0.394997494134672"
"No worries","2004","Rhineland-Palatinate,Saarland","college entrance qualification","98","0.321426325436719","0.26376467806165","0.379087972811788"
"No worries","2004","Rhineland-Palatinate,Saarland","Other degree","28","","",""
"No worries","2004","Rhineland-Palatinate,Saarland","no degree/no degree yet","25","","",""
"No worries","2004","Baden-Württemberg","lower secondary degree","225","0.203222051752209","0.177205819307241","0.229238284197177"
"No worries","2004","Baden-Württemberg","secondary school degree","239","0.341426271624175","0.303703428784205","0.379149114464145"
"No worries","2004","Baden-Württemberg","college entrance qualification","294","0.386929902770264","0.348958139395261","0.424901666145267"
"No worries","2004","Baden-Württemberg","Other degree","69","0.208938313158995","0.160888028849964","0.256988597468025"
"No worries","2004","Baden-Württemberg","no degree/no degree yet","62","0.338053546487881","0.256422114700662","0.419684978275099"
"No worries","2004","Bavaria","lower secondary degree","331","0.2634776499768","0.239115358942203","0.287839941011397"
"No worries","2004","Bavaria","secondary school degree","251","0.298437725672441","0.265580572742666","0.331294878602216"
"No worries","2004","Bavaria","college entrance qualification","304","0.359924803219078","0.325058669735288","0.394790936702869"
"No worries","2004","Bavaria","Other degree","41","0.246667191959285","0.180692814216905","0.312641569701666"
"No worries","2004","Bavaria","no degree/no degree yet","56","0.405308972229462","0.310952819787757","0.499665124671168"
"No worries","2004","Berlin","lower secondary degree","31","0.210170310783795","0.144750788667792","0.275589832899799"
"No worries","2004","Berlin","secondary school degree","61","0.195903131503375","0.148822569108902","0.242983693897848"
"No worries","2004","Berlin","college entrance qualification","115","0.38294688530521","0.327755600500912","0.438138170109508"
"No worries","2004","Berlin","Other degree","9","","",""
"No worries","2004","Berlin","no degree/no degree yet","11","","",""
"No worries","2004","Brandenburg","lower secondary degree","34","0.115905683525654","0.0775806662263127","0.154230700824996"
"No worries","2004","Brandenburg","secondary school degree","78","0.171718573507787","0.134337023110575","0.209100123904999"
"No worries","2004","Brandenburg","college entrance qualification","54","0.249767560962031","0.190072507978703","0.309462613945359"
"No worries","2004","Brandenburg","Other degree","2","","",""
"No worries","2004","Brandenburg","no degree/no degree yet","11","","",""
"No worries","2004","Mecklenburg-Western Pomerania","lower secondary degree","20","","",""
"No worries","2004","Mecklenburg-Western Pomerania","secondary school degree","65","0.278603127396881","0.223030848335563","0.3341754064582"
"No worries","2004","Mecklenburg-Western Pomerania","college entrance qualification","31","0.227052996410218","0.143684743253142","0.310421249567293"
"No worries","2004","Mecklenburg-Western Pomerania","Other degree","2","","",""
"No worries","2004","Mecklenburg-Western Pomerania","no degree/no degree yet","8","","",""
"No worries","2004","Saxony","lower secondary degree","52","0.101753993761497","0.0727716615967324","0.130736325926261"
"No worries","2004","Saxony","secondary school degree","214","0.289037545461891","0.255971675325936","0.322103415597846"
"No worries","2004","Saxony","college entrance qualification","108","0.336694288972337","0.287255334699255","0.386133243245418"
"No worries","2004","Saxony","Other degree","","","",""
"No worries","2004","Saxony","no degree/no degree yet","27","","",""
"No worries","2004","Saxony-Anhalt","lower secondary degree","28","","",""
"No worries","2004","Saxony-Anhalt","secondary school degree","98","0.280213697952457","0.234999487071611","0.325427908833302"
"No worries","2004","Saxony-Anhalt","college entrance qualification","59","0.273122741988752","0.209767761272564","0.336477722704939"
"No worries","2004","Saxony-Anhalt","Other degree","4","","",""
"No worries","2004","Saxony-Anhalt","no degree/no degree yet","21","","",""
"No worries","2004","Thuringia","lower secondary degree","41","0.154767117637625","0.114109789157514","0.195424446117735"
"No worries","2004","Thuringia","secondary school degree","91","0.236584416294937","0.196227602666378","0.276941229923495"
"No worries","2004","Thuringia","college entrance qualification","61","0.385653637510432","0.310929716890005","0.460377558130859"
"No worries","2004","Thuringia","Other degree","2","","",""
"No worries","2004","Thuringia","no degree/no degree yet","12","","",""
"Big worries","2005","Schleswig-Holstein","lower secondary degree","53","0.217767177439965","0.167307350357707","0.268227004522222"
"Big worries","2005","Schleswig-Holstein","secondary school degree","16","","",""
"Big worries","2005","Schleswig-Holstein","college entrance qualification","10","","",""
"Big worries","2005","Schleswig-Holstein","Other degree","3","","",""
"Big worries","2005","Schleswig-Holstein","no degree/no degree yet","5","","",""
"Big worries","2005","Hamburg","lower secondary degree","14","","",""
"Big worries","2005","Hamburg","secondary school degree","10","","",""
"Big worries","2005","Hamburg","college entrance qualification","5","","",""
"Big worries","2005","Hamburg","Other degree","2","","",""
"Big worries","2005","Hamburg","no degree/no degree yet","1","","",""
"Big worries","2005","Lower Saxony","lower secondary degree","154","0.238235670105298","0.205308355397403","0.271162984813192"
"Big worries","2005","Lower Saxony","secondary school degree","66","0.131386653626712","0.102893528461488","0.159879778791936"
"Big worries","2005","Lower Saxony","college entrance qualification","30","0.0844010274465723","0.057293873417727","0.111508181475418"
"Big worries","2005","Lower Saxony","Other degree","16","","",""
"Big worries","2005","Lower Saxony","no degree/no degree yet","11","","",""
"Big worries","2005","Bremen","lower secondary degree","21","","",""
"Big worries","2005","Bremen","secondary school degree","9","","",""
"Big worries","2005","Bremen","college entrance qualification","4","","",""
"Big worries","2005","Bremen","Other degree","5","","",""
"Big worries","2005","Bremen","no degree/no degree yet","2","","",""
"Big worries","2005","North Rhine-Westphalia","lower secondary degree","391","0.25430277180847","0.232686447633068","0.275919095983872"
"Big worries","2005","North Rhine-Westphalia","secondary school degree","114","0.154632887317723","0.131605391700297","0.17766038293515"
"Big worries","2005","North Rhine-Westphalia","college entrance qualification","136","0.130279501816191","0.111551557998927","0.149007445633454"
"Big worries","2005","North Rhine-Westphalia","Other degree","92","0.302258141520714","0.251624292488438","0.35289199055299"
"Big worries","2005","North Rhine-Westphalia","no degree/no degree yet","42","0.213202804825052","0.158709131676128","0.267696477973977"
"Big worries","2005","Hesse","lower secondary degree","125","0.31836453944405","0.274436213853314","0.362292865034787"
"Big worries","2005","Hesse","secondary school degree","38","0.102698033885255","0.0706191504061596","0.134776917364351"
"Big worries","2005","Hesse","college entrance qualification","24","","",""
"Big worries","2005","Hesse","Other degree","35","0.306262983134601","0.219330736847497","0.393195229421706"
"Big worries","2005","Hesse","no degree/no degree yet","14","","",""
"Big worries","2005","Rhineland-Palatinate,Saarland","lower secondary degree","143","0.237943201595692","0.203258406715929","0.272627996475455"
"Big worries","2005","Rhineland-Palatinate,Saarland","secondary school degree","26","","",""
"Big worries","2005","Rhineland-Palatinate,Saarland","college entrance qualification","27","","",""
"Big worries","2005","Rhineland-Palatinate,Saarland","Other degree","22","","",""
"Big worries","2005","Rhineland-Palatinate,Saarland","no degree/no degree yet","8","","",""
"Big worries","2005","Baden-Württemberg","lower secondary degree","181","0.230195816187864","0.201995754699729","0.258395877676"
"Big worries","2005","Baden-Württemberg","secondary school degree","73","0.145793966211067","0.117123306149584","0.17446462627255"
"Big worries","2005","Baden-Württemberg","college entrance qualification","38","0.0705785549464396","0.0501530713709126","0.0910040385219666"
"Big worries","2005","Baden-Württemberg","Other degree","92","0.384807184124581","0.326446594138018","0.443167774111145"
"Big worries","2005","Baden-Württemberg","no degree/no degree yet","28","","",""
"Big worries","2005","Bavaria","lower secondary degree","255","0.227089028586229","0.20318506603822","0.250992991134238"
"Big worries","2005","Bavaria","secondary school degree","82","0.164292947959662","0.136979603691073","0.191606292228251"
"Big worries","2005","Bavaria","college entrance qualification","60","0.120383965951763","0.0964311892722279","0.144336742631297"
"Big worries","2005","Bavaria","Other degree","47","0.339770594812519","0.263205689394994","0.416335500230044"
"Big worries","2005","Bavaria","no degree/no degree yet","14","","",""
"Big worries","2005","Berlin","lower secondary degree","40","0.251933170355572","0.17870231924007","0.325164021471074"
"Big worries","2005","Berlin","secondary school degree","46","0.234208935870408","0.181920614682596","0.286497257058219"
"Big worries","2005","Berlin","college entrance qualification","27","","",""
"Big worries","2005","Berlin","Other degree","12","","",""
"Big worries","2005","Berlin","no degree/no degree yet","5","","",""
"Big worries","2005","Brandenburg","lower secondary degree","86","0.423497778822169","0.360323510484869","0.486672047159469"
"Big worries","2005","Brandenburg","secondary school degree","79","0.189248642712373","0.150273074339135","0.228224211085612"
"Big worries","2005","Brandenburg","college entrance qualification","30","0.17712242888318","0.125364207954123","0.228880649812236"
"Big worries","2005","Brandenburg","Other degree","4","","",""
"Big worries","2005","Brandenburg","no degree/no degree yet","5","","",""
"Big worries","2005","Mecklenburg-Western Pomerania","lower secondary degree","50","0.387872216566201","0.304431538408935","0.471312894723467"
"Big worries","2005","Mecklenburg-Western Pomerania","secondary school degree","43","0.222537136762805","0.169469082537672","0.275605190987939"
"Big worries","2005","Mecklenburg-Western Pomerania","college entrance qualification","12","","",""
"Big worries","2005","Mecklenburg-Western Pomerania","Other degree","4","","",""
"Big worries","2005","Mecklenburg-Western Pomerania","no degree/no degree yet","7","","",""
"Big worries","2005","Saxony","lower secondary degree","127","0.37977638542449","0.3319752045775","0.42757756627148"
"Big worries","2005","Saxony","secondary school degree","111","0.172057320793141","0.144334028274921","0.199780613311361"
"Big worries","2005","Saxony","college entrance qualification","28","","",""
"Big worries","2005","Saxony","Other degree","3","","",""
"Big worries","2005","Saxony","no degree/no degree yet","3","","",""
"Big worries","2005","Saxony-Anhalt","lower secondary degree","101","0.382396600274428","0.325575873895223","0.439217326653634"
"Big worries","2005","Saxony-Anhalt","secondary school degree","64","0.214270319660523","0.171766871359234","0.256773767961813"
"Big worries","2005","Saxony-Anhalt","college entrance qualification","19","","",""
"Big worries","2005","Saxony-Anhalt","Other degree","4","","",""
"Big worries","2005","Saxony-Anhalt","no degree/no degree yet","5","","",""
"Big worries","2005","Thuringia","lower secondary degree","99","0.366694033405142","0.311515139259522","0.421872927550761"
"Big worries","2005","Thuringia","secondary school degree","63","0.209975862512721","0.16960532057344","0.250346404452002"
"Big worries","2005","Thuringia","college entrance qualification","19","","",""
"Big worries","2005","Thuringia","Other degree","","","",""
"Big worries","2005","Thuringia","no degree/no degree yet","2","","",""
"Some worries","2005","Schleswig-Holstein","lower secondary degree","100","0.394471652541152","0.334719071623093","0.45422423345921"
"Some worries","2005","Schleswig-Holstein","secondary school degree","60","0.420670266126526","0.346241887826935","0.495098644426117"
"Some worries","2005","Schleswig-Holstein","college entrance qualification","53","0.443589539728397","0.366609808414966","0.520569271041828"
"Some worries","2005","Schleswig-Holstein","Other degree","11","","",""
"Some worries","2005","Schleswig-Holstein","no degree/no degree yet","7","","",""
"Some worries","2005","Hamburg","lower secondary degree","32","0.505208155556314","0.387238587750781","0.623177723361848"
"Some worries","2005","Hamburg","secondary school degree","44","0.518390143562161","0.4139943966386","0.622785890485722"
"Some worries","2005","Hamburg","college entrance qualification","50","0.538795429022019","0.444342603338269","0.633248254705769"
"Some worries","2005","Hamburg","Other degree","4","","",""
"Some worries","2005","Hamburg","no degree/no degree yet","4","","",""
"Some worries","2005","Lower Saxony","lower secondary degree","333","0.516307022922873","0.477680865009949","0.554933180835798"
"Some worries","2005","Lower Saxony","secondary school degree","297","0.57798982565771","0.536334285666363","0.619645365649058"
"Some worries","2005","Lower Saxony","college entrance qualification","204","0.492710500034008","0.443959755375897","0.541461244692118"
"Some worries","2005","Lower Saxony","Other degree","43","0.439209060908856","0.33492339846391","0.543494723353803"
"Some worries","2005","Lower Saxony","no degree/no degree yet","30","0.480586971713123","0.37310108072352","0.588072862702726"
"Some worries","2005","Bremen","lower secondary degree","13","","",""
"Some worries","2005","Bremen","secondary school degree","18","","",""
"Some worries","2005","Bremen","college entrance qualification","14","","",""
"Some worries","2005","Bremen","Other degree","3","","",""
"Some worries","2005","Bremen","no degree/no degree yet","3","","",""
"Some worries","2005","North Rhine-Westphalia","lower secondary degree","811","0.508305278996344","0.483489088385294","0.533121469607394"
"Some worries","2005","North Rhine-Westphalia","secondary school degree","489","0.515815024258893","0.48398582229089","0.547644226226895"
"Some worries","2005","North Rhine-Westphalia","college entrance qualification","646","0.509185132857219","0.481371423489921","0.536998842224518"
"Some worries","2005","North Rhine-Westphalia","Other degree","140","0.436842461509795","0.382155735532778","0.491529187486811"
"Some worries","2005","North Rhine-Westphalia","no degree/no degree yet","72","0.391577428422906","0.32663482304255","0.456520033803263"
"Some worries","2005","Hesse","lower secondary degree","226","0.534466030906684","0.487428776949449","0.58150328486392"
"Some worries","2005","Hesse","secondary school degree","194","0.604308429427181","0.552633892301082","0.655982966553279"
"Some worries","2005","Hesse","college entrance qualification","218","0.551503675235732","0.503067010677381","0.599940339794083"
"Some worries","2005","Hesse","Other degree","57","0.497646359453004","0.40334859304566","0.591944125860349"
"Some worries","2005","Hesse","no degree/no degree yet","15","","",""
"Some worries","2005","Rhineland-Palatinate,Saarland","lower secondary degree","279","0.462630305123018","0.422017551767899","0.503243058478137"
"Some worries","2005","Rhineland-Palatinate,Saarland","secondary school degree","147","0.585929193299979","0.526399987104097","0.645458399495862"
"Some worries","2005","Rhineland-Palatinate,Saarland","college entrance qualification","134","0.518910269402124","0.455697961592367","0.582122577211882"
"Some worries","2005","Rhineland-Palatinate,Saarland","Other degree","43","0.520542292354479","0.41370777054648","0.627376814162477"
"Some worries","2005","Rhineland-Palatinate,Saarland","no degree/no degree yet","14","","",""
"Some worries","2005","Baden-Württemberg","lower secondary degree","456","0.539792505758851","0.506403654505961","0.573181357011742"
"Some worries","2005","Baden-Württemberg","secondary school degree","305","0.555011608484451","0.514636660771641","0.59538655619726"
"Some worries","2005","Baden-Württemberg","college entrance qualification","275","0.510766626135032","0.470900970067503","0.550632282202561"
"Some worries","2005","Baden-Württemberg","Other degree","115","0.421677745747181","0.362444196876446","0.480911294617916"
"Some worries","2005","Baden-Württemberg","no degree/no degree yet","59","0.485515869386889","0.406579810873646","0.564451927900132"
"Some worries","2005","Bavaria","lower secondary degree","619","0.513212804443357","0.484694388297057","0.541731220589657"
"Some worries","2005","Bavaria","secondary school degree","393","0.526145100166136","0.48933950565711","0.562950694675163"
"Some worries","2005","Bavaria","college entrance qualification","348","0.495979374783351","0.459176568458476","0.532782181108227"
"Some worries","2005","Bavaria","Other degree","70","0.525326870678609","0.444603078572629","0.606050662784588"
"Some worries","2005","Bavaria","no degree/no degree yet","32","0.352245700796234","0.262572464287444","0.441918937305024"
"Some worries","2005","Berlin","lower secondary degree","69","0.542505001905417","0.458466896049474","0.62654310776136"
"Some worries","2005","Berlin","secondary school degree","144","0.550407798212214","0.488989257332184","0.611826339092243"
"Some worries","2005","Berlin","college entrance qualification","148","0.51727800368389","0.458643056346801","0.575912951020978"
"Some worries","2005","Berlin","Other degree","16","","",""
"Some worries","2005","Berlin","no degree/no degree yet","15","","",""
"Some worries","2005","Brandenburg","lower secondary degree","122","0.467699461039098","0.403906017240305","0.531492904837891"
"Some worries","2005","Brandenburg","secondary school degree","226","0.607606746985502","0.559021514218009","0.656191979752995"
"Some worries","2005","Brandenburg","college entrance qualification","123","0.548069437565777","0.480596658778885","0.61554221635267"
"Some worries","2005","Brandenburg","Other degree","3","","",""
"Some worries","2005","Brandenburg","no degree/no degree yet","13","","",""
"Some worries","2005","Mecklenburg-Western Pomerania","lower secondary degree","61","0.477287054998926","0.391754016804755","0.562820093193096"
"Some worries","2005","Mecklenburg-Western Pomerania","secondary school degree","137","0.555070619172739","0.491667335285546","0.618473903059932"
"Some worries","2005","Mecklenburg-Western Pomerania","college entrance qualification","57","0.684349525245022","0.590888939841239","0.777810110648804"
"Some worries","2005","Mecklenburg-Western Pomerania","Other degree","3","","",""
"Some worries","2005","Mecklenburg-Western Pomerania","no degree/no degree yet","8","","",""
"Some worries","2005","Saxony","lower secondary degree","229","0.524997038111896","0.475812671439771","0.574181404784021"
"Some worries","2005","Saxony","secondary school degree","405","0.566051158631108","0.529646647563588","0.602455669698629"
"Some worries","2005","Saxony","college entrance qualification","192","0.537444104738796","0.484678636923669","0.590209572553922"
"Some worries","2005","Saxony","Other degree","5","","",""
"Some worries","2005","Saxony","no degree/no degree yet","18","","",""
"Some worries","2005","Saxony-Anhalt","lower secondary degree","138","0.477684383042186","0.419281813096144","0.536086952988227"
"Some worries","2005","Saxony-Anhalt","secondary school degree","192","0.51954270362879","0.467788622858947","0.571296784398632"
"Some worries","2005","Saxony-Anhalt","college entrance qualification","118","0.586351685637648","0.51687099047558","0.655832380799717"
"Some worries","2005","Saxony-Anhalt","Other degree","3","","",""
"Some worries","2005","Saxony-Anhalt","no degree/no degree yet","14","","",""
"Some worries","2005","Thuringia","lower secondary degree","154","0.502369784210807","0.445119267960173","0.559620300461442"
"Some worries","2005","Thuringia","secondary school degree","247","0.59395724625076","0.545280315450493","0.642634177051026"
"Some worries","2005","Thuringia","college entrance qualification","80","0.494935666450962","0.417706227632394","0.572165105269529"
"Some worries","2005","Thuringia","Other degree","4","","",""
"Some worries","2005","Thuringia","no degree/no degree yet","8","","",""
"No worries","2005","Schleswig-Holstein","lower secondary degree","104","0.387761170018884","0.328191646938364","0.447330693099404"
"No worries","2005","Schleswig-Holstein","secondary school degree","93","0.474586519605007","0.399300724161258","0.549872315048757"
"No worries","2005","Schleswig-Holstein","college entrance qualification","97","0.483726381410874","0.406293048428113","0.561159714393635"
