"plh0035","year","e11102","migback","n","percent","lower_confidence","upper_confidence","value"
"Big worries","1999","Employed","direct migration background","307","0.218441491832922","0.196040945438357","0.240842038227487","1"
"Big worries","1999","Employed","indirect migration background","66","0.172789962724224","0.136546715345764","0.209033210102684","1"
"Big worries","1999","Employed","no migration background","803","0.116713368208718","0.109221144920863","0.124205591496572","1"
"Big worries","1999","Not Employed","direct migration background","341","0.360322723955398","0.329078428567512","0.391567019343284","1"
"Big worries","1999","Not Employed","indirect migration background","36","0.166314625226338","0.113506868439973","0.219122382012703","1"
"Big worries","1999","Not Employed","no migration background","1140","0.311880093681567","0.297244847766775","0.326515339596359","1"
"No worries","1999","Employed","no migration background","2622","0.381607696404273","0.370272209424418","0.392943183384127","3"
"No worries","1999","Not Employed","direct migration background","186","0.203059644795301","0.176879673376393","0.229239616214208","3"
"No worries","1999","Employed","indirect migration background","202","0.442417007338302","0.39480345151038","0.490030563166224","3"
"No worries","1999","Not Employed","no migration background","846","0.203506399960509","0.190787360445729","0.216225439475289","3"
"No worries","1999","Employed","direct migration background","396","0.293343843887963","0.268660564450362","0.318027123325565","3"
"No worries","1999","Not Employed","indirect migration background","105","0.548763908325083","0.478192937467857","0.61933487918231","3"
"Some worries","1999","Employed","indirect migration background","150","0.384793029937474","0.338150277347544","0.431435782527404","2"
"Some worries","1999","Employed","no migration background","3630","0.501678935387009","0.490011722082011","0.513346148692008","2"
"Some worries","1999","Not Employed","no migration background","1863","0.484613506357924","0.468825095878598","0.500401916837249","2"
"Some worries","1999","Not Employed","direct migration background","380","0.436617631249301","0.404340367739508","0.468894894759094","2"
"Some worries","1999","Employed","direct migration background","604","0.488214664279115","0.461115267353302","0.515314061204927","2"
"Some worries","1999","Not Employed","indirect migration background","50","0.284921466448578","0.220908071105037","0.34893486179212","2"
"Big worries","2000","Employed","direct migration background","347","0.1765720641437","0.159673980276184","0.193470148011216","1"
"Big worries","2000","Employed","indirect migration background","68","0.115969203062453","0.0899113201696059","0.142027085955301","1"
"Big worries","2000","Employed","no migration background","1483","0.122651697423286","0.116911842130096","0.128391552716476","1"
"Big worries","2000","Not Employed","direct migration background","403","0.298962696503224","0.274577973650127","0.323347419356322","1"
"Big worries","2000","Not Employed","indirect migration background","33","0.156926989659773","0.111099947944384","0.202754031375163","1"
"Big worries","2000","Not Employed","no migration background","1955","0.275128703198936","0.264958600914656","0.285298805483216","1"
"No worries","2000","Employed","no migration background","4942","0.398104826603759","0.389539630833145","0.406670022374372","3"
