"plh0035","year","age_gr","education","n","percent","lower_confidence","upper_confidence"
"No worries","1999","66 and older","lower secondary degree","128","0.106003603413664","0.0893079007768284","0.1226993060505"
"No worries","1999","66 and older","no degree/no degree yet","4","","",""
"No worries","1999","66 and older","Other degree","4","","",""
"No worries","1999","66 and older","secondary school degree","36","0.151554906803711","0.105312655114952","0.197797158492469"
"Some worries","1999","16-34 y.","college entrance qualification","400","0.377127718262476","0.346736749905852","0.407518686619099"
"Some worries","1999","16-34 y.","lower secondary degree","457","0.42436168862906","0.395820978074655","0.452902399183466"
"Some worries","1999","16-34 y.","no degree/no degree yet","108","0.243109998260646","0.200482378357062","0.285737618164229"
"Some worries","1999","16-34 y.","Other degree","85","0.482905996386836","0.412038440105639","0.553773552668033"
"Some worries","1999","16-34 y.","secondary school degree","732","0.453932180422","0.429506288819032","0.478358072024968"
"Some worries","1999","35-65 y.","college entrance qualification","609","0.549153717396878","0.519855619806007","0.578451814987749"
"Some worries","1999","35-65 y.","lower secondary degree","1616","0.526119361799232","0.508407618325413","0.543831105273051"
"Some worries","1999","35-65 y.","no degree/no degree yet","146","0.44171453787823","0.387390182597469","0.496038893158991"
"Some worries","1999","35-65 y.","Other degree","306","0.455285473000887","0.417772616810698","0.492798329191077"
"Some worries","1999","35-65 y.","secondary school degree","1155","0.530781629346941","0.509088368075199","0.552474890618683"
"Some worries","1999","66 and older","college entrance qualification","88","0.624622776761772","0.545258888073938","0.703986665449607"
"Some worries","1999","66 and older","lower secondary degree","638","0.485749903457076","0.458643615041879","0.512856191872272"
"Some worries","1999","66 and older","no degree/no degree yet","28","","",""
"Some worries","1999","66 and older","Other degree","31","0.45167637392148","0.332512982087301","0.570839765755659"
"Some worries","1999","66 and older","secondary school degree","117","0.520700460060886","0.456277661358013","0.585123258763759"
"Big worries","2000","16-34 y.","college entrance qualification","114","0.0591766867858217","0.0484879956660344","0.0698653779056091"
"Big worries","2000","16-34 y.","lower secondary degree","230","0.132241644548037","0.116171682421191","0.148311606674882"
"Big worries","2000","16-34 y.","no degree/no degree yet","44","0.0764181341961187","0.0544343438377841","0.0984019245544532"
"Big worries","2000","16-34 y.","Other degree","47","0.151048044666846","0.112758732683301","0.189337356650391"
"Big worries","2000","16-34 y.","secondary school degree","284","0.112164311576878","0.100048443605253","0.124280179548502"
"Big worries","2000","35-65 y.","college entrance qualification","256","0.10463448418891","0.0925807200678202","0.116688248309999"
"Big worries","2000","35-65 y.","lower secondary degree","1257","0.220116232149121","0.209351709548884","0.230880754749357"
"Big worries","2000","35-65 y.","no degree/no degree yet","84","0.308837124883741","0.254132031811204","0.363542217956278"
"Big worries","2000","35-65 y.","Other degree","262","0.251515359656195","0.225221402496486","0.277809316815904"
"Big worries","2000","35-65 y.","secondary school degree","504","0.130570097382726","0.119952065897458","0.141188128867995"
"Big worries","2000","66 and older","college entrance qualification","71","0.21015613886156","0.168473354391081","0.25183892333204"
"Big worries","2000","66 and older","lower secondary degree","896","0.356752213857418","0.338052534632462","0.375451893082375"
"Big worries","2000","66 and older","no degree/no degree yet","37","0.472222241241936","0.361432499247309","0.583011983236562"
"Big worries","2000","66 and older","Other degree","54","0.368134755098303","0.290432633394713","0.445836876801894"
"Big worries","2000","66 and older","secondary school degree","129","0.269677186578218","0.230140074109309","0.309214299047127"
"No worries","2000","16-34 y.","college entrance qualification","1005","0.561114688339739","0.53863467778943","0.583594698890048"
"No worries","2000","16-34 y.","lower secondary degree","826","0.484081364586172","0.460374117824652","0.507788611347693"
"No worries","2000","16-34 y.","no degree/no degree yet","355","0.642031758879412","0.602361305394362","0.681702212364463"
"No worries","2000","16-34 y.","Other degree","145","0.454621394430799","0.401379630462723","0.507863158398875"
"No worries","2000","16-34 y.","secondary school degree","1248","0.476835536441884","0.457659258729846","0.496011814153921"
"No worries","2000","35-65 y.","college entrance qualification","965","0.387840334150539","0.368651705883742","0.407028962417335"
"No worries","2000","35-65 y.","lower secondary degree","1505","0.269573790696272","0.258045078298013","0.28110250309453"
"No worries","2000","35-65 y.","no degree/no degree yet","70","0.263522347253039","0.211359496091583","0.315685198414496"
"No worries","2000","35-65 y.","Other degree","255","0.253799428891364","0.227426682556627","0.280172175226101"
"No worries","2000","35-65 y.","secondary school degree","1245","0.32995647563437","0.315138642714709","0.34477430855403"
"No worries","2000","66 and older","college entrance qualification","77","0.201028995857739","0.160026535275688","0.242031456439789"
"No worries","2000","66 and older","lower secondary degree","370","0.14491432751016","0.131173207080103","0.158655447940216"
"No worries","2000","66 and older","no degree/no degree yet","11","","",""
"No worries","2000","66 and older","Other degree","19","","",""
"No worries","2000","66 and older","secondary school degree","77","0.152256679961286","0.120249620538255","0.184263739384317"
"Some worries","2000","16-34 y.","college entrance qualification","753","0.379708624874439","0.357724039916016","0.401693209832863"
"Some worries","2000","16-34 y.","lower secondary degree","651","0.383676990865791","0.360608541705055","0.406745440026527"
"Some worries","2000","16-34 y.","no degree/no degree yet","162","0.281550106924469","0.244332987937848","0.31876722591109"
"Some worries","2000","16-34 y.","Other degree","144","0.394330560902355","0.342075723482231","0.446585398322479"
"Some worries","2000","16-34 y.","secondary school degree","1074","0.411000151981239","0.392109825324361","0.429890478638116"
"Some worries","2000","35-65 y.","college entrance qualification","1256","0.507525181660552","0.487836986770426","0.527213376550678"
"Some worries","2000","35-65 y.","lower secondary degree","2929","0.510309977154608","0.497322300860197","0.523297653449019"
"Some worries","2000","35-65 y.","no degree/no degree yet","120","0.42764052786322","0.369060890976684","0.486220164749755"
"Some worries","2000","35-65 y.","Other degree","529","0.49468521145244","0.464386251806685","0.524984171098196"
"Some worries","2000","35-65 y.","secondary school degree","2119","0.539473426982904","0.523765559298705","0.555181294667103"
"Some worries","2000","66 and older","college entrance qualification","219","0.588814865280701","0.538473713877002","0.6391560166844"
"Some worries","2000","66 and older","lower secondary degree","1255","0.498333458632422","0.478815730688087","0.517851186576757"
"Some worries","2000","66 and older","no degree/no degree yet","30","0.354172282237026","0.248035378329287","0.460309186144764"
"Some worries","2000","66 and older","Other degree","75","0.503820413660836","0.423268741604073","0.584372085717598"
"Some worries","2000","66 and older","secondary school degree","278","0.578066133460496","0.534067785884727","0.622064481036266"
"Big worries","2001","16-34 y.","college entrance qualification","103","0.0616332201058668","0.0500644340797114","0.0732020061320222"
"Big worries","2001","16-34 y.","lower secondary degree","209","0.142184241464701","0.124006801523057","0.160361681406345"
"Big worries","2001","16-34 y.","no degree/no degree yet","58","0.111080921320072","0.0859584878175849","0.136203354822558"
"Big worries","2001","16-34 y.","Other degree","47","0.180665110920526","0.134429655164127","0.226900566676925"
"Big worries","2001","16-34 y.","secondary school degree","209","0.091794758978793","0.079840350056772","0.103749167900814"
"Big worries","2001","35-65 y.","college entrance qualification","235","0.110913577065872","0.098321297378671","0.123505856753074"
"Big worries","2001","35-65 y.","lower secondary degree","1056","0.206428950082514","0.195187777136343","0.217670123028685"
"Big worries","2001","35-65 y.","no degree/no degree yet","60","0.31315343805219","0.248390963545197","0.377915912559183"
"Big worries","2001","35-65 y.","Other degree","256","0.271661269248655","0.243345752773431","0.299976785723878"
"Big worries","2001","35-65 y.","secondary school degree","487","0.129136567246315","0.118319316641139","0.13995381785149"
"Big worries","2001","66 and older","college entrance qualification","85","0.222283364277713","0.180479111247752","0.264087617307674"
"Big worries","2001","66 and older","lower secondary degree","825","0.348561932295615","0.32920930687156","0.36791455771967"
"Big worries","2001","66 and older","no degree/no degree yet","29","","",""
"Big worries","2001","66 and older","Other degree","62","0.487117939707761","0.406317217983834","0.567918661431688"
"Big worries","2001","66 and older","secondary school degree","123","0.27679819446566","0.236562392353817","0.317033996577504"
"No worries","2001","16-34 y.","college entrance qualification","887","0.552547792805063","0.528628281712012","0.576467303898115"
"No worries","2001","16-34 y.","lower secondary degree","673","0.484042090332743","0.458030992845733","0.510053187819754"
"No worries","2001","16-34 y.","no degree/no degree yet","350","0.597558376666096","0.558352382542343","0.636764370789848"
"No worries","2001","16-34 y.","Other degree","121","0.44238857874545","0.382702223963663","0.502074933527237"
"No worries","2001","16-34 y.","secondary school degree","1053","0.451488258096953","0.430884646361833","0.472091869832074"
"No worries","2001","35-65 y.","college entrance qualification","926","0.381335588371994","0.361858624790569","0.400812551953419"
"No worries","2001","35-65 y.","lower secondary degree","1281","0.260190468230578","0.248005088369428","0.272375848091729"
"No worries","2001","35-65 y.","no degree/no degree yet","37","0.17933099339776","0.125760373591179","0.232901613204341"
"No worries","2001","35-65 y.","Other degree","229","0.240606740440828","0.2133965747605","0.267816906121156"
"No worries","2001","35-65 y.","secondary school degree","1147","0.316560044501075","0.301556444524888","0.331563644477262"
"No worries","2001","66 and older","college entrance qualification","77","0.200769101237096","0.160493608445092","0.241044594029099"
"No worries","2001","66 and older","lower secondary degree","342","0.151916160667762","0.137338604327613","0.166493717007911"
"No worries","2001","66 and older","no degree/no degree yet","10","","",""
"No worries","2001","66 and older","Other degree","20","","",""
"No worries","2001","66 and older","secondary school degree","74","0.149998208639045","0.117887178147995","0.182109239130094"
"Some worries","2001","16-34 y.","college entrance qualification","670","0.38581898708907","0.362401837058228","0.409236137119911"
"Some worries","2001","16-34 y.","lower secondary degree","536","0.373773668202556","0.348592261375597","0.398955075029514"
"Some worries","2001","16-34 y.","no degree/no degree yet","193","0.291360702013833","0.255032913651233","0.327688490376433"
"Some worries","2001","16-34 y.","Other degree","98","0.376946310334024","0.318707867131552","0.435184753536496"
"Some worries","2001","16-34 y.","secondary school degree","979","0.456716982924254","0.436093414689473","0.477340551159034"
"Some worries","2001","35-65 y.","college entrance qualification","1228","0.507750834562134","0.487703444831344","0.527798224292924"
"Some worries","2001","35-65 y.","lower secondary degree","2643","0.533380581686907","0.519524723684856","0.547236439688959"
"Some worries","2001","35-65 y.","no degree/no degree yet","100","0.507515568550051","0.437702630492143","0.577328506607958"
"Some worries","2001","35-65 y.","Other degree","463","0.487731990310518","0.455913236883659","0.519550743737376"
"Some worries","2001","35-65 y.","secondary school degree","2058","0.55430338825261","0.538270540160162","0.570336236345058"
"Some worries","2001","66 and older","college entrance qualification","218","0.576947534485191","0.527274399655556","0.626620669314826"
"Some worries","2001","66 and older","lower secondary degree","1162","0.499521907036623","0.479215496946843","0.519828317126403"
"Some worries","2001","66 and older","no degree/no degree yet","27","","",""
"Some worries","2001","66 and older","Other degree","65","0.419209126630171","0.33944370231128","0.498974550949061"
"Some worries","2001","66 and older","secondary school degree","278","0.573203596895295","0.528723460016577","0.617683733774014"
"Big worries","2002","16-34 y.","college entrance qualification","85","0.0498988580458082","0.0397293806237033","0.0600683354679132"
"Big worries","2002","16-34 y.","lower secondary degree","168","0.148361937891667","0.128577394634297","0.168146481149037"
"Big worries","2002","16-34 y.","no degree/no degree yet","51","0.0759380883959363","0.0556978553235031","0.0961783214683695"
"Big worries","2002","16-34 y.","Other degree","33","0.150872440288902","0.103468170683953","0.198276709893852"
"Big worries","2002","16-34 y.","secondary school degree","186","0.0918606546075363","0.079545514518393","0.10417579469668"
"Big worries","2002","35-65 y.","college entrance qualification","238","0.0879832216341085","0.0784065371567713","0.0975599061114457"
"Big worries","2002","35-65 y.","lower secondary degree","971","0.216444964839413","0.204670156005233","0.228219773673593"
"Big worries","2002","35-65 y.","no degree/no degree yet","59","0.30901105955485","0.241128118561438","0.376894000548263"
"Big worries","2002","35-65 y.","Other degree","260","0.256369150084032","0.228456842307878","0.284281457860186"
"Big worries","2002","35-65 y.","secondary school degree","498","0.126172202514439","0.115956062418743","0.136388342610135"
"Big worries","2002","66 and older","college entrance qualification","85","0.208825482914324","0.17246284638809","0.245188119440558"
"Big worries","2002","66 and older","lower secondary degree","863","0.356211175700628","0.337012351687748","0.375409999713509"
"Big worries","2002","66 and older","no degree/no degree yet","33","0.48896191195621","0.369267234199304","0.608656589713117"
"Big worries","2002","66 and older","Other degree","66","0.506990220010268","0.428786786162521","0.585193653858014"
"Big worries","2002","66 and older","secondary school degree","133","0.283583276565999","0.244540897284497","0.322625655847501"
"No worries","2002","16-34 y.","college entrance qualification","1021","0.59252326567725","0.569573802807254","0.615472728547246"
"No worries","2002","16-34 y.","lower secondary degree","610","0.46845808437248","0.440683896035733","0.496232272709226"
"No worries","2002","16-34 y.","no degree/no degree yet","386","0.578099378716173","0.540364628634593","0.615834128797754"
"No worries","2002","16-34 y.","Other degree","93","0.361745733522878","0.29810654902865","0.425384918017107"
"No worries","2002","16-34 y.","secondary school degree","1077","0.496334129293505","0.475015627819013","0.517652630767997"
"No worries","2002","35-65 y.","college entrance qualification","1404","0.391658063368402","0.375155886069582","0.408160240667222"
"No worries","2002","35-65 y.","lower secondary degree","1220","0.259018320028602","0.246492264144525","0.27154437591268"
"No worries","2002","35-65 y.","no degree/no degree yet","32","0.141483924571551","0.0902844086694359","0.192683440473665"
"No worries","2002","35-65 y.","Other degree","236","0.259822975891571","0.231788609786759","0.287857341996384"
"No worries","2002","35-65 y.","secondary school degree","1362","0.329947357754079","0.315480678284344","0.344414037223814"
"No worries","2002","66 and older","college entrance qualification","114","0.205061530479544","0.168942479839887","0.241180581119201"
"No worries","2002","66 and older","lower secondary degree","322","0.141277964000778","0.127313873392828","0.155242054608727"
"No worries","2002","66 and older","no degree/no degree yet","7","","",""
"No worries","2002","66 and older","Other degree","15","","",""
"No worries","2002","66 and older","secondary school degree","91","0.164835153383579","0.132696762262427","0.19697354450473"
"Some worries","2002","16-34 y.","college entrance qualification","655","0.357577876276942","0.335192521705172","0.379963230848712"
"Some worries","2002","16-34 y.","lower secondary degree","462","0.383179977735853","0.356120595110859","0.410239360360847"
"Some worries","2002","16-34 y.","no degree/no degree yet","221","0.34596253288789","0.309617004060641","0.38230806171514"
"Some worries","2002","16-34 y.","Other degree","93","0.487381826188219","0.421181870519414","0.553581781857025"
"Some worries","2002","16-34 y.","secondary school degree","850","0.411805216098959","0.39082041541598","0.432790016781937"
"Some worries","2002","35-65 y.","college entrance qualification","1719","0.52035871499749","0.503468952991113","0.537248477003867"
"Some worries","2002","35-65 y.","lower secondary degree","2508","0.524536715131984","0.510257911933915","0.538815518330053"
"Some worries","2002","35-65 y.","no degree/no degree yet","87","0.549505015873599","0.476413174960237","0.622596856786962"
"Some worries","2002","35-65 y.","Other degree","444","0.483807874024397","0.451861150879594","0.5157545971692"
"Some worries","2002","35-65 y.","secondary school degree","2198","0.543880439731482","0.528556051775532","0.559204827687433"
"Some worries","2002","66 and older","college entrance qualification","281","0.586112986606132","0.542051510307107","0.630174462905158"
"Some worries","2002","66 and older","lower secondary degree","1205","0.502510860298594","0.482465509133056","0.522556211464132"
"Some worries","2002","66 and older","no degree/no degree yet","27","","",""
"Some worries","2002","66 and older","Other degree","76","0.407090325709824","0.330241378195972","0.483939273223676"
"Some worries","2002","66 and older","secondary school degree","288","0.551581570050422","0.508503155547097","0.594659984553748"
"Big worries","2003","16-34 y.","college entrance qualification","76","0.0472976267906514","0.0371560768969927","0.0574391766843102"
"Big worries","2003","16-34 y.","lower secondary degree","159","0.147282637144883","0.126844776771603","0.167720497518162"
"Big worries","2003","16-34 y.","no degree/no degree yet","50","0.0600856544135703","0.0420236141846862","0.0781476946424545"
"Big worries","2003","16-34 y.","Other degree","29","","",""
"Big worries","2003","16-34 y.","secondary school degree","147","0.0808471628703962","0.0686442561187919","0.0930500696220005"
"Big worries","2003","35-65 y.","college entrance qualification","247","0.0982723226389977","0.088026946035898","0.108517699242097"
"Big worries","2003","35-65 y.","lower secondary degree","822","0.200216430108929","0.188319379039207","0.21211348117865"
"Big worries","2003","35-65 y.","no degree/no degree yet","55","0.363780064524172","0.2901510052948","0.437409123753544"
"Big worries","2003","35-65 y.","Other degree","246","0.285774245465165","0.255473839144858","0.316074651785471"
"Big worries","2003","35-65 y.","secondary school degree","481","0.133607276439517","0.123070220529503","0.144144332349532"
"Big worries","2003","66 and older","college entrance qualification","85","0.195482269331337","0.160791196683789","0.230173341978884"
"Big worries","2003","66 and older","lower secondary degree","829","0.337701768731739","0.318836068760793","0.356567468702685"
"Big worries","2003","66 and older","no degree/no degree yet","25","","",""
"Big worries","2003","66 and older","Other degree","69","0.388425148429439","0.316006244677907","0.46084405218097"
"Big worries","2003","66 and older","secondary school degree","135","0.269091117568263","0.230899811364781","0.307282423771746"
"No worries","2003","16-34 y.","college entrance qualification","928","0.554080368388652","0.530332714491963","0.577828022285342"
"No worries","2003","16-34 y.","lower secondary degree","560","0.484508311598556","0.455686680949688","0.513329942247425"
"No worries","2003","16-34 y.","no degree/no degree yet","396","0.582255227338679","0.544770920992567","0.61973953368479"
"No worries","2003","16-34 y.","Other degree","100","0.393992455502587","0.32790463768245","0.460080273322725"
"No worries","2003","16-34 y.","secondary school degree","936","0.491197504902419","0.468818553828557","0.513576455976281"
"No worries","2003","35-65 y.","college entrance qualification","1367","0.388422399717365","0.371647785715863","0.405197013718867"
"No worries","2003","35-65 y.","lower secondary degree","1173","0.273110122182812","0.259863460675621","0.286356783690002"
"No worries","2003","35-65 y.","no degree/no degree yet","33","0.174560296666118","0.116464918923415","0.232655674408821"
"No worries","2003","35-65 y.","Other degree","241","0.288437179393393","0.258052727978869","0.318821630807916"
"No worries","2003","35-65 y.","secondary school degree","1285","0.308148619149382","0.293848707645102","0.322448530653662"
"No worries","2003","66 and older","college entrance qualification","110","0.211164416142676","0.175461815918258","0.246867016367094"
"No worries","2003","66 and older","lower secondary degree","338","0.143485094038331","0.129500485492768","0.157469702583895"
"No worries","2003","66 and older","no degree/no degree yet","7","","",""
"No worries","2003","66 and older","Other degree","21","","",""
"No worries","2003","66 and older","secondary school degree","90","0.174601518177109","0.141909701731636","0.207293334622582"
"Some worries","2003","16-34 y.","college entrance qualification","679","0.398622004820696","0.375230377610925","0.422013632030467"
"Some worries","2003","16-34 y.","lower secondary degree","436","0.368209051256561","0.34039328496037","0.396024817552752"
"Some worries","2003","16-34 y.","no degree/no degree yet","219","0.357659118247751","0.321229493231852","0.39408874326365"
"Some worries","2003","16-34 y.","Other degree","81","0.483243093625324","0.415655899609834","0.550830287640813"
"Some worries","2003","16-34 y.","secondary school degree","834","0.427955332227185","0.405806479958694","0.450104184495675"
"Some worries","2003","35-65 y.","college entrance qualification","1629","0.513305277643637","0.496102808010008","0.530507747277267"
"Some worries","2003","35-65 y.","lower secondary degree","2351","0.52667344770826","0.511829330463868","0.541517564952651"
"Some worries","2003","35-65 y.","no degree/no degree yet","76","0.461659638809709","0.385361210571173","0.537958067048246"
"Some worries","2003","35-65 y.","Other degree","367","0.425788575141442","0.392625707897249","0.458951442385635"
"Some worries","2003","35-65 y.","secondary school degree","2239","0.5582441044111","0.542864325920411","0.57362388290179"
"Some worries","2003","66 and older","college entrance qualification","307","0.593353314525987","0.550383692136041","0.636322936915934"
"Some worries","2003","66 and older","lower secondary degree","1247","0.518813137229929","0.498881552903519","0.538744721556339"
"Some worries","2003","66 and older","no degree/no degree yet","32","0.465778563167735","0.343568066811196","0.587989059524274"
"Some worries","2003","66 and older","Other degree","84","0.498589134670092","0.424297187325943","0.57288108201424"
"Some worries","2003","66 and older","secondary school degree","293","0.556307364254627","0.513523330725519","0.599091397783735"
"Big worries","2004","16-34 y.","college entrance qualification","107","0.0681368871694672","0.0560189002411785","0.080254874097756"
"Big worries","2004","16-34 y.","lower secondary degree","161","0.156255975928949","0.134177759311842","0.178334192546056"
"Big worries","2004","16-34 y.","no degree/no degree yet","65","0.0846836658643478","0.0637733801830267","0.105593951545669"
"Big worries","2004","16-34 y.","Other degree","30","0.134692042874625","0.0852292238030733","0.184154861946176"
"Big worries","2004","16-34 y.","secondary school degree","184","0.107600575739934","0.0931522756094932","0.122048875870375"
"Big worries","2004","35-65 y.","college entrance qualification","273","0.112939505699416","0.10192285624931","0.123956155149521"
"Big worries","2004","35-65 y.","lower secondary degree","894","0.238403984187189","0.225295343737358","0.251512624637019"
"Big worries","2004","35-65 y.","no degree/no degree yet","60","0.400514103487514","0.322871378778563","0.478156828196466"
"Big worries","2004","35-65 y.","Other degree","252","0.312807911175164","0.281189793823833","0.344426028526495"
"Big worries","2004","35-65 y.","secondary school degree","552","0.160293857766704","0.148885820951631","0.171701894581776"
"Big worries","2004","66 and older","college entrance qualification","115","0.24936662716973","0.212943137880807","0.285790116458653"
"Big worries","2004","66 and older","lower secondary degree","980","0.394974011456719","0.375617088379866","0.414330934533572"
"Big worries","2004","66 and older","no degree/no degree yet","26","","",""
"Big worries","2004","66 and older","Other degree","83","0.553846460296258","0.479986285592354","0.627706635000161"
"Big worries","2004","66 and older","secondary school degree","148","0.287177875000306","0.249157647122235","0.325198102878377"
"No worries","2004","16-34 y.","college entrance qualification","838","0.504258672966924","0.480214074687754","0.528303271246093"
"No worries","2004","16-34 y.","lower secondary degree","457","0.437919905476662","0.407752583181143","0.46808722777218"
"No worries","2004","16-34 y.","no degree/no degree yet","393","0.564609348130589","0.527371196383457","0.601847499877721"
"No worries","2004","16-34 y.","Other degree","81","0.392540366825373","0.32179085950201","0.463289874148736"
"No worries","2004","16-34 y.","secondary school degree","787","0.432037454989163","0.408940732082854","0.455134177895473"
"No worries","2004","35-65 y.","college entrance qualification","1231","0.359226950015935","0.342528100757984","0.375925799273886"
"No worries","2004","35-65 y.","lower secondary degree","989","0.248550314205127","0.235255089641442","0.261845538768811"
"No worries","2004","35-65 y.","no degree/no degree yet","28","","",""
"No worries","2004","35-65 y.","Other degree","197","0.226308774751813","0.197772807382675","0.254844742120951"
"No worries","2004","35-65 y.","secondary school degree","1164","0.280492281917573","0.266523227963677","0.294461335871469"
"No worries","2004","66 and older","college entrance qualification","96","0.127791097670294","0.0996844528520141","0.155897742488573"
"No worries","2004","66 and older","lower secondary degree","253","0.10181513540397","0.0898407264386013","0.113789544369338"
"No worries","2004","66 and older","no degree/no degree yet","10","","",""
"No worries","2004","66 and older","Other degree","12","","",""
"No worries","2004","66 and older","secondary school degree","77","0.140271211011904","0.111089305340579","0.16945311668323"
"Some worries","2004","16-34 y.","college entrance qualification","716","0.427604439863609","0.403812354687857","0.45139652503936"
"Some worries","2004","16-34 y.","lower secondary degree","421","0.40582411859439","0.3759657033294","0.435682533859379"
"Some worries","2004","16-34 y.","no degree/no degree yet","223","0.350706986005063","0.314867059645323","0.386546912364803"
"Some worries","2004","16-34 y.","Other degree","72","0.472767590300003","0.400432763815859","0.545102416784147"
"Some worries","2004","16-34 y.","secondary school degree","796","0.460361969270903","0.437122253604858","0.483601684936948"
"Some worries","2004","35-65 y.","college entrance qualification","1667","0.527833544284649","0.51045769550357","0.545209393065728"
"Some worries","2004","35-65 y.","lower secondary degree","2176","0.513045701607685","0.497669088261554","0.528422314953816"
"Some worries","2004","35-65 y.","no degree/no degree yet","65","0.476667442815367","0.397526904984991","0.555807980645743"
"Some worries","2004","35-65 y.","Other degree","377","0.460883314073023","0.426889887295","0.494876740851045"
"Some worries","2004","35-65 y.","secondary school degree","2257","0.559213860315723","0.543775835420465","0.574651885210982"
"Some worries","2004","66 and older","college entrance qualification","331","0.622842275159976","0.582038627140355","0.663645923179598"
"Some worries","2004","66 and older","lower secondary degree","1217","0.503210853139311","0.483412635312337","0.523009070966286"
"Some worries","2004","66 and older","no degree/no degree yet","31","0.489240046718636","0.369543916894738","0.608936176542535"
"Some worries","2004","66 and older","Other degree","79","0.380365462124166","0.308231163567064","0.452499760681268"
"Some worries","2004","66 and older","secondary school degree","319","0.57255091398779","0.530979203539707","0.614122624435873"
"Big worries","2005","16-34 y.","college entrance qualification","110","0.072123709941922","0.0593396794610432","0.0849077404228007"
"Big worries","2005","16-34 y.","lower secondary degree","131","0.144988075394602","0.122551593918922","0.167424556870283"
"Big worries","2005","16-34 y.","no degree/no degree yet","62","0.123699021590961","0.0991686106126439","0.148229432569279"
"Big worries","2005","16-34 y.","Other degree","24","","",""
"Big worries","2005","16-34 y.","secondary school degree","146","0.0991602792604787","0.0845747047043684","0.113745853816589"
"Big worries","2005","35-65 y.","college entrance qualification","258","0.10140468606822","0.0906846998086504","0.11212467232779"
"Big worries","2005","35-65 y.","lower secondary degree","779","0.212485871163418","0.199326403741741","0.225645338585095"
"Big worries","2005","35-65 y.","no degree/no degree yet","62","0.430365162413969","0.350051674293684","0.510678650534254"
"Big worries","2005","35-65 y.","Other degree","232","0.307364237502272","0.275189599553852","0.339538875450692"
"Big worries","2005","35-65 y.","secondary school degree","536","0.160892916812444","0.149307632712553","0.172478200912335"
"Big worries","2005","66 and older","college entrance qualification","101","0.188080409524196","0.155943640288148","0.220217178760244"
"Big worries","2005","66 and older","lower secondary degree","930","0.385866672318804","0.366515575777975","0.405217768859633"
"Big worries","2005","66 and older","no degree/no degree yet","28","","",""
"Big worries","2005","66 and older","Other degree","85","0.538212233591698","0.464767704240236","0.61165676294316"
"Big worries","2005","66 and older","secondary school degree","158","0.321133527379552","0.281933637679672","0.360333417079431"
"No worries","2005","16-34 y.","college entrance qualification","829","0.511334235324298","0.486631666260243","0.536036804388353"
"No worries","2005","16-34 y.","lower secondary degree","424","0.447846744213621","0.41615858203237","0.479534906394873"
"No worries","2005","16-34 y.","no degree/no degree yet","415","0.535523017126398","0.498363829283214","0.572682204969583"
