"plh0035","year","migback","n","percent","lower_confidence","upper_confidence"
"Big worries","2002","indirect migration background","79","0.10985088845479","0.0878494843125477","0.131852292597033"
"Big worries","2002","no migration background","2999","0.180017300136921","0.174618427254266","0.185416173019577"
"No worries","2002","direct migration background","801","0.272386711428603","0.255905853660363","0.288867569196842"
"No worries","2002","indirect migration background","403","0.44788042302743","0.41289276737677","0.48286807867809"
"No worries","2002","no migration background","6886","0.329455907209668","0.322851163724269","0.336060650695067"
"Some worries","2002","direct migration background","1324","0.487092493072736","0.468588656329054","0.505596329816418"
"Some worries","2002","indirect migration background","294","0.44226868851778","0.407324670504464","0.477212706531095"
"Some worries","2002","no migration background","9569","0.490526792653411","0.483501964947924","0.497551620358897"
"Big worries","2003","direct migration background","649","0.245609507942594","0.229133483106867","0.262085532778321"
"Big worries","2003","indirect migration background","92","0.133991292088228","0.110161915557057","0.157820668619399"
"Big worries","2003","no migration background","2753","0.170946734324216","0.165562525213601","0.176330943434831"
"No worries","2003","direct migration background","803","0.29316548246979","0.27574151548175","0.31058944945783"
"No worries","2003","indirect migration background","386","0.470630160595661","0.435713497099072","0.505546824092249"
"No worries","2003","no migration background","6538","0.325153306854429","0.318453736583878","0.331852877124981"
"Some worries","2003","direct migration background","1170","0.461225009587615","0.442144415811605","0.480305603363626"
"Some worries","2003","indirect migration background","307","0.395378547316111","0.36117575293319","0.429581341699033"
"Some worries","2003","no migration background","9489","0.503899958821355","0.496749118340288","0.511050799302421"
"Big worries","2004","direct migration background","674","0.276485867110844","0.25903715434298","0.293934579878708"
"Big worries","2004","indirect migration background","113","0.135036928635094","0.111369183071658","0.158704674198531"
"Big worries","2004","no migration background","3191","0.20646697939245","0.200600564314181","0.212333394470719"
"No worries","2004","direct migration background","693","0.262500061833266","0.24533485207434","0.279665271592192"
"No worries","2004","indirect migration background","374","0.445339375613356","0.410920946170844","0.479757805055867"
"No worries","2004","no migration background","5703","0.283790712256692","0.277256638269588","0.290324786243795"
"Some worries","2004","direct migration background","1157","0.46101407105589","0.441567223042225","0.480460919069555"
"Some worries","2004","indirect migration background","314","0.41962369575155","0.385448054551706","0.453799336951395"
"Some worries","2004","no migration background","9394","0.509742308350858","0.502497072404285","0.516987544297431"
"Big worries","2005","direct migration background","646","0.275300010803513","0.25733619779559","0.293263823811435"
"Big worries","2005","indirect migration background","92","0.129532280236778","0.106646765926439","0.152417794547118"
"Big worries","2005","no migration background","2969","0.195535409341745","0.189661408680345","0.201409410003145"
"No worries","2005","direct migration background","616","0.243049732148237","0.225799397248175","0.260300067048299"
"No worries","2005","indirect migration background","401","0.426658821612367","0.392950101090361","0.460367542134373"
"No worries","2005","no migration background","5418","0.28916078327359","0.282446136007335","0.295875430539845"
"Some worries","2005","direct migration background","1113","0.48165025704825","0.461554997216564","0.501745516879937"
"Some worries","2005","indirect migration background","334","0.443808898150855","0.409947463285826","0.477670333015883"
"Some worries","2005","no migration background","9126","0.515303807384665","0.507902059351325","0.522705555418004"
"Big worries","2006","direct migration background","674","0.284105172794386","0.265971363020052","0.30223898256872"
"Big worries","2006","indirect migration background","105","0.133539624189059","0.110171959250967","0.156907289127151"
"Big worries","2006","no migration background","3277","0.198413374207633","0.192706121478361","0.204120626936905"
"No worries","2006","direct migration background","638","0.269664927717823","0.251820682428235","0.287509173007411"
"No worries","2006","indirect migration background","375","0.435605832742149","0.401543531131036","0.469668134353262"
"No worries","2006","no migration background","5801","0.299745255483205","0.293188777749849","0.306301733216561"
"Some worries","2006","direct migration background","1064","0.446229899487791","0.426241917109802","0.466217881865779"
"Some worries","2006","indirect migration background","334","0.430854543068792","0.396836222946097","0.464872863191487"
"Some worries","2006","no migration background","9679","0.501841370309163","0.494685977815256","0.508996762803069"
"Big worries","2007","direct migration background","567","0.266326089911287","0.247500720488123","0.285151459334452"
"Big worries","2007","indirect migration background","99","0.119033758960008","0.0963227054014797","0.141744812518536"
"Big worries","2007","no migration background","3070","0.187452316401286","0.181685834299406","0.193218798503167"
"No worries","2007","direct migration background","570","0.270026661499529","0.251118820752001","0.288934502247057"
"No worries","2007","indirect migration background","344","0.418518420583112","0.383920671583153","0.45311616958307"
"No worries","2007","no migration background","5344","0.290393612121947","0.283686378989634","0.297100845254261"
"Some worries","2007","direct migration background","981","0.463647248589184","0.442409708435216","0.484884788743152"
"Some worries","2007","indirect migration background","338","0.46244782045688","0.427480346823077","0.497415294090684"
"Some worries","2007","no migration background","9182","0.522154071476767","0.514773595113126","0.529534547840407"
"Big worries","2008","direct migration background","515","0.282096119285568","0.26189830145579","0.302293937115345"
"Big worries","2008","indirect migration background","86","0.0987858237743624","0.0777109953002392","0.119860652248486"
"Big worries","2008","no migration background","2861","0.186463603411157","0.180552771398276","0.192374435424037"
"No worries","2008","direct migration background","489","0.25403300877323","0.234495120319939","0.27357089722652"
"No worries","2008","indirect migration background","357","0.46731334093408","0.432072786840947","0.502553895027213"
"No worries","2008","no migration background","5236","0.301906642271913","0.294939476024477","0.30887380851935"
"Some worries","2008","direct migration background","903","0.463870871941203","0.441488505722075","0.48625323816033"
"Some worries","2008","indirect migration background","327","0.433900835291558","0.398894695031059","0.468906975552057"
"Some worries","2008","no migration background","8582","0.51162975431693","0.504043706400667","0.519215802233193"
"Big worries","2009","direct migration background","443","0.281657974577942","0.260045818590484","0.3032701305654"
"Big worries","2009","indirect migration background","92","0.11435121536645","0.0909264024354442","0.137776028297456"
"Big worries","2009","no migration background","2779","0.184470767511365","0.178401338384939","0.19054019663779"
"No worries","2009","direct migration background","414","0.246840089295755","0.226123279673292","0.267556898918217"
"No worries","2009","indirect migration background","298","0.420415181944797","0.38408039071193","0.456749973177664"
"No worries","2009","no migration background","4565","0.277734562208491","0.270726020190211","0.28474310422677"
"Some worries","2009","direct migration background","807","0.471501936126304","0.44751720410162","0.495486668150987"
"Some worries","2009","indirect migration background","319","0.465233602688753","0.42851868439506","0.501948520982446"
"Some worries","2009","no migration background","8344","0.537794670280145","0.529992956342393","0.545596384217897"
"Big worries","2010","direct migration background","751","0.294682702512455","0.278064133129502","0.311301271895407"
"Big worries","2010","indirect migration background","195","0.184633280270241","0.16219861676082","0.207067943779661"
"Big worries","2010","no migration background","3669","0.210017413116119","0.204364562844775","0.215670263387462"
"No worries","2010","direct migration background","830","0.259849345858554","0.243863157610473","0.275835534106634"
"No worries","2010","indirect migration background","480","0.420238085351065","0.391697648092603","0.448778522609527"
"No worries","2010","no migration background","6221","0.271399011842138","0.265227663232794","0.277570360451482"
"Some worries","2010","direct migration background","1310","0.445467951628992","0.427350562888198","0.463585340369786"
"Some worries","2010","indirect migration background","474","0.395128634378694","0.366861040624675","0.423396228132713"
"Some worries","2010","no migration background","10055","0.518583575041743","0.511649302593973","0.525517847489514"
"Big worries","2011","direct migration background","564","0.282741816226771","0.262936068328961","0.30254756412458"
"Big worries","2011","indirect migration background","122","0.1350226787009","0.111236908560838","0.158808448840962"
"Big worries","2011","no migration background","3613","0.211693516909555","0.205698022008119","0.217689011810991"
"No worries","2011","direct migration background","496","0.248771302876936","0.229758563537976","0.267784042215896"
"No worries","2011","indirect migration background","335","0.443318035680003","0.408742193040884","0.477893878319121"
"No worries","2011","no migration background","5110","0.282074410888869","0.275469829880571","0.288678991897167"
"Some worries","2011","direct migration background","926","0.468486880896294","0.446540435941995","0.490433325850592"
"Some worries","2011","indirect migration background","336","0.421659285619098","0.387288914997676","0.45602965624052"
"Some worries","2011","no migration background","9111","0.506232072201576","0.49889437178033","0.513569772622822"
"Big worries","2012","direct migration background","569","0.287820122599131","0.267657885996566","0.307982359201696"
"Big worries","2012","indirect migration background","123","0.128865352758326","0.105589677775314","0.152141027741338"
"Big worries","2012","no migration background","3531","0.203794425451446","0.197870982062773","0.209717868840119"
"No worries","2012","direct migration background","463","0.248918762276226","0.229663228869729","0.268174295682722"
"No worries","2012","indirect migration background","326","0.446302563795978","0.411768912111926","0.48083621548003"
"No worries","2012","no migration background","5151","0.285804021067458","0.279160346470626","0.292447695664289"
"Some worries","2012","direct migration background","905","0.463261115124644","0.44105473679752","0.485467493451767"
"Some worries","2012","indirect migration background","347","0.424832083445696","0.390492301179011","0.459171865712381"
"Some worries","2012","no migration background","9083","0.510401553481096","0.503050636898476","0.517752470063717"
"Big worries","2013","direct migration background","1086","0.22514645664261","0.213991772265635","0.236301141019584"
"Big worries","2013","indirect migration background","203","0.115311837870069","0.0998677819878122","0.130755893752326"
"Big worries","2013","no migration background","2979","0.186250082265973","0.180366501477636","0.192133663054309"
"No worries","2013","direct migration background","1857","0.325240427939345","0.312729437118527","0.337751418760163"
"No worries","2013","indirect migration background","819","0.499745990064316","0.475569165584108","0.523922814544524"
"No worries","2013","no migration background","5397","0.318079950084407","0.311041405224286","0.325118494944527"
"Some worries","2013","direct migration background","2443","0.449613115418045","0.436327904910298","0.462898325925792"
"Some worries","2013","indirect migration background","621","0.384942172065615","0.361414171027275","0.408470173103954"
"Some worries","2013","no migration background","8443","0.495669967649621","0.4881137975811","0.503226137718141"
"Big worries","2014","direct migration background","1397","0.276660161056004","0.264386339297563","0.288933982814445"
"Big worries","2014","indirect migration background","296","0.151348663092309","0.134750721098772","0.167946605085847"
"Big worries","2014","no migration background","3707","0.191692514827865","0.186267980070241","0.197117049585489"
"No worries","2014","direct migration background","1344","0.268231454301677","0.256075836739763","0.280387071863591"
"No worries","2014","indirect migration background","730","0.427195950425274","0.404286382339359","0.450105518511188"
"No worries","2014","no migration background","5994","0.285148167440097","0.27892638345956","0.291369951420634"
"Some worries","2014","direct migration background","2362","0.455108384642319","0.441445330547166","0.468771438737472"
"Some worries","2014","indirect migration background","765","0.421455386482417","0.398586525749299","0.444324247215535"
"Some worries","2014","no migration background","10527","0.523159317732038","0.516276357643697","0.530042277820379"
"Big worries","2015","direct migration background","1360","0.246891698764275","0.235904695142432","0.257878702386117"
"Big worries","2015","indirect migration background","276","0.1535547131057","0.136340817713925","0.170768608497476"
"Big worries","2015","no migration background","3352","0.187207877733963","0.181690864252605","0.192724891215321"
"No worries","2015","direct migration background","1839","0.280833848371793","0.269383026698032","0.292284670045553"
"No worries","2015","indirect migration background","630","0.395362158227232","0.372017186622727","0.418707129831737"
"No worries","2015","no migration background","5680","0.281796426004462","0.275433692060506","0.288159159948417"
"Some worries","2015","direct migration background","2718","0.472274452863932","0.45955411658605","0.484994789141815"
"Some worries","2015","indirect migration background","779","0.451083128667068","0.427324043184968","0.474842214149168"
"Some worries","2015","no migration background","10172","0.530995696261575","0.523937623081805","0.538053769441345"
"Big worries","2016","direct migration background","1995","0.257965345487874","0.249067125341998","0.266863565633749"
"Big worries","2016","indirect migration background","262","0.141143949665596","0.123894222000338","0.158393677330854"
"Big worries","2016","no migration background","3168","0.184700059753407","0.179016230483669","0.190383889023145"
"No worries","2016","direct migration background","3759","0.267789328169353","0.258783471551814","0.276795184786891"
"No worries","2016","indirect migration background","612","0.41775442224101","0.393319860867561","0.44218898361446"
"No worries","2016","no migration background","5336","0.287020474653901","0.280394591555394","0.293646357752408"
"Some worries","2016","direct migration background","3533","0.474245326342774","0.464089775866872","0.484400876818675"
"Some worries","2016","indirect migration background","691","0.441101628093393","0.41650210584344","0.465701150343347"
"Some worries","2016","no migration background","9402","0.528279465592692","0.520967686584065","0.535591244601319"
"Big worries","2017","direct migration background","2095","0.232008880970677","0.223808652786177","0.240209109155177"
"Big worries","2017","indirect migration background","255","0.119812799986272","0.104407489221739","0.135218110750806"
"Big worries","2017","no migration background","3394","0.179537820703706","0.174252543323725","0.184823098083687"
"No worries","2017","direct migration background","4199","0.285713434027377","0.276937424107948","0.294489443946807"
"No worries","2017","indirect migration background","654","0.417047099485078","0.393656539633287","0.440437659336869"
"No worries","2017","no migration background","6080","0.287589676382418","0.281356458970664","0.293822893794172"
"Some worries","2017","direct migration background","3885","0.482277685001946","0.472570516690909","0.491984853312982"
"Some worries","2017","indirect migration background","798","0.46314010052865","0.439485369938682","0.486794831118617"
"Some worries","2017","no migration background","10783","0.532872502913876","0.526001978321786","0.539743027505966"
"Big worries","2018","direct migration background","1648","0.208977574991837","0.200442960690565","0.217512189293109"
"Big worries","2018","indirect migration background","235","0.118878479234163","0.103538684066245","0.134218274402082"
"Big worries","2018","no migration background","2793","0.150643856635373","0.145634851211284","0.155652862059463"
"No worries","2018","direct migration background","3522","0.280064987300714","0.270639241670078","0.28949073293135"
"No worries","2018","indirect migration background","696","0.426439623152502","0.40299904161039","0.449880204694614"
"No worries","2018","no migration background","6171","0.30055728815283","0.29413676259029","0.306977813715369"
"Some worries","2018","direct migration background","3548","0.510957437707449","0.500464300530277","0.521450574884622"
"Some worries","2018","indirect migration background","779","0.454681897613335","0.431080983462167","0.478282811764502"
"Some worries","2018","no migration background","10626","0.548798855211797","0.541830623753804","0.55576708666979"
"Big worries","2019","direct migration background","1457","0.251244977721616","0.241545920793592","0.260944034649639"
"Big worries","2019","indirect migration background","285","0.152299747281222","0.135214465366488","0.169385029195956"
"Big worries","2019","no migration background","3304","0.182637284305081","0.17731310979682","0.187961458813342"
"No worries","2019","direct migration background","3236","0.259060367125862","0.249263147566924","0.2688575866848"
"No worries","2019","indirect migration background","587","0.366488731303547","0.343576948346524","0.389400514260571"
"No worries","2019","no migration background","5794","0.272676895559003","0.26654015148412","0.278813639633885"
"Some worries","2019","direct migration background","2989","0.489694655152522","0.478516022621134","0.500873287683911"
"Some worries","2019","indirect migration background","827","0.481211521415231","0.457453264666424","0.504969778164037"
"Some worries","2019","no migration background","11132","0.544685820135916","0.537823376787939","0.551548263483894"
