"plh0035","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence"
"Big worries","1999","(Married) couple without C. ","West Germany","667","0.240460194990353","0.22506190567328","0.255858484307425"
"Big worries","1999","(Married) couple without C. ","East Germany","348","0.305164071836738","0.278879614062769","0.331448529610707"
"Big worries","1999","1-pers.-HH","West Germany","307","0.26638346434323","0.241993756348419","0.290773172338041"
"Big worries","1999","1-pers.-HH","East Germany","120","0.304280502961449","0.260486029157345","0.348074976765552"
"Big worries","1999","Couple + C. GT 16 ","West Germany","347","0.182194491448069","0.164062673816071","0.200326309080068"
"Big worries","1999","Couple + C. GT 16 ","East Germany","118","0.172211524042659","0.145421283368319","0.199001764716999"
"Big worries","1999","Couple + C. LE 16 ","West Germany","254","0.100395576183594","0.0881455432685053","0.112645609098683"
"Big worries","1999","Couple + C. LE 16 ","East Germany","83","0.114690109623264","0.0914149598263444","0.137965259420183"
"Big worries","1999","Couple + C. LE and GT 16","West Germany","117","0.136600629465649","0.112667909267445","0.160533349663853"
"Big worries","1999","Couple + C. LE and GT 16","East Germany","64","0.16908444431075","0.13094350290243","0.20722538571907"
"Big worries","1999","Single parent ","West Germany","99","0.179272013530552","0.145616696350514","0.212927330710591"
"Big worries","1999","Single parent ","East Germany","40","0.165081036281263","0.115223703051975","0.214938369510552"
"No worries","1999","(Married) couple without C. ","West Germany","801","0.243877835457847","0.228405432810432","0.259350238105263"
"No worries","1999","(Married) couple without C. ","East Germany","182","0.146166168673246","0.126001025979566","0.166331311366925"
"No worries","1999","1-pers.-HH","West Germany","389","0.269935057059255","0.245442800147608","0.294427313970901"
"No worries","1999","1-pers.-HH","East Germany","93","0.192807764510046","0.155257248425433","0.230358280594659"
"No worries","1999","Couple + C. GT 16 ","West Germany","600","0.348850651104164","0.326462987132663","0.371238315075665"
"No worries","1999","Couple + C. GT 16 ","East Germany","238","0.305638896620732","0.272951312343869","0.338326480897595"
"No worries","1999","Couple + C. LE 16 ","West Germany","968","0.426019298220469","0.405862689846364","0.446175906594575"
"No worries","1999","Couple + C. LE 16 ","East Germany","221","0.321842264405712","0.287717572393753","0.35596695641767"
"No worries","1999","Couple + C. LE and GT 16","West Germany","356","0.457407781103235","0.422690284306208","0.492125277900262"
"No worries","1999","Couple + C. LE and GT 16","East Germany","111","0.320328678560248","0.272848918019106","0.36780843910139"
"No worries","1999","Single parent ","West Germany","190","0.396013846491652","0.353103057981669","0.438924635001636"
"No worries","1999","Single parent ","East Germany","65","0.291827104011319","0.230776389311217","0.352877818711421"
"Some worries","1999","(Married) couple without C. ","West Germany","1491","0.5156619695518","0.497655339349612","0.533668599753988"
"Some worries","1999","(Married) couple without C. ","East Germany","649","0.548669759490016","0.520264816799888","0.577074702180145"
"Some worries","1999","1-pers.-HH","West Germany","566","0.463681478597516","0.436168368532031","0.491194588663"
"Some worries","1999","1-pers.-HH","East Germany","211","0.502911732528506","0.455320406802455","0.550503058254556"
