"plh0035","year","e11103","education","n","percent","lower_confidence","upper_confidence"
"Some worries","1999","Part Time","college entrance qualification","251","0.476148682920328","0.43378899261715","0.518508373223506"
"Some worries","1999","Part Time","lower secondary degree","528","0.535088376825087","0.504404302179654","0.56577245147052"
"Some worries","1999","Part Time","no degree/no degree yet","55","0.354878138738683","0.272942480674904","0.436813796802463"
"Some worries","1999","Part Time","Other degree","84","0.420888491430546","0.35012782557186","0.491649157289232"
"Some worries","1999","Part Time","secondary school degree","508","0.510201642616664","0.478446855525314","0.541956429708014"
"Big worries","2000","Full Time","college entrance qualification","188","0.0704143780776607","0.060345116491472","0.0804836396638494"
"Big worries","2000","Full Time","lower secondary degree","471","0.151858781056189","0.13941264125383","0.164304920858548"
"Big worries","2000","Full Time","no degree/no degree yet","25","","",""
"Big worries","2000","Full Time","Other degree","109","0.197411967336037","0.164619586158852","0.230204348513221"
"Big worries","2000","Full Time","secondary school degree","374","0.104052888830312","0.0941637794884748","0.11394199817215"
"Big worries","2000","Not Working","college entrance qualification","163","0.161913654571781","0.140330288940157","0.183497020203405"
"Big worries","2000","Not Working","lower secondary degree","1580","0.327304145781244","0.314213965004476","0.340394326558012"
"Big worries","2000","Not Working","no degree/no degree yet","112","0.173914562591007","0.144953426009724","0.202875699172291"
"Big worries","2000","Not Working","Other degree","185","0.31099733004282","0.273988987284961","0.348005672800679"
"Big worries","2000","Not Working","secondary school degree","336","0.210559487870032","0.190922944668775","0.230196031071289"
"Big worries","2000","Part Time","college entrance qualification","90","0.0937603029551672","0.0766659547344664","0.110854651175868"
"Big worries","2000","Part Time","lower secondary degree","332","0.186724155202728","0.168666468697357","0.204781841708098"
"Big worries","2000","Part Time","no degree/no degree yet","28","","",""
"Big worries","2000","Part Time","Other degree","69","0.201409098502317","0.160152207260861","0.242665989743773"
"Big worries","2000","Part Time","secondary school degree","207","0.132282841375327","0.115885742438372","0.148679940312281"
"No worries","2000","Full Time","college entrance qualification","1093","0.466313413432053","0.446679614079053","0.485947212785053"
"No worries","2000","Full Time","lower secondary degree","1179","0.366527532298508","0.349816710475234","0.383238354121783"
"No worries","2000","Full Time","no degree/no degree yet","38","0.361741967583509","0.268032170624495","0.455451764542523"
"No worries","2000","Full Time","Other degree","184","0.343169215360537","0.304056246165602","0.382282184555473"
"No worries","2000","Full Time","secondary school degree","1463","0.413178978331782","0.397230808150207","0.429127148513357"
"No worries","2000","Not Working","college entrance qualification","424","0.348278177978154","0.320363841372398","0.37619251458391"
"No worries","2000","Not Working","lower secondary degree","907","0.176568761684603","0.165931468719017","0.187206054650189"
"No worries","2000","Not Working","no degree/no degree yet","328","0.5030978424196","0.464894900090253","0.541300784748947"
"No worries","2000","Not Working","Other degree","140","0.246947103728333","0.212470413632137","0.281423793824529"
"No worries","2000","Not Working","secondary school degree","483","0.265168497700865","0.243908032063819","0.286428963337912"
"No worries","2000","Part Time","college entrance qualification","530","0.44982164854322","0.420647819765669","0.47899547732077"
"No worries","2000","Part Time","lower secondary degree","615","0.33802522794633","0.316105346685198","0.359945109207461"
"No worries","2000","Part Time","no degree/no degree yet","70","0.449828526399184","0.37125789169215","0.528399161106218"
"No worries","2000","Part Time","Other degree","95","0.255579103931881","0.210708002741517","0.300450205122246"
"No worries","2000","Part Time","secondary school degree","624","0.365336140561109","0.34203139479911","0.388640886323107"
"Some worries","2000","Full Time","college entrance qualification","1199","0.463272208490286","0.443646858241142","0.48289755873943"
"Some worries","2000","Full Time","lower secondary degree","1544","0.481613686645303","0.464285352713571","0.498942020577034"
"Some worries","2000","Full Time","no degree/no degree yet","38","0.366121004662891","0.272169680106858","0.460072329218925"
"Some worries","2000","Full Time","Other degree","273","0.459418817303426","0.418362997627413","0.500474636979438"
"Some worries","2000","Full Time","secondary school degree","1825","0.482768132837905","0.466583574377984","0.498952691297827"
"Some worries","2000","Not Working","college entrance qualification","532","0.489808167450065","0.460518609983669","0.519097724916461"
"Some worries","2000","Not Working","lower secondary degree","2449","0.496127092534153","0.4821789142088","0.510075270859506"
"Some worries","2000","Not Working","no degree/no degree yet","218","0.322987594989393","0.287258141057395","0.35871704892139"
"Some worries","2000","Not Working","Other degree","276","0.442055566228847","0.40235060636181","0.481760526095885"
"Some worries","2000","Not Working","secondary school degree","837","0.524272014429103","0.50021866209727","0.548325366760936"
"Some worries","2000","Part Time","college entrance qualification","497","0.456418048501613","0.427207788439533","0.485628308563693"
"Some worries","2000","Part Time","lower secondary degree","842","0.475250616850943","0.452109717484149","0.498391516217737"
"Some worries","2000","Part Time","no degree/no degree yet","56","0.350821563255144","0.275449064512338","0.42619406199795"
"Some worries","2000","Part Time","Other degree","199","0.543011797565802","0.491766749433838","0.594256845697765"
"Some worries","2000","Part Time","secondary school degree","809","0.502381018063565","0.478182361995831","0.526579674131299"
"Big worries","2001","Full Time","college entrance qualification","161","0.0758727586182064","0.0650013767254231","0.0867441405109897"
"Big worries","2001","Full Time","lower secondary degree","389","0.139339694141362","0.126485199146156","0.152194189136568"
"Big worries","2001","Full Time","no degree/no degree yet","17","","",""
"Big worries","2001","Full Time","Other degree","95","0.20413403100035","0.168662092242169","0.239605969758531"
"Big worries","2001","Full Time","secondary school degree","307","0.0887933538141424","0.0791755232541077","0.0984111843741771"
"Big worries","2001","Not Working","college entrance qualification","162","0.177189452383548","0.153983452834128","0.200395451932968"
"Big worries","2001","Not Working","lower secondary degree","1423","0.331324285333444","0.317276988093888","0.345371582572999"
"Big worries","2001","Not Working","no degree/no degree yet","107","0.204727425085161","0.172627814737867","0.236827035432455"
"Big worries","2001","Not Working","Other degree","201","0.393818698903711","0.352300193700607","0.435337204106814"
"Big worries","2001","Not Working","secondary school degree","329","0.222460542204138","0.201559343290461","0.243361741117815"
"Big worries","2001","Part Time","college entrance qualification","100","0.0968950351448499","0.079492742052817","0.114297328236883"
"Big worries","2001","Part Time","lower secondary degree","278","0.164442467221463","0.146425445925703","0.182459488517223"
"Big worries","2001","Part Time","no degree/no degree yet","23","","",""
"Big worries","2001","Part Time","Other degree","69","0.207095195757411","0.163571926404006","0.250618465110817"
"Big worries","2001","Part Time","secondary school degree","183","0.129345369303002","0.112513708436","0.146177030170003"
"No worries","2001","Full Time","college entrance qualification","1021","0.459214600732063","0.438755042541826","0.4796741589223"
"No worries","2001","Full Time","lower secondary degree","1027","0.366905894940197","0.34901577773214","0.384796012148254"
"No worries","2001","Full Time","no degree/no degree yet","25","","",""
"No worries","2001","Full Time","Other degree","157","0.303640925147919","0.263173644101914","0.344108206193924"
"No worries","2001","Full Time","secondary school degree","1277","0.381940741392818","0.365512483796179","0.398368998989458"
"No worries","2001","Not Working","college entrance qualification","365","0.316343559818218","0.288079803847947","0.344607315788489"
"No worries","2001","Not Working","lower secondary degree","758","0.171148089264687","0.159907660933463","0.182388517595911"
"No worries","2001","Not Working","no degree/no degree yet","281","0.47773901900976","0.438002218846106","0.517475819173414"
"No worries","2001","Not Working","Other degree","112","0.198887890885012","0.164968886646355","0.232806895123668"
"No worries","2001","Not Working","secondary school degree","435","0.252343949299365","0.230515099226164","0.274172799372567"
"No worries","2001","Part Time","college entrance qualification","504","0.448695919482675","0.419437001259946","0.477954837705405"
"No worries","2001","Part Time","lower secondary degree","511","0.314010105359158","0.291451175612359","0.336569035105956"
"No worries","2001","Part Time","no degree/no degree yet","91","0.472651956798246","0.398893612944135","0.546410300652357"
"No worries","2001","Part Time","Other degree","101","0.309974080315921","0.260300968611413","0.359647192020428"
"No worries","2001","Part Time","secondary school degree","562","0.358647327340012","0.334592024633852","0.382702630046171"
"Some worries","2001","Full Time","college entrance qualification","1097","0.464912640649731","0.44443528130863","0.485389999990832"
"Some worries","2001","Full Time","lower secondary degree","1372","0.493754410918441","0.475196126486387","0.512312695350495"
"Some worries","2001","Full Time","no degree/no degree yet","39","0.497113593450383","0.38822851978347","0.605998667117295"
"Some worries","2001","Full Time","Other degree","244","0.492225043851731","0.448227873643829","0.536222214059634"
"Some worries","2001","Full Time","secondary school degree","1776","0.529265904793039","0.512388594352622","0.546143215233457"
"Some worries","2001","Not Working","college entrance qualification","513","0.506466987798234","0.47608157809183","0.536852397504639"
"Some worries","2001","Not Working","lower secondary degree","2132","0.497527625401869","0.482605762109652","0.512449488694087"
"Some worries","2001","Not Working","no degree/no degree yet","219","0.317533555905079","0.280500529039999","0.354566582770159"
"Some worries","2001","Not Working","Other degree","219","0.407293410211278","0.36554250994528","0.449044310477275"
"Some worries","2001","Not Working","secondary school degree","757","0.525195508496496","0.500099688252004","0.550291328740988"
"Some worries","2001","Part Time","college entrance qualification","506","0.454409045372475","0.425117406833495","0.483700683911455"
"Some worries","2001","Part Time","lower secondary degree","837","0.52154742741938","0.497267120556525","0.545827734282235"
"Some worries","2001","Part Time","no degree/no degree yet","62","0.36469101746461","0.293578379673859","0.43580365525536"
"Some worries","2001","Part Time","Other degree","163","0.482930723926668","0.429259344327827","0.53660210352551"
"Some worries","2001","Part Time","secondary school degree","782","0.512007303356987","0.486936207833324","0.53707839888065"
"Big worries","2002","Full Time","college entrance qualification","156","0.0549013108175709","0.0467173872469622","0.0630852343881797"
"Big worries","2002","Full Time","lower secondary degree","350","0.146649020166363","0.133025114196804","0.160272926135922"
"Big worries","2002","Full Time","no degree/no degree yet","22","","",""
"Big worries","2002","Full Time","Other degree","85","0.14428616369481","0.11291712627505","0.17565520111457"
"Big worries","2002","Full Time","secondary school degree","300","0.083474626982411","0.074141545840043","0.0928077081247791"
"Big worries","2002","Not Working","college entrance qualification","168","0.170199315003705","0.149180186464926","0.191218443542485"
"Big worries","2002","Not Working","lower secondary degree","1414","0.345775013676262","0.331365121643664","0.360184905708859"
"Big worries","2002","Not Working","no degree/no degree yet","103","0.178436693686222","0.149114933209808","0.207758454162635"
"Big worries","2002","Not Working","Other degree","190","0.378200024119027","0.336154113041567","0.420245935196486"
"Big worries","2002","Not Working","secondary school degree","320","0.227684968519595","0.207073261881224","0.248296675157966"
"Big worries","2002","Part Time","college entrance qualification","84","0.0699191883448425","0.0565516008090379","0.0832867758806471"
"Big worries","2002","Part Time","lower secondary degree","238","0.165665713212472","0.147181160473216","0.184150265951727"
"Big worries","2002","Part Time","no degree/no degree yet","18","","",""
"Big worries","2002","Part Time","Other degree","84","0.286874012274245","0.237548050129533","0.336199974418957"
"Big worries","2002","Part Time","secondary school degree","197","0.130498736599918","0.114574874243828","0.146422598956008"
"No worries","2002","Full Time","college entrance qualification","1391","0.482490946196299","0.464538022384631","0.500443870007966"
"No worries","2002","Full Time","lower secondary degree","978","0.359184181866115","0.340707523789047","0.377660839943183"
"No worries","2002","Full Time","no degree/no degree yet","22","","",""
"No worries","2002","Full Time","Other degree","162","0.349444130010715","0.306878825308724","0.392009434712706"
"No worries","2002","Full Time","secondary school degree","1366","0.40997922422263","0.393383732360479","0.426574716084781"
"No worries","2002","Not Working","college entrance qualification","470","0.336486798244819","0.310059199351253","0.362914397138386"
"No worries","2002","Not Working","lower secondary degree","667","0.153216192403987","0.142303322824693","0.16412906198328"
"No worries","2002","Not Working","no degree/no degree yet","326","0.449061961948411","0.410970121654731","0.487153802242092"
"No worries","2002","Not Working","Other degree","88","0.157541479728252","0.125954408148081","0.189128551308423"
"No worries","2002","Not Working","secondary school degree","465","0.259946094216549","0.238387380047179","0.281504808385919"
"No worries","2002","Part Time","college entrance qualification","678","0.469595818549627","0.443434472500346","0.495757164598909"
"No worries","2002","Part Time","lower secondary degree","507","0.334615518794083","0.311155305462852","0.358075732125314"
"No worries","2002","Part Time","no degree/no degree yet","77","0.411957785161268","0.339035599632353","0.484879970690184"
"No worries","2002","Part Time","Other degree","94","0.269534313631012","0.221144519924843","0.317924107337181"
"No worries","2002","Part Time","secondary school degree","699","0.381335036698284","0.358374011868321","0.404296061528247"
"Some worries","2002","Full Time","college entrance qualification","1429","0.46260774298613","0.444694105605798","0.480521380366463"
"Some worries","2002","Full Time","lower secondary degree","1262","0.494166797967522","0.474912013727754","0.51342158220729"
"Some worries","2002","Full Time","no degree/no degree yet","29","","",""
"Some worries","2002","Full Time","Other degree","235","0.506269706294475","0.461636259119606","0.550903153469343"
"Some worries","2002","Full Time","secondary school degree","1708","0.506546148794959","0.489676411008795","0.523415886581124"
"Some worries","2002","Not Working","college entrance qualification","590","0.493313886751475","0.465351123934175","0.521276649568775"
"Some worries","2002","Not Working","lower secondary degree","2104","0.501008793919752","0.485860299186698","0.516157288652805"
"Some worries","2002","Not Working","no degree/no degree yet","226","0.372501344365367","0.335476114528796","0.409526574201938"
"Some worries","2002","Not Working","Other degree","233","0.464258496152721","0.421017547097572","0.507499445207871"
"Some worries","2002","Not Working","secondary school degree","805","0.512368937263856","0.487799986693955","0.536937887833758"
"Some worries","2002","Part Time","college entrance qualification","636","0.46048499310553","0.434357122857599","0.486612863353461"
"Some worries","2002","Part Time","lower secondary degree","809","0.499718767993445","0.474859260551384","0.524578275435507"
"Some worries","2002","Part Time","no degree/no degree yet","80","0.489089055044578","0.415027019872562","0.563151090216595"
"Some worries","2002","Part Time","Other degree","145","0.443591674094743","0.389412131661461","0.497771216528025"
"Some worries","2002","Part Time","secondary school degree","823","0.488166226701798","0.464536511500235","0.511795941903361"
"Big worries","2003","Full Time","college entrance qualification","161","0.061660998918195","0.0527641810251308","0.0705578168112592"
"Big worries","2003","Full Time","lower secondary degree","292","0.136269924725243","0.122390208872629","0.150149640577856"
"Big worries","2003","Full Time","no degree/no degree yet","18","","",""
"Big worries","2003","Full Time","Other degree","81","0.182396603264612","0.145725581730221","0.219067624799004"
"Big worries","2003","Full Time","secondary school degree","268","0.0916578227322426","0.0816006324577021","0.101715013006783"
"Big worries","2003","Not Working","college entrance qualification","164","0.166607245442791","0.14592552485031","0.187288966035272"
"Big worries","2003","Not Working","lower secondary degree","1286","0.32121487052086","0.306885232517212","0.335544508524508"
"Big worries","2003","Not Working","no degree/no degree yet","93","0.159286525156621","0.131473335859758","0.187099714453485"
"Big worries","2003","Not Working","Other degree","193","0.373200648395573","0.331100892720032","0.415300404071115"
"Big worries","2003","Not Working","secondary school degree","319","0.220406667221652","0.199895846378203","0.240917488065101"
"Big worries","2003","Part Time","college entrance qualification","83","0.0744144946813775","0.0605325642583841","0.0882964251043709"
"Big worries","2003","Part Time","lower secondary degree","232","0.164943337914137","0.146092697711254","0.18379397811702"
"Big worries","2003","Part Time","no degree/no degree yet","19","","",""
"Big worries","2003","Part Time","Other degree","70","0.23072730684856","0.183446178962128","0.278008434734992"
"Big worries","2003","Part Time","secondary school degree","176","0.118772203660242","0.103433856590573","0.134110550729912"
"No worries","2003","Full Time","college entrance qualification","1286","0.464935852802659","0.446487865812185","0.483383839793132"
"No worries","2003","Full Time","lower secondary degree","887","0.376527178781476","0.356925265007858","0.396129092555095"
"No worries","2003","Full Time","no degree/no degree yet","23","","",""
"No worries","2003","Full Time","Other degree","155","0.354842598407057","0.309407234698467","0.400277962115648"
"No worries","2003","Full Time","secondary school degree","1250","0.389149725228374","0.372155831068904","0.406143619387844"
"No worries","2003","Not Working","college entrance qualification","457","0.328402170974992","0.302336283517858","0.354468058432125"
"No worries","2003","Not Working","lower secondary degree","687","0.165507810317679","0.154102906606136","0.176912714029223"
"No worries","2003","Not Working","no degree/no degree yet","341","0.465193362813304","0.427283482137274","0.503103243489335"
"No worries","2003","Not Working","Other degree","114","0.210974736481969","0.175460311089013","0.246489161874925"
"No worries","2003","Not Working","secondary school degree","430","0.261462153098162","0.239718755179732","0.283205551016591"
"No worries","2003","Part Time","college entrance qualification","662","0.441420109242546","0.415154859917527","0.467685358567566"
"No worries","2003","Part Time","lower secondary degree","497","0.333935463570969","0.309980794852197","0.357890132289742"
"No worries","2003","Part Time","no degree/no degree yet","72","0.41585289545605","0.33924376942241","0.492462021489691"
"No worries","2003","Part Time","Other degree","93","0.293486650437213","0.242382928276072","0.344590372598355"
"No worries","2003","Part Time","secondary school degree","631","0.359159274633076","0.336413765932888","0.381904783333265"
"Some worries","2003","Full Time","college entrance qualification","1361","0.473403148279146","0.454935812771686","0.491870483786607"
"Some worries","2003","Full Time","lower secondary degree","1168","0.487202896493281","0.466981122197323","0.507424670789239"
"Some worries","2003","Full Time","no degree/no degree yet","28","","",""
"Some worries","2003","Full Time","Other degree","190","0.46276079832833","0.415412386124581","0.510109210532079"
"Some worries","2003","Full Time","secondary school degree","1644","0.519192452039383","0.501777712568157","0.53660719151061"
"Some worries","2003","Not Working","college entrance qualification","626","0.504990583582217","0.477240567795285","0.532740599369149"
"Some worries","2003","Not Working","lower secondary degree","2106","0.51327731916146","0.497938636321749","0.528616002001172"
"Some worries","2003","Not Working","no degree/no degree yet","231","0.375520112030074","0.338714580222112","0.412325643838037"
"Some worries","2003","Not Working","Other degree","200","0.415824615122458","0.372923277315882","0.458725952929034"
"Some worries","2003","Not Working","secondary school degree","820","0.518131179680187","0.493407056651131","0.542855302709242"
"Some worries","2003","Part Time","college entrance qualification","628","0.484165396076076","0.457731271517747","0.510599520634405"
"Some worries","2003","Part Time","lower secondary degree","760","0.501121198514894","0.475724944948984","0.526517452080804"
"Some worries","2003","Part Time","no degree/no degree yet","68","0.452719495154131","0.375350115235633","0.530088875072628"
"Some worries","2003","Part Time","Other degree","142","0.475786042714226","0.41973827627533","0.531833809153122"
"Some worries","2003","Part Time","secondary school degree","902","0.522068521706681","0.498386235164414","0.545750808248949"
"Big worries","2004","Full Time","college entrance qualification","184","0.0814131353908042","0.0710942099582019","0.0917320608234064"
"Big worries","2004","Full Time","lower secondary degree","315","0.16337909592472","0.147776903902558","0.178981287946881"
"Big worries","2004","Full Time","no degree/no degree yet","14","","",""
"Big worries","2004","Full Time","Other degree","94","0.239829544706625","0.197933938592807","0.281725150820444"
"Big worries","2004","Full Time","secondary school degree","302","0.104853182219198","0.0939356785804673","0.115770685857929"
"Big worries","2004","Not Working","college entrance qualification","216","0.205731920333645","0.183689908623109","0.22777393204418"
"Big worries","2004","Not Working","lower secondary degree","1446","0.372771549447483","0.357659604182239","0.387883494712728"
"Big worries","2004","Not Working","no degree/no degree yet","110","0.150205201758178","0.123738575070537","0.176671828445818"
"Big worries","2004","Not Working","Other degree","204","0.441007666547615","0.397746440035581","0.484268893059649"
"Big worries","2004","Not Working","secondary school degree","359","0.259437902584497","0.23797372326994","0.280902081899055"
"Big worries","2004","Part Time","college entrance qualification","95","0.0826340516167925","0.0681286126086619","0.097139490624923"
"Big worries","2004","Part Time","lower secondary degree","274","0.203032635985462","0.182384895919321","0.223680376051602"
"Big worries","2004","Part Time","no degree/no degree yet","27","","",""
"Big worries","2004","Part Time","Other degree","67","0.234934791540744","0.185098170681056","0.284771412400432"
"Big worries","2004","Part Time","secondary school degree","223","0.157662043606215","0.140115418469707","0.175208668742723"
"No worries","2004","Full Time","college entrance qualification","1122","0.417151189949749","0.398545241266048","0.43575713863345"
"No worries","2004","Full Time","lower secondary degree","733","0.351481999669828","0.331333830892756","0.3716301684469"
"No worries","2004","Full Time","no degree/no degree yet","17","","",""
"No worries","2004","Full Time","Other degree","124","0.281570215150356","0.237438870114518","0.325701560186194"
"No worries","2004","Full Time","secondary school degree","1073","0.332846890538909","0.316054195123791","0.349639585954026"
"No worries","2004","Not Working","college entrance qualification","443","0.282565005984813","0.258014112600147","0.307115899369478"
"No worries","2004","Not Working","lower secondary degree","558","0.138759130073177","0.127955263364046","0.149562996782307"
"No worries","2004","Not Working","no degree/no degree yet","348","0.43385635548601","0.397142045448041","0.470570665523978"
"No worries","2004","Not Working","Other degree","90","0.161483015572986","0.129420898914513","0.193545132231459"
"No worries","2004","Not Working","secondary school degree","369","0.211700079380702","0.191695791907032","0.231704366854371"
"No worries","2004","Part Time","college entrance qualification","600","0.403122083867491","0.377279192826468","0.428964974908514"
"No worries","2004","Part Time","lower secondary degree","408","0.264163772957814","0.241533148326103","0.286794397589524"
"No worries","2004","Part Time","no degree/no degree yet","66","0.437634462702482","0.356886942026651","0.518381983378313"
"No worries","2004","Part Time","Other degree","76","0.264564812769068","0.21271300088561","0.316416624652527"
"No worries","2004","Part Time","secondary school degree","586","0.359530496367673","0.336425604961512","0.382635387773834"
"Some worries","2004","Full Time","college entrance qualification","1392","0.501435674659447","0.482569001219725","0.520302348099169"
"Some worries","2004","Full Time","lower secondary degree","1109","0.485138904405453","0.464047713228996","0.50623009558191"
"Some worries","2004","Full Time","no degree/no degree yet","25","","",""
"Some worries","2004","Full Time","Other degree","181","0.478600240143018","0.42958473162147","0.527615748664567"
"Some worries","2004","Full Time","secondary school degree","1650","0.562299927241893","0.544620926070707","0.57997892841308"
"Some worries","2004","Not Working","college entrance qualification","633","0.511703073681543","0.484446714586766","0.538959432776319"
"Some worries","2004","Not Working","lower secondary degree","1929","0.48846932047934","0.472847177553292","0.504091463405388"
"Some worries","2004","Not Working","no degree/no degree yet","242","0.415938442755812","0.379425829861042","0.452451055650583"
"Some worries","2004","Not Working","Other degree","212","0.397509317879399","0.354868879930534","0.440149755828264"
"Some worries","2004","Not Working","secondary school degree","874","0.528862018034801","0.504418591694533","0.553305444375069"
"Some worries","2004","Part Time","college entrance qualification","689","0.514243864515716","0.48791247650454","0.540575252526892"
"Some worries","2004","Part Time","lower secondary degree","776","0.532803591056725","0.507193999699321","0.558413182414129"
"Some worries","2004","Part Time","no degree/no degree yet","52","0.294891326994028","0.220670956470827","0.36911169751723"
"Some worries","2004","Part Time","Other degree","135","0.500500395690187","0.441725011053707","0.559275780326667"
"Some worries","2004","Part Time","secondary school degree","848","0.482807460026112","0.458747220378035","0.506867699674189"
"Big worries","2005","Full Time","college entrance qualification","184","0.0762135051296841","0.0659530219875871","0.0864739882717811"
"Big worries","2005","Full Time","lower secondary degree","280","0.141060868036401","0.125824713356497","0.156297022716305"
"Big worries","2005","Full Time","no degree/no degree yet","15","","",""
"Big worries","2005","Full Time","Other degree","78","0.260518531105217","0.216503666771117","0.304533395439318"
"Big worries","2005","Full Time","secondary school degree","284","0.105675390346937","0.0944497536415939","0.116901027052279"
"Big worries","2005","Not Working","college entrance qualification","182","0.170065228616746","0.14916303125559","0.190967425977903"
"Big worries","2005","Not Working","lower secondary degree","1337","0.363358504945358","0.348015700529635","0.37870130936108"
"Big worries","2005","Not Working","no degree/no degree yet","105","0.18015289241267","0.151824271151307","0.208481513674034"
"Big worries","2005","Not Working","Other degree","202","0.440710526949821","0.396388500699591","0.485032553200051"
"Big worries","2005","Not Working","secondary school degree","353","0.26573661352817","0.24358843332066","0.28788479373568"
"Big worries","2005","Part Time","college entrance qualification","103","0.0852252161879995","0.0704775849721132","0.0999728474038857"
"Big worries","2005","Part Time","lower secondary degree","223","0.17890680266853","0.158143906988444","0.199669698348617"
"Big worries","2005","Part Time","no degree/no degree yet","32","0.305740782493777","0.228592667161545","0.382888897826009"
"Big worries","2005","Part Time","Other degree","61","0.208830077310612","0.159517324583776","0.258142830037447"
"Big worries","2005","Part Time","secondary school degree","203","0.159113112579764","0.141262518133807","0.176963707025721"
"No worries","2005","Full Time","college entrance qualification","1045","0.423539242529734","0.404432012119424","0.442646472940043"
"No worries","2005","Full Time","lower secondary degree","680","0.345471683294487","0.324657405303135","0.366285961285839"
"No worries","2005","Full Time","no degree/no degree yet","19","","",""
"No worries","2005","Full Time","Other degree","118","0.280645634798234","0.235588144589385","0.325703125007082"
"No worries","2005","Full Time","secondary school degree","993","0.330631788523468","0.313453444064451","0.347810132982486"
"No worries","2005","Not Working","college entrance qualification","425","0.29628519920565","0.270880414344098","0.321689984067202"
"No worries","2005","Not Working","lower secondary degree","538","0.142195292258056","0.131054234266751","0.153336350249361"
"No worries","2005","Not Working","no degree/no degree yet","370","0.429286184043944","0.392800622652643","0.465771745435245"
"No worries","2005","Not Working","Other degree","82","0.148341028671702","0.116609713125268","0.180072344218136"
"No worries","2005","Not Working","secondary school degree","370","0.214588469277097","0.19400406791724","0.235172870636953"
"No worries","2005","Part Time","college entrance qualification","588","0.392743439518765","0.366949261179535","0.418537617857995"
