"plh0035","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence"
"Big worries","1999","Employed","general elemantary","256","0.209661706047487","0.186465241962019","0.232858170132954"
"Big worries","1999","Employed","higher education","110","0.0620984816542411","0.0500529765941472","0.074143986714335"
"Big worries","1999","Employed","higher vocational","70","0.110203967879838","0.0856735598279318","0.134734375931744"
"Big worries","1999","Employed","in school","3","","",""
"Big worries","1999","Employed","inadequately","50","0.277486113599713","0.21496039318258","0.340011834016847"
"Big worries","1999","Employed","middle vocational","627","0.13937151560985","0.129376158590438","0.149366872629261"
"Big worries","1999","Employed","vocational + Abi","39","0.0924362824921327","0.0641578477932441","0.120714717191021"
"Big worries","1999","Not Employed","general elemantary","462","0.389503371001414","0.362631365873048","0.41637537612978"
"Big worries","1999","Not Employed","higher education","102","0.253490922233006","0.212133603176696","0.294848241289315"
"Big worries","1999","Not Employed","higher vocational","55","0.293136214216769","0.228915957091517","0.35735647134202"
"Big worries","1999","Not Employed","in school","35","0.119421978038035","0.0810248395037133","0.157819116572356"
"Big worries","1999","Not Employed","inadequately","99","0.436209161880132","0.371410918828193","0.501007404932071"
"Big worries","1999","Not Employed","middle vocational","723","0.307230135759068","0.288565567591856","0.325894703926281"
"Big worries","1999","Not Employed","vocational + Abi","14","","",""
"No worries","1999","Employed","general elemantary","425","0.341004040029594","0.313990788845029","0.36801729121416"
"No worries","1999","Employed","higher education","592","0.403397692597051","0.378911848871987","0.427883536322115"
"No worries","1999","Employed","higher vocational","208","0.353555410620446","0.3161051089183","0.391005712322593"
"No worries","1999","Employed","in school","29","","",""
"No worries","1999","Employed","inadequately","50","0.229821251470811","0.171071526743313","0.28857097619831"
"No worries","1999","Employed","middle vocational","1674","0.365631265777614","0.351731867814456","0.379530663740772"
"No worries","1999","Employed","vocational + Abi","161","0.418746272264745","0.370578792846234","0.466913751683256"
"No worries","1999","Not Employed","general elemantary","243","0.163942680480863","0.143540956352632","0.184344404609093"
"No worries","1999","Not Employed","higher education","77","0.172533135888139","0.136610748689635","0.208455523086644"
"No worries","1999","Not Employed","higher vocational","38","0.185264837349388","0.130453024481159","0.240076650217617"
"No worries","1999","Not Employed","in school","171","0.658233941946457","0.602073901649218","0.714393982243696"
"No worries","1999","Not Employed","inadequately","28","","",""
"No worries","1999","Not Employed","middle vocational","483","0.201016828868863","0.184803336520476","0.21723032121725"
