"plh0035","year","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Big worries","1999","(0) in school","38","0.109620419648345","0.0752829841262892","0.143957855170401"
"Big worries","1999","(1a) inadequately completed","174","0.376515597171437","0.332665965246289","0.420365229096584"
"Big worries","1999","(1b) general elementary school","635","0.351439952184542","0.330233609415249","0.372646294953835"
"Big worries","1999","(1c) basic vocational qualification","1023","0.255152351785548","0.24181799314368","0.268486710427416"
"Big worries","1999","(2a) intermediate vocational","335","0.129448608590144","0.117130526172783","0.141766691007505"
"Big worries","1999","(2b) intermediate general qualification","88","0.174604393120419","0.142435963535985","0.206772822704852"
"Big worries","1999","(2c_gen) general maturity certificate","50","0.0825860102714712","0.0579360481379322","0.10723597240501"
"Big worries","1999","(2c_voc) vocational maturity certificate","72","0.116158990761148","0.091933256793714","0.140384724728581"
"Big worries","1999","(3a) lower tertiary education","123","0.126360115361555","0.105265438648336","0.147454792074773"
"Big worries","1999","(3b) higher tertiary education","89","0.0955398700074059","0.0774466380820814","0.11363310193273"
"No worries","1999","(0) in school","201","0.666965681659981","0.615165561226833","0.718765802093128"
"No worries","1999","(1a) inadequately completed","86","0.197140613535048","0.161135062139462","0.233146164930634"
"No worries","1999","(1b) general elementary school","467","0.196895128817098","0.179231955466494","0.214558302167702"
"No worries","1999","(1c) basic vocational qualification","1010","0.23593377814069","0.222947067022704","0.248920489258676"
"No worries","1999","(2a) intermediate vocational","1030","0.366315164258343","0.348636017087635","0.383994311429051"
"No worries","1999","(2b) intermediate general qualification","216","0.38955053828056","0.348228859059618","0.430872217501501"
"No worries","1999","(2c_gen) general maturity certificate","241","0.560572228623851","0.516125492598905","0.605018964648796"
"No worries","1999","(2c_voc) vocational maturity certificate","266","0.381898733605073","0.345164804768969","0.418632662441177"
"No worries","1999","(3a) lower tertiary education","280","0.307267486460914","0.277975911036694","0.336559061885135"
"No worries","1999","(3b) higher tertiary education","389","0.378248405209079","0.348399657152155","0.408097153266002"
"Some worries","1999","(0) in school","79","0.223413898691674","0.177632987587014","0.269194809796334"
"Some worries","1999","(1a) inadequately completed","209","0.426343789293515","0.381586117220595","0.471101461366435"
"Some worries","1999","(1b) general elementary school","845","0.45166491899836","0.429559624195555","0.473770213801166"
"Some worries","1999","(1c) basic vocational qualification","2073","0.508913870073762","0.49362273951823","0.524205000629293"
"Some worries","1999","(2a) intermediate vocational","1488","0.504236227151513","0.485889794895623","0.522582659407403"
"Some worries","1999","(2b) intermediate general qualification","231","0.435845068599022","0.393826963537767","0.477863173660277"
"Some worries","1999","(2c_gen) general maturity certificate","188","0.356841761104678","0.313939805412617","0.399743716796739"
"Some worries","1999","(2c_voc) vocational maturity certificate","334","0.501942275633779","0.464138934780825","0.539745616486734"
"Some worries","1999","(3a) lower tertiary education","550","0.566372398177531","0.534908600547593","0.597836195807469"
"Some worries","1999","(3b) higher tertiary education","536","0.526211724783515","0.495478967337767","0.556944482229264"
"Big worries","2000","(0) in school","33","0.0595165418415913","0.0386534321385399","0.0803796515446428"
"Big worries","2000","(1a) inadequately completed","132","0.325416943094896","0.280501287279839","0.370332598909953"
"Big worries","2000","(1b) general elementary school","840","0.311241231996071","0.294293313074647","0.328189150917496"
"Big worries","2000","(1c) basic vocational qualification","1745","0.230135569480554","0.220790836599587","0.23948030236152"
