"plh0035","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Some worries","1999","Couple + C. LE and GT 16","(2b) intermediate general qualification","35","0.332381963814611","0.240512716264898","0.424251211364325"
"Some worries","1999","Couple + C. LE and GT 16","(2a) intermediate vocational","126","0.521967027746925","0.45712880098769","0.586805254506161"
"Some worries","1999","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","24","","",""
"Some worries","1999","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","24","","",""
"Some worries","1999","Couple + C. LE and GT 16","(3a) lower tertiary education","35","0.379365454756708","0.267285304099303","0.491445605414113"
"Some worries","1999","Couple + C. LE and GT 16","(3b) higher tertiary education","40","0.619569919831142","0.500626426152229","0.738513413510054"
"No worries","1999","1-pers.-HH","(0) in school","","","",""
"No worries","1999","1-pers.-HH","(1a) inadequately completed","6","","",""
"No worries","1999","1-pers.-HH","(1b) general elementary school","54","0.140979078660956","0.104043057862117","0.177915099459796"
"No worries","1999","1-pers.-HH","(1c) basic vocational qualification","111","0.209566407815878","0.174069057956109","0.245063757675647"
"No worries","1999","1-pers.-HH","(2b) intermediate general qualification","20","","",""
"No worries","1999","1-pers.-HH","(2a) intermediate vocational","123","0.330902276794613","0.279980233373662","0.381824320215565"
"No worries","1999","1-pers.-HH","(2c_gen) general maturity certificate","41","0.678232262442375","0.568796431016212","0.787668093868538"
"No worries","1999","1-pers.-HH","(2c_voc) vocational maturity certificate","38","0.284750082654942","0.193518543516065","0.37598162179382"
"No worries","1999","1-pers.-HH","(3a) lower tertiary education","32","0.269780762615906","0.187945403354083","0.351616121877729"
"No worries","1999","1-pers.-HH","(3b) higher tertiary education","44","0.337586418060224","0.253674186140929","0.421498649979519"
"No worries","1999","(Married) couple without C. ","(0) in school","","","",""
"No worries","1999","(Married) couple without C. ","(1a) inadequately completed","20","","",""
"No worries","1999","(Married) couple without C. ","(1b) general elementary school","97","0.141579331672066","0.113256503964465","0.169902159379666"
"No worries","1999","(Married) couple without C. ","(1c) basic vocational qualification","272","0.170496373286958","0.15213238369045","0.188860362883467"
"No worries","1999","(Married) couple without C. ","(2b) intermediate general qualification","23","","",""
"No worries","1999","(Married) couple without C. ","(2a) intermediate vocational","258","0.330095429990556","0.296145367873152","0.36404549210796"
"No worries","1999","(Married) couple without C. ","(2c_gen) general maturity certificate","35","0.477027245599352","0.36618331598654","0.587871175212165"
"No worries","1999","(Married) couple without C. ","(2c_voc) vocational maturity certificate","70","0.325407260902531","0.259981402595563","0.3908331192095"
"No worries","1999","(Married) couple without C. ","(3a) lower tertiary education","71","0.208981650486427","0.164981057885628","0.252982243087226"
"No worries","1999","(Married) couple without C. ","(3b) higher tertiary education","117","0.367473785872128","0.315456993551956","0.4194905781923"
"No worries","1999","Single parent ","(0) in school","26","","",""
"No worries","1999","Single parent ","(1a) inadequately completed","5","","",""
"No worries","1999","Single parent ","(1b) general elementary school","35","0.256882710773749","0.18089517670379","0.332870244843708"
"No worries","1999","Single parent ","(1c) basic vocational qualification","60","0.356592578232978","0.28500905817177","0.428176098294186"
"No worries","1999","Single parent ","(2b) intermediate general qualification","21","","",""
"No worries","1999","Single parent ","(2a) intermediate vocational","51","0.379173403412084","0.300473218358425","0.457873588465742"
"No worries","1999","Single parent ","(2c_gen) general maturity certificate","16","","",""
"No worries","1999","Single parent ","(2c_voc) vocational maturity certificate","11","","",""
"No worries","1999","Single parent ","(3a) lower tertiary education","10","","",""
"No worries","1999","Single parent ","(3b) higher tertiary education","10","","",""
"No worries","1999","Couple + C. LE 16 ","(0) in school","1","","",""
"No worries","1999","Couple + C. LE 16 ","(1a) inadequately completed","26","","",""
"No worries","1999","Couple + C. LE 16 ","(1b) general elementary school","106","0.391448714348396","0.334280437370788","0.448616991326004"
"No worries","1999","Couple + C. LE 16 ","(1c) basic vocational qualification","284","0.352006170033338","0.318553731353523","0.385458608713154"
"No worries","1999","Couple + C. LE 16 ","(2b) intermediate general qualification","33","0.390435118595451","0.280755558177547","0.500114679013355"
"No worries","1999","Couple + C. LE 16 ","(2a) intermediate vocational","351","0.413276993421306","0.381560893939046","0.444993092903567"
"No worries","1999","Couple + C. LE 16 ","(2c_gen) general maturity certificate","29","","",""
"No worries","1999","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","93","0.436543590234496","0.371883271477869","0.501203908991122"
"No worries","1999","Couple + C. LE 16 ","(3a) lower tertiary education","89","0.442887516800153","0.378969651349672","0.506805382250633"
"No worries","1999","Couple + C. LE 16 ","(3b) higher tertiary education","127","0.456555904758589","0.397031320587753","0.516080488929424"
"No worries","1999","Couple + C. GT 16 ","(0) in school","85","0.619981195588373","0.540702107274145","0.699260283902601"
"No worries","1999","Couple + C. GT 16 ","(1a) inadequately completed","11","","",""
"No worries","1999","Couple + C. GT 16 ","(1b) general elementary school","96","0.220883131094719","0.178030309841512","0.263735952347926"
"No worries","1999","Couple + C. GT 16 ","(1c) basic vocational qualification","162","0.253727509106365","0.220326715363407","0.287128302849322"
"No worries","1999","Couple + C. GT 16 ","(2b) intermediate general qualification","64","0.424043048120849","0.345218842347775","0.502867253893922"
"No worries","1999","Couple + C. GT 16 ","(2a) intermediate vocational","150","0.358288546344103","0.313176805754805","0.403400286933401"
"No worries","1999","Couple + C. GT 16 ","(2c_gen) general maturity certificate","89","0.589384219152186","0.511938162107806","0.666830276196565"
"No worries","1999","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","31","0.440817338698845","0.331335841509687","0.550298835888003"
"No worries","1999","Couple + C. GT 16 ","(3a) lower tertiary education","46","0.344393306367706","0.26757964542524","0.421206967310172"
"No worries","1999","Couple + C. GT 16 ","(3b) higher tertiary education","59","0.365460056979088","0.290608821986936","0.44031129197124"
"No worries","1999","Couple + C. LE and GT 16","(0) in school","84","0.695765545747461","0.615748615190111","0.775782476304811"
"No worries","1999","Couple + C. LE and GT 16","(1a) inadequately completed","10","","",""
"No worries","1999","Couple + C. LE and GT 16","(1b) general elementary school","58","0.371938670964946","0.295603545281943","0.44827379664795"
"No worries","1999","Couple + C. LE and GT 16","(1c) basic vocational qualification","91","0.401146347877231","0.337665587167457","0.464627108587005"
"No worries","1999","Couple + C. LE and GT 16","(2b) intermediate general qualification","51","0.535916670225849","0.438656724788408","0.633176615663291"
"No worries","1999","Couple + C. LE and GT 16","(2a) intermediate vocational","72","0.370003817516111","0.307334822695234","0.432672812336987"
"No worries","1999","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","23","","",""
"No worries","1999","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","12","","",""
"No worries","1999","Couple + C. LE and GT 16","(3a) lower tertiary education","23","","",""
"No worries","1999","Couple + C. LE and GT 16","(3b) higher tertiary education","21","","",""
"Big worries","2000","1-pers.-HH","(0) in school","2","","",""
"Big worries","2000","1-pers.-HH","(1a) inadequately completed","19","","",""
"Big worries","2000","1-pers.-HH","(1b) general elementary school","196","0.392443457357255","0.349813517456954","0.435073397257555"
"Big worries","2000","1-pers.-HH","(1c) basic vocational qualification","289","0.27895451290932","0.251993917062523","0.305915108756117"
"Big worries","2000","1-pers.-HH","(2b) intermediate general qualification","10","","",""
"Big worries","2000","1-pers.-HH","(2a) intermediate vocational","103","0.147526361779339","0.121622939959144","0.173429783599533"
"Big worries","2000","1-pers.-HH","(2c_gen) general maturity certificate","12","","",""
"Big worries","2000","1-pers.-HH","(2c_voc) vocational maturity certificate","41","0.165261312252315","0.120287643693104","0.210234980811527"
"Big worries","2000","1-pers.-HH","(3a) lower tertiary education","30","0.131482567945254","0.0875224831961733","0.175442652694334"
"Big worries","2000","1-pers.-HH","(3b) higher tertiary education","41","0.139932133445561","0.101560670639021","0.178303596252102"
"Big worries","2000","(Married) couple without C. ","(0) in school","","","",""
"Big worries","2000","(Married) couple without C. ","(1a) inadequately completed","39","0.336312188015848","0.24761944911547","0.425004926916226"
"Big worries","2000","(Married) couple without C. ","(1b) general elementary school","299","0.345449602674937","0.314085589082558","0.376813616267316"
"Big worries","2000","(Married) couple without C. ","(1c) basic vocational qualification","843","0.26277954557034","0.247520085310867","0.278039005829813"
"Big worries","2000","(Married) couple without C. ","(2b) intermediate general qualification","27","","",""
"Big worries","2000","(Married) couple without C. ","(2a) intermediate vocational","228","0.164337569134878","0.145177213081937","0.183497925187819"
"Big worries","2000","(Married) couple without C. ","(2c_gen) general maturity certificate","10","","",""
"Big worries","2000","(Married) couple without C. ","(2c_voc) vocational maturity certificate","57","0.15405112252805","0.120087991615666","0.188014253440434"
"Big worries","2000","(Married) couple without C. ","(3a) lower tertiary education","103","0.176846005664435","0.146493683867734","0.207198327461136"
"Big worries","2000","(Married) couple without C. ","(3b) higher tertiary education","79","0.115441050993665","0.0914053534617361","0.139476748525595"
"Big worries","2000","Single parent ","(0) in school","2","","",""
"Big worries","2000","Single parent ","(1a) inadequately completed","7","","",""
"Big worries","2000","Single parent ","(1b) general elementary school","52","0.28650276860518","0.222044631985062","0.350960905225298"
"Big worries","2000","Single parent ","(1c) basic vocational qualification","57","0.164876789134592","0.12409281254547","0.205660765723715"
"Big worries","2000","Single parent ","(2b) intermediate general qualification","8","","",""
"Big worries","2000","Single parent ","(2a) intermediate vocational","50","0.172605516845196","0.127859286258948","0.217351747431445"
"Big worries","2000","Single parent ","(2c_gen) general maturity certificate","3","","",""
"Big worries","2000","Single parent ","(2c_voc) vocational maturity certificate","14","","",""
"Big worries","2000","Single parent ","(3a) lower tertiary education","5","","",""
"Big worries","2000","Single parent ","(3b) higher tertiary education","13","","",""
"Big worries","2000","Couple + C. LE 16 ","(0) in school","","","",""
"Big worries","2000","Couple + C. LE 16 ","(1a) inadequately completed","8","","",""
"Big worries","2000","Couple + C. LE 16 ","(1b) general elementary school","56","0.149695845251599","0.113244278006339","0.186147412496859"
"Big worries","2000","Couple + C. LE 16 ","(1c) basic vocational qualification","202","0.143284878067353","0.125112892513706","0.161456863621"
"Big worries","2000","Couple + C. LE 16 ","(2b) intermediate general qualification","9","","",""
"Big worries","2000","Couple + C. LE 16 ","(2a) intermediate vocational","165","0.102663333474274","0.0883276994498589","0.11699896749869"
"Big worries","2000","Couple + C. LE 16 ","(2c_gen) general maturity certificate","7","","",""
"Big worries","2000","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","42","0.0869364269510703","0.0619136783721964","0.111959175529944"
"Big worries","2000","Couple + C. LE 16 ","(3a) lower tertiary education","26","","",""
"Big worries","2000","Couple + C. LE 16 ","(3b) higher tertiary education","47","0.0765647647746528","0.0548500291366243","0.0982795004126814"
"Big worries","2000","Couple + C. GT 16 ","(0) in school","18","","",""
"Big worries","2000","Couple + C. GT 16 ","(1a) inadequately completed","35","0.325677702245293","0.23094237989216","0.420413024598425"
"Big worries","2000","Couple + C. GT 16 ","(1b) general elementary school","128","0.265637870583681","0.226001942401255","0.305273798766106"
"Big worries","2000","Couple + C. GT 16 ","(1c) basic vocational qualification","205","0.186233779243771","0.162940679440364","0.209526879047178"
"Big worries","2000","Couple + C. GT 16 ","(2b) intermediate general qualification","17","","",""
"Big worries","2000","Couple + C. GT 16 ","(2a) intermediate vocational","107","0.128892005667496","0.10632596448411","0.151458046850882"
"Big worries","2000","Couple + C. GT 16 ","(2c_gen) general maturity certificate","19","","",""
"Big worries","2000","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","29","","",""
"Big worries","2000","Couple + C. GT 16 ","(3a) lower tertiary education","20","","",""
"Big worries","2000","Couple + C. GT 16 ","(3b) higher tertiary education","23","","",""
"Big worries","2000","Couple + C. LE and GT 16","(0) in school","9","","",""
"Big worries","2000","Couple + C. LE and GT 16","(1a) inadequately completed","9","","",""
"Big worries","2000","Couple + C. LE and GT 16","(1b) general elementary school","46","0.179226182261417","0.132334695443662","0.226117669079172"
"Big worries","2000","Couple + C. LE and GT 16","(1c) basic vocational qualification","65","0.158536160546658","0.122653184774094","0.194419136319222"
"Big worries","2000","Couple + C. LE and GT 16","(2b) intermediate general qualification","27","","",""
"Big worries","2000","Couple + C. LE and GT 16","(2a) intermediate vocational","53","0.111890354787974","0.0816344822194245","0.142146227356524"
"Big worries","2000","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","7","","",""
"Big worries","2000","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","10","","",""
"Big worries","2000","Couple + C. LE and GT 16","(3a) lower tertiary education","11","","",""
"Big worries","2000","Couple + C. LE and GT 16","(3b) higher tertiary education","10","","",""
"Some worries","2000","1-pers.-HH","(0) in school","2","","",""
"Some worries","2000","1-pers.-HH","(1a) inadequately completed","14","","",""
"Some worries","2000","1-pers.-HH","(1b) general elementary school","225","0.451286059319614","0.40784186187572","0.494730256763508"
"Some worries","2000","1-pers.-HH","(1c) basic vocational qualification","500","0.462863989190832","0.432889603552053","0.49283837482961"
"Some worries","2000","1-pers.-HH","(2b) intermediate general qualification","24","","",""
"Some worries","2000","1-pers.-HH","(2a) intermediate vocational","325","0.474515481083247","0.438041178321237","0.510989783845257"
"Some worries","2000","1-pers.-HH","(2c_gen) general maturity certificate","66","0.402598015457888","0.324376043044193","0.480819987871584"
"Some worries","2000","1-pers.-HH","(2c_voc) vocational maturity certificate","101","0.417930538446143","0.358208186038468","0.477652890853818"
"Some worries","2000","1-pers.-HH","(3a) lower tertiary education","113","0.468594161915161","0.403678908048331","0.533509415781991"
"Some worries","2000","1-pers.-HH","(3b) higher tertiary education","147","0.488141754394496","0.432853726672153","0.54342978211684"
"Some worries","2000","(Married) couple without C. ","(0) in school","5","","",""
"Some worries","2000","(Married) couple without C. ","(1a) inadequately completed","44","0.41887863038989","0.326257011508748","0.511500249271032"
"Some worries","2000","(Married) couple without C. ","(1b) general elementary school","426","0.481046280561313","0.448090964265128","0.514001596857498"
"Some worries","2000","(Married) couple without C. ","(1c) basic vocational qualification","1661","0.520952725099447","0.503633316836505","0.538272133362389"
"Some worries","2000","(Married) couple without C. ","(2b) intermediate general qualification","47","0.538126277461232","0.435127857270227","0.641124697652236"
"Some worries","2000","(Married) couple without C. ","(2a) intermediate vocational","739","0.531725786540791","0.505926143947098","0.557525429134484"
"Some worries","2000","(Married) couple without C. ","(2c_gen) general maturity certificate","42","0.448148990147628","0.347616533307615","0.548681446987641"
"Some worries","2000","(Married) couple without C. ","(2c_voc) vocational maturity certificate","231","0.526991127878603","0.480019077118984","0.573963178638222"
"Some worries","2000","(Married) couple without C. ","(3a) lower tertiary education","342","0.552543123608083","0.51298711816132","0.592099129054846"
"Some worries","2000","(Married) couple without C. ","(3b) higher tertiary education","366","0.522909505488661","0.485340746081541","0.560478264895782"
"Some worries","2000","Single parent ","(0) in school","22","","",""
"Some worries","2000","Single parent ","(1a) inadequately completed","4","","",""
"Some worries","2000","Single parent ","(1b) general elementary school","77","0.357707472771686","0.289371775518675","0.426043170024697"
"Some worries","2000","Single parent ","(1c) basic vocational qualification","140","0.43819088415783","0.383657733331218","0.492724034984442"
"Some worries","2000","Single parent ","(2b) intermediate general qualification","23","","",""
"Some worries","2000","Single parent ","(2a) intermediate vocational","120","0.434484071829503","0.375791632409711","0.493176511249295"
"Some worries","2000","Single parent ","(2c_gen) general maturity certificate","23","","",""
"Some worries","2000","Single parent ","(2c_voc) vocational maturity certificate","23","","",""
"Some worries","2000","Single parent ","(3a) lower tertiary education","22","","",""
"Some worries","2000","Single parent ","(3b) higher tertiary education","45","0.563509032125227","0.458075999235363","0.668942065015091"
"Some worries","2000","Couple + C. LE 16 ","(0) in school","2","","",""
"Some worries","2000","Couple + C. LE 16 ","(1a) inadequately completed","31","0.424079789421837","0.311480103632382","0.536679475211293"
"Some worries","2000","Couple + C. LE 16 ","(1b) general elementary school","164","0.413057705546968","0.362750841178455","0.463364569915481"
"Some worries","2000","Couple + C. LE 16 ","(1c) basic vocational qualification","684","0.48240830130941","0.456491283643262","0.508325318975558"
"Some worries","2000","Couple + C. LE 16 ","(2b) intermediate general qualification","35","0.531331843097737","0.410941467651408","0.651722218544065"
"Some worries","2000","Couple + C. LE 16 ","(2a) intermediate vocational","876","0.499168169685226","0.475552464376495","0.522783874993958"
"Some worries","2000","Couple + C. LE 16 ","(2c_gen) general maturity certificate","39","0.429603266399987","0.322460349120121","0.536746183679854"
"Some worries","2000","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","231","0.478584562821636","0.434218090758955","0.522951034884316"
"Some worries","2000","Couple + C. LE 16 ","(3a) lower tertiary education","204","0.486938471467476","0.438733166515231","0.53514377641972"
"Some worries","2000","Couple + C. LE 16 ","(3b) higher tertiary education","283","0.527017135326301","0.486244205384591","0.567790065268011"
