"plh0035","year","education","sampreg","n","percent","lower_confidence","upper_confidence"
"Big worries","2000","college entrance qualification","West Germany","322","0.0941704628433629","0.084736660114946","0.10360426557178"
"Big worries","2000","college entrance qualification","East Germany","119","0.124497974161223","0.104394184427898","0.144601763894547"
"Big worries","2000","lower secondary degree","West Germany","1792","0.235927274386357","0.226643777964401","0.245210770808312"
"Big worries","2000","lower secondary degree","East Germany","591","0.324417864315619","0.303278150637981","0.345557577993257"
"Big worries","2000","no degree/no degree yet","West Germany","153","0.21090468119416","0.181727994914022","0.240081367474298"
"Big worries","2000","no degree/no degree yet","East Germany","","","",""
"Big worries","2000","Other degree","West Germany","337","0.237436385360041","0.21551209721982","0.259360673500261"
"Big worries","2000","Other degree","East Germany","","","",""
"Big worries","2000","secondary school degree","West Germany","515","0.131254905169641","0.121139589716245","0.141370220623036"
"Big worries","2000","secondary school degree","East Germany","402","0.157608661120164","0.143805743634115","0.171411578606214"
"No worries","2000","college entrance qualification","West Germany","1682","0.448762020845806","0.432696906819298","0.464827134872314"
"No worries","2000","college entrance qualification","East Germany","365","0.344083708288994","0.315155304061301","0.373012112516687"
"No worries","2000","lower secondary degree","West Germany","2374","0.279722834772237","0.269908317713343","0.28953735183113"
"No worries","2000","lower secondary degree","East Germany","327","0.16718308425237","0.150333911729408","0.184032256775331"
"No worries","2000","no degree/no degree yet","West Germany","350","0.466172377939963","0.430494262049776","0.501850493830149"
"No worries","2000","no degree/no degree yet","East Germany","86","0.532585983635483","0.4557550137102","0.609416953560766"
"No worries","2000","Other degree","West Germany","403","0.291814803476837","0.268391890367674","0.315237716586"
"No worries","2000","Other degree","East Germany","","","",""
"No worries","2000","secondary school degree","West Germany","1724","0.378617131026414","0.364087477936081","0.393146784116747"
"No worries","2000","secondary school degree","East Germany","846","0.324936083481979","0.307194379715309","0.342677787248649"
"Some worries","2000","college entrance qualification","West Germany","1678","0.457067516310831","0.440977025536392","0.473158007085269"
"Some worries","2000","college entrance qualification","East Germany","552","0.531418317549784","0.501031926186687","0.56180470891288"
"Some worries","2000","lower secondary degree","West Germany","3869","0.484349890841407","0.473422604827354","0.49527717685546"
"Some worries","2000","lower secondary degree","East Germany","966","0.508399051432011","0.485824643761755","0.530973459102267"
"Some worries","2000","no degree/no degree yet","West Germany","248","0.322922940865877","0.289480603663825","0.356365278067929"
"Some worries","2000","no degree/no degree yet","East Germany","64","0.397051187488959","0.321706253720802","0.472396121257117"
"Some worries","2000","Other degree","West Germany","707","0.470748811163122","0.44503068262741","0.496466939698835"
"Some worries","2000","Other degree","East Germany","41","0.517592355574937","0.410091960039719","0.625092751110154"
"Some worries","2000","secondary school degree","West Germany","2042","0.490127963803945","0.475153171251357","0.505102756356533"
"Some worries","2000","secondary school degree","East Germany","1429","0.517455255397856","0.498526193057765","0.536384317737947"
"Big worries","2001","college entrance qualification","West Germany","310","0.101069927626485","0.0909811562505589","0.111158699002412"
"Big worries","2001","college entrance qualification","East Germany","113","0.134195785444172","0.113069294050707","0.155322276837638"
"Big worries","2001","lower secondary degree","West Germany","1559","0.227648208537992","0.21783373892031","0.237462678155675"
"Big worries","2001","lower secondary degree","East Germany","531","0.326104686961218","0.303918086268718","0.348291287653718"
"Big worries","2001","no degree/no degree yet","West Germany","130","0.212064494773423","0.181542156833317","0.24258683271353"
"Big worries","2001","no degree/no degree yet","East Germany","","","",""
"Big worries","2001","Other degree","West Germany","346","0.274740086293464","0.250549183787912","0.298930988799017"
"Big worries","2001","Other degree","East Germany","","","",""
"Big worries","2001","secondary school degree","West Germany","431","0.118943497077412","0.10883533464522","0.129051659509604"
"Big worries","2001","secondary school degree","East Germany","388","0.168857762056794","0.154077786883322","0.183637737230267"
"No worries","2001","college entrance qualification","West Germany","1548","0.433968088343084","0.417379336737765","0.450556839948402"
"No worries","2001","college entrance qualification","East Germany","342","0.353513586497951","0.323883641389364","0.383143531606538"
"No worries","2001","lower secondary degree","West Germany","2029","0.275799652675038","0.265339130627915","0.286260174722161"
"No worries","2001","lower secondary degree","East Germany","267","0.151647609941173","0.134672134069023","0.168623085813322"
"No worries","2001","no degree/no degree yet","West Germany","311","0.450502062540718","0.413351114125116","0.48765301095632"
"No worries","2001","no degree/no degree yet","East Germany","86","0.496213205782251","0.422135654936351","0.57029075662815"
"No worries","2001","Other degree","West Germany","359","0.268580482259999","0.244560940582304","0.292600023937693"
"No worries","2001","Other degree","East Germany","","","",""
"No worries","2001","secondary school degree","West Germany","1563","0.370181043361533","0.355104043468479","0.385258043254588"
"No worries","2001","secondary school degree","East Germany","711","0.274754972377044","0.257143702443594","0.292366242310495"
"Some worries","2001","college entrance qualification","West Germany","1571","0.464961984030431","0.448267792498332","0.48165617556253"
"Some worries","2001","college entrance qualification","East Germany","545","0.512290628057876","0.481310240452512","0.543271015663241"
"Some worries","2001","lower secondary degree","West Germany","3424","0.49655213878697","0.484849418742919","0.508254858831021"
"Some worries","2001","lower secondary degree","East Germany","917","0.522247703097609","0.49860725577496","0.545888150420258"
"Some worries","2001","no degree/no degree yet","West Germany","248","0.337433442685858","0.302127541842219","0.372739343529497"
"Some worries","2001","no degree/no degree yet","East Germany","72","0.394168657247575","0.321767421376291","0.466569893118858"
"Some worries","2001","Other degree","West Germany","603","0.456679431446537","0.429684761734373","0.483674101158702"
"Some worries","2001","Other degree","East Germany","","","",""
"Some worries","2001","secondary school degree","West Germany","1946","0.510875459561055","0.495266741817246","0.526484177304864"
"Some worries","2001","secondary school degree","East Germany","1369","0.556387265566162","0.536786812674918","0.575987718457405"
"Big worries","2002","college entrance qualification","West Germany","309","0.0844372635151219","0.076295467575921","0.0925790594543227"
"Big worries","2002","college entrance qualification","East Germany","99","0.109749682536695","0.0914598652264112","0.128039499846979"
"Big worries","2002","lower secondary degree","West Germany","1482","0.238915146135297","0.228718285765458","0.249112006505135"
"Big worries","2002","lower secondary degree","East Germany","520","0.337332989794724","0.3142454634611","0.360420516128349"
"Big worries","2002","no degree/no degree yet","West Germany","129","0.190893302384308","0.162384110659555","0.219402494109062"
"Big worries","2002","no degree/no degree yet","East Germany","","","",""
"Big worries","2002","Other degree","West Germany","347","0.266938955986992","0.242610066823909","0.291267845150075"
"Big worries","2002","Other degree","East Germany","","","",""
"Big worries","2002","secondary school degree","West Germany","448","0.122166767716508","0.112327090327968","0.132006445105049"
"Big worries","2002","secondary school degree","East Germany","369","0.162599611539274","0.147922179414382","0.177277043664166"
"No worries","2002","college entrance qualification","West Germany","2123","0.455941492984253","0.44135716423769","0.470525821730815"
"No worries","2002","college entrance qualification","East Germany","416","0.365004888381596","0.33683493073851","0.393174846024682"
"No worries","2002","lower secondary degree","West Germany","1911","0.264308456966838","0.253763823145678","0.274853090787997"
"No worries","2002","lower secondary degree","East Germany","241","0.153053502582508","0.135472244654813","0.170634760510203"
"No worries","2002","no degree/no degree yet","West Germany","326","0.406111016696155","0.370485458237479","0.441736575154832"
"No worries","2002","no degree/no degree yet","East Germany","99","0.563692516580208","0.489792845555583","0.637592187604833"
"No worries","2002","Other degree","West Germany","335","0.259666710515084","0.235552779855994","0.283780641174174"
"No worries","2002","Other degree","East Germany","","","",""
"No worries","2002","secondary school degree","West Germany","1766","0.382012866007656","0.367413734503792","0.396611997511521"
"No worries","2002","secondary school degree","East Germany","764","0.315161949389013","0.296682689214823","0.333641209563202"
"Some worries","2002","college entrance qualification","West Germany","2048","0.459621243500625","0.445027783754517","0.474214703246734"
"Some worries","2002","college entrance qualification","East Germany","607","0.525245429081709","0.496026292345081","0.554464565818338"
"Some worries","2002","lower secondary degree","West Germany","3325","0.496776396897865","0.484820309820955","0.508732483974776"
"Some worries","2002","lower secondary degree","East Germany","850","0.509613507622768","0.485202256650559","0.534024758594977"
"Some worries","2002","no degree/no degree yet","West Germany","275","0.402995680919536","0.367414071072509","0.438577290766563"
"Some worries","2002","no degree/no degree yet","East Germany","60","0.352646075090983","0.281448457840804","0.423843692341161"
"Some worries","2002","Other degree","West Germany","588","0.473394333497923","0.445934334180249","0.500854332815598"
"Some worries","2002","Other degree","East Germany","","","",""
"Some worries","2002","secondary school degree","West Germany","2041","0.495820366275835","0.480797488325494","0.510843244226177"
"Some worries","2002","secondary school degree","East Germany","1295","0.522238439071713","0.502369999050683","0.542106879092743"
"Big worries","2003","college entrance qualification","West Germany","311","0.0904353597621487","0.0818660007567667","0.0990047187675306"
"Big worries","2003","college entrance qualification","East Germany","97","0.107713733590449","0.0895978519750876","0.125829615205811"
"Big worries","2003","lower secondary degree","West Germany","1337","0.225599359472376","0.215328588582487","0.235870130362265"
"Big worries","2003","lower secondary degree","East Germany","473","0.326665014385921","0.303339605499166","0.349990423272675"
"Big worries","2003","no degree/no degree yet","West Germany","112","0.175770237370331","0.147792659923994","0.203747814816669"
"Big worries","2003","no degree/no degree yet","East Germany","","","",""
"Big worries","2003","Other degree","West Germany","331","0.267402797677115","0.242276669866823","0.292528925487407"
"Big worries","2003","Other degree","East Germany","","","",""
"Big worries","2003","secondary school degree","West Germany","413","0.119760480871389","0.109764694034989","0.129756267707789"
"Big worries","2003","secondary school degree","East Germany","350","0.167477968227091","0.152498424294497","0.182457512159685"
"No worries","2003","college entrance qualification","West Germany","2003","0.435695491444184","0.420880182543767","0.450510800344601"
"No worries","2003","college entrance qualification","East Germany","402","0.350145335558387","0.32227102574952","0.378019645367255"
"No worries","2003","lower secondary degree","West Germany","1835","0.275077128499579","0.264104153221589","0.286050103777568"
"No worries","2003","lower secondary degree","East Germany","236","0.145191293856779","0.12766996184078","0.162712625872778"
"No worries","2003","no degree/no degree yet","West Germany","339","0.426939297397312","0.390581574933738","0.463297019860887"
"No worries","2003","no degree/no degree yet","East Germany","97","0.515804744315944","0.443199945205874","0.588409543426014"
"No worries","2003","Other degree","West Germany","353","0.286263154836301","0.260602853721405","0.311923455951198"
"No worries","2003","Other degree","East Germany","","","",""
"No worries","2003","secondary school degree","West Germany","1614","0.369500177726043","0.35464049286338","0.384359862588705"
"No worries","2003","secondary school degree","East Germany","697","0.292945823267289","0.274688299160863","0.311203347373716"
"Some worries","2003","college entrance qualification","West Germany","1989","0.473869148793668","0.458950189816556","0.488788107770779"
"Some worries","2003","college entrance qualification","East Germany","626","0.542140930851164","0.513027469747841","0.571254391954486"
"Some worries","2003","lower secondary degree","West Germany","3190","0.499323512028045","0.48703721910061","0.51160980495548"
"Some worries","2003","lower secondary degree","East Germany","844","0.5281436917573","0.503315602709834","0.552971780804766"
"Some worries","2003","no degree/no degree yet","West Germany","260","0.397290465232356","0.36132204258059","0.433258887884122"
"Some worries","2003","no degree/no degree yet","East Germany","67","0.37110430556092","0.300918432870479","0.441290178251361"
"Some worries","2003","Other degree","West Germany","508","0.446334047486584","0.418113600995347","0.474554493977822"
"Some worries","2003","Other degree","East Germany","","","",""
"Some worries","2003","secondary school degree","West Germany","2026","0.510739341402568","0.495349661280932","0.526129021524205"
"Some worries","2003","secondary school degree","East Germany","1340","0.539576208505619","0.519580943886667","0.559571473124572"
"Big worries","2004","college entrance qualification","West Germany","365","0.113190815410216","0.103655509287394","0.122726121533038"
"Big worries","2004","college entrance qualification","East Germany","130","0.134411530650084","0.114550255375062","0.154272805925105"
"Big worries","2004","lower secondary degree","West Germany","1505","0.266971358350453","0.255844437026516","0.27809827967439"
"Big worries","2004","lower secondary degree","East Germany","530","0.380408344064966","0.355640813380631","0.405175874749301"
"Big worries","2004","no degree/no degree yet","West Germany","120","0.184519175380695","0.156125857646048","0.212912493115343"
"Big worries","2004","no degree/no degree yet","East Germany","31","0.193862968707429","0.136742594379232","0.250983343035627"
"Big worries","2004","Other degree","West Germany","344","0.31651102503987","0.2894043052391","0.343617744840641"
"Big worries","2004","Other degree","East Germany","","","",""
"Big worries","2004","secondary school degree","West Germany","462","0.139362466576491","0.128581335619332","0.15014359753365"
"Big worries","2004","secondary school degree","East Germany","422","0.212572006486038","0.195923987610819","0.229220025361258"
"No worries","2004","college entrance qualification","West Germany","1805","0.385709846304409","0.371060066579323","0.400359626029496"
"No worries","2004","college entrance qualification","East Germany","360","0.324410705415053","0.297150940620244","0.351670470209861"
"No worries","2004","lower secondary degree","West Germany","1514","0.238368912637853","0.227651761672014","0.249086063603692"
"No worries","2004","lower secondary degree","East Germany","185","0.117402214568582","0.100980274095785","0.133824155041378"
"No worries","2004","no degree/no degree yet","West Germany","348","0.419357757867105","0.383238803599554","0.455476712134656"
"No worries","2004","no degree/no degree yet","East Germany","83","0.419348253831928","0.348049084984928","0.490647422678929"
"No worries","2004","Other degree","West Germany","278","0.228905283713621","0.204420370957817","0.253390196469424"
"No worries","2004","Other degree","East Germany","","","",""
"No worries","2004","secondary school degree","West Germany","1453","0.330574313365444","0.315930067668355","0.345218559062532"
"No worries","2004","secondary school degree","East Germany","575","0.24628346132655","0.228751692096955","0.263815230556145"
"Some worries","2004","college entrance qualification","West Germany","2071","0.501099338285374","0.48605119529213","0.516147481278619"
"Some worries","2004","college entrance qualification","East Germany","643","0.541177763934864","0.512162579427783","0.570192948441944"
"Some worries","2004","lower secondary degree","West Germany","3053","0.494659729011694","0.482084165884352","0.507235292139035"
"Some worries","2004","lower secondary degree","East Germany","761","0.502189441366452","0.476681773533828","0.527697109199076"
"Some worries","2004","no degree/no degree yet","West Germany","249","0.396123066752199","0.360323497600116","0.431922635904282"
"Some worries","2004","no degree/no degree yet","East Germany","70","0.386788777460642","0.316419813162425","0.45715774175886"
"Some worries","2004","Other degree","West Germany","509","0.454583691246509","0.425564335007325","0.483603047485693"
"Some worries","2004","Other degree","East Germany","","","",""
"Some worries","2004","secondary school degree","West Germany","2049","0.530063220058065","0.514526303915191","0.545600136200939"
"Some worries","2004","secondary school degree","East Germany","1323","0.541144532187411","0.520867766085232","0.561421298289591"
"Big worries","2005","college entrance qualification","West Germany","344","0.100270902003777","0.0910352401472288","0.109506563860324"
"Big worries","2005","college entrance qualification","East Germany","125","0.118890197163801","0.0999688098540058","0.137811584473596"
"Big worries","2005","lower secondary degree","West Germany","1361","0.246966155810667","0.235767885413961","0.258164426207372"
"Big worries","2005","lower secondary degree","East Germany","479","0.379917654392996","0.354420137137741","0.405415171648251"
"Big worries","2005","no degree/no degree yet","West Germany","126","0.207011432621745","0.177720375216255","0.236302490027235"
"Big worries","2005","no degree/no degree yet","East Germany","","","",""
"Big worries","2005","Other degree","West Germany","323","0.317566408175697","0.289763660647007","0.345369155704387"
"Big worries","2005","Other degree","East Germany","","","",""
"Big worries","2005","secondary school degree","West Germany","456","0.146616341234426","0.13537274128805","0.157859941180802"
"Big worries","2005","secondary school degree","East Germany","384","0.200946203755764","0.184277588729485","0.217614818782042"
"No worries","2005","college entrance qualification","West Germany","1687","0.390096528423774","0.37509825470375","0.405094802143799"
"No worries","2005","college entrance qualification","East Germany","371","0.339246723296327","0.311568231036577","0.366925215556076"
"No worries","2005","lower secondary degree","West Germany","1428","0.247855088147376","0.236643305712414","0.259066870582338"
"No worries","2005","lower secondary degree","East Germany","179","0.124378495841251","0.107042079309781","0.141714912372722"
"No worries","2005","no degree/no degree yet","West Germany","364","0.388957260196903","0.353712776180992","0.424201744212814"
"No worries","2005","no degree/no degree yet","East Germany","74","0.379599053901503","0.305997218940455","0.45320088886255"
"No worries","2005","Other degree","West Germany","253","0.220709880838146","0.195941323451987","0.245478438224305"
"No worries","2005","Other degree","East Germany","","","",""
"No worries","2005","secondary school degree","West Germany","1337","0.315030649806229","0.300264950886046","0.329796348726413"
"No worries","2005","secondary school degree","East Germany","547","0.229051827653759","0.211571439332125","0.246532215975392"
"Some worries","2005","college entrance qualification","West Germany","2032","0.509632569572449","0.494261146498519","0.525003992646379"
"Some worries","2005","college entrance qualification","East Germany","628","0.541863079539873","0.512735301135608","0.570990857944137"
"Some worries","2005","lower secondary degree","West Germany","2908","0.505178756041957","0.492195856721653","0.518161655362262"
"Some worries","2005","lower secondary degree","East Germany","734","0.495703849765753","0.469438544926309","0.521969154605196"
"Some worries","2005","no degree/no degree yet","West Germany","245","0.404031307181352","0.368556205098122","0.439506409264582"
"Some worries","2005","no degree/no degree yet","East Germany","67","0.393123078167967","0.319042487480096","0.467203668855838"
"Some worries","2005","Other degree","West Germany","501","0.461723710986156","0.431949932499","0.491497489473313"
"Some worries","2005","Other degree","East Germany","","","",""
"Some worries","2005","secondary school degree","West Germany","2009","0.538353008959345","0.522506609053746","0.554199408864943"
"Some worries","2005","secondary school degree","East Germany","1289","0.570001968590477","0.549407859201116","0.590596077979838"
"Big worries","2006","college entrance qualification","West Germany","378","0.103954061703204","0.0949494083962421","0.112958715010166"
"Big worries","2006","college entrance qualification","East Germany","133","0.136733838448974","0.117221803195929","0.156245873702019"
"Big worries","2006","lower secondary degree","West Germany","1533","0.25831904710885","0.247346494516421","0.269291599701279"
"Big worries","2006","lower secondary degree","East Germany","511","0.373071852959384","0.348366030711294","0.397777675207473"
"Big worries","2006","no degree/no degree yet","West Germany","107","0.230849902158145","0.195761498873497","0.265938305442792"
"Big worries","2006","no degree/no degree yet","East Germany","","","",""
"Big worries","2006","Other degree","West Germany","348","0.317250081880531","0.290017842102686","0.344482321658375"
"Big worries","2006","Other degree","East Germany","","","",""
"Big worries","2006","secondary school degree","West Germany","545","0.157168044886979","0.146041000974213","0.168295088799746"
"Big worries","2006","secondary school degree","East Germany","392","0.188197578916272","0.172401051722097","0.203994106110447"
"No worries","2006","college entrance qualification","West Germany","1810","0.399457387087811","0.385006707541918","0.413908066633704"
"No worries","2006","college entrance qualification","East Germany","387","0.323413093205908","0.296846687300675","0.349979499111142"
"No worries","2006","lower secondary degree","West Germany","1481","0.242833263158165","0.232084196789001","0.253582329527329"
"No worries","2006","lower secondary degree","East Germany","225","0.158704864679381","0.140038338900477","0.177371390458286"
"No worries","2006","no degree/no degree yet","West Germany","254","0.382147148407627","0.341684803479812","0.422609493335442"
"No worries","2006","no degree/no degree yet","East Germany","47","0.376991829532615","0.281527014853166","0.472456644212063"
"No worries","2006","Other degree","West Germany","275","0.246110605591618","0.220906537515162","0.271314673668074"
"No worries","2006","Other degree","East Germany","","","",""
"No worries","2006","secondary school degree","West Germany","1481","0.349203889420769","0.334629539563019","0.363778239278519"
"No worries","2006","secondary school degree","East Germany","606","0.253071040107534","0.235500289829866","0.270641790385203"
"Some worries","2006","college entrance qualification","West Germany","2225","0.496588551208985","0.481836886838177","0.511340215579793"
"Some worries","2006","college entrance qualification","East Germany","671","0.539853068345118","0.511547083974311","0.568159052715925"
"Some worries","2006","lower secondary degree","West Germany","3099","0.498847689732985","0.486313688181285","0.511381691284686"
"Some worries","2006","lower secondary degree","East Germany","736","0.468223282361235","0.442732371862918","0.493714192859552"
"Some worries","2006","no degree/no degree yet","West Germany","193","0.387002949434229","0.346444668551808","0.427561230316649"
"Some worries","2006","no degree/no degree yet","East Germany","33","0.36738557692159","0.272421119865132","0.462350033978048"
"Some worries","2006","Other degree","West Germany","499","0.436639312527851","0.407618715102995","0.465659909952708"
"Some worries","2006","Other degree","East Germany","","","",""
"Some worries","2006","secondary school degree","West Germany","2084","0.493628065692252","0.478343189844391","0.508912941540112"
"Some worries","2006","secondary school degree","East Germany","1354","0.558731380976194","0.538664379338419","0.578798382613969"
"Big worries","2007","college entrance qualification","West Germany","389","0.0992113738578858","0.0902311234934568","0.108191624222315"
"Big worries","2007","college entrance qualification","East Germany","142","0.140463733672081","0.12059622713396","0.160331240210201"
"Big worries","2007","lower secondary degree","West Germany","1372","0.244648400418603","0.233338797258008","0.255958003579198"
"Big worries","2007","lower secondary degree","East Germany","439","0.335076792852793","0.309953522795405","0.360200062910181"
"Big worries","2007","no degree/no degree yet","West Germany","87","0.256676489450912","0.216497209950423","0.2968557689514"
"Big worries","2007","no degree/no degree yet","East Germany","","","",""
"Big worries","2007","Other degree","West Germany","322","0.321618015290915","0.29278266963058","0.35045336095125"
"Big worries","2007","Other degree","East Germany","","","",""
"Big worries","2007","secondary school degree","West Germany","508","0.138456010198543","0.127543486641826","0.149368533755259"
"Big worries","2007","secondary school degree","East Germany","382","0.198445387456706","0.181794807724321","0.215095967189091"
"No worries","2007","college entrance qualification","West Germany","1754","0.390201852300606","0.375548601609331","0.404855102991881"
"No worries","2007","college entrance qualification","East Germany","361","0.301941751680057","0.275691312459276","0.328192190900838"
"No worries","2007","lower secondary degree","West Germany","1367","0.24381869479061","0.232522086532513","0.255115303048707"
"No worries","2007","lower secondary degree","East Germany","185","0.128888446824758","0.111053897955504","0.146722995694013"
"No worries","2007","no degree/no degree yet","West Germany","197","0.401912263865102","0.356813125730038","0.447011402000165"
"No worries","2007","no degree/no degree yet","East Germany","41","0.427890364249997","0.332339336391438","0.523441392108557"
"No worries","2007","Other degree","West Germany","241","0.226303665968632","0.200472209783942","0.252135122153322"
"No worries","2007","Other degree","East Germany","","","",""
"No worries","2007","secondary school degree","West Germany","1321","0.325709363155079","0.310902289196884","0.340516437113275"
"No worries","2007","secondary school degree","East Germany","540","0.248222672711297","0.230188026314485","0.266257319108108"
"Some worries","2007","college entrance qualification","West Germany","2114","0.510586773841508","0.495570267730118","0.525603279952898"
"Some worries","2007","college entrance qualification","East Germany","672","0.557594514647862","0.529195801849536","0.585993227446188"
"Some worries","2007","lower secondary degree","West Germany","2811","0.511532904790786","0.498381987576653","0.52468382200492"
"Some worries","2007","lower secondary degree","East Germany","732","0.536034760322448","0.509491305722661","0.562578214922236"
"Some worries","2007","no degree/no degree yet","West Germany","170","0.341411246683987","0.297793198158008","0.385029295209966"
"Some worries","2007","no degree/no degree yet","East Germany","44","0.410442419146366","0.315443489509733","0.505441348783"
"Some worries","2007","Other degree","West Germany","445","0.452078318740453","0.42135388358613","0.482802753894775"
"Some worries","2007","Other degree","East Germany","31","0.63709132192109","0.513344624942814","0.760838018899366"
"Some worries","2007","secondary school degree","West Germany","2019","0.535834626646378","0.520077308037887","0.55159194525487"
"Some worries","2007","secondary school degree","East Germany","1282","0.553331939831997","0.53257670674426","0.574087172919735"
"Big worries","2008","college entrance qualification","West Germany","356","0.104574463682216","0.0951186123481773","0.114030315016255"
"Big worries","2008","college entrance qualification","East Germany","130","0.135783036004813","0.115703145503875","0.155862926505751"
"Big worries","2008","lower secondary degree","West Germany","1280","0.248785734375963","0.237026598751129","0.260544870000797"
"Big worries","2008","lower secondary degree","East Germany","453","0.369384583926848","0.342985597419663","0.395783570434032"
"Big worries","2008","no degree/no degree yet","West Germany","72","0.200936313102787","0.163748505644391","0.238124120561182"
"Big worries","2008","no degree/no degree yet","East Germany","","","",""
"Big worries","2008","Other degree","West Germany","276","0.324097184080121","0.293330763877479","0.354863604282763"
"Big worries","2008","Other degree","East Germany","","","",""
"Big worries","2008","secondary school degree","West Germany","460","0.143555147296734","0.132170541607963","0.154939752985505"
"Big worries","2008","secondary school degree","East Germany","354","0.178737039131048","0.162366098965163","0.195107979296934"
"No worries","2008","college entrance qualification","West Germany","1691","0.409226236733843","0.394032471573724","0.424420001893961"
"No worries","2008","college entrance qualification","East Germany","374","0.349794487011797","0.321839519414274","0.37774945460932"
"No worries","2008","lower secondary degree","West Germany","1255","0.2414853816114","0.229843902866854","0.253126860355946"
"No worries","2008","lower secondary degree","East Germany","168","0.127413899873401","0.109175861344857","0.145651938401944"
"No worries","2008","no degree/no degree yet","West Germany","205","0.352250801976443","0.30791953955109","0.396582064401795"
"No worries","2008","no degree/no degree yet","East Germany","46","0.492422358555926","0.39540082637375","0.589443890738102"
"No worries","2008","Other degree","West Germany","208","0.2110879064428","0.184262692543603","0.237913120341997"
"No worries","2008","Other degree","East Germany","","","",""
"No worries","2008","secondary school degree","West Germany","1325","0.355580412259712","0.340038223190762","0.371122601328663"
"No worries","2008","secondary school degree","East Germany","563","0.256767107103546","0.238100844204763","0.275433370002328"
"Some worries","2008","college entrance qualification","West Germany","1976","0.486199299583941","0.470754666860455","0.501643932307428"
"Some worries","2008","college entrance qualification","East Germany","614","0.51442247698339","0.485125929359227","0.543719024607552"
"Some worries","2008","lower secondary degree","West Germany","2657","0.509728884012637","0.49613108790289","0.523326680122384"
"Some worries","2008","lower secondary degree","East Germany","663","0.503201516199752","0.475853446345967","0.530549586053537"
"Some worries","2008","no degree/no degree yet","West Germany","169","0.44681288492077","0.400672678418882","0.492953091422659"
"Some worries","2008","no degree/no degree yet","East Germany","44","0.401734177489401","0.306593882807757","0.496874472171046"
"Some worries","2008","Other degree","West Germany","405","0.464814909477079","0.432028848773325","0.497600970180832"
"Some worries","2008","Other degree","East Germany","","","",""
"Some worries","2008","secondary school degree","West Germany","1859","0.500864440443554","0.484630338749962","0.517098542137146"
"Some worries","2008","secondary school degree","East Germany","1187","0.564495853765406","0.543309718122201","0.585681989408611"
"Big worries","2009","college entrance qualification","West Germany","334","0.092167794574607","0.0829840243953361","0.101351564753878"
"Big worries","2009","college entrance qualification","East Germany","128","0.122317239281739","0.102803231134554","0.141831247428924"
"Big worries","2009","lower secondary degree","West Germany","1204","0.24782066726376","0.235536111903248","0.260105222624271"
