"plh0035","year","bula_h","e11103","n","percent","lower_confidence","upper_confidence"
"Big worries","1999","Baden-Württemberg","Full Time","98","0.138263352221543","0.112637841805276","0.16388886263781"
"Big worries","1999","Baden-Württemberg","Not Working","201","0.309612199458737","0.273336868554404","0.345887530363069"
"Big worries","1999","Baden-Württemberg","Part Time","66","0.147928568391501","0.113811991058886","0.182045145724116"
"Big worries","1999","Bavaria","Full Time","94","0.10415917212202","0.0827632309355141","0.125555113308525"
"Big worries","1999","Bavaria","Not Working","179","0.333651676390519","0.296294874411204","0.371008478369835"
"Big worries","1999","Bavaria","Part Time","54","0.165775272251051","0.12951268282468","0.202037861677421"
"Big worries","1999","Berlin","Full Time","31","0.143169647087635","0.0978064924604453","0.188532801714824"
"Big worries","1999","Berlin","Not Working","45","0.257532260908684","0.19535581339023","0.319708708427138"
"Big worries","1999","Berlin","Part Time","10","","",""
"Big worries","1999","Brandenburg","Full Time","40","0.148823730550807","0.104165755701587","0.193481705400026"
"Big worries","1999","Brandenburg","Not Working","80","0.335242671098632","0.274100400462714","0.396384941734551"
"Big worries","1999","Brandenburg","Part Time","20","","",""
"Big worries","1999","Bremen","Full Time","8","","",""
"Big worries","1999","Bremen","Not Working","22","","",""
"Big worries","1999","Bremen","Part Time","3","","",""
"Big worries","1999","Hamburg","Full Time","4","","",""
"Big worries","1999","Hamburg","Not Working","16","","",""
"Big worries","1999","Hamburg","Part Time","3","","",""
"Big worries","1999","Hesse","Full Time","43","0.134036251423505","0.0993219666679606","0.16875053617905"
"Big worries","1999","Hesse","Not Working","108","0.2966338151422","0.247425877292376","0.345841752992024"
"Big worries","1999","Hesse","Part Time","25","","",""
"Big worries","1999","Lower Saxony","Full Time","63","0.14064425909862","0.109671998389161","0.171616519808079"
"Big worries","1999","Lower Saxony","Not Working","102","0.266026599377496","0.223202412152296","0.308850786602697"
"Big worries","1999","Lower Saxony","Part Time","32","0.105704328043283","0.0698195316676592","0.141589124418906"
"Big worries","1999","Mecklenburg-Western Pomerania","Full Time","17","","",""
"Big worries","1999","Mecklenburg-Western Pomerania","Not Working","42","0.344394947374993","0.263941395259997","0.42484849948999"
"Big worries","1999","Mecklenburg-Western Pomerania","Part Time","16","","",""
"Big worries","1999","North Rhine-Westphalia","Full Time","153","0.119993584916527","0.101080451027002","0.138906718806051"
"Big worries","1999","North Rhine-Westphalia","Not Working","294","0.314692146609719","0.285587356585519","0.343796936633918"
"Big worries","1999","North Rhine-Westphalia","Part Time","87","0.130746333268229","0.103543752409277","0.157948914127181"
"Big worries","1999","Rhineland-Palatinate,Saarland","Full Time","45","0.147166219033789","0.107537031681438","0.186795406386141"
"Big worries","1999","Rhineland-Palatinate,Saarland","Not Working","71","0.2221509731617","0.175267866081354","0.269034080242046"
"Big worries","1999","Rhineland-Palatinate,Saarland","Part Time","18","","",""
"Big worries","1999","Saxony-Anhalt","Full Time","43","0.11874754135186","0.083080504233642","0.154414578470078"
"Big worries","1999","Saxony-Anhalt","Not Working","100","0.369451466094867","0.311449164126573","0.427453768063161"
"Big worries","1999","Saxony-Anhalt","Part Time","18","","",""
"Big worries","1999","Saxony","Full Time","66","0.131727562210066","0.103070112765933","0.1603850116542"
"Big worries","1999","Saxony","Not Working","130","0.373409396734347","0.326358312639136","0.420460480829559"
"Big worries","1999","Saxony","Part Time","37","0.178777650246834","0.127679143606568","0.2298761568871"
"Big worries","1999","Schleswig-Holstein","Full Time","9","","",""
"Big worries","1999","Schleswig-Holstein","Not Working","25","","",""
"Big worries","1999","Schleswig-Holstein","Part Time","7","","",""
"Big worries","1999","Thuringia","Full Time","42","0.157439124086593","0.118143146448462","0.196735101724725"
"Big worries","1999","Thuringia","Not Working","102","0.406377343871519","0.347130379250634","0.465624308492403"
"Big worries","1999","Thuringia","Part Time","24","","",""
"No worries","1999","Baden-Württemberg","Full Time","283","0.395479966398325","0.359180579051372","0.431779353745279"
"No worries","1999","Baden-Württemberg","Not Working","145","0.226719647355257","0.193867114159549","0.259572180550966"
"No worries","1999","Baden-Württemberg","Part Time","164","0.366189095776929","0.319894107018465","0.412484084535393"
"No worries","1999","Bavaria","Full Time","326","0.408808769657264","0.374374466125363","0.443243073189164"
"No worries","1999","Bavaria","Not Working","127","0.166140125341826","0.136651387477942","0.19562886320571"
"No worries","1999","Bavaria","Part Time","156","0.366212682469532","0.319234536724703","0.413190828214362"
"No worries","1999","Berlin","Full Time","76","0.329466833355922","0.26859080188914","0.390342864822704"
"No worries","1999","Berlin","Not Working","55","0.250147615492318","0.188565108808794","0.311730122175842"
"No worries","1999","Berlin","Part Time","37","0.426634962104971","0.327179162526024","0.526090761683918"
"No worries","1999","Brandenburg","Full Time","63","0.284974242546623","0.228335079758246","0.341613405335"
"No worries","1999","Brandenburg","Not Working","38","0.15379284198392","0.107069192372407","0.200516491595433"
"No worries","1999","Brandenburg","Part Time","28","","",""
"No worries","1999","Bremen","Full Time","10","","",""
"No worries","1999","Bremen","Not Working","11","","",""
"No worries","1999","Bremen","Part Time","6","","",""
"No worries","1999","Hamburg","Full Time","27","","",""
"No worries","1999","Hamburg","Not Working","12","","",""
"No worries","1999","Hamburg","Part Time","13","","",""
"No worries","1999","Hesse","Full Time","148","0.381921956000686","0.332416142645809","0.431427769355563"
"No worries","1999","Hesse","Not Working","95","0.279178114492607","0.230851234128466","0.327504994856748"
"No worries","1999","Hesse","Part Time","69","0.341526575731667","0.275305481051012","0.407747670412321"
"No worries","1999","Lower Saxony","Full Time","175","0.352230199283502","0.309675350361574","0.394785048205429"
"No worries","1999","Lower Saxony","Not Working","121","0.278566501250051","0.235120577670792","0.32201242482931"
"No worries","1999","Lower Saxony","Part Time","108","0.405243011073518","0.347943478297279","0.462542543849758"
"No worries","1999","Mecklenburg-Western Pomerania","Full Time","56","0.364484999973736","0.292973448602401","0.435996551345071"
"No worries","1999","Mecklenburg-Western Pomerania","Not Working","27","","",""
"No worries","1999","Mecklenburg-Western Pomerania","Part Time","24","","",""
"No worries","1999","North Rhine-Westphalia","Full Time","447","0.405040941377269","0.376469341057279","0.43361254169726"
"No worries","1999","North Rhine-Westphalia","Not Working","238","0.216713551027109","0.190892019090378","0.242535082963839"
"No worries","1999","North Rhine-Westphalia","Part Time","229","0.373498841026367","0.3344662254954","0.412531456557335"
"No worries","1999","Rhineland-Palatinate,Saarland","Full Time","118","0.355253113195909","0.301717537599979","0.408788688791838"
"No worries","1999","Rhineland-Palatinate,Saarland","Not Working","81","0.237261746894617","0.189283293379383","0.285240200409851"
"No worries","1999","Rhineland-Palatinate,Saarland","Part Time","60","0.399937046485649","0.324731735067536","0.475142357903761"
"No worries","1999","Saxony-Anhalt","Full Time","102","0.347196723232635","0.294705883391025","0.399687563074244"
"No worries","1999","Saxony-Anhalt","Not Working","44","0.161907961178711","0.117640233227352","0.206175689130069"
"No worries","1999","Saxony-Anhalt","Part Time","25","","",""
"No worries","1999","Saxony","Full Time","168","0.304446338406131","0.265452867173352","0.343439809638911"
"No worries","1999","Saxony","Not Working","68","0.125151756371139","0.0929655411642966","0.157337971577982"
"No worries","1999","Saxony","Part Time","70","0.331893031536892","0.269095397261689","0.394690665812095"
"No worries","1999","Schleswig-Holstein","Full Time","76","0.478146048710477","0.397395738884832","0.558896358536123"
