"plh0035","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"Big worries","2000","(1b) general elementary school","Female","654","0.344994496743035","0.324176632384571","0.365812361101499"
"Big worries","2000","(1b) general elementary school","Male","186","0.222456863093016","0.194725170946304","0.250188555239729"
"Big worries","2000","(1c) basic vocational qualification","Female","821","0.240749181948118","0.226627379792784","0.254870984103451"
"Big worries","2000","(1c) basic vocational qualification","Male","924","0.221259966456185","0.208813980216817","0.233705952695554"
"Big worries","2000","(2a) intermediate vocational","Female","436","0.151869226436286","0.139330136403781","0.164408316468791"
"Big worries","2000","(2a) intermediate vocational","Male","290","0.117396844768313","0.104502568584485","0.130291120952141"
"Big worries","2000","(2b) intermediate general qualification","Female","74","0.189677327053142","0.152228023207415","0.227126630898869"
"Big worries","2000","(2b) intermediate general qualification","Male","30","0.115671452295524","0.0798948725112422","0.151448032079807"
"Big worries","2000","(2c_gen) general maturity certificate","Female","44","0.0979567414230685","0.0700547183309585","0.125858764515179"
"Big worries","2000","(2c_gen) general maturity certificate","Male","","","",""
"Big worries","2000","(2c_voc) vocational maturity certificate","Female","106","0.149975726827149","0.125492806787181","0.174458646867117"
"Big worries","2000","(2c_voc) vocational maturity certificate","Male","97","0.129972399295887","0.105727635628775","0.154217162962999"
"Big worries","2000","(3a) lower tertiary education","Female","97","0.131835056600245","0.107861418175085","0.155808695025405"
"Big worries","2000","(3a) lower tertiary education","Male","108","0.120202427656795","0.0993244641586898","0.1410803911549"
"Big worries","2000","(3b) higher tertiary education","Female","101","0.125503901257634","0.103763216688627","0.14724458582664"
"Big worries","2000","(3b) higher tertiary education","Male","117","0.0949913648266212","0.0785789955014934","0.111403734151749"
"No worries","2000","(0) in school","Female","150","0.581995981081336","0.521576313730379","0.642415648432293"
"No worries","2000","(0) in school","Male","164","0.718006135722751","0.660839383490769","0.775172887954733"
"No worries","2000","(1a) inadequately completed","Female","62","0.254448503744476","0.198997081223971","0.30989992626498"
"No worries","2000","(1a) inadequately completed","Male","59","0.346506589883679","0.277182343188953","0.415830836578405"
"No worries","2000","(1b) general elementary school","Female","440","0.204478145458471","0.186815444231108","0.222140846685834"
"No worries","2000","(1b) general elementary school","Male","316","0.363150136423147","0.331083540761539","0.395216732084755"
"No worries","2000","(1c) basic vocational qualification","Female","902","0.254408365501137","0.240022656014116","0.268794074988158"
"No worries","2000","(1c) basic vocational qualification","Male","1251","0.284054755381231","0.270533326721306","0.297576184041155"
"No worries","2000","(2a) intermediate vocational","Female","1122","0.344429688092778","0.327827717214825","0.361031658970732"
"No worries","2000","(2a) intermediate vocational","Male","923","0.385380675069349","0.365885187988592","0.404876162150106"
"No worries","2000","(2b) intermediate general qualification","Female","167","0.370242536530615","0.324117485356226","0.416367587705003"
"No worries","2000","(2b) intermediate general qualification","Male","177","0.553268395341098","0.497656182826978","0.608880607855218"
"No worries","2000","(2c_gen) general maturity certificate","Female","208","0.47621710669922","0.429337603829654","0.523096609568786"
"No worries","2000","(2c_gen) general maturity certificate","Male","226","0.58022548784464","0.531370209553156","0.629080766136125"
"No worries","2000","(2c_voc) vocational maturity certificate","Female","326","0.392449386932329","0.358966713892442","0.425932059972216"
"No worries","2000","(2c_voc) vocational maturity certificate","Male","285","0.395876994173467","0.360618099693782","0.431135888653152"
"No worries","2000","(3a) lower tertiary education","Female","247","0.349674810184091","0.315882737120241","0.383466883247941"
"No worries","2000","(3a) lower tertiary education","Male","338","0.362074248626699","0.331219357323139","0.392929139930259"
"No worries","2000","(3b) higher tertiary education","Female","319","0.34565928431813","0.314449429431615","0.376869139204646"
"No worries","2000","(3b) higher tertiary education","Male","491","0.39935085120041","0.371935703113368","0.426765999287452"
"Some worries","2000","(0) in school","Female","85","0.343150186481495","0.284993016025917","0.401307356937073"
"Some worries","2000","(0) in school","Male","62","0.237321585363751","0.183271179365597","0.291371991361906"
"Some worries","2000","(1a) inadequately completed","Female","96","0.390988898169984","0.328863564277842","0.453114232062127"
"Some worries","2000","(1a) inadequately completed","Male","69","0.3631542661493","0.293094045506759","0.43321448679184"
"Some worries","2000","(1b) general elementary school","Female","909","0.450527357798494","0.42873816019145","0.472316555405539"
"Some worries","2000","(1b) general elementary school","Male","362","0.414393000483836","0.38154563408772","0.447240366879953"
"Some worries","2000","(1c) basic vocational qualification","Female","1798","0.504842452550745","0.488327979751537","0.521356925349953"
"Some worries","2000","(1c) basic vocational qualification","Male","2098","0.494685278162584","0.479694398664541","0.509676157660626"
"Some worries","2000","(2a) intermediate vocational","Female","1589","0.503701085470936","0.486232496522362","0.52116967441951"
"Some worries","2000","(2a) intermediate vocational","Male","1181","0.497222480162338","0.477193938812932","0.517251021511743"
"Some worries","2000","(2b) intermediate general qualification","Female","180","0.440080136416244","0.392662940941439","0.487497331891048"
"Some worries","2000","(2b) intermediate general qualification","Male","100","0.331060152363377","0.278418938882728","0.383701365844027"
"Some worries","2000","(2c_gen) general maturity certificate","Female","184","0.425826151877711","0.379412823317349","0.472239480438073"
"Some worries","2000","(2c_gen) general maturity certificate","Male","145","0.360866568258194","0.313324929265523","0.408408207250865"
"Some worries","2000","(2c_voc) vocational maturity certificate","Female","385","0.457574886240522","0.423413298501437","0.491736473979608"
"Some worries","2000","(2c_voc) vocational maturity certificate","Male","357","0.474150606530646","0.438149593982595","0.510151619078698"
"Some worries","2000","(3a) lower tertiary education","Female","421","0.518490133215665","0.48308304467602","0.553897221755309"
"Some worries","2000","(3a) lower tertiary education","Male","486","0.517723323716506","0.48564311909338","0.549803528339632"
"Some worries","2000","(3b) higher tertiary education","Female","472","0.528836814424236","0.49607920663181","0.561594422216662"
"Some worries","2000","(3b) higher tertiary education","Male","618","0.505657783972969","0.477671511731071","0.533644056214867"
"Big worries","2001","(0) in school","Female","","","",""
"Big worries","2001","(0) in school","Male","","","",""
"Big worries","2001","(1a) inadequately completed","Female","65","0.376794774639239","0.306003486131369","0.44758606314711"
"Big worries","2001","(1a) inadequately completed","Male","35","0.288453140708525","0.213138383586616","0.363767897830434"
"Big worries","2001","(1b) general elementary school","Female","556","0.333523644884682","0.311229429188753","0.355817860580611"
"Big worries","2001","(1b) general elementary school","Male","178","0.234968098073412","0.204705469911253","0.265230726235571"
"Big worries","2001","(1c) basic vocational qualification","Female","733","0.235957697410545","0.22108050134622","0.25083489347487"
"Big worries","2001","(1c) basic vocational qualification","Male","845","0.224274295941754","0.210981045988396","0.237567545895112"
"Big worries","2001","(2a) intermediate vocational","Female","387","0.142440279148761","0.129691362133026","0.155189196164496"
"Big worries","2001","(2a) intermediate vocational","Male","264","0.117010873875092","0.103624837068507","0.130396910681677"
"Big worries","2001","(2b) intermediate general qualification","Female","66","0.185693316321306","0.146951074781067","0.224435557861545"
"Big worries","2001","(2b) intermediate general qualification","Male","","","",""
"Big worries","2001","(2c_gen) general maturity certificate","Female","36","0.0813536103989224","0.0556634944465067","0.107043726351338"
"Big worries","2001","(2c_gen) general maturity certificate","Male","","","",""
"Big worries","2001","(2c_voc) vocational maturity certificate","Female","101","0.151477931176344","0.126039397412477","0.176916464940212"
"Big worries","2001","(2c_voc) vocational maturity certificate","Male","100","0.15237520145376","0.125579320429798","0.179171082477723"
"Big worries","2001","(3a) lower tertiary education","Female","94","0.145370961268827","0.119854305346451","0.170887617191204"
"Big worries","2001","(3a) lower tertiary education","Male","100","0.123692453477312","0.101726878750592","0.145658028204033"
"Big worries","2001","(3b) higher tertiary education","Female","101","0.146766729126843","0.122501479608491","0.171031978645195"
"Big worries","2001","(3b) higher tertiary education","Male","98","0.0925803021032576","0.0756733813070162","0.109487222899499"
"No worries","2001","(0) in school","Female","148","0.540597555282549","0.482329755299989","0.598865355265109"
"No worries","2001","(0) in school","Male","180","0.700066161132734","0.644686219621719","0.755446102643749"
"No worries","2001","(1a) inadequately completed","Female","","","",""
"No worries","2001","(1a) inadequately completed","Male","39","0.271446459927083","0.197517683501121","0.345375236353044"
"No worries","2001","(1b) general elementary school","Female","377","0.202058615208031","0.183071425375745","0.221045805040317"
"No worries","2001","(1b) general elementary school","Male","262","0.335520157167158","0.30181761723908","0.369222697095236"
"No worries","2001","(1c) basic vocational qualification","Female","778","0.251892493980048","0.236682293837673","0.267102694122424"
"No worries","2001","(1c) basic vocational qualification","Male","1071","0.277676964145997","0.263403710365185","0.291950217926808"
"No worries","2001","(2a) intermediate vocational","Female","972","0.318370201025266","0.301377391511742","0.33536301053879"
"No worries","2001","(2a) intermediate vocational","Male","817","0.360398573172996","0.340404214931347","0.380392931414645"
"No worries","2001","(2b) intermediate general qualification","Female","166","0.396027753386121","0.347301399968758","0.444754106803485"
"No worries","2001","(2b) intermediate general qualification","Male","147","0.51665557985072","0.456938183044952","0.576372976656488"
"No worries","2001","(2c_gen) general maturity certificate","Female","215","0.491098702290447","0.444119608518044","0.538077796062849"
"No worries","2001","(2c_gen) general maturity certificate","Male","210","0.605359592798134","0.554728876991322","0.655990308604945"
"No worries","2001","(2c_voc) vocational maturity certificate","Female","292","0.358872025079195","0.32483685004895","0.39290720010944"
"No worries","2001","(2c_voc) vocational maturity certificate","Male","263","0.375390239505702","0.339286271242135","0.411494207769269"
"No worries","2001","(3a) lower tertiary education","Female","236","0.353930126871493","0.319312713461845","0.38854754028114"
"No worries","2001","(3a) lower tertiary education","Male","278","0.328134815664019","0.296808456878496","0.359461174449541"
"No worries","2001","(3b) higher tertiary education","Female","298","0.355734622866663","0.32290752217268","0.388561723560646"
"No worries","2001","(3b) higher tertiary education","Male","450","0.382938594530236","0.354583579517387","0.411293609543086"
"Some worries","2001","(0) in school","Female","106","0.363013388075833","0.306789431491008","0.419237344660658"
"Some worries","2001","(0) in school","Male","63","0.201719717862299","0.15322191164489","0.250217524079708"
"Some worries","2001","(1a) inadequately completed","Female","86","0.455025321052247","0.382277869669672","0.527772772434821"
"Some worries","2001","(1a) inadequately completed","Male","65","0.440100399364392","0.357578037176012","0.522622761552772"
"Some worries","2001","(1b) general elementary school","Female","785","0.464417739907287","0.440834470981666","0.488001008832908"
"Some worries","2001","(1b) general elementary school","Male","314","0.42951174475943","0.394179332106589","0.464844157412271"
"Some worries","2001","(1c) basic vocational qualification","Female","1618","0.512149808609407","0.494635739596585","0.529663877622229"
"Some worries","2001","(1c) basic vocational qualification","Male","1866","0.498048739912249","0.482113668062881","0.513983811761618"
"Some worries","2001","(2a) intermediate vocational","Female","1528","0.539189519825973","0.521006894317536","0.55737214533441"
"Some worries","2001","(2a) intermediate vocational","Male","1134","0.522590552951912","0.501789395213126","0.543391710690698"
"Some worries","2001","(2b) intermediate general qualification","Female","155","0.418278930292573","0.369133516069241","0.467424344515904"
"Some worries","2001","(2b) intermediate general qualification","Male","107","0.411135153260166","0.352335864681888","0.469934441838443"
"Some worries","2001","(2c_gen) general maturity certificate","Female","184","0.427547687310631","0.381057060622344","0.474038313998917"
"Some worries","2001","(2c_gen) general maturity certificate","Male","124","0.331057245969147","0.282309717278828","0.379804774659466"
"Some worries","2001","(2c_voc) vocational maturity certificate","Female","370","0.489650043744461","0.454179915245955","0.525120172242966"
"Some worries","2001","(2c_voc) vocational maturity certificate","Male","328","0.472234559040538","0.435011811672415","0.50945730640866"
"Some worries","2001","(3a) lower tertiary education","Female","403","0.50069891185968","0.464502486450211","0.536895337269149"
"Some worries","2001","(3a) lower tertiary education","Male","485","0.548172730858669","0.514968943332616","0.581376518384721"
"Some worries","2001","(3b) higher tertiary education","Female","418","0.497498648006494","0.463213847050411","0.531783448962577"
"Some worries","2001","(3b) higher tertiary education","Male","581","0.524481103366506","0.49535046962739","0.553611737105622"
"Big worries","2002","(0) in school","Female","","","",""
"Big worries","2002","(0) in school","Male","","","",""
"Big worries","2002","(1a) inadequately completed","Female","65","0.352162112191035","0.279059877422688","0.425264346959382"
"Big worries","2002","(1a) inadequately completed","Male","39","0.323753317837705","0.243008822694972","0.404497812980439"
"Big worries","2002","(1b) general elementary school","Female","536","0.35154962191604","0.328066570257439","0.37503267357464"
"Big worries","2002","(1b) general elementary school","Male","155","0.209543682092682","0.179286260834743","0.239801103350621"
"Big worries","2002","(1c) basic vocational qualification","Female","723","0.252085574890307","0.236630061180691","0.267541088599922"
"Big worries","2002","(1c) basic vocational qualification","Male","804","0.229862261797111","0.216112476631121","0.243612046963102"
"Big worries","2002","(2a) intermediate vocational","Female","388","0.144488400096638","0.132008853090958","0.156967947102317"
"Big worries","2002","(2a) intermediate vocational","Male","263","0.122907011919687","0.109418218240775","0.1363958055986"
"Big worries","2002","(2b) intermediate general qualification","Female","54","0.164183785363416","0.127180672997875","0.201186897728958"
"Big worries","2002","(2b) intermediate general qualification","Male","","","",""
"Big worries","2002","(2c_gen) general maturity certificate","Female","","","",""
"Big worries","2002","(2c_gen) general maturity certificate","Male","","","",""
"Big worries","2002","(2c_voc) vocational maturity certificate","Female","92","0.136946913288028","0.114062835185812","0.159830991390243"
"Big worries","2002","(2c_voc) vocational maturity certificate","Male","82","0.124253438667235","0.100225183430487","0.148281693903984"
"Big worries","2002","(3a) lower tertiary education","Female","100","0.148083517955355","0.123608348793954","0.172558687116755"
"Big worries","2002","(3a) lower tertiary education","Male","86","0.0990389472594908","0.0804502792379801","0.117627615281002"
"Big worries","2002","(3b) higher tertiary education","Female","111","0.121569383222355","0.10269050139544","0.140448265049269"
"Big worries","2002","(3b) higher tertiary education","Male","115","0.095678051410383","0.0813142954606811","0.110041807360085"
"No worries","2002","(0) in school","Female","171","0.554909190984691","0.499764200485768","0.610054181483614"
"No worries","2002","(0) in school","Male","196","0.639331026937911","0.584626972224103","0.694035081651719"
"No worries","2002","(1a) inadequately completed","Female","","","",""
"No worries","2002","(1a) inadequately completed","Male","32","0.239437937776183","0.165797383820887","0.313078491731478"
"No worries","2002","(1b) general elementary school","Female","308","0.174653257991908","0.155979599661256","0.19332691632256"
"No worries","2002","(1b) general elementary school","Male","241","0.328057522844276","0.293151791852795","0.362963253835757"
"No worries","2002","(1c) basic vocational qualification","Female","755","0.24466994567164","0.229368157412712","0.259971733930568"
"No worries","2002","(1c) basic vocational qualification","Male","991","0.269210539885198","0.254715479159246","0.283705600611149"
"No worries","2002","(2a) intermediate vocational","Female","1114","0.338319308662448","0.321525198333139","0.355113418991757"
"No worries","2002","(2a) intermediate vocational","Male","879","0.378850658071926","0.358921268353053","0.398780047790799"
"No worries","2002","(2b) intermediate general qualification","Female","167","0.393346448436029","0.344551404306096","0.442141492565961"
"No worries","2002","(2b) intermediate general qualification","Male","167","0.616856987734779","0.559082468788724","0.674631506680834"
"No worries","2002","(2c_gen) general maturity certificate","Female","250","0.529437384824161","0.483923582815493","0.574951186832829"
"No worries","2002","(2c_gen) general maturity certificate","Male","273","0.641207322924133","0.595872190849293","0.686542454998972"
"No worries","2002","(2c_voc) vocational maturity certificate","Female","337","0.350558130732158","0.318797530127386","0.38231873133693"
"No worries","2002","(2c_voc) vocational maturity certificate","Male","316","0.428799787705041","0.392750202760974","0.464849372649108"
"No worries","2002","(3a) lower tertiary education","Female","265","0.316548268693606","0.284496815460058","0.348599721927154"
"No worries","2002","(3a) lower tertiary education","Male","379","0.364344576575437","0.33439716522891","0.394291987921964"
"No worries","2002","(3b) higher tertiary education","Female","458","0.378110682018753","0.350096596430359","0.406124767607147"
"No worries","2002","(3b) higher tertiary education","Male","669","0.393312377565885","0.369458900446211","0.417165854685559"
"Some worries","2002","(0) in school","Female","121","0.385859111384449","0.331843514383991","0.439874708384907"
"Some worries","2002","(0) in school","Male","81","0.301130846129281","0.248869836705504","0.353391855553059"
"Some worries","2002","(1a) inadequately completed","Female","75","0.506522592150287","0.430005366553013","0.58303981774756"
"Some worries","2002","(1a) inadequately completed","Male","58","0.436808744386112","0.351217990958505","0.522399497813719"
"Some worries","2002","(1b) general elementary school","Female","744","0.473797120092052","0.449238969361942","0.498355270822162"
"Some worries","2002","(1b) general elementary school","Male","299","0.462398795063042","0.425331221996481","0.499466368129604"
"Some worries","2002","(1c) basic vocational qualification","Female","1554","0.503244479438053","0.485447579717187","0.521041379158919"
"Some worries","2002","(1c) basic vocational qualification","Male","1802","0.500927198317691","0.484587383520981","0.5172670131144"
"Some worries","2002","(2a) intermediate vocational","Female","1547","0.517192291240914","0.499455195992018","0.534929386489811"
"Some worries","2002","(2a) intermediate vocational","Male","1134","0.498242330008386","0.47770096579299","0.518783694223782"
"Some worries","2002","(2b) intermediate general qualification","Female","164","0.442469766200555","0.392856966162866","0.492082566238245"
"Some worries","2002","(2b) intermediate general qualification","Male","80","0.302674847283255","0.248077760468276","0.357271934098235"
"Some worries","2002","(2c_gen) general maturity certificate","Female","183","0.412015183741644","0.367133745102419","0.456896622380869"
"Some worries","2002","(2c_gen) general maturity certificate","Male","132","0.298399308345168","0.255152130368237","0.341646486322099"
"Some worries","2002","(2c_voc) vocational maturity certificate","Female","438","0.512494955979815","0.479223416459743","0.545766495499886"
"Some worries","2002","(2c_voc) vocational maturity certificate","Male","326","0.446946773627723","0.410731632968851","0.483161914286595"
"Some worries","2002","(3a) lower tertiary education","Female","444","0.535368213351039","0.501000187996101","0.569736238705977"
"Some worries","2002","(3a) lower tertiary education","Male","527","0.536616476165072","0.505585563401886","0.567647388928259"
"Some worries","2002","(3b) higher tertiary education","Female","582","0.500319934758893","0.471434404484628","0.529205465033158"
"Some worries","2002","(3b) higher tertiary education","Male","827","0.511009571023732","0.486599726266629","0.535419415780834"
"Big worries","2003","(0) in school","Female","","","",""
"Big worries","2003","(0) in school","Male","","","",""
"Big worries","2003","(1a) inadequately completed","Female","60","0.379080771522067","0.303670073392363","0.454491469651772"
"Big worries","2003","(1a) inadequately completed","Male","","","",""
"Big worries","2003","(1b) general elementary school","Female","484","0.334061780911684","0.310048342191893","0.358075219631474"
"Big worries","2003","(1b) general elementary school","Male","142","0.212025196751687","0.180959065623752","0.243091327879622"
"Big worries","2003","(1c) basic vocational qualification","Female","633","0.236161082734253","0.220695050894781","0.251627114573725"
"Big worries","2003","(1c) basic vocational qualification","Male","761","0.222554359253169","0.208627791130753","0.236480927375586"
"Big worries","2003","(2a) intermediate vocational","Female","350","0.143754161455004","0.131076585927785","0.156431736982222"
"Big worries","2003","(2a) intermediate vocational","Male","244","0.115203909947741","0.10186583121546","0.128541988680021"
"Big worries","2003","(2b) intermediate general qualification","Female","56","0.15358201865366","0.116794750824317","0.190369286483003"
"Big worries","2003","(2b) intermediate general qualification","Male","","","",""
"Big worries","2003","(2c_gen) general maturity certificate","Female","","","",""
"Big worries","2003","(2c_gen) general maturity certificate","Male","","","",""
"Big worries","2003","(2c_voc) vocational maturity certificate","Female","93","0.127240742254896","0.104994596047844","0.149486888461948"
"Big worries","2003","(2c_voc) vocational maturity certificate","Male","78","0.11550507363005","0.0919110648768681","0.139099082383232"
"Big worries","2003","(3a) lower tertiary education","Female","92","0.14283402395102","0.118262750797971","0.16740529710407"
"Big worries","2003","(3a) lower tertiary education","Male","103","0.138326181577967","0.11622060034342","0.160431762812514"
"Big worries","2003","(3b) higher tertiary education","Female","92","0.103080021184224","0.0852326294595222","0.120927412908926"
"Big worries","2003","(3b) higher tertiary education","Male","129","0.112915269416218","0.0970099507966195","0.128820588035816"
"No worries","2003","(0) in school","Female","177","0.586273227771934","0.531799121876333","0.640747333667536"
"No worries","2003","(0) in school","Male","199","0.63833669886421","0.584056432404438","0.692616965323982"
"No worries","2003","(1a) inadequately completed","Female","","","",""
"No worries","2003","(1a) inadequately completed","Male","33","0.258104732010094","0.179150325872113","0.337059138148076"
"No worries","2003","(1b) general elementary school","Female","301","0.189606101333334","0.16964896497372","0.209563237692948"
"No worries","2003","(1b) general elementary school","Male","236","0.338993420831056","0.303015522168091","0.374971319494021"
"No worries","2003","(1c) basic vocational qualification","Female","736","0.252770326986033","0.236944590012813","0.268596063959254"
"No worries","2003","(1c) basic vocational qualification","Male","968","0.281093808470738","0.266043243923612","0.296144373017864"
"No worries","2003","(2a) intermediate vocational","Female","1004","0.316124190940261","0.299322838462161","0.332925543418362"
"No worries","2003","(2a) intermediate vocational","Male","814","0.363638226135879","0.343541520239486","0.383734932032273"
"No worries","2003","(2b) intermediate general qualification","Female","152","0.40869490772721","0.358536893908976","0.458852921545444"
"No worries","2003","(2b) intermediate general qualification","Male","147","0.570694446823965","0.510986628318459","0.630402265329471"
"No worries","2003","(2c_gen) general maturity certificate","Female","240","0.502062995154005","0.455917838176671","0.548208152131338"
"No worries","2003","(2c_gen) general maturity certificate","Male","252","0.59837263601438","0.551093386412451","0.645651885616309"
"No worries","2003","(2c_voc) vocational maturity certificate","Female","328","0.345972640574463","0.314217554494202","0.377727726654724"
"No worries","2003","(2c_voc) vocational maturity certificate","Male","298","0.400306105138627","0.364138941333615","0.436473268943639"
"No worries","2003","(3a) lower tertiary education","Female","283","0.363460113087261","0.329683153659109","0.397237072515412"
"No worries","2003","(3a) lower tertiary education","Male","325","0.330947188714385","0.300817971832028","0.361076405596743"
"No worries","2003","(3b) higher tertiary education","Female","443","0.346512781429317","0.31858163024954","0.374443932609094"
"No worries","2003","(3b) higher tertiary education","Male","624","0.392080819637634","0.36754535958349","0.416616279691778"
"Some worries","2003","(0) in school","Female","113","0.351523875724027","0.298714908235099","0.404332843212954"
"Some worries","2003","(0) in school","Male","85","0.319020720624093","0.266365524120544","0.371675917127641"
"Some worries","2003","(1a) inadequately completed","Female","73","0.472432693706615","0.394833280330738","0.550032107082492"
"Some worries","2003","(1a) inadequately completed","Male","56","0.480578847404559","0.390432272822477","0.570725421986642"
"Some worries","2003","(1b) general elementary school","Female","697","0.476332117754982","0.450904428739421","0.501759806770544"
