"plh0035","year","bula_h","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Big worries","1999","Rhineland-Palatinate,Saarland","(Married) couple without C. ","38","0.15399380680676","0.107943716284968","0.200043897328552"
"Big worries","1999","Rhineland-Palatinate,Saarland","Single parent ","6","","",""
"Big worries","1999","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","18","","",""
"Big worries","1999","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","28","","",""
"Big worries","1999","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","14","","",""
"Big worries","1999","Baden-Württemberg","1-pers.-HH","52","0.259209521137933","0.200499210918349","0.317919831357517"
"Big worries","1999","Baden-Württemberg","(Married) couple without C. ","107","0.259838157187113","0.217847188886658","0.301829125487568"
"Big worries","1999","Baden-Württemberg","Single parent ","23","","",""
"Big worries","1999","Baden-Württemberg","Couple + C. LE 16 ","49","0.12120785788081","0.08988304149621","0.15253267426541"
"Big worries","1999","Baden-Württemberg","Couple + C. GT 16 ","92","0.220757383991446","0.177972687316126","0.263542080666767"
"Big worries","1999","Baden-Württemberg","Couple + C. LE and GT 16","17","","",""
"Big worries","1999","Bavaria","1-pers.-HH","54","0.266845935543351","0.207445967860245","0.326245903226458"
"Big worries","1999","Bavaria","(Married) couple without C. ","126","0.255725664881609","0.219397213203106","0.292054116560113"
"Big worries","1999","Bavaria","Single parent ","17","","",""
"Big worries","1999","Bavaria","Couple + C. LE 16 ","43","0.113156379402745","0.082967919883167","0.143344838922322"
"Big worries","1999","Bavaria","Couple + C. GT 16 ","45","0.156195877017263","0.115318560174148","0.197073193860378"
"Big worries","1999","Bavaria","Couple + C. LE and GT 16","18","","",""
"Big worries","1999","Berlin","1-pers.-HH","23","","",""
"Big worries","1999","Berlin","(Married) couple without C. ","32","0.250343808796437","0.180313036237272","0.320374581355602"
"Big worries","1999","Berlin","Single parent ","7","","",""
"Big worries","1999","Berlin","Couple + C. LE 16 ","8","","",""
"Big worries","1999","Berlin","Couple + C. GT 16 ","8","","",""
"Big worries","1999","Berlin","Couple + C. LE and GT 16","3","","",""
"Big worries","1999","Brandenburg","1-pers.-HH","18","","",""
"Big worries","1999","Brandenburg","(Married) couple without C. ","58","0.288770124008666","0.224330586331044","0.353209661686288"
"Big worries","1999","Brandenburg","Single parent ","12","","",""
"Big worries","1999","Brandenburg","Couple + C. LE 16 ","20","","",""
"Big worries","1999","Brandenburg","Couple + C. GT 16 ","17","","",""
"Big worries","1999","Brandenburg","Couple + C. LE and GT 16","12","","",""
"Big worries","1999","Mecklenburg-Western Pomerania","1-pers.-HH","13","","",""
"Big worries","1999","Mecklenburg-Western Pomerania","(Married) couple without C. ","31","0.276392439135126","0.193568914766972","0.359215963503279"
"Big worries","1999","Mecklenburg-Western Pomerania","Single parent ","1","","",""
"Big worries","1999","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","8","","",""
"Big worries","1999","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","14","","",""
"Big worries","1999","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","5","","",""
"Big worries","1999","Saxony","1-pers.-HH","40","0.36753712201999","0.280912224179582","0.454162019860398"
"Big worries","1999","Saxony","(Married) couple without C. ","93","0.284986894601538","0.239420269737302","0.330553519465774"
"Big worries","1999","Saxony","Single parent ","11","","",""
"Big worries","1999","Saxony","Couple + C. LE 16 ","27","","",""
"Big worries","1999","Saxony","Couple + C. GT 16 ","34","0.142746258707896","0.0985814217446098","0.186911095671183"
"Big worries","1999","Saxony","Couple + C. LE and GT 16","20","","",""
"Big worries","1999","Saxony-Anhalt","1-pers.-HH","22","","",""
"Big worries","1999","Saxony-Anhalt","(Married) couple without C. ","79","0.320865342533023","0.260926343971826","0.380804341094221"
"Big worries","1999","Saxony-Anhalt","Single parent ","8","","",""
"Big worries","1999","Saxony-Anhalt","Couple + C. LE 16 ","7","","",""
"Big worries","1999","Saxony-Anhalt","Couple + C. GT 16 ","22","","",""
"Big worries","1999","Saxony-Anhalt","Couple + C. LE and GT 16","16","","",""
"Big worries","1999","Thuringia","1-pers.-HH","21","","",""
"Big worries","1999","Thuringia","(Married) couple without C. ","75","0.443809244216322","0.374780240075754","0.512838248356891"
"Big worries","1999","Thuringia","Single parent ","8","","",""
"Big worries","1999","Thuringia","Couple + C. LE 16 ","19","","",""
"Big worries","1999","Thuringia","Couple + C. GT 16 ","28","","",""
"Big worries","1999","Thuringia","Couple + C. LE and GT 16","9","","",""
"Some worries","1999","Schleswig-Holstein","1-pers.-HH","22","","",""
"Some worries","1999","Schleswig-Holstein","(Married) couple without C. ","45","0.413170588042863","0.319871620544491","0.506469555541235"
"Some worries","1999","Schleswig-Holstein","Single parent ","5","","",""
"Some worries","1999","Schleswig-Holstein","Couple + C. LE 16 ","42","0.461510540951268","0.355531973731717","0.567489108170819"
"Some worries","1999","Schleswig-Holstein","Couple + C. GT 16 ","14","","",""
"Some worries","1999","Schleswig-Holstein","Couple + C. LE and GT 16","11","","",""
"Some worries","1999","Hamburg","1-pers.-HH","18","","",""
"Some worries","1999","Hamburg","(Married) couple without C. ","21","","",""
"Some worries","1999","Hamburg","Single parent ","4","","",""
"Some worries","1999","Hamburg","Couple + C. LE 16 ","10","","",""
"Some worries","1999","Hamburg","Couple + C. GT 16 ","8","","",""
"Some worries","1999","Hamburg","Couple + C. LE and GT 16","3","","",""
"Some worries","1999","Lower Saxony","1-pers.-HH","59","0.420824684766453","0.337235263752182","0.504414105780724"
"Some worries","1999","Lower Saxony","(Married) couple without C. ","185","0.503996419783119","0.453119915009007","0.55487292455723"
"Some worries","1999","Lower Saxony","Single parent ","33","0.542403044108548","0.415279875988973","0.669526212228124"
"Some worries","1999","Lower Saxony","Couple + C. LE 16 ","135","0.521344120104877","0.460740052168681","0.581948188041073"
"Some worries","1999","Lower Saxony","Couple + C. GT 16 ","95","0.477734502744384","0.407445691589703","0.548023313899064"
"Some worries","1999","Lower Saxony","Couple + C. LE and GT 16","41","0.415066927973182","0.320368324338071","0.509765531608294"
"Some worries","1999","Bremen","1-pers.-HH","6","","",""
"Some worries","1999","Bremen","(Married) couple without C. ","9","","",""
"Some worries","1999","Bremen","Single parent ","1","","",""
"Some worries","1999","Bremen","Couple + C. LE 16 ","5","","",""
"Some worries","1999","Bremen","Couple + C. GT 16 ","6","","",""
"Some worries","1999","Bremen","Couple + C. LE and GT 16","","","",""
"Some worries","1999","North Rhine-Westphalia","1-pers.-HH","150","0.458159507462377","0.405276641704523","0.511042373220231"
"Some worries","1999","North Rhine-Westphalia","(Married) couple without C. ","409","0.533090051117593","0.498689986103892","0.567490116131294"
"Some worries","1999","North Rhine-Westphalia","Single parent ","49","0.413548649556664","0.324692725802515","0.502404573310812"
"Some worries","1999","North Rhine-Westphalia","Couple + C. LE 16 ","305","0.457614505749057","0.419519387098874","0.49570962439924"
"Some worries","1999","North Rhine-Westphalia","Couple + C. GT 16 ","219","0.47740179920861","0.432340566056679","0.522463032360541"
"Some worries","1999","North Rhine-Westphalia","Couple + C. LE and GT 16","92","0.40743508224579","0.344208271318195","0.470661893173385"
"Some worries","1999","Hesse","1-pers.-HH","42","0.450341685366547","0.34922470495499","0.551458665778104"
"Some worries","1999","Hesse","(Married) couple without C. ","146","0.435223774360639","0.381405000413967","0.489042548307311"
"Some worries","1999","Hesse","Single parent ","6","","",""
"Some worries","1999","Hesse","Couple + C. LE 16 ","106","0.55633826997681","0.488658578493648","0.624017961459972"
"Some worries","1999","Hesse","Couple + C. GT 16 ","72","0.527350247458286","0.449256267020997","0.605444227895575"
"Some worries","1999","Hesse","Couple + C. LE and GT 16","33","0.59225736497797","0.466865205193597","0.717649524762342"
"Some worries","1999","Rhineland-Palatinate,Saarland","1-pers.-HH","37","0.514232979257615","0.404021071099604","0.624444887415627"
"Some worries","1999","Rhineland-Palatinate,Saarland","(Married) couple without C. ","134","0.613518157364309","0.551392592960435","0.675643721768184"
"Some worries","1999","Rhineland-Palatinate,Saarland","Single parent ","23","","",""
"Some worries","1999","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","86","0.517871810429699","0.444874940746091","0.590868680113306"
"Some worries","1999","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","59","0.405225178172844","0.322102373098303","0.488347983247385"
"Some worries","1999","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","16","","",""
"Some worries","1999","Baden-Württemberg","1-pers.-HH","100","0.490338660373695","0.423360977603283","0.557316343144106"
"Some worries","1999","Baden-Württemberg","(Married) couple without C. ","206","0.506707133632166","0.458836188021981","0.55457807924235"
"Some worries","1999","Baden-Württemberg","Single parent ","41","0.504340240739149","0.402173904659824","0.606506576818474"
"Some worries","1999","Baden-Württemberg","Couple + C. LE 16 ","185","0.4260756150687","0.378613100651599","0.4735381294858"
"Some worries","1999","Baden-Württemberg","Couple + C. GT 16 ","163","0.481347705620468","0.429805607328208","0.532889803912729"
"Some worries","1999","Baden-Württemberg","Couple + C. LE and GT 16","50","0.331909723554351","0.256801553542604","0.407017893566097"
"Some worries","1999","Bavaria","1-pers.-HH","100","0.504900511559212","0.437756477027597","0.572044546090828"
"Some worries","1999","Bavaria","(Married) couple without C. ","300","0.543600164821372","0.502123317502144","0.5850770121406"
"Some worries","1999","Bavaria","Single parent ","38","0.350788949753392","0.254826308666216","0.446751590840568"
"Some worries","1999","Bavaria","Couple + C. LE 16 ","199","0.470572078208877","0.423006322008308","0.518137834409446"
"Some worries","1999","Bavaria","Couple + C. GT 16 ","136","0.464341948275869","0.408186803004929","0.520497093546808"
"Some worries","1999","Bavaria","Couple + C. LE and GT 16","64","0.437470777540504","0.35700360686443","0.517937948216579"
"Some worries","1999","Berlin","1-pers.-HH","56","0.536217637227463","0.443025470302081","0.629409804152846"
"Some worries","1999","Berlin","(Married) couple without C. ","77","0.538225525610399","0.457634528288418","0.618816522932381"
"Some worries","1999","Berlin","Single parent ","21","","",""
"Some worries","1999","Berlin","Couple + C. LE 16 ","52","0.399488113370064","0.305354624269011","0.493621602471118"
"Some worries","1999","Berlin","Couple + C. GT 16 ","36","0.516321623035257","0.399253794204704","0.63338945186581"
"Some worries","1999","Berlin","Couple + C. LE and GT 16","13","","",""
"Some worries","1999","Brandenburg","1-pers.-HH","34","0.572013914432249","0.453538343245621","0.690489485618876"
"Some worries","1999","Brandenburg","(Married) couple without C. ","105","0.582016702661385","0.511884338620711","0.65214906670206"
"Some worries","1999","Brandenburg","Single parent ","21","","",""
"Some worries","1999","Brandenburg","Couple + C. LE 16 ","66","0.569405009807371","0.477289718490876","0.661520301123866"
"Some worries","1999","Brandenburg","Couple + C. GT 16 ","62","0.580216958866491","0.488406056565293","0.672027861167689"
"Some worries","1999","Brandenburg","Couple + C. LE and GT 16","35","0.546725213902557","0.42281201216304","0.670638415642073"
"Some worries","1999","Mecklenburg-Western Pomerania","1-pers.-HH","23","","",""
"Some worries","1999","Mecklenburg-Western Pomerania","(Married) couple without C. ","64","0.566185788200155","0.474401055096837","0.657970521303473"
"Some worries","1999","Mecklenburg-Western Pomerania","Single parent ","19","","",""
"Some worries","1999","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","40","0.489244014723232","0.378308581774269","0.600179447672196"
"Some worries","1999","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","43","0.482400282952092","0.371507934302168","0.593292631602017"
"Some worries","1999","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","24","","",""
"Some worries","1999","Saxony","1-pers.-HH","56","0.447161797928674","0.35783001949057","0.536493576366777"
"Some worries","1999","Saxony","(Married) couple without C. ","222","0.583179312974934","0.533410978919165","0.632947647030703"
"Some worries","1999","Saxony","Single parent ","20","","",""
"Some worries","1999","Saxony","Couple + C. LE 16 ","133","0.54242250555522","0.478861132874509","0.60598387823593"
"Some worries","1999","Saxony","Couple + C. GT 16 ","119","0.497450097254733","0.434324728746121","0.560575465763345"
"Some worries","1999","Saxony","Couple + C. LE and GT 16","42","0.433788144904553","0.331962841359303","0.535613448449803"
"Some worries","1999","Saxony-Anhalt","1-pers.-HH","39","0.464270938863791","0.356326687772293","0.572215189955289"
"Some worries","1999","Saxony-Anhalt","(Married) couple without C. ","119","0.500940143548464","0.436739502120527","0.565140784976401"
"Some worries","1999","Saxony-Anhalt","Single parent ","15","","",""
"Some worries","1999","Saxony-Anhalt","Couple + C. LE 16 ","63","0.635845603247215","0.543365131460508","0.728326075033923"
"Some worries","1999","Saxony-Anhalt","Couple + C. GT 16 ","79","0.533602599899439","0.451259812634896","0.615945387163982"
"Some worries","1999","Saxony-Anhalt","Couple + C. LE and GT 16","37","0.471846764007486","0.359613457496504","0.584080070518469"
"Some worries","1999","Thuringia","1-pers.-HH","35","0.554794346564127","0.438369568225407","0.671219124902847"
"Some worries","1999","Thuringia","(Married) couple without C. ","98","0.4598926647531","0.390647439571159","0.529137889935042"
"Some worries","1999","Thuringia","Single parent ","22","","",""
"Some worries","1999","Thuringia","Couple + C. LE 16 ","79","0.559829257542788","0.47789285038","0.641765664705577"
"Some worries","1999","Thuringia","Couple + C. GT 16 ","90","0.531345680646898","0.455433942372675","0.607257418921121"
"Some worries","1999","Thuringia","Couple + C. LE and GT 16","53","0.688398122039485","0.584950002610129","0.791846241468841"
"No worries","1999","Schleswig-Holstein","1-pers.-HH","21","","",""
"No worries","1999","Schleswig-Holstein","(Married) couple without C. ","38","0.303767898196317","0.216630585499989","0.390905210892644"
"No worries","1999","Schleswig-Holstein","Single parent ","12","","",""
"No worries","1999","Schleswig-Holstein","Couple + C. LE 16 ","38","0.453644564309922","0.347808393634458","0.559480734985386"
"No worries","1999","Schleswig-Holstein","Couple + C. GT 16 ","23","","",""
"No worries","1999","Schleswig-Holstein","Couple + C. LE and GT 16","8","","",""
"No worries","1999","Hamburg","1-pers.-HH","13","","",""
"No worries","1999","Hamburg","(Married) couple without C. ","9","","",""
"No worries","1999","Hamburg","Single parent ","5","","",""
"No worries","1999","Hamburg","Couple + C. LE 16 ","6","","",""
"No worries","1999","Hamburg","Couple + C. GT 16 ","7","","",""
"No worries","1999","Hamburg","Couple + C. LE and GT 16","10","","",""
"No worries","1999","Lower Saxony","1-pers.-HH","43","0.307372900115645","0.22925002479702","0.38549577543427"
"No worries","1999","Lower Saxony","(Married) couple without C. ","113","0.272112916509704","0.226826524543658","0.317399308475749"
"No worries","1999","Lower Saxony","Single parent ","16","","",""
"No worries","1999","Lower Saxony","Couple + C. LE 16 ","100","0.397371601541827","0.338003788963976","0.456739414119679"
"No worries","1999","Lower Saxony","Couple + C. GT 16 ","68","0.364070086330996","0.29636140564","0.431778767021992"
"No worries","1999","Lower Saxony","Couple + C. LE and GT 16","47","0.451355534782872","0.355716252408349","0.546994817157395"
"No worries","1999","Bremen","1-pers.-HH","7","","",""
"No worries","1999","Bremen","(Married) couple without C. ","4","","",""
"No worries","1999","Bremen","Single parent ","4","","",""
"No worries","1999","Bremen","Couple + C. LE 16 ","4","","",""
"No worries","1999","Bremen","Couple + C. GT 16 ","8","","",""
"No worries","1999","Bremen","Couple + C. LE and GT 16","","","",""
"No worries","1999","North Rhine-Westphalia","1-pers.-HH","107","0.268533456274269","0.221493453812802","0.315573458735736"
"No worries","1999","North Rhine-Westphalia","(Married) couple without C. ","214","0.237947124247159","0.208585830093621","0.267308418400698"
"No worries","1999","North Rhine-Westphalia","Single parent ","48","0.423394772883967","0.334245229945095","0.51254431582284"
"No worries","1999","North Rhine-Westphalia","Couple + C. LE 16 ","273","0.452160264931401","0.414102930393039","0.490217599469763"
"No worries","1999","North Rhine-Westphalia","Couple + C. GT 16 ","150","0.327473866370658","0.285136874428392","0.369810858312925"
"No worries","1999","North Rhine-Westphalia","Couple + C. LE and GT 16","99","0.429409533258023","0.365714994769782","0.493104071746265"
"No worries","1999","Hesse","1-pers.-HH","33","0.329827085647435","0.234274331110962","0.425379840183908"
"No worries","1999","Hesse","(Married) couple without C. ","102","0.310530494788734","0.260302140395059","0.360758849182409"
"No worries","1999","Hesse","Single parent ","15","","",""
"No worries","1999","Hesse","Couple + C. LE 16 ","76","0.355993661203668","0.290766403259018","0.421220919148319"
"No worries","1999","Hesse","Couple + C. GT 16 ","52","0.266376986644973","0.19722843485674","0.335525538433206"
"No worries","1999","Hesse","Couple + C. LE and GT 16","19","","",""
"No worries","1999","Rhineland-Palatinate,Saarland","1-pers.-HH","21","","",""
"No worries","1999","Rhineland-Palatinate,Saarland","(Married) couple without C. ","64","0.232488035828931","0.178594711804668","0.286381359853193"
"No worries","1999","Rhineland-Palatinate,Saarland","Single parent ","19","","",""
"No worries","1999","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","76","0.366820224155211","0.296415469109809","0.437224979200613"
"No worries","1999","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","47","0.44211286768086","0.35802459300693","0.52620114235479"
"No worries","1999","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","20","","",""
"No worries","1999","Baden-Württemberg","1-pers.-HH","62","0.250451818488372","0.192401704554166","0.308501932422579"
"No worries","1999","Baden-Württemberg","(Married) couple without C. ","106","0.233454709180721","0.19294945993417","0.273959958427273"
"No worries","1999","Baden-Württemberg","Single parent ","28","","",""
"No worries","1999","Baden-Württemberg","Couple + C. LE 16 ","183","0.45271652705049","0.404941669051823","0.500491385049157"
"No worries","1999","Baden-Württemberg","Couple + C. GT 16 ","106","0.297894910388085","0.250718261060754","0.345071559715417"
"No worries","1999","Baden-Württemberg","Couple + C. LE and GT 16","84","0.557756313940387","0.47854035468391","0.636972273196864"
"No worries","1999","Bavaria","1-pers.-HH","59","0.228253552897436","0.17188921862539","0.284617887169482"
"No worries","1999","Bavaria","(Married) couple without C. ","128","0.200674170297018","0.167323783882167","0.23402455671187"
"No worries","1999","Bavaria","Single parent ","40","0.439421009893439","0.339617662958193","0.539224356828684"
"No worries","1999","Bavaria","Couple + C. LE 16 ","181","0.416271542388379","0.369296010996499","0.463247073780258"
"No worries","1999","Bavaria","Couple + C. GT 16 ","122","0.379462174706868","0.324824129628719","0.434100219785017"
"No worries","1999","Bavaria","Couple + C. LE and GT 16","64","0.454436927737685","0.373670485269722","0.535203370205648"
"No worries","1999","Berlin","1-pers.-HH","31","0.247052878174322","0.166454009457968","0.327651746890677"
"No worries","1999","Berlin","(Married) couple without C. ","38","0.211430665593164","0.145423154963105","0.277438176223223"
"No worries","1999","Berlin","Single parent ","10","","",""
"No worries","1999","Berlin","Couple + C. LE 16 ","44","0.528291795727543","0.43235061268439","0.624232978770697"
"No worries","1999","Berlin","Couple + C. GT 16 ","26","","",""
"No worries","1999","Berlin","Couple + C. LE and GT 16","16","","",""
"No worries","1999","Brandenburg","1-pers.-HH","15","","",""
"No worries","1999","Brandenburg","(Married) couple without C. ","27","","",""
"No worries","1999","Brandenburg","Single parent ","10","","",""
"No worries","1999","Brandenburg","Couple + C. LE 16 ","25","","",""
"No worries","1999","Brandenburg","Couple + C. GT 16 ","32","0.28421211517907","0.200304753300029","0.36811947705811"
"No worries","1999","Brandenburg","Couple + C. LE and GT 16","15","","",""
"No worries","1999","Mecklenburg-Western Pomerania","1-pers.-HH","12","","",""
"No worries","1999","Mecklenburg-Western Pomerania","(Married) couple without C. ","17","","",""
"No worries","1999","Mecklenburg-Western Pomerania","Single parent ","8","","",""
"No worries","1999","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","30","0.453209198849287","0.342735028784092","0.563683368914482"
"No worries","1999","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","21","","",""
"No worries","1999","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","18","","",""
"No worries","1999","Saxony","1-pers.-HH","23","","",""
"No worries","1999","Saxony","(Married) couple without C. ","62","0.131833792423528","0.0976836729530357","0.16598391189402"
"No worries","1999","Saxony","Single parent ","18","","",""
"No worries","1999","Saxony","Couple + C. LE 16 ","76","0.31024441333573","0.251225434928164","0.369263391743295"
"No worries","1999","Saxony","Couple + C. GT 16 ","88","0.359803644037371","0.299209738244304","0.420397549830437"
"No worries","1999","Saxony","Couple + C. LE and GT 16","29","","",""
"No worries","1999","Saxony-Anhalt","1-pers.-HH","21","","",""
"No worries","1999","Saxony-Anhalt","(Married) couple without C. ","35","0.178194513918513","0.129058286042341","0.227330741794685"
"No worries","1999","Saxony-Anhalt","Single parent ","13","","",""
"No worries","1999","Saxony-Anhalt","Couple + C. LE 16 ","34","0.3137652294635","0.224584670846727","0.402945788080273"
"No worries","1999","Saxony-Anhalt","Couple + C. GT 16 ","40","0.257631836108383","0.185446668603952","0.329817003612813"
"No worries","1999","Saxony-Anhalt","Couple + C. LE and GT 16","23","","",""
"No worries","1999","Thuringia","1-pers.-HH","14","","",""
"No worries","1999","Thuringia","(Married) couple without C. ","26","","",""
"No worries","1999","Thuringia","Single parent ","9","","",""
"No worries","1999","Thuringia","Couple + C. LE 16 ","43","0.27908466552426","0.205047692631676","0.353121638416844"
"No worries","1999","Thuringia","Couple + C. GT 16 ","48","0.27740547664424","0.209297356220227","0.345513597068253"
"No worries","1999","Thuringia","Couple + C. LE and GT 16","15","","",""
"Big worries","2000","Schleswig-Holstein","1-pers.-HH","16","","",""
"Big worries","2000","Schleswig-Holstein","(Married) couple without C. ","33","0.129914717392317","0.0900327241748622","0.169796710609771"
"Big worries","2000","Schleswig-Holstein","Single parent ","7","","",""
"Big worries","2000","Schleswig-Holstein","Couple + C. LE 16 ","18","","",""
"Big worries","2000","Schleswig-Holstein","Couple + C. GT 16 ","7","","",""
"Big worries","2000","Schleswig-Holstein","Couple + C. LE and GT 16","3","","",""
"Big worries","2000","Hamburg","1-pers.-HH","19","","",""
"Big worries","2000","Hamburg","(Married) couple without C. ","13","","",""
"Big worries","2000","Hamburg","Single parent ","2","","",""
"Big worries","2000","Hamburg","Couple + C. LE 16 ","2","","",""
"Big worries","2000","Hamburg","Couple + C. GT 16 ","4","","",""
"Big worries","2000","Hamburg","Couple + C. LE and GT 16","1","","",""
"Big worries","2000","Lower Saxony","1-pers.-HH","53","0.208651539656055","0.159164339118179","0.25813874019393"
"Big worries","2000","Lower Saxony","(Married) couple without C. ","128","0.207462467915819","0.176313957278128","0.23861097855351"
"Big worries","2000","Lower Saxony","Single parent ","18","","",""
"Big worries","2000","Lower Saxony","Couple + C. LE 16 ","49","0.0995761878948803","0.0730906633362463","0.126061712453514"
"Big worries","2000","Lower Saxony","Couple + C. GT 16 ","27","","",""
"Big worries","2000","Lower Saxony","Couple + C. LE and GT 16","12","","",""
"Big worries","2000","Bremen","1-pers.-HH","12","","",""
"Big worries","2000","Bremen","(Married) couple without C. ","14","","",""
"Big worries","2000","Bremen","Single parent ","1","","",""
"Big worries","2000","Bremen","Couple + C. LE 16 ","8","","",""
"Big worries","2000","Bremen","Couple + C. GT 16 ","3","","",""
"Big worries","2000","Bremen","Couple + C. LE and GT 16","4","","",""
"Big worries","2000","North Rhine-Westphalia","1-pers.-HH","153","0.219224723859012","0.188792989182646","0.249656458535378"
"Big worries","2000","North Rhine-Westphalia","(Married) couple without C. ","368","0.233853622977792","0.213582929210088","0.254124316745496"
"Big worries","2000","North Rhine-Westphalia","Single parent ","38","0.190815178853277","0.138412735326813","0.243217622379741"
"Big worries","2000","North Rhine-Westphalia","Couple + C. LE 16 ","123","0.0924095517678211","0.0757438929530226","0.10907521058262"
"Big worries","2000","North Rhine-Westphalia","Couple + C. GT 16 ","162","0.198316215268526","0.17075484984989","0.225877580687163"
"Big worries","2000","North Rhine-Westphalia","Couple + C. LE and GT 16","53","0.119333803204082","0.0879926779934332","0.150674928414731"
"Big worries","2000","Hesse","1-pers.-HH","44","0.201193453939914","0.14857678015611","0.253810127723719"
"Big worries","2000","Hesse","(Married) couple without C. ","125","0.233519798115277","0.198322127442647","0.268717468787908"
"Big worries","2000","Hesse","Single parent ","14","","",""
"Big worries","2000","Hesse","Couple + C. LE 16 ","50","0.120569410232829","0.0878726324738491","0.15326618799181"
"Big worries","2000","Hesse","Couple + C. GT 16 ","37","0.172261753398372","0.124686473600178","0.219837033196566"
"Big worries","2000","Hesse","Couple + C. LE and GT 16","16","","",""
"Big worries","2000","Rhineland-Palatinate,Saarland","1-pers.-HH","57","0.331440494162221","0.262672769263258","0.400208219061185"
"Big worries","2000","Rhineland-Palatinate,Saarland","(Married) couple without C. ","108","0.24308392958679","0.202206846806876","0.283961012366703"
"Big worries","2000","Rhineland-Palatinate,Saarland","Single parent ","18","","",""
"Big worries","2000","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","50","0.153174190609165","0.116073358879804","0.190275022338525"
"Big worries","2000","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","45","0.175831459625879","0.12609061688697","0.225572302364788"
