"plh0035","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence"
"Some worries","1999","higher education","Female","507","0.562062727730135","0.529338750101253","0.594786705359017"
"Some worries","1999","higher education","Male","579","0.531925087145519","0.502220989136584","0.561629185154453"
"Some worries","1999","higher vocational","Female","180","0.549313849736839","0.495792577326144","0.602835122147534"
"Some worries","1999","higher vocational","Male","268","0.518867882577701","0.474492288591226","0.563243476564176"
"Some worries","1999","in school","Female","46","0.270597676599376","0.201972929675736","0.339222423523016"
"Some worries","1999","in school","Male","35","0.188667427605541","0.127662141602443","0.249672713608639"
"Some worries","1999","inadequately","Female","116","0.458933524409822","0.39703951421067","0.520827534608974"
"Some worries","1999","inadequately","Male","79","0.444328447983836","0.37028507729722","0.518371818670451"
"Some worries","1999","middle vocational","Female","1783","0.501558318627054","0.484948535020845","0.518168102233263"
"Some worries","1999","middle vocational","Male","1669","0.486100669570409","0.469490065071058","0.50271127406976"
"Some worries","1999","vocational + Abi","Female","137","0.50296608199449","0.443327326592501","0.562604837396479"
"Some worries","1999","vocational + Abi","Male","111","0.454257514655656","0.39126522237232","0.517249806938991"
"Big worries","2000","general elemantary","Female","725","0.322722475858492","0.304026009707523","0.341418942009461"
"Big worries","2000","general elemantary","Male","211","0.195763709919415","0.172810941578061","0.218716478260769"
"Big worries","2000","higher education","Female","198","0.128203434544336","0.112106460503596","0.144300408585076"
"Big worries","2000","higher education","Male","225","0.105947837409637","0.0929626013817414","0.118933073437532"
"Big worries","2000","higher vocational","Female","122","0.178320644291445","0.151910953052611","0.204730335530278"
"Big worries","2000","higher vocational","Male","177","0.174369744409935","0.151635288371826","0.197104200448043"
"Big worries","2000","in school","Female","","","",""
"Big worries","2000","in school","Male","","","",""
"Big worries","2000","inadequately","Female","70","0.317739112965144","0.25743583411624","0.378042391814047"
"Big worries","2000","inadequately","Male","50","0.299032282869298","0.230006270419527","0.368058295319069"
"Big worries","2000","middle vocational","Female","1218","0.198129903049167","0.18846378653842","0.207796019559913"
"Big worries","2000","middle vocational","Male","1098","0.177891650739554","0.168422089316726","0.187361212162381"
"Big worries","2000","vocational + Abi","Female","79","0.146753929580527","0.11885510723358","0.174652751927474"
"Big worries","2000","vocational + Abi","Male","67","0.138086113980068","0.107967168280634","0.168205059679503"
"No worries","2000","general elemantary","Female","597","0.227851060470523","0.211077021167909","0.244625099773137"
"No worries","2000","general elemantary","Male","483","0.409114763218051","0.380673342120718","0.437556184315385"
"No worries","2000","higher education","Female","566","0.347371459292865","0.32444605862601","0.37029685995972"
"No worries","2000","higher education","Male","829","0.383150817237621","0.362639349143785","0.403662285331456"
"No worries","2000","higher vocational","Female","284","0.329679392576697","0.297245542131912","0.362113243021482"
"No worries","2000","higher vocational","Male","338","0.307155641864353","0.279514671008495","0.334796612720211"
"No worries","2000","in school","Female","150","0.581995981081336","0.521576313730379","0.642415648432293"
"No worries","2000","in school","Male","164","0.721288190148963","0.664205292007858","0.778371088290067"
"No worries","2000","inadequately","Female","65","0.277882058600042","0.219863802421218","0.335900314778865"
"No worries","2000","inadequately","Male","57","0.360472137781633","0.288083513214762","0.432860762348503"
"No worries","2000","middle vocational","Female","2038","0.303912706319168","0.292758689755563","0.315066722882773"
"No worries","2000","middle vocational","Male","2153","0.335360200601233","0.323669609095021","0.347050792107445"
"No worries","2000","vocational + Abi","Female","246","0.391302171344498","0.35282431590617","0.429780026782826"
"No worries","2000","vocational + Abi","Male","206","0.436138088895986","0.392843740227235","0.479432437564738"
"Some worries","2000","general elemantary","Female","1080","0.449426463670985","0.429533541812129","0.469319385529841"
"Some worries","2000","general elemantary","Male","454","0.395121526862534","0.366841712318295","0.423401341406772"
"Some worries","2000","higher education","Female","893","0.524425106162799","0.50037937241197","0.548470839913628"
"Some worries","2000","higher education","Male","1104","0.510901345352743","0.489810735975989","0.531991954729497"
"Some worries","2000","higher vocational","Female","401","0.491999963131859","0.45750737912668","0.526492547137038"
"Some worries","2000","higher vocational","Male","555","0.518474613725713","0.48853614767912","0.548413079772305"
"Some worries","2000","in school","Female","85","0.343150186481495","0.284993016025917","0.401307356937073"
"Some worries","2000","in school","Male","61","0.233835330940573","0.17994758178032","0.287723080100825"
"Some worries","2000","inadequately","Female","94","0.404378828434815","0.340815062764203","0.467942594105427"
"Some worries","2000","inadequately","Male","62","0.340495579349069","0.26905099184398","0.411940166854158"
"Some worries","2000","middle vocational","Female","3276","0.497957390631666","0.485832121601404","0.510082659661928"
"Some worries","2000","middle vocational","Male","3014","0.486748148659213","0.474371445648018","0.499124851670408"
"Some worries","2000","vocational + Abi","Female","293","0.461943899074975","0.422637591210762","0.501250206939189"
"Some worries","2000","vocational + Abi","Male","231","0.425775797123946","0.382607585711341","0.46894400853655"
"Big worries","2001","general elemantary","Female","616","0.309411149096269","0.289574482241611","0.329247815950927"
"Big worries","2001","general elemantary","Male","188","0.192464815440835","0.168103232649777","0.216826398231893"
"Big worries","2001","higher education","Female","195","0.146161033904941","0.128574266071101","0.163747801738781"
"Big worries","2001","higher education","Male","198","0.106131126659826","0.0926053653707101","0.119656887948942"
"Big worries","2001","higher vocational","Female","96","0.168068232935049","0.140659955538518","0.19547651033158"
"Big worries","2001","higher vocational","Male","152","0.165570363160157","0.14205787252669","0.189082853793624"
"Big worries","2001","in school","Female","","","",""
"Big worries","2001","in school","Male","","","",""
"Big worries","2001","inadequately","Female","60","0.364154385778364","0.293064082075366","0.435244689481362"
"Big worries","2001","inadequately","Male","33","0.296348943552081","0.21844822042156","0.374249666682601"
"Big worries","2001","middle vocational","Female","1100","0.190356047994351","0.18037501241277","0.200337083575932"
"Big worries","2001","middle vocational","Male","1018","0.182046235397726","0.171969184679243","0.192123286116208"
"Big worries","2001","vocational + Abi","Female","74","0.143937837079911","0.115565208998227","0.172310465161595"
"Big worries","2001","vocational + Abi","Male","71","0.15527073812297","0.122972554168077","0.187568922077862"
"No worries","2001","general elemantary","Female","536","0.232478468892824","0.214351399759851","0.250605538025798"
"No worries","2001","general elemantary","Male","403","0.380025376119608","0.35003082573323","0.410019926505987"
"No worries","2001","higher education","Female","534","0.354951559554279","0.331130397091365","0.378772722017194"
"No worries","2001","higher education","Male","728","0.359068937188816","0.338002164840593","0.380135709537039"
"No worries","2001","higher vocational","Female","217","0.268601388613783","0.236113142788242","0.301089634439324"
"No worries","2001","higher vocational","Male","288","0.297250201918613","0.268338482640685","0.326161921196541"
"No worries","2001","in school","Female","148","0.540597555282549","0.482329755299989","0.598865355265109"
"No worries","2001","in school","Male","180","0.700066161132734","0.644686219621719","0.755446102643749"
"No worries","2001","inadequately","Female","31","0.163490156246947","0.108854886764003","0.21812542572989"
"No worries","2001","inadequately","Male","36","0.260087248761489","0.185251189257723","0.334923308265255"
"No worries","2001","middle vocational","Female","1817","0.299210066848624","0.28756807599484","0.310852057702407"
"No worries","2001","middle vocational","Male","1895","0.328016223550288","0.315755805703883","0.340276641396692"
"No worries","2001","vocational + Abi","Female","230","0.363083194915638","0.324214151184948","0.401952238646328"
"No worries","2001","vocational + Abi","Male","189","0.384937489957611","0.341543532506092","0.428331447409131"
"Some worries","2001","general elemantary","Female","934","0.458110382010906","0.436729214239665","0.479491549782148"
"Some worries","2001","general elemantary","Male","415","0.427509808439557","0.396939053233829","0.458080563645284"
"Some worries","2001","higher education","Female","821","0.49888740654078","0.473995900670378","0.523778912411181"
"Some worries","2001","higher education","Male","1066","0.534799936151358","0.512896160620479","0.556703711682237"
"Some worries","2001","higher vocational","Female","402","0.563330378451168","0.526976299510293","0.599684457392043"
"Some worries","2001","higher vocational","Male","520","0.53717943492123","0.50563821492053","0.56872065492193"
"Some worries","2001","in school","Female","106","0.363013388075833","0.306789431491008","0.419237344660658"
"Some worries","2001","in school","Male","63","0.201719717862299","0.15322191164489","0.250217524079708"
"Some worries","2001","inadequately","Female","85","0.472355457974689","0.398599526671983","0.546111389277396"
"Some worries","2001","inadequately","Male","63","0.44356380768643","0.35881241140926","0.528315203963601"
"Some worries","2001","middle vocational","Female","3026","0.510433885157025","0.49772461387623","0.523143156437821"
"Some worries","2001","middle vocational","Male","2720","0.489937541051987","0.476883040690139","0.502992041413835"
"Some worries","2001","vocational + Abi","Female","284","0.492978968004451","0.452569176369203","0.533388759639699"
"Some worries","2001","vocational + Abi","Male","223","0.459791771919419","0.415345460935201","0.504238082903637"
"Big worries","2002","general elemantary","Female","586","0.320979972811322","0.300269574851132","0.341690370771512"
"Big worries","2002","general elemantary","Male","176","0.175524870964791","0.15137250105454","0.199677240875042"
"Big worries","2002","higher education","Female","211","0.133023084707491","0.117988642169188","0.148057527245794"
"Big worries","2002","higher education","Male","201","0.0971497966576023","0.0857724810654993","0.108527112249705"
"Big worries","2002","higher vocational","Female","111","0.202115016744657","0.17314229157512","0.231087741914194"
"Big worries","2002","higher vocational","Male","148","0.153967962250675","0.131698430085096","0.176237494416254"
"Big worries","2002","in school","Female","","","",""
"Big worries","2002","in school","Male","","","",""
"Big worries","2002","inadequately","Female","61","0.360953798908476","0.287448592034133","0.43445900578282"
"Big worries","2002","inadequately","Male","36","0.330600298400303","0.24499247123775","0.416208125562857"
"Big worries","2002","middle vocational","Female","1060","0.193563090186374","0.183590179701029","0.203536000671719"
"Big worries","2002","middle vocational","Male","975","0.18790454003285","0.177634763401006","0.198174316664693"
"Big worries","2002","vocational + Abi","Female","71","0.13501388098778","0.109271569777811","0.160756192197749"
"Big worries","2002","vocational + Abi","Male","58","0.129142210063433","0.0996290997942319","0.158655320332634"
"No worries","2002","general elemantary","Female","465","0.208292460225913","0.190277747140736","0.22630717331109"
"No worries","2002","general elemantary","Male","401","0.39736442158868","0.36629569061967","0.428433152557691"
"No worries","2002","higher education","Female","723","0.351516659169","0.330379704147052","0.372653614190949"
"No worries","2002","higher education","Male","1048","0.38062730032929","0.361974802259029","0.39927979839955"
"No worries","2002","higher vocational","Female","253","0.293007551551181","0.260170307228351","0.325844795874012"
"No worries","2002","higher vocational","Male","341","0.334079007737063","0.304975961166241","0.363182054307885"
"No worries","2002","in school","Female","171","0.554909190984691","0.499764200485768","0.610054181483614"
"No worries","2002","in school","Male","195","0.638382568081798","0.583554584809249","0.693210551354346"
"No worries","2002","inadequately","Female","32","0.175292533628646","0.117101263128944","0.233483804128349"
"No worries","2002","inadequately","Male","31","0.263595163003048","0.183418840750595","0.343771485255502"
"No worries","2002","middle vocational","Female","1944","0.300037190762856","0.288469398600303","0.311604982925409"
"No worries","2002","middle vocational","Male","1903","0.325120569796636","0.312805861210735","0.337435278382536"
"No worries","2002","vocational + Abi","Female","267","0.368147771695099","0.331817168753402","0.404478374636795"
"No worries","2002","vocational + Abi","Male","227","0.464821757710928","0.420928309325329","0.508715206096526"
"Some worries","2002","general elemantary","Female","901","0.470727566962765","0.448584761842956","0.492870372082574"
"Some worries","2002","general elemantary","Male","376","0.427110707446529","0.395705098196259","0.458516316696799"
"Some worries","2002","higher education","Female","1026","0.515460256123509","0.493335303436688","0.53758520881033"
"Some worries","2002","higher education","Male","1354","0.522222903013108","0.503033934600627","0.541411871425589"
"Some worries","2002","higher vocational","Female","374","0.504877431704162","0.468805512436881","0.540949350971443"
"Some worries","2002","higher vocational","Male","520","0.511953030012262","0.481110614965227","0.542795445059297"
"Some worries","2002","in school","Female","121","0.385859111384449","0.331843514383991","0.439874708384907"
"Some worries","2002","in school","Male","81","0.301922736308897","0.249534142785833","0.354311329831961"
"Some worries","2002","inadequately","Female","71","0.463753667462877","0.38743126842553","0.540076066500225"
"Some worries","2002","inadequately","Male","49","0.405804538596648","0.316444733779506","0.495164343413791"
"Some worries","2002","middle vocational","Female","3025","0.50639971905077","0.493779703901901","0.519019734199638"
"Some worries","2002","middle vocational","Male","2680","0.486974890170515","0.473834404561016","0.500115375780013"
"Some worries","2002","vocational + Abi","Female","339","0.496838347317121","0.459175332736386","0.534501361897856"
"Some worries","2002","vocational + Abi","Male","211","0.40603603222564","0.362817542111713","0.449254522339567"
"Big worries","2003","general elemantary","Female","533","0.303188636501805","0.282141189309708","0.324236083693902"
"Big worries","2003","general elemantary","Male","162","0.191476074356423","0.165939986295254","0.217012162417593"
"Big worries","2003","higher education","Female","184","0.119843252033244","0.10521660073471","0.134469903331779"
"Big worries","2003","higher education","Male","232","0.123910377373227","0.11088515160844","0.136935603138014"
"Big worries","2003","higher vocational","Female","85","0.176969759123043","0.148917314288033","0.205022203958053"
"Big worries","2003","higher vocational","Male","139","0.151184457264559","0.128733291423598","0.17363562310552"
"Big worries","2003","in school","Female","","","",""
"Big worries","2003","in school","Male","","","",""
"Big worries","2003","inadequately","Female","61","0.403041749562951","0.326315271767284","0.479768227358619"
"Big worries","2003","inadequately","Male","","","",""
"Big worries","2003","middle vocational","Female","955","0.188622012984054","0.178556646232422","0.198687379735686"
"Big worries","2003","middle vocational","Male","922","0.180226182406221","0.16990227148964","0.190550093322802"
"Big worries","2003","vocational + Abi","Female","69","0.11830887861009","0.0939440642195482","0.142673693000632"
"Big worries","2003","vocational + Abi","Male","53","0.109826748205121","0.0819420557903811","0.13771144061986"
"No worries","2003","general elemantary","Female","445","0.224048868572963","0.204955879708482","0.243141857437444"
"No worries","2003","general elemantary","Male","373","0.391990357991068","0.360306095878809","0.423674620103327"
"No worries","2003","higher education","Female","726","0.353659031192481","0.332127182337864","0.375190880047098"
"No worries","2003","higher education","Male","949","0.365628763626166","0.346589547221806","0.384667980030526"
"No worries","2003","higher vocational","Female","231","0.288400646701005","0.255101801080806","0.321699492321205"
"No worries","2003","higher vocational","Male","319","0.31673269300502","0.287577197225863","0.345888188784177"
"No worries","2003","in school","Female","177","0.586273227771934","0.531799121876333","0.640747333667536"
"No worries","2003","in school","Male","199","0.63833669886421","0.584056432404438","0.692616965323982"
"No worries","2003","inadequately","Female","30","0.158888949129788","0.101705311248999","0.216072587010578"
"No worries","2003","inadequately","Male","35","0.32436439814052","0.236480827150232","0.412247969130808"
"No worries","2003","middle vocational","Female","1825","0.295006189341264","0.283272623309457","0.30673975537307"
"No worries","2003","middle vocational","Male","1819","0.330516161207373","0.317881759420013","0.343150562994732"
"No worries","2003","vocational + Abi","Female","264","0.347551673960571","0.311628147948865","0.383475199972277"
"No worries","2003","vocational + Abi","Male","211","0.413647950227982","0.36972725684353","0.457568643612434"
"Some worries","2003","general elemantary","Female","854","0.472762494925232","0.44990071643965","0.495624273410814"
"Some worries","2003","general elemantary","Male","377","0.416533567652509","0.384538457280045","0.448528678024973"
"Some worries","2003","higher education","Female","984","0.526497716774275","0.504011448460017","0.548983985088533"
"Some worries","2003","higher education","Male","1277","0.510460859000607","0.490698804805817","0.530222913195397"
"Some worries","2003","higher vocational","Female","395","0.534629594175951","0.497965651162829","0.571293537189074"
"Some worries","2003","higher vocational","Male","520","0.532082849730421","0.50081105722943","0.563354642231412"
"Some worries","2003","in school","Female","113","0.351523875724027","0.298714908235099","0.404332843212954"
"Some worries","2003","in school","Male","85","0.319020720624093","0.266365524120544","0.371675917127641"
"Some worries","2003","inadequately","Female","66","0.43806930130726","0.360460485976982","0.515678116637538"
"Some worries","2003","inadequately","Male","48","0.439811103361793","0.346628425929335","0.532993780794251"
"Some worries","2003","middle vocational","Female","3023","0.516371797674682","0.503514228418826","0.529229366930538"
"Some worries","2003","middle vocational","Male","2584","0.489257656386407","0.475831304267754","0.502684008505059"
"Some worries","2003","vocational + Abi","Female","342","0.534139447429339","0.496507950028368","0.571770944830309"
"Some worries","2003","vocational + Abi","Male","219","0.476525301566897","0.431983748509762","0.521066854624033"
"Big worries","2004","general elemantary","Female","550","0.335421108440319","0.313230624867656","0.357611592012983"
"Big worries","2004","general elemantary","Male","191","0.24487799430674","0.215746094670615","0.274009893942865"
"Big worries","2004","higher education","Female","226","0.148737955009247","0.13263616301428","0.164839747004213"
"Big worries","2004","higher education","Male","255","0.139940085192749","0.126126487472486","0.153753682913013"
"Big worries","2004","higher vocational","Female","103","0.209028790661397","0.179035153571497","0.239022427751297"
"Big worries","2004","higher vocational","Male","163","0.189781400622111","0.164673741507097","0.214889059737124"
"Big worries","2004","in school","Female","39","0.125776162008783","0.0899993521797417","0.161552971837825"
"Big worries","2004","in school","Male","","","",""
"Big worries","2004","inadequately","Female","54","0.408399547023963","0.328393840517752","0.488405253530175"
"Big worries","2004","inadequately","Male","33","0.26685457224125","0.180592518533312","0.353116625949188"
"Big worries","2004","middle vocational","Female","1137","0.22564955185622","0.214736439827408","0.236562663885032"
"Big worries","2004","middle vocational","Male","999","0.212103873872551","0.200947676091585","0.223260071653518"
"Big worries","2004","vocational + Abi","Female","97","0.171925021680622","0.143481778270795","0.200368265090449"
"Big worries","2004","vocational + Abi","Male","73","0.175253100386594","0.141382834113158","0.209123366660031"
"No worries","2004","general elemantary","Female","371","0.193126322124015","0.174572994699282","0.211679649548748"
"No worries","2004","general elemantary","Male","310","0.350536084043609","0.318211775707776","0.382860392379441"
"No worries","2004","higher education","Female","633","0.318194428807338","0.2971174561309","0.339271401483776"
"No worries","2004","higher education","Male","883","0.333511396018223","0.314738853913437","0.35228393812301"
"No worries","2004","higher vocational","Female","215","0.264082093402623","0.231563638455333","0.296600548349913"
"No worries","2004","higher vocational","Male","256","0.259192838245994","0.231135764066176","0.287249912425812"
"No worries","2004","in school","Female","174","0.478574209005474","0.424677528168645","0.532470889842303"
"No worries","2004","in school","Male","199","0.648712947403917","0.59522637935764","0.702199515450194"
"No worries","2004","inadequately","Female","31","0.155042159169074","0.0961297865101634","0.213954531827984"
"No worries","2004","inadequately","Male","30","0.304134004278057","0.214415360193851","0.393852648362264"
"No worries","2004","middle vocational","Female","1560","0.256296802539293","0.244898661745993","0.267694943332593"
"No worries","2004","middle vocational","Male","1565","0.285932547871579","0.273601248591457","0.298263847151702"
"No worries","2004","vocational + Abi","Female","236","0.322312020531769","0.287080784044713","0.357543257018824"
"No worries","2004","vocational + Abi","Male","177","0.338044419093905","0.295901295733042","0.380187542454768"
"Some worries","2004","general elemantary","Female","818","0.471452569435666","0.447990879741615","0.494914259129716"
"Some worries","2004","general elemantary","Male","336","0.404585921649651","0.371335259753815","0.437836583545487"
"Some worries","2004","higher education","Female","1017","0.533067616183415","0.510491469321243","0.555643763045587"
"Some worries","2004","higher education","Male","1285","0.526548518789027","0.506667972159536","0.546429065418519"
"Some worries","2004","higher vocational","Female","388","0.52688911593598","0.490060379078449","0.563717852793511"
"Some worries","2004","higher vocational","Male","518","0.551025761131895","0.519178289562958","0.582873232700832"
"Some worries","2004","in school","Female","117","0.395649628985743","0.342891316116677","0.448407941854808"
"Some worries","2004","in school","Male","88","0.311187418242434","0.259313514934645","0.363061321550223"
"Some worries","2004","inadequately","Female","60","0.436558293806963","0.355832986519554","0.517283601094371"
"Some worries","2004","inadequately","Male","38","0.429011423480693","0.332487372093339","0.525535474868046"
"Some worries","2004","middle vocational","Female","2939","0.518053645604487","0.505008488442311","0.531098802766663"
"Some worries","2004","middle vocational","Male","2594","0.501963578255869","0.488318561369604","0.515608595142135"
"Some worries","2004","vocational + Abi","Female","343","0.505762957787609","0.468073846387358","0.54345206918786"
"Some worries","2004","vocational + Abi","Male","234","0.486702480519501","0.442173600417347","0.531231360621654"
"Big worries","2005","general elemantary","Female","523","0.336395540201831","0.313409265428296","0.359381814975367"
"Big worries","2005","general elemantary","Male","165","0.235537354726414","0.205777513821253","0.265297195631575"
"Big worries","2005","higher education","Female","232","0.155134108244514","0.138654732291676","0.171613484197352"
"Big worries","2005","higher education","Male","230","0.125663366072897","0.112149120689663","0.139177611456131"
"Big worries","2005","higher vocational","Female","97","0.155051131209147","0.127603015000403","0.182499247417891"
"Big worries","2005","higher vocational","Male","154","0.183563078895767","0.158172281127037","0.208953876664497"
"Big worries","2005","in school","Female","34","0.147182285519052","0.109523656072246","0.184840914965859"
"Big worries","2005","in school","Male","","","",""
"Big worries","2005","inadequately","Female","52","0.362398186417013","0.281610268323901","0.443186104510125"
"Big worries","2005","inadequately","Male","35","0.295395492453077","0.207289769484361","0.383501215421792"
"Big worries","2005","middle vocational","Female","1041","0.219233892105784","0.208177545566586","0.230290238644983"
"Big worries","2005","middle vocational","Male","922","0.194320444469122","0.183220160056723","0.20542072888152"
"Big worries","2005","vocational + Abi","Female","90","0.152199115861786","0.124938342547851","0.17945988917572"
"Big worries","2005","vocational + Abi","Male","55","0.160235539831395","0.126930243508078","0.193540836154713"
"No worries","2005","general elemantary","Female","367","0.218519828654453","0.198415330430241","0.238624326878665"
"No worries","2005","general elemantary","Male","299","0.359243106536742","0.325594782373334","0.392891430700151"
"No worries","2005","higher education","Female","632","0.322295096009874","0.301021525407048","0.3435686666127"
"No worries","2005","higher education","Male","799","0.331464278185992","0.312271899995043","0.350656656376942"
"No worries","2005","higher vocational","Female","184","0.267823708989436","0.234242819102484","0.301404598876388"
"No worries","2005","higher vocational","Male","234","0.252821320587799","0.224314981635894","0.281327659539703"
"No worries","2005","in school","Female","188","0.47951260854987","0.42641025684229","0.532614960257449"
"No worries","2005","in school","Male","205","0.595451708181559","0.540639008685779","0.650264407677339"
"No worries","2005","inadequately","Female","","","",""
"No worries","2005","inadequately","Male","","","",""
"No worries","2005","middle vocational","Female","1471","0.254832977755845","0.24318764381739","0.2664783116943"
"No worries","2005","middle vocational","Male","1448","0.277856580833137","0.265290039624047","0.290423122042227"
"No worries","2005","vocational + Abi","Female","231","0.311910794077565","0.276752908467174","0.347068679687957"
"No worries","2005","vocational + Abi","Male","187","0.38190704093739","0.337794622996454","0.426019458878326"
"Some worries","2005","general elemantary","Female","733","0.445084631143716","0.420906456691507","0.469262805595924"
"Some worries","2005","general elemantary","Male","317","0.405219538736844","0.370788818331083","0.439650259142606"
"Some worries","2005","higher education","Female","990","0.522570795745613","0.499834469921164","0.545307121570061"
"Some worries","2005","higher education","Male","1282","0.54287235574111","0.522562084446299","0.563182627035922"
"Some worries","2005","higher vocational","Female","387","0.577125159801417","0.539662312076943","0.614588007525891"
"Some worries","2005","higher vocational","Male","505","0.563615600516434","0.531088266261698","0.59614293477117"
"Some worries","2005","in school","Female","118","0.373305105931078","0.321892611471485","0.424717600390671"
"Some worries","2005","in school","Male","79","0.297017956013649","0.245986706605651","0.348049205421647"
"Some worries","2005","inadequately","Female","61","0.513156587221099","0.429152921123117","0.59716025331908"
"Some worries","2005","inadequately","Male","45","0.485086577115897","0.388569043841899","0.581604110389894"
"Some worries","2005","middle vocational","Female","2867","0.525933130138371","0.512589242192701","0.539277018084041"
"Some worries","2005","middle vocational","Male","2511","0.527822974697741","0.513817744288815","0.541828205106668"
"Some worries","2005","vocational + Abi","Female","346","0.535890090060649","0.498042915964323","0.573737264156975"
"Some worries","2005","vocational + Abi","Male","224","0.457857419231214","0.412622166604013","0.503092671858416"
"Big worries","2006","general elemantary","Female","568","0.335319842355119","0.312930561636287","0.357709123073952"
"Big worries","2006","general elemantary","Male","170","0.228939055717253","0.199224326464386","0.258653784970121"
"Big worries","2006","higher education","Female","253","0.147330636704105","0.131900915499673","0.162760357908538"
"Big worries","2006","higher education","Male","262","0.124860685543094","0.112035631296959","0.137685739789229"
"Big worries","2006","higher vocational","Female","100","0.156785532550226","0.130078224752971","0.183492840347481"
"Big worries","2006","higher vocational","Male","152","0.175015933980848","0.150724914657358","0.199306953304338"
"Big worries","2006","in school","Female","","","",""
"Big worries","2006","in school","Male","","","",""
"Big worries","2006","inadequately","Female","58","0.394397892316777","0.313442635497946","0.475353149135607"
"Big worries","2006","inadequately","Male","30","0.336399759843277","0.240886147599812","0.431913372086741"
"Big worries","2006","middle vocational","Female","1199","0.234390007342549","0.223508593358588","0.24527142132651"
"Big worries","2006","middle vocational","Male","1034","0.206663588976799","0.195709645847926","0.217617532105673"
"Big worries","2006","vocational + Abi","Female","98","0.162348333747113","0.135615496846973","0.189081170647253"
"Big worries","2006","vocational + Abi","Male","57","0.122542908952739","0.0932689399484145","0.151816877957064"
"No worries","2006","general elemantary","Female","352","0.198627201164081","0.179706343534569","0.217548058793592"
"No worries","2006","general elemantary","Male","299","0.388897754829097","0.354419749011366","0.423375760646828"
"No worries","2006","higher education","Female","668","0.331089466976979","0.310602488257315","0.351576445696644"
"No worries","2006","higher education","Male","927","0.370254046174228","0.351519621721488","0.388988470626968"
"No worries","2006","higher vocational","Female","199","0.268379475812741","0.235831372601647","0.300927579023835"
"No worries","2006","higher vocational","Male","274","0.280790506149968","0.2520626591006","0.309518353199336"
"No worries","2006","in school","Female","120","0.558332169935881","0.489337464878716","0.627326874993045"
"No worries","2006","in school","Male","132","0.620503556463359","0.552912149213324","0.688094963713394"
"No worries","2006","inadequately","Female","","","",""
"No worries","2006","inadequately","Male","33","0.356166260475583","0.259361343161704","0.452971177789461"
"No worries","2006","middle vocational","Female","1591","0.268538152756611","0.257153734888973","0.27992257062425"
"No worries","2006","middle vocational","Male","1598","0.296857811340855","0.284498176968814","0.309217445712897"
"No worries","2006","vocational + Abi","Female","250","0.315214838664019","0.281535007955808","0.34889466937223"
"No worries","2006","vocational + Abi","Male","187","0.367938682843562","0.324886824513274","0.410990541173851"
"Some worries","2006","general elemantary","Female","788","0.4660529564808","0.442395345582253","0.489710567379347"
"Some worries","2006","general elemantary","Male","299","0.38216318945365","0.347797204362126","0.416529174545173"
