"plh0035","year","e11102","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Big worries","1999","Employed","West Germany","842","0.130113177260661","0.121846266001347","0.138380088519975","1"
"Big worries","1999","Employed","East Germany","334","0.138576559165134","0.124805315193128","0.15234780313714","1"
"Big worries","1999","Not Employed","West Germany","1047","0.304286179398362","0.289184896249428","0.319387462547296","1"
"Big worries","1999","Not Employed","East Germany","470","0.357108764391425","0.331837890596897","0.382379638185953","1"
"No worries","1999","Employed","West Germany","2513","0.387659727113031","0.375687553304056","0.399631900922005","3"
"No worries","1999","Employed","East Germany","707","0.300891175674995","0.282610297253592","0.319172054096397","3"
"No worries","1999","Not Employed","West Germany","904","0.229297582245375","0.215500078518664","0.243095085972087","3"
"No worries","1999","Not Employed","East Germany","233","0.143624617586308","0.125127767289535","0.162121467883081","3"
"Some worries","1999","Employed","West Germany","3007","0.482227095626308","0.469948555807333","0.494505635445284","2"
"Some worries","1999","Employed","East Germany","1377","0.560532265159871","0.540749647904561","0.580314882415182","2"
"Some worries","1999","Not Employed","West Germany","1615","0.466416238356263","0.450042586393515","0.482789890319011","2"
"Some worries","1999","Not Employed","East Germany","678","0.499266618022266","0.472895970802443","0.52563726524209","2"
"Big worries","2000","Employed","West Germany","1405","0.125978559929889","0.119905680237876","0.132051439621902","1"
"Big worries","2000","Employed","East Germany","493","0.144478260701938","0.133015986483143","0.155940534920733","1"
"Big worries","2000","Not Employed","West Germany","1732","0.267955997691071","0.257408294806167","0.278503700575975","1"
"Big worries","2000","Not Employed","East Germany","659","0.306428753094221","0.287294744851206","0.325562761337235","1"
"No worries","2000","Employed","West Germany","4692","0.405419447218463","0.396433932633696","0.41440496180323","3"
"No worries","2000","Employed","East Germany","1201","0.341835748114891","0.326371461124815","0.357300035104967","3"
"No worries","2000","Not Employed","West Germany","1848","0.251494622275241","0.241161790302874","0.261827454247609","3"
"No worries","2000","Not Employed","East Germany","439","0.181327774077433","0.165336507868854","0.197319040286013","3"
"Some worries","2000","Employed","West Germany","5372","0.468601992851648","0.45946933177161","0.477734653931685","2"
"Some worries","2000","Employed","East Germany","1920","0.513685991183171","0.497390732167502","0.529981250198839","2"
"Some worries","2000","Not Employed","West Germany","3193","0.480549380033688","0.468650702404833","0.492448057662543","2"
"Some worries","2000","Not Employed","East Germany","1132","0.512243472828346","0.491497422792015","0.532989522864677","2"
"Big worries","2001","Employed","West Germany","1206","0.11635182889252","0.110219609180621","0.122484048604419","1"
"Big worries","2001","Employed","East Germany","424","0.136992464681504","0.125315864542591","0.148669064820418","1"
"Big worries","2001","Not Employed","West Germany","1591","0.275804979989074","0.264460595850062","0.287149364128087","1"
"Big worries","2001","Not Employed","East Germany","649","0.330951284959366","0.310840021239653","0.351062548679079","1"
"No worries","2001","Employed","West Germany","4275","0.399472061384663","0.390105046245557","0.408839076523768","3"
"No worries","2001","Employed","East Germany","1022","0.306055446249954","0.290405126442625","0.321705766057282","3"
"No worries","2001","Not Employed","West Germany","1565","0.238650111204006","0.227830165783999","0.249470056624013","3"
"No worries","2001","Not Employed","East Germany","402","0.172359265370134","0.156216917558126","0.188501613182143","3"
"Some worries","2001","Employed","West Germany","5022","0.484176109722818","0.474618620590692","0.493733598854944","2"
"Some worries","2001","Employed","East Germany","1885","0.556952089068542","0.540082867602382","0.573821310534701","2"
"Some worries","2001","Not Employed","West Germany","2806","0.48554490880692","0.472858446243199","0.498231371370641","2"
"Some worries","2001","Not Employed","East Germany","1052","0.4966894496705","0.475320216431336","0.518058682909664","2"
"Big worries","2002","Employed","West Germany","1157","0.112480935483875","0.106695687398664","0.118266183569086","1"
"Big worries","2002","Employed","East Germany","388","0.128348480343545","0.116984689191084","0.139712271496005","1"
"Big worries","2002","Not Employed","West Germany","1577","0.283012322371742","0.271751373077521","0.294273271665962","1"
"Big worries","2002","Not Employed","East Germany","634","0.324542117723393","0.304517090574781","0.344567144872005","1"
"No worries","2002","Employed","West Germany","4900","0.408932226303993","0.399930247393145","0.417934205214842","3"
"No worries","2002","Employed","East Germany","1144","0.345484663293438","0.329328779063281","0.361640547523594","3"
"No worries","2002","Not Employed","West Germany","1640","0.227098906038769","0.216625547611447","0.23757226446609","3"
"No worries","2002","Not Employed","East Germany","406","0.177934924839674","0.161577228483995","0.194292621195353","3"
"Some worries","2002","Employed","West Germany","5401","0.478586838212132","0.469440125212113","0.487733551212151","2"
"Some worries","2002","Employed","East Germany","1796","0.526166856363018","0.509202753624939","0.543130959101096","2"
"Some worries","2002","Not Employed","West Germany","2930","0.48988877158949","0.477392004698817","0.502385538480162","2"
"Some worries","2002","Not Employed","East Germany","1060","0.497522957436933","0.476138259581407","0.518907655292459","2"
"Big worries","2003","Employed","West Germany","1050","0.110337635624943","0.104426765069772","0.116248506180113","1"
"Big worries","2003","Employed","East Germany","371","0.135035605010794","0.123231218590578","0.146839991431011","1"
"Big worries","2003","Not Employed","West Germany","1483","0.264138660206382","0.253021147054311","0.275256173358453","1"
"Big worries","2003","Not Employed","East Germany","590","0.303093112384328","0.283588915361296","0.32259730940736","1"
"No worries","2003","Employed","West Germany","4601","0.40554135069346","0.396278271024155","0.414804430362764","3"
"No worries","2003","Employed","East Germany","1043","0.3240933159077","0.307927465231281","0.340259166584119","3"
"No worries","2003","Not Employed","West Germany","1662","0.244319901275768","0.233484572646612","0.255155229904925","3"
"No worries","2003","Not Employed","East Germany","421","0.180918181188639","0.16458174153581","0.197254620841467","3"
"Some worries","2003","Employed","West Germany","5142","0.484121013681598","0.474692833181869","0.493549194181327","2"
"Some worries","2003","Employed","East Germany","1806","0.540871079081505","0.523658959280616","0.558083198882395","2"
"Some worries","2003","Not Employed","West Germany","2896","0.49154143851785","0.478934735460412","0.504148141575287","2"
"Some worries","2003","Not Employed","East Germany","1122","0.515988706427034","0.494780667637793","0.537196745216275","2"
"Big worries","2004","Employed","West Germany","1205","0.137197232092047","0.130578453493632","0.143816010690462","1"
"Big worries","2004","Employed","East Germany","417","0.157201706820368","0.144340705134872","0.170062708505864","1"
"Big worries","2004","Not Employed","West Germany","1626","0.300668178599081","0.289064544155227","0.312271813042934","1"
"Big worries","2004","Not Employed","East Germany","730","0.369499433254453","0.349130295399838","0.389868571109069","1"
"No worries","2004","Employed","West Germany","4011","0.360610080352261","0.351372648698669","0.369847512005853","3"
"No worries","2004","Employed","East Germany","890","0.29397248763587","0.277875355869426","0.310069619402314","3"
"No worries","2004","Not Employed","West Germany","1516","0.213753771561106","0.20337980507082","0.224127738051391","3"
"No worries","2004","Not Employed","East Germany","353","0.139850494540037","0.125213834232755","0.15448715484732","3"
"Some worries","2004","Employed","West Germany","5164","0.502192687555692","0.492574012740874","0.511811362370509","2"
"Some worries","2004","Employed","East Germany","1770","0.548825805543762","0.531243584712649","0.566408026374875","2"
"Some worries","2004","Not Employed","West Germany","2857","0.485578049839814","0.472930746673627","0.498225353006001","2"
"Some worries","2004","Not Employed","East Germany","1074","0.49065007220551","0.469553248366594","0.511746896044425","2"
"Big worries","2005","Employed","West Germany","1114","0.129984114469189","0.123358487531769","0.136609741406608","1"
"Big worries","2005","Employed","East Germany","381","0.149952113106391","0.137040095520155","0.162864130692627","1"
"Big worries","2005","Not Employed","West Germany","1545","0.293587654615851","0.281844225188266","0.305331084043436","1"
"Big worries","2005","Not Employed","East Germany","667","0.358104341235499","0.337622968882968","0.378585713588031","1"
"No worries","2005","Employed","West Germany","3738","0.358275003519581","0.348827849837712","0.367722157201451","3"
"No worries","2005","Employed","East Germany","849","0.279935786449446","0.263698593848675","0.296172979050217","3"
"No worries","2005","Not Employed","West Germany","1478","0.217917658284037","0.207272077521367","0.228563239046707","3"
"No worries","2005","Not Employed","East Germany","370","0.154310584333573","0.138878473049773","0.169742695617373","3"
"Some worries","2005","Employed","West Germany","5044","0.51174088201123","0.501892418379271","0.521589345643189","2"
"Some worries","2005","Employed","East Germany","1707","0.570112100444162","0.552207944264467","0.588016256623857","2"
"Some worries","2005","Not Employed","West Germany","2754","0.488494687100112","0.475604717174314","0.50138465702591","2"
"Some worries","2005","Not Employed","East Germany","1068","0.487585074430927","0.46623211238885","0.508938036473005","2"
"Big worries","2006","Employed","West Germany","1220","0.134810865340047","0.128230366103556","0.141391364576538","1"
"Big worries","2006","Employed","East Germany","351","0.129924032207192","0.118013264409381","0.141834800005004","1"
"Big worries","2006","Not Employed","West Germany","1740","0.29835695638411","0.287075891183312","0.309638021584908","1"
"Big worries","2006","Not Employed","East Germany","745","0.36802697870694","0.347965603463175","0.388088353950705","1"
"No worries","2006","Employed","West Germany","3853","0.368387187205675","0.359092846456409","0.377681527954942","3"
"No worries","2006","Employed","East Germany","942","0.31985670105886","0.303333493252683","0.336379908865038","3"
"No worries","2006","Not Employed","West Germany","1630","0.231930576937046","0.221524113670401","0.242337040203692","3"
"No worries","2006","Not Employed","East Germany","389","0.156802267531601","0.14167667181665","0.171927863246551","3"
"Some worries","2006","Employed","West Germany","5274","0.496801947454277","0.487168050713325","0.50643584419523","2"
"Some worries","2006","Employed","East Germany","1768","0.550219266733947","0.532596067656867","0.567842465811028","2"
"Some worries","2006","Not Employed","West Germany","2949","0.469712466678844","0.457407068662092","0.482017864695596","2"
"Some worries","2006","Not Employed","East Germany","1086","0.475170753761459","0.454397454906737","0.495944052616182","2"
"Big worries","2007","Employed","West Germany","1150","0.126764731176622","0.120122760487109","0.133406701866136","1"
"Big worries","2007","Employed","East Germany","362","0.142163415960262","0.129473099936452","0.154853731984071","1"
"Big worries","2007","Not Employed","West Germany","1574","0.281089447250951","0.269568077643617","0.292610816858286","1"
"Big worries","2007","Not Employed","East Germany","650","0.327193337360986","0.307121402483244","0.347265272238728","1"
"No worries","2007","Employed","West Germany","3591","0.360726504377659","0.351139907244726","0.370313101510592","3"
"No worries","2007","Employed","East Germany","827","0.290251152447187","0.273757548767859","0.306744756126516","3"
"No worries","2007","Not Employed","West Germany","1475","0.226402961559938","0.215676836406557","0.23712908671332","3"
"No worries","2007","Not Employed","East Germany","365","0.158224571043002","0.142611909048653","0.173837233037351","3"
"Some worries","2007","Employed","West Germany","4898","0.512508764445719","0.502530243913976","0.522487284977462","2"
"Some worries","2007","Employed","East Germany","1720","0.567585431592551","0.549582550670525","0.585588312514577","2"
"Some worries","2007","Not Employed","West Germany","2799","0.492507591189111","0.479694153873544","0.505321028504678","2"
"Some worries","2007","Not Employed","East Germany","1084","0.514582091596012","0.493201136423133","0.535963046768891","2"
"Big worries","2008","Employed","West Germany","1012","0.124280584441985","0.117498701613619","0.131062467270351","1"
"Big worries","2008","Employed","East Germany","346","0.146023900258406","0.132934663066811","0.15911313745","1"
"Big worries","2008","Not Employed","West Germany","1473","0.290156164089771","0.278143584548702","0.30216874363084","1"
"Big worries","2008","Not Employed","East Germany","631","0.322341725412745","0.301791679645877","0.342891771179612","1"
"No worries","2008","Employed","West Germany","3480","0.372033859985514","0.362097541643088","0.38197017832794","3"
"No worries","2008","Employed","East Germany","874","0.299559887487218","0.282581093398119","0.316538681576317","3"
"No worries","2008","Not Employed","West Germany","1386","0.226649365097398","0.215567714706928","0.237731015487869","3"
"No worries","2008","Not Employed","East Germany","342","0.181991008452043","0.165026035875476","0.198955981028611","3"
"Some worries","2008","Employed","West Germany","4598","0.503685555572501","0.493407183021884","0.513963928123119","2"
"Some worries","2008","Employed","East Germany","1576","0.554416212254377","0.535993135618229","0.572839288890524","2"
"Some worries","2008","Not Employed","West Germany","2624","0.483194470812831","0.469967404775615","0.496421536850048","2"
"Some worries","2008","Not Employed","East Germany","1014","0.495667266135212","0.47368346152","0.517651070750424","2"
"Big worries","2009","Employed","West Germany","970","0.117502926908397","0.110665640263518","0.124340213553276","1"
"Big worries","2009","Employed","East Germany","339","0.144762555400233","0.131468339847683","0.158056770952783","1"
"Big worries","2009","Not Employed","West Germany","1381","0.297563989661694","0.284877691644246","0.310250287679142","1"
"Big worries","2009","Not Employed","East Germany","624","0.342236129283296","0.320674103841356","0.363798154725236","1"
"No worries","2009","Employed","West Germany","3079","0.347692764340196","0.337581004815627","0.357804523864765","3"
"No worries","2009","Employed","East Germany","793","0.295174201664129","0.2779407870483","0.312407616279958","3"
"No worries","2009","Not Employed","West Germany","1124","0.197628092231023","0.186578314665084","0.208677869796962","3"
"No worries","2009","Not Employed","East Germany","281","0.152740568772323","0.136392102088991","0.169089035455655","3"
"Some worries","2009","Employed","West Germany","4472","0.534804308751407","0.524213768896381","0.545394848606433","2"
"Some worries","2009","Employed","East Germany","1559","0.560063242935638","0.541308768333789","0.578817717537488","2"
"Some worries","2009","Not Employed","West Germany","2484","0.504807918107283","0.490934251175336","0.51868158503923","2"
"Some worries","2009","Not Employed","East Germany","955","0.505023301944381","0.482301660379108","0.527744943509654","2"
"Big worries","2010","Employed","West Germany","1686","0.150013241485645","0.143665435813269","0.156361047158021","1"
"Big worries","2010","Employed","East Germany","545","0.191734639977322","0.178523676079244","0.204945603875401","1"
"Big worries","2010","Not Employed","West Germany","1711","0.314446512843163","0.303031290443909","0.325861735242417","1"
"Big worries","2010","Not Employed","East Germany","673","0.357098279737011","0.336422368931597","0.377774190542425","1"
"No worries","2010","Employed","West Germany","4446","0.332040645934096","0.323668758344656","0.340412533523536","3"
"No worries","2010","Employed","East Germany","1016","0.276184030565464","0.261179562853772","0.291188498277157","3"
"No worries","2010","Not Employed","West Germany","1669","0.212849469434851","0.202785820092563","0.222913118777139","3"
"No worries","2010","Not Employed","East Germany","400","0.153016661522068","0.137481875635947","0.168551447408189","3"
"Some worries","2010","Employed","West Germany","6024","0.517946112580259","0.509063456876118","0.5268287682844","2"
"Some worries","2010","Employed","East Germany","1850","0.532081329457213","0.515336473017608","0.548826185896819","2"
"Some worries","2010","Not Employed","West Germany","2975","0.472704017721985","0.460429280839573","0.484978754604398","2"
"Some worries","2010","Not Employed","East Germany","990","0.489885058740921","0.468313595956961","0.51145652152488","2"
"Big worries","2011","Employed","West Germany","1413","0.15056695668484","0.143464308228737","0.157669605140942","1"
"Big worries","2011","Employed","East Germany","509","0.199039395920324","0.184499913602607","0.213578878238042","1"
"Big worries","2011","Not Employed","West Germany","1683","0.298388561213945","0.286815959653467","0.309961162774423","1"
"Big worries","2011","Not Employed","East Germany","694","0.359691750056664","0.338510361705331","0.380873138407997","1"
"No worries","2011","Employed","West Germany","3393","0.348311628975101","0.33884936889406","0.357773889056143","3"
"No worries","2011","Employed","East Germany","787","0.26345487974884","0.247414056802768","0.279495702694912","3"
"No worries","2011","Not Employed","West Germany","1466","0.221874692452981","0.211365478359391","0.232383906546572","3"
"No worries","2011","Not Employed","East Germany","295","0.139839848322919","0.124532506955057","0.155147189690781","3"
"Some worries","2011","Employed","West Germany","4933","0.501121414340059","0.491191172620294","0.511051656059825","2"
"Some worries","2011","Employed","East Germany","1601","0.537505724330836","0.519349791339721","0.555661657321951","2"
"Some worries","2011","Not Employed","West Germany","2856","0.479736746333074","0.467100890735711","0.492372601930436","2"
"Some worries","2011","Not Employed","East Germany","983","0.500468401620417","0.478400326711141","0.522536476529693","2"
"Big worries","2012","Employed","West Germany","1379","0.146330361903448","0.139286641830929","0.153374081975968","1"
"Big worries","2012","Employed","East Germany","474","0.185528285734966","0.171104174648533","0.1999523968214","1"
"Big worries","2012","Not Employed","West Germany","1633","0.287848823053518","0.276363869249431","0.299333776857605","1"
"Big worries","2012","Not Employed","East Germany","737","0.368814491516741","0.348009601196971","0.389619381836512","1"
"No worries","2012","Employed","West Germany","3488","0.357978005246544","0.348423832876756","0.367532177616331","3"
"No worries","2012","Employed","East Germany","762","0.26701840533751","0.250602564861439","0.28343424581358","3"
"No worries","2012","Not Employed","West Germany","1402","0.219386395005894","0.208888944650844","0.229883845360944","3"
"No worries","2012","Not Employed","East Germany","288","0.125384676455756","0.111105153292396","0.139664199619115","3"
"Some worries","2012","Employed","West Germany","4805","0.495691632850008","0.485727400912485","0.505655864787531","2"
"Some worries","2012","Employed","East Germany","1554","0.547453308927524","0.528983975197633","0.565922642657415","2"
"Some worries","2012","Not Employed","West Germany","2935","0.492764781940588","0.48008284890053","0.505446714980645","2"
"Some worries","2012","Not Employed","East Germany","1041","0.505800832027503","0.484242075539098","0.527359588515908","2"
"Big worries","2013","Employed","West Germany","1140","0.125256486442981","0.118400723789451","0.13211224909651","1"
"Big worries","2013","Employed","East Germany","398","0.161363634352965","0.147229014795095","0.175498253910834","1"
"Big worries","2013","Not Employed","West Germany","2058","0.239899659127749","0.231549364807511","0.248249953447986","1"
"Big worries","2013","Not Employed","East Germany","672","0.342807561247223","0.323173443387827","0.362441679106618","1"
"No worries","2013","Employed","West Germany","3435","0.383545579007694","0.373474540135236","0.393616617880151","3"
"No worries","2013","Employed","East Germany","790","0.315402470629","0.297548095547037","0.333256845710964","3"
"No worries","2013","Not Employed","West Germany","3397","0.29717412458751","0.288237348613439","0.30611090056158","3"
"No worries","2013","Not Employed","East Germany","451","0.165918106579289","0.150529788432354","0.181306424726225","3"
"Some worries","2013","Employed","West Germany","4380","0.491197934549325","0.4808437000927","0.50155216900595","2"
"Some worries","2013","Employed","East Germany","1414","0.523233895018035","0.504043007235991","0.542424782800078","2"
"Some worries","2013","Not Employed","West Germany","4591","0.462926216284742","0.453175772807743","0.47267665976174","2"
"Some worries","2013","Not Employed","East Germany","1122","0.491274332173488","0.470594653770167","0.511954010576809","2"
"Big worries","2014","Employed","West Germany","2126","0.138564703972178","0.132904454569374","0.144224953374981","1"
"Big worries","2014","Employed","East Germany","566","0.157862828269705","0.145694445786764","0.170031210752646","1"
"Big worries","2014","Not Employed","West Germany","1965","0.284053530521112","0.27364352523784","0.294463535804384","1"
"Big worries","2014","Not Employed","East Germany","743","0.374563923329632","0.354114484503445","0.395013362155819","1"
"No worries","2014","Employed","West Germany","4936","0.354358049764165","0.346521679481558","0.362194420046772","3"
"No worries","2014","Employed","East Germany","972","0.266143456961209","0.251394375440774","0.280892538481644","3"
"No worries","2014","Not Employed","West Germany","1829","0.227624438731941","0.217945354169606","0.237303523294276","3"
"No worries","2014","Not Employed","East Germany","331","0.123273674689426","0.109383933541449","0.137163415837403","3"
"Some worries","2014","Employed","West Germany","7250","0.507077246263657","0.498886482093342","0.515268010433973","2"
"Some worries","2014","Employed","East Germany","1911","0.575993714769086","0.55950083423268","0.592486595305492","2"
"Some worries","2014","Not Employed","West Germany","3415","0.488322030746947","0.476783192205333","0.499860869288561","2"
"Some worries","2014","Not Employed","East Germany","1078","0.502162401980942","0.481037587662012","0.523287216299873","2"
"Big worries","2015","Employed","West Germany","1846","0.132931199975768","0.127172407411334","0.138689992540201","1"
"Big worries","2015","Employed","East Germany","481","0.146634520063326","0.134431509857225","0.158837530269428","1"
"Big worries","2015","Not Employed","West Germany","1963","0.273120248900823","0.263379118838879","0.282861378962767","1"
"Big worries","2015","Not Employed","East Germany","698","0.361335267995075","0.341215745129286","0.381454790860863","1"
"No worries","2015","Employed","West Germany","4458","0.333975700677063","0.32597563292422","0.341975768429906","3"
"No worries","2015","Employed","East Germany","905","0.260240921956062","0.245104811996253","0.275377031915871","3"
"No worries","2015","Not Employed","West Germany","2357","0.247712300349478","0.238274585021311","0.257150015677645","3"
"No worries","2015","Not Employed","East Germany","429","0.166916212798862","0.151298420742431","0.182534004855292","3"
"Some worries","2015","Employed","West Germany","7047","0.533093099347169","0.524630420309411","0.541555778384927","2"
"Some worries","2015","Employed","East Germany","1842","0.593124557980612","0.576177862721115","0.610071253240109","2"
"Some worries","2015","Not Employed","West Germany","3717","0.479167450749699","0.468245660789445","0.490089240709952","2"
"Some worries","2015","Not Employed","East Germany","1063","0.471748519206063","0.450841040266961","0.492655998145166","2"
"Big worries","2016","Employed","West Germany","1929","0.133024888109582","0.127181507512745","0.138868268706418","1"
"Big worries","2016","Employed","East Germany","492","0.145160163139621","0.132866442311862","0.15745388396738","1"
"Big worries","2016","Not Employed","West Germany","2209","0.277604051818805","0.268797448708378","0.286410654929232","1"
"Big worries","2016","Not Employed","East Germany","789","0.374899374759993","0.356554340694364","0.393244408825621","1"
"No worries","2016","Employed","West Germany","4445","0.341492607304939","0.33333307270363","0.349652141906249","3"
"No worries","2016","Employed","East Germany","893","0.268021697105302","0.252563767438769","0.283479626771834","3"
"No worries","2016","Not Employed","West Germany","3615","0.234287759493118","0.225958325945512","0.242617193040724","3"
"No worries","2016","Not Employed","East Germany","744","0.189164976365226","0.174323646671044","0.204006306059409","3"
"Some worries","2016","Employed","West Germany","6601","0.525482504585479","0.516890398054262","0.534074611116696","2"
"Some worries","2016","Employed","East Germany","1769","0.586818139755077","0.569633531551685","0.604002747958469","2"
"Some worries","2016","Not Employed","West Germany","4109","0.488108188688077","0.478278154886398","0.497938222489756","2"
"Some worries","2016","Not Employed","East Germany","1142","0.435935648874781","0.417144137249065","0.454727160500497","2"
"Big worries","2017","Employed","West Germany","2004","0.127403924867752","0.122000138331631","0.132807711403873","1"
"Big worries","2017","Employed","East Germany","604","0.160122305841367","0.148189340116231","0.172055271566504","1"
"Big worries","2017","Not Employed","West Germany","2404","0.267454959911368","0.259243147287026","0.275666772535711","1"
"Big worries","2017","Not Employed","East Germany","732","0.309670501873041","0.292323498702387","0.327017505043695","1"
