"plh0035","year","bula_h","e11102","n","percent","lower_confidence","upper_confidence"
"Some worries","1999","Rhineland-Palatinate,Saarland","Not Employed","150","0.540587279943683","0.484381751085632","0.596792808801734"
"Some worries","1999","Saxony-Anhalt","Employed","238","0.545902543320989","0.49862277006981","0.593182316572167"
"Some worries","1999","Saxony-Anhalt","Not Employed","122","0.468640572726423","0.408672317903144","0.528608827549702"
"Some worries","1999","Saxony","Employed","410","0.541493081586389","0.505856377964698","0.57712978520808"
"Some worries","1999","Saxony","Not Employed","208","0.501438846894513","0.452803358618016","0.550074335171011"
"Some worries","1999","Schleswig-Holstein","Employed","93","0.429102507616359","0.363096903635668","0.49510811159705"
"Some worries","1999","Schleswig-Holstein","Not Employed","50","0.447222421026992","0.355140139016269","0.539304703037714"
"Some worries","1999","Thuringia","Employed","267","0.565846666843283","0.520453936838661","0.611239396847905"
"Some worries","1999","Thuringia","Not Employed","124","0.484303342298571","0.424019348144763","0.544587336452379"
"Big worries","2000","Baden-Württemberg","Employed","220","0.133781477714838","0.118434286070598","0.149128669359078"
"Big worries","2000","Baden-Württemberg","Not Employed","285","0.279539944193539","0.252304602544912","0.306775285842166"
"Big worries","2000","Bavaria","Employed","248","0.117471610835787","0.104010991230271","0.130932230441302"
"Big worries","2000","Bavaria","Not Employed","275","0.240150619025877","0.215767076555477","0.264534161496276"
"Big worries","2000","Berlin","Employed","72","0.136170112160255","0.106860489338643","0.165479734981867"
"Big worries","2000","Berlin","Not Employed","73","0.247661660401289","0.198320380240998","0.29700294056158"
"Big worries","2000","Brandenburg","Employed","101","0.169180402604262","0.139834821509634","0.19852598369889"
"Big worries","2000","Brandenburg","Not Employed","128","0.335806046105862","0.288692460982959","0.382919631228765"
"Big worries","2000","Bremen","Employed","18","","",""
"Big worries","2000","Bremen","Not Employed","25","","",""
"Big worries","2000","Hamburg","Employed","15","","",""
"Big worries","2000","Hamburg","Not Employed","26","","",""
"Big worries","2000","Hesse","Employed","122","0.119291210548324","0.0997045404135605","0.138877880683088"
"Big worries","2000","Hesse","Not Employed","178","0.284228614199348","0.24883891581095","0.319618312587745"
"Big worries","2000","Lower Saxony","Employed","133","0.105250680489868","0.0883731315832702","0.122128229396465"
"Big worries","2000","Lower Saxony","Not Employed","171","0.247199416106352","0.216489602383718","0.277909229828986"
"Big worries","2000","Mecklenburg-Western Pomerania","Employed","59","0.175195176010868","0.136618007941643","0.213772344080093"
"Big worries","2000","Mecklenburg-Western Pomerania","Not Employed","46","0.254522038310555","0.192747215522794","0.316296861098316"
"Big worries","2000","North Rhine-Westphalia","Employed","439","0.134009691917598","0.122154567345338","0.145864816489859"
"Big worries","2000","North Rhine-Westphalia","Not Employed","504","0.27626917156455","0.256488424478703","0.296049918650398"
"Big worries","2000","Rhineland-Palatinate,Saarland","Employed","129","0.152274430946862","0.128358919323557","0.176189942570167"
"Big worries","2000","Rhineland-Palatinate,Saarland","Not Employed","180","0.312672130743489","0.275201932446464","0.350142329040515"
"Big worries","2000","Saxony-Anhalt","Employed","88","0.142087409601475","0.114759045222062","0.169415773980888"
"Big worries","2000","Saxony-Anhalt","Not Employed","139","0.328272665333274","0.283836833316444","0.372708497350105"
"Big worries","2000","Saxony","Employed","119","0.117002497307776","0.0979472182421857","0.136057776373366"
"Big worries","2000","Saxony","Not Employed","178","0.28945070698495","0.255489179249502","0.323412234720399"
"Big worries","2000","Schleswig-Holstein","Employed","39","0.094947772842665","0.0676192493579889","0.122276296327341"
"Big worries","2000","Schleswig-Holstein","Not Employed","46","0.170978094997922","0.125818951093008","0.216137238902835"
"Big worries","2000","Thuringia","Employed","96","0.167313971798641","0.138729235883547","0.195898707713735"
"Big worries","2000","Thuringia","Not Employed","137","0.361377031772989","0.314474303247373","0.408279760298606"
"No worries","2000","Baden-Württemberg","Employed","771","0.39872092156972","0.376646478893906","0.420795364245535"
"No worries","2000","Baden-Württemberg","Not Employed","298","0.254093237368404","0.227672510442091","0.280513964294717"
"No worries","2000","Bavaria","Employed","909","0.413145593173506","0.392560587340126","0.433730599006885"
"No worries","2000","Bavaria","Not Employed","303","0.232448194750152","0.208337588755101","0.256558800745203"
"No worries","2000","Berlin","Employed","185","0.376189533363623","0.334791005135943","0.417588061591303"
"No worries","2000","Berlin","Not Employed","71","0.229564568567047","0.18149225996525","0.277636877168843"
"No worries","2000","Brandenburg","Employed","184","0.296995953088234","0.261230107359483","0.332761798816985"
"No worries","2000","Brandenburg","Not Employed","69","0.166446178331417","0.129287678163962","0.203604678498871"
"No worries","2000","Bremen","Employed","46","0.451075561464804","0.355898043776107","0.546253079153501"
"No worries","2000","Bremen","Not Employed","21","","",""
"No worries","2000","Hamburg","Employed","73","0.356501349045499","0.287668455242574","0.425334242848425"
"No worries","2000","Hamburg","Not Employed","32","0.216382316029522","0.139778642243044","0.292985989816"
"No worries","2000","Hesse","Employed","433","0.412057595172509","0.382314471622523","0.441800718722495"
"No worries","2000","Hesse","Not Employed","163","0.254767792657888","0.220579779196524","0.288955806119252"
"No worries","2000","Lower Saxony","Employed","521","0.404046791451379","0.377058950447875","0.431034632454883"
"No worries","2000","Lower Saxony","Not Employed","220","0.26458536151335","0.233182984044204","0.295987738982497"
"No worries","2000","Mecklenburg-Western Pomerania","Employed","121","0.357250286103349","0.308620661868739","0.405879910337958"
"No worries","2000","Mecklenburg-Western Pomerania","Not Employed","37","0.172756251865126","0.119143877598331","0.226368626131922"
"No worries","2000","North Rhine-Westphalia","Employed","1282","0.407418487571361","0.390319282657181","0.424517692485541"
"No worries","2000","North Rhine-Westphalia","Not Employed","524","0.249474506082285","0.230332663012212","0.268616349152358"
"No worries","2000","Rhineland-Palatinate,Saarland","Employed","334","0.374525819723694","0.342308892414312","0.406742747033076"
"No worries","2000","Rhineland-Palatinate,Saarland","Not Employed","142","0.242989832444728","0.208323784360475","0.277655880528982"
"No worries","2000","Saxony-Anhalt","Employed","188","0.289685393644888","0.254179291981916","0.32519149530786"
"No worries","2000","Saxony-Anhalt","Not Employed","90","0.193080234050569","0.155729122548632","0.230431345552505"
"No worries","2000","Saxony","Employed","417","0.389826907708083","0.360913422622599","0.418740392793567"
"No worries","2000","Saxony","Not Employed","133","0.169639667019178","0.141533617433153","0.197745716605203"
"No worries","2000","Schleswig-Holstein","Employed","220","0.469087077797751","0.422563260769776","0.515610894825727"
"No worries","2000","Schleswig-Holstein","Not Employed","109","0.374222764000298","0.3161774129953","0.432268115005296"
"No worries","2000","Thuringia","Employed","209","0.31419472929954","0.278645736706212","0.349743721892869"
"No worries","2000","Thuringia","Not Employed","75","0.168243160711049","0.131720495054608","0.20476582636749"
"Some worries","2000","Baden-Württemberg","Employed","899","0.467497600715442","0.445003550177117","0.489991651253766"
"Some worries","2000","Baden-Württemberg","Not Employed","460","0.466366818438057","0.436091329079478","0.496642307796637"
"Some worries","2000","Bavaria","Employed","1041","0.469382795990708","0.448519232192151","0.490246359789264"
"Some worries","2000","Bavaria","Not Employed","601","0.527401186223971","0.49890360151865","0.555898770929293"
"Some worries","2000","Berlin","Employed","269","0.487640354476122","0.444924165776644","0.5303565431756"
"Some worries","2000","Berlin","Not Employed","150","0.522773771031664","0.465679376310556","0.579868165752773"
"Some worries","2000","Brandenburg","Employed","342","0.533823644307504","0.494776583861192","0.572870704753816"
"Some worries","2000","Brandenburg","Not Employed","189","0.497747775562721","0.447868511507556","0.547627039617886"
"Some worries","2000","Bremen","Employed","41","0.383295315409159","0.290300481974435","0.476290148843883"
"Some worries","2000","Bremen","Not Employed","36","0.466030986795392","0.358060119595801","0.574001853994983"
"Some worries","2000","Hamburg","Employed","98","0.544880409820295","0.473314700402592","0.616446119237997"
"Some worries","2000","Hamburg","Not Employed","53","0.474275139614756","0.38138255663543","0.567167722594081"
"Some worries","2000","Hesse","Employed","497","0.468651194279167","0.438496499321275","0.498805889237059"
"Some worries","2000","Hesse","Not Employed","283","0.461003593142764","0.421892416079302","0.500114770206227"
"Some worries","2000","Lower Saxony","Employed","616","0.490702528058753","0.463208324832798","0.518196731284708"
"Some worries","2000","Lower Saxony","Not Employed","367","0.488215222380298","0.452630561733562","0.523799883027034"
"Some worries","2000","Mecklenburg-Western Pomerania","Employed","193","0.467554537885783","0.416919938489507","0.518189137282059"
"Some worries","2000","Mecklenburg-Western Pomerania","Not Employed","108","0.572721709824318","0.502566707409465","0.642876712239172"
"Some worries","2000","North Rhine-Westphalia","Employed","1451","0.45857182051104","0.441231560260782","0.475912080761299"
"Some worries","2000","North Rhine-Westphalia","Not Employed","935","0.474256322353165","0.452167043628019","0.49634560107831"
"Some worries","2000","Rhineland-Palatinate,Saarland","Employed","404","0.473199749329444","0.439965660089159","0.50643383856973"
"Some worries","2000","Rhineland-Palatinate,Saarland","Not Employed","266","0.444338036811782","0.404175465617637","0.484500608005927"
"Some worries","2000","Saxony-Anhalt","Employed","351","0.568227196753637","0.529456556729358","0.606997836777917"
"Some worries","2000","Saxony-Anhalt","Not Employed","200","0.478647100616157","0.431376289134216","0.525917912098098"
"Some worries","2000","Saxony","Employed","557","0.493170594984141","0.463531325260383","0.5228098647079"
"Some worries","2000","Saxony","Not Employed","374","0.540909625995871","0.503591978866173","0.57822727312557"
"Some worries","2000","Schleswig-Holstein","Employed","183","0.435965149359584","0.389736009539385","0.482194289179783"
"Some worries","2000","Schleswig-Holstein","Not Employed","112","0.45479914100178","0.395070787367496","0.514527494636064"
"Some worries","2000","Thuringia","Employed","350","0.518491298901819","0.480226428473578","0.55675616933006"
"Some worries","2000","Thuringia","Not Employed","191","0.470379807515962","0.421649161323066","0.519110453708858"
"Big worries","2001","Baden-Württemberg","Employed","209","0.125828463719521","0.110122767706462","0.141534159732581"
"Big worries","2001","Baden-Württemberg","Not Employed","252","0.27890518935813","0.249375715253365","0.308434663462894"
"Big worries","2001","Bavaria","Employed","220","0.112713197714991","0.0989154910900826","0.126510904339899"
"Big worries","2001","Bavaria","Not Employed","266","0.275683378849258","0.248219799934232","0.303146957764284"
"Big worries","2001","Berlin","Employed","88","0.176983351843845","0.144085060864107","0.209881642823584"
"Big worries","2001","Berlin","Not Employed","77","0.272801545826147","0.220159636707544","0.325443454944751"
"Big worries","2001","Brandenburg","Employed","78","0.130163882164517","0.102492051712436","0.157835712616597"
"Big worries","2001","Brandenburg","Not Employed","117","0.309509419571278","0.263628554046445","0.355390285096111"
"Big worries","2001","Bremen","Employed","18","","",""
"Big worries","2001","Bremen","Not Employed","22","","",""
"Big worries","2001","Hamburg","Employed","18","","",""
"Big worries","2001","Hamburg","Not Employed","20","","",""
"Big worries","2001","Hesse","Employed","114","0.126012948587417","0.105096163218293","0.146929733956541"
"Big worries","2001","Hesse","Not Employed","162","0.328544953038909","0.288214314255626","0.368875591822193"
"Big worries","2001","Lower Saxony","Employed","125","0.105739672243685","0.0880894662642415","0.123389878223129"
"Big worries","2001","Lower Saxony","Not Employed","154","0.228357510941964","0.196876153085504","0.259838868798423"
"Big worries","2001","Mecklenburg-Western Pomerania","Employed","43","0.132920299317707","0.0970451237985344","0.16879547483688"
"Big worries","2001","Mecklenburg-Western Pomerania","Not Employed","61","0.388799447312971","0.315735232008429","0.461863662617513"
"Big worries","2001","North Rhine-Westphalia","Employed","329","0.106276709439511","0.0950151444455189","0.117538274433504"
"Big worries","2001","North Rhine-Westphalia","Not Employed","466","0.279621345387992","0.258665233073207","0.300577457702777"
"Big worries","2001","Rhineland-Palatinate,Saarland","Employed","89","0.106838545071517","0.0854193241528528","0.128257765990181"
"Big worries","2001","Rhineland-Palatinate,Saarland","Not Employed","159","0.293987606528129","0.255808557956596","0.332166655099662"
"Big worries","2001","Saxony-Anhalt","Employed","81","0.139770352600414","0.111814735459191","0.167725969741636"
"Big worries","2001","Saxony-Anhalt","Not Employed","130","0.342503565637073","0.296286770232169","0.388720361041976"
"Big worries","2001","Saxony","Employed","114","0.128318431919584","0.107672177332992","0.148964686506176"
"Big worries","2001","Saxony","Not Employed","167","0.290275424929261","0.255000216407616","0.325550633450906"
"Big worries","2001","Schleswig-Holstein","Employed","38","0.118938905157257","0.0875662397680283","0.150311570546485"
"Big worries","2001","Schleswig-Holstein","Not Employed","53","0.231401677207346","0.177251099044494","0.285552255370199"
"Big worries","2001","Thuringia","Employed","66","0.134708868847928","0.107113344609131","0.162304393086726"
"Big worries","2001","Thuringia","Not Employed","134","0.387531047539891","0.338417932406163","0.43664416267362"
"No worries","2001","Baden-Württemberg","Employed","696","0.406853264696439","0.383590068451655","0.430116460941223"
"No worries","2001","Baden-Württemberg","Not Employed","236","0.23777962917627","0.209747322968421","0.265811935384118"
"No worries","2001","Bavaria","Employed","856","0.429571618352506","0.407973999983886","0.451169236721126"
"No worries","2001","Bavaria","Not Employed","250","0.219431558289362","0.193995919286505","0.244867197292219"
"No worries","2001","Berlin","Employed","172","0.320364695678867","0.280142746762277","0.360586644595457"
"No worries","2001","Berlin","Not Employed","81","0.29097208482679","0.237288800981692","0.344655368671888"
"No worries","2001","Brandenburg","Employed","151","0.262501982648014","0.226317643467963","0.298686321828065"
"No worries","2001","Brandenburg","Not Employed","64","0.159216543188716","0.122904393354294","0.195528693023137"
"No worries","2001","Bremen","Employed","43","0.423398044427758","0.326556753432432","0.520239335423085"
"No worries","2001","Bremen","Not Employed","13","","",""
"No worries","2001","Hamburg","Employed","76","0.412101255395684","0.337892017102345","0.486310493689024"
"No worries","2001","Hamburg","Not Employed","25","","",""
"No worries","2001","Hesse","Employed","341","0.340653719780199","0.310782827068547","0.370524612491852"
"No worries","2001","Hesse","Not Employed","111","0.184010096458635","0.150737059038452","0.217283133878818"
"No worries","2001","Lower Saxony","Employed","482","0.399189679039556","0.371079917581093","0.427299440498019"
"No worries","2001","Lower Saxony","Not Employed","181","0.234197408930976","0.20243691865632","0.265957899205631"
"No worries","2001","Mecklenburg-Western Pomerania","Employed","122","0.360347825655143","0.309613515107545","0.411082136202741"
"No worries","2001","Mecklenburg-Western Pomerania","Not Employed","33","0.166406428420697","0.110583545179939","0.222229311661456"
"No worries","2001","North Rhine-Westphalia","Employed","1164","0.398321919825424","0.380433278421366","0.416210561229482"
"No worries","2001","North Rhine-Westphalia","Not Employed","449","0.237556595246256","0.217685011053638","0.257428179438875"
"No worries","2001","Rhineland-Palatinate,Saarland","Employed","299","0.366349013511963","0.332941260035246","0.39975676698868"
"No worries","2001","Rhineland-Palatinate,Saarland","Not Employed","149","0.254355977630411","0.21786032179949","0.290851633461331"
"No worries","2001","Saxony-Anhalt","Employed","156","0.254484896103501","0.219368205626114","0.289601586580888"
"No worries","2001","Saxony-Anhalt","Not Employed","75","0.161054972614373","0.125255683666852","0.196854261561895"
"No worries","2001","Saxony","Employed","360","0.354118565966746","0.324595016194186","0.383642115739307"
"No worries","2001","Saxony","Not Employed","128","0.180237754416639","0.150364236137542","0.210111272695736"
"No worries","2001","Schleswig-Holstein","Employed","219","0.481437040739126","0.433013456343616","0.529860625134636"
"No worries","2001","Schleswig-Holstein","Not Employed","96","0.365224975773011","0.303400523090569","0.427049428455454"
"No worries","2001","Thuringia","Employed","160","0.261610532846887","0.226085884535015","0.297135181158759"
"No worries","2001","Thuringia","Not Employed","76","0.176742090414513","0.138288212713995","0.21519596811503"
"Some worries","2001","Baden-Württemberg","Employed","808","0.46731827158404","0.443691211237697","0.490945331930382"
"Some worries","2001","Baden-Württemberg","Not Employed","398","0.483315181465601","0.450410378154901","0.5162199847763"
"Some worries","2001","Bavaria","Employed","942","0.457715183932503","0.435978219632993","0.479452148232013"
"Some worries","2001","Bavaria","Not Employed","501","0.50488506286138","0.474156879192297","0.535613246530463"
"Some worries","2001","Berlin","Employed","257","0.502651952477287","0.459552999967153","0.545750904987422"
"Some worries","2001","Berlin","Not Employed","117","0.436226369347063","0.377613891608585","0.494838847085541"
"Some worries","2001","Brandenburg","Employed","339","0.60733413518747","0.567173613724649","0.647494656650291"
"Some worries","2001","Brandenburg","Not Employed","209","0.531274037240006","0.481747884936007","0.580800189544005"
"Some worries","2001","Bremen","Employed","39","0.383079663133978","0.287798470850394","0.478360855417561"
"Some worries","2001","Bremen","Not Employed","22","","",""
"Some worries","2001","Hamburg","Employed","75","0.478586505562888","0.403272439229658","0.553900571896118"
"Some worries","2001","Hamburg","Not Employed","59","0.539178499855","0.443378817056715","0.634978182653285"
"Some worries","2001","Hesse","Employed","512","0.533333331632384","0.501889344598123","0.564777318666644"
"Some worries","2001","Hesse","Not Employed","248","0.487444950502455","0.444524697288454","0.530365203716456"
"Some worries","2001","Lower Saxony","Employed","559","0.495070648716759","0.466372907585621","0.523768389847896"
"Some worries","2001","Lower Saxony","Not Employed","348","0.53744508012706","0.500052413527172","0.574837746726949"
"Some worries","2001","Mecklenburg-Western Pomerania","Employed","179","0.50673187502715","0.453899576243487","0.559564173810813"
"Some worries","2001","Mecklenburg-Western Pomerania","Not Employed","77","0.444794124266332","0.370311223270285","0.519277025262379"
"Some worries","2001","North Rhine-Westphalia","Employed","1384","0.495401370735064","0.477131738917086","0.513671002553042"
"Some worries","2001","North Rhine-Westphalia","Not Employed","847","0.482822059365752","0.459489698364054","0.50615442036745"
"Some worries","2001","Rhineland-Palatinate,Saarland","Employed","411","0.52681244141652","0.492193054589468","0.561431828243573"
"Some worries","2001","Rhineland-Palatinate,Saarland","Not Employed","239","0.451656415841461","0.409951725300304","0.493361106382617"
"Some worries","2001","Saxony-Anhalt","Employed","354","0.605744751296086","0.566345504234483","0.645143998357688"
"Some worries","2001","Saxony-Anhalt","Not Employed","200","0.496441461748554","0.447746998351629","0.545135925145479"
"Some worries","2001","Saxony","Employed","534","0.51756300211367","0.486715518673616","0.548410485553723"
"Some worries","2001","Saxony","Not Employed","341","0.5294868206541","0.490695639209285","0.568278002098914"
"Some worries","2001","Schleswig-Holstein","Employed","152","0.399624054103617","0.352153544975195","0.447094563232039"
"Some worries","2001","Schleswig-Holstein","Not Employed","84","0.403373347019642","0.340382847091005","0.46636384694828"
"Some worries","2001","Thuringia","Employed","362","0.603680598305184","0.564145237741697","0.643215958868672"
"Some worries","2001","Thuringia","Not Employed","168","0.435726862045596","0.385740210401871","0.485713513689321"
"Big worries","2002","Baden-Württemberg","Employed","189","0.116139313935508","0.101660425229698","0.130618202641319"
"Big worries","2002","Baden-Württemberg","Not Employed","258","0.296552192883851","0.267054721675779","0.326049664091924"
"Big worries","2002","Bavaria","Employed","199","0.0973275939246412","0.084969968385846","0.109685219463436"
"Big worries","2002","Bavaria","Not Employed","286","0.311226752725399","0.283248742989492","0.339204762461306"
"Big worries","2002","Berlin","Employed","65","0.127688481158245","0.0995655151004595","0.155811447216031"
"Big worries","2002","Berlin","Not Employed","72","0.244898233830358","0.19523357954388","0.294562888116837"
"Big worries","2002","Brandenburg","Employed","82","0.144969970543601","0.115990778640657","0.173949162446545"
"Big worries","2002","Brandenburg","Not Employed","126","0.31690033651698","0.270959027448075","0.362841645585886"
"Big worries","2002","Bremen","Employed","17","","",""
"Big worries","2002","Bremen","Not Employed","16","","",""
"Big worries","2002","Hamburg","Employed","15","","",""
"Big worries","2002","Hamburg","Not Employed","26","","",""
"Big worries","2002","Hesse","Employed","133","0.143469927198965","0.122810309805108","0.164129544592821"
"Big worries","2002","Hesse","Not Employed","169","0.344598912453884","0.304291214770222","0.384906610137546"
"Big worries","2002","Lower Saxony","Employed","132","0.117336577763973","0.0994242708472965","0.13524888468065"
"Big worries","2002","Lower Saxony","Not Employed","161","0.239897925356506","0.209193364584434","0.270602486128578"
"Big worries","2002","Mecklenburg-Western Pomerania","Employed","40","0.141956107436718","0.10474937474519","0.179162840128246"
"Big worries","2002","Mecklenburg-Western Pomerania","Not Employed","58","0.396585178677608","0.324517972809902","0.468652384545315"
"Big worries","2002","North Rhine-Westphalia","Employed","326","0.11318737858178","0.102000287460721","0.124374469702838"
"Big worries","2002","North Rhine-Westphalia","Not Employed","430","0.271695359995134","0.251024537091117","0.292366182899151"
"Big worries","2002","Rhineland-Palatinate,Saarland","Employed","87","0.106097238609261","0.0852712499402471","0.126923227278274"
"Big worries","2002","Rhineland-Palatinate,Saarland","Not Employed","137","0.265518346746844","0.228027760629508","0.303008932864181"
"Big worries","2002","Saxony-Anhalt","Employed","79","0.15800100945652","0.128084167089423","0.187917851823618"
