"plh0035","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Big worries","1999","Full Time","in school","","","","","1"
"Big worries","1999","Full Time","inadequately","31","0.302102462429614","0.217441766358325","0.386763158500902","1"
"Big worries","1999","Full Time","general elemantary","154","0.222391727277001","0.191204448003378","0.253579006550624","1"
"Big worries","1999","Full Time","middle vocational","393","0.133921518918826","0.121793153831574","0.146049884006077","1"
"Big worries","1999","Full Time","vocational + Abi","28","","","","1"
"Big worries","1999","Full Time","higher vocational","54","0.115396182985314","0.0865726496315754","0.144219716339054","1"
"Big worries","1999","Full Time","higher education","82","0.0622720746293632","0.0484196458006757","0.0761245034580506","1"
"Big worries","1999","Part Time","in school","3","","","","1"
"Big worries","1999","Part Time","inadequately","19","","","","1"
"Big worries","1999","Part Time","general elemantary","102","0.19311614108938","0.15851599837841","0.22771628380035","1"
"Big worries","1999","Part Time","middle vocational","234","0.149056609802089","0.131512409064535","0.166600810539644","1"
"Big worries","1999","Part Time","vocational + Abi","11","","","","1"
"Big worries","1999","Part Time","higher vocational","16","","","","1"
"Big worries","1999","Part Time","higher education","28","","","","1"
"Big worries","1999","Not Working","in school","35","0.119421978038035","0.0810248395037133","0.157819116572356","1"
"Big worries","1999","Not Working","inadequately","99","0.436209161880132","0.371410918828193","0.501007404932071","1"
"Big worries","1999","Not Working","general elemantary","462","0.389503371001414","0.362631365873048","0.41637537612978","1"
"Big worries","1999","Not Working","middle vocational","723","0.307230135759068","0.288565567591856","0.325894703926281","1"
"Big worries","1999","Not Working","vocational + Abi","14","","","","1"
"Big worries","1999","Not Working","higher vocational","55","0.293136214216769","0.228915957091517","0.35735647134202","1"
"Big worries","1999","Not Working","higher education","102","0.253490922233006","0.212133603176696","0.294848241289315","1"
"No worries","1999","Not Working","higher vocational","38","0.185264837349388","0.130453024481159","0.240076650217617","3"
"No worries","1999","Not Working","higher education","77","0.172533135888139","0.136610748689635","0.208455523086644","3"
"No worries","1999","Not Working","in school","171","0.658233941946457","0.602073901649218","0.714393982243696","3"
"No worries","1999","Not Working","inadequately","28","","","","3"
"No worries","1999","Not Working","general elemantary","243","0.163942680480863","0.143540956352632","0.184344404609093","3"
"No worries","1999","Not Working","middle vocational","483","0.201016828868863","0.184803336520476","0.21723032121725","3"
"No worries","1999","Not Working","vocational + Abi","48","0.372076215932815","0.280490947287423","0.463661484578206","3"
"No worries","1999","Full Time","in school","","","","","3"
"No worries","1999","Full Time","inadequately","28","","","","3"
"No worries","1999","Full Time","general elemantary","241","0.328641945870506","0.293414890861527","0.363869000879484","3"
"No worries","1999","Full Time","middle vocational","1133","0.371311086869293","0.354104873124465","0.388517300614122","3"
"No worries","1999","Full Time","vocational + Abi","112","0.419654473852951","0.361220952508434","0.478087995197469","3"
"No worries","1999","Full Time","higher vocational","156","0.355458199755414","0.312276781316128","0.398639618194699","3"
"No worries","1999","Full Time","higher education","459","0.423489657308041","0.395164926503767","0.451814388112315","3"
"No worries","1999","Part Time","in school","29","","","","3"
"No worries","1999","Part Time","inadequately","22","","","","3"
"No worries","1999","Part Time","general elemantary","184","0.357071399874463","0.315074039525189","0.399068760223737","3"
"No worries","1999","Part Time","middle vocational","541","0.355537754646023","0.331957459521182","0.379118049770864","3"
"No worries","1999","Part Time","vocational + Abi","49","0.417081859788439","0.331993985915724","0.502169733661155","3"
"No worries","1999","Part Time","higher vocational","52","0.34775710423792","0.272537609000372","0.422976599475467","3"
"No worries","1999","Part Time","higher education","133","0.341568778323278","0.293441869672652","0.389695686973905","3"
"Some worries","1999","Full Time","general elemantary","288","0.448966326852493","0.411664191516707","0.48626846218828","2"
"Some worries","1999","Not Working","in school","68","0.222344080015509","0.1731084685132","0.271579691517818","2"
"Some worries","1999","Not Working","inadequately","98","0.408051280168491","0.343833358339973","0.47226920199701","2"
"Some worries","1999","Not Working","general elemantary","560","0.446553948517724","0.419158561391642","0.473949335643805","2"
"Some worries","1999","Not Working","higher vocational","100","0.521598948433843","0.451124148298284","0.592073748569403","2"
"Some worries","1999","Not Working","higher education","246","0.573975941878855","0.526962988661215","0.620988895096494","2"
"Some worries","1999","Full Time","in school","2","","","","2"
"Some worries","1999","Full Time","inadequately","54","0.488244159995419","0.396080693425452","0.580407626565386","2"
"Some worries","1999","Full Time","higher vocational","262","0.529145617259272","0.48411498943708","0.574176245081463","2"
"Some worries","1999","Full Time","higher education","628","0.514238268062596","0.485587604769441","0.542888931355751","2"
"Some worries","1999","Full Time","middle vocational","1503","0.494767394211881","0.476962283630163","0.512572504793599","2"
"Some worries","1999","Full Time","vocational + Abi","134","0.489047384161101","0.429858712535693","0.54823605578651","2"
"Some worries","1999","Not Working","middle vocational","1141","0.491753035372069","0.47152738630027","0.511978684443867","2"
"Some worries","1999","Not Working","vocational + Abi","45","0.44654157268291","0.352346181656406","0.540736963709414","2"
"Some worries","1999","Part Time","in school","11","","","","2"
"Some worries","1999","Part Time","inadequately","43","0.500627263582428","0.393702546312426","0.60755198085243","2"
"Some worries","1999","Part Time","general elemantary","214","0.449812459036157","0.406207668475428","0.493417249596886","2"
"Some worries","1999","Part Time","middle vocational","808","0.495405635551888","0.470775925296605","0.520035345807171","2"
"Some worries","1999","Part Time","vocational + Abi","69","0.488396048486233","0.402136684485013","0.574655412487452","2"
"Some worries","1999","Part Time","higher vocational","86","0.557860993203238","0.47942233712459","0.636299649281886","2"
"Some worries","1999","Part Time","higher education","212","0.596866936918192","0.547086735974245","0.646647137862138","2"
"Big worries","2000","Full Time","in school","","","","","1"
"Big worries","2000","Full Time","inadequately","22","","","","1"
"Big worries","2000","Full Time","general elemantary","145","0.179850998303013","0.15395560310881","0.205746393497216","1"
"Big worries","2000","Full Time","middle vocational","645","0.122881379174101","0.114037794740766","0.131724963607437","1"
"Big worries","2000","Full Time","vocational + Abi","59","0.101984831137924","0.0769424115864902","0.127027250689359","1"
"Big worries","2000","Full Time","higher vocational","125","0.133805646376821","0.112705134770943","0.154906157982699","1"
"Big worries","2000","Full Time","higher education","173","0.0764790194189253","0.0654312933248002","0.0875267455130505","1"
"Big worries","2000","Part Time","in school","8","","","","1"
"Big worries","2000","Part Time","inadequately","18","","","","1"
"Big worries","2000","Part Time","general elemantary","130","0.175055759740678","0.147432089227877","0.202679430253478","1"
"Big worries","2000","Part Time","middle vocational","418","0.157496644568081","0.144035416035377","0.170957873100785","1"
"Big worries","2000","Part Time","vocational + Abi","30","0.130048751734844","0.0900023041149824","0.170095199354705","1"
"Big worries","2000","Part Time","higher vocational","41","0.110819397681928","0.0785715835616324","0.143067211802223","1"
"Big worries","2000","Part Time","higher education","81","0.119557302544282","0.0960217031739218","0.143092901914642","1"
"Big worries","2000","Not Working","in school","25","","","","1"
"Big worries","2000","Not Working","inadequately","80","0.326020665504688","0.266341907949264","0.385699423060113","1"
