"year","education","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1987","secondary school degree","Male","19.29","14","63","4","7","28","32","77","15.35","23.23","1","77","10","18"
"1988","college entrance qualification","Female","27.83","10.77","58","4","5","21","74","210","19.31","36.35","1","210","6","14"
"1988","college entrance qualification","Male","25.34","14","53","5","7","35","60","150","17.62","33.06","1","150","8","20"
"1988","lower secondary degree","Female","23.65","14","376","5","7","29","50","150","20.78","26.52","1","271","12","14"
"1988","lower secondary degree","Male","23.26","14","260","5","9","28","50","140","20.43","26.09","1","185","13","15"
"1988","no degree/no degree yet","Female","12.59","9","67","5","5","12","21","80","8.5","16.68","2","90","9","14"
"1988","no degree/no degree yet","Male","15.35","10","44","5","5","20","36","110","9.54","21.16","1","110","12","21"
"1988","Other degree","Female","22.73","14","64","7","10","21","39","300","12.96","32.5","1","300","11","15"
"1988","Other degree","Male","27.51","11.99","61","6","7","21","60","180","19.32","35.7","1","180","10","17"
"1988","secondary school degree","Female","25.07","11","121","4","5","24","70","180","19.81","30.33","1","180","7","12"
"1988","secondary school degree","Male","23.07","14","70","3","7","28","49","126","17.47","28.67","1","126","7","14"
"1989","college entrance qualification","Female","21.49","10","53","4","6","24","80","100","14.32","28.66","1","100","7","17"
"1989","college entrance qualification","Male","20.38","11.65","48","1","5","23","60","91","14.09","26.67","1","91","6","14"
"1989","lower secondary degree","Female","25.13","14","359","5","10","28","60","143","22.49","27.77","1","210","13","14"
"1989","lower secondary degree","Male","21.39","14","248","5","9","28","45","95","18.96","23.82","1","130","13","14"
"1989","no degree/no degree yet","Female","17.17","12","71","4","5","20","30","156","11.15","23.19","1","156","12","18"
"1989","no degree/no degree yet","Male","25.19","17.07","36","5","7","42","60","84","18.4","31.98","3","84","14","30"
"1989","Other degree","Female","22.24","14","49","3","7","30","40","90","13.01","31.47","1","211","11","21"
"1989","Other degree","Male","15.3","14","49","2","7","21","30","42","11.03","19.57","1","100","12","16"
"1989","secondary school degree","Female","20.76","11","145","4","6","25","35","180","15.78","25.74","1","180","8","12"
"1989","secondary school degree","Male","18.08","14","59","4","7","21","40","98","13.16","23","1","98","10","14"
"1990","college entrance qualification","Female","","","","","","","","","","","","","",""
"1990","college entrance qualification","Male","","","","","","","","","","","","","",""
"1990","lower secondary degree","Female","","","","","","","","","","","","","",""
"1990","lower secondary degree","Male","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","Female","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","Male","","","","","","","","","","","","","",""
"1990","Other degree","Female","","","","","","","","","","","","","",""
"1990","Other degree","Male","","","","","","","","","","","","","",""
"1990","secondary school degree","Female","","","","","","","","","","","","","",""
"1990","secondary school degree","Male","","","","","","","","","","","","","",""
"1991","college entrance qualification","Female","13.72","7","79","3","5","15","30","63","11.38","16.06","1","63","6","8"
"1991","college entrance qualification","Male","17.59","10","65","5","7","21","35","150","12.31","22.87","1","150","7","14"
"1991","lower secondary degree","Female","24.52","14","347","5","8","30","56","120","21.42","27.62","1","365","12","14"
"1991","lower secondary degree","Male","25.9","14.41","235","4","8","30","49","210","21.71","30.09","1","240","14","20"
"1991","no degree/no degree yet","Female","17.27","12","52","5","7","25","28","70","12.99","21.55","1","70","10","15"
"1991","no degree/no degree yet","Male","14.56","8","32","2","2","24","30","83","7.06","22.06","1","83","7","14"
"1991","Other degree","Female","16.24","9","55","5","7","20","30","56","11.7","20.78","3","90","7","14"
"1991","Other degree","Male","17.1","14","60","4","5","27","35","78","13.05","21.15","1","78","14","21"
"1991","secondary school degree","Female","14.83","10","145","3","6","18","28","80","10.54","19.12","1","300","7","10"
"1991","secondary school degree","Male","22.08","14","59","5","7","25","42","210","14.47","29.69","2","210","8","15"
"1992","college entrance qualification","Female","15.94","7.31","93","4","5","20","42","84","13.32","18.56","1","84","6","10"
"1992","college entrance qualification","Male","21.65","11.33","80","3","7","27","50","187","15.46","27.84","1","187","9","14"
"1992","lower secondary degree","Female","23.8","14","431","5","7","30","46","180","20.86","26.74","1","312","12","14"
"1992","lower secondary degree","Male","23.87","14.32","298","5","8","30","49","120","20.94","26.8","1","196","14","18"
"1992","no degree/no degree yet","Female","13.08","10","53","4","5","16","22","49","8.63","17.53","1","90","8","18"
"1992","no degree/no degree yet","Male","","","","","","","","","","","","","",""
"1992","Other degree","Female","19.32","15","55","6","10","28","37","60","15.22","23.42","1","70","10","19"
"1992","Other degree","Male","15.46","13.04","49","2","3","20","30","90","10.55","20.37","1","90","9","18"
"1992","secondary school degree","Female","16.59","9","239","4","6","20","40","120","14.19","18.99","1","150","8","10"
"1992","secondary school degree","Male","25.3","13","129","3","6","25","56","365","17.98","32.62","1","365","9","14"
"1993","college entrance qualification","Female","","","","","","","","","","","","","",""
"1993","college entrance qualification","Male","","","","","","","","","","","","","",""
"1993","lower secondary degree","Female","","","","","","","","","","","","","",""
"1993","lower secondary degree","Male","","","","","","","","","","","","","",""
"1993","no degree/no degree yet","Female","","","","","","","","","","","","","",""
"1993","no degree/no degree yet","Male","","","","","","","","","","","","","",""
"1993","Other degree","Female","","","","","","","","","","","","","",""
"1993","Other degree","Male","","","","","","","","","","","","","",""
"1993","secondary school degree","Female","","","","","","","","","","","","","",""
"1993","secondary school degree","Male","","","","","","","","","","","","","",""
"1994","college entrance qualification","Female","13.84","9","93","2","4","20","25","90","10.92","16.76","1","90","6","10"
"1994","college entrance qualification","Male","18.68","8.04","69","2","4","18","58","90","14.36","23","1","90","5","12"
"1994","lower secondary degree","Female","22.18","14","438","4","8","28","42","135","19.78","24.58","1","180","11","14"
"1994","lower secondary degree","Male","20.83","14","312","4","8","24","45","150","18.36","23.3","1","180","12","14"
"1994","no degree/no degree yet","Female","13.26","8.74","55","4","6","15","28","90","9.46","17.06","1","90","7","14"
"1994","no degree/no degree yet","Male","13.5","8","35","1","5","17","30","180","3.22","23.78","1","180","7","14"
"1994","Other degree","Female","12.94","12","48","3","7","14","21","35","8.96","16.92","2","90","10","14"
"1994","Other degree","Male","27.46","22.9","35","5","10","45","49","65","21.44","33.48","1","65","10","30"
"1994","secondary school degree","Female","16.08","8","267","3","5","18","36","110","13.75","18.41","1","196","7","8"
"1994","secondary school degree","Male","19.37","10","104","5","6","19","38","240","13.77","24.97","1","240","7","14"
"1995","college entrance qualification","Female","14.28","8","101","2","4","21","35","63","10.77","17.79","1","150","6","10"
"1995","college entrance qualification","Male","12.99","6.71","75","3","4","16","24","105","8.04","17.94","1","107","5","12"
"1995","lower secondary degree","Female","20.37","14","422","4","7","28","42","90","18.52","22.22","1","180","10","13"
"1995","lower secondary degree","Male","24.53","16","304","3","7","30","60","195","21.51","27.55","1","250","13","18"
"1995","no degree/no degree yet","Female","17.39","11.16","58","2","7","25","36","80","10.92","23.86","1","150","10","21"
"1995","no degree/no degree yet","Male","19.66","10.2","31","5","6","21","60","60","7.16","32.16","2","180","8","21"
"1995","Other degree","Female","12.92","8.97","70","3","6","20","21","42","10.45","15.39","2","60","7","14"
"1995","Other degree","Male","19.39","11.38","68","2","4","30","42","150","10.48","28.3","1","220","10","15"
"1995","secondary school degree","Female","14.67","8","273","3","5","15","28","108","12.74","16.6","0","120","7","10"
"1995","secondary school degree","Male","19.79","9.63","118","3","6","20","42","186","14.5","25.08","1","186","8","12"
"1996","college entrance qualification","Female","15.29","7","108","2","4","17","30","160","11.86","18.72","1","160","6","8"
"1996","college entrance qualification","Male","12.2","7.15","95","2","4","14","28","80","7.87","16.53","1","180","6","10"
"1996","lower secondary degree","Female","20.14","14","409","4","7","25","42","130","18.05","22.23","1","180","12","14"
"1996","lower secondary degree","Male","23.16","13","282","4","7","28","50","190","19.9","26.42","1","215","10","14"
"1996","no degree/no degree yet","Female","14.11","13","63","6","7","16","21","50","8.33","19.89","1","180","8","14"
"1996","no degree/no degree yet","Male","18.03","7","34","3","6","19","60","180","4.2","31.86","1","180","7","19"
"1996","Other degree","Female","15.38","10","70","2","6","16","34","75","10.45","20.31","1","150","7","14"
"1996","Other degree","Male","15.09","8","69","2","4","26","35","60","11.37","18.81","1","72","8","20"
"1996","secondary school degree","Female","12.76","8","288","3","5","14","24","105","11.22","14.3","1","110","7","8"
"1996","secondary school degree","Male","18.45","13","119","4","8","21","42","120","15.26","21.64","1","120","9","12"
"1997","college entrance qualification","Female","14.73","7","101","3","3","15","42","90","10.29","19.17","1","182","5","9"
"1997","college entrance qualification","Male","10.81","7.31","78","2","4","12","21","70","7.76","13.86","1","80","6","10"
"1997","lower secondary degree","Female","19.5","12","427","3","6","21","41","160","17.42","21.58","1","185","10","13"
"1997","lower secondary degree","Male","18.67","13","312","4","7","22","40","100","16.42","20.92","1","200","11","14"
"1997","no degree/no degree yet","Female","17.9","10","46","2","5","28","45","77","12.4","23.4","2","77","8","17"
"1997","no degree/no degree yet","Male","9.9","6","40","1","1","15","30","75","3.96","15.84","1","84","5","14"
"1997","Other degree","Female","13.34","8","76","4","6","14","28","105","9.88","16.8","1","105","7","10"
"1997","Other degree","Male","14.95","7.92","44","3","4","17","45","48","9.57","20.33","1","100","7","14"
"1997","secondary school degree","Female","13.37","7","253","2","5","16","28","125","11.59","15.15","1","125","6","8"
"1997","secondary school degree","Male","19.21","9","124","2","4","26","50","150","15.69","22.73","1","150","7","11"
"1998","college entrance qualification","Female","13.52","7","131","3","4","14","28","110","9.73","17.31","1","210","6","8"
"1998","college entrance qualification","Male","15.82","7","88","2","5","16","33","200","10.36","21.28","1","200","6","10"
"1998","lower secondary degree","Female","18.81","14","449","4","7","21","40","120","16.99","20.63","1","150","10","14"
"1998","lower secondary degree","Male","19.66","12","332","3","7","22","50","100","17.54","21.78","1","135","10","13"
"1998","no degree/no degree yet","Female","20.44","10","58","3","5","16","50","181","13.47","27.41","1","181","8","14"
"1998","no degree/no degree yet","Male","","","","","","","","","","","","","",""
"1998","Other degree","Female","11.73","7","66","4","5","14","30","63","9.15","14.31","2","63","7","13"
"1998","Other degree","Male","18.1","10","55","2","7","25","47","88","12.05","24.15","1","100","10","21"
"1998","secondary school degree","Female","11.31","7","299","2","4","14","28","50","9.86","12.76","1","90","6","7"
"1998","secondary school degree","Male","16.31","8.4","140","3","4","15","45","154","12.76","19.86","1","154","7","11"
"1999","college entrance qualification","Female","10.28","6","128","2","3","14","22","50","8.34","12.22","1","90","5","8"
"1999","college entrance qualification","Male","17.33","10","92","3","5","20","50","120","12.44","22.22","1","150","7","12"
"1999","lower secondary degree","Female","16.17","10.13","452","3","6","20","31","110","14.34","18","1","210","10","12"
"1999","lower secondary degree","Male","23.37","14","344","4","7","23","49","150","20.82","25.92","1","250","11","14"
"1999","no degree/no degree yet","Female","10.43","6.7","42","2","4","14","20","80","6.28","14.58","1","80","5","11"
"1999","no degree/no degree yet","Male","10.22","5","41","1","3","14","25","40","4.52","15.92","1","100","5","14"
"1999","Other degree","Female","8.93","7","57","3","4","10","16","52","6.37","11.49","1","52","7","10"
"1999","Other degree","Male","14.13","10","55","2","6","14","30","56","10.47","17.79","1","60","7","14"
"1999","secondary school degree","Female","10.53","7","277","2","4","14","21","55","8.95","12.11","1","148","6","8"
"1999","secondary school degree","Male","19.22","11","140","3","6","20","45","120","13.74","24.7","1","330","10","14"
"2000","college entrance qualification","Female","13.19","7","235","3","4","14","30","98","11.23","15.15","1","100","5","7"
"2000","college entrance qualification","Male","13.12","8","205","2","3","17","29","63","10.9","15.34","1","120","6","10"
"2000","lower secondary degree","Female","18.11","12","787","3","6","21","40","100","16.65","19.57","1","190","10","12"
"2000","lower secondary degree","Male","19.4","12","608","3","6","21","40","120","17.39","21.41","1","305","10","13"
"2000","no degree/no degree yet","Female","25.07","15.12","42","3","6","28","50","180","14.63","35.51","1","180","7","16"
"2000","no degree/no degree yet","Male","15.85","7","30","3","5","28","40","95","8.34","23.36","1","95","5","12"
"2000","Other degree","Female","14.17","10","103","4","5","15","30","78","11.14","17.2","1","94","7","12"
"2000","Other degree","Male","15.17","9","79","3","7","20","35","60","12.06","18.28","1","60","8","14"
"2000","secondary school degree","Female","12.35","7","493","2","4","14","26","80","11.2","13.5","1","100","7","8"
"2000","secondary school degree","Male","14.02","10","264","2","5","14","28","120","11.89","16.15","1","125","7","10"
"2001","college entrance qualification","Female","10.36","6","250","1","3","11","21","77","8.14","12.58","1","180","5","6"
"2001","college entrance qualification","Male","12.66","7","195","1","4","15","30","65","10.52","14.8","1","98","6","10"
"2001","lower secondary degree","Female","17.03","12","709","3","6","21","35","112","15.47","18.59","1","240","10","12"
"2001","lower secondary degree","Male","19.08","12","563","3","6","21","42","120","17.06","21.1","1","250","10","14"
"2001","no degree/no degree yet","Female","16.69","13.94","35","3","5","28","40","41","12.84","20.54","2","41","7","15"
"2001","no degree/no degree yet","Male","","","","","","","","","","","","","",""
"2001","Other degree","Female","11.74","7.39","91","3","5","17","26","30","9.96","13.52","1","40","6","10"
"2001","Other degree","Male","16.62","14","66","3","5","21","40","61","12.95","20.29","1","70","10","17"
"2001","secondary school degree","Female","11.69","7","459","2","4","14","26","64","10.63","12.75","1","120","6","7"
"2001","secondary school degree","Male","16.44","9","229","2","5","15","35","141","13.17","19.71","1","180","7","10"
"2002","college entrance qualification","Female","11.63","6","274","2","3","13","25","78","9.64","13.62","1","105","5","7"
"2002","college entrance qualification","Male","12.74","6.2","273","2","3","16","34","67","10.56","14.92","1","180","5","7"
"2002","lower secondary degree","Female","15.65","10","679","3","5","20","30","95","14.22","17.08","0","211","10","11"
"2002","lower secondary degree","Male","19.69","12","537","2","5","22","42","110","17.59","21.79","1","360","10","13"
"2002","no degree/no degree yet","Female","13.55","7","36","2","6","14","30","120","6.44","20.66","1","120","6","10"
"2002","no degree/no degree yet","Male","12.44","7","38","2","5","21","28","35","8.85","16.03","1","50","5","10"
"2002","Other degree","Female","19.38","12.19","80","4","7","28","56","60","16.35","22.41","1","60","8","14"
"2002","Other degree","Male","12.23","10","61","4","5","14","23","60","9.24","15.22","1","60","7","13"
"2002","secondary school degree","Female","12.99","8","436","2","5","15","28","70","11.46","14.52","1","180","7","8"
"2002","secondary school degree","Male","14.51","7","289","2","4","14","25","180","12.39","16.63","1","180","6","9"
"2003","college entrance qualification","Female","10.17","7","292","2","3","12","25","56","8.77","11.57","1","105","5","7"
"2003","college entrance qualification","Male","12.53","7","243","1","3","12","25","90","9.39","15.67","1","242","6","8"
"2003","lower secondary degree","Female","17.47","10","600","3","5","21","35","180","15.52","19.42","1","240","9","11"
"2003","lower secondary degree","Male","15.93","10","515","3","5","20","35","102","14.16","17.7","1","200","10","11"
"2003","no degree/no degree yet","Female","11.29","6","38","1","3","15","30","45","7.22","15.36","1","49","3","10"
"2003","no degree/no degree yet","Male","13.42","6","35","2","3","20","21","90","6.85","19.99","1","90","4","10"
"2003","Other degree","Female","10.06","6","73","3","4","14","21","42","7.74","12.38","2","44","6","8"
"2003","Other degree","Male","15.52","10.15","82","5","7","15","30","122","10.45","20.59","1","130","8","14"
"2003","secondary school degree","Female","11.84","7","479","2","4","14","30","84","10.62","13.06","1","135","6","7"
"2003","secondary school degree","Male","12.34","7","243","3","5","14","29","90","10.36","14.32","1","150","7","9"
"2004","college entrance qualification","Female","9.49","6","284","2","3","11","21","65","8.29","10.69","1","90","5","6"
"2004","college entrance qualification","Male","12.97","8","242","1","4","14","26","97","9.63","16.31","1","350","5","7"
"2004","lower secondary degree","Female","17.47","10","615","3","5","20","32","209","15.72","19.22","1","240","9","11"
"2004","lower secondary degree","Male","17.27","10","490","3","5","20","40","90","15.42","19.12","1","220","9","12"
"2004","no degree/no degree yet","Female","14.29","7.67","40","3","4","14","20","90","9.63","18.95","1","90","4","8"
"2004","no degree/no degree yet","Male","17.54","5","31","1","1","10","60","120","8.64","26.44","1","120","4","10"
"2004","Other degree","Female","12.9","10","87","3","5","14","30","47","9.68","16.12","1","120","6","11"
"2004","Other degree","Male","17.02","13.88","63","4","7","21","35","63","11.95","22.09","1","120","7","14"
"2004","secondary school degree","Female","11.57","7","458","2","4","14","25","90","10.31","12.83","1","150","5","7"
"2004","secondary school degree","Male","17.56","9","256","2","4","20","42","120","14.39","20.73","1","275","6","10"
"2005","college entrance qualification","Female","10.76","6","252","2","3","14","26","42","9","12.52","1","160","5","7"
"2005","college entrance qualification","Male","12.07","6","237","2","3","13","21","180","9.9","14.24","1","180","5","7"
"2005","lower secondary degree","Female","14.59","10","519","3","5","16","28","90","12.89","16.29","1","240","8","10"
"2005","lower secondary degree","Male","17.28","10","423","2","5","20","40","180","15.04","19.52","1","250","9","10"
"2005","no degree/no degree yet","Female","8.79","6.12","36","3","5","10","20","35","6.04","11.54","1","35","5","10"
"2005","no degree/no degree yet","Male","","","","","","","","","","","","","",""
"2005","Other degree","Female","13.56","8","75","3","5","14","18","120","9.76","17.36","1","120","7","10"
"2005","Other degree","Male","18.86","10","57","2","4","20","50","90","14.58","23.14","1","90","5","10"
"2005","secondary school degree","Female","13.99","6","413","2","3","14","38","120","12.17","15.81","1","180","5","7"
"2005","secondary school degree","Male","15.05","7","237","2","4","13","40","122","12.85","17.25","1","122","6","8"
"2006","college entrance qualification","Female","10.51","6","304","2","3","10","21","90","8.6","12.42","1","193","5","6"
"2006","college entrance qualification","Male","14.48","7","261","1","3","14","30","220","12.11","16.85","1","220","5","8"
"2006","lower secondary degree","Female","14.24","10","614","2","5","18","30","80","12.83","15.65","1","180","8","10"
"2006","lower secondary degree","Male","16.45","10","486","3","5","19","33","112","14.68","18.22","1","210","9","10"
"2006","no degree/no degree yet","Female","7.76","7","34","1","3","8","14","30","3.36","12.16","1","70","4","12"
"2006","no degree/no degree yet","Male","","","","","","","","","","","","","",""
"2006","Other degree","Female","19.81","7","72","3","3","14","45","280","11.59","28.03","1","280","5","12"
"2006","Other degree","Male","15.05","9.12","61","3","4","20","38","60","11.97","18.13","1","60","7","15"
"2006","secondary school degree","Female","13.03","5","423","2","3","12","30","120","11.23","14.83","1","220","5","7"
"2006","secondary school degree","Male","16.66","9","251","2","4","15","40","180","14.4","18.92","1","180","7","10"
"2007","college entrance qualification","Female","10.73","6","291","2","3","11","22","75","8.4","13.06","1","195","5","6"
"2007","college entrance qualification","Male","10.74","6","270","1","3","14","22","90","9.15","12.33","1","120","5","7"
"2007","lower secondary degree","Female","13.34","10","541","3","5","14","30","70","12.03","14.65","1","150","9","10"
"2007","lower secondary degree","Male","16.11","10","462","3","5","20","40","86","14.24","17.98","1","231","8","10"
"2007","no degree/no degree yet","Female","9.24","5.78","33","1","4","10","22","70","4.55","13.93","1","70","4","10"
"2007","no degree/no degree yet","Male","","","","","","","","","","","","","",""
"2007","Other degree","Female","17.56","14","74","3","5","21","30","180","12.55","22.57","1","180","6","12"
"2007","Other degree","Male","18.71","10","61","2","6","26","54","106","14.27","23.15","1","106","6","12"
"2007","secondary school degree","Female","12.43","6","405","2","3","13","35","120","10.57","14.29","1","180","5","7"
"2007","secondary school degree","Male","11.84","7","250","2","3","14","30","100","10.14","13.54","1","100","5","7"
"2008","college entrance qualification","Female","7.96","5","266","1","3","9","14","71","6.39","9.53","1","122","5","5"
"2008","college entrance qualification","Male","9.26","5.69","239","2","3","11","20","48","7.58","10.94","1","123","5","7"
"2008","lower secondary degree","Female","15.21","10","507","3","5","20","35","90","13.98","16.44","1","100","9","10"
"2008","lower secondary degree","Male","15.67","10","453","2","5","20","32","100","13.59","17.75","1","200","9","12"
"2008","no degree/no degree yet","Female","","","","","","","","","","","","","",""
"2008","no degree/no degree yet","Male","","","","","","","","","","","","","",""
"2008","Other degree","Female","11.65","6","72","2","4","14","24","52","8.6","14.7","1","70","5","9"
"2008","Other degree","Male","18.58","12","47","3","6","18","48","120","10.84","26.32","1","120","7","16"
"2008","secondary school degree","Female","15.36","7","363","2","4","13","31","240","13.17","17.55","1","240","5","7"
"2008","secondary school degree","Male","11.32","6","236","1","4","14","22","77","9.5","13.14","1","90","5","8"
"2009","college entrance qualification","Female","8.73","4","260","2","3","7","14","84","6.75","10.71","1","158","4","5"
"2009","college entrance qualification","Male","9.94","5","249","1","3","12","26","50","8.03","11.85","1","133","5","7"
"2009","lower secondary degree","Female","14.35","10","516","3","5","14","31","91","12.54","16.16","1","290","8","10"
"2009","lower secondary degree","Male","14.12","8","448","2","4","16","30","99","11.77","16.47","1","300","8","10"
"2009","no degree/no degree yet","Female","","","","","","","","","","","","","",""
"2009","no degree/no degree yet","Male","","","","","","","","","","","","","",""
"2009","Other degree","Female","8.01","5","64","2","3","9","16","42","5.26","10.76","1","50","5","9"
"2009","Other degree","Male","13.72","5","35","1","2","15","30","100","6.9","20.54","1","100","5","14"
"2009","secondary school degree","Female","14.54","7","380","2","3","14","28","230","12.45","16.63","1","230","5","7"
"2009","secondary school degree","Male","9.67","6","266","2","3","12","24","48","7.99","11.35","1","136","5","7"
"2010","college entrance qualification","Female","10.89","5","520","1","3","11","21","90","9.21","12.57","1","250","4","5"
"2010","college entrance qualification","Male","12.6","5","274","2","3","12","28","213","9.92","15.28","1","240","4","6"
"2010","lower secondary degree","Female","14.41","8","634","3","4","15","28","150","13","15.82","1","200","6","8"
"2010","lower secondary degree","Male","13.18","8","484","2","4","14","28","120","11.5","14.86","1","200","7","9"
"2010","no degree/no degree yet","Female","11.19","7.66","62","3","5","14","24","50","8.91","13.47","1","50","5","8"
"2010","no degree/no degree yet","Male","12.54","6","30","2","3","9","14","220","-2.29","27.37","1","220","3","6"
"2010","Other degree","Female","9.72","6","146","2","4","12","24","35","8.44","11","1","50","5","6"
"2010","Other degree","Male","17.15","8","76","3","4","13","35","180","11.35","22.95","1","180","4","10"
"2010","secondary school degree","Female","12.59","6","679","1","3","11","26","90","11.5","13.68","1","240","5","6"
"2010","secondary school degree","Male","14.36","6","314","1","3","13","30","120","12.67","16.05","1","120","5","7"
"2011","college entrance qualification","Female","8.55","4","560","1","3","8","17","90","7.19","9.91","1","210","4","4"
"2011","college entrance qualification","Male","12.5","6","374","2","3","13","28","110","10.34","14.66","1","190","5","6"
"2011","lower secondary degree","Female","13.85","8","747","2","5","14","30","90","12.47","15.23","1","250","7","8"
"2011","lower secondary degree","Male","11.96","7","568","2","4","14","26","90","10.59","13.33","1","200","7","8"
"2011","no degree/no degree yet","Female","10.74","6.36","71","2","4","12","30","60","8.4","13.08","1","60","4","7"
"2011","no degree/no degree yet","Male","15.17","5.31","47","1","2","7","21","200","2.85","27.49","1","200","2","7"
"2011","Other degree","Female","10.07","6","187","3","4","12","20","50","8.29","11.85","1","90","5","6"
"2011","Other degree","Male","9.52","6","91","2","3","14","26","31","7.85","11.19","1","42","4","6"
"2011","secondary school degree","Female","9.41","5","803","2","3","10","21","73","8.62","10.2","1","140","5","5"
"2011","secondary school degree","Male","12.67","6","374","1","3","15","30","84","10.98","14.36","1","135","5","7"
"2012","college entrance qualification","Female","10.71","5","471","2","3","10","25","100","8.69","12.73","1","300","4","5"
"2012","college entrance qualification","Male","10.29","5","333","2","3","12","21","98","8.62","11.96","1","156","5","5"
"2012","lower secondary degree","Female","13.82","8","712","2","4","15","30","90","12.47","15.17","1","180","7","8"
"2012","lower secondary degree","Male","15.32","7","633","2","4","15","32","120","13.64","17","1","210","6","8"
"2012","no degree/no degree yet","Female","13.09","7","76","1","4","12","35","90","9.41","16.77","1","90","4","7"
"2012","no degree/no degree yet","Male","11.98","5","45","1","4","14","21","90","7","16.96","1","90","3","8"
"2012","Other degree","Female","11.4","6","168","2","3","12","28","76","9.29","13.51","1","90","5","7"
"2012","Other degree","Male","13","7","96","1","4","17","30","75","10.71","15.29","1","75","5","8"
"2012","secondary school degree","Female","10.25","5","685","2","3","10","25","98","8.77","11.73","1","280","5","5"
