"year","e11102","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Employed","college entrance qualification","16.89","10","68","2","4","25","44","90","12.6","21.18","1","90","8","13"
"1984","Employed","lower secondary degree","20.44","12","372","3","6","22","44","140","17.87","23.01","1","210","10","14"
"1984","Employed","no degree/no degree yet","23.21","14","89","3","6","35","60","120","18.12","28.3","1","120","10","16"
"1984","Employed","Other degree","16.63","11.77","127","3","7","21","30","80","10.61","22.65","1","365","10","15"
"1984","Employed","secondary school degree","18.49","10.73","124","3","6","20","35","150","12.84","24.14","1","280","8","13"
"1984","Not Employed","college entrance qualification","23.06","12","32","3","7","30","42","141","11.89","34.23","2","141","7","20"
"1984","Not Employed","lower secondary degree","29.57","21","347","6","12","38","60","120","26.74","32.4","1","180","17","21"
"1984","Not Employed","no degree/no degree yet","18.34","10","64","3","5","21","30","90","13.07","23.61","2","112","10","18"
"1984","Not Employed","Other degree","19.37","10","49","6","7","30","42","80","14.89","23.85","2","80","7","11"
"1984","Not Employed","secondary school degree","25.69","14","75","5","7","28","63","150","18.79","32.59","1","150","10","17"
"1985","Employed","college entrance qualification","17.77","10","75","3","6","20","45","90","13.34","22.2","1","90","8","12"
"1985","Employed","lower secondary degree","17.88","13","293","4","7","21","35","100","15.64","20.12","1","220","10","14"
"1985","Employed","no degree/no degree yet","21.7","14","65","5","10","28","42","130","16.08","27.32","1","130","13","21"
"1985","Employed","Other degree","16.3","14","110","4","8","21","30","93","13.43","19.17","0","93","10","15"
"1985","Employed","secondary school degree","14.93","10","124","3","6","17","30","61","12.28","17.58","1","127","9","13"
"1985","Not Employed","college entrance qualification","18.31","12","50","5","7","28","40","55","13.74","22.88","3","90","10","21"
"1985","Not Employed","lower secondary degree","26.72","18","333","7","10","30","56","150","23.5","29.94","1","300","14","20"
"1985","Not Employed","no degree/no degree yet","24.54","10","66","3","5","15","30","300","12.71","36.37","1","300","10","15"
"1985","Not Employed","Other degree","22.42","20","43","5","7","30","60","77","16.72","28.12","1","77","7","17"
"1985","Not Employed","secondary school degree","25.34","15.64","79","5","10","35","56","100","20.63","30.05","1","100","10","20"
"1986","Employed","college entrance qualification","22.97","11.88","67","3","7","22","74","120","17.06","28.88","1","120","8","13"
"1986","Employed","lower secondary degree","19.29","12","306","4","7","21","42","108","17.05","21.53","0","150","10","14"
"1986","Employed","no degree/no degree yet","19.65","14","68","7","10","30","31","90","15.14","24.16","0","90","14","21"
"1986","Employed","Other degree","19.26","14","112","5","8","25","35","100","15.97","22.55","1","120","12","20"
"1986","Employed","secondary school degree","17.15","10","122","4","6","21","30","160","11.85","22.45","1","247","8","14"
"1986","Not Employed","college entrance qualification","15.23","13.99","50","4","8","21","27","60","12.09","18.37","0","60","9","14"
"1986","Not Employed","lower secondary degree","27.08","20","321","6","10","35","55","180","23.68","30.48","0","280","15","21"
"1986","Not Employed","no degree/no degree yet","15.31","9","67","2","7","20","32","65","8.45","22.17","1","210","8","16"
"1986","Not Employed","Other degree","20.99","10.42","52","5","6","26","60","90","15.37","26.61","3","90","8","15"
"1986","Not Employed","secondary school degree","23.62","14","97","5","7","30","60","120","18.31","28.93","1","150","10","18"
"1987","Employed","college entrance qualification","20.56","10.85","72","4","6","20","42","210","13.91","27.21","1","210","8","14"
"1987","Employed","lower secondary degree","19.82","13","319","4","7","26","42","100","17.43","22.21","0","222","10","14"
"1987","Employed","no degree/no degree yet","18.8","14","59","7","10","21","30","60","15.26","22.34","0","60","13","21"
"1987","Employed","Other degree","18.21","13.69","94","4","7","22","30","120","14.89","21.53","0","120","12","19"
"1987","Employed","secondary school degree","15.58","10","127","2","5","20","29","90","11.98","19.18","1","175","7","11"
"1987","Not Employed","college entrance qualification","19.56","10","49","2","5","28","49","100","13.9","25.22","1","100","6","12"
"1987","Not Employed","lower secondary degree","27.95","21","331","6","11","30","60","180","24.93","30.97","1","215","14","21"
"1987","Not Employed","no degree/no degree yet","12.65","8.56","54","2","4","18","28","50","8.85","16.45","2","60","10","20"
"1987","Not Employed","Other degree","19.85","7.3","37","1","5","13","21","310","1.74","37.96","1","310","7","15"
"1987","Not Employed","secondary school degree","22.87","15.04","72","4","6","30","53","100","18.14","27.6","1","100","6","14"
"1988","Employed","college entrance qualification","20.79","9","67","4","5","21","60","150","14.28","27.3","1","150","6","14"
"1988","Employed","lower secondary degree","16.67","11","322","5","7","20","33","80","14.42","18.92","1","271","10","14"
"1988","Employed","no degree/no degree yet","17.6","12.5","56","5","6","20","40","80","13.76","21.44","1","80","10","16"
"1988","Employed","Other degree","22.26","13.21","83","6","8","21","40","180","17.12","27.4","1","180","10","14"
"1988","Employed","secondary school degree","17.01","7.74","118","3","5","16","30","150","13.06","20.96","1","150","7","10"
"1988","Not Employed","college entrance qualification","34.85","14","44","5","9","42","74","210","24.19","45.51","1","210","10","14"
"1988","Not Employed","lower secondary degree","28.87","20","314","5","11","35","63","150","25.51","32.23","1","261","14","20"
"1988","Not Employed","no degree/no degree yet","12","8.39","55","5","5","12","21","90","6.34","17.66","1","110","9","18"
"1988","Not Employed","Other degree","32.82","14","42","5","8","21","60","300","16.83","48.81","4","300","10","20"
"1988","Not Employed","secondary school degree","33.46","17.09","73","5","9","42","84","180","25.73","41.19","1","180","11","20"
"1989","Employed","college entrance qualification","20.33","9","70","2","5","20","80","100","14.45","26.21","1","100","7","12"
"1989","Employed","lower secondary degree","17.78","12","309","4","7","21","35","128","15.68","19.88","1","143","10","14"
"1989","Employed","no degree/no degree yet","20.26","14","60","4","9","20","45","84","15.38","25.14","3","84","14","18"
"1989","Employed","Other degree","19.81","14","62","6","8","30","38","100","12.44","27.18","1","211","13","18"
"1989","Employed","secondary school degree","16.19","10","131","3","6","15","33","98","12.62","19.76","1","180","9","11"
"1989","Not Employed","college entrance qualification","22.11","15.5","31","4","6","25","60","90","13.75","30.47","1","90","7","25"
