"year","age_gr","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","16-34 y.","Female","12.97","7","314","4","6","14","29","90","11.26","14.68","1","120","7","8"
"1984","16-34 y.","Male","16.67","10","148","1","5","17","44","90","13.28","20.06","1","110","8","12"
"1984","35-65 y.","Female","23.46","16.83","348","5","9","28","42","140","20.72","26.2","1","280","14","17"
"1984","35-65 y.","Male","26.31","14","354","4","8","30","60","140","22.82","29.8","1","365","14","16"
"1984","66 and older","Female","34.18","21","118","10","14","44","78","150","28.15","40.21","2","180","15","28"
"1984","66 and older","Male","29.73","23.65","75","10","14","36","56","120","24.67","34.79","1","120","19","30"
"1985","16-34 y.","Female","12.99","8","324","4","6","13","21","90","10.64","15.34","1","300","8","10"
"1985","16-34 y.","Male","15.84","12.78","142","3","5","20","31","65","12.72","18.96","1","150","10","14"
"1985","35-65 y.","Female","20.53","14","323","5","8","25","49","100","18.16","22.9","1","180","13","15"
"1985","35-65 y.","Male","25.36","17","287","5","10","28","50","180","22.14","28.58","0","220","15","21"
"1985","66 and older","Female","30.85","22.28","107","10","14","42","60","120","26.11","35.59","2","150","21","29"
"1985","66 and older","Male","29.88","21","66","8","14","35","52","300","20.36","39.4","4","300","14","28"
"1986","16-34 y.","Female","16.32","8","301","4","5","16","30","120","12.84","19.8","1","280","8","10"
"1986","16-34 y.","Male","17.48","11","169","3","6","20","40","92","14.59","20.37","0","160","10","14"
"1986","35-65 y.","Female","23.29","16","323","5","9","28","45","150","20.68","25.9","1","212","14","18"
"1986","35-65 y.","Male","24.15","14","300","4","8","30","56","120","21.48","26.82","0","150","14","20"
"1986","66 and older","Female","23.17","20","98","8","12","30","42","77","19.52","26.82","1","109","14","21"
"1986","66 and older","Male","29.55","21","89","8","14","35","62","180","23.96","35.14","2","180","16","28"
"1987","16-34 y.","Female","12.21","8","327","3","5","14","21","80","10.53","13.89","1","210","7","9"
"1987","16-34 y.","Male","13.19","10","148","1","5","17","29","70","11.25","15.13","0","90","8","11"
"1987","35-65 y.","Female","21.29","14","310","4","6","27","42","150","18.65","23.93","1","180","13","15"
"1987","35-65 y.","Male","24.94","14","248","4","10","30","63","100","21.23","28.65","0","310","14","19"
"1987","66 and older","Female","32.9","21","122","7","14","40","65","189","26.76","39.04","1","215","21","28"
"1987","66 and older","Male","30.39","23.89","81","7","14","40","65","110","25.33","35.45","2","110","21","28"
"1988","16-34 y.","Female","13.25","7","285","4","6","14","21","90","10.74","15.76","1","271","7","10"
"1988","16-34 y.","Male","13.87","8","155","3","5","14","22","185","10.99","16.75","1","185","7","10"
"1988","35-65 y.","Female","22.92","14","307","4","7","22","51","180","19.78","26.06","1","300","12","14"
"1988","35-65 y.","Male","24.26","14","257","5","10","30","58","150","21.1","27.42","1","180","14","16"
"1988","66 and older","Female","37.34","28","105","8","14","42","84","210","29.51","45.17","1","261","20","29"
"1988","66 and older","Male","31.35","21","84","7","14","42","60","125","25.71","36.99","1","125","20","30"
"1989","16-34 y.","Female","14.75","8","297","4","5","14","28","100","12.27","17.23","1","180","7","10"
"1989","16-34 y.","Male","13.2","9.69","150","2","5","15","24","90","10.67","15.73","1","130","7","10"
"1989","35-65 y.","Female","24.12","14","275","5","9","25","51","150","20.87","27.37","1","211","14","18"
"1989","35-65 y.","Male","21.53","14","234","5","9","28","49","95","19.07","23.99","1","100","14","16"
"1989","66 and older","Female","30.77","21","123","8","14","35","63","200","25.03","36.51","5","210","18","27"
"1989","66 and older","Male","28.22","21","63","8","14","40","58","100","22.59","33.85","1","100","16","28"
"1990","16-34 y.","Female","","","","","","","","","","","","","",""
"1990","16-34 y.","Male","","","","","","","","","","","","","",""
"1990","35-65 y.","Female","","","","","","","","","","","","","",""
"1990","35-65 y.","Male","","","","","","","","","","","","","",""
"1990","66 and older","Female","","","","","","","","","","","","","",""
"1990","66 and older","Male","","","","","","","","","","","","","",""
"1991","16-34 y.","Female","13.59","7.34","302","4","5","14","27","60","11.07","16.11","1","300","7","8"
"1991","16-34 y.","Male","15.99","10","147","2","5","21","35","85","12.55","19.43","1","180","8","14"
"1991","35-65 y.","Female","20.62","14","288","4","7","21","56","90","17.48","23.76","1","365","12","14"
"1991","35-65 y.","Male","22.35","14","217","5","7","27","41","180","19.09","25.61","1","210","12","14"
"1991","66 and older","Female","28.39","21","113","7","14","40","50","119","23.73","33.05","1","200","18","22"
"1991","66 and older","Male","30.43","21","97","6","9","35","56","240","22.27","38.59","1","240","14","25"
"1992","16-34 y.","Female","11.85","7","365","4","5","14","22","70","10.58","13.12","1","150","7","8"
"1992","16-34 y.","Male","15.27","9","194","2","5","14","28","110","11.48","19.06","1","243","7","10"
"1992","35-65 y.","Female","19.3","12","356","4","6","22","42","150","16.78","21.82","1","270","12","14"
"1992","35-65 y.","Male","20.64","14","286","4","8","28","47","105","18.01","23.27","1","196","14","15"
"1992","66 and older","Female","31.07","21","165","5","10","40","56","180","25.12","37.02","1","312","15","24"
"1992","66 and older","Male","35.4","24","115","7","14","42","63","365","27.47","43.33","1","365","17","28"
"1993","16-34 y.","Female","","","","","","","","","","","","","",""
"1993","16-34 y.","Male","","","","","","","","","","","","","",""
"1993","35-65 y.","Female","","","","","","","","","","","","","",""
"1993","35-65 y.","Male","","","","","","","","","","","","","",""
"1993","66 and older","Female","","","","","","","","","","","","","",""
"1993","66 and older","Male","","","","","","","","","","","","","",""
"1994","16-34 y.","Female","9.69","7","356","3","5","10","17","60","8","11.38","1","196","6","8"
"1994","16-34 y.","Male","12.43","7","141","1","4","15","30","98","9.48","15.38","1","120","5","7"
"1994","35-65 y.","Female","18.02","11","383","3","5","21","35","135","15.92","20.12","1","180","10","12"
"1994","35-65 y.","Male","21.17","14","293","4","8","24","49","180","18.26","24.08","1","240","11","14"
"1994","66 and older","Female","27.72","21","188","7","10","31","60","120","23.62","31.82","1","160","16","21"
"1994","66 and older","Male","22.89","14","132","4","8","25","56","150","19.02","26.76","1","150","14","18"
"1995","16-34 y.","Female","10.3","7","365","2","5","12","20","80","8.73","11.87","1","150","7","8"
"1995","16-34 y.","Male","10.05","7","157","2","4","12","21","65","8.24","11.86","1","70","6","8"
"1995","35-65 y.","Female","17.06","12","406","2","6","21","38","90","15.41","18.71","0","150","10","13"
