"year","regtyp","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","Urban Area","Male","","","","","","","","","","","","","",""
"1991","Rural Area","Female","17.5","12","150","5","7","21","42","61","14.96","20.04","1","90","9","14"
"1991","Rural Area","Male","23.74","14","98","3","6","30","45","210","17.6","29.88","1","210","10","21"
"1991","Urban Area","Female","21.13","14","553","4","7","23","45","120","18.85","23.41","1","365","10","12"
"1991","Urban Area","Male","22.65","14","363","4","7","27","42","180","19.83","25.47","1","240","11","14"
"1992","Rural Area","Female","22.1","14","285","4","7","26","46","270","18.68","25.52","1","312","10","14"
"1992","Rural Area","Male","26.34","14","194","5","7","30","50","140","21.41","31.27","1","365","14","20"
"1992","Urban Area","Female","19.79","12","589","4","6","24","42","130","17.96","21.62","1","270","10","12"
"1992","Urban Area","Male","22.04","14","394","3","7","27","50","125","19.66","24.42","1","196","12","14"
"1993","Rural Area","Female","","","","","","","","","","","","","",""
"1993","Rural Area","Male","","","","","","","","","","","","","",""
"1993","Urban Area","Female","","","","","","","","","","","","","",""
"1993","Urban Area","Male","","","","","","","","","","","","","",""
"1994","Rural Area","Female","18.4","13","304","4","7","21","36","100","16.34","20.46","1","120","10","12"
"1994","Rural Area","Male","20.12","13.4","185","3","5","24","41","180","16.29","23.95","1","240","10","14"
"1994","Urban Area","Female","19.35","10.2","623","3","5","21","42","135","17.48","21.22","1","196","9","10"
"1994","Urban Area","Male","20.28","14","381","4","7","22","45","120","18.1","22.46","1","180","10","14"
"1995","Rural Area","Female","16.57","10","336","3","5","21","42","90","14.97","18.17","0","90","8","10"
"1995","Rural Area","Male","20.14","14","217","2","5","26","42","120","16.95","23.33","1","170","10","14"
"1995","Urban Area","Female","18.03","12","617","3","6","24","35","108","16.46","19.6","1","180","10","12"
"1995","Urban Area","Male","22.31","12","389","3","6","24","56","195","19.27","25.35","1","250","10","14"
"1996","Rural Area","Female","18.3","14","353","4","6","21","42","90","16.46","20.14","1","140","10","13"
"1996","Rural Area","Male","17.62","10","209","3","6","20","40","215","14.69","20.55","1","215","9","14"
"1996","Urban Area","Female","16.53","10","622","3","5","20","31","130","14.96","18.1","1","180","8","10"
"1996","Urban Area","Male","21","12","405","3","6","26","49","180","18.42","23.58","1","190","10","12"
"1997","Rural Area","Female","16.59","10","309","3","5","21","39","105","13.95","19.23","1","320","7","10"
"1997","Rural Area","Male","16.09","13","219","3","5","21","32","69","13.76","18.42","1","200","9","14"
"1997","Urban Area","Female","17.15","10","624","3","5","20","40","160","15.51","18.79","1","185","8","10"
"1997","Urban Area","Male","17.45","10","396","2","6","21","42","100","15.5","19.4","1","150","9","11"
"1998","Rural Area","Female","15.54","10","375","3","5","18","35","129","13.76","17.32","1","140","8","10"
"1998","Rural Area","Male","18.12","13","254","3","6","20","49","95","15.76","20.48","1","119","9","14"
"1998","Urban Area","Female","15.73","10","680","3","5","20","35","93","14.3","17.16","1","210","8","10"
"1998","Urban Area","Male","18.02","10","427","3","5","21","45","110","15.92","20.12","1","200","9","10"
"1999","Rural Area","Female","12.58","9","328","2","5","19","28","57","11.2","13.96","1","100","7","10"
"1999","Rural Area","Male","18.25","13","265","4","7","21","35","120","15.94","20.56","1","150","11","14"
"1999","Urban Area","Female","13.84","9","660","2","4","16","28","90","12.45","15.23","1","210","8","10"
"1999","Urban Area","Male","21.35","12","421","3","6","21","50","150","18.67","24.03","1","330","10","13"
"2000","Rural Area","Female","14.79","9","592","2","4","18","35","92","13.38","16.2","1","150","8","10"
"2000","Rural Area","Male","17.69","10","444","3","6","21","35","100","15.69","19.69","1","180","10","12"
"2000","Urban Area","Female","16.35","10","1073","3","5","20","35","100","15.21","17.49","1","190","8","10"
"2000","Urban Area","Male","16.47","10","745","2","5","20","35","120","14.9","18.04","1","305","8","10"
"2001","Rural Area","Female","13.89","9","546","3","5","15","30","87","12.63","15.15","1","154","7","10"
"2001","Rural Area","Male","17.21","10","412","2","5","20","40","130","14.96","19.46","1","210","8","10"
"2001","Urban Area","Female","14.42","9","1008","3","5","18","30","90","13.25","15.59","1","240","7","9"
"2001","Urban Area","Male","17.19","10","668","3","5","20","35","120","15.51","18.87","1","250","9","10"
"2002","Rural Area","Female","14.36","10","519","3","5","18","29","93","12.98","15.74","0","150","8","10"
"2002","Rural Area","Male","14.91","8","429","2","4","19","30","125","13.19","16.63","1","200","8","10"
"2002","Urban Area","Female","14.58","9","994","2","5","17","30","90","13.43","15.73","1","211","7","9"
"2002","Urban Area","Male","17.41","10","774","2","5","21","40","110","15.8","19.02","1","360","7","10"
"2003","Rural Area","Female","13.19","8","523","2","4","14","28","97","11.64","14.74","1","240","7","9"
"2003","Rural Area","Male","14.13","10","371","3","5","17","30","80","12.47","15.79","1","130","8","10"
"2003","Urban Area","Female","14.44","8","975","2","4","17","30","90","13.26","15.62","1","210","7","8"
"2003","Urban Area","Male","14.74","8","763","2","4","18","30","115","13.12","16.36","1","242","7","10"
"2004","Rural Area","Female","13.73","9","517","2","4","15","30","90","12.55","14.91","1","120","7","8"
"2004","Rural Area","Male","18.09","10","375","3","5","21","40","120","15.66","20.52","1","275","8","10"
"2004","Urban Area","Female","14.47","8","980","2","4","14","28","150","13.26","15.68","1","240","7","8"
"2004","Urban Area","Male","15.73","9","718","2","4","19","35","120","14.04","17.42","1","350","7","9"
"2005","Rural Area","Female","11.8","7","458","3","4","14","24","84","10.59","13.01","1","125","7","8"
"2005","Rural Area","Male","13.73","9","368","3","5","14","30","70","12.04","15.42","1","170","8","10"
"2005","Urban Area","Female","14.42","8","847","2","4","15","30","120","13.06","15.78","1","240","7","8"
"2005","Urban Area","Male","16.81","7","624","2","4","18","40","180","15.09","18.53","1","250","7","9"
"2006","Rural Area","Female","12.49","8","522","2","4","14","30","80","11.23","13.75","1","120","7","9"
"2006","Rural Area","Male","18.64","9","381","2","4","19","42","180","16.3","20.98","1","220","8","10"
"2006","Urban Area","Female","13.89","7","944","2","4","14","29","120","12.54","15.24","1","280","6","7"
"2006","Urban Area","Male","14.44","9.28","717","2","5","17","30","90","13.25","15.63","1","210","7","10"
"2007","Rural Area","Female","11.5","7","493","2","4","14","30","50","10.22","12.78","1","150","6","8"
"2007","Rural Area","Male","14.33","9","382","2","4","15","35","106","12.72","15.94","1","112","7","10"
"2007","Urban Area","Female","13.51","7","876","2","4","14","30","80","12.2","14.82","1","195","7","8"
"2007","Urban Area","Male","13.88","7","691","2","4","15","36","90","12.55","15.21","1","231","7","8"
"2008","Rural Area","Female","15.41","9","451","3","5","15","28","240","13.82","17","1","240","7","9"
"2008","Rural Area","Male","12.28","7","385","2","4","14","24","91","10.42","14.14","1","120","7","10"
"2008","Urban Area","Female","12.36","7","806","2","4","14","30","71","11.27","13.45","1","150","6","7"
"2008","Urban Area","Male","13.78","7","614","2","4","16","30","90","12.24","15.32","1","200","7","8"
"2009","Rural Area","Female","11.77","7","476","2","4","14","23","84","9.9","13.64","1","290","7","8"
"2009","Rural Area","Male","11.53","6","381","1","3","14","28","99","9.35","13.71","1","220","7","9"
"2009","Urban Area","Female","13.32","7","800","2","3","14","28","130","12","14.64","1","230","6","7"
"2009","Urban Area","Male","12.14","7","647","2","3","15","28","63","10.65","13.63","1","300","6","8"
"2010","Rural Area","Female","10.77","7","704","2","4","12","22","63","9.8","11.74","1","200","5","6"
"2010","Rural Area","Male","13.07","6","434","1","3","14","28","148","11.15","14.99","1","240","6","7"
"2010","Urban Area","Female","13.7","7","1379","2","3","15","28","140","12.74","14.66","1","250","5","5"
"2010","Urban Area","Male","13.61","7","762","2","4","13","28","120","12.2","15.02","1","220","6","7"
"2011","Rural Area","Female","11.47","7","874","2","4","12","25","84","10.35","12.59","1","250","5","6"
"2011","Rural Area","Male","12.09","6","555","1","3","14","25","180","10.46","13.72","1","200","6","7"
"2011","Urban Area","Female","10.96","6","1540","2","3","12","25","80","10.23","11.69","1","200","5","5"
"2011","Urban Area","Male","12.16","7","932","2","3","14","28","84","10.94","13.38","1","200","5","7"
"2012","Rural Area","Female","11.74","7","806","2","3","14","30","81","10.62","12.86","1","180","5","6"
"2012","Rural Area","Male","12.93","6","604","1","3","14","28","120","11.34","14.52","1","210","5","7"
"2012","Urban Area","Female","12.05","6","1353","2","3","14","29","90","10.93","13.17","1","300","5","6"
"2012","Urban Area","Male","12.28","6","973","2","3","14","28","100","11.19","13.37","1","180","5","6"
"2013","Rural Area","Female","10.72","6","738","2","4","12","23","100","9.67","11.77","1","135","5","6"
"2013","Rural Area","Male","11.87","6","556","2","4","13","22","133","10.24","13.5","1","250","6","7"
"2013","Urban Area","Female","12","6","1257","2","3","14","28","90","11.14","12.86","1","180","5","5"
"2013","Urban Area","Male","12.41","6","911","1","3","13","25","117","11.04","13.78","1","270","5","7"
"2014","Rural Area","Female","11.8","6","630","2","3","13","26","86","10.38","13.22","1","210","5","7"
"2014","Rural Area","Male","12.63","6.47","518","1","3","14","29","100","11.02","14.24","1","210","5","7"
"2014","Urban Area","Female","10.41","6","1103","2","3","12","23","60","9.62","11.2","1","185","5","5"
"2014","Urban Area","Male","11.32","6","765","1","3","13","28","80","10.17","12.47","1","180","6","7"
"2015","Rural Area","Female","10.25","6","720","2","3","10","21","77","9.11","11.39","1","180","5","6"
"2015","Rural Area","Male","10.29","6","538","1","3","11","21","71","8.67","11.91","1","300","5","7"
"2015","Urban Area","Female","10.24","6","1181","2","3","10","21","82","9.38","11.1","1","240","5","5"
"2015","Urban Area","Male","11.34","5","898","1","3","12","24","90","10.13","12.55","1","260","5","6"
"2016","Rural Area","Female","9.91","6","669","2","3","10","20","68","8.94","10.88","1","100","5","6"
"2016","Rural Area","Male","11.43","5","510","1","3","10","21","120","9.29","13.57","1","300","5","6"
"2016","Urban Area","Female","10.73","5","1214","2","3","11","22","91","9.72","11.74","1","209","5","5"
"2016","Urban Area","Male","10.06","5","810","1","3","12","21","81","9.07","11.05","1","120","5","6"
"2017","Rural Area","Female","10.93","6","734","2","3","11","28","90","9.8","12.06","1","180","5","6"
"2017","Rural Area","Male","9.46","6","575","2","3","12","21","42","8.3","10.62","1","200","6","7"
"2017","Urban Area","Female","10.67","5","1291","2","3","11","22","91","9.64","11.7","1","240","5","5"
"2017","Urban Area","Male","11.83","6","982","1","3","13","28","90","10.86","12.8","1","160","5","6"
"2018","Rural Area","Female","10.56","5","701","2","3","12","21","90","9.35","11.77","1","200","5","5"
"2018","Rural Area","Male","11.08","6","564","1","3","13","24","60","9.64","12.52","1","180","5","6"
"2018","Urban Area","Female","10.75","5","1258","1","3","10","22","100","9.74","11.76","1","200","4","5"
"2018","Urban Area","Male","10.03","5","911","1","2","10","21","90","8.88","11.18","1","280","4","5"
"2019","Rural Area","Female","9.31","5","685","1","3","10","20","63","8.07","10.55","1","270","5","5"
"2019","Rural Area","Male","12.35","7","536","2","3","14","25","120","10.62","14.08","1","240","5","6"
"2019","Urban Area","Female","10.4","5","1095","1","3","10","24","90","9.46","11.34","1","240","4","5"
"2019","Urban Area","Male","9.69","5","909","1","3","10","20","90","8.6","10.78","1","200","5","5"
