"year","pgcasmin","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1985","(3b) higher tertiary education","Female","","","","","","","","","","","","","",""
"1985","(3b) higher tertiary education","Male","","","","","","","","","","","","","",""
"1986","(0) in school","Female","","","","","","","","","","","","","",""
"1986","(0) in school","Male","","","","","","","","","","","","","",""
"1986","(1a) inadequately completed","Female","19.85","9.86","66","5","7","20","58","210","12.83","26.87","2","210","10","18"
"1986","(1a) inadequately completed","Male","18.91","14","56","7","11","22","32","70","13.87","23.95","0","90","14","21"
"1986","(1b) general elementary school","Female","22.09","18","213","5","9","30","42","90","19.18","25","1","212","12","18"
"1986","(1b) general elementary school","Male","25.55","20","100","3","10","28","62","150","21.18","29.92","0","150","14","21"
"1986","(1c) basic vocational qualification","Female","21.99","14","217","5","7","25","43","180","17.95","26.03","1","280","10","15"
"1986","(1c) basic vocational qualification","Male","25.96","15","228","5","10","35","57","120","22.7","29.22","0","180","14","20"
"1986","(2a) intermediate vocational","Female","18.84","13.98","103","5","6","25","39","90","13.09","24.59","1","247","8","14"
"1986","(2a) intermediate vocational","Male","23.1","14","57","3","7","25","56","160","15.81","30.39","1","160","10","21"
"1986","(2b) intermediate general qualification","Female","24.9","14","39","5","7","21","70","150","14.64","35.16","2","150","7","20"
"1986","(2b) intermediate general qualification","Male","","","","","","","","","","","","","",""
"1986","(2c_gen) general maturity certificate","Female","","","","","","","","","","","","","",""
"1986","(2c_gen) general maturity certificate","Male","","","","","","","","","","","","","",""
"1986","(2c_voc) vocational maturity certificate","Female","","","","","","","","","","","","","",""
"1986","(2c_voc) vocational maturity certificate","Male","","","","","","","","","","","","","",""
"1986","(3a) lower tertiary education","Female","","","","","","","","","","","","","",""
"1986","(3a) lower tertiary education","Male","","","","","","","","","","","","","",""
"1986","(3b) higher tertiary education","Female","","","","","","","","","","","","","",""
"1986","(3b) higher tertiary education","Male","","","","","","","","","","","","","",""
"1987","(0) in school","Female","","","","","","","","","","","","","",""
"1987","(0) in school","Male","","","","","","","","","","","","","",""
"1987","(1a) inadequately completed","Female","14.41","12.01","62","3","6","21","28","50","11.55","17.27","2","50","11","20"
"1987","(1a) inadequately completed","Male","22.67","20.69","38","10","14","28","40","60","17.15","28.19","0","60","14","28"
"1987","(1b) general elementary school","Female","26.99","16.41","238","5","9","30","60","189","23.2","30.78","1","215","13","17"
"1987","(1b) general elementary school","Male","23.1","13.37","80","4","7","30","70","100","18.64","27.56","0","100","10","14"
"1987","(1c) basic vocational qualification","Female","20.29","14","225","5","8","28","38","141","17.76","22.82","1","165","10","14"
"1987","(1c) basic vocational qualification","Male","25.55","16.56","213","4","10","30","63","110","21.32","29.78","0","310","14","20"
"1987","(2a) intermediate vocational","Female","15.9","8","104","3","5","20","40","100","12.64","19.16","1","100","6","10"
"1987","(2a) intermediate vocational","Male","20.9","15.62","45","5","11","28","32","77","16.39","25.41","1","77","11","21"
"1987","(2b) intermediate general qualification","Female","28.51","12","30","2","6","48","53","175","15.66","41.36","1","175","6","14"
"1987","(2b) intermediate general qualification","Male","","","","","","","","","","","","","",""
"1987","(2c_gen) general maturity certificate","Female","","","","","","","","","","","","","",""
"1987","(2c_gen) general maturity certificate","Male","","","","","","","","","","","","","",""
"1987","(2c_voc) vocational maturity certificate","Female","","","","","","","","","","","","","",""
"1987","(2c_voc) vocational maturity certificate","Male","","","","","","","","","","","","","",""
"1987","(3a) lower tertiary education","Female","","","","","","","","","","","","","",""
"1987","(3a) lower tertiary education","Male","","","","","","","","","","","","","",""
"1987","(3b) higher tertiary education","Female","","","","","","","","","","","","","",""
"1987","(3b) higher tertiary education","Male","","","","","","","","","","","","","",""
"1988","(0) in school","Female","","","","","","","","","","","","","",""
"1988","(0) in school","Male","","","","","","","","","","","","","",""
"1988","(1a) inadequately completed","Female","14.03","7","58","5","5","14","28","90","9.39","18.67","2","90","10","14"
"1988","(1a) inadequately completed","Male","21.78","15.21","38","5","12","30","40","110","15.31","28.25","1","110","14","26"
"1988","(1b) general elementary school","Female","27.06","15","240","5","8","30","60","150","22.47","31.65","1","300","14","15"
"1988","(1b) general elementary school","Male","18.27","13","78","5","9","21","40","90","14.88","21.66","1","90","10","14"
"1988","(1c) basic vocational qualification","Female","19.81","14","191","5","7","22","40","110","16.87","22.75","1","120","10","14"
"1988","(1c) basic vocational qualification","Male","23.76","14.22","227","5","9","28","56","120","20.37","27.15","1","185","14","18"
"1988","(2a) intermediate vocational","Female","26.01","11.17","93","4","5","24","71","180","19.87","32.15","1","180","7","12"
"1988","(2a) intermediate vocational","Male","26.5","14.17","47","3","7","30","56","126","18.52","34.48","1","126","8","20"
"1988","(2b) intermediate general qualification","Female","","","","","","","","","","","","","",""
"1988","(2b) intermediate general qualification","Male","","","","","","","","","","","","","",""
"1988","(2c_gen) general maturity certificate","Female","","","","","","","","","","","","","",""
"1988","(2c_gen) general maturity certificate","Male","","","","","","","","","","","","","",""
"1988","(2c_voc) vocational maturity certificate","Female","","","","","","","","","","","","","",""
"1988","(2c_voc) vocational maturity certificate","Male","","","","","","","","","","","","","",""
"1988","(3a) lower tertiary education","Female","","","","","","","","","","","","","",""
"1988","(3a) lower tertiary education","Male","","","","","","","","","","","","","",""
"1988","(3b) higher tertiary education","Female","","","","","","","","","","","","","",""
"1988","(3b) higher tertiary education","Male","","","","","","","","","","","","","",""
"1989","(0) in school","Female","","","","","","","","","","","","","",""
"1989","(0) in school","Male","","","","","","","","","","","","","",""
"1989","(1a) inadequately completed","Female","20.01","12","65","4","6","20","47","156","13.52","26.5","1","156","14","18"
"1989","(1a) inadequately completed","Male","24.6","18","33","3","7","42","45","84","17.65","31.55","3","84","14","30"
"1989","(1b) general elementary school","Female","26.77","16","213","6","10","30","56","200","22.73","30.81","1","211","13","16"
"1989","(1b) general elementary school","Male","16.09","14","85","2","9","21","32","45","13.17","19.01","1","100","12","15"
"1989","(1c) basic vocational qualification","Female","23.22","14","188","5","8","25","63","128","20.05","26.39","1","143","12","14"
"1989","(1c) basic vocational qualification","Male","22.42","15","203","5","9","28","49","95","19.55","25.29","1","130","12","15"
"1989","(2a) intermediate vocational","Female","20.4","11","112","4","6","25","35","180","15.22","25.58","1","180","8","12"
"1989","(2a) intermediate vocational","Male","17.23","14","48","4","7","21","35","98","12.55","21.91","1","98","10","18"
"1989","(2b) intermediate general qualification","Female","22.36","11.8","32","4","5","28","42","150","8.31","36.41","1","180","6","16"
"1989","(2b) intermediate general qualification","Male","","","","","","","","","","","","","",""
"1989","(2c_gen) general maturity certificate","Female","","","","","","","","","","","","","",""
"1989","(2c_gen) general maturity certificate","Male","","","","","","","","","","","","","",""
"1989","(2c_voc) vocational maturity certificate","Female","","","","","","","","","","","","","",""
"1989","(2c_voc) vocational maturity certificate","Male","","","","","","","","","","","","","",""
"1989","(3a) lower tertiary education","Female","","","","","","","","","","","","","",""
"1989","(3a) lower tertiary education","Male","","","","","","","","","","","","","",""
"1989","(3b) higher tertiary education","Female","","","","","","","","","","","","","",""
"1989","(3b) higher tertiary education","Male","","","","","","","","","","","","","",""
"1990","(0) in school","Female","","","","","","","","","","","","","",""
"1990","(0) in school","Male","","","","","","","","","","","","","",""
"1990","(1a) inadequately completed","Female","","","","","","","","","","","","","",""
"1990","(1a) inadequately completed","Male","","","","","","","","","","","","","",""
"1990","(1b) general elementary school","Female","","","","","","","","","","","","","",""
"1990","(1b) general elementary school","Male","","","","","","","","","","","","","",""
"1990","(1c) basic vocational qualification","Female","","","","","","","","","","","","","",""
"1990","(1c) basic vocational qualification","Male","","","","","","","","","","","","","",""
"1990","(2a) intermediate vocational","Female","","","","","","","","","","","","","",""
"1990","(2a) intermediate vocational","Male","","","","","","","","","","","","","",""
"1990","(2b) intermediate general qualification","Female","","","","","","","","","","","","","",""
"1990","(2b) intermediate general qualification","Male","","","","","","","","","","","","","",""
"1990","(2c_gen) general maturity certificate","Female","","","","","","","","","","","","","",""
"1990","(2c_gen) general maturity certificate","Male","","","","","","","","","","","","","",""
"1990","(2c_voc) vocational maturity certificate","Female","","","","","","","","","","","","","",""
"1990","(2c_voc) vocational maturity certificate","Male","","","","","","","","","","","","","",""
"1990","(3a) lower tertiary education","Female","","","","","","","","","","","","","",""
"1990","(3a) lower tertiary education","Male","","","","","","","","","","","","","",""
"1990","(3b) higher tertiary education","Female","","","","","","","","","","","","","",""
"1990","(3b) higher tertiary education","Male","","","","","","","","","","","","","",""
"1991","(0) in school","Female","","","","","","","","","","","","","",""
"1991","(0) in school","Male","","","","","","","","","","","","","",""
"1991","(1a) inadequately completed","Female","18.04","12","48","5","9","21","42","70","13.5","22.58","1","70","10","20"
"1991","(1a) inadequately completed","Male","","","","","","","","","","","","","",""
"1991","(1b) general elementary school","Female","24.96","16.12","196","6","9","35","56","90","21.92","28","2","200","12","15"
"1991","(1b) general elementary school","Male","20.27","14","78","5","7","31","42","70","16.71","23.83","2","70","10","20"
"1991","(1c) basic vocational qualification","Female","23.74","14","194","4","7","24","49","200","18.94","28.54","1","365","11","14"
"1991","(1c) basic vocational qualification","Male","26.49","16","204","4","8","30","51","220","21.77","31.21","1","240","14","20"
"1991","(2a) intermediate vocational","Female","15.66","10","110","3","6","18","28","50","10.18","21.14","1","300","7","10"
"1991","(2a) intermediate vocational","Male","22.01","9.84","46","5","7","25","42","210","12.55","31.47","2","210","8","14"
"1991","(2b) intermediate general qualification","Female","12.48","8","34","3","5","15","24","80","7.56","17.4","1","80","6","13"
"1991","(2b) intermediate general qualification","Male","","","","","","","","","","","","","",""
"1991","(2c_gen) general maturity certificate","Female","","","","","","","","","","","","","",""
"1991","(2c_gen) general maturity certificate","Male","","","","","","","","","","","","","",""
"1991","(2c_voc) vocational maturity certificate","Female","11.45","6.25","36","2","4","15","28","45","8.19","14.71","1","45","5","12"
"1991","(2c_voc) vocational maturity certificate","Male","16.75","13.8","35","5","7","21","40","56","11.96","21.54","1","56","8","14"
"1991","(3a) lower tertiary education","Female","","","","","","","","","","","","","",""
"1991","(3a) lower tertiary education","Male","","","","","","","","","","","","","",""
"1991","(3b) higher tertiary education","Female","","","","","","","","","","","","","",""
"1991","(3b) higher tertiary education","Male","","","","","","","","","","","","","",""
"1992","(0) in school","Female","","","","","","","","","","","","","",""
"1992","(0) in school","Male","","","","","","","","","","","","","",""
"1992","(1a) inadequately completed","Female","14.5","10.8","42","3","6","20","30","49","9.3","19.7","2","90","9","20"
"1992","(1a) inadequately completed","Male","","","","","","","","","","","","","",""
"1992","(1b) general elementary school","Female","24.84","14","221","5","7","30","46","180","20.94","28.74","1","312","11","14"
"1992","(1b) general elementary school","Male","14.79","11.47","80","2","6","21","30","60","11.57","18.01","1","90","10","20"
"1992","(1c) basic vocational qualification","Female","22.59","14","256","5","7","28","45","161","18.86","26.32","1","270","12","14"
"1992","(1c) basic vocational qualification","Male","24.94","17","250","5","10","30","50","120","21.58","28.3","1","196","14","18"
"1992","(2a) intermediate vocational","Female","14.94","8.93","174","4","6","15","35","100","12.46","17.42","1","150","8","10"
"1992","(2a) intermediate vocational","Male","25.68","12","104","3","6","24","50","365","17.77","33.59","1","365","9","14"
"1992","(2b) intermediate general qualification","Female","29.66","10.7","32","3","7","35","84","120","18.85","40.47","1","120","6","21"
"1992","(2b) intermediate general qualification","Male","","","","","","","","","","","","","",""
"1992","(2c_gen) general maturity certificate","Female","","","","","","","","","","","","","",""
"1992","(2c_gen) general maturity certificate","Male","","","","","","","","","","","","","",""
"1992","(2c_voc) vocational maturity certificate","Female","","","","","","","","","","","","","",""
"1992","(2c_voc) vocational maturity certificate","Male","20.73","12.71","34","6","10","35","50","77","14.28","27.18","1","77","9","18"
"1992","(3a) lower tertiary education","Female","11.21","6.24","50","3","5","14","23","68","7.22","15.2","1","68","6","10"
"1992","(3a) lower tertiary education","Male","","","","","","","","","","","","","",""
"1992","(3b) higher tertiary education","Female","18.57","12","39","3","6","23","30","84","14.06","23.08","1","84","6","15"
"1992","(3b) higher tertiary education","Male","23.78","15.43","31","5","10","36","54","87","14.47","33.09","1","95","8","21"
"1993","(0) in school","Female","","","","","","","","","","","","","",""
"1993","(0) in school","Male","","","","","","","","","","","","","",""
"1993","(1a) inadequately completed","Female","","","","","","","","","","","","","",""
"1993","(1a) inadequately completed","Male","","","","","","","","","","","","","",""
"1993","(1b) general elementary school","Female","","","","","","","","","","","","","",""
"1993","(1b) general elementary school","Male","","","","","","","","","","","","","",""
"1993","(1c) basic vocational qualification","Female","","","","","","","","","","","","","",""
"1993","(1c) basic vocational qualification","Male","","","","","","","","","","","","","",""
"1993","(2a) intermediate vocational","Female","","","","","","","","","","","","","",""
"1993","(2a) intermediate vocational","Male","","","","","","","","","","","","","",""
"1993","(2b) intermediate general qualification","Female","","","","","","","","","","","","","",""
"1993","(2b) intermediate general qualification","Male","","","","","","","","","","","","","",""
"1993","(2c_gen) general maturity certificate","Female","","","","","","","","","","","","","",""
"1993","(2c_gen) general maturity certificate","Male","","","","","","","","","","","","","",""
"1993","(2c_voc) vocational maturity certificate","Female","","","","","","","","","","","","","",""
"1993","(2c_voc) vocational maturity certificate","Male","","","","","","","","","","","","","",""
"1993","(3a) lower tertiary education","Female","","","","","","","","","","","","","",""
"1993","(3a) lower tertiary education","Male","","","","","","","","","","","","","",""
"1993","(3b) higher tertiary education","Female","","","","","","","","","","","","","",""
"1993","(3b) higher tertiary education","Male","","","","","","","","","","","","","",""
"1994","(0) in school","Female","","","","","","","","","","","","","",""
"1994","(0) in school","Male","","","","","","","","","","","","","",""
"1994","(1a) inadequately completed","Female","15.04","10.36","49","5","7","21","28","90","10.89","19.19","1","90","9","14"
"1994","(1a) inadequately completed","Male","16.35","10","31","5","5","20","30","180","4.78","27.92","1","180","7","17"
"1994","(1b) general elementary school","Female","24.33","14","197","5","9","28","45","135","20.59","28.07","1","180","12","15"
"1994","(1b) general elementary school","Male","20.13","14","73","3","9","21","49","70","16.22","24.04","1","70","10","16"
"1994","(1c) basic vocational qualification","Female","20.27","12","275","4","7","23","40","120","17.45","23.09","1","160","10","13"
"1994","(1c) basic vocational qualification","Male","20.46","14","252","4","7","24","44","150","17.7","23.22","1","180","12","15"
"1994","(2a) intermediate vocational","Female","15.41","7","197","3","5","18","36","110","12.72","18.1","1","196","6","8"
"1994","(2a) intermediate vocational","Male","18.36","10","82","5","6","19","30","240","12.17","24.55","1","240","7","14"
"1994","(2b) intermediate general qualification","Female","23.84","11","35","2","4","26","75","90","15.18","32.5","1","100","7","14"
"1994","(2b) intermediate general qualification","Male","","","","","","","","","","","","","",""
"1994","(2c_gen) general maturity certificate","Female","","","","","","","","","","","","","",""
"1994","(2c_gen) general maturity certificate","Male","","","","","","","","","","","","","",""
"1994","(2c_voc) vocational maturity certificate","Female","10.27","7.6","45","3","5","13","21","40","7.9","12.64","1","40","6","11"
"1994","(2c_voc) vocational maturity certificate","Male","","","","","","","","","","","","","",""
"1994","(3a) lower tertiary education","Female","17.33","10","50","1","3","20","40","90","12.76","21.9","1","90","5","12"
"1994","(3a) lower tertiary education","Male","25.41","13.91","33","3","8","24","90","102","15.42","35.4","1","102","9","16"
"1994","(3b) higher tertiary education","Female","13.19","7.67","35","2","3","21","25","56","8.72","17.66","1","56","4","10"
"1994","(3b) higher tertiary education","Male","12.48","7","31","2","4","15","25","65","6.63","18.33","1","65","5","15"
"1995","(0) in school","Female","","","","","","","","","","","","","",""
"1995","(0) in school","Male","","","","","","","","","","","","","",""
"1995","(1a) inadequately completed","Female","20.6","14","47","7","9","30","36","82","13.06","28.14","3","150","14","25"
"1995","(1a) inadequately completed","Male","","","","","","","","","","","","","",""
"1995","(1b) general elementary school","Female","22.27","16","211","5","8","28","45","90","19.71","24.83","1","180","12","14"
"1995","(1b) general elementary school","Male","24.68","20.23","78","3","5","32","60","80","19.4","29.96","1","150","10","21"
"1995","(1c) basic vocational qualification","Female","18.16","12","258","3","6","25","40","90","15.89","20.43","1","100","10","12"
"1995","(1c) basic vocational qualification","Male","24.51","14","264","3","7","30","58","195","20.83","28.19","1","250","13","17"
"1995","(2a) intermediate vocational","Female","13.57","7","185","3","5","14","24","120","11.54","15.6","0","120","7","10"
"1995","(2a) intermediate vocational","Male","16.74","9.38","92","3","5","18","42","95","12.17","21.31","1","150","8","12"
"1995","(2b) intermediate general qualification","Female","19.53","10","50","2","5","27","35","108","12.44","26.62","1","119","6","14"
"1995","(2b) intermediate general qualification","Male","","","","","","","","","","","","","",""
"1995","(2c_gen) general maturity certificate","Female","","","","","","","","","","","","","",""
"1995","(2c_gen) general maturity certificate","Male","","","","","","","","","","","","","",""
"1995","(2c_voc) vocational maturity certificate","Female","8.2","4.73","47","2","3","6","20","150","1.77","14.63","1","150","5","8"
"1995","(2c_voc) vocational maturity certificate","Male","","","","","","","","","","","","","",""
"1995","(3a) lower tertiary education","Female","10.49","9","52","1","4","14","20","45","7.64","13.34","1","45","6","13"
"1995","(3a) lower tertiary education","Male","18.51","8","40","2","5","20","30","170","8.82","28.2","1","170","7","16"
"1995","(3b) higher tertiary education","Female","20.84","19.2","38","5","9","31","35","63","16.32","25.36","1","63","7","11"
"1995","(3b) higher tertiary education","Male","16.07","7","38","3","4","20","40","105","6.45","25.69","1","150","6","20"
"1996","(0) in school","Female","","","","","","","","","","","","","",""
"1996","(0) in school","Male","","","","","","","","","","","","","",""
"1996","(1a) inadequately completed","Female","15.25","14","48","7","10","20","21","36","7.94","22.56","1","180","10","20"
"1996","(1a) inadequately completed","Male","","","","","","","","","","","","","",""
"1996","(1b) general elementary school","Female","21.34","14","199","4","7","28","49","106","18.32","24.36","1","150","12","14"
"1996","(1b) general elementary school","Male","22.89","14","76","3","7","21","38","215","16.09","29.69","1","215","8","14"
"1996","(1c) basic vocational qualification","Female","19.11","14","252","3","7","21","40","130","16.37","21.85","1","180","10","14"
"1996","(1c) basic vocational qualification","Male","22.95","13","253","4","7","30","50","180","19.79","26.11","1","190","10","14"
"1996","(2a) intermediate vocational","Female","13.03","7","218","3","5","14","24","105","11.1","14.96","1","110","6","8"
"1996","(2a) intermediate vocational","Male","18.08","13.26","94","3","7","21","42","100","14.78","21.38","1","100","8","14"
"1996","(2b) intermediate general qualification","Female","13.52","10.62","35","3","6","21","21","44","10.2","16.84","1","44","7","14"
"1996","(2b) intermediate general qualification","Male","","","","","","","","","","","","","",""
"1996","(2c_gen) general maturity certificate","Female","","","","","","","","","","","","","",""
"1996","(2c_gen) general maturity certificate","Male","","","","","","","","","","","","","",""
"1996","(2c_voc) vocational maturity certificate","Female","16.6","7","47","2","3","17","20","160","9.65","23.55","1","160","5","10"
"1996","(2c_voc) vocational maturity certificate","Male","9.66","7.87","31","3","4","14","20","28","6.89","12.43","1","28","5","11"
"1996","(3a) lower tertiary education","Female","13.16","8","55","3","5","14","37","56","10.28","16.04","1","56","6","11"
"1996","(3a) lower tertiary education","Male","14.55","10","37","3","6","20","28","180","4.97","24.13","2","180","8","13"
"1996","(3b) higher tertiary education","Female","13.41","8.52","49","2","5","14","30","60","10.42","16.4","1","60","6","11"
"1996","(3b) higher tertiary education","Male","11.59","7","53","2","4","14","21","80","7.5","15.68","1","80","6","12"
"1997","(0) in school","Female","","","","","","","","","","","","","",""
"1997","(0) in school","Male","","","","","","","","","","","","","",""
"1997","(1a) inadequately completed","Female","17.93","12.01","34","2","7","28","45","70","11.85","24.01","2","70","10","21"
"1997","(1a) inadequately completed","Male","","","","","","","","","","","","","",""
"1997","(1b) general elementary school","Female","19.53","14","224","4","6","21","40","185","17","22.06","1","185","10","14"
"1997","(1b) general elementary school","Male","16.47","10","71","4","6","21","35","90","12.09","20.85","1","90","8","14"
"1997","(1c) basic vocational qualification","Female","19.13","10.79","253","3","5","21","47","120","16.26","22","1","180","8","12"
"1997","(1c) basic vocational qualification","Male","19.08","13","263","4","7","23","43","100","16.56","21.6","1","200","11","14"
"1997","(2a) intermediate vocational","Female","11.07","6.95","183","2","5","13","28","46","9.66","12.48","1","47","6","8"
"1997","(2a) intermediate vocational","Male","17.49","9","93","2","4","21","50","75","14.48","20.5","1","75","6","12"
"1997","(2b) intermediate general qualification","Female","22.18","14","35","4","6","26","28","125","12.51","31.85","1","125","6","20"
"1997","(2b) intermediate general qualification","Male","","","","","","","","","","","","","",""
"1997","(2c_gen) general maturity certificate","Female","10.37","7","31","3","4","10","12","52","5.9","14.84","1","52","5","10"
"1997","(2c_gen) general maturity certificate","Male","","","","","","","","","","","","","",""
"1997","(2c_voc) vocational maturity certificate","Female","9.78","4.57","49","2","3","8","36","73","5.95","13.61","1","73","4","7"
"1997","(2c_voc) vocational maturity certificate","Male","","","","","","","","","","","","","",""
"1997","(3a) lower tertiary education","Female","13.68","8.59","47","3","6","17","21","72","10.11","17.25","1","72","6","13"
"1997","(3a) lower tertiary education","Male","12.62","9","42","4","5","14","28","42","9.57","15.67","1","42","7","13"
"1997","(3b) higher tertiary education","Female","22.68","12","35","3","5","28","42","182","11.39","33.97","1","182","5","14"
"1997","(3b) higher tertiary education","Male","11.7","7","39","2","4","14","28","70","7.18","16.22","1","70","4","12"
"1998","(0) in school","Female","","","","","","","","","","","","","",""
"1998","(0) in school","Male","","","","","","","","","","","","","",""
"1998","(1a) inadequately completed","Female","17.5","11.88","45","3","7","20","45","90","12.61","22.39","1","90","10","14"
"1998","(1a) inadequately completed","Male","","","","","","","","","","","","","",""
"1998","(1b) general elementary school","Female","20.08","14","209","4","7","22","45","120","17.32","22.84","1","140","10","14"
"1998","(1b) general elementary school","Male","17.14","11.79","77","4","7","21","35","110","13.09","21.19","1","110","8","14"
"1998","(1c) basic vocational qualification","Female","17.59","14","277","4","6","21","40","93","15.43","19.75","1","150","10","14"
"1998","(1c) basic vocational qualification","Male","20.54","13","282","3","7","25","50","100","18.11","22.97","1","135","10","14"
"1998","(2a) intermediate vocational","Female","11.52","7","210","3","4","14","27","50","9.83","13.21","1","90","6","8"
"1998","(2a) intermediate vocational","Male","17.11","10","98","3","5","15","45","154","12.78","21.44","1","154","8","14"
"1998","(2b) intermediate general qualification","Female","9.98","6","50","2","5","14","20","60","6.39","13.57","1","60","5","11"
"1998","(2b) intermediate general qualification","Male","","","","","","","","","","","","","",""
"1998","(2c_gen) general maturity certificate","Female","","","","","","","","","","","","","",""
"1998","(2c_gen) general maturity certificate","Male","","","","","","","","","","","","","",""
"1998","(2c_voc) vocational maturity certificate","Female","8.67","5","53","4","4","10","18","43","6.53","10.81","1","43","5","10"
"1998","(2c_voc) vocational maturity certificate","Male","10.32","7","32","2","5","14","28","40","6.72","13.92","1","40","5","10"
"1998","(3a) lower tertiary education","Female","12.48","8","70","3","4","15","28","50","9.11","15.85","1","90","5","10"
"1998","(3a) lower tertiary education","Male","19.02","7","46","3","4","14","40","200","8.84","29.2","1","200","6","12"
"1998","(3b) higher tertiary education","Female","19.32","7.25","53","3","5","20","42","210","10.44","28.2","1","210","5","8"
"1998","(3b) higher tertiary education","Male","15.21","10","45","2","4","20","31","74","10.14","20.28","1","74","5","16"
"1999","(0) in school","Female","","","","","","","","","","","","","",""
"1999","(0) in school","Male","","","","","","","","","","","","","",""
"1999","(1a) inadequately completed","Female","10.73","10","32","3","5","14","20","40","7.9","13.56","1","40","5","12"
"1999","(1a) inadequately completed","Male","","","","","","","","","","","","","",""
"1999","(1b) general elementary school","Female","17.41","13","212","3","7","21","35","90","15.29","19.53","1","120","10","13"
"1999","(1b) general elementary school","Male","18.36","14","73","4","7","18","30","150","13.52","23.2","1","150","8","14"
"1999","(1c) basic vocational qualification","Female","14.99","10","269","2","5","17","28","120","12.35","17.63","1","210","8","11"
"1999","(1c) basic vocational qualification","Male","24.11","14","297","4","7","26","50","250","21.36","26.86","1","250","11","14"
"1999","(2a) intermediate vocational","Female","10.8","7","190","2","4","14","21","71","8.72","12.88","1","148","6","8"
"1999","(2a) intermediate vocational","Male","21.97","12","88","3","8","21","49","120","13.6","30.34","1","330","11","15"
"1999","(2b) intermediate general qualification","Female","9.53","7","45","2","3","10","21","45","5.97","13.09","1","55","5","10"
"1999","(2b) intermediate general qualification","Male","","","","","","","","","","","","","",""
"1999","(2c_gen) general maturity certificate","Female","","","","","","","","","","","","","",""
"1999","(2c_gen) general maturity certificate","Male","","","","","","","","","","","","","",""
