"year","e11103","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Full Time","Female","14.51","10","191","3","6","20","32","74","12.48","16.54","1","90","10","12"
"1984","Full Time","Male","19.36","12","357","3","7","21","44","112","16.42","22.3","1","365","10","14"
"1984","Not Working","Female","26.82","17","411","6","10","32","60","120","24.37","29.27","1","180","14","14"
"1984","Not Working","Male","30.73","21","162","7","14","40","63","128","26.33","35.13","1","141","18","25"
"1984","Part Time","Female","19.77","10","178","4","6","21","35","160","15.17","24.37","1","280","8","14"
"1984","Part Time","Male","33.2","16.39","58","3","6","50","81","210","23.56","42.84","1","210","12","30"
"1985","Full Time","Female","13.82","10","175","3","6","14","28","56","11.62","16.02","1","127","9","12"
"1985","Full Time","Male","18.65","14","260","3","9","21","38","90","16.51","20.79","0","120","14","15"
"1985","Not Working","Female","24.38","15","426","5","10","29","56","120","21.85","26.91","1","300","13","15"
"1985","Not Working","Male","29.21","21","153","6","10","30","52","210","23.15","35.27","2","300","15","24"
"1985","Part Time","Female","14.5","9.52","153","4","6","15","30","85","11.74","17.26","2","130","8","10"
"1985","Part Time","Male","26.05","15","82","5","10","31","48","220","19.74","32.36","1","220","14","21"
"1986","Full Time","Female","16.2","10","157","4","6","20","35","120","13.44","18.96","1","120","9","14"
"1986","Full Time","Male","17.78","14","278","3","7","21","35","90","15.78","19.78","0","120","11","14"
"1986","Not Working","Female","24.01","16","413","5","8","30","45","180","21.14","26.88","1","280","14","16"
"1986","Not Working","Male","25.62","19.01","183","6","10","35","60","108","22.2","29.04","0","180","14","21"
"1986","Part Time","Female","15.25","10","152","5","6","17","32","108","11.43","19.07","1","247","10","13"
"1986","Part Time","Male","34.36","18.26","97","5","9","55","90","160","27.76","40.96","1","160","14","30"
"1987","Full Time","Female","16.32","10","163","4","6","20","32","120","13.48","19.16","1","141","10","14"
"1987","Full Time","Male","19.39","13","267","3","7","21","40","100","16.87","21.91","0","222","12","14"
"1987","Not Working","Female","24.77","15","407","5","8","28","53","180","22.23","27.31","1","215","11","14"
"1987","Not Working","Male","27.76","21","147","6","12","30","65","110","22.51","33.01","1","310","14","21"
"1987","Part Time","Female","17.66","11","189","4","6","20","36","175","14.36","20.96","1","210","8","12"
"1987","Part Time","Male","25.77","20","63","4","10","35","67","90","20.7","30.84","0","90","11","23"
"1988","Full Time","Female","13.88","10","146","3","5","21","30","60","11.61","16.15","1","100","10","14"
"1988","Full Time","Male","18.3","11","267","5","7","20","40","150","15.85","20.75","1","180","10","14"
"1988","Not Working","Female","29.37","15.3","370","5","9","33","70","180","25.96","32.78","1","300","12","14"
"1988","Not Working","Male","29.15","21","164","5","11","40","56","140","24.56","33.74","1","185","16","21"
"1988","Part Time","Female","17.29","10","181","4","6","16","33","150","13.34","21.24","1","271","8","12"
"1988","Part Time","Male","22.77","15.46","65","3","7","30","50","125","17.53","28.01","1","125","10","20"
"1989","Full Time","Female","15.49","12","126","3","7","18","30","100","11.34","19.64","1","211","10","14"
"1989","Full Time","Male","15.44","12.39","251","4","7","20","30","90","13.5","17.38","1","130","10","14"
"1989","Not Working","Female","26.61","17.68","368","5","10","30","60","180","23.63","29.59","1","210","14","16"
"1989","Not Working","Male","25.43","17","130","5","11","35","56","95","21.8","29.06","1","100","14","21"
"1989","Part Time","Female","19.64","10","201","4","6","20","38","143","16.35","22.93","1","180","10","12"
"1989","Part Time","Male","25.97","14","66","2","7","40","83","95","19.98","31.96","1","95","10","20"
"1990","Full Time","Female","","","","","","","","","","","","","",""
"1990","Full Time","Male","","","","","","","","","","","","","",""
"1990","Not Working","Female","","","","","","","","","","","","","",""
"1990","Not Working","Male","","","","","","","","","","","","","",""
"1990","Part Time","Female","","","","","","","","","","","","","",""
"1990","Part Time","Male","","","","","","","","","","","","","",""
"1991","Full Time","Female","14.38","10","135","3","6","20","32","60","12.28","16.48","1","80","8","12"
"1991","Full Time","Male","15.75","10","235","4","6","20","30","90","13.47","18.03","1","150","10","14"
