"year","e11103","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Full Time","17.71","11","548","3","7","21","41","110","15.66","19.76","1","365","10","13"
"1984","Not Working","27.99","20","573","6","10","35","60","128","25.83","30.15","1","180","14","18"
"1984","Part Time","23.28","12.04","236","3","6","27","56","160","19.06","27.5","1","280","10","14"
"1985","Full Time","16.7","13","435","3","7","20","34","90","15.13","18.27","0","127","11","14"
"1985","Not Working","25.7","16","579","6","10","30","56","150","23.24","28.16","1","300","14","16"
"1985","Part Time","18.58","10","235","4","6","21","40","100","15.69","21.47","1","220","10","14"
"1986","Full Time","17.18","12","435","3","7","21","35","90","15.57","18.79","0","120","10","14"
"1986","Not Working","24.53","16.33","596","5","9","30","50","150","22.28","26.78","0","280","14","16"
"1986","Part Time","22.86","11.98","249","5","7","28","56","150","19.29","26.43","1","247","10","14"
"1987","Full Time","18.18","12","430","3","7","21","35","100","16.29","20.07","0","222","11","14"
"1987","Not Working","25.61","17","554","5","8","30","56","165","23.28","27.94","1","310","14","15"
"1987","Part Time","19.69","12","252","4","6","25","42","175","16.91","22.47","0","210","10","13"
"1988","Full Time","16.79","10","413","4","7","20","34","126","15.02","18.56","1","180","10","13"
"1988","Not Working","29.29","18","534","5","10","35","70","180","26.54","32.04","1","300","14","16"
"1988","Part Time","18.69","10","246","4","6","20","40","125","15.48","21.9","1","271","9","12"
"1989","Full Time","15.46","12","377","3","7","20","30","90","13.57","17.35","1","211","11","14"
"1989","Not Working","26.27","17.2","498","5","10","30","60","150","23.88","28.66","1","210","14","17"
"1989","Part Time","21.16","10","267","4","6","21","56","143","18.28","24.04","1","180","10","13"
"1990","Full Time","","","","","","","","","","","","","",""
"1990","Not Working","","","","","","","","","","","","","",""
"1990","Part Time","","","","","","","","","","","","","",""
"1991","Full Time","15.2","10","370","3","6","20","30","77","13.56","16.84","1","150","10","12"
"1991","Not Working","26.33","16","530","5","8","30","50","210","23.42","29.24","1","365","14","15"
"1991","Part Time","16.46","10","264","4","6","20","40","78","14.26","18.66","1","180","8","10"
"1992","Full Time","13.85","10","495","3","5","17","30","90","12.53","15.17","1","140","9","10"
"1992","Not Working","27.4","16","631","5","8","35","56","180","24.79","30.01","1","365","14","16"
"1992","Part Time","17.82","10","355","4","6","21","35","150","15.17","20.47","1","243","10","12"
"1993","Full Time","","","","","","","","","","","","","",""
"1993","Not Working","","","","","","","","","","","","","",""
"1993","Part Time","","","","","","","","","","","","","",""
"1994","Full Time","12.03","9","477","3","5","14","24","60","10.77","13.29","1","180","8","10"
"1994","Not Working","23.56","14","709","4","8","28","54","150","21.64","25.48","1","240","13","14"
"1994","Part Time","17.61","10","307","3","5","21","40","120","15.03","20.19","1","196","8","10"
"1995","Full Time","11.78","7","451","3","4","14","22","90","10.19","13.37","1","220","8","10"
"1995","Not Working","23.11","15","747","4","7","30","50","120","21.26","24.96","1","195","13","14"
"1995","Part Time","17.06","9","361","2","5","20","35","108","14.88","19.24","0","250","8","11"
"1996","Full Time","11.97","8","449","2","4","14","26","70","10.72","13.22","1","100","7","9"
"1996","Not Working","21.51","14","760","3","7","28","42","140","19.68","23.34","1","215","13","14"
"1996","Part Time","16.08","10","380","3","5","17","40","90","14.21","17.95","1","180","7","10"
"1997","Full Time","12.53","7","453","2","4","14","28","90","10.69","14.37","1","320","7","8"
"1997","Not Working","19.11","13","772","3","6","24","42","120","17.69","20.53","1","185","10","14"
"1997","Part Time","16.11","8","323","3","5","17","35","180","13.65","18.57","1","200","8","10"
"1998","Full Time","10.83","7","445","2","5","14","21","52","9.71","11.95","1","102","7","8"
