"plb0195_h","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence","value"
"Paid","1985","Couple + C. GT 16 ","Male","202","0.396205732173606","0.352174200778807","0.440237263568406","3"
"Partly, partly","1985","1-pers.-HH","Male","24","","","","2"
"Partly, partly","1985","1-pers.-HH","Female","16","","","","2"
"Partly, partly","1985","(Married) couple without C. ","Male","55","0.122016401663552","0.0920080390516339","0.15202476427547","2"
"Partly, partly","1985","(Married) couple without C. ","Female","28","","","","2"
"Partly, partly","1985","Single parent ","Male","8","","","","2"
"Partly, partly","1985","Single parent ","Female","12","","","","2"
"Partly, partly","1985","Couple + C. LE 16 ","Female","24","","","","2"
"Partly, partly","1985","Couple + C. LE 16 ","Male","90","0.11445052932303","0.0925534902617491","0.136347568384312","2"
"Partly, partly","1985","Couple + C. LE and GT 16","Female","19","","","","2"
"Partly, partly","1985","Couple + C. GT 16 ","Male","56","0.122797414713737","0.0932510888402746","0.152343740587199","2"
"Partly, partly","1985","Couple + C. LE and GT 16","Male","35","0.106133001279213","0.0740475512857627","0.138218451272663","2"
"Partly, partly","1985","Couple + C. GT 16 ","Female","23","","","","2"
"Acclaimed","1986","1-pers.-HH","Male","57","0.316857714187112","0.25523883984699","0.378476588527235","1"
"Acclaimed","1986","1-pers.-HH","Female","61","0.446696527328294","0.36521333067703","0.528179723979558","1"
"Acclaimed","1986","(Married) couple without C. ","Male","109","0.237953978511913","0.199039943937014","0.276868013086812","1"
"Acclaimed","1986","(Married) couple without C. ","Female","134","0.436333501477745","0.381740263792452","0.490926739163038","1"
"Acclaimed","1986","Single parent ","Male","12","","","","1"
"Acclaimed","1986","Single parent ","Female","35","0.439274556394848","0.336165635019907","0.54238347776979","1"
"Acclaimed","1986","Couple + C. LE 16 ","Male","146","0.227909671173735","0.197706369492361","0.258112972855109","1"
"Acclaimed","1986","Couple + C. LE 16 ","Female","71","0.374571162335034","0.308152652479505","0.440989672190564","1"
"Acclaimed","1986","Couple + C. GT 16 ","Male","100","0.226629876752615","0.188454847390371","0.264804906114859","1"
"Acclaimed","1986","Couple + C. GT 16 ","Female","97","0.459172845597368","0.394058875618974","0.524286815575762","1"
"Acclaimed","1986","Couple + C. LE and GT 16","Male","54","0.201617859326006","0.156443013072898","0.246792705579115","1"
"Acclaimed","1986","Couple + C. LE and GT 16","Female","45","0.467078734714793","0.374680079092477","0.559477390337108","1"
"Not paid","1986","1-pers.-HH","Male","31","0.156460484987223","0.108345419030513","0.204575550943932","4"
"Not paid","1986","1-pers.-HH","Female","45","0.305009266296218","0.229547651190963","0.380470881401472","4"
"Not paid","1986","(Married) couple without C. ","Male","97","0.241377536871442","0.202272702578992","0.280482371163892","4"
"Not paid","1986","(Married) couple without C. ","Female","69","0.225004378695912","0.179035536103491","0.270973221288333","4"
"Not paid","1986","Single parent ","Male","10","","","","4"
"Not paid","1986","Single parent ","Female","19","","","","4"
"Not paid","1986","Couple + C. LE 16 ","Male","138","0.22235851612966","0.192418255208839","0.252298777050482","4"
"Not paid","1986","Couple + C. LE 16 ","Female","35","0.17150373404868","0.119776998033492","0.223230470063869","4"
"Not paid","1986","Couple + C. GT 16 ","Male","83","0.191526675897573","0.155644845737213","0.227408506057933","4"
"Not paid","1986","Couple + C. GT 16 ","Female","44","0.199501055142507","0.147284308177102","0.251717802107912","4"
"Not paid","1986","Couple + C. LE and GT 16","Male","51","0.203711025856731","0.158361850322701","0.249060201390761","4"
"Not paid","1986","Couple + C. LE and GT 16","Female","20","","","","4"
"Paid","1986","Single parent ","Female","28","","","","3"
"Paid","1986","(Married) couple without C. ","Male","193","0.375008039702114","0.330766861954748","0.419249217449479","3"
"Paid","1986","1-pers.-HH","Male","102","0.364431778847668","0.300691311842586","0.428172245852751","3"
"Paid","1986","1-pers.-HH","Female","23","","","","3"
"Paid","1986","Couple + C. LE 16 ","Male","382","0.446890347377511","0.411093474211375","0.482687220543647","3"
"Paid","1986","Couple + C. LE 16 ","Female","74","0.336045822703455","0.271226974182779","0.400864671224131","3"
"Paid","1986","(Married) couple without C. ","Female","82","0.254832643162693","0.206862291724787","0.302802994600598","3"
"Paid","1986","Single parent ","Male","41","0.607694625418415","0.493313623163604","0.722075627673225","3"
"Paid","1986","Couple + C. GT 16 ","Female","61","0.219857559418203","0.165742955306062","0.273972163530343","3"
"Paid","1986","Couple + C. GT 16 ","Male","218","0.438367605835092","0.393122417048584","0.483612794621599","3"
"Paid","1986","Couple + C. LE and GT 16","Male","170","0.49954151076538","0.443243039968823","0.555839981561937","3"
"Paid","1986","Couple + C. LE and GT 16","Female","34","0.227621064787109","0.14996765769162","0.305274471882598","3"
"Partly, partly","1986","1-pers.-HH","Male","29","","","","2"
"Partly, partly","1986","(Married) couple without C. ","Female","32","0.0838294766636505","0.0533220908263137","0.114336862500987","2"
"Partly, partly","1986","Single parent ","Female","7","","","","2"
"Partly, partly","1986","1-pers.-HH","Female","14","","","","2"
"Partly, partly","1986","(Married) couple without C. ","Male","61","0.145660444914531","0.113423398214295","0.177897491614767","2"
"Partly, partly","1986","Single parent ","Male","7","","","","2"
"Partly, partly","1986","Couple + C. LE 16 ","Male","75","0.102841465319093","0.0809710156995272","0.12471191493866","2"
"Partly, partly","1986","Couple + C. LE 16 ","Female","24","","","","2"
"Partly, partly","1986","Couple + C. GT 16 ","Male","61","0.14347584151472","0.111509988216958","0.175441694812482","2"
"Partly, partly","1986","Couple + C. GT 16 ","Female","23","","","","2"
"Partly, partly","1986","Couple + C. LE and GT 16","Female","13","","","","2"
"Partly, partly","1986","Couple + C. LE and GT 16","Male","28","","","","2"
"Acclaimed","1987","1-pers.-HH","Male","","","","","1"
"Acclaimed","1987","1-pers.-HH","Female","","","","","1"
"Acclaimed","1987","(Married) couple without C. ","Male","","","","","1"
"Acclaimed","1987","(Married) couple without C. ","Female","","","","","1"
"Acclaimed","1987","Single parent ","Male","","","","","1"
"Acclaimed","1987","Single parent ","Female","","","","","1"
"Acclaimed","1987","Couple + C. LE 16 ","Male","","","","","1"
"Acclaimed","1987","Couple + C. LE 16 ","Female","","","","","1"
"Acclaimed","1987","Couple + C. GT 16 ","Male","","","","","1"
"Acclaimed","1987","Couple + C. GT 16 ","Female","","","","","1"
"Acclaimed","1987","Couple + C. LE and GT 16","Male","","","","","1"
"Acclaimed","1987","Couple + C. LE and GT 16","Female","","","","","1"
"Not paid","1987","1-pers.-HH","Male","","","","","4"
"Not paid","1987","1-pers.-HH","Female","","","","","4"
"Not paid","1987","(Married) couple without C. ","Female","","","","","4"
"Not paid","1987","(Married) couple without C. ","Male","","","","","4"
"Not paid","1987","Single parent ","Male","","","","","4"
"Not paid","1987","Single parent ","Female","","","","","4"
"Not paid","1987","Couple + C. LE 16 ","Male","","","","","4"
"Not paid","1987","Couple + C. LE 16 ","Female","","","","","4"
"Not paid","1987","Couple + C. GT 16 ","Male","","","","","4"
"Not paid","1987","Couple + C. GT 16 ","Female","","","","","4"
"Not paid","1987","Couple + C. LE and GT 16","Male","","","","","4"
"Not paid","1987","Couple + C. LE and GT 16","Female","","","","","4"
"Paid","1987","(Married) couple without C. ","Male","","","","","3"
"Paid","1987","(Married) couple without C. ","Female","","","","","3"
"Paid","1987","Single parent ","Male","","","","","3"
"Paid","1987","Single parent ","Female","","","","","3"
"Paid","1987","Couple + C. LE 16 ","Male","","","","","3"
"Paid","1987","Couple + C. LE 16 ","Female","","","","","3"
"Paid","1987","1-pers.-HH","Male","","","","","3"
"Paid","1987","1-pers.-HH","Female","","","","","3"
"Paid","1987","Couple + C. GT 16 ","Female","","","","","3"
"Paid","1987","Couple + C. GT 16 ","Male","","","","","3"
"Paid","1987","Couple + C. LE and GT 16","Male","","","","","3"
"Paid","1987","Couple + C. LE and GT 16","Female","","","","","3"
"Partly, partly","1987","1-pers.-HH","Male","","","","","2"
"Partly, partly","1987","(Married) couple without C. ","Female","","","","","2"
"Partly, partly","1987","Single parent ","Female","","","","","2"
"Partly, partly","1987","Couple + C. LE 16 ","Male","","","","","2"
"Partly, partly","1987","Couple + C. LE 16 ","Female","","","","","2"
"Partly, partly","1987","1-pers.-HH","Female","","","","","2"
"Partly, partly","1987","(Married) couple without C. ","Male","","","","","2"
"Partly, partly","1987","Single parent ","Male","","","","","2"
"Partly, partly","1987","Couple + C. GT 16 ","Female","","","","","2"
"Partly, partly","1987","Couple + C. GT 16 ","Male","","","","","2"
"Partly, partly","1987","Couple + C. LE and GT 16","Male","","","","","2"
"Partly, partly","1987","Couple + C. LE and GT 16","Female","","","","","2"
"Acclaimed","1988","1-pers.-HH","Male","38","0.238160308221172","0.174502694110254","0.30181792233209","1"
"Acclaimed","1988","1-pers.-HH","Female","61","0.482768409285487","0.397522594069173","0.5680142245018","1"
"Acclaimed","1988","(Married) couple without C. ","Male","112","0.25835045880174","0.217907230137794","0.298793687465685","1"
"Acclaimed","1988","(Married) couple without C. ","Female","147","0.478460007086288","0.424645331852237","0.53227468232034","1"
"Acclaimed","1988","Single parent ","Male","27","","","","1"
"Acclaimed","1988","Single parent ","Female","38","0.431613548882215","0.333046531072911","0.53018056669152","1"
"Acclaimed","1988","Couple + C. LE 16 ","Male","165","0.258277383607534","0.226613512354566","0.289941254860502","1"
"Acclaimed","1988","Couple + C. LE 16 ","Female","71","0.369581973601861","0.304141768830309","0.435022178373414","1"
"Acclaimed","1988","Couple + C. GT 16 ","Male","123","0.266538306839897","0.227429381653954","0.30564723202584","1"
"Acclaimed","1988","Couple + C. GT 16 ","Female","116","0.49479607270661","0.432819926483477","0.556772218929743","1"
"Acclaimed","1988","Couple + C. LE and GT 16","Male","50","0.23488631343064","0.182752070182689","0.28702055667859","1"
"Acclaimed","1988","Couple + C. LE and GT 16","Female","33","0.333054746177681","0.240215116308941","0.42589437604642","1"
"Not paid","1988","1-pers.-HH","Male","37","0.231530264737688","0.168492451980138","0.294568077495238","4"
"Not paid","1988","1-pers.-HH","Female","32","0.266350054793449","0.190939529609516","0.341760579977382","4"
"Not paid","1988","(Married) couple without C. ","Female","63","0.189453079447715","0.147237378114898","0.231668780780532","4"
"Not paid","1988","(Married) couple without C. ","Male","75","0.200686759784603","0.163681820318856","0.23769169925035","4"
"Not paid","1988","Single parent ","Male","8","","","","4"
"Not paid","1988","Single parent ","Female","11","","","","4"
"Not paid","1988","Couple + C. LE 16 ","Male","132","0.219433971632776","0.189493625559758","0.249374317705794","4"
"Not paid","1988","Couple + C. LE 16 ","Female","33","0.199886217854357","0.145668373199188","0.254104062509526","4"
"Not paid","1988","Couple + C. GT 16 ","Male","82","0.178597650710034","0.144719227713212","0.212476073706856","4"
"Not paid","1988","Couple + C. GT 16 ","Female","42","0.166379088139389","0.120214203263065","0.212543973015713","4"
"Not paid","1988","Couple + C. LE and GT 16","Male","29","","","","4"
"Not paid","1988","Couple + C. LE and GT 16","Female","21","","","","4"
"Paid","1988","1-pers.-HH","Male","72","0.374206377535987","0.301886942219828","0.446525812852147","3"
"Paid","1988","1-pers.-HH","Female","25","","","","3"
"Paid","1988","(Married) couple without C. ","Male","193","0.378289583528933","0.333482353427628","0.423096813630237","3"
"Paid","1988","(Married) couple without C. ","Female","79","0.2017291745807","0.158498344103362","0.244960005058039","3"
"Paid","1988","Single parent ","Male","33","0.455465593428857","0.343500732368076","0.567430454489638","3"
"Paid","1988","Single parent ","Female","36","0.323415892172291","0.230325727516545","0.416506056828038","3"
"Paid","1988","Couple + C. LE 16 ","Male","334","0.378187642871202","0.343105718947046","0.413269566795357","3"
"Paid","1988","Couple + C. LE 16 ","Female","92","0.376525290990705","0.310837985861255","0.442212596120154","3"
"Paid","1988","Couple + C. GT 16 ","Male","235","0.446399756478439","0.40242864377642","0.490370869180459","3"
"Paid","1988","Couple + C. GT 16 ","Female","64","0.228916516742826","0.176836951341108","0.280996082144544","3"
"Paid","1988","Couple + C. LE and GT 16","Male","146","0.490930092059482","0.429450670549964","0.552409513569","3"
"Paid","1988","Couple + C. LE and GT 16","Female","39","0.317907836787338","0.226179685530017","0.409635988044658","3"
"Partly, partly","1988","1-pers.-HH","Male","25","","","","2"
"Partly, partly","1988","1-pers.-HH","Female","14","","","","2"
"Partly, partly","1988","(Married) couple without C. ","Male","70","0.162673197884725","0.128573751144002","0.196772644625447","2"
"Partly, partly","1988","(Married) couple without C. ","Female","42","0.130357738885297","0.0940856287198795","0.166629849050714","2"
"Partly, partly","1988","Single parent ","Male","8","","","","2"
"Partly, partly","1988","Single parent ","Female","12","","","","2"
"Partly, partly","1988","Couple + C. LE 16 ","Male","103","0.144101001888488","0.11869450308896","0.169507500688016","2"
"Partly, partly","1988","Couple + C. LE 16 ","Female","13","","","","2"
"Partly, partly","1988","Couple + C. GT 16 ","Female","28","","","","2"
"Partly, partly","1988","Couple + C. LE and GT 16","Female","6","","","","2"
"Partly, partly","1988","Couple + C. LE and GT 16","Male","29","","","","2"
"Partly, partly","1988","Couple + C. GT 16 ","Male","51","0.10846428597163","0.0809587508624759","0.135969821080784","2"
"Acclaimed","1989","1-pers.-HH","Male","63","0.30781835770166","0.245829221282463","0.369807494120858","1"
"Acclaimed","1989","1-pers.-HH","Female","71","0.468952373692312","0.390135566888377","0.547769180496248","1"
"Acclaimed","1989","(Married) couple without C. ","Male","116","0.255696408797089","0.216950934476706","0.294441883117472","1"
"Acclaimed","1989","(Married) couple without C. ","Female","156","0.464534781471971","0.412943582818813","0.51612598012513","1"
"Acclaimed","1989","Single parent ","Male","16","","","","1"
"Acclaimed","1989","Single parent ","Female","33","0.369139191623428","0.268882137343052","0.469396245903804","1"
"Acclaimed","1989","Couple + C. LE 16 ","Male","147","0.221967911409691","0.191570981558387","0.252364841260995","1"
"Acclaimed","1989","Couple + C. LE 16 ","Female","88","0.389267652319226","0.327060301168365","0.451475003470086","1"
"Acclaimed","1989","Couple + C. GT 16 ","Male","115","0.251004549521813","0.213737345951904","0.288271753091721","1"
"Acclaimed","1989","Couple + C. GT 16 ","Female","122","0.452885698282608","0.395595222501111","0.510176174064106","1"
"Acclaimed","1989","Couple + C. LE and GT 16","Male","45","0.228818320951008","0.17533754904036","0.282299092861655","1"
"Acclaimed","1989","Couple + C. LE and GT 16","Female","29","","","","1"
"Not paid","1989","1-pers.-HH","Male","32","0.170319839820861","0.119836711201426","0.220802968440295","4"
"Not paid","1989","1-pers.-HH","Female","35","0.25636798596002","0.187407761641575","0.325328210278464","4"
"Not paid","1989","(Married) couple without C. ","Female","67","0.189296420318584","0.148773278197037","0.22981956244013","4"
"Not paid","1989","(Married) couple without C. ","Male","83","0.202589604657356","0.166892488257579","0.238286721057133","4"
"Not paid","1989","Single parent ","Male","8","","","","4"
"Not paid","1989","Single parent ","Female","13","","","","4"
"Not paid","1989","Couple + C. LE 16 ","Male","122","0.20275387173029","0.173345792730027","0.232161950730554","4"
"Not paid","1989","Couple + C. LE 16 ","Female","21","","","","4"
"Not paid","1989","Couple + C. GT 16 ","Male","77","0.164843120459337","0.132952287394368","0.196733953524307","4"
"Not paid","1989","Couple + C. GT 16 ","Female","45","0.168279351486656","0.125221411444845","0.211337291528467","4"
"Not paid","1989","Couple + C. LE and GT 16","Male","33","0.213597987763238","0.161419101554106","0.26577687397237","4"
"Not paid","1989","Couple + C. LE and GT 16","Female","14","","","","4"
"Paid","1989","1-pers.-HH","Male","91","0.38199704534087","0.316746586961996","0.447247503719744","3"
"Paid","1989","1-pers.-HH","Female","26","","","","3"
"Paid","1989","(Married) couple without C. ","Male","200","0.356008328394489","0.313482398900363","0.398534257888616","3"
"Paid","1989","(Married) couple without C. ","Female","93","0.233293806110127","0.189544924337304","0.277042687882949","3"
"Paid","1989","Single parent ","Male","37","0.576259073051411","0.457042888722954","0.695475257379868","3"
"Paid","1989","Single parent ","Female","36","0.385689914241369","0.284563163896108","0.48681666458663","3"
"Paid","1989","Couple + C. LE 16 ","Male","336","0.393109956185007","0.357382845379132","0.428837066990882","3"
"Paid","1989","Couple + C. LE 16 ","Female","105","0.411364873071257","0.348583793550034","0.47414595259248","3"
"Paid","1989","Couple + C. GT 16 ","Male","249","0.430475550020995","0.387917977228596","0.473033122813394","3"
"Paid","1989","Couple + C. GT 16 ","Female","82","0.237343512136619","0.18837665177889","0.286310372494348","3"
"Paid","1989","Couple + C. LE and GT 16","Male","127","0.422460557017311","0.359573998789063","0.485347115245558","3"
"Paid","1989","Couple + C. LE and GT 16","Female","41","0.379385337298257","0.284753190788194","0.474017483808319","3"
"Partly, partly","1989","1-pers.-HH","Male","27","","","","2"
"Partly, partly","1989","1-pers.-HH","Female","22","","","","2"
"Partly, partly","1989","(Married) couple without C. ","Male","88","0.185705658151065","0.15116847711608","0.220242839186051","2"
"Partly, partly","1989","(Married) couple without C. ","Female","43","0.112874992099318","0.0801415147177536","0.145608469480883","2"
"Partly, partly","1989","Single parent ","Male","5","","","","2"
"Partly, partly","1989","Single parent ","Female","7","","","","2"
"Partly, partly","1989","Couple + C. LE 16 ","Male","113","0.182168260675012","0.153935444181543","0.21040107716848","2"
"Partly, partly","1989","Couple + C. LE 16 ","Female","22","","","","2"
"Partly, partly","1989","Couple + C. GT 16 ","Female","41","0.141491438094117","0.101378313932815","0.181604562255419","2"
"Partly, partly","1989","Couple + C. GT 16 ","Male","79","0.153676779997855","0.122679850642041","0.184673709353669","2"
"Partly, partly","1989","Couple + C. LE and GT 16","Female","17","","","","2"
"Partly, partly","1989","Couple + C. LE and GT 16","Male","32","0.135123134268444","0.0916004258713403","0.178645842665547","2"
"Acclaimed","1990","1-pers.-HH","Male","61","0.31011873022695","0.246490294327798","0.373747166126103","1"
"Acclaimed","1990","1-pers.-HH","Female","70","0.471198466071132","0.389950522600041","0.552446409542224","1"
"Acclaimed","1990","(Married) couple without C. ","Male","134","0.306004419157499","0.264735553094977","0.34727328522002","1"
"Acclaimed","1990","(Married) couple without C. ","Female","176","0.469246055606812","0.419266126636688","0.519225984576936","1"
"Acclaimed","1990","Single parent ","Male","22","","","","1"
"Acclaimed","1990","Single parent ","Female","41","0.480153646036344","0.378614330066109","0.581692962006579","1"
"Acclaimed","1990","Couple + C. LE 16 ","Male","147","0.224204214090605","0.193264522989826","0.255143905191384","1"
"Acclaimed","1990","Couple + C. LE 16 ","Female","83","0.390614458119463","0.329017424238374","0.452211492000552","1"
"Acclaimed","1990","Couple + C. GT 16 ","Male","121","0.270164900788586","0.231888626756303","0.308441174820868","1"
"Acclaimed","1990","Couple + C. GT 16 ","Female","117","0.473807077949896","0.413114625031482","0.53449953086831","1"
"Acclaimed","1990","Couple + C. LE and GT 16","Male","42","0.22883829299961","0.173702612737447","0.283973973261773","1"
"Acclaimed","1990","Couple + C. LE and GT 16","Female","25","","","","1"
"Not paid","1990","(Married) couple without C. ","Female","63","0.196972913774523","0.157142294761088","0.236803532787959","4"
"Not paid","1990","1-pers.-HH","Male","33","0.189876646058246","0.135924164620492","0.243829127496","4"
"Not paid","1990","1-pers.-HH","Female","24","","","","4"
"Not paid","1990","(Married) couple without C. ","Male","67","0.158736727329439","0.126011323832061","0.191462130826816","4"
"Not paid","1990","Single parent ","Male","6","","","","4"
"Not paid","1990","Single parent ","Female","13","","","","4"
"Not paid","1990","Couple + C. LE 16 ","Male","113","0.204823937063663","0.174884585940119","0.234763288187207","4"
"Not paid","1990","Couple + C. LE 16 ","Female","21","","","","4"
"Not paid","1990","Couple + C. GT 16 ","Male","81","0.179464048092882","0.146385963267029","0.212542132918735","4"
"Not paid","1990","Couple + C. GT 16 ","Female","38","0.162236088477916","0.117423918501275","0.207048258454556","4"
"Not paid","1990","Couple + C. LE and GT 16","Male","24","","","","4"
"Not paid","1990","Couple + C. LE and GT 16","Female","9","","","","4"
