"plb0195_h","year","bula_h","n","percent","lower_confidence","upper_confidence","value"
"Acclaimed","1984","Schleswig-Holstein","38","0.277064057800001","0.204218328824547","0.349909786775454","1"
"Acclaimed","1984","Hamburg","35","0.355921791759798","0.266037989775083","0.445805593744512","1"
"Acclaimed","1984","Lower Saxony","131","0.307091887054749","0.264376821348926","0.349806952760572","1"
"Acclaimed","1984","Bremen","9","","","","1"
"Acclaimed","1984","North Rhine-Westphalia","249","0.251045657068066","0.225929720602207","0.276161593533924","1"
"Acclaimed","1984","Hesse","116","0.309323772848013","0.267084826272708","0.351562719423318","1"
"Acclaimed","1984","Rhineland-Palatinate,Saarland","70","0.270308463939946","0.216937290757606","0.323679637122285","1"
"Acclaimed","1984","Baden-Württemberg","151","0.230551749784337","0.201599871937261","0.259503627631413","1"
"Acclaimed","1984","Bavaria","229","0.311754517280692","0.279330402957095","0.34417863160429","1"
"Acclaimed","1984","Berlin","54","0.390636457283046","0.314800678869323","0.466472235696769","1"
"Acclaimed","1984","Brandenburg","","","","","1"
"Acclaimed","1984","Mecklenburg-Western Pomerania","","","","","1"
"Acclaimed","1984","Saxony","","","","","1"
"Acclaimed","1984","Saxony-Anhalt","","","","","1"
"Acclaimed","1984","Thuringia","","","","","1"
"Not paid","1984","Hamburg","16","","","","4"
"Not paid","1984","Schleswig-Holstein","31","0.230676521769359","0.16210871151434","0.299244332024377","4"
"Not paid","1984","Lower Saxony","108","0.247745192995817","0.207769666884131","0.287720719107503","4"
"Not paid","1984","Baden-Württemberg","176","0.261521469028673","0.231313228627998","0.291729709429347","4"
"Not paid","1984","Bavaria","183","0.269367414061864","0.238313803159916","0.300421024963812","4"
"Not paid","1984","Berlin","25","","","","4"
"Not paid","1984","Bremen","6","","","","4"
"Not paid","1984","North Rhine-Westphalia","240","0.250578059915057","0.225477692967654","0.275678426862459","4"
"Not paid","1984","Hesse","105","0.255046289803251","0.215213261580189","0.294879318026313","4"
"Not paid","1984","Brandenburg","","","","","4"
"Not paid","1984","Rhineland-Palatinate,Saarland","60","0.24441500151281","0.192771834773637","0.296058168251983","4"
"Not paid","1984","Mecklenburg-Western Pomerania","","","","","4"
"Not paid","1984","Saxony","","","","","4"
"Not paid","1984","Saxony-Anhalt","","","","","4"
"Not paid","1984","Thuringia","","","","","4"
"Paid","1984","Lower Saxony","159","0.335203568951081","0.29149085805235","0.378916279849811","3"
"Paid","1984","Schleswig-Holstein","61","0.389638473964192","0.310262588712026","0.469014359216357","3"
"Paid","1984","Bremen","22","","","","3"
"Paid","1984","Hamburg","47","0.387895255871079","0.296419722838939","0.479370788903219","3"
"Paid","1984","North Rhine-Westphalia","532","0.383122023679163","0.354963262829246","0.41128078452908","3"
"Paid","1984","Hesse","191","0.331201082274737","0.288191737174799","0.374210427374676","3"
"Paid","1984","Rhineland-Palatinate,Saarland","113","0.387031042295555","0.328498227009573","0.445563857581537","3"
"Paid","1984","Baden-Württemberg","409","0.407298960553108","0.373525363814628","0.441072557291589","3"
"Paid","1984","Bavaria","273","0.287559732123923","0.255876584273307","0.319242879974539","3"
"Paid","1984","Thuringia","","","","","3"
"Paid","1984","Berlin","66","0.344310913839335","0.270456934452379","0.41816489322629","3"
"Paid","1984","Brandenburg","","","","","3"
"Paid","1984","Saxony","","","","","3"
"Paid","1984","Mecklenburg-Western Pomerania","","","","","3"
"Paid","1984","Saxony-Anhalt","","","","","3"
"Partly, partly","1984","Bremen","1","","","","2"
"Partly, partly","1984","Schleswig-Holstein","15","","","","2"
"Partly, partly","1984","Hamburg","11","","","","2"
"Partly, partly","1984","North Rhine-Westphalia","124","0.115254259337715","0.0967580351803397","0.133750483495091","2"
"Partly, partly","1984","Lower Saxony","50","0.109959350998353","0.0809905787855735","0.138928123211133","2"
"Partly, partly","1984","Hesse","48","0.104428855073999","0.0764822228551871","0.132375487292811","2"
"Partly, partly","1984","Baden-Württemberg","77","0.100627820633881","0.0799487233503519","0.121306917917411","2"
"Partly, partly","1984","Rhineland-Palatinate,Saarland","23","","","","2"
"Partly, partly","1984","Bavaria","99","0.13131833653352","0.107676398582141","0.154960274484899","2"
"Partly, partly","1984","Berlin","14","","","","2"
"Partly, partly","1984","Brandenburg","","","","","2"
"Partly, partly","1984","Mecklenburg-Western Pomerania","","","","","2"
"Partly, partly","1984","Saxony","","","","","2"
"Partly, partly","1984","Saxony-Anhalt","","","","","2"
"Partly, partly","1984","Thuringia","","","","","2"
"Acclaimed","1985","Schleswig-Holstein","38","0.282984808565188","0.208896503676407","0.357073113453969","1"
"Acclaimed","1985","Hamburg","29","","","","1"
"Acclaimed","1985","Lower Saxony","111","0.309191748754777","0.261779084012296","0.356604413497258","1"
"Acclaimed","1985","Bremen","5","","","","1"
"Acclaimed","1985","North Rhine-Westphalia","216","0.25436846656741","0.227253752255728","0.281483180879092","1"
"Acclaimed","1985","Hesse","96","0.297538074032559","0.25163219880118","0.343443949263938","1"
"Acclaimed","1985","Rhineland-Palatinate,Saarland","45","0.242948211388984","0.184665993322133","0.301230429455836","1"
"Acclaimed","1985","Baden-Württemberg","132","0.217457688938882","0.186963876345981","0.247951501531783","1"
"Acclaimed","1985","Bavaria","192","0.292130749753767","0.258273893168539","0.325987606338995","1"
"Acclaimed","1985","Berlin","40","0.353139366588123","0.267267077890155","0.439011655286092","1"
"Acclaimed","1985","Brandenburg","","","","","1"
"Acclaimed","1985","Mecklenburg-Western Pomerania","","","","","1"
"Acclaimed","1985","Saxony","","","","","1"
"Acclaimed","1985","Saxony-Anhalt","","","","","1"
"Acclaimed","1985","Thuringia","","","","","1"
"Not paid","1985","Hamburg","23","","","","4"
"Not paid","1985","Schleswig-Holstein","24","","","","4"
"Not paid","1985","Lower Saxony","99","0.280983789547988","0.234872036592672","0.327095542503305","4"
"Not paid","1985","Baden-Württemberg","167","0.277364133304309","0.244269670541063","0.310458596067554","4"
"Not paid","1985","Bavaria","188","0.302276160512579","0.268084105520024","0.336468215505134","4"
"Not paid","1985","Berlin","24","","","","4"
"Not paid","1985","Bremen","4","","","","4"
"Not paid","1985","North Rhine-Westphalia","242","0.281773503772291","0.253764861852277","0.309782145692304","4"
"Not paid","1985","Hesse","98","0.294229010757536","0.248471725487234","0.339986296027837","4"
"Not paid","1985","Brandenburg","","","","","4"
"Not paid","1985","Rhineland-Palatinate,Saarland","52","0.259075139720876","0.199534105019798","0.318616174421954","4"
"Not paid","1985","Mecklenburg-Western Pomerania","","","","","4"
"Not paid","1985","Saxony","","","","","4"
"Not paid","1985","Saxony-Anhalt","","","","","4"
"Not paid","1985","Thuringia","","","","","4"
"Paid","1985","Lower Saxony","124","0.323648657043472","0.275650480169332","0.371646833917611","3"
"Paid","1985","Schleswig-Holstein","66","0.436113406382551","0.354549217406121","0.517677595358981","3"
"Paid","1985","Hamburg","33","0.306173582743978","0.213975530076509","0.398371635411447","3"
"Paid","1985","Bremen","13","","","","3"
"Paid","1985","North Rhine-Westphalia","433","0.356483759780893","0.326663536265393","0.386303983296394","3"
"Paid","1985","Hesse","145","0.287035351233912","0.241611150402447","0.332459552065376","3"
"Paid","1985","Rhineland-Palatinate,Saarland","89","0.376196498797182","0.310362883974606","0.442030113619759","3"
"Paid","1985","Bavaria","232","0.286174862606215","0.252524237673792","0.319825487538639","3"
"Paid","1985","Baden-Württemberg","321","0.37378659184181","0.338022807368752","0.409550376314868","3"
"Paid","1985","Thuringia","","","","","3"
"Paid","1985","Berlin","37","0.278123436220372","0.197618061698913","0.358628810741831","3"
"Paid","1985","Brandenburg","","","","","3"
"Paid","1985","Mecklenburg-Western Pomerania","","","","","3"
"Paid","1985","Saxony","","","","","3"
"Paid","1985","Saxony-Anhalt","","","","","3"
"Partly, partly","1985","Bremen","1","","","","2"
"Partly, partly","1985","Hamburg","11","","","","2"
"Partly, partly","1985","Schleswig-Holstein","14","","","","2"
"Partly, partly","1985","Lower Saxony","31","0.0861758046537632","0.0573868657018972","0.114964743605629","2"
"Partly, partly","1985","North Rhine-Westphalia","100","0.107374269879406","0.0880991948915983","0.126649344867213","2"
"Partly, partly","1985","Hesse","42","0.121197563975994","0.0884274331931097","0.153967694758878","2"
"Partly, partly","1985","Rhineland-Palatinate,Saarland","22","","","","2"
"Partly, partly","1985","Baden-Württemberg","83","0.131391585915","0.106418844406149","0.156364327423851","2"
"Partly, partly","1985","Bavaria","81","0.119418227127439","0.0952746492534771","0.143561805001401","2"
"Partly, partly","1985","Berlin","18","","","","2"
"Partly, partly","1985","Mecklenburg-Western Pomerania","","","","","2"
"Partly, partly","1985","Brandenburg","","","","","2"
"Partly, partly","1985","Saxony","","","","","2"
"Partly, partly","1985","Saxony-Anhalt","","","","","2"
"Partly, partly","1985","Thuringia","","","","","2"
"Acclaimed","1986","Schleswig-Holstein","39","0.344666025749155","0.263281277728909","0.426050773769401","1"
"Acclaimed","1986","Hamburg","24","","","","1"
"Acclaimed","1986","Lower Saxony","130","0.339108536129436","0.291881697916592","0.386335374342279","1"
"Acclaimed","1986","Bremen","5","","","","1"
"Acclaimed","1986","North Rhine-Westphalia","212","0.274180006230624","0.244954036645435","0.303405975815814","1"
"Acclaimed","1986","Hesse","101","0.338382913756059","0.289093457290675","0.387672370221444","1"
"Acclaimed","1986","Rhineland-Palatinate,Saarland","53","0.255065282144564","0.197595872432421","0.312534691856706","1"
"Acclaimed","1986","Baden-Württemberg","148","0.25753547830311","0.224741498468274","0.290329458137946","1"
"Acclaimed","1986","Bavaria","219","0.375967226261446","0.337560598200494","0.414373854322398","1"
"Acclaimed","1986","Berlin","38","0.307350814435764","0.225139942584057","0.389561686287472","1"
"Acclaimed","1986","Brandenburg","","","","","1"
"Acclaimed","1986","Mecklenburg-Western Pomerania","","","","","1"
"Acclaimed","1986","Saxony","","","","","1"
"Acclaimed","1986","Saxony-Anhalt","","","","","1"
"Acclaimed","1986","Thuringia","","","","","1"
"Not paid","1986","Hamburg","22","","","","4"
"Not paid","1986","Schleswig-Holstein","20","","","","4"
"Not paid","1986","Lower Saxony","71","0.183543813169955","0.144925726235397","0.222161900104513","4"
"Not paid","1986","Bremen","3","","","","4"
"Not paid","1986","Baden-Württemberg","124","0.224101758694776","0.192829247597288","0.255374269792264","4"
"Not paid","1986","Bavaria","113","0.199271003417006","0.167597776105456","0.230944230728556","4"
"Not paid","1986","Berlin","21","","","","4"
"Not paid","1986","Brandenburg","","","","","4"
"Not paid","1986","North Rhine-Westphalia","180","0.2337467570539","0.206020226246357","0.261473287861444","4"
"Not paid","1986","Hesse","63","0.192638060877398","0.151556054569401","0.233720067185395","4"
"Not paid","1986","Rhineland-Palatinate,Saarland","44","0.196312832352676","0.143944370794449","0.248681293910902","4"
"Not paid","1986","Mecklenburg-Western Pomerania","","","","","4"
"Not paid","1986","Saxony","","","","","4"
"Not paid","1986","Saxony-Anhalt","","","","","4"
"Not paid","1986","Thuringia","","","","","4"
"Paid","1986","Schleswig-Holstein","57","0.394204654486571","0.310521839056007","0.477887469917136","3"
"Paid","1986","Hamburg","24","","","","3"
"Paid","1986","Lower Saxony","135","0.335453743088252","0.28835239167897","0.382555094497534","3"
"Paid","1986","North Rhine-Westphalia","415","0.385903497223635","0.354010580226467","0.417796414220802","3"
"Paid","1986","Bremen","20","","","","3"
"Paid","1986","Hesse","145","0.326510938597039","0.277661384824763","0.375360492369315","3"
"Paid","1986","Thuringia","","","","","3"
"Paid","1986","Rhineland-Palatinate,Saarland","109","0.471459268885951","0.405646028554029","0.537272509217873","3"
"Paid","1986","Berlin","44","0.362518892058459","0.276863563114005","0.448174221002913","3"
"Paid","1986","Baden-Württemberg","346","0.412901004933025","0.375976355767204","0.449825654098846","3"
"Paid","1986","Bavaria","203","0.3033944308058","0.266942145626809","0.339846715984791","3"
"Paid","1986","Brandenburg","","","","","3"
"Paid","1986","Mecklenburg-Western Pomerania","","","","","3"
"Paid","1986","Saxony","","","","","3"
"Paid","1986","Saxony-Anhalt","","","","","3"
"Partly, partly","1986","Hamburg","18","","","","2"
"Partly, partly","1986","Lower Saxony","50","0.141893907612357","0.107083684582544","0.176704130642171","2"
"Partly, partly","1986","Bremen","5","","","","2"
"Partly, partly","1986","Schleswig-Holstein","15","","","","2"
"Partly, partly","1986","North Rhine-Westphalia","88","0.106169739491841","0.0859877267509878","0.126351752232693","2"
"Partly, partly","1986","Hesse","45","0.142468086769503","0.10605727162704","0.178878901911967","2"
"Partly, partly","1986","Baden-Württemberg","65","0.105461758069089","0.0824269446735948","0.128496571464583","2"
"Partly, partly","1986","Rhineland-Palatinate,Saarland","15","","","","2"
"Partly, partly","1986","Bavaria","76","0.121367339515748","0.0954743572873234","0.147260321744173","2"
"Partly, partly","1986","Berlin","18","","","","2"
"Partly, partly","1986","Mecklenburg-Western Pomerania","","","","","2"
"Partly, partly","1986","Brandenburg","","","","","2"
"Partly, partly","1986","Saxony","","","","","2"
"Partly, partly","1986","Saxony-Anhalt","","","","","2"
"Partly, partly","1986","Thuringia","","","","","2"
"Acclaimed","1987","Schleswig-Holstein","","","","","1"
"Acclaimed","1987","Hamburg","","","","","1"
"Acclaimed","1987","Lower Saxony","","","","","1"
"Acclaimed","1987","Bremen","","","","","1"
"Acclaimed","1987","North Rhine-Westphalia","","","","","1"
"Acclaimed","1987","Hesse","","","","","1"
"Acclaimed","1987","Rhineland-Palatinate,Saarland","","","","","1"
"Acclaimed","1987","Baden-Württemberg","","","","","1"
"Acclaimed","1987","Bavaria","","","","","1"
"Acclaimed","1987","Berlin","","","","","1"
"Acclaimed","1987","Brandenburg","","","","","1"
"Acclaimed","1987","Mecklenburg-Western Pomerania","","","","","1"
"Acclaimed","1987","Saxony","","","","","1"
"Acclaimed","1987","Saxony-Anhalt","","","","","1"
"Acclaimed","1987","Thuringia","","","","","1"
"Not paid","1987","Schleswig-Holstein","","","","","4"
"Not paid","1987","Hamburg","","","","","4"
"Not paid","1987","Lower Saxony","","","","","4"
"Not paid","1987","Bremen","","","","","4"
"Not paid","1987","Baden-Württemberg","","","","","4"
"Not paid","1987","Bavaria","","","","","4"
"Not paid","1987","Berlin","","","","","4"
"Not paid","1987","Brandenburg","","","","","4"
"Not paid","1987","North Rhine-Westphalia","","","","","4"
"Not paid","1987","Hesse","","","","","4"
"Not paid","1987","Rhineland-Palatinate,Saarland","","","","","4"
"Not paid","1987","Mecklenburg-Western Pomerania","","","","","4"
"Not paid","1987","Saxony","","","","","4"
"Not paid","1987","Saxony-Anhalt","","","","","4"
"Not paid","1987","Thuringia","","","","","4"
"Paid","1987","Hamburg","","","","","3"
"Paid","1987","Schleswig-Holstein","","","","","3"
"Paid","1987","Lower Saxony","","","","","3"
"Paid","1987","Bremen","","","","","3"
"Paid","1987","Hesse","","","","","3"
"Paid","1987","North Rhine-Westphalia","","","","","3"
"Paid","1987","Thuringia","","","","","3"
"Paid","1987","Rhineland-Palatinate,Saarland","","","","","3"
"Paid","1987","Baden-Württemberg","","","","","3"
"Paid","1987","Bavaria","","","","","3"
"Paid","1987","Berlin","","","","","3"
"Paid","1987","Brandenburg","","","","","3"
"Paid","1987","Mecklenburg-Western Pomerania","","","","","3"
"Paid","1987","Saxony","","","","","3"
"Paid","1987","Saxony-Anhalt","","","","","3"
"Partly, partly","1987","Bremen","","","","","2"
"Partly, partly","1987","Schleswig-Holstein","","","","","2"
"Partly, partly","1987","Hamburg","","","","","2"
"Partly, partly","1987","Lower Saxony","","","","","2"
"Partly, partly","1987","North Rhine-Westphalia","","","","","2"
"Partly, partly","1987","Hesse","","","","","2"
"Partly, partly","1987","Baden-Württemberg","","","","","2"
"Partly, partly","1987","Rhineland-Palatinate,Saarland","","","","","2"
"Partly, partly","1987","Bavaria","","","","","2"
"Partly, partly","1987","Berlin","","","","","2"
"Partly, partly","1987","Brandenburg","","","","","2"
"Partly, partly","1987","Mecklenburg-Western Pomerania","","","","","2"
"Partly, partly","1987","Saxony","","","","","2"
"Partly, partly","1987","Saxony-Anhalt","","","","","2"
"Partly, partly","1987","Thuringia","","","","","2"
"Acclaimed","1988","Schleswig-Holstein","44","0.361177022290934","0.279847913590574","0.442506130991293","1"
"Acclaimed","1988","Hamburg","21","","","","1"
"Acclaimed","1988","Lower Saxony","132","0.367623544811253","0.319017341827828","0.416229747794678","1"
"Acclaimed","1988","Bremen","8","","","","1"
"Acclaimed","1988","North Rhine-Westphalia","250","0.317092807877609","0.286875000973204","0.347310614782013","1"
"Acclaimed","1988","Hesse","101","0.345041414006074","0.292292523861611","0.397790304150537","1"
"Acclaimed","1988","Rhineland-Palatinate,Saarland","53","0.240789564153664","0.18337022310487","0.298208905202458","1"
"Acclaimed","1988","Baden-Württemberg","152","0.274991201517147","0.241256909756379","0.308725493277915","1"
"Acclaimed","1988","Bavaria","212","0.359934455989964","0.322183650129105","0.397685261850824","1"
"Acclaimed","1988","Berlin","48","0.410356051612076","0.323070267081207","0.497641836142945","1"
"Acclaimed","1988","Brandenburg","","","","","1"
"Acclaimed","1988","Mecklenburg-Western Pomerania","","","","","1"
