"plb0195_h","year","e11102","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Acclaimed","1987","Employed","West Germany","","","","","1"
"Not paid","1987","Not Employed","West Germany","","","","","4"
"Not paid","1987","Not Employed","East Germany","","","","","4"
"Not paid","1987","Employed","West Germany","","","","","4"
"Not paid","1987","Employed","East Germany","","","","","4"
"Paid","1987","Not Employed","West Germany","","","","","3"
"Paid","1987","Not Employed","East Germany","","","","","3"
"Paid","1987","Employed","West Germany","","","","","3"
"Paid","1987","Employed","East Germany","","","","","3"
"Partly, partly","1987","Not Employed","West Germany","","","","","2"
"Partly, partly","1987","Not Employed","East Germany","","","","","2"
"Partly, partly","1987","Employed","West Germany","","","","","2"
"Partly, partly","1987","Employed","East Germany","","","","","2"
"Acclaimed","1988","Employed","East Germany","","","","","1"
"Acclaimed","1988","Not Employed","West Germany","13","","","","1"
"Acclaimed","1988","Not Employed","East Germany","","","","","1"
"Acclaimed","1988","Employed","West Germany","1008","0.327533975681222","0.311823438449747","0.343244512912696","1"
"Not paid","1988","Not Employed","West Germany","7","","","","4"
"Not paid","1988","Not Employed","East Germany","","","","","4"
"Not paid","1988","Employed","West Germany","584","0.198453841697738","0.185102598460387","0.211805084935089","4"
"Not paid","1988","Employed","East Germany","","","","","4"
"Paid","1988","Not Employed","West Germany","20","","","","3"
"Paid","1988","Not Employed","East Germany","","","","","3"
"Paid","1988","Employed","West Germany","1418","0.346512031040762","0.330582402759034","0.36244165932249","3"
"Paid","1988","Employed","East Germany","","","","","3"
"Partly, partly","1988","Not Employed","West Germany","2","","","","2"
"Partly, partly","1988","Not Employed","East Germany","","","","","2"
"Partly, partly","1988","Employed","West Germany","418","0.127500151580278","0.116334971938537","0.13866533122202","2"
"Partly, partly","1988","Employed","East Germany","","","","","2"
"Acclaimed","1989","Employed","East Germany","","","","","1"
"Acclaimed","1989","Not Employed","West Germany","12","","","","1"
"Acclaimed","1989","Not Employed","East Germany","","","","","1"
"Acclaimed","1989","Employed","West Germany","1035","0.317202720182773","0.302034025051383","0.332371415314164","1"
"Not paid","1989","Not Employed","West Germany","6","","","","4"
"Not paid","1989","Not Employed","East Germany","","","","","4"
"Not paid","1989","Employed","West Germany","566","0.182626745920536","0.170033830632397","0.195219661208675","4"
"Not paid","1989","Employed","East Germany","","","","","4"
"Paid","1989","Not Employed","East Germany","","","","","3"
"Paid","1989","Not Employed","West Germany","24","","","","3"
"Paid","1989","Employed","West Germany","1493","0.351385329387373","0.335824989592045","0.366945669182701","3"
"Paid","1989","Employed","East Germany","","","","","3"
"Partly, partly","1989","Not Employed","West Germany","5","","","","2"
"Partly, partly","1989","Not Employed","East Germany","","","","","2"
"Partly, partly","1989","Employed","West Germany","522","0.148785204509318","0.137185863001213","0.160384546017424","2"
"Partly, partly","1989","Employed","East Germany","","","","","2"
"Acclaimed","1990","Employed","East Germany","","","","","1"
"Acclaimed","1990","Not Employed","West Germany","9","","","","1"
"Acclaimed","1990","Not Employed","East Germany","","","","","1"
"Acclaimed","1990","Employed","West Germany","1068","0.331942276875952","0.316525188236726","0.347359365515178","1"
"Not paid","1990","Not Employed","West Germany","3","","","","4"
"Not paid","1990","Not Employed","East Germany","","","","","4"
"Not paid","1990","Employed","East Germany","","","","","4"
"Not paid","1990","Employed","West Germany","510","0.170145810369655","0.157843813397729","0.182447807341581","4"
"Paid","1990","Not Employed","East Germany","","","","","3"
"Paid","1990","Employed","West Germany","1470","0.35033926730533","0.334720318263035","0.365958216347625","3"
"Paid","1990","Not Employed","West Germany","22","","","","3"
"Paid","1990","Employed","East Germany","","","","","3"
"Partly, partly","1990","Not Employed","West Germany","3","","","","2"
"Partly, partly","1990","Not Employed","East Germany","","","","","2"
"Partly, partly","1990","Employed","West Germany","536","0.147572645449062","0.135960948017629","0.159184342880496","2"
"Partly, partly","1990","Employed","East Germany","","","","","2"
"Acclaimed","1991","Employed","East Germany","","","","","1"
"Acclaimed","1991","Not Employed","West Germany","12","","","","1"
"Acclaimed","1991","Not Employed","East Germany","","","","","1"
"Acclaimed","1991","Employed","West Germany","1152","0.325704476301592","0.310808154807749","0.340600797795435","1"
"Not paid","1991","Not Employed","East Germany","","","","","4"
"Not paid","1991","Not Employed","West Germany","7","","","","4"
"Not paid","1991","Employed","East Germany","","","","","4"
"Not paid","1991","Employed","West Germany","495","0.161700902479565","0.149997887633757","0.173403917325373","4"
"Paid","1991","Employed","East Germany","","","","","3"
"Paid","1991","Not Employed","East Germany","","","","","3"
"Paid","1991","Employed","West Germany","1587","0.364194578088686","0.348898824228768","0.379490331948604","3"
"Paid","1991","Not Employed","West Germany","34","0.475578954120565","0.34921481711822","0.60194309112291","3"
"Partly, partly","1991","Not Employed","West Germany","7","","","","2"
"Partly, partly","1991","Not Employed","East Germany","","","","","2"
"Partly, partly","1991","Employed","West Germany","568","0.148400043130157","0.137100084234206","0.159700002026108","2"
"Partly, partly","1991","Employed","East Germany","","","","","2"
"Acclaimed","1992","Not Employed","West Germany","16","","","","1"
"Acclaimed","1992","Not Employed","East Germany","9","","","","1"
"Acclaimed","1992","Employed","West Germany","1162","0.34264537909897","0.327299180480046","0.357991577717894","1"
"Acclaimed","1992","Employed","East Germany","665","0.377112543084031","0.353909157047247","0.400315929120816","1"
"Not paid","1992","Not Employed","East Germany","1","","","","4"
"Not paid","1992","Not Employed","West Germany","6","","","","4"
"Not paid","1992","Employed","West Germany","472","0.149270136021608","0.137747261873531","0.160793010169685","4"
"Not paid","1992","Employed","East Germany","295","0.180532622969191","0.162118342042813","0.19894690389557","4"
"Paid","1992","Not Employed","West Germany","12","","","","3"
"Paid","1992","Employed","East Germany","442","0.276643941509448","0.255227479492094","0.298060403526801","3"
"Paid","1992","Not Employed","East Germany","3","","","","3"
"Paid","1992","Employed","West Germany","1428","0.339422961823181","0.324111704295792","0.354734219350571","3"
"Partly, partly","1992","Not Employed","West Germany","4","","","","2"
"Partly, partly","1992","Employed","West Germany","612","0.16866152305624","0.156553437956324","0.180769608156156","2"
"Partly, partly","1992","Not Employed","East Germany","4","","","","2"
"Partly, partly","1992","Employed","East Germany","274","0.16571089243733","0.147909872003086","0.183511912871573","2"
"Acclaimed","1993","Not Employed","West Germany","12","","","","1"
"Acclaimed","1993","Not Employed","East Germany","13","","","","1"
"Acclaimed","1993","Employed","West Germany","1162","0.338587868468017","0.32309485617674","0.354080880759294","1"
"Acclaimed","1993","Employed","East Germany","617","0.374646320187914","0.351061507962312","0.398231132413515","1"
"Not paid","1993","Not Employed","East Germany","9","","","","4"
"Not paid","1993","Not Employed","West Germany","5","","","","4"
"Not paid","1993","Employed","West Germany","503","0.16681786277868","0.154612369323755","0.179023356233605","4"
"Not paid","1993","Employed","East Germany","287","0.185147093212581","0.166221177963292","0.204073008461871","4"
"Paid","1993","Not Employed","West Germany","21","","","","3"
"Paid","1993","Employed","East Germany","425","0.266059415518596","0.244527701624465","0.287591129412727","3"
"Paid","1993","Employed","West Germany","1316","0.331748054075839","0.316333236176376","0.347162871975302","3"
"Paid","1993","Not Employed","East Germany","4","","","","3"
"Partly, partly","1993","Not Employed","West Germany","7","","","","2"
"Partly, partly","1993","Not Employed","East Germany","3","","","","2"
"Partly, partly","1993","Employed","West Germany","603","0.162846214677464","0.150758184176765","0.174934245178164","2"
"Partly, partly","1993","Employed","East Germany","289","0.174147171080909","0.155668600429743","0.192625741732075","2"
"Acclaimed","1994","Not Employed","West Germany","21","","","","1"
"Acclaimed","1994","Not Employed","East Germany","4","","","","1"
"Acclaimed","1994","Employed","West Germany","1267","0.373854147190485","0.357861788815945","0.389846505565026","1"
"Acclaimed","1994","Employed","East Germany","635","0.373570532811839","0.350050181536087","0.397090884087592","1"
"Not paid","1994","Not Employed","East Germany","1","","","","4"
"Not paid","1994","Not Employed","West Germany","5","","","","4"
"Not paid","1994","Employed","West Germany","470","0.159558308843422","0.147454078935123","0.171662538751721","4"
"Not paid","1994","Employed","East Germany","321","0.193148722016419","0.173954784642667","0.212342659390172","4"
"Paid","1994","Not Employed","West Germany","20","","","","3"
"Paid","1994","Employed","East Germany","380","0.251111405250799","0.230026908684997","0.272195901816601","3"
"Paid","1994","Not Employed","East Germany","3","","","","3"
"Paid","1994","Employed","West Germany","1170","0.297200547310605","0.282094036439373","0.312307058181838","3"
"Partly, partly","1994","Not Employed","West Germany","4","","","","2"
"Partly, partly","1994","Employed","West Germany","609","0.169386996655488","0.156988670566204","0.181785322744772","2"
"Partly, partly","1994","Not Employed","East Germany","4","","","","2"
"Partly, partly","1994","Employed","East Germany","289","0.182169339920943","0.163402517492875","0.20093616234901","2"
"Acclaimed","1995","Employed","West Germany","1353","0.369013631994582","0.353753540735196","0.384273723253967","1"
"Acclaimed","1995","Not Employed","West Germany","23","","","","1"
"Acclaimed","1995","Not Employed","East Germany","9","","","","1"
"Acclaimed","1995","Employed","East Germany","665","0.392461637097563","0.368624668127305","0.416298606067821","1"
"Not paid","1995","Not Employed","West Germany","8","","","","4"
"Not paid","1995","Not Employed","East Germany","2","","","","4"
"Not paid","1995","Employed","West Germany","532","0.163706488345563","0.15200507697798","0.175407899713146","4"
"Not paid","1995","Employed","East Germany","277","0.177376084252755","0.158728878210702","0.196023290294807","4"
"Paid","1995","Not Employed","West Germany","26","","","","3"
"Paid","1995","Employed","East Germany","365","0.239599381314758","0.21876264723736","0.260436115392157","3"
"Paid","1995","Not Employed","East Germany","5","","","","3"
"Paid","1995","Employed","West Germany","1284","0.292030835712614","0.2776512138968","0.306410457528428","3"
"Partly, partly","1995","Not Employed","West Germany","5","","","","2"
"Partly, partly","1995","Employed","West Germany","672","0.175249043947242","0.163225979364369","0.187272108530115","2"
"Partly, partly","1995","Not Employed","East Germany","12","","","","2"
"Partly, partly","1995","Employed","East Germany","305","0.190562897334924","0.17139050535044","0.209735289319407","2"
"Acclaimed","1996","Employed","West Germany","1516","0.417334945238657","0.401486492696888","0.433183397780427","1"
"Acclaimed","1996","Not Employed","West Germany","19","","","","1"
"Acclaimed","1996","Not Employed","East Germany","9","","","","1"
"Acclaimed","1996","Employed","East Germany","668","0.407700228899262","0.383353973133221","0.432046484665303","1"
"Not paid","1996","Not Employed","East Germany","3","","","","4"
"Not paid","1996","Not Employed","West Germany","7","","","","4"
"Not paid","1996","Employed","West Germany","495","0.156663354826157","0.144981301106059","0.168345408546256","4"
"Not paid","1996","Employed","East Germany","290","0.188547385419928","0.169168323103593","0.207926447736263","4"
"Paid","1996","Not Employed","West Germany","25","","","","3"
"Paid","1996","Not Employed","East Germany","3","","","","3"
"Paid","1996","Employed","West Germany","1100","0.256630578535302","0.24259302099216","0.270668136078443","3"
"Paid","1996","Employed","East Germany","344","0.233285134443203","0.21233188445099","0.254238384435417","3"
"Partly, partly","1996","Not Employed","East Germany","2","","","","2"
"Partly, partly","1996","Not Employed","West Germany","7","","","","2"
"Partly, partly","1996","Employed","West Germany","608","0.169371121399884","0.157316371723417","0.18142587107635","2"
"Partly, partly","1996","Employed","East Germany","263","0.170467251237607","0.151836594370667","0.189097908104546","2"
"Acclaimed","1997","Not Employed","East Germany","8","","","","1"
"Acclaimed","1997","Employed","West Germany","1348","0.436136016427002","0.418837496191625","0.453434536662378","1"
"Acclaimed","1997","Employed","East Germany","601","0.419122142333034","0.393340311409617","0.444903973256451","1"
"Acclaimed","1997","Not Employed","West Germany","12","","","","1"
"Not paid","1997","Not Employed","East Germany","2","","","","4"
"Not paid","1997","Not Employed","West Germany","4","","","","4"
"Not paid","1997","Employed","West Germany","498","0.187215044619013","0.173607837320883","0.200822251917143","4"
"Not paid","1997","Employed","East Germany","278","0.207283275587205","0.186102484131741","0.228464067042668","4"
"Paid","1997","Not Employed","West Germany","5","","","","3"
"Paid","1997","Employed","West Germany","664","0.174695471733991","0.161450265099577","0.187940678368405","3"
"Paid","1997","Not Employed","East Germany","2","","","","3"
"Paid","1997","Employed","East Germany","206","0.152763169230285","0.13396511987003","0.17156121859054","3"
"Partly, partly","1997","Not Employed","East Germany","","","","","2"
"Partly, partly","1997","Employed","West Germany","647","0.201953467219994","0.187949516801024","0.215957417638964","2"
"Partly, partly","1997","Not Employed","West Germany","5","","","","2"
"Partly, partly","1997","Employed","East Germany","322","0.220831412849476","0.199157007786054","0.242505817912897","2"
"Acclaimed","1998","Not Employed","East Germany","4","","","","1"
"Acclaimed","1998","Employed","East Germany","683","0.438093119799933","0.413068066645527","0.463118172954339","1"
"Acclaimed","1998","Not Employed","West Germany","11","","","","1"
"Acclaimed","1998","Employed","West Germany","1522","0.444908897466668","0.428369250889746","0.46144854404359","1"
"Not paid","1998","Not Employed","East Germany","4","","","","4"
"Not paid","1998","Not Employed","West Germany","8","","","","4"
"Not paid","1998","Employed","West Germany","569","0.181550368499495","0.168721064601312","0.194379672397678","4"
"Not paid","1998","Employed","East Germany","271","0.178462911537756","0.159150024884237","0.197775798191275","4"
"Paid","1998","Not Employed","West Germany","11","","","","3"
"Paid","1998","Employed","West Germany","654","0.17232370158105","0.159754395170652","0.184893007991448","3"
"Paid","1998","Not Employed","East Germany","3","","","","3"
"Paid","1998","Employed","East Germany","207","0.142650970086345","0.125011894857244","0.160290045315447","3"
"Partly, partly","1998","Not Employed","East Germany","1","","","","2"
"Partly, partly","1998","Not Employed","West Germany","10","","","","2"
"Partly, partly","1998","Employed","West Germany","723","0.201217032452788","0.187873976278627","0.214560088626949","2"
"Partly, partly","1998","Employed","East Germany","349","0.240792998575966","0.219227393535948","0.262358603615983","2"
"Acclaimed","1999","Employed","East Germany","693","0.44654668426741","0.421422145129439","0.471671223405381","1"
"Acclaimed","1999","Not Employed","West Germany","18","","","","1"
"Acclaimed","1999","Not Employed","East Germany","3","","","","1"
"Acclaimed","1999","Employed","West Germany","1493","0.452219915284006","0.435551444250074","0.468888386317938","1"
"Not paid","1999","Not Employed","East Germany","1","","","","4"
"Not paid","1999","Not Employed","West Germany","3","","","","4"
"Not paid","1999","Employed","West Germany","566","0.182390957707015","0.169458165554845","0.195323749859185","4"
"Not paid","1999","Employed","East Germany","271","0.175365122717468","0.156146306485277","0.194583938949658","4"
"Paid","1999","Not Employed","West Germany","3","","","","3"
"Paid","1999","Not Employed","East Germany","4","","","","3"
"Paid","1999","Employed","West Germany","640","0.160845961330626","0.148542034834001","0.173149887827251","3"
"Paid","1999","Employed","East Germany","201","0.128674725192644","0.111752364267888","0.1455970861174","3"
"Partly, partly","1999","Not Employed","West Germany","4","","","","2"
"Partly, partly","1999","Not Employed","East Germany","1","","","","2"
"Partly, partly","1999","Employed","West Germany","726","0.204543165678353","0.191034308864152","0.218052022492554","2"
"Partly, partly","1999","Employed","East Germany","339","0.249413467822478","0.227546704361904","0.271280231283052","2"
"Acclaimed","2000","Not Employed","West Germany","24","","","","1"
"Acclaimed","2000","Not Employed","East Germany","10","","","","1"
"Acclaimed","2000","Employed","East Germany","1013","0.483230610562338","0.46174484027258","0.504716380852095","1"
"Acclaimed","2000","Employed","West Germany","2853","0.471668544376495","0.459174049332124","0.484163039420865","1"
"Not paid","2000","Not Employed","East Germany","2","","","","4"
"Not paid","2000","Not Employed","West Germany","6","","","","4"
"Not paid","2000","Employed","West Germany","1006","0.164468251149564","0.15518992715796","0.173746575141169","4"
"Not paid","2000","Employed","East Germany","362","0.161836338857536","0.146000985608317","0.177671692106754","4"
"Paid","2000","Not Employed","West Germany","13","","","","3"
"Paid","2000","Employed","West Germany","1019","0.16220025148879","0.152973626009758","0.171426876967822","3"
"Paid","2000","Not Employed","East Germany","2","","","","3"
"Paid","2000","Employed","East Germany","274","0.131591845966689","0.117057290440849","0.146126401492529","3"
"Partly, partly","2000","Not Employed","East Germany","5","","","","2"
"Partly, partly","2000","Employed","West Germany","1254","0.201662952985151","0.191620189826094","0.211705716144209","2"
"Partly, partly","2000","Not Employed","West Germany","14","","","","2"
"Partly, partly","2000","Employed","East Germany","429","0.223341204613438","0.205434120279436","0.24124828894744","2"
"Acclaimed","2001","Not Employed","West Germany","18","","","","1"
"Acclaimed","2001","Not Employed","East Germany","11","","","","1"
"Acclaimed","2001","Employed","East Germany","958","0.48135979364811","0.459279039212012","0.503440548084209","1"
"Acclaimed","2001","Employed","West Germany","2539","0.452495699742325","0.439594591740608","0.465396807744042","1"
"Not paid","2001","Not Employed","East Germany","4","","","","4"
"Not paid","2001","Not Employed","West Germany","9","","","","4"
"Not paid","2001","Employed","West Germany","953","0.16478044157035","0.155164779891987","0.174396103248712","4"
"Not paid","2001","Employed","East Germany","313","0.148313462984747","0.132607083371376","0.164019842598118","4"
"Paid","2001","Not Employed","West Germany","6","","","","3"
"Paid","2001","Employed","East Germany","257","0.13879259265378","0.123514014727319","0.15407117058024","3"
"Paid","2001","Employed","West Germany","969","0.165910853392657","0.156268797400233","0.17555290938508","3"
"Paid","2001","Not Employed","East Germany","5","","","","3"
"Partly, partly","2001","Employed","West Germany","1257","0.216813005294669","0.206132263560174","0.227493747029163","2"
"Partly, partly","2001","Not Employed","East Germany","5","","","","2"
"Partly, partly","2001","Not Employed","West Germany","7","","","","2"
"Partly, partly","2001","Employed","East Germany","439","0.231534150713363","0.212893300108367","0.250175001318359","2"
"Acclaimed","2002","Not Employed","West Germany","20","","","","1"
"Acclaimed","2002","Not Employed","East Germany","12","","","","1"
"Acclaimed","2002","Employed","East Germany","958","0.507413046065726","0.48521187505818","0.529614217073271","1"
"Acclaimed","2002","Employed","West Germany","2643","0.471839903105648","0.459185249492847","0.484494556718448","1"
"Not paid","2002","Not Employed","East Germany","1","","","","4"
"Not paid","2002","Not Employed","West Germany","2","","","","4"
"Not paid","2002","Employed","West Germany","1320","0.182805530690363","0.173007754594406","0.19260330678632","4"
"Not paid","2002","Employed","East Germany","372","0.16008232400677","0.143798977467223","0.176365670546317","4"
"Paid","2002","Not Employed","West Germany","10","","","","3"
"Paid","2002","Employed","East Germany","199","0.110242267673014","0.096334303309659","0.124150232036368","3"
"Paid","2002","Not Employed","East Germany","4","","","","3"
"Paid","2002","Employed","West Germany","779","0.138926825356079","0.130159175019409","0.14769447569275","3"
"Partly, partly","2002","Not Employed","West Germany","3","","","","2"
"Partly, partly","2002","Employed","West Germany","1236","0.20642774084791","0.196167739817232","0.216687741878588","2"
"Partly, partly","2002","Not Employed","East Germany","4","","","","2"
"Partly, partly","2002","Employed","East Germany","419","0.222262362254491","0.2037993254259","0.240725399083081","2"
"Acclaimed","2003","Not Employed","West Germany","19","","","","1"
"Acclaimed","2003","Not Employed","East Germany","15","","","","1"
"Acclaimed","2003","Employed","East Germany","958","0.548529693072176","0.525729568851462","0.571329817292889","1"
"Acclaimed","2003","Employed","West Germany","2636","0.494667832724703","0.481660980538141","0.507674684911264","1"
"Not paid","2003","Not Employed","East Germany","2","","","","4"
"Not paid","2003","Employed","West Germany","1213","0.174555400802023","0.164680391620838","0.184430409983209","4"
"Not paid","2003","Employed","East Germany","325","0.141422824591634","0.125457712608781","0.157387936574487","4"
"Not paid","2003","Not Employed","West Germany","9","","","","4"
"Paid","2003","Not Employed","West Germany","11","","","","3"
"Paid","2003","Not Employed","East Germany","3","","","","3"
"Paid","2003","Employed","West Germany","700","0.135500499377521","0.126596610753926","0.144404388001116","3"
"Paid","2003","Employed","East Germany","188","0.1091117970796","0.0948271338999335","0.123396460259267","3"
"Partly, partly","2003","Not Employed","West Germany","6","","","","2"
"Partly, partly","2003","Not Employed","East Germany","","","","","2"
"Partly, partly","2003","Employed","West Germany","1127","0.195276267095753","0.18496350415508","0.205589030036426","2"
"Partly, partly","2003","Employed","East Germany","359","0.200935685256591","0.182576984189452","0.219294386323729","2"
"Acclaimed","2004","Not Employed","West Germany","11","","","","1"
"Acclaimed","2004","Not Employed","East Germany","7","","","","1"
"Acclaimed","2004","Employed","East Germany","920","0.520922595476585","0.497805870106402","0.544039320846768","1"
"Acclaimed","2004","Employed","West Germany","2555","0.48872810678986","0.475471515699958","0.501984697879761","1"
"Not paid","2004","Not Employed","East Germany","3","","","","4"
"Not paid","2004","Employed","East Germany","314","0.155882666380608","0.13909705385398","0.172668278907236","4"
"Not paid","2004","Not Employed","West Germany","10","","","","4"
"Not paid","2004","Employed","West Germany","1279","0.198957853104612","0.188370668892906","0.209545037316318","4"
"Paid","2004","Not Employed","West Germany","5","","","","3"
"Paid","2004","Not Employed","East Germany","","","","","3"
"Paid","2004","Employed","East Germany","176","0.101489328688466","0.0875157166527474","0.115462940724185","3"
"Paid","2004","Employed","West Germany","628","0.129294702806404","0.120396583949583","0.138192821663226","3"
"Partly, partly","2004","Not Employed","West Germany","4","","","","2"
"Partly, partly","2004","Employed","West Germany","1000","0.183019337299124","0.172764550846658","0.19327412375159","2"
"Partly, partly","2004","Not Employed","East Germany","5","","","","2"
"Partly, partly","2004","Employed","East Germany","384","0.221705409454342","0.202483478076174","0.24092734083251","2"
"Acclaimed","2005","Not Employed","West Germany","11","","","","1"
"Acclaimed","2005","Not Employed","East Germany","2","","","","1"
"Acclaimed","2005","Employed","East Germany","871","0.533686733186264","0.509782093072963","0.557591373299566","1"
"Acclaimed","2005","Employed","West Germany","2508","0.500099257292271","0.486357891237922","0.51384062334662","1"
"Not paid","2005","Employed","East Germany","298","0.142820227775688","0.126054170779185","0.159586284772191","4"
"Not paid","2005","Not Employed","West Germany","7","","","","4"
"Not paid","2005","Not Employed","East Germany","3","","","","4"
"Not paid","2005","Employed","West Germany","1070","0.186202218038488","0.175504021084301","0.196900414992676","4"
"Paid","2005","Not Employed","West Germany","5","","","","3"
"Paid","2005","Employed","East Germany","161","0.117940982671026","0.102485544802593","0.133396420539458","3"
"Paid","2005","Not Employed","East Germany","3","","","","3"
"Paid","2005","Employed","West Germany","520","0.108543016416275","0.0999941003709193","0.117091932461631","3"
"Partly, partly","2005","Not Employed","West Germany","4","","","","2"
"Partly, partly","2005","Employed","West Germany","988","0.205155508252966","0.194057562733182","0.21625345377275","2"
"Partly, partly","2005","Not Employed","East Germany","6","","","","2"
"Partly, partly","2005","Employed","East Germany","343","0.205552056367022","0.186188115127347","0.224915997606696","2"
"Acclaimed","2006","Not Employed","West Germany","17","","","","1"
"Acclaimed","2006","Not Employed","East Germany","12","","","","1"
"Acclaimed","2006","Employed","East Germany","932","0.502432670773771","0.479315274559892","0.525550066987651","1"
"Acclaimed","2006","Employed","West Germany","2776","0.493897022257434","0.480857044598822","0.506936999916045","1"
"Not paid","2006","Not Employed","West Germany","6","","","","4"
"Not paid","2006","Employed","West Germany","1251","0.202802973298478","0.192315781972954","0.213290164624002","4"
"Not paid","2006","Employed","East Germany","358","0.17597144780701","0.158365221248427","0.193577674365593","4"
"Not paid","2006","Not Employed","East Germany","4","","","","4"
"Paid","2006","Not Employed","West Germany","10","","","","3"
"Paid","2006","Not Employed","East Germany","3","","","","3"
"Paid","2006","Employed","East Germany","147","0.0983436757597522","0.0845757730810098","0.112111578438495","3"
"Paid","2006","Employed","West Germany","603","0.120538701055215","0.112046684792986","0.129030717317443","3"
"Partly, partly","2006","Not Employed","West Germany","7","","","","2"
"Partly, partly","2006","Not Employed","East Germany","7","","","","2"
"Partly, partly","2006","Employed","West Germany","1017","0.182761303388874","0.172681413645385","0.192841193132362","2"
"Partly, partly","2006","Employed","East Germany","360","0.223252205659466","0.203998605615447","0.242505805703485","2"
"Acclaimed","2007","Not Employed","West Germany","24","","","","1"
"Acclaimed","2007","Not Employed","East Germany","11","","","","1"
"Acclaimed","2007","Employed","West Germany","2502","0.487040333651863","0.473358619722479","0.500722047581246","1"
"Acclaimed","2007","Employed","East Germany","917","0.513059164387648","0.489687801790997","0.536430526984298","1"
"Not paid","2007","Not Employed","West Germany","11","","","","4"
"Not paid","2007","Employed","West Germany","1140","0.2013292434302","0.190352999385089","0.212305487475311","4"
"Not paid","2007","Employed","East Germany","341","0.158097626845636","0.141038541082319","0.175156712608953","4"
"Not paid","2007","Not Employed","East Germany","3","","","","4"
"Paid","2007","Not Employed","West Germany","7","","","","3"
"Paid","2007","Employed","West Germany","491","0.104720197085552","0.0963389035457096","0.113101490625394","3"
"Paid","2007","Not Employed","East Germany","2","","","","3"
"Paid","2007","Employed","East Germany","137","0.081870670174822","0.0690509568488553","0.0946903835007887","3"
"Partly, partly","2007","Not Employed","East Germany","5","","","","2"
"Partly, partly","2007","Employed","West Germany","994","0.206910225832386","0.195821833476169","0.217998618188603","2"
"Partly, partly","2007","Not Employed","West Germany","11","","","","2"
