"plb0195_h","year","migback","n","percent","lower_confidence","upper_confidence"
"Paid","2012","direct migration background","200","0.184486857246657","0.159860519056563","0.209113195436752"
"Paid","2012","indirect migration background","59","0.108903104935901","0.0821794758192019","0.1356267340526"
"Not paid","2012","no migration background","1571","0.168752710740247","0.160975932070592","0.176529489409902"
"Not paid","2012","direct migration background","145","0.152886850958867","0.130038365376251","0.175735336541483"
"Not paid","2012","indirect migration background","94","0.179882757549803","0.146933504085214","0.212832011014393"
"Acclaimed","2013","no migration background","4328","0.519783598590978","0.508989709441599","0.530577487740356"
"Acclaimed","2013","direct migration background","873","0.437383968025576","0.415825887065409","0.458942048985744"
"Acclaimed","2013","indirect migration background","403","0.525665632060014","0.490779098949344","0.560552165170684"
"Partly, partly","2013","no migration background","1596","0.207392832895347","0.198633439269457","0.216152226521238"
"Partly, partly","2013","direct migration background","451","0.212344820467871","0.194571788608402","0.230117852327339"
"Partly, partly","2013","indirect migration background","163","0.208733791845182","0.180340325489393","0.237127258200971"
"Paid","2013","no migration background","837","0.100426712270377","0.0939330294583839","0.106920395082371"
"Paid","2013","direct migration background","465","0.199974238499442","0.182591762896969","0.217356714101915"
"Paid","2013","indirect migration background","105","0.126165884837066","0.102968117319439","0.149363652354694"
"Not paid","2013","no migration background","1469","0.172396856243297","0.164236222058635","0.180557490427959"
"Not paid","2013","direct migration background","245","0.150296973007111","0.134766620393995","0.165827325620227"
"Not paid","2013","indirect migration background","116","0.139434691257738","0.115233426549741","0.163635955965734"
"Acclaimed","2014","no migration background","4061","0.517510369720956","0.506382478672967","0.528638260768945"
"Acclaimed","2014","direct migration background","695","0.432328542252775","0.408271455603198","0.456385628902352"
"Acclaimed","2014","indirect migration background","337","0.518672099566552","0.48163163159692","0.555712567536183"
"Partly, partly","2014","no migration background","1644","0.222638292282259","0.213373816558243","0.231902768006276"
"Partly, partly","2014","direct migration background","368","0.213352146092341","0.193457957170438","0.233246335014243"
"Partly, partly","2014","indirect migration background","157","0.203259824034194","0.173427050289924","0.233092597778465"
"Paid","2014","no migration background","751","0.0973850946135767","0.0907826184731917","0.103987570753962"
"Paid","2014","direct migration background","349","0.194180264619387","0.174971075030625","0.213389454208148"
"Paid","2014","indirect migration background","98","0.141812356574221","0.115950620894556","0.167674092253887"
"Not paid","2014","no migration background","1290","0.162466243383208","0.154251536451869","0.170680950314547"
"Not paid","2014","direct migration background","217","0.160139047035498","0.142330033502042","0.177948060568954"
"Not paid","2014","indirect migration background","107","0.136255719825033","0.110823781214851","0.161687658435215"
"Acclaimed","2015","no migration background","","","",""
"Acclaimed","2015","direct migration background","","","",""
"Acclaimed","2015","indirect migration background","","","",""
"Partly, partly","2015","no migration background","","","",""
"Partly, partly","2015","direct migration background","","","",""
"Partly, partly","2015","indirect migration background","","","",""
"Paid","2015","no migration background","","","",""
"Paid","2015","direct migration background","","","",""
"Paid","2015","indirect migration background","","","",""
"Not paid","2015","no migration background","","","",""
"Not paid","2015","direct migration background","","","",""
"Not paid","2015","indirect migration background","","","",""
"Acclaimed","2016","no migration background","","","",""
"Acclaimed","2016","direct migration background","","","",""
"Acclaimed","2016","indirect migration background","","","",""
"Partly, partly","2016","no migration background","","","",""
"Partly, partly","2016","direct migration background","","","",""
"Partly, partly","2016","indirect migration background","","","",""
"Paid","2016","no migration background","","","",""
"Paid","2016","direct migration background","","","",""
"Paid","2016","indirect migration background","","","",""
"Not paid","2016","no migration background","","","",""
"Not paid","2016","direct migration background","","","",""
"Not paid","2016","indirect migration background","","","",""
"Acclaimed","2017","no migration background","","","",""
"Acclaimed","2017","direct migration background","","","",""
"Acclaimed","2017","indirect migration background","","","",""
"Partly, partly","2017","no migration background","","","",""
"Partly, partly","2017","direct migration background","","","",""
"Partly, partly","2017","indirect migration background","","","",""
"Paid","2017","no migration background","","","",""
"Paid","2017","direct migration background","","","",""
"Paid","2017","indirect migration background","","","",""
"Not paid","2017","no migration background","","","",""
"Not paid","2017","direct migration background","","","",""
"Not paid","2017","indirect migration background","","","",""
"Acclaimed","2018","no migration background","4316","0.549883817132262","0.538813934964766","0.560953699299758"
"Acclaimed","2018","direct migration background","627","0.45945450603535","0.433996078865222","0.484912933205477"
"Acclaimed","2018","indirect migration background","327","0.506785988565614","0.468556771066619","0.545015206064608"
"Partly, partly","2018","no migration background","1627","0.218768225380878","0.209569507777202","0.227966942984555"
"Partly, partly","2018","direct migration background","380","0.243016065814172","0.221105428497789","0.264926703130556"
"Partly, partly","2018","indirect migration background","138","0.233575750945798","0.201222799822441","0.265928702069155"
"Paid","2018","no migration background","794","0.0965833121232305","0.0900106649934154","0.103155959253046"
"Paid","2018","direct migration background","300","0.174536903915805","0.155146509147318","0.193927298684291"
"Paid","2018","indirect migration background","99","0.136189800752928","0.109962906674719","0.162416694831138"
"Not paid","2018","no migration background","1022","0.134764645363629","0.127166627155804","0.142362663571455"
"Not paid","2018","direct migration background","165","0.122992524234673","0.106214717356144","0.139770331113202"
"Not paid","2018","indirect migration background","93","0.12344845973566","0.098295043781907","0.148601875689413"
