"plb0195_h","year","education","sampreg","n","percent","lower_confidence","upper_confidence"
"Not paid","1985","no degree/no degree yet","East Germany","","","",""
"Acclaimed","1986","lower secondary degree","West Germany","464","0.290602738005022","0.26876092664814","0.312444549361903"
"Acclaimed","1986","lower secondary degree","East Germany","","","",""
"Acclaimed","1986","secondary school degree","West Germany","289","0.416875056710321","0.380480427668453","0.453269685752188"
"Acclaimed","1986","secondary school degree","East Germany","","","",""
"Acclaimed","1986","college entrance qualification","West Germany","126","0.252196228288645","0.213467106879857","0.290925349697434"
"Acclaimed","1986","college entrance qualification","East Germany","","","",""
"Acclaimed","1986","Other degree","West Germany","57","0.143936833794777","0.1110630333955","0.176810634194053"
"Acclaimed","1986","Other degree","East Germany","","","",""
"Acclaimed","1986","no degree/no degree yet","West Germany","22","","",""
"Acclaimed","1986","no degree/no degree yet","East Germany","","","",""
"Partly, partly","1986","lower secondary degree","West Germany","190","0.12102558716521","0.105335665959309","0.136715508371111"
"Partly, partly","1986","lower secondary degree","East Germany","","","",""
"Partly, partly","1986","secondary school degree","West Germany","93","0.128959591533795","0.104219602181058","0.153699580886531"
"Partly, partly","1986","secondary school degree","East Germany","","","",""
"Partly, partly","1986","college entrance qualification","West Germany","54","0.11151081916932","0.0834397405447149","0.139581897793925"
"Partly, partly","1986","college entrance qualification","East Germany","","","",""
"Partly, partly","1986","Other degree","West Germany","43","0.10173129212248","0.0734211889879411","0.13004139525702"
"Partly, partly","1986","Other degree","East Germany","","","",""
"Partly, partly","1986","no degree/no degree yet","West Germany","14","","",""
"Partly, partly","1986","no degree/no degree yet","East Germany","","","",""
"Paid","1986","lower secondary degree","West Germany","788","0.46292751821643","0.438941011924196","0.486914024508664"
"Paid","1986","lower secondary degree","East Germany","","","",""
"Paid","1986","secondary school degree","West Germany","156","0.21086149061791","0.180750240436518","0.240972740799302"
"Paid","1986","secondary school degree","East Germany","","","",""
"Paid","1986","college entrance qualification","West Germany","71","0.153963080318701","0.121776304213902","0.1861498564235"
"Paid","1986","college entrance qualification","East Germany","","","",""
"Paid","1986","Other degree","West Germany","306","0.665952582502049","0.621781631597784","0.710123533406315"
"Paid","1986","Other degree","East Germany","","","",""
"Paid","1986","no degree/no degree yet","West Germany","154","0.685112288690459","0.620416765285988","0.749807812094929"
"Paid","1986","no degree/no degree yet","East Germany","","","",""
"Not paid","1986","lower secondary degree","West Germany","218","0.125444156613338","0.109510588620811","0.141377724605865"
"Not paid","1986","lower secondary degree","East Germany","","","",""
"Not paid","1986","secondary school degree","West Germany","167","0.243303861137975","0.211630890948431","0.274976831327518"
"Not paid","1986","secondary school degree","East Germany","","","",""
"Not paid","1986","college entrance qualification","West Germany","232","0.482329872223334","0.437767001722697","0.52689274272397"
"Not paid","1986","college entrance qualification","East Germany","","","",""
"Not paid","1986","Other degree","West Germany","32","0.0883792915806933","0.0617969407884297","0.114961642372957"
"Not paid","1986","Other degree","East Germany","","","",""
"Not paid","1986","no degree/no degree yet","West Germany","8","","",""
"Not paid","1986","no degree/no degree yet","East Germany","","","",""
"Acclaimed","1987","lower secondary degree","West Germany","","","",""
"Acclaimed","1987","lower secondary degree","East Germany","","","",""
"Acclaimed","1987","secondary school degree","West Germany","","","",""
"Acclaimed","1987","secondary school degree","East Germany","","","",""
"Acclaimed","1987","college entrance qualification","West Germany","","","",""
"Acclaimed","1987","college entrance qualification","East Germany","","","",""
"Acclaimed","1987","Other degree","West Germany","","","",""
"Acclaimed","1987","Other degree","East Germany","","","",""
"Acclaimed","1987","no degree/no degree yet","West Germany","","","",""
"Acclaimed","1987","no degree/no degree yet","East Germany","","","",""
"Partly, partly","1987","lower secondary degree","West Germany","","","",""
"Partly, partly","1987","lower secondary degree","East Germany","","","",""
"Partly, partly","1987","secondary school degree","West Germany","","","",""
"Partly, partly","1987","secondary school degree","East Germany","","","",""
"Partly, partly","1987","college entrance qualification","West Germany","","","",""
"Partly, partly","1987","college entrance qualification","East Germany","","","",""
"Partly, partly","1987","Other degree","West Germany","","","",""
"Partly, partly","1987","Other degree","East Germany","","","",""
"Partly, partly","1987","no degree/no degree yet","West Germany","","","",""
"Partly, partly","1987","no degree/no degree yet","East Germany","","","",""
"Paid","1987","lower secondary degree","West Germany","","","",""
"Paid","1987","lower secondary degree","East Germany","","","",""
"Paid","1987","secondary school degree","West Germany","","","",""
"Paid","1987","secondary school degree","East Germany","","","",""
"Paid","1987","college entrance qualification","West Germany","","","",""
"Paid","1987","college entrance qualification","East Germany","","","",""
"Paid","1987","Other degree","West Germany","","","",""
"Paid","1987","Other degree","East Germany","","","",""
"Paid","1987","no degree/no degree yet","West Germany","","","",""
"Paid","1987","no degree/no degree yet","East Germany","","","",""
"Not paid","1987","lower secondary degree","West Germany","","","",""
"Not paid","1987","lower secondary degree","East Germany","","","",""
"Not paid","1987","secondary school degree","West Germany","","","",""
"Not paid","1987","secondary school degree","East Germany","","","",""
"Not paid","1987","college entrance qualification","West Germany","","","",""
"Not paid","1987","college entrance qualification","East Germany","","","",""
"Not paid","1987","Other degree","West Germany","","","",""
"Not paid","1987","Other degree","East Germany","","","",""
"Not paid","1987","no degree/no degree yet","West Germany","","","",""
"Not paid","1987","no degree/no degree yet","East Germany","","","",""
"Acclaimed","1988","lower secondary degree","West Germany","486","0.316959171377093","0.294231227590087","0.339687115164099"
"Acclaimed","1988","lower secondary degree","East Germany","","","",""
"Acclaimed","1988","secondary school degree","West Germany","308","0.42885511752799","0.39237410971806","0.465336125337919"
"Acclaimed","1988","secondary school degree","East Germany","","","",""
"Acclaimed","1988","college entrance qualification","West Germany","138","0.268476626131499","0.230052412749279","0.306900839513719"
"Acclaimed","1988","college entrance qualification","East Germany","","","",""
"Acclaimed","1988","Other degree","West Germany","48","0.145579998538162","0.111358063070777","0.179801934005547"
"Acclaimed","1988","Other degree","East Germany","","","",""
"Acclaimed","1988","no degree/no degree yet","West Germany","20","","",""
"Acclaimed","1988","no degree/no degree yet","East Germany","","","",""
"Partly, partly","1988","lower secondary degree","West Germany","207","0.135273594897355","0.118567265921912","0.151979923872798"
"Partly, partly","1988","lower secondary degree","East Germany","","","",""
"Partly, partly","1988","secondary school degree","West Germany","87","0.115588247064811","0.0920202608464521","0.139156233283171"
"Partly, partly","1988","secondary school degree","East Germany","","","",""
"Partly, partly","1988","college entrance qualification","West Germany","72","0.133920637613152","0.104392215525967","0.163449059700337"
"Partly, partly","1988","college entrance qualification","East Germany","","","",""
"Partly, partly","1988","Other degree","West Germany","39","0.0884083486412477","0.0608619506233025","0.115954746659193"
"Partly, partly","1988","Other degree","East Germany","","","",""
"Partly, partly","1988","no degree/no degree yet","West Germany","13","","",""
"Partly, partly","1988","no degree/no degree yet","East Germany","","","",""
"Paid","1988","lower secondary degree","West Germany","731","0.435545314686762","0.411325748090511","0.459764881283013"
"Paid","1988","lower secondary degree","East Germany","","","",""
"Paid","1988","secondary school degree","West Germany","165","0.226533143600194","0.195678174608837","0.257388112591551"
"Paid","1988","secondary school degree","East Germany","","","",""
"Paid","1988","college entrance qualification","West Germany","72","0.140010176783937","0.109924201184997","0.170096152382877"
"Paid","1988","college entrance qualification","East Germany","","","",""
"Paid","1988","Other degree","West Germany","300","0.717476589204788","0.673789903590616","0.76116327481896"
"Paid","1988","Other degree","East Germany","","","",""
"Paid","1988","no degree/no degree yet","West Germany","146","0.786556167914746","0.727191338883919","0.845920996945574"
"Paid","1988","no degree/no degree yet","East Germany","","","",""
"Not paid","1988","lower secondary degree","West Germany","186","0.112221919038789","0.0968039841379316","0.127639853939647"
"Not paid","1988","lower secondary degree","East Germany","","","",""
"Not paid","1988","secondary school degree","West Germany","147","0.229023491807005","0.198049372085673","0.259997611528338"
"Not paid","1988","secondary school degree","East Germany","","","",""
"Not paid","1988","college entrance qualification","West Germany","229","0.457592559471411","0.414396917066053","0.500788201876769"
"Not paid","1988","college entrance qualification","East Germany","","","",""
"Not paid","1988","Other degree","West Germany","21","","",""
"Not paid","1988","Other degree","East Germany","","","",""
"Not paid","1988","no degree/no degree yet","West Germany","4","","",""
"Not paid","1988","no degree/no degree yet","East Germany","","","",""
"Acclaimed","1989","lower secondary degree","West Germany","478","0.300670911434581","0.278821768023971","0.322520054845191"
"Acclaimed","1989","lower secondary degree","East Germany","","","",""
"Acclaimed","1989","secondary school degree","West Germany","328","0.418425468238234","0.383672703855791","0.453178232620676"
"Acclaimed","1989","secondary school degree","East Germany","","","",""
"Acclaimed","1989","college entrance qualification","West Germany","146","0.268141024568399","0.230102421169131","0.306179627967668"
"Acclaimed","1989","college entrance qualification","East Germany","","","",""
"Acclaimed","1989","Other degree","West Germany","52","0.156075714914881","0.121366654725166","0.190784775104596"
"Acclaimed","1989","Other degree","East Germany","","","",""
"Acclaimed","1989","no degree/no degree yet","West Germany","27","","",""
"Acclaimed","1989","no degree/no degree yet","East Germany","","","",""
"Partly, partly","1989","lower secondary degree","West Germany","251","0.146003788367455","0.129178677058815","0.162828899676096"
"Partly, partly","1989","lower secondary degree","East Germany","","","",""
"Partly, partly","1989","secondary school degree","West Germany","116","0.145645461476182","0.120794387963098","0.170496534989265"
"Partly, partly","1989","secondary school degree","East Germany","","","",""
"Partly, partly","1989","college entrance qualification","West Germany","82","0.167193478508311","0.135152117526754","0.199234839489867"
"Partly, partly","1989","college entrance qualification","East Germany","","","",""
"Partly, partly","1989","Other degree","West Germany","46","0.116222814058809","0.0855721045343542","0.146873523583264"
"Partly, partly","1989","Other degree","East Germany","","","",""
"Partly, partly","1989","no degree/no degree yet","West Germany","23","","",""
"Partly, partly","1989","no degree/no degree yet","East Germany","","","",""
"Paid","1989","lower secondary degree","West Germany","802","0.452490067457669","0.428773685395682","0.476206449519657"
"Paid","1989","lower secondary degree","East Germany","","","",""
"Paid","1989","secondary school degree","West Germany","169","0.209014951345442","0.180369845944927","0.237660056745957"
"Paid","1989","secondary school degree","East Germany","","","",""
"Paid","1989","college entrance qualification","West Germany","82","0.152863855847758","0.121963872859018","0.183763838836498"
"Paid","1989","college entrance qualification","East Germany","","","",""
"Paid","1989","Other degree","West Germany","294","0.660570736791324","0.615285384375384","0.705856089207265"
"Paid","1989","Other degree","East Germany","","","",""
"Paid","1989","no degree/no degree yet","West Germany","138","0.702155436951836","0.637637435432746","0.766673438470925"
"Paid","1989","no degree/no degree yet","East Germany","","","",""
"Not paid","1989","lower secondary degree","West Germany","161","0.100835232740295","0.086487816276333","0.115182649204256"
"Not paid","1989","lower secondary degree","East Germany","","","",""
"Not paid","1989","secondary school degree","West Germany","161","0.226914118940143","0.197407310232556","0.25642092764773"
"Not paid","1989","secondary school degree","East Germany","","","",""
"Not paid","1989","college entrance qualification","West Germany","211","0.411801641075532","0.369541088619995","0.454062193531069"
"Not paid","1989","college entrance qualification","East Germany","","","",""
"Not paid","1989","Other degree","West Germany","28","","",""
"Not paid","1989","Other degree","East Germany","","","",""
"Not paid","1989","no degree/no degree yet","West Germany","5","","",""
"Not paid","1989","no degree/no degree yet","East Germany","","","",""
"Acclaimed","1990","lower secondary degree","West Germany","493","0.316600681827819","0.294197427027835","0.339003936627803"
"Acclaimed","1990","lower secondary degree","East Germany","","","",""
"Acclaimed","1990","secondary school degree","West Germany","334","0.437875183930514","0.40262614273942","0.473124225121609"
"Acclaimed","1990","secondary school degree","East Germany","","","",""
"Acclaimed","1990","college entrance qualification","West Germany","159","0.288966709992962","0.250557084386786","0.327376335599138"
"Acclaimed","1990","college entrance qualification","East Germany","","","",""
"Acclaimed","1990","Other degree","West Germany","48","0.151836813485888","0.117475533820562","0.186198093151213"
"Acclaimed","1990","Other degree","East Germany","","","",""
"Acclaimed","1990","no degree/no degree yet","West Germany","23","","",""
"Acclaimed","1990","no degree/no degree yet","East Germany","","","",""
"Partly, partly","1990","lower secondary degree","West Germany","246","0.138296209786215","0.121669662749919","0.154922756822512"
"Partly, partly","1990","lower secondary degree","East Germany","","","",""
"Partly, partly","1990","secondary school degree","West Germany","116","0.141872727864151","0.117082468273254","0.166662987455048"
"Partly, partly","1990","secondary school degree","East Germany","","","",""
"Partly, partly","1990","college entrance qualification","West Germany","96","0.193434136074592","0.159963984598787","0.226904287550397"
"Partly, partly","1990","college entrance qualification","East Germany","","","",""
"Partly, partly","1990","Other degree","West Germany","48","0.115471226505119","0.0848703439964936","0.146072109013744"
"Partly, partly","1990","Other degree","East Germany","","","",""
"Partly, partly","1990","no degree/no degree yet","West Germany","29","","",""
"Partly, partly","1990","no degree/no degree yet","East Germany","","","",""
"Paid","1990","lower secondary degree","West Germany","768","0.445424604888092","0.421486744752077","0.469362465024107"
"Paid","1990","lower secondary degree","East Germany","","","",""
"Paid","1990","secondary school degree","West Germany","170","0.223967675910552","0.194347451809547","0.253587900011558"
"Paid","1990","secondary school degree","East Germany","","","",""
"Paid","1990","college entrance qualification","West Germany","82","0.138324984736328","0.109070445266952","0.167579524205705"
"Paid","1990","college entrance qualification","East Germany","","","",""
"Paid","1990","Other degree","West Germany","302","0.6854744405385","0.641014929282139","0.729933951794862"
"Paid","1990","Other degree","East Germany","","","",""
"Paid","1990","no degree/no degree yet","West Germany","123","0.679934329960284","0.611014406087467","0.748854253833101"
"Paid","1990","no degree/no degree yet","East Germany","","","",""
"Not paid","1990","lower secondary degree","West Germany","149","0.0996785034978732","0.0852501262412392","0.114106880754507"
"Not paid","1990","lower secondary degree","East Germany","","","",""
"Not paid","1990","secondary school degree","West Germany","141","0.196284412294782","0.168064876573587","0.224503948015977"
"Not paid","1990","secondary school degree","East Germany","","","",""
"Not paid","1990","college entrance qualification","West Germany","198","0.379274169196117","0.33815941084434","0.420388927547894"
"Not paid","1990","college entrance qualification","East Germany","","","",""
"Not paid","1990","Other degree","West Germany","21","","",""
"Not paid","1990","Other degree","East Germany","","","",""
"Not paid","1990","no degree/no degree yet","West Germany","1","","",""
"Not paid","1990","no degree/no degree yet","East Germany","","","",""
"Acclaimed","1991","lower secondary degree","West Germany","500","0.293190458423188","0.271898679246821","0.314482237599555"
"Acclaimed","1991","lower secondary degree","East Germany","209","0.455280389024874","0.411231666040359","0.499329112009389"
"Acclaimed","1991","secondary school degree","West Germany","350","0.41363639022777","0.380252432106471","0.44702034834907"
"Acclaimed","1991","secondary school degree","East Germany","524","0.467147577302308","0.437141007258158","0.497154147346458"
"Acclaimed","1991","college entrance qualification","West Germany","188","0.318205380009811","0.280167404600589","0.356243355419034"
"Acclaimed","1991","college entrance qualification","East Germany","110","0.42988814525915","0.371588491318581","0.488187799199719"
"Acclaimed","1991","Other degree","West Germany","68","0.189632633451209","0.152275338850925","0.226989928051494"
"Acclaimed","1991","Other degree","East Germany","8","","",""
"Acclaimed","1991","no degree/no degree yet","West Germany","33","0.180234343828635","0.128973606328332","0.231495081328938"
"Acclaimed","1991","no degree/no degree yet","East Germany","","","",""
"Partly, partly","1991","lower secondary degree","West Germany","280","0.156064082002379","0.13908977503732","0.173038388967437"
"Partly, partly","1991","lower secondary degree","East Germany","73","0.144138249043514","0.113071287850164","0.175205210236865"
"Partly, partly","1991","secondary school degree","West Germany","130","0.151486999801102","0.127183887996347","0.175790111605857"
"Partly, partly","1991","secondary school degree","East Germany","141","0.133665316982411","0.113199077593839","0.154131556370983"
"Partly, partly","1991","college entrance qualification","West Germany","89","0.143982784364036","0.115312408752227","0.172653159975845"
"Partly, partly","1991","college entrance qualification","East Germany","23","","",""
"Partly, partly","1991","Other degree","West Germany","46","0.117656403434886","0.086951724484543","0.14836108238523"
"Partly, partly","1991","Other degree","East Germany","1","","",""
"Partly, partly","1991","no degree/no degree yet","West Germany","23","","",""
"Partly, partly","1991","no degree/no degree yet","East Germany","","","",""
"Paid","1991","lower secondary degree","West Germany","834","0.457120817665081","0.433820978173275","0.480420657156888"
"Paid","1991","lower secondary degree","East Germany","159","0.291868438721253","0.251656233706726","0.33208064373578"
"Paid","1991","secondary school degree","West Germany","214","0.249432933807156","0.220102627271964","0.278763240342348"
"Paid","1991","secondary school degree","East Germany","270","0.279504473743861","0.252514910374812","0.30649403711291"
"Paid","1991","college entrance qualification","West Germany","101","0.177889681860604","0.146659301184011","0.209120062537197"
"Paid","1991","college entrance qualification","East Germany","37","0.139673991529753","0.0988516882583618","0.180496294801143"
"Paid","1991","Other degree","West Germany","297","0.657867037485898","0.612656004538097","0.703078070433698"
"Paid","1991","Other degree","East Germany","5","","",""
"Paid","1991","no degree/no degree yet","West Germany","151","0.714058553544619","0.653798892671341","0.774318214417896"
"Paid","1991","no degree/no degree yet","East Germany","1","","",""
"Not paid","1991","lower secondary degree","West Germany","142","0.0936246419093518","0.0799996904125438","0.10724959340616"
"Not paid","1991","lower secondary degree","East Germany","50","0.108712923210359","0.0811797202228883","0.136246126197829"
"Not paid","1991","secondary school degree","West Germany","142","0.185443676163971","0.159097867942958","0.211789484384984"
"Not paid","1991","secondary school degree","East Germany","127","0.11968263197142","0.100160779185907","0.139204484756934"
"Not paid","1991","college entrance qualification","West Germany","198","0.359922153765549","0.320724728854128","0.39911957867697"
"Not paid","1991","college entrance qualification","East Germany","107","0.358241624957295","0.301776277868379","0.414706972046212"
"Not paid","1991","Other degree","West Germany","12","","",""
"Not paid","1991","Other degree","East Germany","","","",""
"Not paid","1991","no degree/no degree yet","West Germany","9","","",""
"Not paid","1991","no degree/no degree yet","East Germany","","","",""
"Acclaimed","1992","lower secondary degree","West Germany","485","0.312336382885232","0.290015198412213","0.33465756735825"
"Acclaimed","1992","lower secondary degree","East Germany","167","0.398417284134458","0.350737164132225","0.446097404136691"
"Acclaimed","1992","secondary school degree","West Germany","366","0.440242060099681","0.40624416438076","0.474239955818602"
"Acclaimed","1992","secondary school degree","East Germany","405","0.382527356566407","0.352359766209815","0.412694946923"
"Acclaimed","1992","college entrance qualification","West Germany","199","0.335647001959538","0.297249686607268","0.374044317311808"
"Acclaimed","1992","college entrance qualification","East Germany","94","0.336830076694357","0.279926050333972","0.393734103054742"
"Acclaimed","1992","Other degree","West Germany","67","0.201943352130899","0.16204959580123","0.241837108460568"
"Acclaimed","1992","Other degree","East Germany","1","","",""
"Acclaimed","1992","no degree/no degree yet","West Germany","25","","",""
"Acclaimed","1992","no degree/no degree yet","East Germany","1","","",""
"Partly, partly","1992","lower secondary degree","West Germany","284","0.168000046098943","0.149993339992632","0.186006752205254"
"Partly, partly","1992","lower secondary degree","East Germany","66","0.174912925219542","0.137914654759716","0.211911195679368"
"Partly, partly","1992","secondary school degree","West Germany","151","0.171646607730143","0.145822128041873","0.197471087418413"
"Partly, partly","1992","secondary school degree","East Germany","179","0.183170620097856","0.159160513136604","0.207180727059109"
"Partly, partly","1992","college entrance qualification","West Germany","99","0.184798272087637","0.153237942956411","0.216358601218862"
"Partly, partly","1992","college entrance qualification","East Germany","29","","",""
"Partly, partly","1992","Other degree","West Germany","47","0.103177284628325","0.0729486426215529","0.133405926635097"
"Partly, partly","1992","Other degree","East Germany","1","","",""
"Partly, partly","1992","no degree/no degree yet","West Germany","24","","",""
"Partly, partly","1992","no degree/no degree yet","East Germany","2","","",""
"Paid","1992","lower secondary degree","West Germany","759","0.435760209754623","0.411878051869102","0.459642367640143"
"Paid","1992","lower secondary degree","East Germany","128","0.310106588035294","0.265059463452089","0.3551537126185"
"Paid","1992","secondary school degree","West Germany","178","0.225315969011428","0.196702900914002","0.253929037108854"
"Paid","1992","secondary school degree","East Germany","278","0.303963281483233","0.275411898509707","0.332514664456758"
"Paid","1992","college entrance qualification","West Germany","83","0.14235309111195","0.113941357166367","0.170764825057532"
"Paid","1992","college entrance qualification","East Germany","28","","",""
"Paid","1992","Other degree","West Germany","254","0.634711690381428","0.586861967616214","0.682561413146642"
"Paid","1992","Other degree","East Germany","6","","",""
"Paid","1992","no degree/no degree yet","West Germany","128","0.722126832010695","0.656687043689113","0.787566620332278"
"Paid","1992","no degree/no degree yet","East Germany","","","",""
"Not paid","1992","lower secondary degree","West Germany","128","0.0839033612612022","0.0705503796975194","0.0972563428248851"
"Not paid","1992","lower secondary degree","East Germany","44","0.116563202610705","0.0853103936351095","0.147816011586301"
"Not paid","1992","secondary school degree","West Germany","124","0.162795363158748","0.137511526960498","0.188079199356998"
"Not paid","1992","secondary school degree","East Germany","135","0.130338741852504","0.109440375612725","0.151237108092283"
"Not paid","1992","college entrance qualification","West Germany","200","0.337201634840876","0.298760555353596","0.375642714328156"
"Not paid","1992","college entrance qualification","East Germany","114","0.467899287010459","0.40782366637046","0.527974907650458"
"Not paid","1992","Other degree","West Germany","21","","",""
"Not paid","1992","Other degree","East Germany","2","","",""
"Not paid","1992","no degree/no degree yet","West Germany","3","","",""
"Not paid","1992","no degree/no degree yet","East Germany","","","",""
"Acclaimed","1993","lower secondary degree","West Germany","459","0.309236869617844","0.286316702236342","0.332157036999346"
"Acclaimed","1993","lower secondary degree","East Germany","139","0.382035038508962","0.331913082167675","0.432156994850249"
"Acclaimed","1993","secondary school degree","West Germany","398","0.429605596038864","0.396749766133015","0.462461425944713"
"Acclaimed","1993","secondary school degree","East Germany","393","0.390365529381673","0.359977608856364","0.420753449906983"
"Acclaimed","1993","college entrance qualification","West Germany","195","0.334672442617062","0.296788716005719","0.372556169228405"
"Acclaimed","1993","college entrance qualification","East Germany","91","0.328607355845464","0.272476859726063","0.384737851964864"
"Acclaimed","1993","Other degree","West Germany","59","0.177465541438897","0.136306224023087","0.218624858854708"
"Acclaimed","1993","Other degree","East Germany","","","",""
"Acclaimed","1993","no degree/no degree yet","West Germany","27","","",""
"Acclaimed","1993","no degree/no degree yet","East Germany","1","","",""
"Partly, partly","1993","lower secondary degree","West Germany","258","0.158309869390417","0.140207405537612","0.176412333243222"
"Partly, partly","1993","lower secondary degree","East Germany","68","0.194544586205186","0.153710314197404","0.235378858212967"
"Partly, partly","1993","secondary school degree","West Germany","144","0.164251348338031","0.139660010142404","0.188842686533659"
"Partly, partly","1993","secondary school degree","East Germany","182","0.180294363018157","0.156347395295946","0.204241330740367"
