"plb0195_h","year","e11102","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Paid","1993","Employed","(2c_gen) general maturity certificate","34","0.308842336859836","0.219181046674889","0.398503627044783"
"Paid","1993","Employed","(2c_voc) vocational maturity certificate","41","0.159732964320715","0.112991961238743","0.206473967402687"
"Paid","1993","Employed","(3a) lower tertiary education","53","0.134341914824658","0.103245804735444","0.165438024913873"
"Paid","1993","Employed","(3b) higher tertiary education","41","0.0920949660409361","0.0649528936501028","0.119237038431769"
"Not paid","1993","Not Employed","(0) in school","","","",""
"Not paid","1993","Not Employed","(1a) inadequately completed","","","",""
"Not paid","1993","Not Employed","(1b) general elementary school","1","","",""
"Not paid","1993","Not Employed","(1c) basic vocational qualification","2","","",""
"Not paid","1993","Not Employed","(2b) intermediate general qualification","1","","",""
"Not paid","1993","Not Employed","(2a) intermediate vocational","2","","",""
"Not paid","1993","Not Employed","(2c_gen) general maturity certificate","1","","",""
"Not paid","1993","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"Not paid","1993","Not Employed","(3a) lower tertiary education","1","","",""
"Not paid","1993","Not Employed","(3b) higher tertiary education","5","","",""
"Not paid","1993","Employed","(0) in school","","","",""
"Not paid","1993","Employed","(1a) inadequately completed","5","","",""
"Not paid","1993","Employed","(1b) general elementary school","39","0.072421699505436","0.0507213135568145","0.0941220854540575"
"Not paid","1993","Employed","(1c) basic vocational qualification","135","0.101000499835203","0.0862263945308365","0.11577460513957"
"Not paid","1993","Employed","(2b) intermediate general qualification","19","","",""
"Not paid","1993","Employed","(2a) intermediate vocational","168","0.148937702188474","0.130167149086016","0.167708255290932"
"Not paid","1993","Employed","(2c_gen) general maturity certificate","17","","",""
"Not paid","1993","Employed","(2c_voc) vocational maturity certificate","46","0.214329601511437","0.161975180255388","0.266684022767487"
"Not paid","1993","Employed","(3a) lower tertiary education","129","0.281750597143312","0.240730454842505","0.322770739444119"
"Not paid","1993","Employed","(3b) higher tertiary education","228","0.528294396827647","0.481436977497551","0.575151816157744"
"Acclaimed","1994","Not Employed","(0) in school","","","",""
"Acclaimed","1994","Not Employed","(1a) inadequately completed","","","",""
"Acclaimed","1994","Not Employed","(1b) general elementary school","1","","",""
"Acclaimed","1994","Not Employed","(1c) basic vocational qualification","8","","",""
"Acclaimed","1994","Not Employed","(2b) intermediate general qualification","1","","",""
"Acclaimed","1994","Not Employed","(2a) intermediate vocational","3","","",""
"Acclaimed","1994","Not Employed","(2c_gen) general maturity certificate","4","","",""
"Acclaimed","1994","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"Acclaimed","1994","Not Employed","(3a) lower tertiary education","5","","",""
"Acclaimed","1994","Not Employed","(3b) higher tertiary education","1","","",""
"Acclaimed","1994","Employed","(0) in school","","","",""
"Acclaimed","1994","Employed","(1a) inadequately completed","32","0.216661401826206","0.149836673666322","0.28348612998609"
"Acclaimed","1994","Employed","(1b) general elementary school","114","0.26288337775882","0.22308651589583","0.302680239621809"
"Acclaimed","1994","Employed","(1c) basic vocational qualification","570","0.364997349074942","0.341266417869048","0.388728280280837"
"Acclaimed","1994","Employed","(2b) intermediate general qualification","79","0.476570139797513","0.401045943726653","0.552094335868373"
"Acclaimed","1994","Employed","(2a) intermediate vocational","593","0.425657720161274","0.399757722529649","0.451557717792898"
"Acclaimed","1994","Employed","(2c_gen) general maturity certificate","36","0.425128097978271","0.324109898545083","0.52614629741146"
"Acclaimed","1994","Employed","(2c_voc) vocational maturity certificate","121","0.466254259610875","0.404661957347355","0.527846561874396"
"Acclaimed","1994","Employed","(3a) lower tertiary education","202","0.394083140257374","0.349811500229263","0.438354780285484"
"Acclaimed","1994","Employed","(3b) higher tertiary education","108","0.24894311702771","0.208902979471411","0.28898325458401"
"Partly, partly","1994","Not Employed","(0) in school","","","",""
"Partly, partly","1994","Not Employed","(1a) inadequately completed","","","",""
"Partly, partly","1994","Not Employed","(1b) general elementary school","","","",""
"Partly, partly","1994","Not Employed","(1c) basic vocational qualification","3","","",""
"Partly, partly","1994","Not Employed","(2b) intermediate general qualification","","","",""
"Partly, partly","1994","Not Employed","(2a) intermediate vocational","2","","",""
"Partly, partly","1994","Not Employed","(2c_gen) general maturity certificate","1","","",""
"Partly, partly","1994","Not Employed","(2c_voc) vocational maturity certificate","1","","",""
"Partly, partly","1994","Not Employed","(3a) lower tertiary education","","","",""
"Partly, partly","1994","Not Employed","(3b) higher tertiary education","1","","",""
"Partly, partly","1994","Employed","(0) in school","","","",""
"Partly, partly","1994","Employed","(1a) inadequately completed","17","","",""
"Partly, partly","1994","Employed","(1b) general elementary school","64","0.146329486919167","0.11437659081794","0.178282383020393"
"Partly, partly","1994","Employed","(1c) basic vocational qualification","290","0.176130246896035","0.15735315172863","0.19490734206344"
"Partly, partly","1994","Employed","(2b) intermediate general qualification","31","0.195820266377568","0.135813692550935","0.2558268402042"
"Partly, partly","1994","Employed","(2a) intermediate vocational","274","0.191382981195586","0.170776341875724","0.211989620515448"
"Partly, partly","1994","Employed","(2c_gen) general maturity certificate","12","","",""
"Partly, partly","1994","Employed","(2c_voc) vocational maturity certificate","46","0.15522843633985","0.110518597420191","0.199938275259508"
"Partly, partly","1994","Employed","(3a) lower tertiary education","82","0.214078622330452","0.176916426620508","0.251240818040396"
"Partly, partly","1994","Employed","(3b) higher tertiary education","62","0.104728377631172","0.0763740938702466","0.133082661392097"
"Paid","1994","Not Employed","(0) in school","1","","",""
"Paid","1994","Not Employed","(1a) inadequately completed","1","","",""
"Paid","1994","Not Employed","(1b) general elementary school","4","","",""
"Paid","1994","Not Employed","(1c) basic vocational qualification","9","","",""
"Paid","1994","Not Employed","(2b) intermediate general qualification","","","",""
"Paid","1994","Not Employed","(2a) intermediate vocational","1","","",""
"Paid","1994","Not Employed","(2c_gen) general maturity certificate","2","","",""
"Paid","1994","Not Employed","(2c_voc) vocational maturity certificate","2","","",""
"Paid","1994","Not Employed","(3a) lower tertiary education","","","",""
"Paid","1994","Not Employed","(3b) higher tertiary education","1","","",""
"Paid","1994","Employed","(0) in school","1","","",""
"Paid","1994","Employed","(1a) inadequately completed","91","0.61731149128554","0.538471502357425","0.696151480213655"
"Paid","1994","Employed","(1b) general elementary school","261","0.533710088304483","0.488609741879245","0.578810434729721"
"Paid","1994","Employed","(1c) basic vocational qualification","594","0.366732904425984","0.342978149380227","0.390487659471741"
"Paid","1994","Employed","(2b) intermediate general qualification","37","0.243659856662034","0.178745012608784","0.308574700715283"
"Paid","1994","Employed","(2a) intermediate vocational","368","0.247685109162967","0.225073376041372","0.270296842284561"
"Paid","1994","Employed","(2c_gen) general maturity certificate","33","0.289312275646116","0.196655535875284","0.381969015416948"
"Paid","1994","Employed","(2c_voc) vocational maturity certificate","44","0.173425615496288","0.12667951223538","0.220171718757195"
"Paid","1994","Employed","(3a) lower tertiary education","47","0.107101162608141","0.0790840493438833","0.135118275872399"
"Paid","1994","Employed","(3b) higher tertiary education","36","0.0836129285741423","0.0579807642709894","0.109245092877295"
"Not paid","1994","Not Employed","(0) in school","","","",""
"Not paid","1994","Not Employed","(1a) inadequately completed","","","",""
"Not paid","1994","Not Employed","(1b) general elementary school","1","","",""
"Not paid","1994","Not Employed","(1c) basic vocational qualification","","","",""
"Not paid","1994","Not Employed","(2b) intermediate general qualification","1","","",""
"Not paid","1994","Not Employed","(2a) intermediate vocational","2","","",""
"Not paid","1994","Not Employed","(2c_gen) general maturity certificate","","","",""
"Not paid","1994","Not Employed","(2c_voc) vocational maturity certificate","1","","",""
"Not paid","1994","Not Employed","(3a) lower tertiary education","","","",""
"Not paid","1994","Not Employed","(3b) higher tertiary education","1","","",""
"Not paid","1994","Employed","(0) in school","1","","",""
"Not paid","1994","Employed","(1a) inadequately completed","6","","",""
"Not paid","1994","Employed","(1b) general elementary school","31","0.0570770470175303","0.0361036868987097","0.078050407136351"
"Not paid","1994","Employed","(1c) basic vocational qualification","127","0.0921394996030387","0.0778829430483009","0.106396056157777"
"Not paid","1994","Employed","(2b) intermediate general qualification","21","","",""
"Not paid","1994","Employed","(2a) intermediate vocational","165","0.135274189480174","0.117358614354202","0.153189764606146"
"Not paid","1994","Employed","(2c_gen) general maturity certificate","11","","",""
"Not paid","1994","Employed","(2c_voc) vocational maturity certificate","41","0.205091688552987","0.1552399429693","0.254943434136675"
"Not paid","1994","Employed","(3a) lower tertiary education","137","0.284737074804034","0.243850565770258","0.32562358383781"
"Not paid","1994","Employed","(3b) higher tertiary education","242","0.562715576766976","0.516781440301906","0.608649713232045"
"Acclaimed","1995","Not Employed","(0) in school","","","",""
"Acclaimed","1995","Not Employed","(1a) inadequately completed","","","",""
"Acclaimed","1995","Not Employed","(1b) general elementary school","1","","",""
"Acclaimed","1995","Not Employed","(1c) basic vocational qualification","11","","",""
"Acclaimed","1995","Not Employed","(2b) intermediate general qualification","1","","",""
"Acclaimed","1995","Not Employed","(2a) intermediate vocational","9","","",""
"Acclaimed","1995","Not Employed","(2c_gen) general maturity certificate","1","","",""
"Acclaimed","1995","Not Employed","(2c_voc) vocational maturity certificate","3","","",""
"Acclaimed","1995","Not Employed","(3a) lower tertiary education","2","","",""
"Acclaimed","1995","Not Employed","(3b) higher tertiary education","3","","",""
"Acclaimed","1995","Employed","(0) in school","","","",""
"Acclaimed","1995","Employed","(1a) inadequately completed","33","0.222813645159843","0.155771066743184","0.289856223576502"
"Acclaimed","1995","Employed","(1b) general elementary school","114","0.272779459918347","0.233343814591735","0.31221510524496"
"Acclaimed","1995","Employed","(1c) basic vocational qualification","557","0.355941059580094","0.332538847009159","0.379343272151028"
"Acclaimed","1995","Employed","(2b) intermediate general qualification","83","0.499231966893485","0.422237400819647","0.576226532967323"
"Acclaimed","1995","Employed","(2a) intermediate vocational","636","0.429059573105149","0.403937037803037","0.454182108407261"
"Acclaimed","1995","Employed","(2c_gen) general maturity certificate","54","0.450782553804918","0.361384035192996","0.54018107241684"
"Acclaimed","1995","Employed","(2c_voc) vocational maturity certificate","135","0.43469451605307","0.378693162615191","0.490695869490948"
"Acclaimed","1995","Employed","(3a) lower tertiary education","221","0.419681768312936","0.376162881727882","0.463200654897989"
"Acclaimed","1995","Employed","(3b) higher tertiary education","133","0.257889694587133","0.219544202624012","0.296235186550254"
"Partly, partly","1995","Not Employed","(0) in school","","","",""
"Partly, partly","1995","Not Employed","(1a) inadequately completed","","","",""
"Partly, partly","1995","Not Employed","(1b) general elementary school","","","",""
"Partly, partly","1995","Not Employed","(1c) basic vocational qualification","6","","",""
"Partly, partly","1995","Not Employed","(2b) intermediate general qualification","1","","",""
"Partly, partly","1995","Not Employed","(2a) intermediate vocational","6","","",""
"Partly, partly","1995","Not Employed","(2c_gen) general maturity certificate","","","",""
"Partly, partly","1995","Not Employed","(2c_voc) vocational maturity certificate","1","","",""
"Partly, partly","1995","Not Employed","(3a) lower tertiary education","2","","",""
"Partly, partly","1995","Not Employed","(3b) higher tertiary education","1","","",""
"Partly, partly","1995","Employed","(0) in school","","","",""
"Partly, partly","1995","Employed","(1a) inadequately completed","22","","",""
"Partly, partly","1995","Employed","(1b) general elementary school","61","0.116669708548188","0.088245350225195","0.14509406687118"
"Partly, partly","1995","Employed","(1c) basic vocational qualification","293","0.184461923950394","0.165504446110857","0.203419401789932"
"Partly, partly","1995","Employed","(2b) intermediate general qualification","28","","",""
"Partly, partly","1995","Employed","(2a) intermediate vocational","307","0.205101235657928","0.184606169778519","0.225596301537338"
"Partly, partly","1995","Employed","(2c_gen) general maturity certificate","17","","",""
"Partly, partly","1995","Employed","(2c_voc) vocational maturity certificate","62","0.193136095173025","0.148540012657745","0.237732177688304"
"Partly, partly","1995","Employed","(3a) lower tertiary education","84","0.177019946161739","0.143361785936216","0.210678106387262"
"Partly, partly","1995","Employed","(3b) higher tertiary education","76","0.137278912239476","0.107114128895673","0.16744369558328"
"Paid","1995","Not Employed","(0) in school","1","","",""
"Paid","1995","Not Employed","(1a) inadequately completed","1","","",""
"Paid","1995","Not Employed","(1b) general elementary school","8","","",""
"Paid","1995","Not Employed","(1c) basic vocational qualification","11","","",""
"Paid","1995","Not Employed","(2b) intermediate general qualification","1","","",""
"Paid","1995","Not Employed","(2a) intermediate vocational","6","","",""
"Paid","1995","Not Employed","(2c_gen) general maturity certificate","1","","",""
"Paid","1995","Not Employed","(2c_voc) vocational maturity certificate","1","","",""
"Paid","1995","Not Employed","(3a) lower tertiary education","","","",""
"Paid","1995","Not Employed","(3b) higher tertiary education","","","",""
"Paid","1995","Employed","(0) in school","","","",""
"Paid","1995","Employed","(1a) inadequately completed","88","0.61939885916961","0.541175317237957","0.697622401101264"
"Paid","1995","Employed","(1b) general elementary school","281","0.542956675614511","0.498849289184088","0.587064062044935"
"Paid","1995","Employed","(1c) basic vocational qualification","628","0.370933785168319","0.347323488448369","0.394544081888269"
"Paid","1995","Employed","(2b) intermediate general qualification","32","0.191094841836315","0.130551851421057","0.251637832251574"
"Paid","1995","Employed","(2a) intermediate vocational","386","0.242097735769355","0.22035514782393","0.26384032371478"
"Paid","1995","Employed","(2c_gen) general maturity certificate","32","0.189792244772731","0.119337209040374","0.260247280505088"
"Paid","1995","Employed","(2c_voc) vocational maturity certificate","61","0.218095746125564","0.171444287341638","0.26474720490949"
"Paid","1995","Employed","(3a) lower tertiary education","47","0.0964342177022932","0.0704038630383925","0.122464572366194"
"Paid","1995","Employed","(3b) higher tertiary education","44","0.0891692926252096","0.0641894567002139","0.114149128550205"
"Not paid","1995","Not Employed","(0) in school","","","",""
"Not paid","1995","Not Employed","(1a) inadequately completed","","","",""
"Not paid","1995","Not Employed","(1b) general elementary school","2","","",""
"Not paid","1995","Not Employed","(1c) basic vocational qualification","2","","",""
"Not paid","1995","Not Employed","(2b) intermediate general qualification","1","","",""
"Not paid","1995","Not Employed","(2a) intermediate vocational","2","","",""
"Not paid","1995","Not Employed","(2c_gen) general maturity certificate","","","",""
"Not paid","1995","Not Employed","(2c_voc) vocational maturity certificate","1","","",""
"Not paid","1995","Not Employed","(3a) lower tertiary education","","","",""
"Not paid","1995","Not Employed","(3b) higher tertiary education","2","","",""
"Not paid","1995","Employed","(0) in school","","","",""
"Not paid","1995","Employed","(1a) inadequately completed","5","","",""
"Not paid","1995","Employed","(1b) general elementary school","34","0.0675941559189538","0.0453658114148286","0.0898225004230791"
"Not paid","1995","Employed","(1c) basic vocational qualification","130","0.0886632313011926","0.0747695832717029","0.102556879330682"
"Not paid","1995","Employed","(2b) intermediate general qualification","19","","",""
"Not paid","1995","Employed","(2a) intermediate vocational","162","0.123741455467568","0.107027354851963","0.140455556083173"
"Not paid","1995","Employed","(2c_gen) general maturity certificate","16","","",""
"Not paid","1995","Employed","(2c_voc) vocational maturity certificate","43","0.154073642648341","0.113289128143532","0.19485815715315"
"Not paid","1995","Employed","(3a) lower tertiary education","142","0.306864067823032","0.266194754273024","0.34753338137304"
"Not paid","1995","Employed","(3b) higher tertiary education","247","0.515662100548181","0.471857480016291","0.559466721080071"
"Acclaimed","1996","Not Employed","(0) in school","1","","",""
"Acclaimed","1996","Not Employed","(1a) inadequately completed","1","","",""
"Acclaimed","1996","Not Employed","(1b) general elementary school","1","","",""
"Acclaimed","1996","Not Employed","(1c) basic vocational qualification","8","","",""
"Acclaimed","1996","Not Employed","(2b) intermediate general qualification","2","","",""
"Acclaimed","1996","Not Employed","(2a) intermediate vocational","5","","",""
"Acclaimed","1996","Not Employed","(2c_gen) general maturity certificate","4","","",""
"Acclaimed","1996","Not Employed","(2c_voc) vocational maturity certificate","1","","",""
"Acclaimed","1996","Not Employed","(3a) lower tertiary education","3","","",""
"Acclaimed","1996","Not Employed","(3b) higher tertiary education","2","","",""
"Acclaimed","1996","Employed","(0) in school","","","",""
"Acclaimed","1996","Employed","(1a) inadequately completed","47","0.35498599372452","0.275437699294219","0.43453428815482"
"Acclaimed","1996","Employed","(1b) general elementary school","128","0.321988722806387","0.277409688640613","0.366567756972161"
"Acclaimed","1996","Employed","(1c) basic vocational qualification","603","0.400148752285867","0.37578215531936","0.424515349252373"
"Acclaimed","1996","Employed","(2b) intermediate general qualification","94","0.531749127281983","0.456739618572104","0.606758635991863"
"Acclaimed","1996","Employed","(2a) intermediate vocational","675","0.466814177611877","0.44130194251465","0.492326412709105"
"Acclaimed","1996","Employed","(2c_gen) general maturity certificate","42","0.370676387441463","0.281624455918168","0.459728318964757"
"Acclaimed","1996","Employed","(2c_voc) vocational maturity certificate","154","0.494333800310255","0.437852204448678","0.550815396171832"
"Acclaimed","1996","Employed","(3a) lower tertiary education","245","0.499355043071088","0.455084006165891","0.543626079976285"
"Acclaimed","1996","Employed","(3b) higher tertiary education","135","0.235650354708607","0.197995735234882","0.273304974182333"
"Partly, partly","1996","Not Employed","(0) in school","","","",""
"Partly, partly","1996","Not Employed","(1a) inadequately completed","1","","",""
"Partly, partly","1996","Not Employed","(1b) general elementary school","1","","",""
"Partly, partly","1996","Not Employed","(1c) basic vocational qualification","4","","",""
"Partly, partly","1996","Not Employed","(2b) intermediate general qualification","","","",""
"Partly, partly","1996","Not Employed","(2a) intermediate vocational","2","","",""
"Partly, partly","1996","Not Employed","(2c_gen) general maturity certificate","1","","",""
"Partly, partly","1996","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"Partly, partly","1996","Not Employed","(3a) lower tertiary education","","","",""
"Partly, partly","1996","Not Employed","(3b) higher tertiary education","","","",""
"Partly, partly","1996","Employed","(0) in school","","","",""
"Partly, partly","1996","Employed","(1a) inadequately completed","17","","",""
"Partly, partly","1996","Employed","(1b) general elementary school","52","0.112358955217977","0.0822278959573933","0.142490014478561"
"Partly, partly","1996","Employed","(1c) basic vocational qualification","274","0.17880615882682","0.159748197481255","0.197864120172386"
"Partly, partly","1996","Employed","(2b) intermediate general qualification","27","","",""
"Partly, partly","1996","Employed","(2a) intermediate vocational","280","0.192360322421229","0.172204349572574","0.212516295269885"
"Partly, partly","1996","Employed","(2c_gen) general maturity certificate","11","","",""
"Partly, partly","1996","Employed","(2c_voc) vocational maturity certificate","55","0.200412538799974","0.15518944441369","0.245635633186258"
"Partly, partly","1996","Employed","(3a) lower tertiary education","67","0.134340378922901","0.10414594335943","0.164534814486373"
"Partly, partly","1996","Employed","(3b) higher tertiary education","72","0.16517702621861","0.13223045699503","0.19812359544219"
"Paid","1996","Not Employed","(0) in school","2","","",""
"Paid","1996","Not Employed","(1a) inadequately completed","","","",""
"Paid","1996","Not Employed","(1b) general elementary school","2","","",""
"Paid","1996","Not Employed","(1c) basic vocational qualification","9","","",""
"Paid","1996","Not Employed","(2b) intermediate general qualification","3","","",""
"Paid","1996","Not Employed","(2a) intermediate vocational","2","","",""
"Paid","1996","Not Employed","(2c_gen) general maturity certificate","3","","",""
"Paid","1996","Not Employed","(2c_voc) vocational maturity certificate","4","","",""
"Paid","1996","Not Employed","(3a) lower tertiary education","2","","",""
"Paid","1996","Not Employed","(3b) higher tertiary education","1","","",""
"Paid","1996","Employed","(0) in school","2","","",""
"Paid","1996","Employed","(1a) inadequately completed","71","0.532961517004994","0.450021341474619","0.615901692535369"
"Paid","1996","Employed","(1b) general elementary school","221","0.504096352176772","0.456393176204083","0.551799528149461"
"Paid","1996","Employed","(1c) basic vocational qualification","568","0.349500077244582","0.325785814582691","0.373214339906473"
"Paid","1996","Employed","(2b) intermediate general qualification","27","","",""
"Paid","1996","Employed","(2a) intermediate vocational","342","0.206822087290827","0.186110138790395","0.227534035791259"
"Paid","1996","Employed","(2c_gen) general maturity certificate","43","0.329314499986179","0.242663464967459","0.415965535004898"
"Paid","1996","Employed","(2c_voc) vocational maturity certificate","45","0.140017158455495","0.100815867770562","0.179218449140428"
"Paid","1996","Employed","(3a) lower tertiary education","45","0.0921744683363431","0.0665616972527246","0.117787239419962"
"Paid","1996","Employed","(3b) higher tertiary education","36","0.0685595392619616","0.0461388130779792","0.0909802654459439"
"Not paid","1996","Not Employed","(0) in school","","","",""
"Not paid","1996","Not Employed","(1a) inadequately completed","","","",""
"Not paid","1996","Not Employed","(1b) general elementary school","1","","",""
"Not paid","1996","Not Employed","(1c) basic vocational qualification","","","",""
"Not paid","1996","Not Employed","(2b) intermediate general qualification","","","",""
"Not paid","1996","Not Employed","(2a) intermediate vocational","4","","",""
"Not paid","1996","Not Employed","(2c_gen) general maturity certificate","1","","",""
"Not paid","1996","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"Not paid","1996","Not Employed","(3a) lower tertiary education","","","",""
"Not paid","1996","Not Employed","(3b) higher tertiary education","2","","",""
"Not paid","1996","Employed","(0) in school","","","",""
"Not paid","1996","Employed","(1a) inadequately completed","4","","",""
"Not paid","1996","Employed","(1b) general elementary school","21","","",""
"Not paid","1996","Employed","(1c) basic vocational qualification","108","0.0715450116427313","0.0587266514950134","0.0843633717904492"
"Not paid","1996","Employed","(2b) intermediate general qualification","22","","",""
"Not paid","1996","Employed","(2a) intermediate vocational","172","0.134003412676066","0.11658320962881","0.151423615723323"
"Not paid","1996","Employed","(2c_gen) general maturity certificate","17","","",""
"Not paid","1996","Employed","(2c_voc) vocational maturity certificate","47","0.165236502434276","0.123279972217469","0.207193032651083"
"Not paid","1996","Employed","(3a) lower tertiary education","133","0.274130109669667","0.234633682449134","0.313626536890201"
"Not paid","1996","Employed","(3b) higher tertiary education","245","0.530613079810821","0.486334605571558","0.574891554050083"
"Acclaimed","1997","Not Employed","(0) in school","","","",""
"Acclaimed","1997","Not Employed","(1a) inadequately completed","1","","",""
"Acclaimed","1997","Not Employed","(1b) general elementary school","1","","",""
"Acclaimed","1997","Not Employed","(1c) basic vocational qualification","2","","",""
"Acclaimed","1997","Not Employed","(2b) intermediate general qualification","3","","",""
"Acclaimed","1997","Not Employed","(2a) intermediate vocational","6","","",""
"Acclaimed","1997","Not Employed","(2c_gen) general maturity certificate","","","",""
"Acclaimed","1997","Not Employed","(2c_voc) vocational maturity certificate","2","","",""
"Acclaimed","1997","Not Employed","(3a) lower tertiary education","4","","",""
"Acclaimed","1997","Not Employed","(3b) higher tertiary education","","","",""
"Acclaimed","1997","Employed","(0) in school","","","",""
"Acclaimed","1997","Employed","(1a) inadequately completed","45","0.489232361675592","0.388711647988252","0.589753075362932"
"Acclaimed","1997","Employed","(1b) general elementary school","119","0.388980390764452","0.337685420567212","0.440275360961692"
"Acclaimed","1997","Employed","(1c) basic vocational qualification","511","0.430441493371457","0.402981962843635","0.457901023899278"
"Acclaimed","1997","Employed","(2b) intermediate general qualification","86","0.584873637722771","0.505755485295248","0.663991790150294"
"Acclaimed","1997","Employed","(2a) intermediate vocational","573","0.442010405934382","0.414909579632366","0.469111232236397"
"Acclaimed","1997","Employed","(2c_gen) general maturity certificate","45","0.480652222057052","0.381733232996627","0.579571211117477"
"Acclaimed","1997","Employed","(2c_voc) vocational maturity certificate","145","0.491252302863226","0.433714586648992","0.548790019077459"
"Acclaimed","1997","Employed","(3a) lower tertiary education","221","0.501824842240977","0.455576940635016","0.548072743846938"
"Acclaimed","1997","Employed","(3b) higher tertiary education","131","0.247350475865675","0.208466533436341","0.286234418295008"
"Partly, partly","1997","Not Employed","(0) in school","","","",""
"Partly, partly","1997","Not Employed","(1a) inadequately completed","1","","",""
"Partly, partly","1997","Not Employed","(1b) general elementary school","","","",""
"Partly, partly","1997","Not Employed","(1c) basic vocational qualification","3","","",""
"Partly, partly","1997","Not Employed","(2b) intermediate general qualification","","","",""
"Partly, partly","1997","Not Employed","(2a) intermediate vocational","","","",""
"Partly, partly","1997","Not Employed","(2c_gen) general maturity certificate","","","",""
"Partly, partly","1997","Not Employed","(2c_voc) vocational maturity certificate","1","","",""
"Partly, partly","1997","Not Employed","(3a) lower tertiary education","","","",""
"Partly, partly","1997","Not Employed","(3b) higher tertiary education","","","",""
"Partly, partly","1997","Employed","(0) in school","","","",""
"Partly, partly","1997","Employed","(1a) inadequately completed","12","","",""
"Partly, partly","1997","Employed","(1b) general elementary school","75","0.189083250562731","0.147883174396849","0.230283326728613"
"Partly, partly","1997","Employed","(1c) basic vocational qualification","274","0.21391532040628","0.191173643632598","0.236656997179962"
"Partly, partly","1997","Employed","(2b) intermediate general qualification","32","0.19715510594306","0.133273651410738","0.261036560475381"
"Partly, partly","1997","Employed","(2a) intermediate vocational","323","0.230585818570253","0.20760054769341","0.253571089447097"
"Partly, partly","1997","Employed","(2c_gen) general maturity certificate","14","","",""
"Partly, partly","1997","Employed","(2c_voc) vocational maturity certificate","69","0.239543054997768","0.190420810847991","0.288665299147545"
"Partly, partly","1997","Employed","(3a) lower tertiary education","74","0.167296699458281","0.132773284365278","0.201820114551284"
"Partly, partly","1997","Employed","(3b) higher tertiary education","80","0.183482779322192","0.14860106266814","0.218364495976243"
"Paid","1997","Not Employed","(0) in school","","","",""
"Paid","1997","Not Employed","(1a) inadequately completed","","","",""
"Paid","1997","Not Employed","(1b) general elementary school","1","","",""
"Paid","1997","Not Employed","(1c) basic vocational qualification","1","","",""
"Paid","1997","Not Employed","(2b) intermediate general qualification","1","","",""
"Paid","1997","Not Employed","(2a) intermediate vocational","2","","",""
"Paid","1997","Not Employed","(2c_gen) general maturity certificate","1","","",""
"Paid","1997","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"Paid","1997","Not Employed","(3a) lower tertiary education","","","",""
"Paid","1997","Not Employed","(3b) higher tertiary education","","","",""
"Paid","1997","Employed","(0) in school","1","","",""
"Paid","1997","Employed","(1a) inadequately completed","33","0.376955254426463","0.279503242891091","0.474407265961836"
"Paid","1997","Employed","(1b) general elementary school","125","0.34089434609044","0.291020739944477","0.390767952236403"
"Paid","1997","Employed","(1c) basic vocational qualification","344","0.253150585417423","0.229036385209933","0.277264785624912"
"Paid","1997","Employed","(2b) intermediate general qualification","16","","",""
"Paid","1997","Employed","(2a) intermediate vocational","216","0.151663485852118","0.132089564776575","0.171237406927662"
"Paid","1997","Employed","(2c_gen) general maturity certificate","23","","",""
"Paid","1997","Employed","(2c_voc) vocational maturity certificate","38","0.11302053310661","0.0765800143406655","0.149461051872554"
"Paid","1997","Employed","(3a) lower tertiary education","22","","",""
"Paid","1997","Employed","(3b) higher tertiary education","27","","",""
"Not paid","1997","Not Employed","(0) in school","","","",""
"Not paid","1997","Not Employed","(1a) inadequately completed","","","",""
"Not paid","1997","Not Employed","(1b) general elementary school","","","",""
"Not paid","1997","Not Employed","(1c) basic vocational qualification","1","","",""
"Not paid","1997","Not Employed","(2b) intermediate general qualification","","","",""
"Not paid","1997","Not Employed","(2a) intermediate vocational","3","","",""
"Not paid","1997","Not Employed","(2c_gen) general maturity certificate","1","","",""
"Not paid","1997","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"Not paid","1997","Not Employed","(3a) lower tertiary education","","","",""
"Not paid","1997","Not Employed","(3b) higher tertiary education","1","","",""
"Not paid","1997","Employed","(0) in school","","","",""
"Not paid","1997","Employed","(1a) inadequately completed","5","","",""
"Not paid","1997","Employed","(1b) general elementary school","28","","",""
"Not paid","1997","Employed","(1c) basic vocational qualification","120","0.102492600804841","0.0856723623819831","0.119312839227699"
"Not paid","1997","Employed","(2b) intermediate general qualification","15","","",""
"Not paid","1997","Employed","(2a) intermediate vocational","178","0.175740289643246","0.154971033575296","0.196509545711197"
"Not paid","1997","Employed","(2c_gen) general maturity certificate","16","","",""
"Not paid","1997","Employed","(2c_voc) vocational maturity certificate","38","0.156184109032397","0.114401903197831","0.197966314866963"
"Not paid","1997","Employed","(3a) lower tertiary education","132","0.292625324599633","0.250542427655093","0.334708221544173"
"Not paid","1997","Employed","(3b) higher tertiary education","235","0.517072379364477","0.472039033720452","0.562105725008502"
"Acclaimed","1998","Not Employed","(0) in school","","","",""
"Acclaimed","1998","Not Employed","(1a) inadequately completed","","","",""
"Acclaimed","1998","Not Employed","(1b) general elementary school","1","","",""
