"plb0195_h","year","e11102","education","n","percent","lower_confidence","upper_confidence"
"Paid","1986","Employed","college entrance qualification","68","0.150291620886581","0.118018573765717","0.182564668007445"
"Paid","1986","Employed","Other degree","302","0.661293025457832","0.616715784620869","0.705870266294795"
"Paid","1986","Employed","no degree/no degree yet","149","0.684558960844544","0.6186573645097","0.750460557179389"
"Not paid","1986","Not Employed","lower secondary degree","2","","",""
"Not paid","1986","Not Employed","secondary school degree","2","","",""
"Not paid","1986","Not Employed","college entrance qualification","5","","",""
"Not paid","1986","Not Employed","Other degree","1","","",""
"Not paid","1986","Not Employed","no degree/no degree yet","1","","",""
"Not paid","1986","Employed","lower secondary degree","216","0.125969071371131","0.109934383728476","0.142003759013787"
"Not paid","1986","Employed","secondary school degree","165","0.243407599728914","0.211525895723794","0.275289303734035"
"Not paid","1986","Employed","college entrance qualification","227","0.482593766881735","0.437465950487542","0.527721583275927"
"Not paid","1986","Employed","Other degree","31","0.089154317932385","0.0623133770399527","0.115995258824817"
"Not paid","1986","Employed","no degree/no degree yet","7","","",""
"Acclaimed","1987","Not Employed","lower secondary degree","","","",""
"Acclaimed","1987","Not Employed","secondary school degree","","","",""
"Acclaimed","1987","Not Employed","college entrance qualification","","","",""
"Acclaimed","1987","Not Employed","Other degree","","","",""
"Acclaimed","1987","Not Employed","no degree/no degree yet","","","",""
"Acclaimed","1987","Employed","lower secondary degree","","","",""
"Acclaimed","1987","Employed","secondary school degree","","","",""
"Acclaimed","1987","Employed","college entrance qualification","","","",""
"Acclaimed","1987","Employed","Other degree","","","",""
"Acclaimed","1987","Employed","no degree/no degree yet","","","",""
"Partly, partly","1987","Not Employed","lower secondary degree","","","",""
"Partly, partly","1987","Not Employed","secondary school degree","","","",""
"Partly, partly","1987","Not Employed","college entrance qualification","","","",""
"Partly, partly","1987","Not Employed","Other degree","","","",""
"Partly, partly","1987","Not Employed","no degree/no degree yet","","","",""
"Partly, partly","1987","Employed","lower secondary degree","","","",""
"Partly, partly","1987","Employed","secondary school degree","","","",""
"Partly, partly","1987","Employed","college entrance qualification","","","",""
"Partly, partly","1987","Employed","Other degree","","","",""
"Partly, partly","1987","Employed","no degree/no degree yet","","","",""
"Paid","1987","Not Employed","lower secondary degree","","","",""
"Paid","1987","Not Employed","secondary school degree","","","",""
"Paid","1987","Not Employed","college entrance qualification","","","",""
"Paid","1987","Not Employed","Other degree","","","",""
"Paid","1987","Not Employed","no degree/no degree yet","","","",""
"Paid","1987","Employed","lower secondary degree","","","",""
"Paid","1987","Employed","secondary school degree","","","",""
"Paid","1987","Employed","college entrance qualification","","","",""
"Paid","1987","Employed","Other degree","","","",""
"Paid","1987","Employed","no degree/no degree yet","","","",""
"Not paid","1987","Not Employed","lower secondary degree","","","",""
"Not paid","1987","Not Employed","secondary school degree","","","",""
"Not paid","1987","Not Employed","college entrance qualification","","","",""
"Not paid","1987","Not Employed","Other degree","","","",""
"Not paid","1987","Not Employed","no degree/no degree yet","","","",""
"Not paid","1987","Employed","lower secondary degree","","","",""
"Not paid","1987","Employed","secondary school degree","","","",""
"Not paid","1987","Employed","college entrance qualification","","","",""
"Not paid","1987","Employed","Other degree","","","",""
"Not paid","1987","Employed","no degree/no degree yet","","","",""
"Acclaimed","1988","Not Employed","lower secondary degree","4","","",""
"Acclaimed","1988","Not Employed","secondary school degree","3","","",""
"Acclaimed","1988","Not Employed","college entrance qualification","5","","",""
"Acclaimed","1988","Not Employed","Other degree","1","","",""
"Acclaimed","1988","Not Employed","no degree/no degree yet","","","",""
"Acclaimed","1988","Employed","lower secondary degree","482","0.317753846204507","0.294889638370592","0.340618054038423"
"Acclaimed","1988","Employed","secondary school degree","305","0.429763568444","0.393064775358807","0.466462361529193"
"Acclaimed","1988","Employed","college entrance qualification","133","0.265565324872612","0.226855129831949","0.304275519913274"
"Acclaimed","1988","Employed","Other degree","47","0.143149010601915","0.109040134773758","0.177257886430073"
"Acclaimed","1988","Employed","no degree/no degree yet","20","","",""
"Partly, partly","1988","Not Employed","lower secondary degree","","","",""
"Partly, partly","1988","Not Employed","secondary school degree","1","","",""
"Partly, partly","1988","Not Employed","college entrance qualification","1","","",""
"Partly, partly","1988","Not Employed","Other degree","","","",""
"Partly, partly","1988","Not Employed","no degree/no degree yet","","","",""
"Partly, partly","1988","Employed","lower secondary degree","207","0.136480856366212","0.119622623149681","0.153339089582744"
"Partly, partly","1988","Employed","secondary school degree","86","0.115211248638262","0.0915424213179994","0.138880075958524"
"Partly, partly","1988","Employed","college entrance qualification","71","0.134587414023128","0.104673246828419","0.164501581217838"
"Partly, partly","1988","Employed","Other degree","39","0.089226768643059","0.0614633276852578","0.11699020960086"
"Partly, partly","1988","Employed","no degree/no degree yet","13","","",""
"Paid","1988","Not Employed","lower secondary degree","9","","",""
"Paid","1988","Not Employed","secondary school degree","4","","",""
"Paid","1988","Not Employed","college entrance qualification","2","","",""
"Paid","1988","Not Employed","Other degree","2","","",""
"Paid","1988","Not Employed","no degree/no degree yet","2","","",""
"Paid","1988","Employed","lower secondary degree","722","0.434846956557066","0.41050298365712","0.459190929457012"
"Paid","1988","Employed","secondary school degree","161","0.223797678475025","0.192900077487812","0.254695279462238"
"Paid","1988","Employed","college entrance qualification","70","0.139313806682341","0.108962137035056","0.169665476329627"
"Paid","1988","Employed","Other degree","298","0.718639854924411","0.674846570424715","0.762433139424107"
"Paid","1988","Employed","no degree/no degree yet","144","0.783928243514472","0.723970406039516","0.843886080989427"
"Not paid","1988","Not Employed","lower secondary degree","4","","",""
"Not paid","1988","Not Employed","secondary school degree","","","",""
"Not paid","1988","Not Employed","college entrance qualification","3","","",""
"Not paid","1988","Not Employed","Other degree","","","",""
"Not paid","1988","Not Employed","no degree/no degree yet","","","",""
"Not paid","1988","Employed","lower secondary degree","182","0.110918340872215","0.0954973346952762","0.126339347049153"
"Not paid","1988","Employed","secondary school degree","147","0.231227504442714","0.199971880876462","0.262483128008965"
"Not paid","1988","Employed","college entrance qualification","226","0.460533454421918","0.416844068586498","0.504222840257339"
"Not paid","1988","Employed","Other degree","21","","",""
"Not paid","1988","Employed","no degree/no degree yet","4","","",""
"Acclaimed","1989","Not Employed","lower secondary degree","3","","",""
"Acclaimed","1989","Not Employed","secondary school degree","3","","",""
"Acclaimed","1989","Not Employed","college entrance qualification","3","","",""
"Acclaimed","1989","Not Employed","Other degree","2","","",""
"Acclaimed","1989","Not Employed","no degree/no degree yet","1","","",""
"Acclaimed","1989","Employed","lower secondary degree","475","0.301827962585847","0.279837653903747","0.323818271267948"
"Acclaimed","1989","Employed","secondary school degree","325","0.419687642224077","0.384647601228683","0.45472768321947"
"Acclaimed","1989","Employed","college entrance qualification","143","0.267884690868286","0.2295622555173","0.306207126219272"
"Acclaimed","1989","Employed","Other degree","50","0.157971243792284","0.122839443854125","0.193103043730442"
"Acclaimed","1989","Employed","no degree/no degree yet","26","","",""
"Partly, partly","1989","Not Employed","lower secondary degree","2","","",""
"Partly, partly","1989","Not Employed","secondary school degree","3","","",""
"Partly, partly","1989","Not Employed","college entrance qualification","","","",""
"Partly, partly","1989","Not Employed","Other degree","","","",""
"Partly, partly","1989","Not Employed","no degree/no degree yet","","","",""
"Partly, partly","1989","Employed","lower secondary degree","249","0.146064255652327","0.129146025235133","0.162982486069522"
"Partly, partly","1989","Employed","secondary school degree","113","0.1444146611003","0.119456768296043","0.169372553904558"
"Partly, partly","1989","Employed","college entrance qualification","82","0.170838416000228","0.138269615587819","0.203407216412637"
"Partly, partly","1989","Employed","Other degree","46","0.119847906048061","0.0885624846548043","0.151133327441318"
"Partly, partly","1989","Employed","no degree/no degree yet","23","","",""
"Paid","1989","Not Employed","lower secondary degree","11","","",""
"Paid","1989","Not Employed","secondary school degree","4","","",""
"Paid","1989","Not Employed","college entrance qualification","3","","",""
"Paid","1989","Not Employed","Other degree","4","","",""
"Paid","1989","Not Employed","no degree/no degree yet","2","","",""
"Paid","1989","Employed","lower secondary degree","791","0.451378371140471","0.427539965843813","0.475216776437129"
"Paid","1989","Employed","secondary school degree","165","0.20826532184192","0.179433710161457","0.237096933522382"
"Paid","1989","Employed","college entrance qualification","79","0.147896522059197","0.117176992680828","0.178616051437567"
"Paid","1989","Employed","Other degree","290","0.65295624916642","0.60710173714791","0.698810761184931"
"Paid","1989","Employed","no degree/no degree yet","136","0.702359878238389","0.63734737704643","0.767372379430349"
"Not paid","1989","Not Employed","lower secondary degree","2","","",""
"Not paid","1989","Not Employed","secondary school degree","2","","",""
"Not paid","1989","Not Employed","college entrance qualification","2","","",""
"Not paid","1989","Not Employed","Other degree","","","",""
"Not paid","1989","Not Employed","no degree/no degree yet","","","",""
"Not paid","1989","Employed","lower secondary degree","159","0.100729410621355","0.0863117862773884","0.115147034965321"
"Not paid","1989","Employed","secondary school degree","159","0.227632374833703","0.197860947899757","0.257403801767649"
"Not paid","1989","Employed","college entrance qualification","209","0.413380371072289","0.370767320127409","0.455993422017168"
"Not paid","1989","Employed","Other degree","28","","",""
"Not paid","1989","Employed","no degree/no degree yet","5","","",""
"Acclaimed","1990","Not Employed","lower secondary degree","2","","",""
"Acclaimed","1990","Not Employed","secondary school degree","4","","",""
"Acclaimed","1990","Not Employed","college entrance qualification","3","","",""
"Acclaimed","1990","Not Employed","Other degree","","","",""
"Acclaimed","1990","Not Employed","no degree/no degree yet","","","",""
"Acclaimed","1990","Employed","lower secondary degree","491","0.318550601897336","0.295994469485229","0.341106734309443"
"Acclaimed","1990","Employed","secondary school degree","330","0.436468782155652","0.401069210963603","0.4718683533477"
"Acclaimed","1990","Employed","college entrance qualification","156","0.284666873124176","0.246176354397372","0.32315739185098"
"Acclaimed","1990","Employed","Other degree","48","0.153592419799686","0.118944585872306","0.188240253727065"
"Acclaimed","1990","Employed","no degree/no degree yet","23","","",""
"Partly, partly","1990","Not Employed","lower secondary degree","1","","",""
"Partly, partly","1990","Not Employed","secondary school degree","","","",""
"Partly, partly","1990","Not Employed","college entrance qualification","1","","",""
"Partly, partly","1990","Not Employed","Other degree","","","",""
"Partly, partly","1990","Not Employed","no degree/no degree yet","1","","",""
"Partly, partly","1990","Employed","lower secondary degree","245","0.13925791241665","0.122496713737207","0.156019111096093"
"Partly, partly","1990","Employed","secondary school degree","116","0.1429629565826","0.117978265993791","0.167947647171408"
"Partly, partly","1990","Employed","college entrance qualification","95","0.195315826388968","0.161500578349391","0.229131074428544"
"Partly, partly","1990","Employed","Other degree","48","0.116806357358173","0.0859416166311803","0.147671098085165"
"Partly, partly","1990","Employed","no degree/no degree yet","28","","",""
"Paid","1990","Not Employed","lower secondary degree","13","","",""
"Paid","1990","Not Employed","secondary school degree","3","","",""
"Paid","1990","Not Employed","college entrance qualification","2","","",""
"Paid","1990","Not Employed","Other degree","2","","",""
"Paid","1990","Not Employed","no degree/no degree yet","2","","",""
"Paid","1990","Employed","lower secondary degree","755","0.442869955233154","0.418822173957021","0.466917736509286"
"Paid","1990","Employed","secondary school degree","167","0.22277549069058","0.193074607331443","0.252476374049717"
"Paid","1990","Employed","college entrance qualification","80","0.137343590726319","0.107983712149103","0.166703469303535"
"Paid","1990","Employed","Other degree","300","0.688112289410373","0.643594846128504","0.732629732692241"
"Paid","1990","Employed","no degree/no degree yet","121","0.695890752966733","0.627340291104738","0.764441214828728"
"Not paid","1990","Not Employed","lower secondary degree","1","","",""
"Not paid","1990","Not Employed","secondary school degree","","","",""
"Not paid","1990","Not Employed","college entrance qualification","1","","",""
"Not paid","1990","Not Employed","Other degree","1","","",""
"Not paid","1990","Not Employed","no degree/no degree yet","","","",""
"Not paid","1990","Employed","lower secondary degree","148","0.0993215304528597","0.0848416423305348","0.113801418575185"
"Not paid","1990","Employed","secondary school degree","141","0.197792770571169","0.16936054141573","0.226224999726609"
"Not paid","1990","Employed","college entrance qualification","197","0.382673709760537","0.341216236486675","0.424131183034399"
"Not paid","1990","Employed","Other degree","20","","",""
"Not paid","1990","Employed","no degree/no degree yet","1","","",""
"Acclaimed","1991","Not Employed","lower secondary degree","5","","",""
"Acclaimed","1991","Not Employed","secondary school degree","2","","",""
"Acclaimed","1991","Not Employed","college entrance qualification","4","","",""
"Acclaimed","1991","Not Employed","Other degree","1","","",""
"Acclaimed","1991","Not Employed","no degree/no degree yet","","","",""
"Acclaimed","1991","Employed","lower secondary degree","494","0.293727316435727","0.272221109231821","0.315233523639632"
"Acclaimed","1991","Employed","secondary school degree","345","0.417424352133406","0.383589205266957","0.451259498999855"
"Acclaimed","1991","Employed","college entrance qualification","181","0.319266569850472","0.280550991081195","0.357982148619748"
"Acclaimed","1991","Employed","Other degree","67","0.190681768081291","0.152931879611924","0.228431656550658"
"Acclaimed","1991","Employed","no degree/no degree yet","33","0.18806561990187","0.135464458752264","0.240666781051476"
"Partly, partly","1991","Not Employed","lower secondary degree","3","","",""
"Partly, partly","1991","Not Employed","secondary school degree","1","","",""
"Partly, partly","1991","Not Employed","college entrance qualification","1","","",""
"Partly, partly","1991","Not Employed","Other degree","1","","",""
"Partly, partly","1991","Not Employed","no degree/no degree yet","","","",""
"Partly, partly","1991","Employed","lower secondary degree","277","0.156316489417759","0.139169115060863","0.173463863774655"
"Partly, partly","1991","Employed","secondary school degree","126","0.150028805998035","0.125527319038617","0.174530292957453"
"Partly, partly","1991","Employed","college entrance qualification","88","0.147092449917725","0.117677598187283","0.176507301648168"
"Partly, partly","1991","Employed","Other degree","45","0.117873981273054","0.0868872534200012","0.148860709126106"
"Partly, partly","1991","Employed","no degree/no degree yet","23","","",""
"Paid","1991","Not Employed","lower secondary degree","17","","",""
"Paid","1991","Not Employed","secondary school degree","3","","",""
"Paid","1991","Not Employed","college entrance qualification","4","","",""
"Paid","1991","Not Employed","Other degree","5","","",""
"Paid","1991","Not Employed","no degree/no degree yet","4","","",""
"Paid","1991","Employed","lower secondary degree","816","0.456857330641339","0.433336496881145","0.480378164401534"
"Paid","1991","Employed","secondary school degree","207","0.24786044362323","0.218235615606636","0.277485271639824"
"Paid","1991","Employed","college entrance qualification","94","0.172501812902947","0.141125576338458","0.203878049467437"
"Paid","1991","Employed","Other degree","292","0.656060461379343","0.610413233280262","0.701707689478424"
"Paid","1991","Employed","no degree/no degree yet","147","0.701634248828858","0.640044272736804","0.763224224920912"
"Not paid","1991","Not Employed","lower secondary degree","3","","",""
"Not paid","1991","Not Employed","secondary school degree","2","","",""
"Not paid","1991","Not Employed","college entrance qualification","2","","",""
"Not paid","1991","Not Employed","Other degree","","","",""
"Not paid","1991","Not Employed","no degree/no degree yet","","","",""
"Not paid","1991","Employed","lower secondary degree","136","0.0930988635051754","0.0793787528177251","0.106818974192626"
"Not paid","1991","Employed","secondary school degree","138","0.184686398245329","0.158061815437334","0.211310981053324"
"Not paid","1991","Employed","college entrance qualification","194","0.361139167328856","0.321249453450066","0.401028881207646"
"Not paid","1991","Employed","Other degree","12","","",""
"Not paid","1991","Employed","no degree/no degree yet","9","","",""
"Acclaimed","1992","Not Employed","lower secondary degree","3","","",""
"Acclaimed","1992","Not Employed","secondary school degree","11","","",""
"Acclaimed","1992","Not Employed","college entrance qualification","9","","",""
"Acclaimed","1992","Not Employed","Other degree","1","","",""
"Acclaimed","1992","Not Employed","no degree/no degree yet","","","",""
"Acclaimed","1992","Employed","lower secondary degree","649","0.322940701473378","0.302684224470247","0.34319717847651"
"Acclaimed","1992","Employed","secondary school degree","760","0.416335791439326","0.39353135891","0.439140223968652"
"Acclaimed","1992","Employed","college entrance qualification","284","0.330010512765137","0.298059523488451","0.361961502041823"
"Acclaimed","1992","Employed","Other degree","67","0.203270032708431","0.163583624240456","0.242956441176406"
"Acclaimed","1992","Employed","no degree/no degree yet","26","","",""
"Partly, partly","1992","Not Employed","lower secondary degree","1","","",""
"Partly, partly","1992","Not Employed","secondary school degree","3","","",""
"Partly, partly","1992","Not Employed","college entrance qualification","3","","",""
"Partly, partly","1992","Not Employed","Other degree","","","",""
"Partly, partly","1992","Not Employed","no degree/no degree yet","1","","",""
"Partly, partly","1992","Employed","lower secondary degree","349","0.169525377837485","0.153271023870195","0.185779731804775"
"Partly, partly","1992","Employed","secondary school degree","327","0.17656574002113","0.158926350515581","0.194205129526679"
"Partly, partly","1992","Employed","college entrance qualification","125","0.170066082816176","0.14453806825704","0.195594097375313"
"Partly, partly","1992","Employed","Other degree","48","0.106561888409787","0.0761332349347312","0.136990541884842"
"Partly, partly","1992","Employed","no degree/no degree yet","25","","",""
"Paid","1992","Not Employed","lower secondary degree","7","","",""
"Paid","1992","Not Employed","secondary school degree","5","","",""
"Paid","1992","Not Employed","college entrance qualification","2","","",""
"Paid","1992","Not Employed","Other degree","1","","",""
"Paid","1992","Not Employed","no degree/no degree yet","","","",""
"Paid","1992","Employed","lower secondary degree","880","0.420993996654395","0.399606071558379","0.442381921750412"
"Paid","1992","Employed","secondary school degree","451","0.255013177570738","0.234849419808543","0.275176935332933"
"Paid","1992","Employed","college entrance qualification","109","0.135406298438606","0.112156890668264","0.158655706208948"
"Paid","1992","Employed","Other degree","259","0.632920010525049","0.585386016000562","0.680454005049536"
"Paid","1992","Employed","no degree/no degree yet","128","0.712336990887567","0.64657163793292","0.778102343842214"
"Not paid","1992","Not Employed","lower secondary degree","3","","",""
"Not paid","1992","Not Employed","secondary school degree","2","","",""
"Not paid","1992","Not Employed","college entrance qualification","","","",""
"Not paid","1992","Not Employed","Other degree","2","","",""
"Not paid","1992","Not Employed","no degree/no degree yet","","","",""
"Not paid","1992","Employed","lower secondary degree","169","0.0865399240347412","0.0743600664617389","0.0987197816077436"
"Not paid","1992","Employed","secondary school degree","257","0.152085290968806","0.135472769482957","0.168697812454655"
"Not paid","1992","Employed","college entrance qualification","314","0.364517105980081","0.331813373842095","0.397220838118067"
"Not paid","1992","Employed","Other degree","21","","",""
"Not paid","1992","Employed","no degree/no degree yet","3","","",""
"Acclaimed","1993","Not Employed","lower secondary degree","4","","",""
"Acclaimed","1993","Not Employed","secondary school degree","12","","",""
"Acclaimed","1993","Not Employed","college entrance qualification","6","","",""
"Acclaimed","1993","Not Employed","Other degree","1","","",""
"Acclaimed","1993","Not Employed","no degree/no degree yet","1","","",""
"Acclaimed","1993","Employed","lower secondary degree","594","0.317789142773771","0.296869342300697","0.338708943246845"
"Acclaimed","1993","Employed","secondary school degree","779","0.412716677037968","0.390215405029806","0.43521794904613"
"Acclaimed","1993","Employed","college entrance qualification","280","0.332650628481194","0.300863765508209","0.36443749145418"
"Acclaimed","1993","Employed","Other degree","58","0.172469513130531","0.132194294111338","0.212744732149725"
"Acclaimed","1993","Employed","no degree/no degree yet","27","","",""
"Partly, partly","1993","Not Employed","lower secondary degree","2","","",""
"Partly, partly","1993","Not Employed","secondary school degree","4","","",""
"Partly, partly","1993","Not Employed","college entrance qualification","3","","",""
"Partly, partly","1993","Not Employed","Other degree","1","","",""
"Partly, partly","1993","Not Employed","no degree/no degree yet","","","",""
"Partly, partly","1993","Employed","lower secondary degree","324","0.162978863542827","0.146384425425679","0.179573301659976"
"Partly, partly","1993","Employed","secondary school degree","322","0.169696741296648","0.152540887009829","0.186852595583467"
"Partly, partly","1993","Employed","college entrance qualification","143","0.164199207625996","0.139206472560902","0.18919194269109"
"Partly, partly","1993","Employed","Other degree","49","0.125222840002155","0.089938643413335","0.160507036590975"
"Partly, partly","1993","Employed","no degree/no degree yet","35","0.206630907723483","0.1455873244074","0.267674491039566"
"Paid","1993","Not Employed","lower secondary degree","11","","",""
"Paid","1993","Not Employed","secondary school degree","4","","",""
"Paid","1993","Not Employed","college entrance qualification","5","","",""
"Paid","1993","Not Employed","Other degree","1","","",""
"Paid","1993","Not Employed","no degree/no degree yet","3","","",""
"Paid","1993","Employed","lower secondary degree","807","0.417185232407266","0.39503091191612","0.439339552898412"
"Paid","1993","Employed","secondary school degree","467","0.249958114554729","0.230168669991673","0.269747559117785"
