"plb0195_h","year","education","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Acclaimed","1984","college entrance qualification","(3b) higher tertiary education","32","0.134449414862525","0.0919066903184019","0.176992139406648"
"Acclaimed","1984","Other degree","(0) in school","","","",""
"Acclaimed","1984","Other degree","(1a) inadequately completed","","","",""
"Acclaimed","1984","Other degree","(1b) general elementary school","26","","",""
"Acclaimed","1984","Other degree","(1c) basic vocational qualification","25","","",""
"Acclaimed","1984","Other degree","(2b) intermediate general qualification","","","",""
"Acclaimed","1984","Other degree","(2a) intermediate vocational","","","",""
"Acclaimed","1984","Other degree","(2c_gen) general maturity certificate","4","","",""
"Acclaimed","1984","Other degree","(2c_voc) vocational maturity certificate","7","","",""
"Acclaimed","1984","Other degree","(3a) lower tertiary education","1","","",""
"Acclaimed","1984","Other degree","(3b) higher tertiary education","1","","",""
"Acclaimed","1984","no degree/no degree yet","(0) in school","","","",""
"Acclaimed","1984","no degree/no degree yet","(1a) inadequately completed","21","","",""
"Acclaimed","1984","no degree/no degree yet","(1b) general elementary school","","","",""
"Acclaimed","1984","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Acclaimed","1984","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Acclaimed","1984","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Acclaimed","1984","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Acclaimed","1984","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Acclaimed","1984","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Acclaimed","1984","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Partly, partly","1984","lower secondary degree","(0) in school","","","",""
"Partly, partly","1984","lower secondary degree","(1a) inadequately completed","","","",""
"Partly, partly","1984","lower secondary degree","(1b) general elementary school","43","0.0945738722307677","0.0677156188513958","0.12143212561014"
"Partly, partly","1984","lower secondary degree","(1c) basic vocational qualification","186","0.113527546055703","0.0981411025567395","0.128913989554667"
"Partly, partly","1984","lower secondary degree","(2b) intermediate general qualification","","","",""
"Partly, partly","1984","lower secondary degree","(2a) intermediate vocational","","","",""
"Partly, partly","1984","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Partly, partly","1984","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Partly, partly","1984","lower secondary degree","(3a) lower tertiary education","2","","",""
"Partly, partly","1984","lower secondary degree","(3b) higher tertiary education","2","","",""
"Partly, partly","1984","secondary school degree","(0) in school","","","",""
"Partly, partly","1984","secondary school degree","(1a) inadequately completed","","","",""
"Partly, partly","1984","secondary school degree","(1b) general elementary school","","","",""
"Partly, partly","1984","secondary school degree","(1c) basic vocational qualification","","","",""
"Partly, partly","1984","secondary school degree","(2b) intermediate general qualification","9","","",""
"Partly, partly","1984","secondary school degree","(2a) intermediate vocational","86","0.123109615275319","0.0980998297230393","0.148119400827598"
"Partly, partly","1984","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Partly, partly","1984","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Partly, partly","1984","secondary school degree","(3a) lower tertiary education","6","","",""
"Partly, partly","1984","secondary school degree","(3b) higher tertiary education","1","","",""
"Partly, partly","1984","college entrance qualification","(0) in school","","","",""
"Partly, partly","1984","college entrance qualification","(1a) inadequately completed","","","",""
"Partly, partly","1984","college entrance qualification","(1b) general elementary school","","","",""
"Partly, partly","1984","college entrance qualification","(1c) basic vocational qualification","","","",""
"Partly, partly","1984","college entrance qualification","(2b) intermediate general qualification","","","",""
"Partly, partly","1984","college entrance qualification","(2a) intermediate vocational","","","",""
"Partly, partly","1984","college entrance qualification","(2c_gen) general maturity certificate","5","","",""
"Partly, partly","1984","college entrance qualification","(2c_voc) vocational maturity certificate","19","","",""
"Partly, partly","1984","college entrance qualification","(3a) lower tertiary education","19","","",""
"Partly, partly","1984","college entrance qualification","(3b) higher tertiary education","21","","",""
"Partly, partly","1984","Other degree","(0) in school","","","",""
"Partly, partly","1984","Other degree","(1a) inadequately completed","","","",""
"Partly, partly","1984","Other degree","(1b) general elementary school","11","","",""
"Partly, partly","1984","Other degree","(1c) basic vocational qualification","17","","",""
"Partly, partly","1984","Other degree","(2b) intermediate general qualification","","","",""
"Partly, partly","1984","Other degree","(2a) intermediate vocational","","","",""
"Partly, partly","1984","Other degree","(2c_gen) general maturity certificate","","","",""
"Partly, partly","1984","Other degree","(2c_voc) vocational maturity certificate","5","","",""
"Partly, partly","1984","Other degree","(3a) lower tertiary education","1","","",""
"Partly, partly","1984","Other degree","(3b) higher tertiary education","8","","",""
"Partly, partly","1984","no degree/no degree yet","(0) in school","","","",""
"Partly, partly","1984","no degree/no degree yet","(1a) inadequately completed","20","","",""
"Partly, partly","1984","no degree/no degree yet","(1b) general elementary school","","","",""
"Partly, partly","1984","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Partly, partly","1984","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Partly, partly","1984","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Partly, partly","1984","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Partly, partly","1984","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Partly, partly","1984","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Partly, partly","1984","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Paid","1984","lower secondary degree","(0) in school","","","",""
"Paid","1984","lower secondary degree","(1a) inadequately completed","","","",""
"Paid","1984","lower secondary degree","(1b) general elementary school","225","0.480845754701892","0.434987579668764","0.526703929735019"
"Paid","1984","lower secondary degree","(1c) basic vocational qualification","711","0.432884937210786","0.408853661451569","0.456916212970002"
"Paid","1984","lower secondary degree","(2b) intermediate general qualification","","","",""
"Paid","1984","lower secondary degree","(2a) intermediate vocational","","","",""
"Paid","1984","lower secondary degree","(2c_gen) general maturity certificate","4","","",""
"Paid","1984","lower secondary degree","(2c_voc) vocational maturity certificate","1","","",""
"Paid","1984","lower secondary degree","(3a) lower tertiary education","3","","",""
"Paid","1984","lower secondary degree","(3b) higher tertiary education","","","",""
"Paid","1984","secondary school degree","(0) in school","","","",""
"Paid","1984","secondary school degree","(1a) inadequately completed","","","",""
"Paid","1984","secondary school degree","(1b) general elementary school","","","",""
"Paid","1984","secondary school degree","(1c) basic vocational qualification","","","",""
"Paid","1984","secondary school degree","(2b) intermediate general qualification","23","","",""
"Paid","1984","secondary school degree","(2a) intermediate vocational","133","0.198916896159764","0.168531426762861","0.229302365556668"
"Paid","1984","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Paid","1984","secondary school degree","(2c_voc) vocational maturity certificate","1","","",""
"Paid","1984","secondary school degree","(3a) lower tertiary education","4","","",""
"Paid","1984","secondary school degree","(3b) higher tertiary education","1","","",""
"Paid","1984","college entrance qualification","(0) in school","","","",""
"Paid","1984","college entrance qualification","(1a) inadequately completed","","","",""
"Paid","1984","college entrance qualification","(1b) general elementary school","","","",""
"Paid","1984","college entrance qualification","(1c) basic vocational qualification","","","",""
"Paid","1984","college entrance qualification","(2b) intermediate general qualification","","","",""
"Paid","1984","college entrance qualification","(2a) intermediate vocational","","","",""
"Paid","1984","college entrance qualification","(2c_gen) general maturity certificate","17","","",""
"Paid","1984","college entrance qualification","(2c_voc) vocational maturity certificate","33","0.17597365901858","0.117870399231264","0.234076918805895"
"Paid","1984","college entrance qualification","(3a) lower tertiary education","19","","",""
"Paid","1984","college entrance qualification","(3b) higher tertiary education","32","0.128070431165097","0.086396472843565","0.169744389486629"
"Paid","1984","Other degree","(0) in school","","","",""
"Paid","1984","Other degree","(1a) inadequately completed","","","",""
"Paid","1984","Other degree","(1b) general elementary school","208","0.777762414321086","0.727894099623746","0.827630729018425"
"Paid","1984","Other degree","(1c) basic vocational qualification","138","0.628332834540487","0.561359014866807","0.695306654214167"
"Paid","1984","Other degree","(2b) intermediate general qualification","","","",""
"Paid","1984","Other degree","(2a) intermediate vocational","","","",""
"Paid","1984","Other degree","(2c_gen) general maturity certificate","26","","",""
"Paid","1984","Other degree","(2c_voc) vocational maturity certificate","23","","",""
"Paid","1984","Other degree","(3a) lower tertiary education","","","",""
"Paid","1984","Other degree","(3b) higher tertiary education","10","","",""
"Paid","1984","no degree/no degree yet","(0) in school","","","",""
"Paid","1984","no degree/no degree yet","(1a) inadequately completed","244","0.759861830009082","0.711524197388479","0.808199462629685"
"Paid","1984","no degree/no degree yet","(1b) general elementary school","","","",""
"Paid","1984","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Paid","1984","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Paid","1984","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Paid","1984","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Paid","1984","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Paid","1984","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Paid","1984","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Not paid","1984","lower secondary degree","(0) in school","","","",""
"Not paid","1984","lower secondary degree","(1a) inadequately completed","","","",""
"Not paid","1984","lower secondary degree","(1b) general elementary school","80","0.181467268421647","0.146093376382436","0.216841160460857"
"Not paid","1984","lower secondary degree","(1c) basic vocational qualification","284","0.173569922949947","0.155200509412164","0.191939336487731"
"Not paid","1984","lower secondary degree","(2b) intermediate general qualification","","","",""
"Not paid","1984","lower secondary degree","(2a) intermediate vocational","","","",""
"Not paid","1984","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Not paid","1984","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Not paid","1984","lower secondary degree","(3a) lower tertiary education","2","","",""
"Not paid","1984","lower secondary degree","(3b) higher tertiary education","2","","",""
"Not paid","1984","secondary school degree","(0) in school","","","",""
"Not paid","1984","secondary school degree","(1a) inadequately completed","","","",""
"Not paid","1984","secondary school degree","(1b) general elementary school","","","",""
"Not paid","1984","secondary school degree","(1c) basic vocational qualification","","","",""
"Not paid","1984","secondary school degree","(2b) intermediate general qualification","25","","",""
"Not paid","1984","secondary school degree","(2a) intermediate vocational","190","0.295183140965537","0.260463498560623","0.329902783370451"
"Not paid","1984","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Not paid","1984","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Not paid","1984","secondary school degree","(3a) lower tertiary education","18","","",""
"Not paid","1984","secondary school degree","(3b) higher tertiary education","4","","",""
"Not paid","1984","college entrance qualification","(0) in school","","","",""
"Not paid","1984","college entrance qualification","(1a) inadequately completed","","","",""
"Not paid","1984","college entrance qualification","(1b) general elementary school","","","",""
"Not paid","1984","college entrance qualification","(1c) basic vocational qualification","","","",""
"Not paid","1984","college entrance qualification","(2b) intermediate general qualification","","","",""
"Not paid","1984","college entrance qualification","(2a) intermediate vocational","","","",""
"Not paid","1984","college entrance qualification","(2c_gen) general maturity certificate","8","","",""
"Not paid","1984","college entrance qualification","(2c_voc) vocational maturity certificate","57","0.363955236849857","0.290542072183201","0.437368401516513"
"Not paid","1984","college entrance qualification","(3a) lower tertiary education","49","0.497512027557078","0.401418076809095","0.593605978305062"
"Not paid","1984","college entrance qualification","(3b) higher tertiary education","162","0.663061905809896","0.604116262646773","0.72200754897302"
"Not paid","1984","Other degree","(0) in school","","","",""
"Not paid","1984","Other degree","(1a) inadequately completed","","","",""
"Not paid","1984","Other degree","(1b) general elementary school","22","","",""
"Not paid","1984","Other degree","(1c) basic vocational qualification","20","","",""
"Not paid","1984","Other degree","(2b) intermediate general qualification","","","",""
"Not paid","1984","Other degree","(2a) intermediate vocational","","","",""
"Not paid","1984","Other degree","(2c_gen) general maturity certificate","3","","",""
"Not paid","1984","Other degree","(2c_voc) vocational maturity certificate","6","","",""
"Not paid","1984","Other degree","(3a) lower tertiary education","","","",""
"Not paid","1984","Other degree","(3b) higher tertiary education","2","","",""
"Not paid","1984","no degree/no degree yet","(0) in school","1","","",""
"Not paid","1984","no degree/no degree yet","(1a) inadequately completed","15","","",""
"Not paid","1984","no degree/no degree yet","(1b) general elementary school","","","",""
"Not paid","1984","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Not paid","1984","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Not paid","1984","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Not paid","1984","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Not paid","1984","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Not paid","1984","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Not paid","1984","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Acclaimed","1985","lower secondary degree","(0) in school","","","",""
"Acclaimed","1985","lower secondary degree","(1a) inadequately completed","","","",""
"Acclaimed","1985","lower secondary degree","(1b) general elementary school","80","0.226025103940062","0.184620671713971","0.267429536166153"
"Acclaimed","1985","lower secondary degree","(1c) basic vocational qualification","351","0.257001707726534","0.234037765880935","0.279965649572133"
"Acclaimed","1985","lower secondary degree","(2b) intermediate general qualification","","","",""
"Acclaimed","1985","lower secondary degree","(2a) intermediate vocational","","","",""
"Acclaimed","1985","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Acclaimed","1985","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Acclaimed","1985","lower secondary degree","(3a) lower tertiary education","5","","",""
"Acclaimed","1985","lower secondary degree","(3b) higher tertiary education","1","","",""
"Acclaimed","1985","secondary school degree","(0) in school","","","",""
"Acclaimed","1985","secondary school degree","(1a) inadequately completed","","","",""
"Acclaimed","1985","secondary school degree","(1b) general elementary school","","","",""
"Acclaimed","1985","secondary school degree","(1c) basic vocational qualification","","","",""
"Acclaimed","1985","secondary school degree","(2b) intermediate general qualification","48","0.418091273803553","0.327547487435337","0.508635060171769"
"Acclaimed","1985","secondary school degree","(2a) intermediate vocational","221","0.359397459933562","0.321598086900877","0.397196832966247"
"Acclaimed","1985","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Acclaimed","1985","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Acclaimed","1985","secondary school degree","(3a) lower tertiary education","7","","",""
"Acclaimed","1985","secondary school degree","(3b) higher tertiary education","1","","",""
"Acclaimed","1985","college entrance qualification","(0) in school","","","",""
"Acclaimed","1985","college entrance qualification","(1a) inadequately completed","","","",""
"Acclaimed","1985","college entrance qualification","(1b) general elementary school","","","",""
"Acclaimed","1985","college entrance qualification","(1c) basic vocational qualification","","","",""
"Acclaimed","1985","college entrance qualification","(2b) intermediate general qualification","","","",""
"Acclaimed","1985","college entrance qualification","(2a) intermediate vocational","","","",""
"Acclaimed","1985","college entrance qualification","(2c_gen) general maturity certificate","19","","",""
"Acclaimed","1985","college entrance qualification","(2c_voc) vocational maturity certificate","50","0.378580668557988","0.296761925493819","0.460399411622158"
"Acclaimed","1985","college entrance qualification","(3a) lower tertiary education","21","","",""
"Acclaimed","1985","college entrance qualification","(3b) higher tertiary education","31","0.137084334223282","0.0946198443828078","0.179548824063757"
"Acclaimed","1985","Other degree","(0) in school","","","",""
"Acclaimed","1985","Other degree","(1a) inadequately completed","","","",""
"Acclaimed","1985","Other degree","(1b) general elementary school","19","","",""
"Acclaimed","1985","Other degree","(1c) basic vocational qualification","23","","",""
"Acclaimed","1985","Other degree","(2b) intermediate general qualification","","","",""
"Acclaimed","1985","Other degree","(2a) intermediate vocational","","","",""
"Acclaimed","1985","Other degree","(2c_gen) general maturity certificate","1","","",""
"Acclaimed","1985","Other degree","(2c_voc) vocational maturity certificate","3","","",""
"Acclaimed","1985","Other degree","(3a) lower tertiary education","","","",""
"Acclaimed","1985","Other degree","(3b) higher tertiary education","1","","",""
"Acclaimed","1985","no degree/no degree yet","(0) in school","","","",""
"Acclaimed","1985","no degree/no degree yet","(1a) inadequately completed","13","","",""
"Acclaimed","1985","no degree/no degree yet","(1b) general elementary school","","","",""
"Acclaimed","1985","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Acclaimed","1985","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Acclaimed","1985","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Acclaimed","1985","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Acclaimed","1985","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Acclaimed","1985","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Acclaimed","1985","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Partly, partly","1985","lower secondary degree","(0) in school","","","",""
"Partly, partly","1985","lower secondary degree","(1a) inadequately completed","","","",""
"Partly, partly","1985","lower secondary degree","(1b) general elementary school","47","0.120171437902588","0.0879826432284111","0.152360232576765"
"Partly, partly","1985","lower secondary degree","(1c) basic vocational qualification","157","0.112746403219736","0.0961253033743408","0.129367503065132"
"Partly, partly","1985","lower secondary degree","(2b) intermediate general qualification","","","",""
"Partly, partly","1985","lower secondary degree","(2a) intermediate vocational","","","",""
"Partly, partly","1985","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Partly, partly","1985","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Partly, partly","1985","lower secondary degree","(3a) lower tertiary education","2","","",""
"Partly, partly","1985","lower secondary degree","(3b) higher tertiary education","","","",""
"Partly, partly","1985","secondary school degree","(0) in school","","","",""
"Partly, partly","1985","secondary school degree","(1a) inadequately completed","","","",""
"Partly, partly","1985","secondary school degree","(1b) general elementary school","","","",""
"Partly, partly","1985","secondary school degree","(1c) basic vocational qualification","","","",""
"Partly, partly","1985","secondary school degree","(2b) intermediate general qualification","12","","",""
"Partly, partly","1985","secondary school degree","(2a) intermediate vocational","82","0.132721249547407","0.105994118056682","0.159448381038132"
"Partly, partly","1985","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Partly, partly","1985","secondary school degree","(2c_voc) vocational maturity certificate","1","","",""
"Partly, partly","1985","secondary school degree","(3a) lower tertiary education","1","","",""
"Partly, partly","1985","secondary school degree","(3b) higher tertiary education","1","","",""
"Partly, partly","1985","college entrance qualification","(0) in school","","","",""
"Partly, partly","1985","college entrance qualification","(1a) inadequately completed","","","",""
"Partly, partly","1985","college entrance qualification","(1b) general elementary school","","","",""
"Partly, partly","1985","college entrance qualification","(1c) basic vocational qualification","","","",""
"Partly, partly","1985","college entrance qualification","(2b) intermediate general qualification","","","",""
"Partly, partly","1985","college entrance qualification","(2a) intermediate vocational","","","",""
"Partly, partly","1985","college entrance qualification","(2c_gen) general maturity certificate","4","","",""
"Partly, partly","1985","college entrance qualification","(2c_voc) vocational maturity certificate","11","","",""
"Partly, partly","1985","college entrance qualification","(3a) lower tertiary education","11","","",""
"Partly, partly","1985","college entrance qualification","(3b) higher tertiary education","34","0.138196064453943","0.0955872064138683","0.180804922494018"
"Partly, partly","1985","Other degree","(0) in school","","","",""
"Partly, partly","1985","Other degree","(1a) inadequately completed","","","",""
"Partly, partly","1985","Other degree","(1b) general elementary school","6","","",""
"Partly, partly","1985","Other degree","(1c) basic vocational qualification","14","","",""
"Partly, partly","1985","Other degree","(2b) intermediate general qualification","","","",""
"Partly, partly","1985","Other degree","(2a) intermediate vocational","","","",""
"Partly, partly","1985","Other degree","(2c_gen) general maturity certificate","","","",""
"Partly, partly","1985","Other degree","(2c_voc) vocational maturity certificate","3","","",""
"Partly, partly","1985","Other degree","(3a) lower tertiary education","1","","",""
"Partly, partly","1985","Other degree","(3b) higher tertiary education","4","","",""
"Partly, partly","1985","no degree/no degree yet","(0) in school","","","",""
"Partly, partly","1985","no degree/no degree yet","(1a) inadequately completed","12","","",""
"Partly, partly","1985","no degree/no degree yet","(1b) general elementary school","","","",""
"Partly, partly","1985","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Partly, partly","1985","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Partly, partly","1985","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Partly, partly","1985","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Partly, partly","1985","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Partly, partly","1985","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Partly, partly","1985","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Paid","1985","lower secondary degree","(0) in school","","","",""
"Paid","1985","lower secondary degree","(1a) inadequately completed","","","",""
"Paid","1985","lower secondary degree","(1b) general elementary school","208","0.502590968133342","0.453095067534811","0.552086868731872"
"Paid","1985","lower secondary degree","(1c) basic vocational qualification","583","0.412891616277665","0.387017727951949","0.438765504603382"
"Paid","1985","lower secondary degree","(2b) intermediate general qualification","","","",""
"Paid","1985","lower secondary degree","(2a) intermediate vocational","","","",""
"Paid","1985","lower secondary degree","(2c_gen) general maturity certificate","3","","",""
"Paid","1985","lower secondary degree","(2c_voc) vocational maturity certificate","3","","",""
"Paid","1985","lower secondary degree","(3a) lower tertiary education","","","",""
"Paid","1985","lower secondary degree","(3b) higher tertiary education","","","",""
"Paid","1985","secondary school degree","(0) in school","","","",""
"Paid","1985","secondary school degree","(1a) inadequately completed","","","",""
"Paid","1985","secondary school degree","(1b) general elementary school","","","",""
"Paid","1985","secondary school degree","(1c) basic vocational qualification","","","",""
"Paid","1985","secondary school degree","(2b) intermediate general qualification","28","","",""
"Paid","1985","secondary school degree","(2a) intermediate vocational","130","0.193822054167969","0.162681967343835","0.224962140992103"
"Paid","1985","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Paid","1985","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Paid","1985","secondary school degree","(3a) lower tertiary education","2","","",""
"Paid","1985","secondary school degree","(3b) higher tertiary education","","","",""
"Paid","1985","college entrance qualification","(0) in school","","","",""
"Paid","1985","college entrance qualification","(1a) inadequately completed","","","",""
"Paid","1985","college entrance qualification","(1b) general elementary school","","","",""
"Paid","1985","college entrance qualification","(1c) basic vocational qualification","","","",""
"Paid","1985","college entrance qualification","(2b) intermediate general qualification","","","",""
"Paid","1985","college entrance qualification","(2a) intermediate vocational","","","",""
"Paid","1985","college entrance qualification","(2c_gen) general maturity certificate","11","","",""
"Paid","1985","college entrance qualification","(2c_voc) vocational maturity certificate","24","","",""
"Paid","1985","college entrance qualification","(3a) lower tertiary education","16","","",""
"Paid","1985","college entrance qualification","(3b) higher tertiary education","24","","",""
"Paid","1985","Other degree","(0) in school","","","",""
"Paid","1985","Other degree","(1a) inadequately completed","","","",""
"Paid","1985","Other degree","(1b) general elementary school","140","0.810760132713302","0.752391764853585","0.869128500573019"
"Paid","1985","Other degree","(1c) basic vocational qualification","112","0.642642326394007","0.569521290039358","0.715763362748656"
"Paid","1985","Other degree","(2b) intermediate general qualification","","","",""
"Paid","1985","Other degree","(2a) intermediate vocational","","","",""
"Paid","1985","Other degree","(2c_gen) general maturity certificate","10","","",""
"Paid","1985","Other degree","(2c_voc) vocational maturity certificate","22","","",""
"Paid","1985","Other degree","(3a) lower tertiary education","1","","",""
"Paid","1985","Other degree","(3b) higher tertiary education","9","","",""
"Paid","1985","no degree/no degree yet","(0) in school","","","",""
"Paid","1985","no degree/no degree yet","(1a) inadequately completed","151","0.710698655918794","0.646053622892392","0.775343688945196"
"Paid","1985","no degree/no degree yet","(1b) general elementary school","","","",""
"Paid","1985","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Paid","1985","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Paid","1985","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Paid","1985","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Paid","1985","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Paid","1985","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Paid","1985","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Not paid","1985","lower secondary degree","(0) in school","","","",""
"Not paid","1985","lower secondary degree","(1a) inadequately completed","","","",""
"Not paid","1985","lower secondary degree","(1b) general elementary school","57","0.151212490024008","0.11574761937946","0.186677360668557"
"Not paid","1985","lower secondary degree","(1c) basic vocational qualification","300","0.217360272776064","0.195685449967327","0.239035095584801"
"Not paid","1985","lower secondary degree","(2b) intermediate general qualification","","","",""
"Not paid","1985","lower secondary degree","(2a) intermediate vocational","","","",""
"Not paid","1985","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Not paid","1985","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Not paid","1985","lower secondary degree","(3a) lower tertiary education","1","","",""
"Not paid","1985","lower secondary degree","(3b) higher tertiary education","2","","",""
"Not paid","1985","secondary school degree","(0) in school","","","",""
"Not paid","1985","secondary school degree","(1a) inadequately completed","","","",""
"Not paid","1985","secondary school degree","(1b) general elementary school","","","",""
"Not paid","1985","secondary school degree","(1c) basic vocational qualification","","","",""
"Not paid","1985","secondary school degree","(2b) intermediate general qualification","26","","",""
"Not paid","1985","secondary school degree","(2a) intermediate vocational","186","0.314059236351062","0.277495391456006","0.350623081246119"
"Not paid","1985","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Not paid","1985","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Not paid","1985","secondary school degree","(3a) lower tertiary education","19","","",""
"Not paid","1985","secondary school degree","(3b) higher tertiary education","5","","",""
"Not paid","1985","college entrance qualification","(0) in school","","","",""
"Not paid","1985","college entrance qualification","(1a) inadequately completed","","","",""
"Not paid","1985","college entrance qualification","(1b) general elementary school","","","",""
