"plb0195_h","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"Acclaimed","1984","(0) in school","Male","","","",""
"Acclaimed","1984","(0) in school","Female","","","",""
"Acclaimed","1984","(1a) inadequately completed","Male","8","","",""
"Acclaimed","1984","(1a) inadequately completed","Female","13","","",""
"Acclaimed","1984","(1b) general elementary school","Male","58","0.168062819357613","0.132513219604838","0.203612419110389"
"Acclaimed","1984","(1b) general elementary school","Female","76","0.290251778393149","0.238719474387724","0.341784082398574"
"Acclaimed","1984","(1c) basic vocational qualification","Male","305","0.238017242226293","0.215772696290411","0.260261788162175"
"Acclaimed","1984","(1c) basic vocational qualification","Female","172","0.405819761654692","0.359134550918184","0.452504972391201"
"Acclaimed","1984","(2b) intermediate general qualification","Male","14","","",""
"Acclaimed","1984","(2b) intermediate general qualification","Female","34","0.527773687499727","0.406409550772071","0.649137824227383"
"Acclaimed","1984","(2a) intermediate vocational","Male","102","0.28000194383655","0.23393940791128","0.326064479761819"
"Acclaimed","1984","(2a) intermediate vocational","Female","152","0.509140950890114","0.452381605963885","0.565900295816343"
"Acclaimed","1984","(2c_gen) general maturity certificate","Male","11","","",""
"Acclaimed","1984","(2c_gen) general maturity certificate","Female","8","","",""
"Acclaimed","1984","(2c_voc) vocational maturity certificate","Male","30","0.253747658855497","0.181145017151118","0.326350300559875"
"Acclaimed","1984","(2c_voc) vocational maturity certificate","Female","34","0.493766503557796","0.377473076738732","0.610059930376859"
"Acclaimed","1984","(3a) lower tertiary education","Male","19","","",""
"Acclaimed","1984","(3a) lower tertiary education","Female","8","","",""
"Acclaimed","1984","(3b) higher tertiary education","Male","21","","",""
"Acclaimed","1984","(3b) higher tertiary education","Female","13","","",""
"Partly, partly","1984","(0) in school","Male","","","",""
"Partly, partly","1984","(0) in school","Female","","","",""
"Partly, partly","1984","(1a) inadequately completed","Male","12","","",""
"Partly, partly","1984","(1a) inadequately completed","Female","8","","",""
"Partly, partly","1984","(1b) general elementary school","Male","39","0.122587187998892","0.0914070413599403","0.153767334637844"
"Partly, partly","1984","(1b) general elementary school","Female","15","","",""
"Partly, partly","1984","(1c) basic vocational qualification","Male","146","0.105796884934827","0.0897311242608984","0.121862645608756"
"Partly, partly","1984","(1c) basic vocational qualification","Female","57","0.136265622858498","0.10364915850864","0.168882087208355"
"Partly, partly","1984","(2b) intermediate general qualification","Male","5","","",""
"Partly, partly","1984","(2b) intermediate general qualification","Female","4","","",""
"Partly, partly","1984","(2a) intermediate vocational","Male","49","0.128893122262649","0.0945173667306198","0.163268877794678"
"Partly, partly","1984","(2a) intermediate vocational","Female","37","0.11600035420856","0.0796427161296764","0.152357992287443"
"Partly, partly","1984","(2c_gen) general maturity certificate","Male","4","","",""
"Partly, partly","1984","(2c_gen) general maturity certificate","Female","1","","",""
"Partly, partly","1984","(2c_voc) vocational maturity certificate","Male","18","","",""
"Partly, partly","1984","(2c_voc) vocational maturity certificate","Female","6","","",""
"Partly, partly","1984","(3a) lower tertiary education","Male","24","","",""
"Partly, partly","1984","(3a) lower tertiary education","Female","4","","",""
"Partly, partly","1984","(3b) higher tertiary education","Male","22","","",""
"Partly, partly","1984","(3b) higher tertiary education","Female","10","","",""
"Paid","1984","(0) in school","Male","","","",""
"Paid","1984","(0) in school","Female","","","",""
"Paid","1984","(1a) inadequately completed","Male","190","0.838886338082485","0.790195889153198","0.887576787011772"
"Paid","1984","(1a) inadequately completed","Female","54","0.554272309651409","0.446028771296851","0.662515848005968"
"Paid","1984","(1b) general elementary school","Male","286","0.592610539794182","0.545896953940725","0.639324125647639"
"Paid","1984","(1b) general elementary school","Female","147","0.426620121615077","0.370465972532468","0.482774270697687"
"Paid","1984","(1c) basic vocational qualification","Male","731","0.490122266025329","0.46401075505218","0.516233776998477"
"Paid","1984","(1c) basic vocational qualification","Female","118","0.268914233092778","0.226759661011524","0.311068805174033"
"Paid","1984","(2b) intermediate general qualification","Male","13","","",""
"Paid","1984","(2b) intermediate general qualification","Female","10","","",""
"Paid","1984","(2a) intermediate vocational","Male","91","0.24472784245234","0.200622105087661","0.288833579817018"
"Paid","1984","(2a) intermediate vocational","Female","42","0.142604700527835","0.102904067782291","0.182305333273379"
"Paid","1984","(2c_gen) general maturity certificate","Male","36","0.505640197090009","0.374692927075058","0.636587467104961"
"Paid","1984","(2c_gen) general maturity certificate","Female","11","","",""
"Paid","1984","(2c_voc) vocational maturity certificate","Male","46","0.22205137004657","0.152707075154201","0.291395664938939"
"Paid","1984","(2c_voc) vocational maturity certificate","Female","12","","",""
"Paid","1984","(3a) lower tertiary education","Male","23","","",""
"Paid","1984","(3a) lower tertiary education","Female","3","","",""
"Paid","1984","(3b) higher tertiary education","Male","31","0.109870988547361","0.0680690083613522","0.151672968733371"
"Paid","1984","(3b) higher tertiary education","Female","12","","",""
"Not paid","1984","(0) in school","Male","1","","",""
"Not paid","1984","(0) in school","Female","","","",""
"Not paid","1984","(1a) inadequately completed","Male","9","","",""
"Not paid","1984","(1a) inadequately completed","Female","6","","",""
"Not paid","1984","(1b) general elementary school","Male","42","0.116739452849312","0.0862108542422615","0.147268051456363"
"Not paid","1984","(1b) general elementary school","Female","60","0.226428988278646","0.178911216705031","0.273946759852261"
"Not paid","1984","(1c) basic vocational qualification","Male","226","0.166063606813551","0.146625656831106","0.185501556795997"
"Not paid","1984","(1c) basic vocational qualification","Female","78","0.189000382394032","0.151778760585825","0.226222004202238"
"Not paid","1984","(2b) intermediate general qualification","Male","8","","",""
"Not paid","1984","(2b) intermediate general qualification","Female","17","","",""
"Not paid","1984","(2a) intermediate vocational","Male","123","0.346377091448462","0.297563600034552","0.395190582862371"
"Not paid","1984","(2a) intermediate vocational","Female","67","0.232253994373491","0.184310427890587","0.280197560856396"
"Not paid","1984","(2c_gen) general maturity certificate","Male","5","","",""
"Not paid","1984","(2c_gen) general maturity certificate","Female","6","","",""
"Not paid","1984","(2c_voc) vocational maturity certificate","Male","44","0.3945649652093","0.313019168112639","0.476110762305961"
"Not paid","1984","(2c_voc) vocational maturity certificate","Female","19","","",""
"Not paid","1984","(3a) lower tertiary education","Male","56","0.479955255288275","0.391303179847459","0.56860733072909"
"Not paid","1984","(3a) lower tertiary education","Female","13","","",""
"Not paid","1984","(3b) higher tertiary education","Male","141","0.708983767098623","0.648267422911261","0.769700111285985"
"Not paid","1984","(3b) higher tertiary education","Female","29","","",""
"Acclaimed","1985","(0) in school","Male","","","",""
"Acclaimed","1985","(0) in school","Female","","","",""
"Acclaimed","1985","(1a) inadequately completed","Male","5","","",""
"Acclaimed","1985","(1a) inadequately completed","Female","8","","",""
"Acclaimed","1985","(1b) general elementary school","Male","36","0.123164105575205","0.0878679656140493","0.15846024553636"
"Acclaimed","1985","(1b) general elementary school","Female","63","0.306223727238756","0.246913001372692","0.36553445310482"
"Acclaimed","1985","(1c) basic vocational qualification","Male","228","0.211193046188049","0.187865470747429","0.234520621628669"
"Acclaimed","1985","(1c) basic vocational qualification","Female","146","0.3907562524241","0.341698821493751","0.43981368335445"
"Acclaimed","1985","(2b) intermediate general qualification","Male","16","","",""
"Acclaimed","1985","(2b) intermediate general qualification","Female","32","0.43774104739556","0.321522378489721","0.553959716301398"
"Acclaimed","1985","(2a) intermediate vocational","Male","92","0.255656128417763","0.20969137294689","0.301620883888637"
"Acclaimed","1985","(2a) intermediate vocational","Female","129","0.487454271189557","0.42816173641721","0.546746805961904"
"Acclaimed","1985","(2c_gen) general maturity certificate","Male","13","","",""
"Acclaimed","1985","(2c_gen) general maturity certificate","Female","7","","",""
"Acclaimed","1985","(2c_voc) vocational maturity certificate","Male","23","","",""
"Acclaimed","1985","(2c_voc) vocational maturity certificate","Female","30","0.526697796630073","0.397081181144786","0.656314412115361"
"Acclaimed","1985","(3a) lower tertiary education","Male","22","","",""
"Acclaimed","1985","(3a) lower tertiary education","Female","11","","",""
"Acclaimed","1985","(3b) higher tertiary education","Male","19","","",""
"Acclaimed","1985","(3b) higher tertiary education","Female","15","","",""
"Partly, partly","1985","(0) in school","Male","","","",""
"Partly, partly","1985","(0) in school","Female","","","",""
"Partly, partly","1985","(1a) inadequately completed","Male","9","","",""
"Partly, partly","1985","(1a) inadequately completed","Female","3","","",""
"Partly, partly","1985","(1b) general elementary school","Male","33","0.132177220089241","0.0958008127771208","0.168553627401362"
"Partly, partly","1985","(1b) general elementary school","Female","20","","",""
"Partly, partly","1985","(1c) basic vocational qualification","Male","125","0.107386378460129","0.0896913696455936","0.125081387274664"
"Partly, partly","1985","(1c) basic vocational qualification","Female","46","0.122760498658299","0.0897657591233052","0.155755238193292"
"Partly, partly","1985","(2b) intermediate general qualification","Male","5","","",""
"Partly, partly","1985","(2b) intermediate general qualification","Female","7","","",""
"Partly, partly","1985","(2a) intermediate vocational","Male","52","0.154592710975818","0.116500380613081","0.192685041338555"
"Partly, partly","1985","(2a) intermediate vocational","Female","30","0.105723431347972","0.0692490177506149","0.142197844945328"
"Partly, partly","1985","(2c_gen) general maturity certificate","Male","2","","",""
"Partly, partly","1985","(2c_gen) general maturity certificate","Female","2","","",""
"Partly, partly","1985","(2c_voc) vocational maturity certificate","Male","12","","",""
"Partly, partly","1985","(2c_voc) vocational maturity certificate","Female","3","","",""
"Partly, partly","1985","(3a) lower tertiary education","Male","15","","",""
"Partly, partly","1985","(3a) lower tertiary education","Female","","","",""
"Partly, partly","1985","(3b) higher tertiary education","Male","25","","",""
"Partly, partly","1985","(3b) higher tertiary education","Female","14","","",""
"Paid","1985","(0) in school","Male","","","",""
"Paid","1985","(0) in school","Female","","","",""
"Paid","1985","(1a) inadequately completed","Male","116","0.770931461423104","0.700304707824938","0.841558215021271"
"Paid","1985","(1a) inadequately completed","Female","35","0.569238090294001","0.435924084092215","0.702552096495786"
"Paid","1985","(1b) general elementary school","Male","242","0.653961406031507","0.602868064926392","0.705054747136622"
"Paid","1985","(1b) general elementary school","Female","106","0.407015240788777","0.34379863120734","0.470231850370214"
"Paid","1985","(1c) basic vocational qualification","Male","583","0.463994029094653","0.435491365969557","0.492496692219749"
"Paid","1985","(1c) basic vocational qualification","Female","112","0.283099868330762","0.237804326774657","0.328395409886868"
"Paid","1985","(2b) intermediate general qualification","Male","17","","",""
"Paid","1985","(2b) intermediate general qualification","Female","11","","",""
"Paid","1985","(2a) intermediate vocational","Male","82","0.228604630281835","0.184356893011105","0.272852367552565"
"Paid","1985","(2a) intermediate vocational","Female","48","0.150886941235354","0.108427394383045","0.193346488087663"
"Paid","1985","(2c_gen) general maturity certificate","Male","15","","",""
"Paid","1985","(2c_gen) general maturity certificate","Female","9","","",""
"Paid","1985","(2c_voc) vocational maturity certificate","Male","40","0.226020382191502","0.149242835668945","0.302797928714059"
"Paid","1985","(2c_voc) vocational maturity certificate","Female","9","","",""
"Paid","1985","(3a) lower tertiary education","Male","17","","",""
"Paid","1985","(3a) lower tertiary education","Female","2","","",""
"Paid","1985","(3b) higher tertiary education","Male","24","","",""
"Paid","1985","(3b) higher tertiary education","Female","9","","",""
"Not paid","1985","(0) in school","Male","","","",""
"Not paid","1985","(0) in school","Female","1","","",""
"Not paid","1985","(1a) inadequately completed","Male","6","","",""
"Not paid","1985","(1a) inadequately completed","Female","7","","",""
"Not paid","1985","(1b) general elementary school","Male","22","","",""
"Not paid","1985","(1b) general elementary school","Female","43","0.191784214508514","0.141123163905152","0.242445265111876"
"Not paid","1985","(1c) basic vocational qualification","Male","240","0.217426546257169","0.193850918282496","0.241002174231842"
"Not paid","1985","(1c) basic vocational qualification","Female","76","0.203383380586839","0.162912868012981","0.243853893160696"
"Not paid","1985","(2b) intermediate general qualification","Male","6","","",""
"Not paid","1985","(2b) intermediate general qualification","Female","20","","",""
"Not paid","1985","(2a) intermediate vocational","Male","120","0.361146530324584","0.310534659150458","0.411758401498709"
"Not paid","1985","(2a) intermediate vocational","Female","66","0.255935356227117","0.204170233912452","0.307700478541782"
"Not paid","1985","(2c_gen) general maturity certificate","Male","6","","",""
"Not paid","1985","(2c_gen) general maturity certificate","Female","4","","",""
"Not paid","1985","(2c_voc) vocational maturity certificate","Male","39","0.414322258605981","0.323896084248298","0.504748432963664"
"Not paid","1985","(2c_voc) vocational maturity certificate","Female","15","","",""
"Not paid","1985","(3a) lower tertiary education","Male","53","0.503178278180377","0.408441757137746","0.597914799223007"
"Not paid","1985","(3a) lower tertiary education","Female","16","","",""
"Not paid","1985","(3b) higher tertiary education","Male","136","0.684418411614186","0.62064352749043","0.748193295737941"
"Not paid","1985","(3b) higher tertiary education","Female","38","0.494788590021217","0.382383052148131","0.607194127894304"
"Acclaimed","1986","(0) in school","Male","","","",""
"Acclaimed","1986","(0) in school","Female","","","",""
"Acclaimed","1986","(1a) inadequately completed","Male","13","","",""
"Acclaimed","1986","(1a) inadequately completed","Female","9","","",""
"Acclaimed","1986","(1b) general elementary school","Male","43","0.127429317482092","0.0924952579606738","0.162363377003509"
"Acclaimed","1986","(1b) general elementary school","Female","61","0.340700781963184","0.277349310518354","0.404052253408014"
"Acclaimed","1986","(1c) basic vocational qualification","Male","242","0.239311734652821","0.213936005271654","0.264687464033987"
"Acclaimed","1986","(1c) basic vocational qualification","Female","162","0.465796308604655","0.414195996279946","0.517396620929363"
"Acclaimed","1986","(2b) intermediate general qualification","Male","16","","",""
"Acclaimed","1986","(2b) intermediate general qualification","Female","29","","",""
"Acclaimed","1986","(2a) intermediate vocational","Male","107","0.35590395485496","0.302433428897117","0.409374480812804"
"Acclaimed","1986","(2a) intermediate vocational","Female","128","0.48534752047","0.425511302385389","0.54518373855461"
"Acclaimed","1986","(2c_gen) general maturity certificate","Male","8","","",""
"Acclaimed","1986","(2c_gen) general maturity certificate","Female","12","","",""
"Acclaimed","1986","(2c_voc) vocational maturity certificate","Male","24","","",""
"Acclaimed","1986","(2c_voc) vocational maturity certificate","Female","27","","",""
"Acclaimed","1986","(3a) lower tertiary education","Male","28","","",""
"Acclaimed","1986","(3a) lower tertiary education","Female","11","","",""
"Acclaimed","1986","(3b) higher tertiary education","Male","24","","",""
"Acclaimed","1986","(3b) higher tertiary education","Female","14","","",""
"Partly, partly","1986","(0) in school","Male","1","","",""
"Partly, partly","1986","(0) in school","Female","","","",""
"Partly, partly","1986","(1a) inadequately completed","Male","7","","",""
"Partly, partly","1986","(1a) inadequately completed","Female","6","","",""
"Partly, partly","1986","(1b) general elementary school","Male","32","0.102701820186343","0.0708985680324861","0.134505072340199"
"Partly, partly","1986","(1b) general elementary school","Female","14","","",""
"Partly, partly","1986","(1c) basic vocational qualification","Male","133","0.126065683616016","0.106324598707502","0.14580676852453"
"Partly, partly","1986","(1c) basic vocational qualification","Female","46","0.140624961734792","0.104664650423859","0.176585273045725"
"Partly, partly","1986","(2b) intermediate general qualification","Male","5","","",""
"Partly, partly","1986","(2b) intermediate general qualification","Female","9","","",""
"Partly, partly","1986","(2a) intermediate vocational","Male","45","0.151679375377231","0.111618908032475","0.191739842721986"
"Partly, partly","1986","(2a) intermediate vocational","Female","33","0.110068161044034","0.0725976236519505","0.147538698436117"
"Partly, partly","1986","(2c_gen) general maturity certificate","Male","5","","",""
"Partly, partly","1986","(2c_gen) general maturity certificate","Female","4","","",""
"Partly, partly","1986","(2c_voc) vocational maturity certificate","Male","13","","",""
"Partly, partly","1986","(2c_voc) vocational maturity certificate","Female","6","","",""
"Partly, partly","1986","(3a) lower tertiary education","Male","11","","",""
"Partly, partly","1986","(3a) lower tertiary education","Female","1","","",""
"Partly, partly","1986","(3b) higher tertiary education","Male","20","","",""
"Partly, partly","1986","(3b) higher tertiary education","Female","3","","",""
"Paid","1986","(0) in school","Male","2","","",""
"Paid","1986","(0) in school","Female","","","",""
"Paid","1986","(1a) inadequately completed","Male","122","0.798695659329896","0.733204289117913","0.864187029541878"
"Paid","1986","(1a) inadequately completed","Female","30","0.388726365717516","0.253611566599142","0.52384116483589"
"Paid","1986","(1b) general elementary school","Male","250","0.688058527869715","0.639522602015824","0.736594453723606"
"Paid","1986","(1b) general elementary school","Female","109","0.45663061881546","0.390048293732529","0.523212943898391"
"Paid","1986","(1c) basic vocational qualification","Male","585","0.51197711190374","0.482248231982967","0.541705991824512"
"Paid","1986","(1c) basic vocational qualification","Female","97","0.253358822544322","0.208367904860369","0.298349740228275"
"Paid","1986","(2b) intermediate general qualification","Male","13","","",""
"Paid","1986","(2b) intermediate general qualification","Female","13","","",""
"Paid","1986","(2a) intermediate vocational","Male","81","0.250143546480167","0.201775733457522","0.298511359502813"
"Paid","1986","(2a) intermediate vocational","Female","46","0.17085382066716","0.125792014673789","0.21591562666053"
"Paid","1986","(2c_gen) general maturity certificate","Male","22","","",""
"Paid","1986","(2c_gen) general maturity certificate","Female","5","","",""
"Paid","1986","(2c_voc) vocational maturity certificate","Male","46","0.326828220161039","0.239173668316231","0.414482772005848"
"Paid","1986","(2c_voc) vocational maturity certificate","Female","9","","",""
"Paid","1986","(3a) lower tertiary education","Male","15","","",""
"Paid","1986","(3a) lower tertiary education","Female","","","",""
"Paid","1986","(3b) higher tertiary education","Male","25","","",""
"Paid","1986","(3b) higher tertiary education","Female","5","","",""
"Not paid","1986","(0) in school","Male","","","",""
"Not paid","1986","(0) in school","Female","","","",""
"Not paid","1986","(1a) inadequately completed","Male","2","","",""
"Not paid","1986","(1a) inadequately completed","Female","5","","",""
"Not paid","1986","(1b) general elementary school","Male","25","","",""
"Not paid","1986","(1b) general elementary school","Female","31","0.133180597612832","0.087764098645387","0.178597096580278"
"Not paid","1986","(1c) basic vocational qualification","Male","126","0.122645469827424","0.10313595382375","0.142154985831098"
"Not paid","1986","(1c) basic vocational qualification","Female","54","0.140219907116231","0.104302961510269","0.176136852722193"
"Not paid","1986","(2b) intermediate general qualification","Male","7","","",""
"Not paid","1986","(2b) intermediate general qualification","Female","12","","",""
"Not paid","1986","(2a) intermediate vocational","Male","75","0.242273123287642","0.194423150202279","0.290123096373004"
"Not paid","1986","(2a) intermediate vocational","Female","61","0.233730497818807","0.183063035119502","0.284397960518112"
"Not paid","1986","(2c_gen) general maturity certificate","Male","8","","",""
"Not paid","1986","(2c_gen) general maturity certificate","Female","10","","",""
"Not paid","1986","(2c_voc) vocational maturity certificate","Male","27","","",""
"Not paid","1986","(2c_voc) vocational maturity certificate","Female","16","","",""
"Not paid","1986","(3a) lower tertiary education","Male","42","0.452225442205524","0.352664064183036","0.551786820228012"
"Not paid","1986","(3a) lower tertiary education","Female","11","","",""
"Not paid","1986","(3b) higher tertiary education","Male","111","0.648326178178676","0.578570648949347","0.718081707408004"
"Not paid","1986","(3b) higher tertiary education","Female","34","0.581721000386704","0.452526365478528","0.710915635294881"
"Acclaimed","1987","(0) in school","Male","","","",""
"Acclaimed","1987","(0) in school","Female","","","",""
"Acclaimed","1987","(1a) inadequately completed","Male","","","",""
"Acclaimed","1987","(1a) inadequately completed","Female","","","",""
"Acclaimed","1987","(1b) general elementary school","Male","","","",""
"Acclaimed","1987","(1b) general elementary school","Female","","","",""
"Acclaimed","1987","(1c) basic vocational qualification","Male","","","",""
"Acclaimed","1987","(1c) basic vocational qualification","Female","","","",""
"Acclaimed","1987","(2b) intermediate general qualification","Male","","","",""
"Acclaimed","1987","(2b) intermediate general qualification","Female","","","",""
"Acclaimed","1987","(2a) intermediate vocational","Male","","","",""
"Acclaimed","1987","(2a) intermediate vocational","Female","","","",""
"Acclaimed","1987","(2c_gen) general maturity certificate","Male","","","",""
"Acclaimed","1987","(2c_gen) general maturity certificate","Female","","","",""
"Acclaimed","1987","(2c_voc) vocational maturity certificate","Male","","","",""
"Acclaimed","1987","(2c_voc) vocational maturity certificate","Female","","","",""
"Acclaimed","1987","(3a) lower tertiary education","Male","","","",""
"Acclaimed","1987","(3a) lower tertiary education","Female","","","",""
"Acclaimed","1987","(3b) higher tertiary education","Male","","","",""
"Acclaimed","1987","(3b) higher tertiary education","Female","","","",""
"Partly, partly","1987","(0) in school","Male","","","",""
"Partly, partly","1987","(0) in school","Female","","","",""
"Partly, partly","1987","(1a) inadequately completed","Male","","","",""
"Partly, partly","1987","(1a) inadequately completed","Female","","","",""
"Partly, partly","1987","(1b) general elementary school","Male","","","",""
"Partly, partly","1987","(1b) general elementary school","Female","","","",""
"Partly, partly","1987","(1c) basic vocational qualification","Male","","","",""
"Partly, partly","1987","(1c) basic vocational qualification","Female","","","",""
"Partly, partly","1987","(2b) intermediate general qualification","Male","","","",""
"Partly, partly","1987","(2b) intermediate general qualification","Female","","","",""
"Partly, partly","1987","(2a) intermediate vocational","Male","","","",""
"Partly, partly","1987","(2a) intermediate vocational","Female","","","",""
"Partly, partly","1987","(2c_gen) general maturity certificate","Male","","","",""
"Partly, partly","1987","(2c_gen) general maturity certificate","Female","","","",""
"Partly, partly","1987","(2c_voc) vocational maturity certificate","Male","","","",""
"Partly, partly","1987","(2c_voc) vocational maturity certificate","Female","","","",""
"Partly, partly","1987","(3a) lower tertiary education","Male","","","",""
"Partly, partly","1987","(3a) lower tertiary education","Female","","","",""
"Partly, partly","1987","(3b) higher tertiary education","Male","","","",""
"Partly, partly","1987","(3b) higher tertiary education","Female","","","",""
"Paid","1987","(0) in school","Male","","","",""
"Paid","1987","(0) in school","Female","","","",""
"Paid","1987","(1a) inadequately completed","Male","","","",""
"Paid","1987","(1a) inadequately completed","Female","","","",""
"Paid","1987","(1b) general elementary school","Male","","","",""
"Paid","1987","(1b) general elementary school","Female","","","",""
"Paid","1987","(1c) basic vocational qualification","Male","","","",""
"Paid","1987","(1c) basic vocational qualification","Female","","","",""
"Paid","1987","(2b) intermediate general qualification","Male","","","",""
"Paid","1987","(2b) intermediate general qualification","Female","","","",""
"Paid","1987","(2a) intermediate vocational","Male","","","",""
"Paid","1987","(2a) intermediate vocational","Female","","","",""
"Paid","1987","(2c_gen) general maturity certificate","Male","","","",""
"Paid","1987","(2c_gen) general maturity certificate","Female","","","",""
"Paid","1987","(2c_voc) vocational maturity certificate","Male","","","",""
"Paid","1987","(2c_voc) vocational maturity certificate","Female","","","",""
"Paid","1987","(3a) lower tertiary education","Male","","","",""
"Paid","1987","(3a) lower tertiary education","Female","","","",""
"Paid","1987","(3b) higher tertiary education","Male","","","",""
"Paid","1987","(3b) higher tertiary education","Female","","","",""
"Not paid","1987","(0) in school","Male","","","",""
"Not paid","1987","(0) in school","Female","","","",""
"Not paid","1987","(1a) inadequately completed","Male","","","",""
"Not paid","1987","(1a) inadequately completed","Female","","","",""
"Not paid","1987","(1b) general elementary school","Male","","","",""
"Not paid","1987","(1b) general elementary school","Female","","","",""
"Not paid","1987","(1c) basic vocational qualification","Male","","","",""
"Not paid","1987","(1c) basic vocational qualification","Female","","","",""
"Not paid","1987","(2b) intermediate general qualification","Male","","","",""
"Not paid","1987","(2b) intermediate general qualification","Female","","","",""
"Not paid","1987","(2a) intermediate vocational","Male","","","",""
"Not paid","1987","(2a) intermediate vocational","Female","","","",""
"Not paid","1987","(2c_gen) general maturity certificate","Male","","","",""
"Not paid","1987","(2c_gen) general maturity certificate","Female","","","",""
"Not paid","1987","(2c_voc) vocational maturity certificate","Male","","","",""
"Not paid","1987","(2c_voc) vocational maturity certificate","Female","","","",""
"Not paid","1987","(3a) lower tertiary education","Male","","","",""
"Not paid","1987","(3a) lower tertiary education","Female","","","",""
"Not paid","1987","(3b) higher tertiary education","Male","","","",""
"Not paid","1987","(3b) higher tertiary education","Female","","","",""
"Acclaimed","1988","(0) in school","Male","","","",""
"Acclaimed","1988","(0) in school","Female","","","",""
"Acclaimed","1988","(1a) inadequately completed","Male","12","","",""
"Acclaimed","1988","(1a) inadequately completed","Female","8","","",""
"Acclaimed","1988","(1b) general elementary school","Male","52","0.203709324306311","0.160835767800399","0.246582880812223"
"Acclaimed","1988","(1b) general elementary school","Female","62","0.338896937558596","0.276350128642875","0.401443746474316"
"Acclaimed","1988","(1c) basic vocational qualification","Male","249","0.258710392200943","0.232030823215476","0.285389961186411"
"Acclaimed","1988","(1c) basic vocational qualification","Female","161","0.497797172264116","0.445415439769816","0.550178904758416"
"Acclaimed","1988","(2b) intermediate general qualification","Male","15","","",""
"Acclaimed","1988","(2b) intermediate general qualification","Female","37","0.447425752071541","0.339804764285689","0.555046739857393"
"Acclaimed","1988","(2a) intermediate vocational","Male","108","0.366540621214202","0.311646899470704","0.421434342957699"
"Acclaimed","1988","(2a) intermediate vocational","Female","140","0.522613182354424","0.462131642930827","0.583094721778021"
"Acclaimed","1988","(2c_gen) general maturity certificate","Male","13","","",""
"Acclaimed","1988","(2c_gen) general maturity certificate","Female","8","","",""
"Acclaimed","1988","(2c_voc) vocational maturity certificate","Male","26","","",""
"Acclaimed","1988","(2c_voc) vocational maturity certificate","Female","32","0.529191657795425","0.41055409833772","0.647829217253129"
"Acclaimed","1988","(3a) lower tertiary education","Male","22","","",""
"Acclaimed","1988","(3a) lower tertiary education","Female","8","","",""
"Acclaimed","1988","(3b) higher tertiary education","Male","29","","",""
"Acclaimed","1988","(3b) higher tertiary education","Female","19","","",""
"Partly, partly","1988","(0) in school","Male","","","",""
"Partly, partly","1988","(0) in school","Female","","","",""
"Partly, partly","1988","(1a) inadequately completed","Male","12","","",""
"Partly, partly","1988","(1a) inadequately completed","Female","1","","",""
"Partly, partly","1988","(1b) general elementary school","Male","25","","",""
"Partly, partly","1988","(1b) general elementary school","Female","26","","",""
"Partly, partly","1988","(1c) basic vocational qualification","Male","155","0.15553814155769","0.133458786255605","0.177617496859776"
"Partly, partly","1988","(1c) basic vocational qualification","Female","33","0.0981145944709441","0.0669503534125412","0.129278835529347"
"Partly, partly","1988","(2b) intermediate general qualification","Male","4","","",""
"Partly, partly","1988","(2b) intermediate general qualification","Female","10","","",""
"Partly, partly","1988","(2a) intermediate vocational","Male","43","0.129355870910208","0.091124871998986","0.167586869821431"
"Partly, partly","1988","(2a) intermediate vocational","Female","29","","",""
"Partly, partly","1988","(2c_gen) general maturity certificate","Male","6","","",""
"Partly, partly","1988","(2c_gen) general maturity certificate","Female","","","",""
"Partly, partly","1988","(2c_voc) vocational maturity certificate","Male","18","","",""
"Partly, partly","1988","(2c_voc) vocational maturity certificate","Female","13","","",""
"Partly, partly","1988","(3a) lower tertiary education","Male","15","","",""
"Partly, partly","1988","(3a) lower tertiary education","Female","","","",""
"Partly, partly","1988","(3b) higher tertiary education","Male","20","","",""
"Partly, partly","1988","(3b) higher tertiary education","Female","8","","",""
"Paid","1988","(0) in school","Male","1","","",""
"Paid","1988","(0) in school","Female","","","",""
"Paid","1988","(1a) inadequately completed","Male","106","0.828084550917418","0.763473435674823","0.892695666160014"
"Paid","1988","(1a) inadequately completed","Female","41","0.642126364628494","0.513068266872439","0.771184462384549"
"Paid","1988","(1b) general elementary school","Male","244","0.665552903663352","0.615329834631761","0.715775972694943"
"Paid","1988","(1b) general elementary school","Female","115","0.44408400176526","0.378428080325964","0.509739923204555"
"Paid","1988","(1c) basic vocational qualification","Male","514","0.465747882901111","0.435358177728814","0.496137588073408"
"Paid","1988","(1c) basic vocational qualification","Female","111","0.290745309036737","0.243171104490432","0.338319513583043"
"Paid","1988","(2b) intermediate general qualification","Male","14","","",""
"Paid","1988","(2b) intermediate general qualification","Female","19","","",""
"Paid","1988","(2a) intermediate vocational","Male","87","0.292695930552253","0.240862058060331","0.344529803044174"
"Paid","1988","(2a) intermediate vocational","Female","41","0.156310451532973","0.112337786375652","0.200283116690295"
"Paid","1988","(2c_gen) general maturity certificate","Male","25","","",""
"Paid","1988","(2c_gen) general maturity certificate","Female","11","","",""
"Paid","1988","(2c_voc) vocational maturity certificate","Male","41","0.304077828610842","0.217319949354667","0.390835707867016"
"Paid","1988","(2c_voc) vocational maturity certificate","Female","7","","",""
"Paid","1988","(3a) lower tertiary education","Male","15","","",""
"Paid","1988","(3a) lower tertiary education","Female","2","","",""
