"ple0053","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"No","1984","16-34 y.","(3b) higher tertiary education","166","0.928059897868078","0.889994095690075","0.966125700046081"
"No","1984","35-65 y.","(0) in school","","","",""
"No","1984","35-65 y.","(1a) inadequately completed","653","0.860704722934117","0.836168220154077","0.885241225714157"
"No","1984","35-65 y.","(1b) general elementary school","1420","0.894601666341576","0.879498967381721","0.90970436530143"
"No","1984","35-65 y.","(1c) basic vocational qualification","2199","0.879335565292501","0.866538729314867","0.892132401270134"
"No","1984","35-65 y.","(2b) intermediate general qualification","73","0.892403134501862","0.824921446910969","0.959884822092756"
"No","1984","35-65 y.","(2a) intermediate vocational","566","0.913925155728175","0.89183004384516","0.936020267611189"
"No","1984","35-65 y.","(2c_gen) general maturity certificate","44","0.87933575760869","0.79080114703751","0.967870368179871"
"No","1984","35-65 y.","(2c_voc) vocational maturity certificate","169","0.889552571176396","0.845893035704602","0.93321210664819"
"No","1984","35-65 y.","(3a) lower tertiary education","158","0.923983523665987","0.884376715188261","0.963590332143713"
"No","1984","35-65 y.","(3b) higher tertiary education","285","0.911192782756904","0.879475343429562","0.942910222084246"
"No","1984","66 and older","(0) in school","","","",""
"No","1984","66 and older","(1a) inadequately completed","18","","",""
"No","1984","66 and older","(1b) general elementary school","407","0.834757697889423","0.801805907620312","0.867709488158533"
"No","1984","66 and older","(1c) basic vocational qualification","407","0.848560783059465","0.81652493621062","0.880596629908311"
"No","1984","66 and older","(2b) intermediate general qualification","25","","",""
"No","1984","66 and older","(2a) intermediate vocational","126","0.873610413517772","0.819710730551566","0.927510096483978"
"No","1984","66 and older","(2c_gen) general maturity certificate","6","","",""
"No","1984","66 and older","(2c_voc) vocational maturity certificate","36","0.883925075205808","0.785878349424079","0.981971800987538"
"No","1984","66 and older","(3a) lower tertiary education","20","","",""
"No","1984","66 and older","(3b) higher tertiary education","37","0.938315763717737","0.863760261907042","1.01287126552843"
"Yes","1985","16-34 y.","(0) in school","14","","",""
"Yes","1985","16-34 y.","(1a) inadequately completed","42","0.166064149382532","0.120026250455513","0.212102048309552"
"Yes","1985","16-34 y.","(1b) general elementary school","101","0.110237180655664","0.0885077763307169","0.131966584980611"
"Yes","1985","16-34 y.","(1c) basic vocational qualification","119","0.107826070738483","0.0897099356837013","0.125942205793264"
"Yes","1985","16-34 y.","(2b) intermediate general qualification","27","","",""
"Yes","1985","16-34 y.","(2a) intermediate vocational","86","0.135795046377848","0.108452448558054","0.163137644197643"
"Yes","1985","16-34 y.","(2c_gen) general maturity certificate","31","0.085905587459886","0.0552026919175201","0.116608483002252"
"Yes","1985","16-34 y.","(2c_voc) vocational maturity certificate","18","","",""
"Yes","1985","16-34 y.","(3a) lower tertiary education","7","","",""
"Yes","1985","16-34 y.","(3b) higher tertiary education","18","","",""
"Yes","1985","35-65 y.","(0) in school","","","",""
"Yes","1985","35-65 y.","(1a) inadequately completed","75","0.120799944336053","0.0957077981751744","0.145892090496932"
"Yes","1985","35-65 y.","(1b) general elementary school","168","0.115908960223211","0.0993116016719731","0.132506318774449"
"Yes","1985","35-65 y.","(1c) basic vocational qualification","244","0.102403524028796","0.0899398410551471","0.114867207002445"
"Yes","1985","35-65 y.","(2b) intermediate general qualification","6","","",""
"Yes","1985","35-65 y.","(2a) intermediate vocational","51","0.0901292498751547","0.0672346221980257","0.113023877552284"
"Yes","1985","35-65 y.","(2c_gen) general maturity certificate","8","","",""
"Yes","1985","35-65 y.","(2c_voc) vocational maturity certificate","24","","",""
"Yes","1985","35-65 y.","(3a) lower tertiary education","15","","",""
"Yes","1985","35-65 y.","(3b) higher tertiary education","23","","",""
"Yes","1985","66 and older","(0) in school","","","",""
"Yes","1985","66 and older","(1a) inadequately completed","2","","",""
"Yes","1985","66 and older","(1b) general elementary school","63","0.164732611036429","0.128198120804567","0.201267101268292"
"Yes","1985","66 and older","(1c) basic vocational qualification","67","0.156271846838696","0.121991034975376","0.190552658702016"
"Yes","1985","66 and older","(2b) intermediate general qualification","6","","",""
"Yes","1985","66 and older","(2a) intermediate vocational","22","","",""
"Yes","1985","66 and older","(2c_gen) general maturity certificate","","","",""
"Yes","1985","66 and older","(2c_voc) vocational maturity certificate","5","","",""
"Yes","1985","66 and older","(3a) lower tertiary education","4","","",""
"Yes","1985","66 and older","(3b) higher tertiary education","5","","",""
"No","1985","16-34 y.","(0) in school","173","0.925780941225081","0.888211120137574","0.963350762312588"
"No","1985","16-34 y.","(1a) inadequately completed","209","0.833935850617468","0.787897951690449","0.879973749544487"
"No","1985","16-34 y.","(1b) general elementary school","697","0.889762819344336","0.868033415019389","0.911492223669283"
"No","1985","16-34 y.","(1c) basic vocational qualification","1007","0.892173929261517","0.874057794206736","0.910290064316299"
"No","1985","16-34 y.","(2b) intermediate general qualification","343","0.93458366253075","0.909389528583344","0.959777796478155"
"No","1985","16-34 y.","(2a) intermediate vocational","517","0.864204953622152","0.836862355802357","0.891547551441947"
"No","1985","16-34 y.","(2c_gen) general maturity certificate","289","0.914094412540114","0.883391516997748","0.94479730808248"
"No","1985","16-34 y.","(2c_voc) vocational maturity certificate","185","0.91853399324396","0.88090384725553","0.956164139232389"
"No","1985","16-34 y.","(3a) lower tertiary education","56","0.884498516282864","0.805572505545181","0.963424527020547"
"No","1985","16-34 y.","(3b) higher tertiary education","159","0.899866529686451","0.855644350395472","0.944088708977431"
"No","1985","35-65 y.","(0) in school","","","",""
"No","1985","35-65 y.","(1a) inadequately completed","573","0.879200055663947","0.854107909503068","0.904292201824826"
"No","1985","35-65 y.","(1b) general elementary school","1261","0.884091039776789","0.867493681225551","0.900688398328027"
"No","1985","35-65 y.","(1c) basic vocational qualification","2029","0.897596475971204","0.885132792997555","0.910060158944853"
"No","1985","35-65 y.","(2b) intermediate general qualification","71","0.916792634822949","0.855102009671489","0.978483259974409"
"No","1985","35-65 y.","(2a) intermediate vocational","550","0.909870750124845","0.886976122447716","0.932765377801974"
"No","1985","35-65 y.","(2c_gen) general maturity certificate","42","0.896291001737693","0.811783390309969","0.980798613165417"
"No","1985","35-65 y.","(2c_voc) vocational maturity certificate","151","0.870681366811683","0.820966160647207","0.920396572976159"
"No","1985","35-65 y.","(3a) lower tertiary education","146","0.903782765242252","0.858232216179889","0.949333314304616"
"No","1985","35-65 y.","(3b) higher tertiary education","277","0.922816157637026","0.892616066326058","0.953016248947994"
"No","1985","66 and older","(0) in school","","","",""
"No","1985","66 and older","(1a) inadequately completed","15","","",""
"No","1985","66 and older","(1b) general elementary school","333","0.835267388963571","0.798732898731708","0.871801879195433"
"No","1985","66 and older","(1c) basic vocational qualification","364","0.843728153161304","0.809447341297984","0.878008965024624"
"No","1985","66 and older","(2b) intermediate general qualification","22","","",""
"No","1985","66 and older","(2a) intermediate vocational","117","0.836537190635818","0.775063003194779","0.898011378076856"
"No","1985","66 and older","(2c_gen) general maturity certificate","7","","",""
"No","1985","66 and older","(2c_voc) vocational maturity certificate","32","0.879962026242338","0.775239882859738","0.984684169624939"
"No","1985","66 and older","(3a) lower tertiary education","20","","",""
"No","1985","66 and older","(3b) higher tertiary education","27","","",""
"Yes","1986","16-34 y.","(0) in school","15","","",""
"Yes","1986","16-34 y.","(1a) inadequately completed","42","0.170319007190768","0.122051234434202","0.218586779947335"
"Yes","1986","16-34 y.","(1b) general elementary school","99","0.113952628560236","0.0917527106067887","0.136152546513684"
"Yes","1986","16-34 y.","(1c) basic vocational qualification","120","0.107890578177364","0.0892404301991084","0.126540726155619"
"Yes","1986","16-34 y.","(2b) intermediate general qualification","41","0.124741540841552","0.0907969084534326","0.158686173229671"
"Yes","1986","16-34 y.","(2a) intermediate vocational","76","0.127211445478001","0.100347365885924","0.154075525070078"
"Yes","1986","16-34 y.","(2c_gen) general maturity certificate","33","0.0952844982907603","0.0644365978404096","0.126132398741111"
"Yes","1986","16-34 y.","(2c_voc) vocational maturity certificate","19","","",""
"Yes","1986","16-34 y.","(3a) lower tertiary education","6","","",""
"Yes","1986","16-34 y.","(3b) higher tertiary education","19","","",""
"Yes","1986","35-65 y.","(0) in school","","","",""
"Yes","1986","35-65 y.","(1a) inadequately completed","78","0.121914831971418","0.0956691707666109","0.148160493176224"
"Yes","1986","35-65 y.","(1b) general elementary school","161","0.117609338685246","0.1002636516022","0.134955025768293"
"Yes","1986","35-65 y.","(1c) basic vocational qualification","256","0.115185924099743","0.101747629149248","0.128624219050237"
"Yes","1986","35-65 y.","(2b) intermediate general qualification","7","","",""
"Yes","1986","35-65 y.","(2a) intermediate vocational","58","0.108196214410181","0.0830246129676238","0.133367815852738"
"Yes","1986","35-65 y.","(2c_gen) general maturity certificate","9","","",""
"Yes","1986","35-65 y.","(2c_voc) vocational maturity certificate","19","","",""
"Yes","1986","35-65 y.","(3a) lower tertiary education","21","","",""
"Yes","1986","35-65 y.","(3b) higher tertiary education","18","","",""
"Yes","1986","66 and older","(0) in school","","","",""
"Yes","1986","66 and older","(1a) inadequately completed","5","","",""
"Yes","1986","66 and older","(1b) general elementary school","54","0.143271820666189","0.107476513169931","0.179067128162448"
"Yes","1986","66 and older","(1c) basic vocational qualification","78","0.209576464060657","0.169130566602114","0.2500223615192"
"Yes","1986","66 and older","(2b) intermediate general qualification","5","","",""
"Yes","1986","66 and older","(2a) intermediate vocational","27","","",""
"Yes","1986","66 and older","(2c_gen) general maturity certificate","1","","",""
"Yes","1986","66 and older","(2c_voc) vocational maturity certificate","7","","",""
"Yes","1986","66 and older","(3a) lower tertiary education","6","","",""
"Yes","1986","66 and older","(3b) higher tertiary education","4","","",""
"No","1986","16-34 y.","(0) in school","174","0.922819398237333","0.88477159152647","0.960867204948196"
"No","1986","16-34 y.","(1a) inadequately completed","191","0.829680992809232","0.781413220052665","0.877948765565798"
"No","1986","16-34 y.","(1b) general elementary school","688","0.886047371439764","0.863847453486316","0.908247289393211"
"No","1986","16-34 y.","(1c) basic vocational qualification","943","0.892109421822636","0.873459273844381","0.910759569800892"
"No","1986","16-34 y.","(2b) intermediate general qualification","323","0.875258459158448","0.841313826770329","0.909203091546567"
"No","1986","16-34 y.","(2a) intermediate vocational","515","0.872788554521999","0.845924474929922","0.899652634114076"
"No","1986","16-34 y.","(2c_gen) general maturity certificate","315","0.90471550170924","0.873867601258889","0.93556340215959"
"No","1986","16-34 y.","(2c_voc) vocational maturity certificate","191","0.941571310005735","0.90984802691531","0.973294593096159"
"No","1986","16-34 y.","(3a) lower tertiary education","59","0.889883021215434","0.813782958146355","0.965983084284514"
"No","1986","16-34 y.","(3b) higher tertiary education","145","0.881067445084887","0.831524579982349","0.930610310187424"
"No","1986","35-65 y.","(0) in school","","","",""
"No","1986","35-65 y.","(1a) inadequately completed","519","0.878085168028582","0.851839506823776","0.904330829233389"
"No","1986","35-65 y.","(1b) general elementary school","1164","0.882390661314754","0.865044974231707","0.8997363483978"
"No","1986","35-65 y.","(1c) basic vocational qualification","1912","0.884814075900257","0.871375780949763","0.898252370850752"
"No","1986","35-65 y.","(2b) intermediate general qualification","64","0.888657652799663","0.815490467974566","0.961824837624759"
"No","1986","35-65 y.","(2a) intermediate vocational","527","0.891803785589819","0.866632184147262","0.916975387032376"
"No","1986","35-65 y.","(2c_gen) general maturity certificate","41","0.932351321212218","0.862739572519282","1.00196306990515"
"No","1986","35-65 y.","(2c_voc) vocational maturity certificate","143","0.91399354088667","0.870819004662523","0.957168077110818"
"No","1986","35-65 y.","(3a) lower tertiary education","137","0.868753304986205","0.816101656831903","0.921404953140507"
"No","1986","35-65 y.","(3b) higher tertiary education","293","0.942095106200901","0.916137005963568","0.968053206438234"
"No","1986","66 and older","(0) in school","","","",""
"No","1986","66 and older","(1a) inadequately completed","16","","",""
"No","1986","66 and older","(1b) general elementary school","314","0.856728179333811","0.820932871837552","0.892523486830069"
"No","1986","66 and older","(1c) basic vocational qualification","311","0.790423535939343","0.7499776384808","0.830869433397886"
"No","1986","66 and older","(2b) intermediate general qualification","24","","",""
"No","1986","66 and older","(2a) intermediate vocational","105","0.788843594753728","0.71921963697952","0.858467552527937"
"No","1986","66 and older","(2c_gen) general maturity certificate","6","","",""
"No","1986","66 and older","(2c_voc) vocational maturity certificate","32","0.828589564611955","0.710311517239042","0.946867611984868"
"No","1986","66 and older","(3a) lower tertiary education","18","","",""
"No","1986","66 and older","(3b) higher tertiary education","24","","",""
"Yes","1987","16-34 y.","(0) in school","15","","",""
"Yes","1987","16-34 y.","(1a) inadequately completed","25","","",""
"Yes","1987","16-34 y.","(1b) general elementary school","118","0.176692970858516","0.150011865933064","0.203374075783967"
"Yes","1987","16-34 y.","(1c) basic vocational qualification","126","0.120586608556565","0.100776106039228","0.140397111073902"
"Yes","1987","16-34 y.","(2b) intermediate general qualification","29","","",""
"Yes","1987","16-34 y.","(2a) intermediate vocational","81","0.1189319540904","0.0936746255153059","0.144189282665493"
"Yes","1987","16-34 y.","(2c_gen) general maturity certificate","29","","",""
"Yes","1987","16-34 y.","(2c_voc) vocational maturity certificate","21","","",""
"Yes","1987","16-34 y.","(3a) lower tertiary education","9","","",""
"Yes","1987","16-34 y.","(3b) higher tertiary education","11","","",""
"Yes","1987","35-65 y.","(0) in school","","","",""
"Yes","1987","35-65 y.","(1a) inadequately completed","75","0.12398917978642","0.0975524608260732","0.150425898746767"
"Yes","1987","35-65 y.","(1b) general elementary school","132","0.107493746940125","0.0905120964318466","0.124475397448404"
"Yes","1987","35-65 y.","(1c) basic vocational qualification","230","0.10728865283083","0.0941550134653245","0.120422292196335"
"Yes","1987","35-65 y.","(2b) intermediate general qualification","8","","",""
"Yes","1987","35-65 y.","(2a) intermediate vocational","48","0.0853365327349545","0.0621556935127447","0.108517371957164"
"Yes","1987","35-65 y.","(2c_gen) general maturity certificate","5","","",""
"Yes","1987","35-65 y.","(2c_voc) vocational maturity certificate","15","","",""
"Yes","1987","35-65 y.","(3a) lower tertiary education","22","","",""
"Yes","1987","35-65 y.","(3b) higher tertiary education","22","","",""
"Yes","1987","66 and older","(0) in school","","","",""
"Yes","1987","66 and older","(1a) inadequately completed","","","",""
"Yes","1987","66 and older","(1b) general elementary school","68","0.172901064044994","0.135077709571864","0.210724418518124"
"Yes","1987","66 and older","(1c) basic vocational qualification","87","0.225538786166762","0.184985274695551","0.266092297637973"
"Yes","1987","66 and older","(2b) intermediate general qualification","6","","",""
"Yes","1987","66 and older","(2a) intermediate vocational","20","","",""
"Yes","1987","66 and older","(2c_gen) general maturity certificate","","","",""
"Yes","1987","66 and older","(2c_voc) vocational maturity certificate","6","","",""
"Yes","1987","66 and older","(3a) lower tertiary education","10","","",""
"Yes","1987","66 and older","(3b) higher tertiary education","6","","",""
"No","1987","16-34 y.","(0) in school","177","0.914807773828334","0.87532002428813","0.954295523368538"
"No","1987","16-34 y.","(1a) inadequately completed","181","0.872092331320714","0.826484018552241","0.917700644089187"
"No","1987","16-34 y.","(1b) general elementary school","667","0.823307029141484","0.796625924216033","0.849988134066936"
"No","1987","16-34 y.","(1c) basic vocational qualification","912","0.879413391443435","0.859602888926098","0.899223893960772"
"No","1987","16-34 y.","(2b) intermediate general qualification","303","0.923339940469442","0.894721600649735","0.95195828028915"
"No","1987","16-34 y.","(2a) intermediate vocational","550","0.8810680459096","0.855810717334507","0.906325374484694"
"No","1987","16-34 y.","(2c_gen) general maturity certificate","295","0.932724411102307","0.905448390391155","0.960000431813459"
"No","1987","16-34 y.","(2c_voc) vocational maturity certificate","191","0.901185696040338","0.861016123210582","0.941355268870094"
"No","1987","16-34 y.","(3a) lower tertiary education","61","0.860693448803067","0.779576970016677","0.941809927589457"
"No","1987","16-34 y.","(3b) higher tertiary education","137","0.924339562745086","0.881733889963538","0.966945235526633"
"No","1987","35-65 y.","(0) in school","","","",""
"No","1987","35-65 y.","(1a) inadequately completed","522","0.87601082021358","0.849574101253233","0.902447539173927"
"No","1987","35-65 y.","(1b) general elementary school","1146","0.892506253059875","0.875524602551596","0.909487903568153"
"No","1987","35-65 y.","(1c) basic vocational qualification","1903","0.892711347169171","0.879577707803666","0.905844986534676"
"No","1987","35-65 y.","(2b) intermediate general qualification","63","0.874192760260363","0.797053523706477","0.951331996814248"
"No","1987","35-65 y.","(2a) intermediate vocational","510","0.914663467265046","0.891482628042836","0.937844306487255"
"No","1987","35-65 y.","(2c_gen) general maturity certificate","45","0.91550947348278","0.838419389566309","0.992599557399251"
"No","1987","35-65 y.","(2c_voc) vocational maturity certificate","142","0.910716363610607","0.866112162029618","0.955320565191596"
"No","1987","35-65 y.","(3a) lower tertiary education","129","0.85846538306383","0.802868256311001","0.914062509816658"
"No","1987","35-65 y.","(3b) higher tertiary education","294","0.924363274682334","0.895209670715777","0.953516878648892"
"No","1987","66 and older","(0) in school","","","",""
"No","1987","66 and older","(1a) inadequately completed","20","","",""
"No","1987","66 and older","(1b) general elementary school","316","0.827098935955006","0.789275581481876","0.864922290428136"
"No","1987","66 and older","(1c) basic vocational qualification","321","0.774461213833238","0.733907702362027","0.815014725304449"
"No","1987","66 and older","(2b) intermediate general qualification","23","","",""
"No","1987","66 and older","(2a) intermediate vocational","116","0.829458342172936","0.766247559652047","0.892669124693826"
"No","1987","66 and older","(2c_gen) general maturity certificate","7","","",""
"No","1987","66 and older","(2c_voc) vocational maturity certificate","31","0.780241911419681","0.646817805562447","0.913666017276914"
"No","1987","66 and older","(3a) lower tertiary education","18","","",""
"No","1987","66 and older","(3b) higher tertiary education","24","","",""
"Yes","1988","16-34 y.","(0) in school","17","","",""
"Yes","1988","16-34 y.","(1a) inadequately completed","26","","",""
"Yes","1988","16-34 y.","(1b) general elementary school","110","0.155221889461445","0.129644834464741","0.180798944458148"
"Yes","1988","16-34 y.","(1c) basic vocational qualification","117","0.13014273945216","0.109173440384037","0.151112038520283"
"Yes","1988","16-34 y.","(2b) intermediate general qualification","39","0.105830987715201","0.0725905775291712","0.139071397901232"
"Yes","1988","16-34 y.","(2a) intermediate vocational","69","0.0986853842077229","0.0746407056504204","0.122730062765025"
"Yes","1988","16-34 y.","(2c_gen) general maturity certificate","21","","",""
"Yes","1988","16-34 y.","(2c_voc) vocational maturity certificate","16","","",""
"Yes","1988","16-34 y.","(3a) lower tertiary education","3","","",""
"Yes","1988","16-34 y.","(3b) higher tertiary education","18","","",""
"Yes","1988","35-65 y.","(0) in school","","","",""
"Yes","1988","35-65 y.","(1a) inadequately completed","70","0.117964342728176","0.0908831188687706","0.145045566587582"
"Yes","1988","35-65 y.","(1b) general elementary school","142","0.121307155841322","0.102873294238283","0.139741017444361"
"Yes","1988","35-65 y.","(1c) basic vocational qualification","230","0.121818595251024","0.107555252508315","0.136081937993733"
"Yes","1988","35-65 y.","(2b) intermediate general qualification","5","","",""
"Yes","1988","35-65 y.","(2a) intermediate vocational","55","0.105842257206322","0.0802251653231049","0.131459349089539"
"Yes","1988","35-65 y.","(2c_gen) general maturity certificate","9","","",""
"Yes","1988","35-65 y.","(2c_voc) vocational maturity certificate","19","","",""
"Yes","1988","35-65 y.","(3a) lower tertiary education","10","","",""
"Yes","1988","35-65 y.","(3b) higher tertiary education","23","","",""
"Yes","1988","66 and older","(0) in school","","","",""
"Yes","1988","66 and older","(1a) inadequately completed","1","","",""
"Yes","1988","66 and older","(1b) general elementary school","69","0.191078868057068","0.1504101683393","0.231747567774835"
"Yes","1988","66 and older","(1c) basic vocational qualification","76","0.186624589422665","0.148912020683068","0.224337158162262"
"Yes","1988","66 and older","(2b) intermediate general qualification","4","","",""
"Yes","1988","66 and older","(2a) intermediate vocational","18","","",""
"Yes","1988","66 and older","(2c_gen) general maturity certificate","1","","",""
"Yes","1988","66 and older","(2c_voc) vocational maturity certificate","8","","",""
"Yes","1988","66 and older","(3a) lower tertiary education","7","","",""
"Yes","1988","66 and older","(3b) higher tertiary education","6","","",""
"No","1988","16-34 y.","(0) in school","145","0.88005717332506","0.83002686640594","0.930087480244179"
"No","1988","16-34 y.","(1a) inadequately completed","161","0.857610836615063","0.807525466556463","0.907696206673664"
"No","1988","16-34 y.","(1b) general elementary school","660","0.844778110538555","0.819201055541852","0.870355165535259"
"No","1988","16-34 y.","(1c) basic vocational qualification","872","0.86985726054784","0.848887961479717","0.890826559615963"
"No","1988","16-34 y.","(2b) intermediate general qualification","290","0.894169012284799","0.860928602098768","0.927409422470829"
"No","1988","16-34 y.","(2a) intermediate vocational","522","0.901314615792277","0.877269937234974","0.92535929434958"
"No","1988","16-34 y.","(2c_gen) general maturity certificate","276","0.944711348391841","0.918719484044192","0.970703212739489"
"No","1988","16-34 y.","(2c_voc) vocational maturity certificate","184","0.932009652124016","0.89712238666327","0.966896917584762"
"No","1988","16-34 y.","(3a) lower tertiary education","66","0.936637095582223","0.879155771870118","0.994118419294328"
"No","1988","16-34 y.","(3b) higher tertiary education","117","0.86704759237703","0.809774480823952","0.924320703930107"
"No","1988","35-65 y.","(0) in school","","","",""
"No","1988","35-65 y.","(1a) inadequately completed","475","0.882035657271824","0.854954433412418","0.909116881131229"
"No","1988","35-65 y.","(1b) general elementary school","1063","0.878692844158678","0.860258982555639","0.897126705761717"
"No","1988","35-65 y.","(1c) basic vocational qualification","1790","0.878181404748976","0.863918062006266","0.892444747491685"
"No","1988","35-65 y.","(2b) intermediate general qualification","63","0.932801603965397","0.873294648627052","0.992308559303742"
"No","1988","35-65 y.","(2a) intermediate vocational","499","0.894157742793678","0.868540650910461","0.919774834676895"
"No","1988","35-65 y.","(2c_gen) general maturity certificate","36","0.80729393023096","0.692053366319362","0.922534494142558"
"No","1988","35-65 y.","(2c_voc) vocational maturity certificate","136","0.910979397829983","0.866148051283947","0.95581074437602"
"No","1988","35-65 y.","(3a) lower tertiary education","126","0.915051011148865","0.868193372773139","0.961908649524591"
"No","1988","35-65 y.","(3b) higher tertiary education","282","0.92554064745576","0.896079100462257","0.955002194449262"
"No","1988","66 and older","(0) in school","","","",""
"No","1988","66 and older","(1a) inadequately completed","19","","",""
"No","1988","66 and older","(1b) general elementary school","290","0.808921131942932","0.768252432225165","0.8495898316607"
"No","1988","66 and older","(1c) basic vocational qualification","334","0.813375410577335","0.775662841837738","0.851087979316932"
"No","1988","66 and older","(2b) intermediate general qualification","24","","",""
"No","1988","66 and older","(2a) intermediate vocational","113","0.839836203516672","0.777031536608059","0.902640870425285"
"No","1988","66 and older","(2c_gen) general maturity certificate","6","","",""
"No","1988","66 and older","(2c_voc) vocational maturity certificate","29","","",""
"No","1988","66 and older","(3a) lower tertiary education","21","","",""
"No","1988","66 and older","(3b) higher tertiary education","22","","",""
"Yes","1989","16-34 y.","(0) in school","10","","",""
"Yes","1989","16-34 y.","(1a) inadequately completed","30","0.154769740942751","0.10102895508748","0.208510526798021"
"Yes","1989","16-34 y.","(1b) general elementary school","103","0.139192305754816","0.113943538621435","0.164441072888198"
"Yes","1989","16-34 y.","(1c) basic vocational qualification","118","0.121013062329403","0.100349772924503","0.141676351734303"
"Yes","1989","16-34 y.","(2b) intermediate general qualification","25","","",""
"Yes","1989","16-34 y.","(2a) intermediate vocational","86","0.139295114429023","0.111519990732464","0.167070238125582"
"Yes","1989","16-34 y.","(2c_gen) general maturity certificate","21","","",""
"Yes","1989","16-34 y.","(2c_voc) vocational maturity certificate","26","","",""
"Yes","1989","16-34 y.","(3a) lower tertiary education","2","","",""
"Yes","1989","16-34 y.","(3b) higher tertiary education","14","","",""
"Yes","1989","35-65 y.","(0) in school","","","",""
"Yes","1989","35-65 y.","(1a) inadequately completed","66","0.103709264101605","0.0776791534954847","0.129739374707725"
"Yes","1989","35-65 y.","(1b) general elementary school","136","0.123525925222796","0.104366532870284","0.142685317575309"
"Yes","1989","35-65 y.","(1c) basic vocational qualification","200","0.107695872855097","0.0939333468512868","0.121458398858908"
"Yes","1989","35-65 y.","(2b) intermediate general qualification","8","","",""
"Yes","1989","35-65 y.","(2a) intermediate vocational","54","0.0950231905045343","0.0701044662589172","0.119941914750151"
"Yes","1989","35-65 y.","(2c_gen) general maturity certificate","8","","",""
"Yes","1989","35-65 y.","(2c_voc) vocational maturity certificate","7","","",""
"Yes","1989","35-65 y.","(3a) lower tertiary education","10","","",""
"Yes","1989","35-65 y.","(3b) higher tertiary education","17","","",""
"Yes","1989","66 and older","(0) in school","","","",""
"Yes","1989","66 and older","(1a) inadequately completed","2","","",""
"Yes","1989","66 and older","(1b) general elementary school","64","0.190128562560891","0.149593713115639","0.230663412006142"
