"ple0053","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"No","1984","secondary school degree","Couple + C. LE and GT 16","241","0.931975769382356","0.901311519960829","0.962640018803883"
"No","1984","college entrance qualification","1-pers.-HH","195","0.926589636293679","0.891315137577769","0.961864135009589"
"No","1984","college entrance qualification","(Married) couple without C. ","297","0.922532737988442","0.893288145663352","0.951777330313532"
"No","1984","college entrance qualification","Single parent ","45","0.938078755732358","0.869897191596746","1.00626031986797"
"No","1984","college entrance qualification","Couple + C. LE 16 ","263","0.895839798482024","0.860922510260379","0.93075708670367"
"No","1984","college entrance qualification","Couple + C. GT 16 ","202","0.948915773291597","0.919348210078974","0.97848333650422"
"No","1984","college entrance qualification","Couple + C. LE and GT 16","95","0.883443413045166","0.822355830654059","0.944530995436274"
"No","1984","Other degree","1-pers.-HH","97","0.887480854227173","0.828957152360015","0.946004556094331"
"No","1984","Other degree","(Married) couple without C. ","180","0.85461834067836","0.805271316233973","0.903965365122747"
"No","1984","Other degree","Single parent ","41","0.879299731962186","0.783040068180496","0.975559395743877"
"No","1984","Other degree","Couple + C. LE 16 ","539","0.87016371765009","0.843641854467964","0.896685580832216"
"No","1984","Other degree","Couple + C. GT 16 ","148","0.876208347569446","0.826406801736631","0.926009893402261"
"No","1984","Other degree","Couple + C. LE and GT 16","194","0.846761898945103","0.800208841645882","0.893314956244325"
"No","1984","no degree/no degree yet","1-pers.-HH","71","0.877594400931877","0.806654802034775","0.948533999828978"
"No","1984","no degree/no degree yet","(Married) couple without C. ","130","0.872803430305993","0.818570882004943","0.927035978607043"
"No","1984","no degree/no degree yet","Single parent ","55","0.903641892544632","0.831348199123965","0.975935585965298"
"No","1984","no degree/no degree yet","Couple + C. LE 16 ","316","0.865874996330656","0.830769406152244","0.900980586509068"
"No","1984","no degree/no degree yet","Couple + C. GT 16 ","213","0.957790578218007","0.932192114637425","0.98338904179859"
"No","1984","no degree/no degree yet","Couple + C. LE and GT 16","280","0.945032920010866","0.919783539676734","0.970282300344998"
"Yes","1985","lower secondary degree","1-pers.-HH","82","0.149134620522728","0.120169209994642","0.178100031050813"
"Yes","1985","lower secondary degree","(Married) couple without C. ","158","0.110233633174611","0.0940185175710858","0.126448748778136"
"Yes","1985","lower secondary degree","Single parent ","26","","",""
"Yes","1985","lower secondary degree","Couple + C. LE 16 ","160","0.136706602285115","0.116738269163953","0.156674935406277"
"Yes","1985","lower secondary degree","Couple + C. GT 16 ","99","0.0990986151756617","0.080476784847714","0.117720445503609"
"Yes","1985","lower secondary degree","Couple + C. LE and GT 16","61","0.0979609862621386","0.0752995935779274","0.12062237894635"
"Yes","1985","secondary school degree","1-pers.-HH","28","","",""
"Yes","1985","secondary school degree","(Married) couple without C. ","51","0.130341376440066","0.0974296533868108","0.163253099493322"
"Yes","1985","secondary school degree","Single parent ","6","","",""
"Yes","1985","secondary school degree","Couple + C. LE 16 ","60","0.130290963127813","0.0984740529562899","0.162107873299337"
"Yes","1985","secondary school degree","Couple + C. GT 16 ","27","","",""
"Yes","1985","secondary school degree","Couple + C. LE and GT 16","13","","",""
"Yes","1985","college entrance qualification","1-pers.-HH","10","","",""
"Yes","1985","college entrance qualification","(Married) couple without C. ","26","","",""
"Yes","1985","college entrance qualification","Single parent ","5","","",""
"Yes","1985","college entrance qualification","Couple + C. LE 16 ","45","0.170259739226042","0.125755654544527","0.214763823907556"
"Yes","1985","college entrance qualification","Couple + C. GT 16 ","21","","",""
"Yes","1985","college entrance qualification","Couple + C. LE and GT 16","5","","",""
"Yes","1985","Other degree","1-pers.-HH","13","","",""
"Yes","1985","Other degree","(Married) couple without C. ","17","","",""
"Yes","1985","Other degree","Single parent ","4","","",""
"Yes","1985","Other degree","Couple + C. LE 16 ","65","0.138083634070644","0.108024497592004","0.168142770549284"
"Yes","1985","Other degree","Couple + C. GT 16 ","19","","",""
"Yes","1985","Other degree","Couple + C. LE and GT 16","29","","",""
"Yes","1985","no degree/no degree yet","1-pers.-HH","5","","",""
"Yes","1985","no degree/no degree yet","(Married) couple without C. ","12","","",""
"Yes","1985","no degree/no degree yet","Single parent ","8","","",""
"Yes","1985","no degree/no degree yet","Couple + C. LE 16 ","43","0.16386956577576","0.120970163444758","0.206768968106762"
"Yes","1985","no degree/no degree yet","Couple + C. GT 16 ","23","","",""
"Yes","1985","no degree/no degree yet","Couple + C. LE and GT 16","34","0.0777745900960438","0.0469507672810975","0.10859841291099"
"No","1985","lower secondary degree","1-pers.-HH","499","0.850865379477272","0.821899968949187","0.879830790005358"
"No","1985","lower secondary degree","(Married) couple without C. ","1275","0.889766366825389","0.873551251221864","0.905981482428914"
"No","1985","lower secondary degree","Single parent ","262","0.912695128851594","0.8800939014332","0.945296356269987"
"No","1985","lower secondary degree","Couple + C. LE 16 ","977","0.863293397714885","0.843325064593723","0.883261730836047"
"No","1985","lower secondary degree","Couple + C. GT 16 ","890","0.900901384824338","0.882279554496391","0.919523215152286"
"No","1985","lower secondary degree","Couple + C. LE and GT 16","600","0.902039013737861","0.87937762105365","0.924700406422073"
"No","1985","secondary school degree","1-pers.-HH","199","0.862588049256485","0.81780134206694","0.907374756446029"
"No","1985","secondary school degree","(Married) couple without C. ","351","0.869658623559934","0.836746900506678","0.902570346613189"
"No","1985","secondary school degree","Single parent ","94","0.945655848398491","0.901224340339028","0.990087356457954"
"No","1985","secondary school degree","Couple + C. LE 16 ","370","0.869709036872187","0.837892126700663","0.90152594704371"
"No","1985","secondary school degree","Couple + C. GT 16 ","373","0.930650480166545","0.90575427653894","0.95554668379415"
"No","1985","secondary school degree","Couple + C. LE and GT 16","213","0.944355624656534","0.91446931493699","0.974241934376078"
"No","1985","college entrance qualification","1-pers.-HH","196","0.954016636758754","0.925414872600776","0.982618400916732"
"No","1985","college entrance qualification","(Married) couple without C. ","274","0.907453930209323","0.874661111609438","0.940246748809209"
"No","1985","college entrance qualification","Single parent ","43","0.897136008172446","0.81119740244303","0.983074613901862"
"No","1985","college entrance qualification","Couple + C. LE 16 ","229","0.829740260773958","0.785236176092444","0.874244345455473"
"No","1985","college entrance qualification","Couple + C. GT 16 ","216","0.913198891172886","0.877354662254041","0.949043120091731"
"No","1985","college entrance qualification","Couple + C. LE and GT 16","75","0.959151019448403","0.915776247426466","1.00252579147034"
"No","1985","Other degree","1-pers.-HH","79","0.858905184424176","0.787770351215137","0.930040017633216"
"No","1985","Other degree","(Married) couple without C. ","154","0.893038390395594","0.846715135738451","0.939361645052737"
"No","1985","Other degree","Single parent ","40","0.885131558461778","0.790915261720612","0.979347855202944"
"No","1985","Other degree","Couple + C. LE 16 ","441","0.861916365929356","0.831857229450716","0.891975502407996"
"No","1985","Other degree","Couple + C. GT 16 ","129","0.871183513168774","0.81721284650993","0.925154179827619"
"No","1985","Other degree","Couple + C. LE and GT 16","170","0.852167444070284","0.802853576460891","0.901481311679676"
"No","1985","no degree/no degree yet","1-pers.-HH","58","0.909273533459334","0.838349718203554","0.980197348715114"
"No","1985","no degree/no degree yet","(Married) couple without C. ","97","0.876131401171035","0.814287044303257","0.937975758038812"
"No","1985","no degree/no degree yet","Single parent ","48","0.851499387928168","0.758364934666763","0.944633841189573"
"No","1985","no degree/no degree yet","Couple + C. LE 16 ","243","0.83613043422424","0.793231031893238","0.879029836555242"
"No","1985","no degree/no degree yet","Couple + C. GT 16 ","199","0.906898459718115","0.868675054990838","0.945121864445393"
"No","1985","no degree/no degree yet","Couple + C. LE and GT 16","256","0.922225409903956","0.89140158708901","0.953049232718903"
"Yes","1986","lower secondary degree","1-pers.-HH","73","0.139989926203886","0.111018328026979","0.168961524380793"
"Yes","1986","lower secondary degree","(Married) couple without C. ","193","0.144049876717699","0.125583672120917","0.162516081314481"
"Yes","1986","lower secondary degree","Single parent ","30","0.112790640960652","0.0747038183136681","0.150877463607635"
"Yes","1986","lower secondary degree","Couple + C. LE 16 ","117","0.116682812010057","0.0966236712531881","0.136741952766926"
"Yes","1986","lower secondary degree","Couple + C. GT 16 ","101","0.101129560360696","0.0826177621386483","0.119641358582743"
"Yes","1986","lower secondary degree","Couple + C. LE and GT 16","65","0.111248081324799","0.0860881757861023","0.136407986863495"
"Yes","1986","secondary school degree","1-pers.-HH","29","","",""
"Yes","1986","secondary school degree","(Married) couple without C. ","54","0.136183050121251","0.10349791410535","0.168868186137152"
"Yes","1986","secondary school degree","Single parent ","14","","",""
"Yes","1986","secondary school degree","Couple + C. LE 16 ","65","0.163552414461979","0.127030980095232","0.200073848828726"
"Yes","1986","secondary school degree","Couple + C. GT 16 ","32","0.0842638979476205","0.0572102072726626","0.111317588622578"
"Yes","1986","secondary school degree","Couple + C. LE and GT 16","17","","",""
"Yes","1986","college entrance qualification","1-pers.-HH","20","","",""
"Yes","1986","college entrance qualification","(Married) couple without C. ","27","","",""
"Yes","1986","college entrance qualification","Single parent ","2","","",""
"Yes","1986","college entrance qualification","Couple + C. LE 16 ","32","0.102542069900606","0.0670094553366098","0.138074684464602"
"Yes","1986","college entrance qualification","Couple + C. GT 16 ","26","","",""
"Yes","1986","college entrance qualification","Couple + C. LE and GT 16","2","","",""
"Yes","1986","Other degree","1-pers.-HH","8","","",""
"Yes","1986","Other degree","(Married) couple without C. ","24","","",""
"Yes","1986","Other degree","Single parent ","6","","",""
"Yes","1986","Other degree","Couple + C. LE 16 ","67","0.149766380431855","0.117505555693567","0.182027205170144"
"Yes","1986","Other degree","Couple + C. GT 16 ","29","","",""
"Yes","1986","Other degree","Couple + C. LE and GT 16","22","","",""
"Yes","1986","no degree/no degree yet","1-pers.-HH","8","","",""
"Yes","1986","no degree/no degree yet","(Married) couple without C. ","15","","",""
"Yes","1986","no degree/no degree yet","Single parent ","6","","",""
"Yes","1986","no degree/no degree yet","Couple + C. LE 16 ","42","0.208828883216171","0.157931489532247","0.259726276900095"
"Yes","1986","no degree/no degree yet","Couple + C. GT 16 ","21","","",""
"Yes","1986","no degree/no degree yet","Couple + C. LE and GT 16","32","0.137821389288759","0.0968556711100563","0.178787107467463"
"No","1986","lower secondary degree","1-pers.-HH","478","0.860010073796114","0.831038475619207","0.888981671973021"
"No","1986","lower secondary degree","(Married) couple without C. ","1196","0.8559501232823","0.837483918685518","0.874416327879083"
"No","1986","lower secondary degree","Single parent ","235","0.887209359039348","0.849122536392365","0.925296181686332"
"No","1986","lower secondary degree","Couple + C. LE 16 ","867","0.883317187989943","0.863258047233074","0.903376328746812"
"No","1986","lower secondary degree","Couple + C. GT 16 ","918","0.898870439639304","0.880358641417257","0.917382237861352"
"No","1986","lower secondary degree","Couple + C. LE and GT 16","535","0.888751918675201","0.863592013136505","0.913911824213898"
"No","1986","secondary school degree","1-pers.-HH","185","0.846935945155894","0.798696412238698","0.895175478073091"
"No","1986","secondary school degree","(Married) couple without C. ","369","0.863816949878749","0.831131813862848","0.89650208589465"
"No","1986","secondary school degree","Single parent ","81","0.829536055416183","0.753918925597194","0.905153185235173"
"No","1986","secondary school degree","Couple + C. LE 16 ","329","0.836447585538021","0.799926151171274","0.872969019904768"
"No","1986","secondary school degree","Couple + C. GT 16 ","373","0.91573610205238","0.888682411377422","0.942789792727337"
"No","1986","secondary school degree","Couple + C. LE and GT 16","198","0.915658717385036","0.878512398822011","0.952805035948062"
"No","1986","college entrance qualification","1-pers.-HH","188","0.894632112930409","0.852907453476531","0.936356772384288"
"No","1986","college entrance qualification","(Married) couple without C. ","271","0.900121303865041","0.866078375463622","0.93416423226646"
"No","1986","college entrance qualification","Single parent ","51","0.97047613124787","0.924905062025698","1.01604720047004"
"No","1986","college entrance qualification","Couple + C. LE 16 ","248","0.897457930099394","0.861925315535398","0.93299054466339"
"No","1986","college entrance qualification","Couple + C. GT 16 ","229","0.898254144426198","0.861148841655965","0.93535944719643"
"No","1986","college entrance qualification","Couple + C. LE and GT 16","78","0.971568850635223","0.935149089151114","1.00798861211933"
"No","1986","Other degree","1-pers.-HH","70","0.893870942701792","0.825518293294337","0.962223592109247"
"No","1986","Other degree","(Married) couple without C. ","128","0.85879595032624","0.803436105119215","0.914155795533266"
"No","1986","Other degree","Single parent ","26","","",""
"No","1986","Other degree","Couple + C. LE 16 ","403","0.850233619568144","0.817972794829856","0.882494444306433"
"No","1986","Other degree","Couple + C. GT 16 ","143","0.891281292926825","0.844760896959386","0.937801688894264"
"No","1986","Other degree","Couple + C. LE and GT 16","176","0.907261953567582","0.866859213740451","0.947664693394713"
"No","1986","no degree/no degree yet","1-pers.-HH","49","0.875237814768351","0.789452058116513","0.961023571420189"
"No","1986","no degree/no degree yet","(Married) couple without C. ","83","0.842549978548835","0.770438524756024","0.914661432341645"
"No","1986","no degree/no degree yet","Single parent ","48","0.906482835366903","0.82882653989855","0.984139130835256"
"No","1986","no degree/no degree yet","Couple + C. LE 16 ","203","0.791171116783829","0.740273723099905","0.842068510467753"
"No","1986","no degree/no degree yet","Couple + C. GT 16 ","202","0.959656169931273","0.933831067523314","0.985481272339232"
"No","1986","no degree/no degree yet","Couple + C. LE and GT 16","240","0.862178610711241","0.821212892532537","0.903144328889944"
"Yes","1987","lower secondary degree","1-pers.-HH","89","0.165870359749937","0.134896567658365","0.196844151841508"
"Yes","1987","lower secondary degree","(Married) couple without C. ","178","0.131623277980449","0.11370792043264","0.149538635528258"
"Yes","1987","lower secondary degree","Single parent ","34","0.144673382106672","0.102557974825251","0.186788789388092"
"Yes","1987","lower secondary degree","Couple + C. LE 16 ","151","0.147859618229822","0.125405663745265","0.170313572714379"
"Yes","1987","lower secondary degree","Couple + C. GT 16 ","97","0.104086308153434","0.0854822449872315","0.122690371319636"
"Yes","1987","lower secondary degree","Couple + C. LE and GT 16","52","0.103896479697671","0.0780893053256386","0.129703654069703"
"Yes","1987","secondary school degree","1-pers.-HH","28","","",""
"Yes","1987","secondary school degree","(Married) couple without C. ","48","0.115633902841657","0.0850142886561553","0.146253517027159"
"Yes","1987","secondary school degree","Single parent ","7","","",""
"Yes","1987","secondary school degree","Couple + C. LE 16 ","58","0.131333045432828","0.0984782526763769","0.16418783818928"
"Yes","1987","secondary school degree","Couple + C. GT 16 ","32","0.073360216142822","0.0481843016347281","0.0985361306509159"
"Yes","1987","secondary school degree","Couple + C. LE and GT 16","14","","",""
"Yes","1987","college entrance qualification","1-pers.-HH","25","","",""
"Yes","1987","college entrance qualification","(Married) couple without C. ","30","0.117111283864208","0.0799098656315221","0.154312702096893"
"Yes","1987","college entrance qualification","Single parent ","4","","",""
"Yes","1987","college entrance qualification","Couple + C. LE 16 ","31","0.0988370881986793","0.0634997009663901","0.134174475430969"
"Yes","1987","college entrance qualification","Couple + C. GT 16 ","21","","",""
"Yes","1987","college entrance qualification","Couple + C. LE and GT 16","5","","",""
"Yes","1987","Other degree","1-pers.-HH","9","","",""
"Yes","1987","Other degree","(Married) couple without C. ","14","","",""
"Yes","1987","Other degree","Single parent ","7","","",""
"Yes","1987","Other degree","Couple + C. LE 16 ","49","0.117718739399451","0.0876743567034926","0.147763122095409"
"Yes","1987","Other degree","Couple + C. GT 16 ","21","","",""
"Yes","1987","Other degree","Couple + C. LE and GT 16","21","","",""
"Yes","1987","no degree/no degree yet","1-pers.-HH","6","","",""
"Yes","1987","no degree/no degree yet","(Married) couple without C. ","9","","",""
"Yes","1987","no degree/no degree yet","Single parent ","7","","",""
"Yes","1987","no degree/no degree yet","Couple + C. LE 16 ","31","0.150848436127383","0.106124136285573","0.195572735969193"
"Yes","1987","no degree/no degree yet","Couple + C. GT 16 ","23","","",""
"Yes","1987","no degree/no degree yet","Couple + C. LE and GT 16","24","","",""
"No","1987","lower secondary degree","1-pers.-HH","465","0.834129640250063","0.803155848158492","0.865103432341635"
"No","1987","lower secondary degree","(Married) couple without C. ","1190","0.868376722019551","0.850461364471742","0.88629207956736"
"No","1987","lower secondary degree","Single parent ","234","0.855326617893328","0.813211210611908","0.897442025174748"
"No","1987","lower secondary degree","Couple + C. LE 16 ","809","0.852140381770178","0.829686427285621","0.874594336254735"
"No","1987","lower secondary degree","Couple + C. GT 16 ","938","0.895913691846566","0.877309628680364","0.914517755012768"
"No","1987","lower secondary degree","Couple + C. LE and GT 16","485","0.896103520302329","0.870296345930297","0.921910694674361"
"No","1987","secondary school degree","1-pers.-HH","184","0.850941677746851","0.803000558111679","0.898882797382023"
"No","1987","secondary school degree","(Married) couple without C. ","371","0.884366097158343","0.853746482972841","0.914985711343845"
"No","1987","secondary school degree","Single parent ","81","0.914816959553827","0.856492539748497","0.973141379359156"
"No","1987","secondary school degree","Couple + C. LE 16 ","348","0.868666954567172","0.83581216181072","0.901521747323623"
"No","1987","secondary school degree","Couple + C. GT 16 ","380","0.926639783857178","0.901463869349084","0.951815698365272"
"No","1987","secondary school degree","Couple + C. LE and GT 16","186","0.936064539419878","0.902160074954474","0.969969003885281"
"No","1987","college entrance qualification","1-pers.-HH","188","0.860519569620598","0.81399361375797","0.907045525483227"
"No","1987","college entrance qualification","(Married) couple without C. ","257","0.882888716135792","0.845687297903107","0.920090134368478"
"No","1987","college entrance qualification","Single parent ","60","0.929289530007454","0.86648723884302","0.992091821171887"
"No","1987","college entrance qualification","Couple + C. LE 16 ","243","0.901162911801321","0.865825524569032","0.93650029903361"
"No","1987","college entrance qualification","Couple + C. GT 16 ","235","0.920896806851663","0.887834694346523","0.953958919356803"
"No","1987","college entrance qualification","Couple + C. LE and GT 16","61","0.90664951631439","0.836462928933276","0.976836103695503"
"No","1987","Other degree","1-pers.-HH","60","0.831767436077835","0.743504263409584","0.920030608746087"
"No","1987","Other degree","(Married) couple without C. ","141","0.903554784112817","0.85708187796675","0.950027690258885"
"No","1987","Other degree","Single parent ","27","","",""
"No","1987","Other degree","Couple + C. LE 16 ","393","0.882281260600549","0.852236877904591","0.912325643296507"
"No","1987","Other degree","Couple + C. GT 16 ","161","0.860394646038307","0.810043161024788","0.910746131051826"
"No","1987","Other degree","Couple + C. LE and GT 16","177","0.889394884131368","0.845708065768517","0.93308170249422"
"No","1987","no degree/no degree yet","1-pers.-HH","50","0.936937303282768","0.873273055537063","1.00060155102847"
"No","1987","no degree/no degree yet","(Married) couple without C. ","90","0.905819794360246","0.848284914002186","0.963354674718306"
"No","1987","no degree/no degree yet","Single parent ","52","0.920587501741727","0.851595451383727","0.989579552099726"
"No","1987","no degree/no degree yet","Couple + C. LE 16 ","215","0.849151563872617","0.804427264030807","0.893875863714428"
"No","1987","no degree/no degree yet","Couple + C. GT 16 ","203","0.891195076484478","0.850597086255418","0.931793066713538"
"No","1987","no degree/no degree yet","Couple + C. LE and GT 16","194","0.908133636284412","0.869791792954684","0.946475479614139"
"Yes","1988","lower secondary degree","1-pers.-HH","90","0.169977837035443","0.138326617211068","0.201629056859818"
"Yes","1988","lower secondary degree","(Married) couple without C. ","205","0.154353245584669","0.135016380006728","0.17369011116261"
"Yes","1988","lower secondary degree","Single parent ","33","0.115826287297126","0.0768526825693035","0.154799892024948"
"Yes","1988","lower secondary degree","Couple + C. LE 16 ","113","0.129345867881477","0.107672949859356","0.151018785903599"
"Yes","1988","lower secondary degree","Couple + C. GT 16 ","122","0.118900324260966","0.0995156996216344","0.138284948900297"
"Yes","1988","lower secondary degree","Couple + C. LE and GT 16","41","0.109991326408118","0.0808558202620747","0.13912683255416"
"Yes","1988","secondary school degree","1-pers.-HH","21","","",""
"Yes","1988","secondary school degree","(Married) couple without C. ","42","0.101464323461082","0.0714590468273894","0.131469600094775"
"Yes","1988","secondary school degree","Single parent ","8","","",""
"Yes","1988","secondary school degree","Couple + C. LE 16 ","56","0.135768327212674","0.10207319533611","0.169463459089239"
"Yes","1988","secondary school degree","Couple + C. GT 16 ","39","0.0827578511876973","0.0569260923858749","0.10858960998952"
"Yes","1988","secondary school degree","Couple + C. LE and GT 16","17","","",""
"Yes","1988","college entrance qualification","1-pers.-HH","15","","",""
"Yes","1988","college entrance qualification","(Married) couple without C. ","30","0.113649404242149","0.0760004324712037","0.151298376013095"
"Yes","1988","college entrance qualification","Single parent ","5","","",""
"Yes","1988","college entrance qualification","Couple + C. LE 16 ","36","0.131225456786629","0.0912461371028994","0.171204776470359"
"Yes","1988","college entrance qualification","Couple + C. GT 16 ","16","","",""
"Yes","1988","college entrance qualification","Couple + C. LE and GT 16","4","","",""
"Yes","1988","Other degree","1-pers.-HH","10","","",""
"Yes","1988","Other degree","(Married) couple without C. ","22","","",""
"Yes","1988","Other degree","Single parent ","4","","",""
"Yes","1988","Other degree","Couple + C. LE 16 ","40","0.120584210340543","0.0881401679733601","0.153028252707725"
"Yes","1988","Other degree","Couple + C. GT 16 ","20","","",""
"Yes","1988","Other degree","Couple + C. LE and GT 16","20","","",""
"Yes","1988","no degree/no degree yet","1-pers.-HH","8","","",""
"Yes","1988","no degree/no degree yet","(Married) couple without C. ","9","","",""
"Yes","1988","no degree/no degree yet","Single parent ","10","","",""
"Yes","1988","no degree/no degree yet","Couple + C. LE 16 ","33","0.195000539832414","0.141027283645787","0.248973796019042"
"Yes","1988","no degree/no degree yet","Couple + C. GT 16 ","24","","",""
"Yes","1988","no degree/no degree yet","Couple + C. LE and GT 16","19","","",""
"No","1988","lower secondary degree","1-pers.-HH","451","0.830022162964557","0.798370943140182","0.861673382788932"
"No","1988","lower secondary degree","(Married) couple without C. ","1136","0.845646754415331","0.82630988883739","0.864983619993272"
"No","1988","lower secondary degree","Single parent ","226","0.884173712702874","0.845200107975052","0.923147317430697"
"No","1988","lower secondary degree","Couple + C. LE 16 ","808","0.870654132118523","0.848981214096401","0.892327050140644"
"No","1988","lower secondary degree","Couple + C. GT 16 ","949","0.881099675739034","0.861715051099702","0.900484300378366"
"No","1988","lower secondary degree","Couple + C. LE and GT 16","402","0.890008673591883","0.86087316744584","0.919144179737925"
"No","1988","secondary school degree","1-pers.-HH","189","0.891872846377248","0.849872071788042","0.933873620966454"
"No","1988","secondary school degree","(Married) couple without C. ","347","0.898535676538918","0.868530399905225","0.928540953172611"
"No","1988","secondary school degree","Single parent ","77","0.902847352736875","0.839886136016979","0.965808569456772"
"No","1988","secondary school degree","Couple + C. LE 16 ","341","0.864231672787326","0.830536540910761","0.89792680466389"
"No","1988","secondary school degree","Couple + C. GT 16 ","398","0.917242148812303","0.89141039001048","0.943073907614125"
"No","1988","secondary school degree","Couple + C. LE and GT 16","156","0.898027059581891","0.85293373845941","0.943120380704372"
"No","1988","college entrance qualification","1-pers.-HH","177","0.908396319908786","0.867593364526884","0.949199275290688"
"No","1988","college entrance qualification","(Married) couple without C. ","243","0.886350595757851","0.848701623986905","0.923999567528796"
"No","1988","college entrance qualification","Single parent ","62","0.927720540484012","0.865715538743378","0.989725542224646"
"No","1988","college entrance qualification","Couple + C. LE 16 ","238","0.868774543213371","0.828795223529641","0.908753862897101"
"No","1988","college entrance qualification","Couple + C. GT 16 ","244","0.938640892483582","0.909469936001706","0.967811848965458"
"No","1988","college entrance qualification","Couple + C. LE and GT 16","44","0.933707104444351","0.863324343636653","1.00408986525205"
"No","1988","Other degree","1-pers.-HH","57","0.820047084201462","0.728063669463059","0.912030498939865"
"No","1988","Other degree","(Married) couple without C. ","136","0.858582015433021","0.804249130830504","0.912914900035538"
"No","1988","Other degree","Single parent ","25","","",""
"No","1988","Other degree","Couple + C. LE 16 ","347","0.879415789659457","0.846971747292274","0.91185983202664"
"No","1988","Other degree","Couple + C. GT 16 ","159","0.88878551971747","0.842727980660449","0.93484305877449"
"No","1988","Other degree","Couple + C. LE and GT 16","163","0.865705094053756","0.816303916359209","0.915106271748303"
"No","1988","no degree/no degree yet","1-pers.-HH","40","0.901021388263497","0.816539093575158","0.985503682951835"
"No","1988","no degree/no degree yet","(Married) couple without C. ","83","0.932669523055026","0.881463161829986","0.983875884280066"
"No","1988","no degree/no degree yet","Single parent ","46","0.849965182782629","0.756435239218274","0.943495126346985"
"No","1988","no degree/no degree yet","Couple + C. LE 16 ","174","0.804999460167586","0.751026203980958","0.858972716354213"
"No","1988","no degree/no degree yet","Couple + C. GT 16 ","188","0.884758397531955","0.841775355197168","0.927741439866743"
