"ple0053","year","age_gr","sampreg","n","percent","lower_confidence","upper_confidence"
"Yes","1989","16-34 y.","West Germany","450","0.114345325025855","0.104180333589083","0.124510316462627"
"Yes","1989","16-34 y.","East Germany","","","",""
"Yes","1989","35-65 y.","West Germany","514","0.104627469994086","0.096047953424792","0.113206986563379"
"Yes","1989","35-65 y.","East Germany","","","",""
"Yes","1989","66 and older","West Germany","187","0.191584526739995","0.167468386643105","0.215700666836885"
"Yes","1989","66 and older","East Germany","","","",""
"No","1989","16-34 y.","West Germany","3315","0.885654674974145","0.875489683537373","0.895819666410917"
"No","1989","16-34 y.","East Germany","","","",""
"No","1989","35-65 y.","West Germany","4375","0.895372530005914","0.886793013436621","0.903952046575208"
"No","1989","35-65 y.","East Germany","","","",""
"No","1989","66 and older","West Germany","836","0.808415473260005","0.784299333163115","0.832531613356895"
"No","1989","66 and older","East Germany","","","",""
"Yes","1990","16-34 y.","West Germany","","","",""
"Yes","1990","16-34 y.","East Germany","","","",""
"Yes","1990","35-65 y.","West Germany","","","",""
"Yes","1990","35-65 y.","East Germany","","","",""
"Yes","1990","66 and older","West Germany","","","",""
"Yes","1990","66 and older","East Germany","","","",""
"No","1990","16-34 y.","West Germany","","","",""
"No","1990","16-34 y.","East Germany","","","",""
"No","1990","35-65 y.","West Germany","","","",""
"No","1990","35-65 y.","East Germany","","","",""
"No","1990","66 and older","West Germany","","","",""
"No","1990","66 and older","East Germany","","","",""
"Yes","1991","16-34 y.","West Germany","456","0.133989092823195","0.12288941906817","0.14508876657822"
"Yes","1991","16-34 y.","East Germany","","","",""
"Yes","1991","35-65 y.","West Germany","509","0.108320291981716","0.0994821568197792","0.117158427143654"
"Yes","1991","35-65 y.","East Germany","","","",""
"Yes","1991","66 and older","West Germany","215","0.204989128254847","0.180766691567984","0.229211564941711"
"Yes","1991","66 and older","East Germany","","","",""
"No","1991","16-34 y.","West Germany","3162","0.866010907176805","0.854911233421781","0.87711058093183"
"No","1991","16-34 y.","East Germany","","","",""
"No","1991","35-65 y.","West Germany","4241","0.891679708018284","0.882841572856346","0.900517843180221"
"No","1991","35-65 y.","East Germany","","","",""
"No","1991","66 and older","West Germany","852","0.795010871745153","0.770788435058289","0.819233308432016"
"No","1991","66 and older","East Germany","","","",""
"Yes","1992","16-34 y.","West Germany","435","0.118367518367726","0.107806176105599","0.128928860629852"
"Yes","1992","16-34 y.","East Germany","129","0.0954080563814119","0.0799862379292391","0.110829874833585"
"Yes","1992","35-65 y.","West Germany","465","0.101045348876818","0.0924271077571736","0.109663589996463"
"Yes","1992","35-65 y.","East Germany","182","0.0873233372715717","0.0754862184882647","0.0991604560548786"
"Yes","1992","66 and older","West Germany","225","0.21685366017312","0.192149842231169","0.241557478115071"
"Yes","1992","66 and older","East Germany","59","0.15175651180581","0.116419124785088","0.187093898826532"
"No","1992","16-34 y.","West Germany","3159","0.881632481632274","0.871071139370148","0.892193823894401"
"No","1992","16-34 y.","East Germany","1265","0.904591943618588","0.889170125166415","0.920013762070761"
"No","1992","35-65 y.","West Germany","4233","0.898954651123182","0.890336410003537","0.907572892242826"
"No","1992","35-65 y.","East Germany","2003","0.912676662728428","0.900839543945121","0.924513781511735"
"No","1992","66 and older","West Germany","844","0.78314633982688","0.758442521884929","0.807850157768831"
"No","1992","66 and older","East Germany","337","0.84824348819419","0.812906101173468","0.883580875214912"
"Yes","1993","16-34 y.","West Germany","","","",""
"Yes","1993","16-34 y.","East Germany","","","",""
"Yes","1993","35-65 y.","West Germany","","","",""
"Yes","1993","35-65 y.","East Germany","","","",""
"Yes","1993","66 and older","West Germany","","","",""
"Yes","1993","66 and older","East Germany","","","",""
"No","1993","16-34 y.","West Germany","","","",""
"No","1993","16-34 y.","East Germany","","","",""
"No","1993","35-65 y.","West Germany","","","",""
"No","1993","35-65 y.","East Germany","","","",""
"No","1993","66 and older","West Germany","","","",""
"No","1993","66 and older","East Germany","","","",""
"Yes","1994","16-34 y.","West Germany","378","0.105084498874246","0.0949725092244806","0.11519648852401"
"Yes","1994","16-34 y.","East Germany","123","0.0925306742140453","0.0766250089326647","0.108436339495426"
"Yes","1994","35-65 y.","West Germany","492","0.115908831461798","0.106533980985617","0.12528368193798"
"Yes","1994","35-65 y.","East Germany","191","0.091390185541517","0.0790771902161347","0.103703180866899"
"Yes","1994","66 and older","West Germany","245","0.24973549485972","0.224259587867489","0.275211401851951"
"Yes","1994","66 and older","East Germany","81","0.216521234629261","0.176358685388962","0.25668378386956"
"No","1994","16-34 y.","West Germany","3155","0.894915501125754","0.88480351147599","0.905027490775519"
"No","1994","16-34 y.","East Germany","1152","0.907469325785955","0.891563660504574","0.923374991067335"
"No","1994","35-65 y.","West Germany","3987","0.884091168538202","0.874716318062021","0.893466019014383"
"No","1994","35-65 y.","East Germany","1913","0.908609814458483","0.896296819133101","0.920922809783865"
"No","1994","66 and older","West Germany","864","0.75026450514028","0.724788598148049","0.775740412132511"
"No","1994","66 and older","East Germany","323","0.783478765370739","0.74331621613044","0.823641314611038"
"Yes","1995","16-34 y.","West Germany","402","0.11084602808877","0.100754848095437","0.120937208082103"
"Yes","1995","16-34 y.","East Germany","130","0.0968429418908943","0.0802680581982898","0.113417825583499"
"Yes","1995","35-65 y.","West Germany","530","0.111899280663201","0.102944730812562","0.120853830513841"
"Yes","1995","35-65 y.","East Germany","215","0.104389155844178","0.091159553896662","0.117618757791694"
"Yes","1995","66 and older","West Germany","216","0.202997559446076","0.179597045593603","0.226398073298548"
"Yes","1995","66 and older","East Germany","88","0.213038535778571","0.173501391231632","0.25257568032551"
"No","1995","16-34 y.","West Germany","3316","0.88915397191123","0.879062791917897","0.899245151904563"
"No","1995","16-34 y.","East Germany","1093","0.903157058109106","0.886582174416501","0.91973194180171"
"No","1995","35-65 y.","West Germany","4231","0.888100719336799","0.879146169486159","0.897055269187438"
"No","1995","35-65 y.","East Germany","1837","0.895610844155822","0.882381242208306","0.908840446103338"
"No","1995","66 and older","West Germany","919","0.797002440553924","0.773601926701452","0.820402954406397"
"No","1995","66 and older","East Germany","324","0.786961464221429","0.74742431967449","0.826498608768368"
"Yes","1996","16-34 y.","West Germany","363","0.0939714529775814","0.0844146013778541","0.103528304577309"
"Yes","1996","16-34 y.","East Germany","134","0.125094332943328","0.106290057835368","0.143898608051288"
"Yes","1996","35-65 y.","West Germany","544","0.112464695808843","0.103397567838069","0.121531823779616"
"Yes","1996","35-65 y.","East Germany","236","0.112917382638051","0.0993063122843418","0.12652845299176"
"Yes","1996","66 and older","West Germany","242","0.216064236964941","0.192236243901422","0.23989223002846"
"Yes","1996","66 and older","East Germany","85","0.221471106839195","0.181947090672584","0.260995123005806"
"No","1996","16-34 y.","West Germany","3218","0.906028547022419","0.896471695422691","0.915585398622146"
"No","1996","16-34 y.","East Germany","1055","0.874905667056672","0.856101391948712","0.893709942164633"
"No","1996","35-65 y.","West Germany","4120","0.887535304191157","0.878468176220384","0.896602432161931"
"No","1996","35-65 y.","East Germany","1841","0.887082617361949","0.87347154700824","0.900693687715658"
"No","1996","66 and older","West Germany","904","0.783935763035059","0.76010776997154","0.807763756098578"
"No","1996","66 and older","East Germany","339","0.778528893160805","0.739004876994194","0.818052909327416"
"Yes","1997","16-34 y.","West Germany","385","0.111371263862262","0.100873778103143","0.121868749621381"
"Yes","1997","16-34 y.","East Germany","115","0.099842872718561","0.08262803929456","0.117057706142562"
"Yes","1997","35-65 y.","West Germany","512","0.109033483071002","0.100031381509853","0.118035584632152"
"Yes","1997","35-65 y.","East Germany","232","0.127889645655362","0.113390266236033","0.142389025074691"
"Yes","1997","66 and older","West Germany","242","0.208363314796418","0.185041694883844","0.231684934708991"
"Yes","1997","66 and older","East Germany","75","0.17345010100246","0.138071262573647","0.208828939431274"
"No","1997","16-34 y.","West Germany","3065","0.888628736137738","0.878131250378619","0.899126221896857"
"No","1997","16-34 y.","East Germany","1050","0.900157127281439","0.882942293857438","0.91737196070544"
"No","1997","35-65 y.","West Germany","4093","0.890966516928998","0.881964415367848","0.899968618490147"
"No","1997","35-65 y.","East Germany","1806","0.872110354344638","0.857610974925309","0.886609733763967"
"No","1997","66 and older","West Germany","923","0.791636685203582","0.768315065291009","0.814958305116156"
"No","1997","66 and older","East Germany","365","0.82654989899754","0.791171060568726","0.861928737426353"
"Yes","1998","16-34 y.","West Germany","404","0.112669003750871","0.102439369358873","0.122898638142868"
"Yes","1998","16-34 y.","East Germany","131","0.108584803598903","0.0910548830529274","0.126114724144878"
"Yes","1998","35-65 y.","West Germany","584","0.108213969519227","0.0998913117772804","0.116536627261175"
"Yes","1998","35-65 y.","East Germany","256","0.121484255628541","0.107795650199139","0.135172861057943"
"Yes","1998","66 and older","West Germany","275","0.201131145060946","0.180171335281626","0.222090954840265"
"Yes","1998","66 and older","East Germany","99","0.198866365385362","0.163232927660475","0.234499803110249"
"No","1998","16-34 y.","West Germany","3266","0.887330996249129","0.877101361857132","0.897560630641127"
"No","1998","16-34 y.","East Germany","1079","0.891415196401097","0.873885275855122","0.908945116947073"
"No","1998","35-65 y.","West Germany","4768","0.891786030480773","0.883463372738825","0.90010868822272"
"No","1998","35-65 y.","East Germany","1932","0.878515744371459","0.864827138942057","0.892204349800861"
"No","1998","66 and older","West Germany","1130","0.798868854939054","0.777909045159735","0.819828664718374"
"No","1998","66 and older","East Germany","383","0.801133634614638","0.765500196889752","0.836767072339525"
"Yes","1999","16-34 y.","West Germany","348","0.105034636901694","0.0947919937816236","0.115277280021764"
"Yes","1999","16-34 y.","East Germany","121","0.103524565878997","0.0860908489302337","0.12095828282776"
"Yes","1999","35-65 y.","West Germany","599","0.118613614233894","0.109797457572771","0.127429770895018"
"Yes","1999","35-65 y.","East Germany","256","0.12176865378798","0.107893969719256","0.135643337856704"
"Yes","1999","66 and older","West Germany","258","0.207456134158641","0.185745601105721","0.22916666721156"
"Yes","1999","66 and older","East Germany","108","0.223728487136282","0.186904313722285","0.260552660550279"
"No","1999","16-34 y.","West Germany","3094","0.894965363098306","0.884722719978236","0.905208006218376"
"No","1999","16-34 y.","East Germany","1052","0.896475434121003","0.87904171717224","0.913909151069766"
"No","1999","35-65 y.","West Germany","4568","0.881386385766106","0.872570229104982","0.890202542427229"
"No","1999","35-65 y.","East Germany","1878","0.87823134621202","0.864356662143296","0.892106030280744"
"No","1999","66 and older","West Germany","1082","0.792543865841359","0.77083333278844","0.814254398894279"
"No","1999","66 and older","East Germany","384","0.776271512863718","0.739447339449722","0.813095686277715"
"Yes","2000","16-34 y.","West Germany","560","0.0975966641477457","0.0897155569222529","0.105477771373238"
"Yes","2000","16-34 y.","East Germany","186","0.104350381488189","0.0897142205248402","0.118986542451539"
"Yes","2000","35-65 y.","West Germany","1062","0.103827485960058","0.0978932194198997","0.109761752500216"
"Yes","2000","35-65 y.","East Germany","364","0.114790063325034","0.103919073429413","0.125661053220656"
"Yes","2000","66 and older","West Germany","538","0.196187269131619","0.181345195040232","0.211029343223006"
"Yes","2000","66 and older","East Germany","168","0.184282635236354","0.158738658120702","0.209826612352007"
"No","2000","16-34 y.","West Germany","4887","0.902403335852254","0.894522228626762","0.910284443077747"
"No","2000","16-34 y.","East Germany","1490","0.895649618511811","0.881013457548461","0.91028577947516"
"No","2000","35-65 y.","West Germany","9088","0.896172514039942","0.890238247499784","0.9021067805801"
"No","2000","35-65 y.","East Germany","2939","0.885209936674966","0.874338946779344","0.896080926570587"
"No","2000","66 and older","West Germany","2212","0.803812730868381","0.788970656776994","0.818654804959768"
"No","2000","66 and older","East Germany","717","0.815717364763646","0.790173387647993","0.841261341879298"
"Yes","2001","16-34 y.","West Germany","484","0.094832515775743","0.0864988545049826","0.103166177046503"
"Yes","2001","16-34 y.","East Germany","157","0.0988340489807624","0.0839092612118005","0.113758836749724"
"Yes","2001","35-65 y.","West Germany","989","0.110634272727553","0.104229074234725","0.11703947122038"
"Yes","2001","35-65 y.","East Germany","340","0.109410500678016","0.0983595118616896","0.120461489494343"
"Yes","2001","66 and older","West Germany","521","0.203198247546397","0.187680774228788","0.218715720864007"
"Yes","2001","66 and older","East Germany","152","0.177996076543613","0.152266276811714","0.203725876275511"
"No","2001","16-34 y.","West Germany","4264","0.905167484224257","0.896833822953497","0.913501145495017"
"No","2001","16-34 y.","East Germany","1379","0.901165951019238","0.886241163250276","0.9160907387882"
"No","2001","35-65 y.","West Germany","8224","0.889365727272447","0.88296052877962","0.895770925765275"
"No","2001","35-65 y.","East Germany","2725","0.890589499321984","0.879538510505657","0.90164048813831"
"No","2001","66 and older","West Germany","2062","0.796801752453603","0.781284279135993","0.812319225771212"
"No","2001","66 and older","East Germany","697","0.822003923456387","0.796274123724489","0.847733723188286"
"Yes","2002","16-34 y.","West Germany","435","0.0919461507666657","0.0836668407181292","0.100225460815202"
"Yes","2002","16-34 y.","East Germany","135","0.0971809492562476","0.0821561349580114","0.112205763554484"
"Yes","2002","35-65 y.","West Germany","1071","0.106303447509091","0.100335881266026","0.112271013752155"
"Yes","2002","35-65 y.","East Germany","329","0.108955229501339","0.0979136258091745","0.119996833193504"
"Yes","2002","66 and older","West Germany","566","0.211962965923153","0.196637592999867","0.22728833884644"
"Yes","2002","66 and older","East Germany","189","0.216684132246572","0.189753269790931","0.243614994702214"
"No","2002","16-34 y.","West Germany","4244","0.908053849233334","0.899774539184798","0.916333159281871"
"No","2002","16-34 y.","East Germany","1358","0.902819050743752","0.887794236445516","0.917843865041989"
"No","2002","35-65 y.","West Germany","9177","0.89369655249091","0.887728986247845","0.899664118733974"
"No","2002","35-65 y.","East Germany","2730","0.891044770498661","0.880003166806496","0.902086374190825"
"No","2002","66 and older","West Germany","2166","0.788037034076847","0.77271166115356","0.803362407000134"
"No","2002","66 and older","East Germany","710","0.783315867753428","0.756385005297786","0.810246730209069"
"Yes","2003","16-34 y.","West Germany","430","0.0975184835131701","0.0887538243059531","0.106283142720387"
"Yes","2003","16-34 y.","East Germany","149","0.103362361265234","0.0877573495692833","0.118967372961185"
"Yes","2003","35-65 y.","West Germany","1033","0.110027888085747","0.103796060259204","0.11625971591229"
"Yes","2003","35-65 y.","East Germany","333","0.115976717465731","0.10447271713657","0.127480717794893"
"Yes","2003","66 and older","West Germany","523","0.190116901334783","0.17550422590586","0.204729576763706"
"Yes","2003","66 and older","East Germany","175","0.196548689133197","0.170870225553862","0.222227152712531"
"No","2003","16-34 y.","West Germany","3971","0.90248151648683","0.893716857279613","0.911246175694047"
"No","2003","16-34 y.","East Germany","1313","0.896637638734766","0.881032627038815","0.912242650430717"
"No","2003","35-65 y.","West Germany","8653","0.889972111914253","0.88374028408771","0.896203939740796"
"No","2003","35-65 y.","East Germany","2643","0.884023282534269","0.872519282205107","0.89552728286343"
"No","2003","66 and older","West Germany","2247","0.809883098665217","0.795270423236294","0.82449577409414"
"No","2003","66 and older","East Germany","745","0.803451310866803","0.777772847287469","0.829129774446138"
"Yes","2004","16-34 y.","West Germany","362","0.0778094289199136","0.0697014593051712","0.0859173985346559"
"Yes","2004","16-34 y.","East Germany","139","0.0972543009680813","0.0818969187014818","0.112611683234681"
"Yes","2004","35-65 y.","West Germany","1010","0.108498869098369","0.102207310628196","0.114790427568543"
"Yes","2004","35-65 y.","East Germany","303","0.111097872553995","0.0995645835577236","0.122631161550267"
"Yes","2004","66 and older","West Germany","599","0.232172829766238","0.216647175548652","0.247698483983825"
"Yes","2004","66 and older","East Germany","191","0.208315515958917","0.182706292842352","0.233924739075483"
"No","2004","16-34 y.","West Germany","3831","0.922190571080087","0.914082601465344","0.930298540694829"
"No","2004","16-34 y.","East Germany","1291","0.902745699031919","0.887388316765319","0.918103081298518"
"No","2004","35-65 y.","West Germany","8377","0.891501130901631","0.885209572431457","0.897792689371804"
"No","2004","35-65 y.","East Germany","2549","0.888902127446004","0.877368838449733","0.900435416442276"
"No","2004","66 and older","West Germany","2242","0.767827170233762","0.752301516016175","0.783352824451348"
"No","2004","66 and older","East Germany","775","0.791684484041083","0.766075260924517","0.817293707157648"
"Yes","2005","16-34 y.","West Germany","311","0.0800643168264784","0.0716243312449222","0.0885043024080346"
"Yes","2005","16-34 y.","East Germany","120","0.108182789631456","0.0916014292835284","0.124764149979383"
"Yes","2005","35-65 y.","West Germany","820","0.0978825911074914","0.0917058834539622","0.104059298761021"
"Yes","2005","35-65 y.","East Germany","328","0.128790389654137","0.116199786238433","0.141380993069841"
"Yes","2005","66 and older","West Germany","562","0.201706213588547","0.186937727077001","0.216474700100094"
"Yes","2005","66 and older","East Germany","170","0.183824987564248","0.159486948111265","0.208163027017232"
"No","2005","16-34 y.","West Germany","3661","0.919935683173522","0.911495697591965","0.928375668755078"
"No","2005","16-34 y.","East Germany","1228","0.891817210368544","0.875235850020617","0.908398570716472"
"No","2005","35-65 y.","West Germany","8071","0.902117408892509","0.895940701238979","0.908294116546038"
"No","2005","35-65 y.","East Germany","2391","0.871209610345863","0.858619006930159","0.883800213761567"
"No","2005","66 and older","West Germany","2274","0.798293786411453","0.783525299899906","0.813062272922999"
"No","2005","66 and older","East Germany","803","0.816175012435752","0.791836972982768","0.840513051888735"
"Yes","2006","16-34 y.","West Germany","317","0.0863026078263541","0.0774347626119675","0.0951704530407406"
"Yes","2006","16-34 y.","East Germany","112","0.0870829441263948","0.071696599767994","0.102469288484796"
"Yes","2006","35-65 y.","West Germany","908","0.0993214645546847","0.0933253345301814","0.105317594579188"
"Yes","2006","35-65 y.","East Germany","317","0.115316714239246","0.103610806003966","0.127022622474526"
"Yes","2006","66 and older","West Germany","692","0.21796563227746","0.203961802859979","0.231969461694941"
"Yes","2006","66 and older","East Germany","236","0.241399727014979","0.2165804044324","0.266219049597558"
"No","2006","16-34 y.","West Germany","3535","0.913697392173646","0.904829546959259","0.922565237388033"
"No","2006","16-34 y.","East Germany","1178","0.912917055873605","0.897530711515204","0.928303400232006"
"No","2006","35-65 y.","West Germany","8650","0.900678535445315","0.894682405420812","0.906674665469819"
"No","2006","35-65 y.","East Germany","2543","0.884683285760754","0.872977377525474","0.896389193996034"
"No","2006","66 and older","West Germany","2647","0.78203436772254","0.768030538305059","0.796038197140021"
"No","2006","66 and older","East Germany","906","0.758600272985021","0.733780950402442","0.7834195955676"
"Yes","2007","16-34 y.","West Germany","286","0.0928742715427879","0.0832417207994061","0.10250682228617"
"Yes","2007","16-34 y.","East Germany","115","0.0778546588028892","0.0628501411853601","0.0928591764204182"
"Yes","2007","35-65 y.","West Germany","852","0.0969312895415377","0.0907521715869709","0.103110407496105"
"Yes","2007","35-65 y.","East Germany","283","0.110369669249446","0.0984505136472483","0.122288824851644"
"Yes","2007","66 and older","West Germany","681","0.218169073755058","0.203978749043333","0.232359398466783"
"Yes","2007","66 and older","East Germany","239","0.216782039582636","0.192820655902621","0.240743423262651"
"No","2007","16-34 y.","West Germany","3202","0.907125728457212","0.89749317771383","0.916758279200594"
"No","2007","16-34 y.","East Germany","1110","0.922145341197111","0.907140823579582","0.93714985881464"
"No","2007","35-65 y.","West Germany","7955","0.903068710458462","0.896889592503895","0.909247828413029"
"No","2007","35-65 y.","East Germany","2372","0.889630330750554","0.877711175148356","0.901549486352752"
"No","2007","66 and older","West Germany","2573","0.781830926244942","0.767640601533217","0.796021250956667"
"No","2007","66 and older","East Germany","897","0.783217960417364","0.759256576737349","0.807179344097379"
"Yes","2008","16-34 y.","West Germany","256","0.0717816591768984","0.0628660304649859","0.0806972878888108"
"Yes","2008","16-34 y.","East Germany","99","0.088227626188414","0.0717271806097007","0.104728071767127"
"Yes","2008","35-65 y.","West Germany","765","0.0947374219907687","0.0883837547305825","0.101091089250955"
"Yes","2008","35-65 y.","East Germany","272","0.103546796946175","0.0916205699736212","0.115473023918729"
"Yes","2008","66 and older","West Germany","633","0.204125164799358","0.190181843485955","0.21806848611276"
"Yes","2008","66 and older","East Germany","239","0.220402910408884","0.196244933843007","0.244560886974762"
"No","2008","16-34 y.","West Germany","2964","0.928218340823102","0.919302712111189","0.937133969535014"
"No","2008","16-34 y.","East Germany","1036","0.911772373811586","0.895271928232873","0.928272819390299"
"No","2008","35-65 y.","West Germany","7396","0.905262578009231","0.898908910749045","0.911616245269417"
"No","2008","35-65 y.","East Germany","2235","0.896453203053825","0.884526976081271","0.908379430026379"
"No","2008","66 and older","West Germany","2577","0.795874835200642","0.78193151388724","0.809818156514045"
"No","2008","66 and older","East Germany","892","0.779597089591116","0.755439113025238","0.803755066156993"
"Yes","2009","16-34 y.","West Germany","252","0.0947782808067718","0.0842227299550105","0.105333831658533"
"Yes","2009","16-34 y.","East Germany","94","0.0876524004546842","0.0704739178191334","0.104830883090235"
"Yes","2009","35-65 y.","West Germany","799","0.104449270426942","0.0975242983568713","0.111374242497013"
"Yes","2009","35-65 y.","East Germany","280","0.111330787789255","0.0987045875140535","0.123956988064457"
"Yes","2009","66 and older","West Germany","651","0.215366904905175","0.200856346579885","0.229877463230465"
"Yes","2009","66 and older","East Germany","240","0.229405843624302","0.204836875115025","0.253974812133579"
"No","2009","16-34 y.","West Germany","2706","0.905221719193228","0.894666168341467","0.91577727004499"
"No","2009","16-34 y.","East Germany","947","0.912347599545316","0.895169116909765","0.929526082180867"
"No","2009","35-65 y.","West Germany","6694","0.895550729573058","0.888625757502987","0.902475701643129"
"No","2009","35-65 y.","East Germany","2104","0.888669212210745","0.876043011935543","0.901295412485946"
"No","2009","66 and older","West Germany","2432","0.784633095094825","0.770122536769535","0.799143653420115"
"No","2009","66 and older","East Germany","885","0.770594156375698","0.746025187866421","0.795163124884975"
"Yes","2010","16-34 y.","West Germany","716","0.0744240763419092","0.0671738053955702","0.0816743472882482"
"Yes","2010","16-34 y.","East Germany","228","0.0944597804468785","0.079876299882856","0.109043261010901"
"Yes","2010","35-65 y.","West Germany","1180","0.108821738379665","0.102868039647462","0.114775437111868"
"Yes","2010","35-65 y.","East Germany","309","0.10141407742257","0.0903698314618329","0.112458323383307"
"Yes","2010","66 and older","West Germany","623","0.2140122585052","0.199331128373256","0.228693388637145"
"Yes","2010","66 and older","East Germany","240","0.235136873585347","0.209726653063236","0.260547094107458"
"No","2010","16-34 y.","West Germany","4318","0.925575923658091","0.918325652711752","0.93282619460443"
"No","2010","16-34 y.","East Germany","1317","0.905540219553121","0.890956738989099","0.920123700117144"
"No","2010","35-65 y.","West Germany","9330","0.891178261620335","0.885224562888132","0.897131960352538"
"No","2010","35-65 y.","East Germany","2561","0.89858592257743","0.887541676616693","0.909630168538167"
"No","2010","66 and older","West Germany","2375","0.7859877414948","0.771306611362855","0.800668871626744"
"No","2010","66 and older","East Germany","830","0.764863126414653","0.739452905892542","0.790273346936764"
"Yes","2011","16-34 y.","West Germany","704","0.100486502374696","0.092349312373157","0.108623692376236"
"Yes","2011","16-34 y.","East Germany","191","0.0801307894573156","0.0667310918903442","0.0935304870242869"
"Yes","2011","35-65 y.","West Germany","1484","0.114885980051722","0.10939865093852","0.120373309164925"
"Yes","2011","35-65 y.","East Germany","441","0.115782712605014","0.105138289106018","0.126427136104011"
"Yes","2011","66 and older","West Germany","803","0.210684030975062","0.197910132445165","0.22345792950496"
"Yes","2011","66 and older","East Germany","306","0.251648984265728","0.227958611221258","0.275339357310199"
"No","2011","16-34 y.","West Germany","4540","0.899513497625304","0.891376307623764","0.907650687626843"
"No","2011","16-34 y.","East Germany","1386","0.919869210542684","0.906469512975713","0.933268908109656"
"No","2011","35-65 y.","West Germany","11489","0.885114019948278","0.879626690835075","0.89060134906148"
"No","2011","35-65 y.","East Germany","3030","0.884217287394986","0.873572863895989","0.894861710893982"
