"ple0053","year","bula_h","education","n","percent","lower_confidence","upper_confidence"
"Yes","1996","North Rhine-Westphalia","no degree/no degree yet","33","0.119685052161766","0.0770825944194558","0.162287509904077"
"Yes","1996","Hesse","lower secondary degree","48","0.139953030622343","0.104458021061487","0.175448040183199"
"Yes","1996","Hesse","secondary school degree","20","","",""
"Yes","1996","Hesse","college entrance qualification","13","","",""
"Yes","1996","Hesse","Other degree","10","","",""
"Yes","1996","Hesse","no degree/no degree yet","7","","",""
"Yes","1996","Rhineland-Palatinate,Saarland","lower secondary degree","44","0.126416447177635","0.0926464802072146","0.160186414148055"
"Yes","1996","Rhineland-Palatinate,Saarland","secondary school degree","14","","",""
"Yes","1996","Rhineland-Palatinate,Saarland","college entrance qualification","5","","",""
"Yes","1996","Rhineland-Palatinate,Saarland","Other degree","8","","",""
"Yes","1996","Rhineland-Palatinate,Saarland","no degree/no degree yet","3","","",""
"Yes","1996","Baden-Württemberg","lower secondary degree","98","0.143665522189367","0.118045480289592","0.169285564089141"
"Yes","1996","Baden-Württemberg","secondary school degree","37","0.146981477144459","0.105055485415716","0.188907468873202"
"Yes","1996","Baden-Württemberg","college entrance qualification","19","","",""
"Yes","1996","Baden-Württemberg","Other degree","32","0.146601714270724","0.102037544971014","0.191165883570434"
"Yes","1996","Baden-Württemberg","no degree/no degree yet","27","","",""
"Yes","1996","Bavaria","lower secondary degree","86","0.150946667893578","0.125205222163432","0.176688113623724"
"Yes","1996","Bavaria","secondary school degree","45","0.113822716204249","0.0810153308541084","0.146630101554391"
"Yes","1996","Bavaria","college entrance qualification","27","","",""
"Yes","1996","Bavaria","Other degree","20","","",""
"Yes","1996","Bavaria","no degree/no degree yet","8","","",""
"Yes","1996","Berlin","lower secondary degree","19","","",""
"Yes","1996","Berlin","secondary school degree","26","","",""
"Yes","1996","Berlin","college entrance qualification","16","","",""
"Yes","1996","Berlin","Other degree","7","","",""
"Yes","1996","Berlin","no degree/no degree yet","1","","",""
"Yes","1996","Brandenburg","lower secondary degree","25","","",""
"Yes","1996","Brandenburg","secondary school degree","24","","",""
"Yes","1996","Brandenburg","college entrance qualification","14","","",""
"Yes","1996","Brandenburg","Other degree","4","","",""
"Yes","1996","Brandenburg","no degree/no degree yet","3","","",""
"Yes","1996","Mecklenburg-Western Pomerania","lower secondary degree","17","","",""
"Yes","1996","Mecklenburg-Western Pomerania","secondary school degree","28","","",""
"Yes","1996","Mecklenburg-Western Pomerania","college entrance qualification","11","","",""
"Yes","1996","Mecklenburg-Western Pomerania","Other degree","1","","",""
"Yes","1996","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Yes","1996","Saxony","lower secondary degree","53","0.150901277356495","0.116125532712949","0.185677022000041"
"Yes","1996","Saxony","secondary school degree","44","0.0949008695056855","0.068817698340995","0.120984040670376"
"Yes","1996","Saxony","college entrance qualification","17","","",""
"Yes","1996","Saxony","Other degree","2","","",""
"Yes","1996","Saxony","no degree/no degree yet","1","","",""
"Yes","1996","Saxony-Anhalt","lower secondary degree","44","0.195356718069829","0.146978027640935","0.243735408498723"
"Yes","1996","Saxony-Anhalt","secondary school degree","44","0.140675643733568","0.101266181096199","0.180085106370938"
"Yes","1996","Saxony-Anhalt","college entrance qualification","8","","",""
"Yes","1996","Saxony-Anhalt","Other degree","1","","",""
"Yes","1996","Saxony-Anhalt","no degree/no degree yet","4","","",""
"Yes","1996","Thuringia","lower secondary degree","37","0.145960759119971","0.102878823473724","0.189042694766218"
"Yes","1996","Thuringia","secondary school degree","31","0.0926759988178831","0.0604480449115002","0.124903952724266"
"Yes","1996","Thuringia","college entrance qualification","7","","",""
"Yes","1996","Thuringia","Other degree","","","",""
"Yes","1996","Thuringia","no degree/no degree yet","","","",""
"No","1996","Schleswig-Holstein","lower secondary degree","119","0.862437136085294","0.804969560384114","0.919904711786475"
"No","1996","Schleswig-Holstein","secondary school degree","71","0.865155737748933","0.790310102379707","0.940001373118158"
"No","1996","Schleswig-Holstein","college entrance qualification","34","0.88989544817509","0.791655546998004","0.988135349352176"
"No","1996","Schleswig-Holstein","Other degree","8","","",""
"No","1996","Schleswig-Holstein","no degree/no degree yet","14","","",""
"No","1996","Hamburg","lower secondary degree","42","0.894099527691355","0.8079422571147","0.98025679826801"
"No","1996","Hamburg","secondary school degree","31","0.974362309788831","0.919601131055051","1.02912348852261"
"No","1996","Hamburg","college entrance qualification","18","","",""
"No","1996","Hamburg","Other degree","15","","",""
"No","1996","Hamburg","no degree/no degree yet","3","","",""
"No","1996","Lower Saxony","lower secondary degree","372","0.835730229055707","0.80099107377261","0.870469384338805"
"No","1996","Lower Saxony","secondary school degree","232","0.904870942819366","0.869276864246803","0.940465021391928"
"No","1996","Lower Saxony","college entrance qualification","144","0.929776661286968","0.889933883914881","0.969619438659054"
"No","1996","Lower Saxony","Other degree","87","0.857414125554696","0.78853873691317","0.926289514196223"
"No","1996","Lower Saxony","no degree/no degree yet","53","0.907991601568715","0.834239103219472","0.981744099917958"
"No","1996","Bremen","lower secondary degree","47","0.870132546144174","0.777874155918206","0.962390936370143"
"No","1996","Bremen","secondary school degree","15","","",""
"No","1996","Bremen","college entrance qualification","9","","",""
"No","1996","Bremen","Other degree","9","","",""
"No","1996","Bremen","no degree/no degree yet","3","","",""
"No","1996","North Rhine-Westphalia","lower secondary degree","891","0.865983306024859","0.845117636588181","0.886848975461536"
"No","1996","North Rhine-Westphalia","secondary school degree","445","0.894415907458349","0.867479970185278","0.92135184473142"
"No","1996","North Rhine-Westphalia","college entrance qualification","393","0.904256184911204","0.876763138759096","0.931749231063312"
"No","1996","North Rhine-Westphalia","Other degree","240","0.876539450973746","0.838007685253626","0.915071216693865"
"No","1996","North Rhine-Westphalia","no degree/no degree yet","190","0.880314947838234","0.837712490095924","0.922917405580544"
"No","1996","Hesse","lower secondary degree","319","0.860046969377657","0.824551959816801","0.895541978938513"
"No","1996","Hesse","secondary school degree","151","0.901052282639148","0.856298688260381","0.945805877017916"
"No","1996","Hesse","college entrance qualification","132","0.908794235489904","0.861933617063058","0.955654853916751"
"No","1996","Hesse","Other degree","101","0.923566530157114","0.874139731504062","0.972993328810166"
"No","1996","Hesse","no degree/no degree yet","74","0.853612184243642","0.776630333180105","0.930594035307179"
"No","1996","Rhineland-Palatinate,Saarland","lower secondary degree","328","0.873583552822365","0.839813585851945","0.907353519792785"
"No","1996","Rhineland-Palatinate,Saarland","secondary school degree","97","0.885405066902116","0.826147978197939","0.944662155606293"
"No","1996","Rhineland-Palatinate,Saarland","college entrance qualification","72","0.950201125600926","0.901614105736336","0.998788145465516"
"No","1996","Rhineland-Palatinate,Saarland","Other degree","72","0.892256024149235","0.824313083358123","0.960198964940346"
"No","1996","Rhineland-Palatinate,Saarland","no degree/no degree yet","29","","",""
"No","1996","Baden-Württemberg","lower secondary degree","622","0.856334477810634","0.830714435910859","0.881954519710408"
"No","1996","Baden-Württemberg","secondary school degree","237","0.853018522855541","0.811092531126798","0.894944514584284"
"No","1996","Baden-Württemberg","college entrance qualification","197","0.92270130691677","0.887085904242426","0.958316709591114"
"No","1996","Baden-Württemberg","Other degree","210","0.853398285729276","0.808834116429566","0.897962455028986"
"No","1996","Baden-Württemberg","no degree/no degree yet","167","0.861069724795909","0.812399333942736","0.909740115649082"
"No","1996","Bavaria","lower secondary degree","657","0.849053332106422","0.823311886376276","0.874794777836568"
"No","1996","Bavaria","secondary school degree","315","0.886177283795751","0.85336989844561","0.918984669145892"
"No","1996","Bavaria","college entrance qualification","206","0.887808385010664","0.847284604764182","0.928332165257145"
"No","1996","Bavaria","Other degree","156","0.844532202907703","0.79099938722572","0.898065018589685"
"No","1996","Bavaria","no degree/no degree yet","83","0.858230670383994","0.786563451249632","0.929897889518356"
"No","1996","Berlin","lower secondary degree","117","0.819455316077348","0.754810511341022","0.884100120813675"
"No","1996","Berlin","secondary school degree","169","0.849995329401583","0.799877593204691","0.900113065598475"
"No","1996","Berlin","college entrance qualification","105","0.808705908185573","0.738624714213627","0.878787102157519"
"No","1996","Berlin","Other degree","34","0.812013455143882","0.69242172240586","0.931605187881904"
"No","1996","Berlin","no degree/no degree yet","27","","",""
"No","1996","Brandenburg","lower secondary degree","164","0.867153564504573","0.818765288546838","0.915541840462309"
"No","1996","Brandenburg","secondary school degree","266","0.921690581641775","0.890769928000737","0.952611235282813"
"No","1996","Brandenburg","college entrance qualification","69","0.796953083317905","0.710411742035217","0.883494424600593"
"No","1996","Brandenburg","Other degree","7","","",""
"No","1996","Brandenburg","no degree/no degree yet","14","","",""
"No","1996","Mecklenburg-Western Pomerania","lower secondary degree","103","0.848179804670676","0.783975195786193","0.91238441355516"
"No","1996","Mecklenburg-Western Pomerania","secondary school degree","171","0.891881354663591","0.848736859362887","0.935025849964295"
"No","1996","Mecklenburg-Western Pomerania","college entrance qualification","48","0.760134872275725","0.651178917580918","0.869090826970531"
"No","1996","Mecklenburg-Western Pomerania","Other degree","3","","",""
"No","1996","Mecklenburg-Western Pomerania","no degree/no degree yet","12","","",""
"No","1996","Saxony","lower secondary degree","354","0.849098722643505","0.814322977999959","0.883874467287051"
"No","1996","Saxony","secondary school degree","441","0.905099130494315","0.879015959329624","0.931182301659005"
"No","1996","Saxony","college entrance qualification","148","0.891246558718106","0.843742955144238","0.938750162291974"
"No","1996","Saxony","Other degree","5","","",""
"No","1996","Saxony","no degree/no degree yet","36","0.959600596738579","0.896158144884007","1.02304304859315"
"No","1996","Saxony-Anhalt","lower secondary degree","214","0.804643281930171","0.756264591501277","0.853021972359065"
"No","1996","Saxony-Anhalt","secondary school degree","255","0.859324356266432","0.819914893629062","0.898733818903801"
"No","1996","Saxony-Anhalt","college entrance qualification","76","0.865011321026916","0.79193645676207","0.938086185291762"
"No","1996","Saxony-Anhalt","Other degree","6","","",""
"No","1996","Saxony-Anhalt","no degree/no degree yet","15","","",""
"No","1996","Thuringia","lower secondary degree","221","0.854039240880029","0.810957305233782","0.897121176526276"
"No","1996","Thuringia","secondary school degree","280","0.907324001182117","0.875096047275734","0.9395519550885"
"No","1996","Thuringia","college entrance qualification","57","0.836805359174003","0.746268947661484","0.927341770686523"
"No","1996","Thuringia","Other degree","4","","",""
"No","1996","Thuringia","no degree/no degree yet","11","","",""
"Yes","1997","Schleswig-Holstein","lower secondary degree","15","","",""
"Yes","1997","Schleswig-Holstein","secondary school degree","6","","",""
"Yes","1997","Schleswig-Holstein","college entrance qualification","3","","",""
"Yes","1997","Schleswig-Holstein","Other degree","","","",""
"Yes","1997","Schleswig-Holstein","no degree/no degree yet","","","",""
"Yes","1997","Hamburg","lower secondary degree","7","","",""
"Yes","1997","Hamburg","secondary school degree","3","","",""
"Yes","1997","Hamburg","college entrance qualification","3","","",""
"Yes","1997","Hamburg","Other degree","1","","",""
"Yes","1997","Hamburg","no degree/no degree yet","","","",""
"Yes","1997","Lower Saxony","lower secondary degree","70","0.194045192399222","0.15653572114268","0.231554663655764"
"Yes","1997","Lower Saxony","secondary school degree","32","0.107746476522549","0.0705554526545796","0.144937500390519"
"Yes","1997","Lower Saxony","college entrance qualification","11","","",""
"Yes","1997","Lower Saxony","Other degree","10","","",""
"Yes","1997","Lower Saxony","no degree/no degree yet","9","","",""
"Yes","1997","Bremen","lower secondary degree","11","","",""
"Yes","1997","Bremen","secondary school degree","","","",""
"Yes","1997","Bremen","college entrance qualification","2","","",""
"Yes","1997","Bremen","Other degree","","","",""
"Yes","1997","Bremen","no degree/no degree yet","","","",""
"Yes","1997","North Rhine-Westphalia","lower secondary degree","156","0.16729858170724","0.144280019881057","0.190317143533424"
"Yes","1997","North Rhine-Westphalia","secondary school degree","52","0.0966900604075048","0.0708115938514847","0.122568526963525"
"Yes","1997","North Rhine-Westphalia","college entrance qualification","36","0.100433498188373","0.0727236079248398","0.128143388451906"
"Yes","1997","North Rhine-Westphalia","Other degree","29","","",""
"Yes","1997","North Rhine-Westphalia","no degree/no degree yet","30","0.13117299027185","0.0849604303401653","0.177385550203535"
"Yes","1997","Hesse","lower secondary degree","52","0.183181866775328","0.141510473656909","0.224853259893746"
"Yes","1997","Hesse","secondary school degree","25","","",""
"Yes","1997","Hesse","college entrance qualification","8","","",""
"Yes","1997","Hesse","Other degree","10","","",""
"Yes","1997","Hesse","no degree/no degree yet","7","","",""
"Yes","1997","Rhineland-Palatinate,Saarland","lower secondary degree","57","0.154981341729719","0.118738556836198","0.191224126623241"
"Yes","1997","Rhineland-Palatinate,Saarland","secondary school degree","13","","",""
"Yes","1997","Rhineland-Palatinate,Saarland","college entrance qualification","5","","",""
"Yes","1997","Rhineland-Palatinate,Saarland","Other degree","5","","",""
"Yes","1997","Rhineland-Palatinate,Saarland","no degree/no degree yet","1","","",""
"Yes","1997","Baden-Württemberg","lower secondary degree","83","0.115857229295743","0.0923977785748221","0.139316680016663"
"Yes","1997","Baden-Württemberg","secondary school degree","31","0.115895189491083","0.0782672640490001","0.153523114933167"
"Yes","1997","Baden-Württemberg","college entrance qualification","21","","",""
"Yes","1997","Baden-Württemberg","Other degree","41","0.171108935726862","0.123660108571224","0.2185577628825"
"Yes","1997","Baden-Württemberg","no degree/no degree yet","25","","",""
"Yes","1997","Bavaria","lower secondary degree","106","0.135996525201919","0.111181326660166","0.160811723743671"
"Yes","1997","Bavaria","secondary school degree","52","0.142672011033907","0.106693956886576","0.178650065181238"
"Yes","1997","Bavaria","college entrance qualification","28","","",""
"Yes","1997","Bavaria","Other degree","13","","",""
"Yes","1997","Bavaria","no degree/no degree yet","7","","",""
"Yes","1997","Berlin","lower secondary degree","16","","",""
"Yes","1997","Berlin","secondary school degree","19","","",""
"Yes","1997","Berlin","college entrance qualification","7","","",""
"Yes","1997","Berlin","Other degree","1","","",""
"Yes","1997","Berlin","no degree/no degree yet","1","","",""
"Yes","1997","Brandenburg","lower secondary degree","32","0.169434976876728","0.116510351884983","0.222359601868473"
"Yes","1997","Brandenburg","secondary school degree","23","","",""
"Yes","1997","Brandenburg","college entrance qualification","12","","",""
"Yes","1997","Brandenburg","Other degree","5","","",""
"Yes","1997","Brandenburg","no degree/no degree yet","2","","",""
"Yes","1997","Mecklenburg-Western Pomerania","lower secondary degree","15","","",""
"Yes","1997","Mecklenburg-Western Pomerania","secondary school degree","19","","",""
"Yes","1997","Mecklenburg-Western Pomerania","college entrance qualification","8","","",""
"Yes","1997","Mecklenburg-Western Pomerania","Other degree","1","","",""
"Yes","1997","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Yes","1997","Saxony","lower secondary degree","50","0.133830700753365","0.100254711870783","0.167406689635948"
"Yes","1997","Saxony","secondary school degree","41","0.101220432092709","0.07418117023572","0.128259693949698"
"Yes","1997","Saxony","college entrance qualification","20","","",""
"Yes","1997","Saxony","Other degree","3","","",""
"Yes","1997","Saxony","no degree/no degree yet","1","","",""
"Yes","1997","Saxony-Anhalt","lower secondary degree","39","0.192102763622296","0.143366066037086","0.240839461207507"
"Yes","1997","Saxony-Anhalt","secondary school degree","36","0.13125659015388","0.0923918818481737","0.170121298459586"
"Yes","1997","Saxony-Anhalt","college entrance qualification","10","","",""
"Yes","1997","Saxony-Anhalt","Other degree","","","",""
"Yes","1997","Saxony-Anhalt","no degree/no degree yet","3","","",""
"Yes","1997","Thuringia","lower secondary degree","35","0.120521134674251","0.0800014030504734","0.161040866298029"
"Yes","1997","Thuringia","secondary school degree","30","0.114365843599088","0.0788808934810493","0.149850793717126"
"Yes","1997","Thuringia","college entrance qualification","6","","",""
"Yes","1997","Thuringia","Other degree","1","","",""
"Yes","1997","Thuringia","no degree/no degree yet","1","","",""
"No","1997","Schleswig-Holstein","lower secondary degree","112","0.89772039446911","0.845020311549085","0.950420477389136"
"No","1997","Schleswig-Holstein","secondary school degree","73","0.899679540824716","0.833431471930212","0.965927609719221"
"No","1997","Schleswig-Holstein","college entrance qualification","40","0.950059562264914","0.884954396005859","1.01516472852397"
"No","1997","Schleswig-Holstein","Other degree","5","","",""
"No","1997","Schleswig-Holstein","no degree/no degree yet","14","","",""
"No","1997","Hamburg","lower secondary degree","42","0.870623223782209","0.77665233433831","0.964594113226108"
"No","1997","Hamburg","secondary school degree","29","","",""
"No","1997","Hamburg","college entrance qualification","16","","",""
"No","1997","Hamburg","Other degree","14","","",""
"No","1997","Hamburg","no degree/no degree yet","6","","",""
"No","1997","Lower Saxony","lower secondary degree","357","0.805954807600778","0.768445336344236","0.84346427885732"
"No","1997","Lower Saxony","secondary school degree","235","0.89225352347745","0.855062499609481","0.92944454734542"
"No","1997","Lower Saxony","college entrance qualification","141","0.894101533708075","0.845184000089708","0.943019067326441"
"No","1997","Lower Saxony","Other degree","86","0.858640438913831","0.788948790386943","0.92833208744072"
"No","1997","Lower Saxony","no degree/no degree yet","54","0.848595036139701","0.760083858972446","0.937106213306956"
"No","1997","Bremen","lower secondary degree","41","0.819552041348984","0.715029328276674","0.924074754421294"
"No","1997","Bremen","secondary school degree","17","","",""
"No","1997","Bremen","college entrance qualification","7","","",""
"No","1997","Bremen","Other degree","10","","",""
"No","1997","Bremen","no degree/no degree yet","2","","",""
"No","1997","North Rhine-Westphalia","lower secondary degree","854","0.83270141829276","0.809682856466576","0.855719980118943"
"No","1997","North Rhine-Westphalia","secondary school degree","449","0.903309939592495","0.877431473036475","0.929188406148515"
"No","1997","North Rhine-Westphalia","college entrance qualification","416","0.899566501811627","0.871856611548094","0.92727639207516"
"No","1997","North Rhine-Westphalia","Other degree","222","0.893551518707661","0.855397458228405","0.931705579186917"
"No","1997","North Rhine-Westphalia","no degree/no degree yet","175","0.86882700972815","0.822614449796465","0.915039569659835"
"No","1997","Hesse","lower secondary degree","279","0.816818133224672","0.775146740106254","0.858489526343091"
"No","1997","Hesse","secondary school degree","132","0.810736600786302","0.749463272312277","0.872009929260327"
"No","1997","Hesse","college entrance qualification","134","0.921292687564433","0.877002219247664","0.965583155881202"
"No","1997","Hesse","Other degree","93","0.943314142532033","0.898656580342583","0.987971704721482"
"No","1997","Hesse","no degree/no degree yet","73","0.849711703643372","0.771404542782761","0.928018864503982"
"No","1997","Rhineland-Palatinate,Saarland","lower secondary degree","326","0.845018658270281","0.808775873376759","0.881261443163802"
"No","1997","Rhineland-Palatinate,Saarland","secondary school degree","103","0.897706287150499","0.842560708165998","0.952851866135001"
"No","1997","Rhineland-Palatinate,Saarland","college entrance qualification","71","0.943658952795339","0.891819395432885","0.995498510157792"
"No","1997","Rhineland-Palatinate,Saarland","Other degree","72","0.935135613878136","0.88012541904764","0.990145808708631"
"No","1997","Rhineland-Palatinate,Saarland","no degree/no degree yet","37","0.971959557434706","0.919470010766887","1.02444910410253"
"No","1997","Baden-Württemberg","lower secondary degree","632","0.884142770704258","0.860683319983337","0.907602221425178"
"No","1997","Baden-Württemberg","secondary school degree","247","0.884104810508917","0.846476885066833","0.921732735951"
"No","1997","Baden-Württemberg","college entrance qualification","205","0.914349764063691","0.877864765638448","0.950834762488933"
"No","1997","Baden-Württemberg","Other degree","201","0.828891064273138","0.7814422371175","0.876339891428776"
"No","1997","Baden-Württemberg","no degree/no degree yet","165","0.818759161888386","0.763984789780436","0.873533533996337"
"No","1997","Bavaria","lower secondary degree","627","0.864003474798081","0.839188276256329","0.888818673339834"
"No","1997","Bavaria","secondary school degree","311","0.857327988966093","0.821349934818762","0.893306043113424"
"No","1997","Bavaria","college entrance qualification","205","0.887576010896878","0.847015594583225","0.928136427210531"
"No","1997","Bavaria","Other degree","140","0.945712770620729","0.909809762182337","0.981615779059122"
"No","1997","Bavaria","no degree/no degree yet","78","0.930275902893217","0.876133694834234","0.9844181109522"
"No","1997","Berlin","lower secondary degree","111","0.882170177368222","0.826097663311355","0.938242691425089"
"No","1997","Berlin","secondary school degree","171","0.908609596005228","0.867635418105694","0.949583773904762"
"No","1997","Berlin","college entrance qualification","111","0.928533926603647","0.882055016441354","0.975012836765941"
"No","1997","Berlin","Other degree","34","0.980835855915452","0.935414828942507","1.0262568828884"
"No","1997","Berlin","no degree/no degree yet","20","","",""
"No","1997","Brandenburg","lower secondary degree","161","0.830565023123272","0.777640398131527","0.883489648115017"
"No","1997","Brandenburg","secondary school degree","250","0.919801826893772","0.887584007764794","0.95201964602275"
"No","1997","Brandenburg","college entrance qualification","76","0.847916735180485","0.772888613865533","0.922944856495437"
"No","1997","Brandenburg","Other degree","6","","",""
"No","1997","Brandenburg","no degree/no degree yet","20","","",""
"No","1997","Mecklenburg-Western Pomerania","lower secondary degree","95","0.850531679196116","0.78390140917716","0.917161949215073"
"No","1997","Mecklenburg-Western Pomerania","secondary school degree","174","0.888018811312581","0.843529769108441","0.932507853516722"
"No","1997","Mecklenburg-Western Pomerania","college entrance qualification","49","0.817846419747107","0.717646955947049","0.918045883547165"
"No","1997","Mecklenburg-Western Pomerania","Other degree","2","","",""
"No","1997","Mecklenburg-Western Pomerania","no degree/no degree yet","19","","",""
"No","1997","Saxony","lower secondary degree","345","0.866169299246635","0.832593310364052","0.899745288129217"
"No","1997","Saxony","secondary school degree","437","0.898779567907291","0.871740306050303","0.92581882976428"
"No","1997","Saxony","college entrance qualification","150","0.877369986517368","0.828062438624825","0.926677534409911"
"No","1997","Saxony","Other degree","4","","",""
"No","1997","Saxony","no degree/no degree yet","29","","",""
"No","1997","Saxony-Anhalt","lower secondary degree","212","0.807897236377703","0.759160538792493","0.856633933962914"
"No","1997","Saxony-Anhalt","secondary school degree","254","0.86874340984612","0.829878701540414","0.907608118151826"
"No","1997","Saxony-Anhalt","college entrance qualification","72","0.88951669027989","0.821664080965038","0.957369299594742"
"No","1997","Saxony-Anhalt","Other degree","6","","",""
"No","1997","Saxony-Anhalt","no degree/no degree yet","22","","",""
"No","1997","Thuringia","lower secondary degree","213","0.879478865325749","0.838959133701971","0.919998596949527"
"No","1997","Thuringia","secondary school degree","279","0.885634156400912","0.850149206282874","0.921119106518951"
"No","1997","Thuringia","college entrance qualification","65","0.916669356813088","0.852381693521221","0.980957020104956"
"No","1997","Thuringia","Other degree","3","","",""
"No","1997","Thuringia","no degree/no degree yet","16","","",""
"Yes","1998","Schleswig-Holstein","lower secondary degree","14","","",""
"Yes","1998","Schleswig-Holstein","secondary school degree","12","","",""
"Yes","1998","Schleswig-Holstein","college entrance qualification","5","","",""
"Yes","1998","Schleswig-Holstein","Other degree","","","",""
"Yes","1998","Schleswig-Holstein","no degree/no degree yet","2","","",""
"Yes","1998","Hamburg","lower secondary degree","10","","",""
"Yes","1998","Hamburg","secondary school degree","3","","",""
"Yes","1998","Hamburg","college entrance qualification","2","","",""
"Yes","1998","Hamburg","Other degree","2","","",""
"Yes","1998","Hamburg","no degree/no degree yet","","","",""
"Yes","1998","Lower Saxony","lower secondary degree","66","0.151295275203146","0.118830219132762","0.18376033127353"
"Yes","1998","Lower Saxony","secondary school degree","28","","",""
"Yes","1998","Lower Saxony","college entrance qualification","19","","",""
"Yes","1998","Lower Saxony","Other degree","10","","",""
"Yes","1998","Lower Saxony","no degree/no degree yet","8","","",""
"Yes","1998","Bremen","lower secondary degree","7","","",""
"Yes","1998","Bremen","secondary school degree","1","","",""
"Yes","1998","Bremen","college entrance qualification","1","","",""
"Yes","1998","Bremen","Other degree","","","",""
"Yes","1998","Bremen","no degree/no degree yet","1","","",""
"Yes","1998","North Rhine-Westphalia","lower secondary degree","148","0.132113967867792","0.112492079694001","0.151735856041583"
"Yes","1998","North Rhine-Westphalia","secondary school degree","55","0.12687260775397","0.0992570555735247","0.154488159934415"
"Yes","1998","North Rhine-Westphalia","college entrance qualification","59","0.110045987541705","0.0828857294992729","0.137206245584136"
"Yes","1998","North Rhine-Westphalia","Other degree","27","","",""
"Yes","1998","North Rhine-Westphalia","no degree/no degree yet","17","","",""
"Yes","1998","Hesse","lower secondary degree","55","0.140993094857704","0.105290571821044","0.176695617894364"
"Yes","1998","Hesse","secondary school degree","18","","",""
"Yes","1998","Hesse","college entrance qualification","10","","",""
"Yes","1998","Hesse","Other degree","16","","",""
"Yes","1998","Hesse","no degree/no degree yet","14","","",""
"Yes","1998","Rhineland-Palatinate,Saarland","lower secondary degree","58","0.14290545138572","0.110017090676735","0.175793812094704"
"Yes","1998","Rhineland-Palatinate,Saarland","secondary school degree","20","","",""
"Yes","1998","Rhineland-Palatinate,Saarland","college entrance qualification","6","","",""
"Yes","1998","Rhineland-Palatinate,Saarland","Other degree","8","","",""
"Yes","1998","Rhineland-Palatinate,Saarland","no degree/no degree yet","5","","",""
"Yes","1998","Baden-Württemberg","lower secondary degree","101","0.129346793606569","0.105659178507264","0.153034408705873"
"Yes","1998","Baden-Württemberg","secondary school degree","35","0.12777185051967","0.0896119646200652","0.165931736419275"
"Yes","1998","Baden-Württemberg","college entrance qualification","18","","",""
"Yes","1998","Baden-Württemberg","Other degree","34","0.141829074776143","0.0963445769080489","0.187313572644237"
"Yes","1998","Baden-Württemberg","no degree/no degree yet","22","","",""
"Yes","1998","Bavaria","lower secondary degree","130","0.167001379224418","0.141672978977067","0.192329779471769"
"Yes","1998","Bavaria","secondary school degree","57","0.139099008105008","0.105643640923751","0.172554375286264"
"Yes","1998","Bavaria","college entrance qualification","32","0.167264553490355","0.122665315917926","0.211863791062783"
"Yes","1998","Bavaria","Other degree","15","","",""
"Yes","1998","Bavaria","no degree/no degree yet","11","","",""
"Yes","1998","Berlin","lower secondary degree","13","","",""
"Yes","1998","Berlin","secondary school degree","19","","",""
"Yes","1998","Berlin","college entrance qualification","10","","",""
"Yes","1998","Berlin","Other degree","2","","",""
"Yes","1998","Berlin","no degree/no degree yet","2","","",""
"Yes","1998","Brandenburg","lower secondary degree","32","0.171345039856118","0.119122771907575","0.223567307804662"
"Yes","1998","Brandenburg","secondary school degree","37","0.126159648556151","0.0871293407785624","0.165189956333739"
"Yes","1998","Brandenburg","college entrance qualification","15","","",""
"Yes","1998","Brandenburg","Other degree","3","","",""
"Yes","1998","Brandenburg","no degree/no degree yet","2","","",""
"Yes","1998","Mecklenburg-Western Pomerania","lower secondary degree","16","","",""
"Yes","1998","Mecklenburg-Western Pomerania","secondary school degree","29","","",""
"Yes","1998","Mecklenburg-Western Pomerania","college entrance qualification","9","","",""
"Yes","1998","Mecklenburg-Western Pomerania","Other degree","","","",""
"Yes","1998","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Yes","1998","Saxony","lower secondary degree","42","0.135150200746909","0.10205729863377","0.168243102860048"
"Yes","1998","Saxony","secondary school degree","48","0.105125327798478","0.0790130386659536","0.131237616931003"
"Yes","1998","Saxony","college entrance qualification","14","","",""
"Yes","1998","Saxony","Other degree","1","","",""
"Yes","1998","Saxony","no degree/no degree yet","1","","",""
"Yes","1998","Saxony-Anhalt","lower secondary degree","47","0.192862352573752","0.144719062045307","0.241005643102197"
"Yes","1998","Saxony-Anhalt","secondary school degree","37","0.116919212824093","0.080126870253519","0.153711555394666"
"Yes","1998","Saxony-Anhalt","college entrance qualification","13","","",""
"Yes","1998","Saxony-Anhalt","Other degree","1","","",""
"Yes","1998","Saxony-Anhalt","no degree/no degree yet","","","",""
"Yes","1998","Thuringia","lower secondary degree","50","0.167639404406333","0.122579534002022","0.212699274810643"
"Yes","1998","Thuringia","secondary school degree","43","0.138649116158822","0.10213023408693","0.175167998230714"
"Yes","1998","Thuringia","college entrance qualification","8","","",""
"Yes","1998","Thuringia","Other degree","2","","",""
"Yes","1998","Thuringia","no degree/no degree yet","1","","",""
"No","1998","Schleswig-Holstein","lower secondary degree","129","0.908422610091058","0.861149065135887","0.955696155046229"
"No","1998","Schleswig-Holstein","secondary school degree","85","0.84160813461295","0.768950103877192","0.914266165348709"
"No","1998","Schleswig-Holstein","college entrance qualification","59","0.939601178319587","0.881237304020573","0.997965052618601"
"No","1998","Schleswig-Holstein","Other degree","8","","",""
