"ple0053","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence"
"No","1985","Single parent ","West Germany","495","0.913340502151507","0.889699107997028","0.936981896305987"
"No","1985","Single parent ","East Germany","","","",""
"No","1985","Couple + C. LE 16 ","West Germany","2301","0.859174146829591","0.846002395292488","0.872345898366693"
"No","1985","Couple + C. LE 16 ","East Germany","","","",""
"No","1985","Couple + C. GT 16 ","West Germany","1834","0.909498947841546","0.897006248583337","0.921991647099754"
"No","1985","Couple + C. GT 16 ","East Germany","","","",""
"No","1985","Couple + C. LE and GT 16","West Germany","1342","0.915062188600784","0.900901754071627","0.929222623129942"
"No","1985","Couple + C. LE and GT 16","East Germany","","","",""
"Yes","1986","1-pers.-HH","West Germany","139","0.1355784487773","0.115511316543034","0.155645581011566"
"Yes","1986","1-pers.-HH","East Germany","","","",""
"Yes","1986","(Married) couple without C. ","West Germany","315","0.136908047671515","0.123097762873178","0.150718332469851"
"Yes","1986","(Married) couple without C. ","East Germany","","","",""
"Yes","1986","Single parent ","West Germany","60","0.114688902140906","0.0870340300002537","0.142343774281557"
"Yes","1986","Single parent ","East Germany","","","",""
"Yes","1986","Couple + C. LE 16 ","West Germany","328","0.130108743864332","0.116666059413923","0.143551428314741"
"Yes","1986","Couple + C. LE 16 ","East Germany","","","",""
"Yes","1986","Couple + C. GT 16 ","West Germany","213","0.0951309953893707","0.0825914344250784","0.107670556353663"
"Yes","1986","Couple + C. GT 16 ","East Germany","","","",""
"Yes","1986","Couple + C. LE and GT 16","West Germany","140","0.10076633551524","0.0849926475648289","0.116540023465652"
"Yes","1986","Couple + C. LE and GT 16","East Germany","","","",""
"No","1986","1-pers.-HH","West Germany","979","0.8644215512227","0.844354418988434","0.884488683456966"
"No","1986","1-pers.-HH","East Germany","","","",""
"No","1986","(Married) couple without C. ","West Germany","2065","0.863091952328485","0.849281667530149","0.876902237126821"
"No","1986","(Married) couple without C. ","East Germany","","","",""
"No","1986","Single parent ","West Germany","450","0.885311097859094","0.857656225718443","0.912965969999746"
"No","1986","Single parent ","East Germany","","","",""
"No","1986","Couple + C. LE 16 ","West Germany","2078","0.869891256135668","0.856448571685259","0.883333940586077"
"No","1986","Couple + C. LE 16 ","East Germany","","","",""
"No","1986","Couple + C. GT 16 ","West Germany","1890","0.904869004610629","0.892329443646337","0.917408565574922"
"No","1986","Couple + C. GT 16 ","East Germany","","","",""
"No","1986","Couple + C. LE and GT 16","West Germany","1259","0.899233664484759","0.883459976534348","0.915007352435171"
"No","1986","Couple + C. LE and GT 16","East Germany","","","",""
"Yes","1987","1-pers.-HH","West Germany","159","0.155729493765473","0.134427181152011","0.177031806378934"
"Yes","1987","1-pers.-HH","East Germany","","","",""
"Yes","1987","(Married) couple without C. ","West Germany","282","0.126032495538004","0.112611167446251","0.139453823629757"
"Yes","1987","(Married) couple without C. ","East Germany","","","",""
"Yes","1987","Single parent ","West Germany","60","0.119845233932121","0.0920104949670933","0.14767997289715"
"Yes","1987","Single parent ","East Germany","","","",""
"Yes","1987","Couple + C. LE 16 ","West Germany","327","0.135573353767125","0.121773464626818","0.149373242907432"
"Yes","1987","Couple + C. LE 16 ","East Germany","","","",""
"Yes","1987","Couple + C. GT 16 ","West Germany","198","0.095046611636507","0.0826497919078823","0.107443431365132"
"Yes","1987","Couple + C. GT 16 ","East Germany","","","",""
"Yes","1987","Couple + C. LE and GT 16","West Germany","118","0.0925268989756187","0.0765144169824034","0.108539380968834"
"Yes","1987","Couple + C. LE and GT 16","East Germany","","","",""
"No","1987","1-pers.-HH","West Germany","954","0.844270506234527","0.822968193621066","0.865572818847989"
"No","1987","1-pers.-HH","East Germany","","","",""
"No","1987","(Married) couple without C. ","West Germany","2067","0.873967504461996","0.860546176370243","0.887388832553749"
"No","1987","(Married) couple without C. ","East Germany","","","",""
"No","1987","Single parent ","West Germany","463","0.880154766067878","0.85232002710285","0.907989505032907"
"No","1987","Single parent ","East Germany","","","",""
"No","1987","Couple + C. LE 16 ","West Germany","2037","0.864426646232875","0.850626757092568","0.878226535373182"
"No","1987","Couple + C. LE 16 ","East Germany","","","",""
"No","1987","Couple + C. GT 16 ","West Germany","1952","0.904953388363493","0.892556568634868","0.917350208092118"
"No","1987","Couple + C. GT 16 ","East Germany","","","",""
"No","1987","Couple + C. LE and GT 16","West Germany","1140","0.907473101024381","0.891460619031166","0.923485583017597"
"No","1987","Couple + C. LE and GT 16","East Germany","","","",""
"Yes","1988","1-pers.-HH","West Germany","145","0.141601208225069","0.120682064215749","0.16252035223439"
"Yes","1988","1-pers.-HH","East Germany","","","",""
"Yes","1988","(Married) couple without C. ","West Germany","313","0.138705904498516","0.124537100671944","0.152874708325088"
"Yes","1988","(Married) couple without C. ","East Germany","","","",""
"Yes","1988","Single parent ","West Germany","61","0.107963213160278","0.0810297446342396","0.134896681686316"
"Yes","1988","Single parent ","East Germany","","","",""
"Yes","1988","Couple + C. LE 16 ","West Germany","286","0.134512465494795","0.120344673475705","0.148680257513884"
"Yes","1988","Couple + C. LE 16 ","East Germany","","","",""
"Yes","1988","Couple + C. GT 16 ","West Germany","222","0.101477330864789","0.0888737825324171","0.114080879197161"
"Yes","1988","Couple + C. GT 16 ","East Germany","","","",""
"Yes","1988","Couple + C. LE and GT 16","West Germany","103","0.103292788015699","0.0851251259999902","0.121460450031407"
"Yes","1988","Couple + C. LE and GT 16","East Germany","","","",""
"No","1988","1-pers.-HH","West Germany","922","0.858398791774931","0.83747964776561","0.879317935784251"
"No","1988","1-pers.-HH","East Germany","","","",""
"No","1988","(Married) couple without C. ","West Germany","1973","0.861294095501484","0.847125291674912","0.875462899328056"
"No","1988","(Married) couple without C. ","East Germany","","","",""
"No","1988","Single parent ","West Germany","449","0.892036786839722","0.865103318313684","0.91897025536576"
"No","1988","Single parent ","East Germany","","","",""
"No","1988","Couple + C. LE 16 ","West Germany","1942","0.865487534505206","0.851319742486116","0.879655326524295"
"No","1988","Couple + C. LE 16 ","East Germany","","","",""
"No","1988","Couple + C. GT 16 ","West Germany","1983","0.898522669135211","0.885919120802839","0.911126217467583"
"No","1988","Couple + C. GT 16 ","East Germany","","","",""
"No","1988","Couple + C. LE and GT 16","West Germany","975","0.896707211984301","0.878539549968593","0.91487487400001"
"No","1988","Couple + C. LE and GT 16","East Germany","","","",""
"Yes","1989","1-pers.-HH","West Germany","135","0.143821642372825","0.122736743530176","0.164906541215473"
"Yes","1989","1-pers.-HH","East Germany","","","",""
"Yes","1989","(Married) couple without C. ","West Germany","281","0.128712620059391","0.11490301517799","0.142522224940793"
"Yes","1989","(Married) couple without C. ","East Germany","","","",""
"Yes","1989","Single parent ","West Germany","54","0.110070487607412","0.0818651845454","0.138275790669423"
"Yes","1989","Single parent ","East Germany","","","",""
"Yes","1989","Couple + C. LE 16 ","West Germany","308","0.147217286255656","0.132201734443265","0.162232838068047"
"Yes","1989","Couple + C. LE 16 ","East Germany","","","",""
"Yes","1989","Couple + C. GT 16 ","West Germany","203","0.0941102153327107","0.0817423194057311","0.10647811125969"
"Yes","1989","Couple + C. GT 16 ","East Germany","","","",""
"Yes","1989","Couple + C. LE and GT 16","West Germany","92","0.0977465927987781","0.07921022180955","0.116282963788006"
"Yes","1989","Couple + C. LE and GT 16","East Germany","","","",""
"No","1989","1-pers.-HH","West Germany","929","0.856178357627175","0.835093458784527","0.877263256469824"
"No","1989","1-pers.-HH","East Germany","","","",""
"No","1989","(Married) couple without C. ","West Germany","1978","0.871287379940609","0.857477775059207","0.88509698482201"
"No","1989","(Married) couple without C. ","East Germany","","","",""
"No","1989","Single parent ","West Germany","419","0.889929512392588","0.861724209330577","0.9181348154546"
"No","1989","Single parent ","East Germany","","","",""
"No","1989","Couple + C. LE 16 ","West Germany","1831","0.852782713744344","0.837767161931953","0.867798265556735"
"No","1989","Couple + C. LE 16 ","East Germany","","","",""
"No","1989","Couple + C. GT 16 ","West Germany","1938","0.905889784667289","0.89352188874031","0.918257680594269"
"No","1989","Couple + C. GT 16 ","East Germany","","","",""
"No","1989","Couple + C. LE and GT 16","West Germany","894","0.902253407201222","0.883717036211994","0.92078977819045"
"No","1989","Couple + C. LE and GT 16","East Germany","","","",""
"Yes","1990","1-pers.-HH","West Germany","","","",""
"Yes","1990","1-pers.-HH","East Germany","","","",""
"Yes","1990","(Married) couple without C. ","West Germany","","","",""
"Yes","1990","(Married) couple without C. ","East Germany","","","",""
"Yes","1990","Single parent ","West Germany","","","",""
"Yes","1990","Single parent ","East Germany","","","",""
"Yes","1990","Couple + C. LE 16 ","West Germany","","","",""
"Yes","1990","Couple + C. LE 16 ","East Germany","","","",""
"Yes","1990","Couple + C. GT 16 ","West Germany","","","",""
"Yes","1990","Couple + C. GT 16 ","East Germany","","","",""
"Yes","1990","Couple + C. LE and GT 16","West Germany","","","",""
"Yes","1990","Couple + C. LE and GT 16","East Germany","","","",""
"No","1990","1-pers.-HH","West Germany","","","",""
"No","1990","1-pers.-HH","East Germany","","","",""
"No","1990","(Married) couple without C. ","West Germany","","","",""
"No","1990","(Married) couple without C. ","East Germany","","","",""
"No","1990","Single parent ","West Germany","","","",""
"No","1990","Single parent ","East Germany","","","",""
"No","1990","Couple + C. LE 16 ","West Germany","","","",""
"No","1990","Couple + C. LE 16 ","East Germany","","","",""
"No","1990","Couple + C. GT 16 ","West Germany","","","",""
"No","1990","Couple + C. GT 16 ","East Germany","","","",""
"No","1990","Couple + C. LE and GT 16","West Germany","","","",""
"No","1990","Couple + C. LE and GT 16","East Germany","","","",""
"Yes","1991","1-pers.-HH","West Germany","157","0.165129593760592","0.142509213270299","0.187749974250886"
"Yes","1991","1-pers.-HH","East Germany","","","",""
"Yes","1991","(Married) couple without C. ","West Germany","304","0.135176084497732","0.121257176893445","0.14909499210202"
"Yes","1991","(Married) couple without C. ","East Germany","","","",""
"Yes","1991","Single parent ","West Germany","54","0.112027944557053","0.0838122785696329","0.140243610544473"
"Yes","1991","Single parent ","East Germany","","","",""
"Yes","1991","Couple + C. LE 16 ","West Germany","303","0.144990922189228","0.129896005623036","0.16008583875542"
"Yes","1991","Couple + C. LE 16 ","East Germany","","","",""
"Yes","1991","Couple + C. GT 16 ","West Germany","181","0.0996527247228169","0.0864657284898923","0.112839720955742"
"Yes","1991","Couple + C. GT 16 ","East Germany","","","",""
"Yes","1991","Couple + C. LE and GT 16","West Germany","96","0.122279583043188","0.100756317557881","0.143802848528495"
"Yes","1991","Couple + C. LE and GT 16","East Germany","","","",""
"No","1991","1-pers.-HH","West Germany","878","0.834870406239408","0.812250025749114","0.857490786729702"
"No","1991","1-pers.-HH","East Germany","","","",""
"No","1991","(Married) couple without C. ","West Germany","2014","0.864823915502268","0.85090500789798","0.878742823106555"
"No","1991","(Married) couple without C. ","East Germany","","","",""
"No","1991","Single parent ","West Germany","426","0.887972055442947","0.859756389455528","0.916187721430367"
"No","1991","Single parent ","East Germany","","","",""
"No","1991","Couple + C. LE 16 ","West Germany","1787","0.855009077810772","0.83991416124458","0.870103994376964"
"No","1991","Couple + C. LE 16 ","East Germany","","","",""
"No","1991","Couple + C. GT 16 ","West Germany","1801","0.900347275277183","0.887160279044258","0.913534271510108"
"No","1991","Couple + C. GT 16 ","East Germany","","","",""
"No","1991","Couple + C. LE and GT 16","West Germany","794","0.877720416956812","0.856197151471505","0.899243682442119"
"No","1991","Couple + C. LE and GT 16","East Germany","","","",""
"Yes","1992","1-pers.-HH","West Germany","152","0.158585236111348","0.136373793940154","0.180796678282541"
"Yes","1992","1-pers.-HH","East Germany","38","0.132001357605645","0.0939508879957671","0.170051827215523"
"Yes","1992","(Married) couple without C. ","West Germany","291","0.123295437550574","0.110011180706791","0.136579694394357"
"Yes","1992","(Married) couple without C. ","East Germany","85","0.0918273590331257","0.0731363099699992","0.110518408096252"
"Yes","1992","Single parent ","West Germany","61","0.141566857357638","0.109813355347024","0.173320359368253"
"Yes","1992","Single parent ","East Germany","12","","",""
"Yes","1992","Couple + C. LE 16 ","West Germany","275","0.134787001597615","0.120107666986523","0.149466336208706"
"Yes","1992","Couple + C. LE 16 ","East Germany","109","0.0990329310013419","0.0822162201779563","0.115849641824727"
"Yes","1992","Couple + C. GT 16 ","West Germany","196","0.10089890181209","0.0875782697342176","0.114219533889963"
"Yes","1992","Couple + C. GT 16 ","East Germany","64","0.0856154542313659","0.0657884136864808","0.105442494776251"
"Yes","1992","Couple + C. LE and GT 16","West Germany","67","0.0731740816410281","0.0555209126895375","0.0908272505925187"
"Yes","1992","Couple + C. LE and GT 16","East Germany","22","","",""
"No","1992","1-pers.-HH","West Germany","887","0.841414763888653","0.819203321717459","0.863626206059846"
"No","1992","1-pers.-HH","East Germany","266","0.867998642394355","0.829948172784478","0.906049112004233"
"No","1992","(Married) couple without C. ","West Germany","2062","0.876704562449426","0.863420305605643","0.889988819293208"
"No","1992","(Married) couple without C. ","East Germany","832","0.908172640966874","0.889481591903748","0.926863690030001"
"No","1992","Single parent ","West Germany","402","0.858433142642362","0.826679640631747","0.890186644652976"
"No","1992","Single parent ","East Germany","164","0.941268449033493","0.906532094178041","0.976004803888944"
"No","1992","Couple + C. LE 16 ","West Germany","1804","0.865212998402386","0.850533663791294","0.879892333013477"
"No","1992","Couple + C. LE 16 ","East Germany","1103","0.900967068998658","0.884150358175273","0.917783779822044"
"No","1992","Couple + C. GT 16 ","West Germany","1768","0.89910109818791","0.885780466110037","0.912421730265782"
"No","1992","Couple + C. GT 16 ","East Germany","701","0.914384545768634","0.894557505223749","0.934211586313519"
"No","1992","Couple + C. LE and GT 16","West Germany","769","0.926825918358972","0.909172749407481","0.944479087310463"
"No","1992","Couple + C. LE and GT 16","East Germany","300","0.934618752111849","0.907618737257559","0.96161876696614"
"Yes","1993","1-pers.-HH","West Germany","","","",""
"Yes","1993","1-pers.-HH","East Germany","","","",""
"Yes","1993","(Married) couple without C. ","West Germany","","","",""
"Yes","1993","(Married) couple without C. ","East Germany","","","",""
"Yes","1993","Single parent ","West Germany","","","",""
"Yes","1993","Single parent ","East Germany","","","",""
"Yes","1993","Couple + C. LE 16 ","West Germany","","","",""
"Yes","1993","Couple + C. LE 16 ","East Germany","","","",""
"Yes","1993","Couple + C. GT 16 ","West Germany","","","",""
"Yes","1993","Couple + C. GT 16 ","East Germany","","","",""
"Yes","1993","Couple + C. LE and GT 16","West Germany","","","",""
"Yes","1993","Couple + C. LE and GT 16","East Germany","","","",""
"No","1993","1-pers.-HH","West Germany","","","",""
"No","1993","1-pers.-HH","East Germany","","","",""
"No","1993","(Married) couple without C. ","West Germany","","","",""
"No","1993","(Married) couple without C. ","East Germany","","","",""
"No","1993","Single parent ","West Germany","","","",""
"No","1993","Single parent ","East Germany","","","",""
"No","1993","Couple + C. LE 16 ","West Germany","","","",""
"No","1993","Couple + C. LE 16 ","East Germany","","","",""
"No","1993","Couple + C. GT 16 ","West Germany","","","",""
"No","1993","Couple + C. GT 16 ","East Germany","","","",""
"No","1993","Couple + C. LE and GT 16","West Germany","","","",""
"No","1993","Couple + C. LE and GT 16","East Germany","","","",""
"Yes","1994","1-pers.-HH","West Germany","173","0.189419529436462","0.166114823725125","0.212724235147799"
"Yes","1994","1-pers.-HH","East Germany","51","0.162293745364454","0.122082863258166","0.202504627470742"
"Yes","1994","(Married) couple without C. ","West Germany","313","0.145368671432222","0.131337090732301","0.159400252132143"
"Yes","1994","(Married) couple without C. ","East Germany","108","0.118562150229909","0.0982079011959921","0.138916399263827"
"Yes","1994","Single parent ","West Germany","45","0.117537708567915","0.0866264454619634","0.148448971673866"
"Yes","1994","Single parent ","East Germany","19","","",""
"Yes","1994","Couple + C. LE 16 ","West Germany","274","0.129441337565489","0.114838556006082","0.144044119124896"
"Yes","1994","Couple + C. LE 16 ","East Germany","79","0.0865121213816735","0.0690272137645809","0.103997028998766"
"Yes","1994","Couple + C. GT 16 ","West Germany","156","0.0956851343788263","0.0818076813537656","0.109562587403887"
"Yes","1994","Couple + C. GT 16 ","East Germany","77","0.105396200326734","0.0831060923020767","0.127686308351392"
"Yes","1994","Couple + C. LE and GT 16","West Germany","75","0.0854776525912809","0.0663176795412356","0.104637625641326"
"Yes","1994","Couple + C. LE and GT 16","East Germany","28","","",""
"No","1994","1-pers.-HH","West Germany","913","0.810580470563538","0.787275764852201","0.833885176274875"
"No","1994","1-pers.-HH","East Germany","272","0.837706254635546","0.797495372529258","0.877917136741834"
"No","1994","(Married) couple without C. ","West Germany","2111","0.854631328567778","0.840599747867857","0.868662909267699"
"No","1994","(Married) couple without C. ","East Germany","861","0.88143784977009","0.861083600736173","0.901792098804008"
"No","1994","Single parent ","West Germany","372","0.882462291432085","0.851551028326134","0.913373554538036"
"No","1994","Single parent ","East Germany","142","0.878508460251893","0.828044521421685","0.9289723990821"
"No","1994","Couple + C. LE 16 ","West Germany","1756","0.870558662434511","0.855955880875104","0.885161443993918"
"No","1994","Couple + C. LE 16 ","East Germany","914","0.913487878618326","0.896002971001234","0.930972786235419"
"No","1994","Couple + C. GT 16 ","West Germany","1570","0.904314865621174","0.890437412596113","0.918192318646234"
"No","1994","Couple + C. GT 16 ","East Germany","652","0.894603799673266","0.872313691648608","0.916893907697923"
"No","1994","Couple + C. LE and GT 16","West Germany","743","0.914522347408719","0.895362374358674","0.933682320458765"
"No","1994","Couple + C. LE and GT 16","East Germany","332","0.931080925622491","0.904913543680235","0.957248307564747"
"Yes","1995","1-pers.-HH","West Germany","169","0.178900111787296","0.156443907513209","0.201356316061382"
"Yes","1995","1-pers.-HH","East Germany","53","0.145821855258862","0.107858500225782","0.183785210291943"
"Yes","1995","(Married) couple without C. ","West Germany","309","0.127816699098178","0.114816725563384","0.140816672632972"
"Yes","1995","(Married) couple without C. ","East Germany","121","0.136893604537046","0.115295510997676","0.158491698076416"
"Yes","1995","Single parent ","West Germany","46","0.09795256494233","0.070365642367261","0.125539487517399"
"Yes","1995","Single parent ","East Germany","23","","",""
"Yes","1995","Couple + C. LE 16 ","West Germany","284","0.113636288707991","0.10051103462338","0.126761542792602"
"Yes","1995","Couple + C. LE 16 ","East Germany","100","0.112791205324105","0.0920896770803853","0.133492733567825"
"Yes","1995","Couple + C. GT 16 ","West Germany","190","0.112586767439583","0.0979027559708987","0.127270778908268"
"Yes","1995","Couple + C. GT 16 ","East Germany","74","0.101164279140643","0.079076841455948","0.123251716825338"
"Yes","1995","Couple + C. LE and GT 16","West Germany","69","0.078232435248505","0.0603058077692131","0.0961590627277968"
"Yes","1995","Couple + C. LE and GT 16","East Germany","34","0.0784499317739568","0.0515219095565284","0.105377953991385"
"No","1995","1-pers.-HH","West Germany","950","0.821099888212705","0.798643683938618","0.843556092486791"
"No","1995","1-pers.-HH","East Germany","279","0.854178144741138","0.816214789708057","0.892141499774218"
"No","1995","(Married) couple without C. ","West Germany","2225","0.872183300901822","0.859183327367028","0.885183274436616"
"No","1995","(Married) couple without C. ","East Germany","852","0.863106395462954","0.841508301923584","0.884704489002324"
"No","1995","Single parent ","West Germany","400","0.90204743505767","0.874460512482601","0.929634357632739"
"No","1995","Single parent ","East Germany","142","0.881105798631572","0.831720181449431","0.930491415813713"
"No","1995","Couple + C. LE 16 ","West Germany","1962","0.886363711292009","0.873238457207398","0.89948896537662"
"No","1995","Couple + C. LE 16 ","East Germany","797","0.887208794675895","0.866507266432175","0.907910322919615"
"No","1995","Couple + C. GT 16 ","West Germany","1590","0.887413232560417","0.872729221091733","0.902097244029101"
"No","1995","Couple + C. GT 16 ","East Germany","642","0.898835720859357","0.876748283174662","0.920923158544052"
"No","1995","Couple + C. LE and GT 16","West Germany","793","0.921767564751495","0.903840937272203","0.939694192230787"
"No","1995","Couple + C. LE and GT 16","East Germany","349","0.921550068226043","0.894622046008615","0.948478090443472"
"Yes","1996","1-pers.-HH","West Germany","154","0.149891561235106","0.129078564097468","0.170704558372743"
"Yes","1996","1-pers.-HH","East Germany","59","0.190128625755915","0.14913573566122","0.23112151585061"
"Yes","1996","(Married) couple without C. ","West Germany","328","0.132801882104613","0.119546827948765","0.146056936260461"
"Yes","1996","(Married) couple without C. ","East Germany","133","0.134301953208575","0.11360862623523","0.15499528018192"
"Yes","1996","Single parent ","West Germany","57","0.121937592624034","0.0927561991881836","0.151118986059885"
"Yes","1996","Single parent ","East Germany","20","","",""
"Yes","1996","Couple + C. LE 16 ","West Germany","289","0.123857655868561","0.110029361768142","0.137685949968979"
"Yes","1996","Couple + C. LE 16 ","East Germany","94","0.120555645382365","0.0982964151698212","0.142814875594908"
"Yes","1996","Couple + C. GT 16 ","West Germany","167","0.103307454112478","0.0888094832950727","0.117805424929883"
"Yes","1996","Couple + C. GT 16 ","East Germany","78","0.118652801889308","0.0942754090367196","0.143030194741896"
"Yes","1996","Couple + C. LE and GT 16","West Germany","83","0.091019658178808","0.0716257836239309","0.110413532733685"
"Yes","1996","Couple + C. LE and GT 16","East Germany","41","0.09440581778831","0.0660341934573185","0.122777442119301"
"No","1996","1-pers.-HH","West Germany","976","0.850108438764894","0.829295441627257","0.870921435902532"
"No","1996","1-pers.-HH","East Germany","293","0.809871374244085","0.76887848414939","0.85086426433878"
"No","1996","(Married) couple without C. ","West Germany","2190","0.867198117895387","0.853943063739539","0.880453172051235"
"No","1996","(Married) couple without C. ","East Germany","910","0.865698046791425","0.84500471981808","0.88639137376477"
"No","1996","Single parent ","West Germany","426","0.878062407375966","0.848881013940115","0.907243800811816"
"No","1996","Single parent ","East Germany","150","0.88522563084286","0.837310455966419","0.9331408057193"
"No","1996","Couple + C. LE 16 ","West Germany","1891","0.876142344131439","0.862314050031021","0.889970638231858"
"No","1996","Couple + C. LE 16 ","East Germany","728","0.879444354617635","0.857185124405092","0.901703584830179"
"No","1996","Couple + C. GT 16 ","West Germany","1526","0.896692545887522","0.882194575070117","0.911190516704927"
"No","1996","Couple + C. GT 16 ","East Germany","598","0.881347198110692","0.856969805258104","0.90572459096328"
"No","1996","Couple + C. LE and GT 16","West Germany","762","0.908980341821192","0.889586467266315","0.928374216376069"
"No","1996","Couple + C. LE and GT 16","East Germany","367","0.90559418221169","0.877222557880698","0.933965806542681"
"Yes","1997","1-pers.-HH","West Germany","161","0.155396776749795","0.133977903775063","0.176815649724527"
"Yes","1997","1-pers.-HH","East Germany","54","0.152006300815299","0.114867491623133","0.189145110007465"
"Yes","1997","(Married) couple without C. ","West Germany","368","0.146548597709502","0.132787024364525","0.160310171054479"
"Yes","1997","(Married) couple without C. ","East Germany","140","0.143601476294919","0.122500244587168","0.16470270800267"
"Yes","1997","Single parent ","West Germany","49","0.107615343294993","0.079203256284956","0.136027430305029"
"Yes","1997","Single parent ","East Germany","24","","",""
"Yes","1997","Couple + C. LE 16 ","West Germany","283","0.120770799509086","0.106919246026893","0.13462235299128"
"Yes","1997","Couple + C. LE 16 ","East Germany","68","0.103311836870833","0.0809396184493144","0.125684055292351"
"Yes","1997","Couple + C. GT 16 ","West Germany","149","0.0981433839844485","0.0836960799991686","0.112590687969728"
"Yes","1997","Couple + C. GT 16 ","East Germany","80","0.127708547047463","0.103741708781742","0.151675385313184"
"Yes","1997","Couple + C. LE and GT 16","West Germany","65","0.0735274591066448","0.0556850605011835","0.0913698577121061"
"Yes","1997","Couple + C. LE and GT 16","East Germany","31","0.0774400819033631","0.0507755090147961","0.10410465479193"
"No","1997","1-pers.-HH","West Germany","938","0.844603223250205","0.823184350275473","0.866022096224937"
"No","1997","1-pers.-HH","East Germany","305","0.847993699184701","0.810854889992535","0.885132508376867"
"No","1997","(Married) couple without C. ","West Germany","2169","0.853451402290498","0.839689828945521","0.867212975635475"
"No","1997","(Married) couple without C. ","East Germany","921","0.856398523705081","0.83529729199733","0.877499755412832"
"No","1997","Single parent ","West Germany","408","0.892384656705007","0.863972569694971","0.920796743715044"
"No","1997","Single parent ","East Germany","155","0.876076765091811","0.827807684396028","0.924345845787593"
"No","1997","Couple + C. LE 16 ","West Germany","1843","0.879229200490914","0.86537764700872","0.893080753973107"
"No","1997","Couple + C. LE 16 ","East Germany","643","0.896688163129167","0.874315944707649","0.919060381550686"
"No","1997","Couple + C. GT 16 ","West Germany","1480","0.901856616015552","0.887409312030272","0.916303920000831"
"No","1997","Couple + C. GT 16 ","East Germany","665","0.872291452952537","0.848324614686816","0.896258291218258"
"No","1997","Couple + C. LE and GT 16","West Germany","757","0.926472540893355","0.908630142287894","0.944314939498817"
"No","1997","Couple + C. LE and GT 16","East Germany","355","0.922559918096637","0.89589534520807","0.949224490985204"
"Yes","1998","1-pers.-HH","West Germany","204","0.166544588269362","0.146663114972266","0.186426061566457"
