"ple0053","year","age_gr","education","n","percent","lower_confidence","upper_confidence"
"Yes","1986","35-65 y.","Other degree","113","0.11875852565239","0.0964937908391978","0.141023260465581"
"Yes","1986","35-65 y.","no degree/no degree yet","78","0.120579857698672","0.0945020986900936","0.14665761670725"
"Yes","1986","66 and older","lower secondary degree","132","0.177099354615603","0.149904775482385","0.20429393374882"
"Yes","1986","66 and older","secondary school degree","33","0.209951005021621","0.147995480453909","0.271906529589333"
"Yes","1986","66 and older","college entrance qualification","17","","",""
"Yes","1986","66 and older","Other degree","","","",""
"Yes","1986","66 and older","no degree/no degree yet","5","","",""
"No","1986","16-34 y.","lower secondary degree","1417","0.89320707590239","0.878050012621581","0.908364139183199"
"No","1986","16-34 y.","secondary school degree","848","0.874077870680489","0.853156717472712","0.894999023888266"
"No","1986","16-34 y.","college entrance qualification","614","0.909233318401013","0.887593447943244","0.930873188858783"
"No","1986","16-34 y.","Other degree","298","0.851441349649298","0.814234673498226","0.88864802580037"
"No","1986","16-34 y.","no degree/no degree yet","360","0.889833727055796","0.859710409334894","0.919957044776698"
"No","1986","35-65 y.","lower secondary degree","2494","0.884118478950375","0.872304780956746","0.895932176944004"
"No","1986","35-65 y.","secondary school degree","634","0.89149583659263","0.868537712786472","0.914453960398787"
"No","1986","35-65 y.","college entrance qualification","453","0.919943880803227","0.895964195805472","0.943923565800982"
"No","1986","35-65 y.","Other degree","698","0.88124147434761","0.858976739534419","0.903506209160802"
"No","1986","35-65 y.","no degree/no degree yet","521","0.879420142301328","0.85334238329275","0.905497901309906"
"No","1986","66 and older","lower secondary degree","625","0.822900645384397","0.79570606625118","0.850095224517615"
"No","1986","66 and older","secondary school degree","133","0.790048994978379","0.728093470410667","0.852004519546091"
"No","1986","66 and older","college entrance qualification","70","0.80597101277418","0.722874751464961","0.8890672740834"
"No","1986","66 and older","Other degree","6","","",""
"No","1986","66 and older","no degree/no degree yet","16","","",""
"Yes","1987","16-34 y.","lower secondary degree","211","0.136950289231904","0.120030463638208","0.153870114825599"
"Yes","1987","16-34 y.","secondary school degree","111","0.106305792502729","0.0869486365574344","0.125662948448025"
"Yes","1987","16-34 y.","college entrance qualification","55","0.0837977731706538","0.0624966098041836","0.105098936537124"
"Yes","1987","16-34 y.","Other degree","46","0.154659851160883","0.115469535943904","0.193850166377861"
"Yes","1987","16-34 y.","no degree/no degree yet","38","0.10046268656115","0.0705892437987276","0.130336129323572"
"Yes","1987","35-65 y.","lower secondary degree","290","0.106463172246032","0.0948849709717185","0.118041373520345"
"Yes","1987","35-65 y.","secondary school degree","59","0.086694434804804","0.0655295033795263","0.107859366230082"
"Yes","1987","35-65 y.","college entrance qualification","49","0.102953547367968","0.0760182493118729","0.129888845424063"
"Yes","1987","35-65 y.","Other degree","84","0.115982054571007","0.0940523854174242","0.13791172372459"
"Yes","1987","35-65 y.","no degree/no degree yet","75","0.122462308245828","0.0961879807322522","0.148736635759403"
"Yes","1987","66 and older","lower secondary degree","154","0.200169933980835","0.172250418634899","0.22808944932677"
"Yes","1987","66 and older","secondary school degree","30","0.195249242654968","0.135837073093558","0.254661412216379"
"Yes","1987","66 and older","college entrance qualification","18","","",""
"Yes","1987","66 and older","Other degree","1","","",""
"Yes","1987","66 and older","no degree/no degree yet","","","",""
"No","1987","16-34 y.","lower secondary degree","1375","0.863049710768096","0.846129885174401","0.879969536361792"
"No","1987","16-34 y.","secondary school degree","863","0.893694207497271","0.874337051551975","0.913051363442566"
"No","1987","16-34 y.","college entrance qualification","595","0.916202226829346","0.894901063462876","0.937503390195816"
"No","1987","16-34 y.","Other degree","281","0.845340148839117","0.806149833622139","0.884530464056096"
"No","1987","16-34 y.","no degree/no degree yet","351","0.89953731343885","0.869663870676428","0.929410756201272"
"No","1987","35-65 y.","lower secondary degree","2436","0.893536827753968","0.881958626479655","0.905115029028281"
"No","1987","35-65 y.","secondary school degree","620","0.913305565195196","0.892140633769918","0.934470496620474"
"No","1987","35-65 y.","college entrance qualification","440","0.897046452632032","0.870111154575937","0.923981750688127"
"No","1987","35-65 y.","Other degree","735","0.884017945428993","0.86208827627541","0.905947614582576"
"No","1987","35-65 y.","no degree/no degree yet","523","0.877537691754172","0.851263364240597","0.903812019267748"
"No","1987","66 and older","lower secondary degree","635","0.799830066019165","0.77191055067323","0.827749581365101"
"No","1987","66 and older","secondary school degree","141","0.804750757345032","0.745338587783621","0.864162926906442"
"No","1987","66 and older","college entrance qualification","73","0.77502356171172","0.689230263061692","0.860816860361748"
"No","1987","66 and older","Other degree","7","","",""
"No","1987","66 and older","no degree/no degree yet","20","","",""
"Yes","1988","16-34 y.","lower secondary degree","199","0.136761296337986","0.119622848013937","0.153899744662036"
"Yes","1988","16-34 y.","secondary school degree","108","0.0998232564743479","0.0805471198839157","0.11909939306478"
"Yes","1988","16-34 y.","college entrance qualification","51","0.0752643541091479","0.0543799868106016","0.0961487214076941"
"Yes","1988","16-34 y.","Other degree","35","0.160011150100798","0.117816151572709","0.202206148628888"
"Yes","1988","16-34 y.","no degree/no degree yet","43","0.128904832515889","0.0933385639804197","0.164471101051359"
"Yes","1988","35-65 y.","lower secondary degree","299","0.121744314575787","0.109094912827511","0.134393716324062"
"Yes","1988","35-65 y.","secondary school degree","61","0.0966116443931218","0.0741915645282706","0.119031724257973"
"Yes","1988","35-65 y.","college entrance qualification","41","0.0867602218621294","0.0615525305917173","0.111967913132542"
"Yes","1988","35-65 y.","Other degree","92","0.125202868229742","0.101887706898414","0.148518029561069"
"Yes","1988","35-65 y.","no degree/no degree yet","70","0.116417194711462","0.0895152322376157","0.143319157185309"
"Yes","1988","66 and older","lower secondary degree","145","0.188825779853431","0.161074109686296","0.216577450020566"
"Yes","1988","66 and older","secondary school degree","24","","",""
"Yes","1988","66 and older","college entrance qualification","20","","",""
"Yes","1988","66 and older","Other degree","","","",""
"Yes","1988","66 and older","no degree/no degree yet","1","","",""
"No","1988","16-34 y.","lower secondary degree","1345","0.863238703662014","0.846100255337964","0.880377151986063"
"No","1988","16-34 y.","secondary school degree","821","0.900176743525652","0.88090060693522","0.919452880116084"
"No","1988","16-34 y.","college entrance qualification","562","0.924735645890852","0.903851278592306","0.945620013189398"
"No","1988","16-34 y.","Other degree","255","0.839988849899202","0.797793851371112","0.882183848427291"
"No","1988","16-34 y.","no degree/no degree yet","298","0.871095167484111","0.835528898948641","0.90666143601958"
"No","1988","35-65 y.","lower secondary degree","2268","0.878255685424213","0.865606283675938","0.890905087172489"
"No","1988","35-65 y.","secondary school degree","606","0.903388355606878","0.880968275742027","0.925808435471729"
"No","1988","35-65 y.","college entrance qualification","438","0.913239778137871","0.888032086867458","0.938447469408283"
"No","1988","35-65 y.","Other degree","682","0.874797131770258","0.851481970438931","0.898112293101586"
"No","1988","35-65 y.","no degree/no degree yet","476","0.883582805288537","0.856680842814691","0.910484767762384"
"No","1988","66 and older","lower secondary degree","619","0.811174220146569","0.783422549979434","0.838925890313704"
"No","1988","66 and older","secondary school degree","144","0.850216283692188","0.796253982669892","0.904178584714484"
"No","1988","66 and older","college entrance qualification","67","0.776811527010477","0.689316740493592","0.864306313527363"
"No","1988","66 and older","Other degree","9","","",""
"No","1988","66 and older","no degree/no degree yet","19","","",""
"Yes","1989","16-34 y.","lower secondary degree","199","0.127573988579131","0.110662849375624","0.144485127782638"
"Yes","1989","16-34 y.","secondary school degree","111","0.120370916906889","0.0992293111869994","0.141512522626779"
"Yes","1989","16-34 y.","college entrance qualification","55","0.0925198472917075","0.0699114678847242","0.115128226698691"
"Yes","1989","16-34 y.","Other degree","30","0.1251633297292","0.0843078923514705","0.166018767106929"
"Yes","1989","16-34 y.","no degree/no degree yet","39","0.0867521097982744","0.0567892954418705","0.116714924154678"
"Yes","1989","35-65 y.","lower secondary degree","273","0.113726181895744","0.101090275243577","0.126362088547911"
"Yes","1989","35-65 y.","secondary school degree","64","0.0954800867023351","0.0726226936224895","0.118337479782181"
"Yes","1989","35-65 y.","college entrance qualification","32","0.0720763199689559","0.04896482791331","0.0951878120246018"
"Yes","1989","35-65 y.","Other degree","71","0.0916188820431626","0.07121588229762","0.112021881788705"
"Yes","1989","35-65 y.","no degree/no degree yet","66","0.102211544231627","0.0763729957438206","0.128050092719433"
"Yes","1989","66 and older","lower secondary degree","140","0.193681590471158","0.165247221309168","0.222115959633148"
"Yes","1989","66 and older","secondary school degree","29","","",""
"Yes","1989","66 and older","college entrance qualification","15","","",""
"Yes","1989","66 and older","Other degree","","","",""
"Yes","1989","66 and older","no degree/no degree yet","2","","",""
"No","1989","16-34 y.","lower secondary degree","1296","0.872426011420869","0.855514872217362","0.889337150624376"
"No","1989","16-34 y.","secondary school degree","799","0.879629083093111","0.858487477373221","0.900770688813001"
"No","1989","16-34 y.","college entrance qualification","576","0.907480152708292","0.884871773301309","0.930088532115276"
"No","1989","16-34 y.","Other degree","222","0.8748366702708","0.833981232893071","0.915692107648529"
"No","1989","16-34 y.","no degree/no degree yet","300","0.913247890201726","0.883285075845322","0.94321070455813"
"No","1989","35-65 y.","lower secondary degree","2152","0.886273818104256","0.873637911452089","0.898909724756423"
"No","1989","35-65 y.","secondary school degree","571","0.904519913297665","0.881662520217819","0.927377306377511"
"No","1989","35-65 y.","college entrance qualification","449","0.927923680031044","0.904812187975398","0.95103517208669"
"No","1989","35-65 y.","Other degree","697","0.908381117956837","0.887978118211295","0.92878411770238"
"No","1989","35-65 y.","no degree/no degree yet","462","0.897788455768373","0.871949907280567","0.923627004256179"
"No","1989","66 and older","lower secondary degree","602","0.806318409528842","0.777884040366852","0.834752778690832"
"No","1989","66 and older","secondary school degree","138","0.806356444906305","0.746424977723936","0.866287912088675"
"No","1989","66 and older","college entrance qualification","74","0.82556513103646","0.746725349867392","0.904404912205527"
"No","1989","66 and older","Other degree","8","","",""
"No","1989","66 and older","no degree/no degree yet","13","","",""
"Yes","1990","16-34 y.","lower secondary degree","","","",""
"Yes","1990","16-34 y.","secondary school degree","","","",""
"Yes","1990","16-34 y.","college entrance qualification","","","",""
"Yes","1990","16-34 y.","Other degree","","","",""
"Yes","1990","16-34 y.","no degree/no degree yet","","","",""
"Yes","1990","35-65 y.","lower secondary degree","","","",""
"Yes","1990","35-65 y.","secondary school degree","","","",""
"Yes","1990","35-65 y.","college entrance qualification","","","",""
"Yes","1990","35-65 y.","Other degree","","","",""
"Yes","1990","35-65 y.","no degree/no degree yet","","","",""
"Yes","1990","66 and older","lower secondary degree","","","",""
"Yes","1990","66 and older","secondary school degree","","","",""
"Yes","1990","66 and older","college entrance qualification","","","",""
"Yes","1990","66 and older","Other degree","","","",""
"Yes","1990","66 and older","no degree/no degree yet","","","",""
"No","1990","16-34 y.","lower secondary degree","","","",""
"No","1990","16-34 y.","secondary school degree","","","",""
"No","1990","16-34 y.","college entrance qualification","","","",""
"No","1990","16-34 y.","Other degree","","","",""
"No","1990","16-34 y.","no degree/no degree yet","","","",""
"No","1990","35-65 y.","lower secondary degree","","","",""
"No","1990","35-65 y.","secondary school degree","","","",""
"No","1990","35-65 y.","college entrance qualification","","","",""
"No","1990","35-65 y.","Other degree","","","",""
"No","1990","35-65 y.","no degree/no degree yet","","","",""
"No","1990","66 and older","lower secondary degree","","","",""
"No","1990","66 and older","secondary school degree","","","",""
"No","1990","66 and older","college entrance qualification","","","",""
"No","1990","66 and older","Other degree","","","",""
"No","1990","66 and older","no degree/no degree yet","","","",""
"Yes","1991","16-34 y.","lower secondary degree","179","0.134128628211026","0.116213161647285","0.152044094774767"
"Yes","1991","16-34 y.","secondary school degree","121","0.141698173039058","0.118850671395984","0.164545674682132"
"Yes","1991","16-34 y.","college entrance qualification","76","0.123232634905667","0.0976664289187642","0.14879884089257"
"Yes","1991","16-34 y.","Other degree","27","","",""
"Yes","1991","16-34 y.","no degree/no degree yet","28","","",""
"Yes","1991","35-65 y.","lower secondary degree","254","0.113377171765196","0.100414177080533","0.12634016644986"
"Yes","1991","35-65 y.","secondary school degree","57","0.093583832957964","0.0709841686826451","0.116183497233283"
"Yes","1991","35-65 y.","college entrance qualification","47","0.0940213504186454","0.0687655211894141","0.119277179647877"
"Yes","1991","35-65 y.","Other degree","91","0.13357061097375","0.10930469670179","0.157836525245709"
"Yes","1991","35-65 y.","no degree/no degree yet","51","0.111220474789913","0.0834107469972356","0.13903020258259"
"Yes","1991","66 and older","lower secondary degree","157","0.207857847014318","0.179122365382058","0.236593328646579"
"Yes","1991","66 and older","secondary school degree","28","","",""
"Yes","1991","66 and older","college entrance qualification","23","","",""
"Yes","1991","66 and older","Other degree","1","","",""
"Yes","1991","66 and older","no degree/no degree yet","5","","",""
"No","1991","16-34 y.","lower secondary degree","1211","0.865871371788974","0.847955905225233","0.883786838352715"
"No","1991","16-34 y.","secondary school degree","774","0.858301826960942","0.835454325317868","0.881149328604016"
"No","1991","16-34 y.","college entrance qualification","559","0.876767365094333","0.85120115910743","0.902333571081236"
"No","1991","16-34 y.","Other degree","200","0.86981815057616","0.826043305888784","0.913592995263536"
"No","1991","16-34 y.","no degree/no degree yet","280","0.886803081127581","0.851419349501837","0.922186812753324"
"No","1991","35-65 y.","lower secondary degree","2044","0.886622828234804","0.87365983355014","0.899585822919467"
"No","1991","35-65 y.","secondary school degree","581","0.906416167042036","0.883816502766717","0.929015831317355"
"No","1991","35-65 y.","college entrance qualification","466","0.905978649581355","0.880722820352123","0.931234478810586"
"No","1991","35-65 y.","Other degree","664","0.86642938902625","0.842163474754291","0.89069530329821"
"No","1991","35-65 y.","no degree/no degree yet","440","0.888779525210087","0.86096979741741","0.916589253002764"
"No","1991","66 and older","lower secondary degree","609","0.792142152985682","0.763406671353421","0.820877634617942"
"No","1991","66 and older","secondary school degree","140","0.832273548348125","0.775776302678885","0.888770794017365"
"No","1991","66 and older","college entrance qualification","71","0.753350506004123","0.666209449550729","0.840491562457516"
"No","1991","66 and older","Other degree","12","","",""
"No","1991","66 and older","no degree/no degree yet","18","","",""
"Yes","1992","16-34 y.","lower secondary degree","198","0.13071758270268","0.11352059566164","0.147914569743721"
"Yes","1992","16-34 y.","secondary school degree","211","0.112853494040074","0.0987516783483035","0.126955309731844"
"Yes","1992","16-34 y.","college entrance qualification","79","0.0944090261882886","0.0742975996021873","0.11452045277439"
"Yes","1992","16-34 y.","Other degree","28","","",""
"Yes","1992","16-34 y.","no degree/no degree yet","33","0.105237043360068","0.0728100123615221","0.137664074358613"
"Yes","1992","35-65 y.","lower secondary degree","330","0.106289679436568","0.0957484697601922","0.116830889112944"
"Yes","1992","35-65 y.","secondary school degree","120","0.0823974725460102","0.06826881690656","0.0965261281854604"
"Yes","1992","35-65 y.","college entrance qualification","67","0.0822130133285087","0.0635255533370179","0.10090047332"
"Yes","1992","35-65 y.","Other degree","73","0.106552771429307","0.0845878165084268","0.128517726350188"
"Yes","1992","35-65 y.","no degree/no degree yet","47","0.101450512872745","0.0746076965184951","0.128293329226995"
"Yes","1992","66 and older","lower secondary degree","208","0.20116142956952","0.177330817963706","0.224992041175335"
"Yes","1992","66 and older","secondary school degree","41","0.189485856449235","0.137343948034589","0.241627764863881"
"Yes","1992","66 and older","college entrance qualification","29","","",""
"Yes","1992","66 and older","Other degree","3","","",""
"Yes","1992","66 and older","no degree/no degree yet","3","","",""
"No","1992","16-34 y.","lower secondary degree","1278","0.869282417297319","0.852085430256279","0.88647940433836"
"No","1992","16-34 y.","secondary school degree","1723","0.887146505959926","0.873044690268156","0.901248321651697"
"No","1992","16-34 y.","college entrance qualification","733","0.905590973811711","0.88547954722561","0.925702400397813"
"No","1992","16-34 y.","Other degree","201","0.869645224555796","0.826037353886602","0.91325309522499"
"No","1992","16-34 y.","no degree/no degree yet","311","0.894762956639932","0.862335925641386","0.927189987638478"
"No","1992","35-65 y.","lower secondary degree","2954","0.893710320563432","0.883169110887056","0.904251530239808"
"No","1992","35-65 y.","secondary school degree","1335","0.91760252745399","0.90347387181454","0.93173118309344"
"No","1992","35-65 y.","college entrance qualification","763","0.917786986671491","0.89909952668","0.936474446662982"
"No","1992","35-65 y.","Other degree","685","0.893447228570692","0.871482273649812","0.915412183491573"
"No","1992","35-65 y.","no degree/no degree yet","439","0.898549487127255","0.871706670773005","0.925392303481505"
"No","1992","66 and older","lower secondary degree","879","0.79883857043048","0.775007958824665","0.822669182036294"
"No","1992","66 and older","secondary school degree","176","0.810514143550765","0.758372235136119","0.862656051965411"
"No","1992","66 and older","college entrance qualification","70","0.700819597460847","0.610620917101059","0.791018277820635"
"No","1992","66 and older","Other degree","22","","",""
"No","1992","66 and older","no degree/no degree yet","26","","",""
"Yes","1993","16-34 y.","lower secondary degree","","","",""
"Yes","1993","16-34 y.","secondary school degree","","","",""
"Yes","1993","16-34 y.","college entrance qualification","","","",""
"Yes","1993","16-34 y.","Other degree","","","",""
"Yes","1993","16-34 y.","no degree/no degree yet","","","",""
"Yes","1993","35-65 y.","lower secondary degree","","","",""
"Yes","1993","35-65 y.","secondary school degree","","","",""
"Yes","1993","35-65 y.","college entrance qualification","","","",""
"Yes","1993","35-65 y.","Other degree","","","",""
"Yes","1993","35-65 y.","no degree/no degree yet","","","",""
"Yes","1993","66 and older","lower secondary degree","","","",""
"Yes","1993","66 and older","secondary school degree","","","",""
"Yes","1993","66 and older","college entrance qualification","","","",""
"Yes","1993","66 and older","Other degree","","","",""
"Yes","1993","66 and older","no degree/no degree yet","","","",""
"No","1993","16-34 y.","lower secondary degree","","","",""
"No","1993","16-34 y.","secondary school degree","","","",""
"No","1993","16-34 y.","college entrance qualification","","","",""
"No","1993","16-34 y.","Other degree","","","",""
"No","1993","16-34 y.","no degree/no degree yet","","","",""
"No","1993","35-65 y.","lower secondary degree","","","",""
"No","1993","35-65 y.","secondary school degree","","","",""
"No","1993","35-65 y.","college entrance qualification","","","",""
"No","1993","35-65 y.","Other degree","","","",""
"No","1993","35-65 y.","no degree/no degree yet","","","",""
"No","1993","66 and older","lower secondary degree","","","",""
"No","1993","66 and older","secondary school degree","","","",""
"No","1993","66 and older","college entrance qualification","","","",""
"No","1993","66 and older","Other degree","","","",""
"No","1993","66 and older","no degree/no degree yet","","","",""
"Yes","1994","16-34 y.","lower secondary degree","156","0.117790478287315","0.100465877593307","0.135115078981324"
"Yes","1994","16-34 y.","secondary school degree","198","0.117239683703981","0.102332292771245","0.132147074636717"
"Yes","1994","16-34 y.","college entrance qualification","70","0.0721563373866532","0.0549529944827646","0.0893596802905419"
"Yes","1994","16-34 y.","Other degree","25","","",""
"Yes","1994","16-34 y.","no degree/no degree yet","27","","",""
"Yes","1994","35-65 y.","lower secondary degree","354","0.12288680774652","0.111250644556421","0.13452297093662"
"Yes","1994","35-65 y.","secondary school degree","134","0.0916493803705958","0.0770916055957384","0.106207155145453"
"Yes","1994","35-65 y.","college entrance qualification","70","0.0911572589192846","0.0717156570410483","0.110598860797521"
"Yes","1994","35-65 y.","Other degree","57","0.0838771670977047","0.0628716313453841","0.104882702850025"
"Yes","1994","35-65 y.","no degree/no degree yet","59","0.140972962512004","0.10808134789614","0.173864577127869"
"Yes","1994","66 and older","lower secondary degree","250","0.246912025947032","0.221589940303944","0.272234111590121"
"Yes","1994","66 and older","secondary school degree","41","0.244877184503237","0.188054766785192","0.301699602221282"
"Yes","1994","66 and older","college entrance qualification","24","","",""
"Yes","1994","66 and older","Other degree","3","","",""
"Yes","1994","66 and older","no degree/no degree yet","5","","",""
"No","1994","16-34 y.","lower secondary degree","1174","0.882209521712685","0.864884921018676","0.899534122406693"
"No","1994","16-34 y.","secondary school degree","1591","0.882760316296019","0.867852925363283","0.897667707228755"
"No","1994","16-34 y.","college entrance qualification","799","0.927843662613347","0.910640319709458","0.945047005517236"
"No","1994","16-34 y.","Other degree","179","0.893766110465693","0.851482068985959","0.936050151945427"
"No","1994","16-34 y.","no degree/no degree yet","341","0.920314907583699","0.892646704770425","0.947983110396974"
"No","1994","35-65 y.","lower secondary degree","2704","0.87711319225348","0.86547702906338","0.888749355443579"
"No","1994","35-65 y.","secondary school degree","1375","0.908350619629404","0.893792844854547","0.922908394404262"
"No","1994","35-65 y.","college entrance qualification","772","0.908842741080715","0.889401139202479","0.928284342958952"
"No","1994","35-65 y.","Other degree","612","0.916122832902295","0.895117297149975","0.937128368654616"
"No","1994","35-65 y.","no degree/no degree yet","371","0.859027037487996","0.826135422872131","0.89191865210386"
"No","1994","66 and older","lower secondary degree","864","0.753087974052968","0.727765888409879","0.778410059696056"
"No","1994","66 and older","secondary school degree","179","0.755122815496763","0.698300397778718","0.811945233214808"
"No","1994","66 and older","college entrance qualification","85","0.764200773261532","0.684509683322548","0.843891863200517"
"No","1994","66 and older","Other degree","26","","",""
"No","1994","66 and older","no degree/no degree yet","27","","",""
"Yes","1995","16-34 y.","lower secondary degree","161","0.11984803873704","0.102260432272085","0.137435645201995"
"Yes","1995","16-34 y.","secondary school degree","200","0.115823747086852","0.100834726823719","0.130812767349985"
"Yes","1995","16-34 y.","college entrance qualification","81","0.0999684927024273","0.0803388543697856","0.119598131035069"
"Yes","1995","16-34 y.","Other degree","27","","",""
"Yes","1995","16-34 y.","no degree/no degree yet","34","0.0879377340107046","0.0601842202773307","0.115691247744078"
"Yes","1995","35-65 y.","lower secondary degree","354","0.124242199803778","0.112391112408301","0.136093287199256"
"Yes","1995","35-65 y.","secondary school degree","150","0.0777765688728288","0.0646536463150134","0.0908994914306442"
"Yes","1995","35-65 y.","college entrance qualification","82","0.101565552426145","0.0818412292061842","0.121289875646105"
"Yes","1995","35-65 y.","Other degree","103","0.133475880415711","0.110241029063336","0.156710731768087"
