"ple0053","year","e11102","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Yes","1991","Employed","West Germany","642","0.105169312954421","0.0975228001381241","0.112815825770718","1"
"No","1992","Not Employed","West Germany","2719","0.826332195806126","0.813233449769529","0.839430941842724","2"
"No","1992","Not Employed","East Germany","894","0.859545900075492","0.8383881267312","0.880703673419784","2"
"No","1992","Employed","West Germany","5517","0.901807054843505","0.894368678990995","0.909245430696015","2"
"No","1992","Employed","East Germany","2711","0.918929834647855","0.909062042266866","0.928797627028845","2"
"Yes","1992","Not Employed","East Germany","142","0.140454099924508","0.119296326580216","0.1616118732688","1"
"Yes","1992","Employed","East Germany","228","0.0810701653521448","0.0712023729711553","0.0909379577331342","1"
"Yes","1992","Not Employed","West Germany","494","0.173667804193873","0.160569058157276","0.186766550230471","1"
"Yes","1992","Employed","West Germany","631","0.098192945156495","0.0907545693039852","0.105631321009005","1"
"No","1993","Not Employed","West Germany","","","","","2"
"No","1993","Not Employed","East Germany","","","","","2"
"No","1993","Employed","West Germany","","","","","2"
"No","1993","Employed","East Germany","","","","","2"
"Yes","1993","Not Employed","West Germany","","","","","1"
"Yes","1993","Not Employed","East Germany","","","","","1"
"Yes","1993","Employed","East Germany","","","","","1"
"Yes","1993","Employed","West Germany","","","","","1"
"No","1994","Not Employed","West Germany","2703","0.80683106051615","0.793226926527399","0.8204351945049","2"
"No","1994","Not Employed","East Germany","1149","0.848045224097076","0.828788866527389","0.867301581666764","2"
"No","1994","Employed","West Germany","5303","0.899047717384472","0.89135132138675","0.906744113382194","2"
"No","1994","Employed","East Germany","2239","0.915063974709479","0.90402028794641","0.926107661472549","2"
"Yes","1994","Employed","East Germany","209","0.0849360252905205","0.0738923385274509","0.0959797120535901","1"
"Yes","1994","Not Employed","West Germany","532","0.19316893948385","0.1795648054951","0.206773073472601","1"
"Yes","1994","Not Employed","East Germany","186","0.151954775902924","0.132698418333236","0.171211133472611","1"
"Yes","1994","Employed","West Germany","583","0.100952282615528","0.0932558866178062","0.10864867861325","1"
"No","1995","Not Employed","East Germany","1089","0.829608908174041","0.809233591593071","0.849984224755011","2"
"No","1995","Employed","West Germany","5496","0.899300408515999","0.891754191716011","0.906846625315987","2"
"No","1995","Employed","East Germany","2165","0.914625574858925","0.903396694961169","0.925854454756681","2"
"No","1995","Not Employed","West Germany","2970","0.831255292855095","0.818856301092359","0.843654284617832","2"
"Yes","1995","Employed","East Germany","214","0.0853744251410748","0.074145545243319","0.0966033050388306","1"
"Yes","1995","Not Employed","West Germany","535","0.168744707144905","0.156345715382168","0.181143698907641","1"
"Yes","1995","Not Employed","East Germany","219","0.170391091825959","0.150015775244989","0.190766408406929","1"
"Yes","1995","Employed","West Germany","613","0.100699591484001","0.093153374684013","0.108245808283989","1"
"No","1996","Not Employed","East Germany","1085","0.817933850885475","0.796916068012718","0.838951633758232","2"
"No","1996","Employed","West Germany","5437","0.907920689173139","0.900622847764727","0.915218530581551","2"
"No","1996","Employed","East Germany","2150","0.897582159564781","0.885439320331067","0.909724998798495","2"
"No","1996","Not Employed","West Germany","2805","0.822920820899995","0.81001526815502","0.83582637364497","2"
"Yes","1996","Not Employed","West Germany","556","0.177079179100005","0.16417362635503","0.18998473184498","1"
"Yes","1996","Not Employed","East Germany","210","0.182066149114525","0.161048366241768","0.203083931987282","1"
"Yes","1996","Employed","West Germany","593","0.0920793108268611","0.084781469418449","0.0993771522352732","1"
"Yes","1996","Employed","East Germany","245","0.102417840435219","0.0902750012015053","0.114560679668933","1"
"No","1997","Not Employed","East Germany","1126","0.834091683431144","0.814099361139152","0.854084005723136","2"
"No","1997","Not Employed","West Germany","2824","0.820389670983791","0.807481162524574","0.833298179443008","2"
"No","1997","Employed","West Germany","5257","0.907245063698362","0.899794218873215","0.914695908523509","2"
"No","1997","Employed","East Germany","2095","0.901144076160156","0.888980571097315","0.913307581222997","2"
"Yes","1997","Not Employed","West Germany","573","0.179610329016209","0.166701820556992","0.192518837475426","1"
"Yes","1997","Not Employed","East Germany","204","0.165908316568856","0.145915994276864","0.185900638860848","1"
"Yes","1997","Employed","West Germany","566","0.0927549363016381","0.0853040914764909","0.100205781126785","1"
"Yes","1997","Employed","East Germany","218","0.0988559238398441","0.086692418777003","0.111019428902685","1"
"No","1998","Not Employed","East Germany","1178","0.830437689241591","0.810954553886471","0.84992082459671","2"
"No","1998","Employed","East Germany","2216","0.89662530472773","0.884582297148164","0.908668312307296","2"
"No","1998","Not Employed","West Germany","3341","0.82782396938804","0.81612722786037","0.83952071091571","2"
"No","1998","Employed","West Germany","5823","0.905881895855912","0.898742131137623","0.913021660574201","2"
"Yes","1998","Not Employed","West Germany","661","0.17217603061196","0.16047928908429","0.18387277213963","1"
"Yes","1998","Not Employed","East Germany","247","0.169562310758409","0.15007917540329","0.189045446113529","1"
"Yes","1998","Employed","West Germany","602","0.0941181041440881","0.0869783394257989","0.101257868862377","1"
"Yes","1998","Employed","East Germany","239","0.10337469527227","0.0913316876927044","0.115417702851836","1"
"No","1999","Not Employed","East Germany","1124","0.801761489664156","0.780734947390649","0.822788031937663","2"
"No","1999","Employed","East Germany","2190","0.910188327888462","0.898792340373421","0.921584315403503","2"
"No","1999","Not Employed","West Germany","2975","0.814773465818544","0.802042578921007","0.827504352716081","2"
"No","1999","Employed","West Germany","5769","0.903004907817492","0.895738326417476","0.910271489217508","2"
"Yes","1999","Not Employed","East Germany","257","0.198238510335844","0.177211968062337","0.219265052609351","1"
"Yes","1999","Employed","West Germany","603","0.0969950921825078","0.0897285107824916","0.104261673582524","1"
"Yes","1999","Employed","East Germany","228","0.0898116721115376","0.0784156845964967","0.101207659626579","1"
"Yes","1999","Not Employed","West Germany","602","0.185226534181456","0.172495647283919","0.197957421078993","1"
"No","2000","Not Employed","East Germany","1867","0.835022801311273","0.819631773021998","0.850413829600549","2"
"No","2000","Employed","East Germany","3279","0.902056968618385","0.892387590752243","0.911726346484528","2"
"No","2000","Not Employed","West Germany","5728","0.835943354459476","0.827150449786275","0.844736259132677","2"
"No","2000","Employed","West Germany","10459","0.908135603765147","0.902864204534368","0.913407002995926","2"
"Yes","2000","Not Employed","East Germany","367","0.164977198688726","0.149586170399451","0.180368226978002","1"
"Yes","2000","Employed","West Germany","1074","0.0918643962348527","0.0865929970040736","0.0971357954656317","1"
"Yes","2000","Employed","East Germany","351","0.0979430313816148","0.0882736535154723","0.107612409247757","1"
"Yes","2000","Not Employed","West Germany","1086","0.164056645540524","0.155263740867323","0.172849550213725","1"
"No","2001","Not Employed","East Germany","1767","0.835426852179936","0.819616845784503","0.85123685857537","2"
"No","2001","Employed","East Germany","3034","0.910830660096148","0.901161325601871","0.920499994590425","2"
"No","2001","Not Employed","West Germany","4992","0.82710303038997","0.817530494704859","0.836675566075082","2"
"No","2001","Employed","West Germany","9558","0.904748605429366","0.899146618676859","0.910350592181873","2"
"Yes","2001","Not Employed","East Germany","346","0.164573147820064","0.14876314142463","0.180383154215498","1"
"Yes","2001","Not Employed","West Germany","1003","0.17289696961003","0.163324433924918","0.182469505295141","1"
"Yes","2001","Employed","West Germany","991","0.0952513945706339","0.0896494078181265","0.100853381323141","1"
"Yes","2001","Employed","East Germany","303","0.089169339903852","0.0795000054095747","0.0988386743981294","1"
"No","2002","Not Employed","West Germany","5174","0.82780143995049","0.818384550835922","0.837218329065057","2"
"No","2002","Not Employed","East Germany","1743","0.813571137391509","0.796965609593928","0.83017666518909","2"
"No","2002","Employed","East Germany","3055","0.914368336327163","0.904875790446256","0.923860882208069","2"
"No","2002","Employed","West Germany","10413","0.906128268144806","0.900794136204168","0.911462400085444","2"
"Yes","2002","Not Employed","East Germany","370","0.186428862608491","0.16982333481091","0.203034390406072","1"
"Yes","2002","Employed","East Germany","283","0.0856316636728375","0.0761391177919314","0.0951242095537435","1"
"Yes","2002","Not Employed","West Germany","1001","0.17219856004951","0.162781670934943","0.181615449164078","1"
"Yes","2002","Employed","West Germany","1071","0.0938717318551941","0.0885375999145561","0.0992058637958321","1"
"No","2003","Employed","East Germany","2930","0.905942834729021","0.895874435944216","0.916011233513826","2"
"No","2003","Not Employed","West Germany","5097","0.832252475494172","0.822835795599061","0.841669155389282","2"
"No","2003","Not Employed","East Germany","1771","0.824035228279412","0.807860164015223","0.840210292543601","2"
"No","2003","Employed","West Germany","9774","0.905238868149917","0.899717432070744","0.91076030422909","2"
"Yes","2003","Not Employed","East Germany","358","0.175964771720588","0.159789707456399","0.192139835984776","1"
"Yes","2003","Employed","East Germany","299","0.0940571652709787","0.0839887664861736","0.104125564055784","1"
"Yes","2003","Not Employed","West Germany","951","0.167747524505828","0.158330844610718","0.177164204400939","1"
"Yes","2003","Employed","West Germany","1035","0.0947611318500828","0.0892396957709098","0.100282567929256","1"
"No","2004","Employed","East Germany","2808","0.91292216196198","0.902966435954613","0.922877887969347","2"
"No","2004","Not Employed","West Germany","5002","0.815691194391592","0.80590149273633","0.825480896046853","2"
"No","2004","Not Employed","East Germany","1807","0.819158292173259","0.802953187105321","0.835363397241196","2"
"No","2004","Employed","West Germany","9448","0.909736138104772","0.904227420330311","0.915244855879234","2"
"Yes","2004","Not Employed","East Germany","360","0.180841707826741","0.164636602758804","0.197046812894679","1"
"Yes","2004","Employed","East Germany","273","0.0870778380380202","0.0771221120306532","0.0970335640453873","1"
"Yes","2004","Not Employed","West Germany","1024","0.184308805608408","0.174519103953147","0.19409850726367","1"
"Yes","2004","Employed","West Germany","947","0.0902638618952279","0.0847551441207663","0.0957725796696895","1"
"No","2005","Not Employed","West Germany","4933","0.839868358914156","0.830427139519497","0.849309578308815","2"
"No","2005","Not Employed","East Germany","1774","0.831590053012654","0.815595689317046","0.847584416708261","2"
"No","2005","Employed","West Germany","9073","0.912805437298296","0.907248973199402","0.918361901397189","2"
"No","2005","Employed","East Germany","2648","0.89022129329406","0.87891541875483","0.90152716783329","2"
"Yes","2005","Not Employed","East Germany","329","0.168409946987346","0.152415583291739","0.184404310682954","1"
"Yes","2005","Employed","East Germany","289","0.10977870670594","0.0984728321667096","0.12108458124517","1"
"Yes","2005","Not Employed","West Germany","863","0.160131641085844","0.150690421691185","0.169572860480503","1"
"Yes","2005","Employed","West Germany","830","0.0871945627017044","0.0816380986028106","0.0927510268005983","1"
"No","2006","Not Employed","West Germany","5320","0.827271837853957","0.817973589890821","0.836570085817092","2"
"No","2006","Not Employed","East Germany","1814","0.78595588508701","0.768928663507634","0.802983106666386","2"
"No","2006","Employed","West Germany","9512","0.910118798866175","0.904621936061437","0.915615661670913","2"
"No","2006","Employed","East Germany","2813","0.922471485449852","0.91300079156618","0.931942179333525","2"
"Yes","2006","Not Employed","West Germany","1029","0.172728162146043","0.163429914182908","0.182026410109179","1"
"Yes","2006","Not Employed","East Germany","415","0.21404411491299","0.197016893333614","0.231071336492366","1"
"Yes","2006","Employed","East Germany","250","0.0775285145501475","0.0680578206664752","0.0869992084338198","1"
"Yes","2006","Employed","West Germany","888","0.0898812011338248","0.0843843383290869","0.0953780639385627","1"
"No","2007","Not Employed","West Germany","4899","0.82379779028761","0.814061319447124","0.833534261128097","2"
"No","2007","Not Employed","East Germany","1744","0.822923788117254","0.806624233299886","0.839223342934622","2"
"No","2007","Employed","West Germany","8831","0.910163911329137","0.904463745963941","0.915864076694333","2"
"No","2007","Employed","East Germany","2635","0.910329197212565","0.899946719789184","0.920711674635946","2"
"Yes","2007","Employed","East Germany","274","0.0896708027874349","0.0792883253640538","0.100053280210816","1"
"Yes","2007","Not Employed","West Germany","983","0.17620220971239","0.166465738871903","0.185938680552876","1"
"Yes","2007","Not Employed","East Germany","363","0.177076211882746","0.160776657065378","0.193375766700114","1"
"Yes","2007","Employed","West Germany","836","0.0898360886708626","0.0841359233056665","0.0955362540360587","1"
"No","2008","Not Employed","East Germany","1614","0.812565785373314","0.79538472487298","0.829746845873648","2"
"No","2008","Employed","West Germany","8351","0.913975499684498","0.908214711725237","0.919736287643758","2"
"No","2008","Employed","East Germany","2549","0.915102586514036","0.904761878061132","0.92544329496694","2"
"No","2008","Not Employed","West Germany","4586","0.839047977139632","0.829327142939759","0.848768811339505","2"
"Yes","2008","Employed","East Germany","242","0.084897413485964","0.0745567050330596","0.0952381219388684","1"
"Yes","2008","Not Employed","West Germany","904","0.160952022860368","0.151231188660495","0.170672857060241","1"
"Yes","2008","Not Employed","East Germany","368","0.187434214626686","0.170253154126352","0.20461527512702","1"
"Yes","2008","Employed","West Germany","750","0.086024500315502","0.0802637123562416","0.0917852882747624","1"
"No","2009","Not Employed","East Germany","1509","0.80578926082288","0.78782101788426","0.823757503761499","2"
"No","2009","Employed","West Germany","7759","0.906093546738727","0.899904752989041","0.912282340488414","2"
"No","2009","Employed","East Germany","2427","0.907085650423388","0.896110790074254","0.918060510772521","2"
"No","2009","Not Employed","West Germany","4073","0.814168287400673","0.803386764874716","0.82494980992663","2"
"Yes","2009","Not Employed","West Germany","927","0.185831712599327","0.17505019007337","0.196613235125284","1"
"Yes","2009","Not Employed","East Germany","353","0.19421073917712","0.176242496238501","0.21217898211574","1"
"Yes","2009","Employed","West Germany","775","0.0939064532612726","0.0877176595115857","0.100095247010959","1"
"Yes","2009","Employed","East Germany","261","0.0929143495766125","0.0819394892274788","0.103889209925746","1"
"No","2010","Not Employed","East Germany","1646","0.796401703530167","0.779046648946476","0.813756758113859","2"
"No","2010","Not Employed","West Germany","5153","0.811786095161649","0.802190128774801","0.821382061548497","2"
"No","2010","Employed","West Germany","10870","0.912094310766323","0.907063165516979","0.917125456015667","2"
"No","2010","Employed","East Germany","3062","0.913907354797373","0.904502335008198","0.923312374586548","2"
"Yes","2010","Not Employed","West Germany","1221","0.188213904838351","0.178617938451503","0.197809871225199","1"
"Yes","2010","Not Employed","East Germany","422","0.203598296469832","0.186243241886141","0.220953351053524","1"
"Yes","2010","Employed","West Germany","1298","0.0879056892336769","0.0828745439843327","0.0929368344830211","1"
"Yes","2010","Employed","East Germany","355","0.0860926452026268","0.076687625413452","0.0954976649918017","1"
"No","2011","Not Employed","East Germany","1895","0.783836089848502","0.767436060332652","0.800236119364351","2"
"No","2011","Employed","East Germany","3504","0.908193665814485","0.899150992053887","0.917236339575083","2"
"No","2011","Not Employed","West Germany","6257","0.809727333420039","0.800980002951904","0.818474663888174","2"
"No","2011","Employed","West Germany","12884","0.898319482645859","0.893382673116879","0.903256292174839","2"
"Yes","2011","Not Employed","West Germany","1478","0.190272666579961","0.181525336111826","0.199019997048096","1"
"Yes","2011","Not Employed","East Germany","525","0.216163910151498","0.199763880635649","0.232563939667348","1"
"Yes","2011","Employed","West Germany","1513","0.101680517354141","0.0967437078251615","0.106617326883121","1"
"Yes","2011","Employed","East Germany","413","0.091806334185515","0.0827636604249171","0.100849007946113","1"
"No","2012","Not Employed","East Germany","1906","0.785539375431899","0.769135430094486","0.801943320769312","2"
"No","2012","Employed","East Germany","3391","0.889018881465566","0.879018685116412","0.89901907781472","2"
"No","2012","Not Employed","West Germany","6006","0.801709630692036","0.792630847294558","0.810788414089515","2"
"No","2012","Employed","West Germany","12634","0.898536333143407","0.893549868275661","0.903522798011153","2"
"Yes","2012","Not Employed","East Germany","499","0.214460624568101","0.198056679230688","0.230864569905514","1"
"Yes","2012","Employed","West Germany","1451","0.101463666856593","0.0964772019888465","0.106450131724339","1"
"Yes","2012","Employed","East Germany","399","0.110981118534434","0.10098092218528","0.120981314883588","1"
"Yes","2012","Not Employed","West Germany","1403","0.198290369307964","0.189211585910485","0.207369152705442","1"
"No","2013","Not Employed","East Germany","1734","0.792717567821411","0.775670147472519","0.809764988170304","2"
"No","2013","Employed","East Germany","3218","0.899396405413577","0.889553933213631","0.909238877613522","2"
"No","2013","Not Employed","West Germany","5411","0.787485269632621","0.777686848369773","0.797283690895469","2"
"No","2013","Employed","West Germany","11928","0.895462953581376","0.890265367704961","0.900660539457791","2"
"Yes","2013","Not Employed","East Germany","438","0.207282432178589","0.190235011829696","0.224329852527481","1"
"Yes","2013","Employed","West Germany","1383","0.104537046418624","0.0993394605422094","0.109734632295039","1"
"Yes","2013","Employed","East Germany","370","0.100603594586423","0.0907611223864781","0.110446066786369","1"
"Yes","2013","Not Employed","West Germany","1285","0.212514730367379","0.202716309104531","0.222313151630227","1"
"No","2014","Not Employed","East Germany","1715","0.800541117544074","0.783666118619863","0.817416116468285","2"
"No","2014","Employed","East Germany","3095","0.896477293014014","0.886313330185137","0.90664125584289","2"
"No","2014","Not Employed","West Germany","5890","0.804395281869684","0.795244376327112","0.813546187412255","2"
"No","2014","Employed","West Germany","12881","0.895152265956495","0.890137718044623","0.900166813868367","2"
"Yes","2014","Not Employed","East Germany","439","0.199458882455926","0.182583883531716","0.216333881380137","1"
"Yes","2014","Not Employed","West Germany","1328","0.195604718130316","0.186453812587745","0.204755623672888","1"
"Yes","2014","Employed","West Germany","1457","0.104847734043505","0.0998331861316331","0.109862281955377","1"
"Yes","2014","Employed","East Germany","356","0.103522706985986","0.0933587441571098","0.113686669814863","1"
"No","2015","Not Employed","West Germany","5200","0.794847642397733","0.784993592175119","0.804701692620347","2"
"No","2015","Not Employed","East Germany","1626","0.777601555283227","0.759542417574394","0.795660692992059","2"
"No","2015","Employed","East Germany","2899","0.905214615528747","0.895137869798711","0.915291361258783","2"
"No","2015","Employed","West Germany","12043","0.897788981913532","0.892657695789691","0.902920268037373","2"
"Yes","2015","Not Employed","East Germany","411","0.222398444716774","0.204339307007941","0.240457582425606","1"
"Yes","2015","Employed","East Germany","347","0.0947853844712531","0.084708638741217","0.104862130201289","1"
"Yes","2015","Not Employed","West Germany","1251","0.205152357602267","0.195298307379653","0.215006407824881","1"
"Yes","2015","Employed","West Germany","1345","0.102211018086468","0.0970797319626265","0.107342304210309","1"
"No","2016","Employed","East Germany","2827","0.894344916217824","0.883620409775404","0.905069422660244","2"
"No","2016","Not Employed","West Germany","5018","0.798037407054916","0.788063613091969","0.808011201017863","2"
"No","2016","Not Employed","East Germany","1538","0.810979356935795","0.793369933905155","0.828588779966436","2"
"No","2016","Employed","West Germany","11659","0.902092954448018","0.896980926957136","0.907204981938899","2"
"Yes","2016","Not Employed","East Germany","361","0.189020643064205","0.171411220033564","0.206630066094845","1"
"Yes","2016","Employed","East Germany","329","0.105655083782176","0.0949305773397564","0.116379590224596","1"
"Yes","2016","Not Employed","West Germany","1206","0.201962592945084","0.191988798982137","0.211936386908031","1"
"Yes","2016","Employed","West Germany","1324","0.0979070455519823","0.092795018061101","0.103019073042864","1"
"No","2017","Employed","East Germany","3206","0.893097639257805","0.883004181744202","0.903191096771407","2"
"No","2017","Not Employed","West Germany","5136","0.786813976708708","0.776831331456394","0.796796621961022","2"
"No","2017","Not Employed","East Germany","1626","0.78669801611213","0.768869483878595","0.804526548345664","2"
"No","2017","Employed","West Germany","12990","0.897227751736457","0.892278515253148","0.902176988219766","2"
"Yes","2017","Not Employed","East Germany","402","0.21330198388787","0.195473451654336","0.231130516121404","1"
"Yes","2017","Employed","East Germany","394","0.106902360742195","0.0968089032285932","0.116995818255797","1"
"Yes","2017","Not Employed","West Germany","1330","0.213186023291292","0.203203378038978","0.223168668543606","1"
"Yes","2017","Employed","West Germany","1471","0.102772248263543","0.0978230117802343","0.107721484746852","1"
"No","2018","Not Employed","West Germany","5012","0.799367251237555","0.789411668735487","0.809322833739623","2"
"No","2018","Not Employed","East Germany","1558","0.767938911736318","0.749396041449856","0.786481782022781","2"
"No","2018","Employed","West Germany","12513","0.894548001174329","0.889450556820902","0.899645445527755","2"
"No","2018","Employed","East Germany","3135","0.885179395235154","0.874638614595692","0.895720175874617","2"
"Yes","2018","Not Employed","East Germany","433","0.232061088263682","0.213518217977219","0.250603958550144","1"
"Yes","2018","Employed","East Germany","379","0.114820604764846","0.104279824125383","0.125361385404308","1"
"Yes","2018","Not Employed","West Germany","1204","0.200632748762445","0.190677166260377","0.210588331264513","1"
"Yes","2018","Employed","West Germany","1433","0.105451998825672","0.100354554472245","0.110549443179098","1"
"No","2019","Not Employed","West Germany","4945","0.79306997346555","0.782913113623131","0.80322683330797","2"
"No","2019","Not Employed","East Germany","1566","0.788472372345801","0.770410858895075","0.806533885796527","2"
"No","2019","Employed","West Germany","12532","0.89385025294692","0.888759820834003","0.898940685059837","2"
"No","2019","Employed","East Germany","3238","0.899299357783253","0.889482720333341","0.909115995233166","2"
"Yes","2019","Not Employed","West Germany","1166","0.20693002653445","0.19677316669203","0.217086886376869","1"
"Yes","2019","Not Employed","East Germany","398","0.211527627654199","0.193466114203473","0.229589141104925","1"
"Yes","2019","Employed","East Germany","372","0.100700642216747","0.0908840047668339","0.110517279666659","1"
"Yes","2019","Employed","West Germany","1534","0.10614974705308","0.101059314940163","0.111240179165997","1"
