"ple0053","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence"
"Yes","1993","1-pers.-HH","indirect migration background","","","",""
"Yes","1993","(Married) couple without C. ","no migration background","","","",""
"Yes","1993","(Married) couple without C. ","direct migration background","","","",""
"Yes","1993","(Married) couple without C. ","indirect migration background","","","",""
"Yes","1993","Single parent ","no migration background","","","",""
"Yes","1993","Single parent ","direct migration background","","","",""
"Yes","1993","Single parent ","indirect migration background","","","",""
"Yes","1993","Couple + C. LE 16 ","no migration background","","","",""
"Yes","1993","Couple + C. LE 16 ","direct migration background","","","",""
"Yes","1993","Couple + C. LE 16 ","indirect migration background","","","",""
"Yes","1993","Couple + C. GT 16 ","no migration background","","","",""
"Yes","1993","Couple + C. GT 16 ","direct migration background","","","",""
"Yes","1993","Couple + C. GT 16 ","indirect migration background","","","",""
"Yes","1993","Couple + C. LE and GT 16","no migration background","","","",""
"Yes","1993","Couple + C. LE and GT 16","direct migration background","","","",""
"Yes","1993","Couple + C. LE and GT 16","indirect migration background","","","",""
"No","1993","1-pers.-HH","no migration background","","","",""
"No","1993","1-pers.-HH","direct migration background","","","",""
"No","1993","1-pers.-HH","indirect migration background","","","",""
"No","1993","(Married) couple without C. ","no migration background","","","",""
"No","1993","(Married) couple without C. ","direct migration background","","","",""
"No","1993","(Married) couple without C. ","indirect migration background","","","",""
"No","1993","Single parent ","no migration background","","","",""
"No","1993","Single parent ","direct migration background","","","",""
"No","1993","Single parent ","indirect migration background","","","",""
"No","1993","Couple + C. LE 16 ","no migration background","","","",""
"No","1993","Couple + C. LE 16 ","direct migration background","","","",""
"No","1993","Couple + C. LE 16 ","indirect migration background","","","",""
"No","1993","Couple + C. GT 16 ","no migration background","","","",""
"No","1993","Couple + C. GT 16 ","direct migration background","","","",""
"No","1993","Couple + C. GT 16 ","indirect migration background","","","",""
"No","1993","Couple + C. LE and GT 16","no migration background","","","",""
"No","1993","Couple + C. LE and GT 16","direct migration background","","","",""
"No","1993","Couple + C. LE and GT 16","indirect migration background","","","",""
"Yes","1994","1-pers.-HH","no migration background","201","0.188116418889405","0.166096503975069","0.21013633380374"
"Yes","1994","1-pers.-HH","direct migration background","18","","",""
"Yes","1994","1-pers.-HH","indirect migration background","5","","",""
"Yes","1994","(Married) couple without C. ","no migration background","356","0.143933002129784","0.130942805418809","0.156923198840759"
"Yes","1994","(Married) couple without C. ","direct migration background","54","0.108601554834761","0.0821126432429335","0.135090466426588"
"Yes","1994","(Married) couple without C. ","indirect migration background","11","","",""
"Yes","1994","Single parent ","no migration background","55","0.12402955095649","0.094102601781391","0.15395650013159"
"Yes","1994","Single parent ","direct migration background","8","","",""
"Yes","1994","Single parent ","indirect migration background","1","","",""
"Yes","1994","Couple + C. LE 16 ","no migration background","281","0.120952681217587","0.107931704335592","0.133973658099582"
"Yes","1994","Couple + C. LE 16 ","direct migration background","62","0.104452676436554","0.079278190094713","0.129627162778395"
"Yes","1994","Couple + C. LE 16 ","indirect migration background","10","","",""
"Yes","1994","Couple + C. GT 16 ","no migration background","171","0.0951880820673174","0.0816267311602381","0.108749432974397"
"Yes","1994","Couple + C. GT 16 ","direct migration background","54","0.120662297981854","0.0915221927724384","0.149802403191271"
"Yes","1994","Couple + C. GT 16 ","indirect migration background","8","","",""
"Yes","1994","Couple + C. LE and GT 16","no migration background","61","0.0817900363235688","0.0621247679177783","0.101455304729359"
"Yes","1994","Couple + C. LE and GT 16","direct migration background","33","0.0846573526257917","0.0533651964196653","0.115949508831918"
"Yes","1994","Couple + C. LE and GT 16","indirect migration background","9","","",""
"No","1994","1-pers.-HH","no migration background","1009","0.811883581110595","0.789863666196259","0.833903496024931"
"No","1994","1-pers.-HH","direct migration background","148","0.873537886287782","0.822976946464474","0.92409882611109"
"No","1994","1-pers.-HH","indirect migration background","28","","",""
"No","1994","(Married) couple without C. ","no migration background","2449","0.856066997870216","0.843076801159241","0.869057194581191"
"No","1994","(Married) couple without C. ","direct migration background","476","0.891398445165239","0.864909533573412","0.917887356757067"
"No","1994","(Married) couple without C. ","indirect migration background","47","0.81622406421612","0.716549782889012","0.915898345543228"
"No","1994","Single parent ","no migration background","411","0.87597044904351","0.84604349986841","0.905897398218609"
"No","1994","Single parent ","direct migration background","78","0.903193488207923","0.84069902384844","0.965687952567406"
"No","1994","Single parent ","indirect migration background","25","","",""
"No","1994","Couple + C. LE 16 ","no migration background","2128","0.879047318782413","0.866026341900418","0.892068295664408"
"No","1994","Couple + C. LE 16 ","direct migration background","505","0.895547323563446","0.870372837221605","0.920721809905287"
"No","1994","Couple + C. LE 16 ","indirect migration background","37","0.74944325532222","0.625557438467015","0.873329072177426"
"No","1994","Couple + C. GT 16 ","no migration background","1628","0.904811917932683","0.891250567025603","0.918373268839762"
"No","1994","Couple + C. GT 16 ","direct migration background","426","0.879337702018146","0.85019759680873","0.908477807227562"
"No","1994","Couple + C. GT 16 ","indirect migration background","168","0.924952611453301","0.886028447712277","0.963876775194325"
"No","1994","Couple + C. LE and GT 16","no migration background","685","0.918209963676431","0.898544695270641","0.937875232082222"
"No","1994","Couple + C. LE and GT 16","direct migration background","271","0.915342647374208","0.884050491168082","0.946634803580335"
"No","1994","Couple + C. LE and GT 16","indirect migration background","119","0.920276284979107","0.873352181316526","0.967200388641689"
"Yes","1995","1-pers.-HH","no migration background","193","0.173891952429431","0.15264137886659","0.195142525992271"
"Yes","1995","1-pers.-HH","direct migration background","26","","",""
"Yes","1995","1-pers.-HH","indirect migration background","3","","",""
"Yes","1995","(Married) couple without C. ","no migration background","358","0.133160624023643","0.120656530767129","0.145664717280157"
"Yes","1995","(Married) couple without C. ","direct migration background","67","0.11361153191816","0.0883456166429403","0.138877447193379"
"Yes","1995","(Married) couple without C. ","indirect migration background","5","","",""
"Yes","1995","Single parent ","no migration background","55","0.103836732163","0.0764039179856044","0.131269546340395"
"Yes","1995","Single parent ","direct migration background","11","","",""
"Yes","1995","Single parent ","indirect migration background","3","","",""
"Yes","1995","Couple + C. LE 16 ","no migration background","288","0.114145322698797","0.10128329779508","0.127007347602514"
"Yes","1995","Couple + C. LE 16 ","direct migration background","84","0.103314064473352","0.081399194929054","0.12522893401765"
"Yes","1995","Couple + C. LE 16 ","indirect migration background","12","","",""
"Yes","1995","Couple + C. GT 16 ","no migration background","185","0.111473718924158","0.0967746509898396","0.126172786858475"
"Yes","1995","Couple + C. GT 16 ","direct migration background","70","0.126534455658737","0.0990487290245161","0.154020182292958"
"Yes","1995","Couple + C. GT 16 ","indirect migration background","9","","",""
"Yes","1995","Couple + C. LE and GT 16","no migration background","67","0.0816852560453271","0.0622261278774294","0.101144384213225"
"Yes","1995","Couple + C. LE and GT 16","direct migration background","28","","",""
"Yes","1995","Couple + C. LE and GT 16","indirect migration background","8","","",""
"No","1995","1-pers.-HH","no migration background","1029","0.826108047570569","0.804857474007729","0.84735862113341"
"No","1995","1-pers.-HH","direct migration background","168","0.816462073062058","0.761989468054402","0.870934678069714"
"No","1995","1-pers.-HH","indirect migration background","32","0.94475086434216","0.869061394747861","1.02044033393646"
"No","1995","(Married) couple without C. ","no migration background","2478","0.866839375976357","0.854335282719843","0.879343469232871"
"No","1995","(Married) couple without C. ","direct migration background","539","0.88638846808184","0.861122552806621","0.91165438335706"
"No","1995","(Married) couple without C. ","indirect migration background","60","0.953536230405345","0.902366016459471","1.00470644435122"
"No","1995","Single parent ","no migration background","420","0.896163267837","0.868730453659605","0.923596082014395"
"No","1995","Single parent ","direct migration background","93","0.892474062616312","0.832937214177085","0.952010911055539"
"No","1995","Single parent ","indirect migration background","29","","",""
"No","1995","Couple + C. LE 16 ","no migration background","2060","0.885854677301203","0.872992652397486","0.89871670220492"
"No","1995","Couple + C. LE 16 ","direct migration background","657","0.896685935526648","0.87477106598235","0.918600805070946"
"No","1995","Couple + C. LE 16 ","indirect migration background","42","0.758779099642356","0.644671030104455","0.872887169180256"
"No","1995","Couple + C. GT 16 ","no migration background","1576","0.888526281075843","0.873827213141525","0.90322534901016"
"No","1995","Couple + C. GT 16 ","direct migration background","492","0.873465544341263","0.845979817707042","0.900951270975484"
"No","1995","Couple + C. GT 16 ","indirect migration background","164","0.969832738396711","0.944344407046349","0.995321069747074"
"No","1995","Couple + C. LE and GT 16","no migration background","694","0.918314743954673","0.898855615786775","0.937773872122571"
"No","1995","Couple + C. LE and GT 16","direct migration background","325","0.918222368616232","0.889636464266074","0.946808272966391"
"No","1995","Couple + C. LE and GT 16","indirect migration background","123","0.965506734089735","0.934256213606465","0.996757254573005"
"Yes","1996","1-pers.-HH","no migration background","187","0.161549669785661","0.141187786887141","0.181911552684182"
"Yes","1996","1-pers.-HH","direct migration background","21","","",""
"Yes","1996","1-pers.-HH","indirect migration background","5","","",""
"Yes","1996","(Married) couple without C. ","no migration background","362","0.132022122144887","0.119680369085359","0.144363875204415"
"Yes","1996","(Married) couple without C. ","direct migration background","90","0.140861308296725","0.113002522908157","0.168720093685294"
"Yes","1996","(Married) couple without C. ","indirect migration background","9","","",""
"Yes","1996","Single parent ","no migration background","58","0.115972725378016","0.0876799010212551","0.144265549734777"
"Yes","1996","Single parent ","direct migration background","14","","",""
"Yes","1996","Single parent ","indirect migration background","5","","",""
"Yes","1996","Couple + C. LE 16 ","no migration background","287","0.121286690930564","0.107824363433865","0.134749018427262"
"Yes","1996","Couple + C. LE 16 ","direct migration background","79","0.123469755191933","0.0986337415729606","0.148305768810905"
"Yes","1996","Couple + C. LE 16 ","indirect migration background","17","","",""
"Yes","1996","Couple + C. GT 16 ","no migration background","180","0.106285819662728","0.0915524793021334","0.121019160023322"
"Yes","1996","Couple + C. GT 16 ","direct migration background","56","0.122717557898705","0.0942410930457674","0.151194022751643"
"Yes","1996","Couple + C. GT 16 ","indirect migration background","9","","",""
"Yes","1996","Couple + C. LE and GT 16","no migration background","80","0.0865058966057093","0.0670506546205565","0.105961138590862"
"Yes","1996","Couple + C. LE and GT 16","direct migration background","35","0.123492591319691","0.0873889507386984","0.159596231900684"
"Yes","1996","Couple + C. LE and GT 16","indirect migration background","9","","",""
"No","1996","1-pers.-HH","no migration background","1068","0.838450330214339","0.818088447315818","0.858812213112859"
"No","1996","1-pers.-HH","direct migration background","163","0.879689147907044","0.832682833827246","0.926695461986843"
"No","1996","1-pers.-HH","indirect migration background","38","0.926364628256426","0.848301116052576","1.00442814046028"
"No","1996","(Married) couple without C. ","no migration background","2528","0.867977877855113","0.855636124795585","0.880319630914641"
"No","1996","(Married) couple without C. ","direct migration background","509","0.859138691703275","0.831279906314706","0.886997477091843"
"No","1996","(Married) couple without C. ","indirect migration background","63","0.888390280088878","0.815656735814921","0.961123824362835"
"No","1996","Single parent ","no migration background","434","0.884027274621984","0.855734450265223","0.912320098978745"
"No","1996","Single parent ","direct migration background","111","0.862985740332567","0.80270511088515","0.923266369779984"
"No","1996","Single parent ","indirect migration background","31","0.844481819608147","0.726100663787179","0.962862975429116"
"No","1996","Couple + C. LE 16 ","no migration background","1972","0.878713309069436","0.865250981572738","0.892175636566135"
"No","1996","Couple + C. LE 16 ","direct migration background","595","0.876530244808067","0.851694231189094","0.901366258427039"
"No","1996","Couple + C. LE 16 ","indirect migration background","52","0.741741987770902","0.638471345138194","0.84501263040361"
"No","1996","Couple + C. GT 16 ","no migration background","1501","0.893714180337272","0.878980839976678","0.908447520697867"
"No","1996","Couple + C. GT 16 ","direct migration background","454","0.877282442101295","0.848805977248357","0.905758906954232"
"No","1996","Couple + C. GT 16 ","indirect migration background","169","0.966809754005746","0.940494120031415","0.993125387980077"
"No","1996","Couple + C. LE and GT 16","no migration background","722","0.913494103394291","0.894038861409138","0.932949345379443"
"No","1996","Couple + C. LE and GT 16","direct migration background","284","0.876507408680309","0.840403768099316","0.912611049261302"
"No","1996","Couple + C. LE and GT 16","indirect migration background","123","0.940316290903337","0.899902833337051","0.980729748469624"
"Yes","1997","1-pers.-HH","no migration background","186","0.158373774086011","0.138028455054789","0.178719093117234"
"Yes","1997","1-pers.-HH","direct migration background","23","","",""
"Yes","1997","1-pers.-HH","indirect migration background","6","","",""
"Yes","1997","(Married) couple without C. ","no migration background","408","0.150083794295137","0.13711178171665","0.163055806873624"
"Yes","1997","(Married) couple without C. ","direct migration background","89","0.120750828414916","0.0950197031940591","0.146481953635772"
"Yes","1997","(Married) couple without C. ","indirect migration background","11","","",""
"Yes","1997","Single parent ","no migration background","59","0.117388258631522","0.0888004549657686","0.145976062297275"
"Yes","1997","Single parent ","direct migration background","14","","",""
"Yes","1997","Single parent ","indirect migration background","","","",""
"Yes","1997","Couple + C. LE 16 ","no migration background","260","0.109214677991323","0.0959934659175872","0.122435890065059"
"Yes","1997","Couple + C. LE 16 ","direct migration background","71","0.149191239639242","0.121214847584351","0.177167631694133"
"Yes","1997","Couple + C. LE 16 ","indirect migration background","20","","",""
"Yes","1997","Couple + C. GT 16 ","no migration background","165","0.102579530248223","0.0882072873133771","0.11695177318307"
"Yes","1997","Couple + C. GT 16 ","direct migration background","48","0.112513052976933","0.0840055266925654","0.1410205792613"
"Yes","1997","Couple + C. GT 16 ","indirect migration background","16","","",""
"Yes","1997","Couple + C. LE and GT 16","no migration background","59","0.070497141450476","0.0526918552712152","0.0883024276297368"
"Yes","1997","Couple + C. LE and GT 16","direct migration background","29","","",""
"Yes","1997","Couple + C. LE and GT 16","indirect migration background","8","","",""
"No","1997","1-pers.-HH","no migration background","1051","0.841626225913988","0.821280906882766","0.861971544945211"
"No","1997","1-pers.-HH","direct migration background","148","0.862922297046831","0.811373410334887","0.914471183758775"
"No","1997","1-pers.-HH","indirect migration background","44","0.931693103712616","0.861768211513025","1.00161799591221"
"No","1997","(Married) couple without C. ","no migration background","2504","0.849916205704863","0.836944193126376","0.862888218283351"
"No","1997","(Married) couple without C. ","direct migration background","527","0.879249171585084","0.853518046364228","0.904980296805941"
"No","1997","(Married) couple without C. ","indirect migration background","59","0.833697624037842","0.746470293865145","0.92092495421054"
"No","1997","Single parent ","no migration background","428","0.882611741368478","0.854023937702725","0.911199545034231"
"No","1997","Single parent ","direct migration background","100","0.897764389774271","0.842151181532415","0.953377598016127"
"No","1997","Single parent ","indirect migration background","35","1","1","1"
"No","1997","Couple + C. LE 16 ","no migration background","1878","0.890785322008677","0.877564109934941","0.904006534082413"
"No","1997","Couple + C. LE 16 ","direct migration background","552","0.850808760360758","0.822832368305867","0.878785152415649"
"No","1997","Couple + C. LE 16 ","indirect migration background","56","0.762616920236988","0.666959339440521","0.858274501033455"
"No","1997","Couple + C. GT 16 ","no migration background","1547","0.897420469751777","0.88304822681693","0.911792712686623"
"No","1997","Couple + C. GT 16 ","direct migration background","424","0.887486947023067","0.8589794207387","0.915994473307435"
"No","1997","Couple + C. GT 16 ","indirect migration background","174","0.901900981676725","0.85960656387918","0.94419539947427"
"No","1997","Couple + C. LE and GT 16","no migration background","735","0.929502858549524","0.911697572370263","0.947308144728785"
"No","1997","Couple + C. LE and GT 16","direct migration background","258","0.903643401967525","0.869504746489304","0.937782057445747"
"No","1997","Couple + C. LE and GT 16","indirect migration background","119","0.944380508758435","0.904520880498742","0.984240137018129"
"Yes","1998","1-pers.-HH","no migration background","231","0.164276007945461","0.145624369179013","0.18292764671191"
"Yes","1998","1-pers.-HH","direct migration background","28","","",""
"Yes","1998","1-pers.-HH","indirect migration background","2","","",""
"Yes","1998","(Married) couple without C. ","no migration background","457","0.138900885209527","0.127430181773705","0.15037158864535"
"Yes","1998","(Married) couple without C. ","direct migration background","76","0.114402201979248","0.0890598315442799","0.139744572414216"
"Yes","1998","(Married) couple without C. ","indirect migration background","6","","",""
"Yes","1998","Single parent ","no migration background","78","0.116511747786851","0.0900800461378168","0.142943449435885"
"Yes","1998","Single parent ","direct migration background","17","","",""
"Yes","1998","Single parent ","indirect migration background","7","","",""
"Yes","1998","Couple + C. LE 16 ","no migration background","310","0.124181273248145","0.110984488446633","0.137378058049658"
"Yes","1998","Couple + C. LE 16 ","direct migration background","91","0.165176203545946","0.136017029529732","0.194335377562161"
"Yes","1998","Couple + C. LE 16 ","indirect migration background","9","","",""
"Yes","1998","Couple + C. GT 16 ","no migration background","175","0.0827007940996471","0.0703421947136423","0.0950593934856519"
"Yes","1998","Couple + C. GT 16 ","direct migration background","44","0.0772282292882349","0.0529384096785115","0.101518048897958"
"Yes","1998","Couple + C. GT 16 ","indirect migration background","15","","",""
"Yes","1998","Couple + C. LE and GT 16","no migration background","72","0.0773574416314316","0.059605075126862","0.0951098081360013"
"Yes","1998","Couple + C. LE and GT 16","direct migration background","24","","",""
"Yes","1998","Couple + C. LE and GT 16","indirect migration background","8","","",""
"No","1998","1-pers.-HH","no migration background","1285","0.835723992054539","0.81707235328809","0.854375630820987"
"No","1998","1-pers.-HH","direct migration background","164","0.836673710810784","0.784385523567471","0.888961898054098"
"No","1998","1-pers.-HH","indirect migration background","51","0.98143766965481","0.945099941931842","1.01777539737778"
"No","1998","(Married) couple without C. ","no migration background","3035","0.861099114790473","0.84962841135465","0.872569818226295"
"No","1998","(Married) couple without C. ","direct migration background","530","0.885597798020752","0.860255427585784","0.91094016845572"
"No","1998","(Married) couple without C. ","indirect migration background","77","0.962626746755941","0.921821269760124","1.00343222375176"
"No","1998","Single parent ","no migration background","488","0.883488252213149","0.857056550564115","0.909919953862183"
"No","1998","Single parent ","direct migration background","85","0.768858426402821","0.687047704078697","0.850669148726946"
"No","1998","Single parent ","indirect migration background","38","0.894893785235692","0.805286818138611","0.984500752332773"
"No","1998","Couple + C. LE 16 ","no migration background","2089","0.875818726751855","0.862621941950342","0.889015511553367"
"No","1998","Couple + C. LE 16 ","direct migration background","532","0.834823796454054","0.805664622437839","0.863982970470268"
"No","1998","Couple + C. LE 16 ","indirect migration background","78","0.929034271275257","0.875079647865936","0.982988894684577"
"No","1998","Couple + C. GT 16 ","no migration background","1733","0.917299205900353","0.904940606514348","0.929657805286358"
"No","1998","Couple + C. GT 16 ","direct migration background","420","0.922771770711765","0.898481951102042","0.947061590321489"
"No","1998","Couple + C. GT 16 ","indirect migration background","182","0.931234036238736","0.895896915091641","0.966571157385832"
"No","1998","Couple + C. LE and GT 16","no migration background","798","0.922642558368568","0.904890191863999","0.940394924873138"
"No","1998","Couple + C. LE and GT 16","direct migration background","246","0.890387342206063","0.853123635601698","0.927651048810428"
"No","1998","Couple + C. LE and GT 16","indirect migration background","107","0.933225630128002","0.887601205674159","0.978850054581846"
"Yes","1999","1-pers.-HH","no migration background","226","0.166177436948372","0.147122656223093","0.185232217673652"
"Yes","1999","1-pers.-HH","direct migration background","19","","",""
"Yes","1999","1-pers.-HH","indirect migration background","2","","",""
"Yes","1999","(Married) couple without C. ","no migration background","471","0.152655792348801","0.140702986133444","0.164608598564159"
"Yes","1999","(Married) couple without C. ","direct migration background","77","0.136838552797142","0.108796458981792","0.164880646612493"
"Yes","1999","(Married) couple without C. ","indirect migration background","6","","",""
"Yes","1999","Single parent ","no migration background","83","0.139791253333117","0.111121638415352","0.168460868250882"
"Yes","1999","Single parent ","direct migration background","14","","",""
"Yes","1999","Single parent ","indirect migration background","5","","",""
"Yes","1999","Couple + C. LE 16 ","no migration background","265","0.103139825298507","0.0908457082970426","0.115433942299972"
"Yes","1999","Couple + C. LE 16 ","direct migration background","96","0.190566195427814","0.158685527298916","0.222446863556713"
"Yes","1999","Couple + C. LE 16 ","indirect migration background","16","","",""
"Yes","1999","Couple + C. GT 16 ","no migration background","187","0.093440034469888","0.0802661995164527","0.106613869423323"
"Yes","1999","Couple + C. GT 16 ","direct migration background","45","0.0980159427445846","0.0701701986779833","0.125861686811186"
"Yes","1999","Couple + C. GT 16 ","indirect migration background","12","","",""
"Yes","1999","Couple + C. LE and GT 16","no migration background","71","0.0788165459041446","0.0606702432781405","0.0969628485301486"
"Yes","1999","Couple + C. LE and GT 16","direct migration background","18","","",""
"Yes","1999","Couple + C. LE and GT 16","indirect migration background","5","","",""
"No","1999","1-pers.-HH","no migration background","1240","0.833822563051628","0.814767782326348","0.852877343776907"
"No","1999","1-pers.-HH","direct migration background","148","0.867351841018413","0.815907439266014","0.918796242770812"
"No","1999","1-pers.-HH","indirect migration background","59","0.99383339328455","0.974187893045248","1.01347889352385"
"No","1999","(Married) couple without C. ","no migration background","3007","0.847344207651199","0.835391401435841","0.859297013866556"
"No","1999","(Married) couple without C. ","direct migration background","500","0.863161447202858","0.835119353387507","0.891203541018208"
"No","1999","(Married) couple without C. ","indirect migration background","78","0.929092562381078","0.87420374982769","0.983981374934467"
"No","1999","Single parent ","no migration background","479","0.860208746666883","0.831539131749118","0.888878361584648"
"No","1999","Single parent ","direct migration background","88","0.825520682508917","0.751868781417421","0.899172583600413"
"No","1999","Single parent ","indirect migration background","47","0.934477888105876","0.867222841582392","1.00173293462936"
"No","1999","Couple + C. LE 16 ","no migration background","2086","0.896860174701493","0.884566057700028","0.909154291702957"
"No","1999","Couple + C. LE 16 ","direct migration background","487","0.809433804572186","0.777553136443287","0.841314472701084"
"No","1999","Couple + C. LE 16 ","indirect migration background","83","0.803299367812624","0.724997506791402","0.881601228833847"
"No","1999","Couple + C. GT 16 ","no migration background","1688","0.906559965530112","0.893386130576677","0.919733800483547"
"No","1999","Couple + C. GT 16 ","direct migration background","393","0.901984057255415","0.874138313188814","0.929829801322017"
"No","1999","Couple + C. GT 16 ","indirect migration background","182","0.901239222619726","0.859257571220969","0.943220874018483"
"No","1999","Couple + C. LE and GT 16","no migration background","776","0.921183454095855","0.903037151469851","0.939329756721859"
"No","1999","Couple + C. LE and GT 16","direct migration background","199","0.873932666724785","0.829769674213392","0.918095659236178"
"No","1999","Couple + C. LE and GT 16","indirect migration background","94","0.948327611155653","0.904722343026084","0.991932879285223"
"Yes","2000","1-pers.-HH","no migration background","397","0.136100839430789","0.123787530737424","0.148414148124155"
"Yes","2000","1-pers.-HH","direct migration background","40","0.151011361174554","0.1100126663643","0.192010055984808"
"Yes","2000","1-pers.-HH","indirect migration background","11","","",""
"Yes","2000","(Married) couple without C. ","no migration background","913","0.140283998126634","0.131934080887057","0.14863391536621"
"Yes","2000","(Married) couple without C. ","direct migration background","104","0.119217646931303","0.0970249176550287","0.141410376207576"
"Yes","2000","(Married) couple without C. ","indirect migration background","14","","",""
"Yes","2000","Single parent ","no migration background","114","0.111332715223787","0.0916194002814174","0.131046030166157"
"Yes","2000","Single parent ","direct migration background","12","","",""
"Yes","2000","Single parent ","indirect migration background","6","","",""
"Yes","2000","Couple + C. LE 16 ","no migration background","484","0.114818345712285","0.105132915906624","0.124503775517947"
"Yes","2000","Couple + C. LE 16 ","direct migration background","113","0.118016027410072","0.0973694763660258","0.138662578454119"
"Yes","2000","Couple + C. LE 16 ","indirect migration background","24","","",""
"Yes","2000","Couple + C. GT 16 ","no migration background","310","0.095617207701284","0.0853610142978904","0.105873401104678"
"Yes","2000","Couple + C. GT 16 ","direct migration background","63","0.0995368266520886","0.0747188106369071","0.12435484266727"
"Yes","2000","Couple + C. GT 16 ","indirect migration background","18","","",""
"Yes","2000","Couple + C. LE and GT 16","no migration background","102","0.0655223349717234","0.0527196433079974","0.0783250266354494"
"Yes","2000","Couple + C. LE and GT 16","direct migration background","18","","",""
"Yes","2000","Couple + C. LE and GT 16","indirect migration background","11","","",""
"No","2000","1-pers.-HH","no migration background","2582","0.863899160569211","0.851585851875845","0.876212469262576"
"No","2000","1-pers.-HH","direct migration background","253","0.848988638825446","0.807989944015192","0.8899873336357"
"No","2000","1-pers.-HH","indirect migration background","79","0.845163205511556","0.770426454689062","0.91989995633405"
"No","2000","(Married) couple without C. ","no migration background","5732","0.859716001873366","0.85136608463379","0.868065919112942"
"No","2000","(Married) couple without C. ","direct migration background","715","0.880782353068697","0.858589623792424","0.902975082344971"
"No","2000","(Married) couple without C. ","indirect migration background","104","0.878541420426948","0.819602482282261","0.937480358571636"
"No","2000","Single parent ","no migration background","864","0.888667284776213","0.868953969833843","0.908380599718583"
"No","2000","Single parent ","direct migration background","142","0.923114339749401","0.881037980604695","0.965190698894107"
"No","2000","Single parent ","indirect migration background","64","0.967436220796905","0.925856875819514","1.0090155657743"
"No","2000","Couple + C. LE 16 ","no migration background","3678","0.885181654287715","0.875496224482053","0.894867084093376"
"No","2000","Couple + C. LE 16 ","direct migration background","825","0.881983972589928","0.861337421545881","0.902630523633974"
"No","2000","Couple + C. LE 16 ","indirect migration background","123","0.877668823948032","0.824699633552189","0.930638014343876"
"No","2000","Couple + C. GT 16 ","no migration background","2848","0.904382792298716","0.894126598895323","0.91463898570211"
"No","2000","Couple + C. GT 16 ","direct migration background","496","0.900463173347911","0.87564515733273","0.925281189363093"
"No","2000","Couple + C. GT 16 ","indirect migration background","223","0.911212040036419","0.875301136422587","0.947122943650251"
"No","2000","Couple + C. LE and GT 16","no migration background","1333","0.934477665028277","0.921674973364551","0.947280356692003"
"No","2000","Couple + C. LE and GT 16","direct migration background","360","0.961169568666581","0.941694082641359","0.980645054691802"
"No","2000","Couple + C. LE and GT 16","indirect migration background","118","0.905449711005485","0.854958378362028","0.955941043648942"
"Yes","2001","1-pers.-HH","no migration background","370","0.147815313854768","0.134353020868813","0.161277606840723"
"Yes","2001","1-pers.-HH","direct migration background","35","0.151819437222554","0.106514303539136","0.197124570905972"
"Yes","2001","1-pers.-HH","indirect migration background","6","","",""
"Yes","2001","(Married) couple without C. ","no migration background","820","0.138270203499771","0.129558496050313","0.14698191094923"
"Yes","2001","(Married) couple without C. ","direct migration background","110","0.145794234719605","0.120655027622233","0.170933441816976"
"Yes","2001","(Married) couple without C. ","indirect migration background","10","","",""
"Yes","2001","Single parent ","no migration background","100","0.0972312174595001","0.0780658178609512","0.116396617058049"
"Yes","2001","Single parent ","direct migration background","13","","",""
"Yes","2001","Single parent ","indirect migration background","10","","",""
"Yes","2001","Couple + C. LE 16 ","no migration background","441","0.11932540246276","0.108973397545105","0.129677407380415"
"Yes","2001","Couple + C. LE 16 ","direct migration background","109","0.121659778387392","0.0994609278981397","0.143858628876644"
"Yes","2001","Couple + C. LE 16 ","indirect migration background","39","0.212026013354872","0.149277303232586","0.274774723477158"
"Yes","2001","Couple + C. GT 16 ","no migration background","295","0.0980185902103645","0.0872742493910957","0.108762931029633"
"Yes","2001","Couple + C. GT 16 ","direct migration background","38","0.0654918174054479","0.0433139788292982","0.0876696559815976"
"Yes","2001","Couple + C. GT 16 ","indirect migration background","11","","",""
"Yes","2001","Couple + C. LE and GT 16","no migration background","103","0.0738189608410861","0.0597822639165999","0.0878556577655722"
"Yes","2001","Couple + C. LE and GT 16","direct migration background","28","","",""
"Yes","2001","Couple + C. LE and GT 16","indirect migration background","5","","",""
"No","2001","1-pers.-HH","no migration background","2300","0.852184686145232","0.838722393159277","0.865646979131187"
"No","2001","1-pers.-HH","direct migration background","206","0.848180562777446","0.802875429094028","0.893485696460864"
"No","2001","1-pers.-HH","indirect migration background","92","0.948874579118557","0.905267408687657","0.992481749549458"
"No","2001","(Married) couple without C. ","no migration background","5211","0.861729796500229","0.85301808905077","0.870441503949687"
"No","2001","(Married) couple without C. ","direct migration background","647","0.854205765280395","0.829066558183024","0.879344972377767"
"No","2001","(Married) couple without C. ","indirect migration background","99","0.899501244685951","0.843057467619892","0.95594502175201"
"No","2001","Single parent ","no migration background","818","0.9027687825405","0.883603382941951","0.921934182139049"
"No","2001","Single parent ","direct migration background","136","0.937371684941064","0.898467507622313","0.976275862259816"
"No","2001","Single parent ","indirect migration background","48","0.797009044903589","0.693493859873633","0.900524229933546"
"No","2001","Couple + C. LE 16 ","no migration background","3326","0.88067459753724","0.870322592619585","0.891026602454895"
"No","2001","Couple + C. LE 16 ","direct migration background","724","0.878340221612608","0.856141371123355","0.90053907210186"
