"ple0053","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence"
"Yes","1984","1-pers.-HH","Male","66","0.127177428876804","0.0990505389860259","0.155304318767583"
"Yes","1984","1-pers.-HH","Female","107","0.135921296775784","0.112053853145025","0.159788740406542"
"Yes","1984","(Married) couple without C. ","Male","147","0.117098645735594","0.0999467063011809","0.134250585170008"
"Yes","1984","(Married) couple without C. ","Female","151","0.115162644763144","0.0981281343638361","0.132197155162452"
"Yes","1984","Single parent ","Male","11","","",""
"Yes","1984","Single parent ","Female","42","0.108275958448735","0.077034050464979","0.139517866432491"
"Yes","1984","Couple + C. LE 16 ","Male","118","0.0799213189802702","0.066382194633957","0.0934604433265833"
"Yes","1984","Couple + C. LE 16 ","Female","275","0.174448171843565","0.155469847428513","0.193426496258617"
"Yes","1984","Couple + C. GT 16 ","Male","112","0.0981944146706006","0.080463370411439","0.115925458929762"
"Yes","1984","Couple + C. GT 16 ","Female","76","0.0806562470182334","0.0629248905065287","0.0983876035299381"
"Yes","1984","Couple + C. LE and GT 16","Male","101","0.0986643126257426","0.0794362540663532","0.117892371185132"
"Yes","1984","Couple + C. LE and GT 16","Female","71","0.0850879954402346","0.0656686178358298","0.104507373044639"
"No","1984","1-pers.-HH","Male","473","0.872822571123196","0.844695681232417","0.900949461013974"
"No","1984","1-pers.-HH","Female","685","0.864078703224216","0.840211259593457","0.887946146854975"
"No","1984","(Married) couple without C. ","Male","1203","0.882901354264406","0.865749414829993","0.900053293698819"
"No","1984","(Married) couple without C. ","Female","1198","0.884837355236856","0.867802844837548","0.901871865636164"
"No","1984","Single parent ","Male","187","0.931833105440219","0.896727916201578","0.966938294678859"
"No","1984","Single parent ","Female","338","0.891724041551265","0.860482133567509","0.922965949535021"
"No","1984","Couple + C. LE 16 ","Male","1423","0.92007868101973","0.906539556673417","0.933617805366043"
"No","1984","Couple + C. LE 16 ","Female","1261","0.825551828156435","0.806573503741383","0.844530152571486"
"No","1984","Couple + C. GT 16 ","Male","970","0.901805585329399","0.884074541070238","0.919536629588561"
"No","1984","Couple + C. GT 16 ","Female","830","0.919343752981767","0.901612396470062","0.937075109493471"
"No","1984","Couple + C. LE and GT 16","Male","823","0.901335687374257","0.882107628814868","0.920563745933647"
"No","1984","Couple + C. LE and GT 16","Female","722","0.914912004559765","0.895492626955361","0.93433138216417"
"Yes","1985","1-pers.-HH","Male","42","0.0946352088460492","0.0681441179568862","0.121126299735212"
"Yes","1985","1-pers.-HH","Female","97","0.144071586042777","0.118186698972174","0.169956473113379"
"Yes","1985","(Married) couple without C. ","Male","128","0.109670454680391","0.0921073407597035","0.127233568601078"
"Yes","1985","(Married) couple without C. ","Female","136","0.112837289390507","0.0950614235475694","0.130613155233445"
"Yes","1985","Single parent ","Male","17","","",""
"Yes","1985","Single parent ","Female","32","0.0899170882686194","0.060201475559676","0.119632700977563"
"Yes","1985","Couple + C. LE 16 ","Male","116","0.0882104643515432","0.0730371942423991","0.103383734460687"
"Yes","1985","Couple + C. LE 16 ","Female","262","0.194865007322626","0.17363336116989","0.216096653475362"
"Yes","1985","Couple + C. GT 16 ","Male","95","0.0785170424526285","0.0626860574337788","0.0943480274714782"
"Yes","1985","Couple + C. GT 16 ","Female","97","0.105136227400178","0.0852835959144636","0.124988858885892"
"Yes","1985","Couple + C. LE and GT 16","Male","78","0.081249259505577","0.0624222046903848","0.100076314320769"
"Yes","1985","Couple + C. LE and GT 16","Female","69","0.0893381304718153","0.0678998158135988","0.110776445130032"
"No","1985","1-pers.-HH","Male","427","0.905364791153951","0.878873700264788","0.931855882043114"
"No","1985","1-pers.-HH","Female","610","0.855928413957223","0.830043526886621","0.881813301027826"
"No","1985","(Married) couple without C. ","Male","1088","0.890329545319609","0.872766431398922","0.907892659240296"
"No","1985","(Married) couple without C. ","Female","1081","0.887162710609493","0.869386844766555","0.90493857645243"
"No","1985","Single parent ","Male","171","0.919530216645002","0.880646426999433","0.958414006290571"
"No","1985","Single parent ","Female","324","0.910082911731381","0.880367299022437","0.939798524440324"
"No","1985","Couple + C. LE 16 ","Male","1226","0.911789535648457","0.896616265539313","0.926962805757601"
