"ple0053","year","e11103","sex","n","percent","lower_confidence","upper_confidence"
"Yes","1984","Full Time","Male","363","0.0894098735414504","0.0805905502429198","0.0982291968399809"
"Yes","1984","Full Time","Female","192","0.11099116430307","0.0958114924896388","0.1261708361165"
"Yes","1984","Part Time","Male","58","0.0941251502118198","0.071625130790253","0.116625169633387"
"Yes","1984","Part Time","Female","179","0.136442320205391","0.117336861383402","0.155547779027381"
"Yes","1984","Not Working","Male","164","0.129153055511781","0.111054290054171","0.147251820969391"
"Yes","1984","Not Working","Female","417","0.12449444105781","0.113287947982934","0.135700934132686"
"No","1984","Full Time","Male","3658","0.91059012645855","0.901770803160019","0.91940944975708"
"No","1984","Full Time","Female","1453","0.889008835696931","0.8738291638835","0.904188507510361"
"No","1984","Part Time","Male","589","0.90587484978818","0.883374830366613","0.928374869209747"
"No","1984","Part Time","Female","1061","0.863557679794609","0.844452220972619","0.882663138616598"
"No","1984","Not Working","Male","1155","0.870846944488219","0.852748179030609","0.888945709945829"
"No","1984","Not Working","Female","2917","0.87550555894219","0.864299065867314","0.886712052017066"
"Yes","1985","Full Time","Male","262","0.0688025598103666","0.0604596961217349","0.0771454234989983"
"Yes","1985","Full Time","Female","176","0.111580871167676","0.0953471533773328","0.12781458895802"
"Yes","1985","Part Time","Male","83","0.12020303507644","0.0956521536240336","0.144753916528847"
"Yes","1985","Part Time","Female","154","0.115890113479072","0.0977035380609415","0.134076688897203"
"Yes","1985","Not Working","Male","157","0.129917500150526","0.111173904786089","0.148661095514962"
"Yes","1985","Not Working","Female","432","0.147148642264522","0.134440246665463","0.159857037863581"
"No","1985","Full Time","Male","3274","0.931197440189633","0.922854576501002","0.939540303878265"
"No","1985","Full Time","Female","1269","0.888419128832324","0.872185411041981","0.904652846622667"
"No","1985","Part Time","Male","591","0.87979696492356","0.855246083471153","0.904347846375966"
"No","1985","Part Time","Female","1036","0.884109886520928","0.865923311102797","0.902296461939058"
"No","1985","Not Working","Male","1079","0.870082499849474","0.851338904485037","0.888826095213911"
"No","1985","Not Working","Female","2553","0.852851357735478","0.840142962136419","0.865559753334537"
"Yes","1986","Full Time","Male","287","0.0762406291677645","0.0673787435089855","0.0851025148265435"
"Yes","1986","Full Time","Female","160","0.109516456845271","0.0932278708920053","0.125805042798536"
"Yes","1986","Part Time","Male","100","0.160814294613498","0.132128348378045","0.189500240848951"
"Yes","1986","Part Time","Female","155","0.123920137987114","0.105277805003422","0.142562470970807"
"Yes","1986","Not Working","Male","184","0.164707462169055","0.143562092045143","0.185852832292967"
"Yes","1986","Not Working","Female","413","0.151238884464221","0.137835903932375","0.164641864996067"
"No","1986","Full Time","Male","3158","0.923759370832235","0.914897485173456","0.932621256491014"
"No","1986","Full Time","Female","1252","0.890483543154729","0.874194957201464","0.906772129107995"
"No","1986","Part Time","Male","530","0.839185705386502","0.810499759151049","0.867871651621955"
"No","1986","Part Time","Female","1045","0.876079862012886","0.857437529029193","0.894722194996578"
"No","1986","Not Working","Male","998","0.835292537830945","0.814147167707033","0.856437907954857"
"No","1986","Not Working","Female","2332","0.848761115535779","0.835358135003933","0.862164096067625"
"Yes","1987","Full Time","Male","271","0.0783024003237056","0.069356152691701","0.0872486479557103"
"Yes","1987","Full Time","Female","163","0.118074671033259","0.101290565605428","0.134858776461089"
"Yes","1987","Part Time","Male","63","0.102264044332101","0.077979313680831","0.126548774983371"
"Yes","1987","Part Time","Female","191","0.147570810984233","0.127619651701869","0.167521970266596"
"Yes","1987","Not Working","Male","148","0.147834714048597","0.127130857390032","0.168538570707161"
"Yes","1987","Not Working","Female","407","0.161508406857174","0.147510511220525","0.175506302493824"
"No","1987","Full Time","Male","3193","0.921697599676294","0.91275135204429","0.930643847308299"
"No","1987","Full Time","Female","1257","0.881925328966741","0.865141223538911","0.898709434394572"
"No","1987","Part Time","Male","535","0.897735955667899","0.873451225016629","0.922020686319169"
"No","1987","Part Time","Female","1023","0.852429189015767","0.832478029733404","0.872380348298131"
"No","1987","Not Working","Male","981","0.852165285951403","0.831461429292839","0.872869142609968"
"No","1987","Not Working","Female","2248","0.838491593142826","0.824493697506176","0.852489488779476"
"Yes","1988","Full Time","Male","268","0.0819293145474593","0.0725133756487039","0.0913452534462148"
"Yes","1988","Full Time","Female","146","0.102718310066371","0.0864146799352296","0.119021940197513"
"Yes","1988","Part Time","Male","67","0.11680054349227","0.0911010659630063","0.142500021021533"
"Yes","1988","Part Time","Female","185","0.148537317200643","0.128767023370312","0.168307611030975"
"Yes","1988","Not Working","Male","166","0.168763631888844","0.146456919778988","0.191070343998701"
"Yes","1988","Not Working","Female","376","0.154778607698569","0.14052041217786","0.169036803219277"
"No","1988","Full Time","Male","2991","0.918070685452541","0.908654746553785","0.927486624351296"
"No","1988","Full Time","Female","1186","0.897281689933629","0.880978059802487","0.91358532006477"
"No","1988","Part Time","Male","533","0.88319945650773","0.857499978978467","0.908898934036994"
"No","1988","Part Time","Female","1058","0.851462682799357","0.831692388969025","0.871232976629688"
"No","1988","Not Working","Male","917","0.831236368111155","0.808929656001299","0.853543080221012"
"No","1988","Not Working","Female","2096","0.845221392301431","0.830963196780723","0.85947958782214"
"Yes","1989","Full Time","Male","255","0.0794749712224022","0.0700741126023646","0.0888758298424397"
"Yes","1989","Full Time","Female","126","0.0803694128186867","0.0659418488901215","0.094796976747252"
"Yes","1989","Part Time","Male","66","0.124057155639321","0.0958592252766281","0.152255086002013"
"Yes","1989","Part Time","Female","202","0.168317473088544","0.14702387088871","0.189611075288378"
"Yes","1989","Not Working","Male","131","0.142031278280044","0.121036390472","0.163026166088087"
"Yes","1989","Not Working","Female","371","0.163211757622655","0.148301827946906","0.178121687298404"
"No","1989","Full Time","Male","2925","0.920525028777598","0.91112417015756","0.929925887397635"
"No","1989","Full Time","Female","1238","0.919630587181313","0.905203023252748","0.934058151109879"
"No","1989","Part Time","Male","459","0.875942844360679","0.847744913997987","0.904140774723372"
"No","1989","Part Time","Female","984","0.831682526911456","0.810388924711622","0.85297612911129"
"No","1989","Not Working","Male","931","0.857968721719956","0.836973833911913","0.878963609528"
"No","1989","Not Working","Female","1989","0.836788242377345","0.821878312701596","0.851698172053094"
"Yes","1990","Full Time","Male","","","",""
"Yes","1990","Full Time","Female","","","",""
"Yes","1990","Part Time","Male","","","",""
"Yes","1990","Part Time","Female","","","",""
"Yes","1990","Not Working","Male","","","",""
"Yes","1990","Not Working","Female","","","",""
"No","1990","Full Time","Male","","","",""
"No","1990","Full Time","Female","","","",""
"No","1990","Part Time","Male","","","",""
"No","1990","Part Time","Female","","","",""
"No","1990","Not Working","Male","","","",""
"No","1990","Not Working","Female","","","",""
"Yes","1991","Full Time","Male","238","0.0711815364759985","0.0620948817829551","0.0802681911690418"
"Yes","1991","Full Time","Female","137","0.112327420876926","0.0954707254164391","0.129184116337413"
"Yes","1991","Part Time","Male","70","0.152735974320168","0.122167601029932","0.183304347610403"
"Yes","1991","Part Time","Female","197","0.157709777456878","0.137316548328382","0.178103006585374"
"Yes","1991","Not Working","Male","162","0.174914279452156","0.15181478445457","0.198013774449743"
"Yes","1991","Not Working","Female","376","0.181510645708927","0.165451776815199","0.197569514602656"
"No","1991","Full Time","Male","2838","0.928818463524002","0.919731808830958","0.937905118217045"
"No","1991","Full Time","Female","1211","0.887672579123074","0.870815883662587","0.904529274583561"
"No","1991","Part Time","Male","462","0.847264025679832","0.816695652389597","0.877832398970068"
"No","1991","Part Time","Female","1030","0.842290222543122","0.821896993414626","0.862683451671618"
"No","1991","Not Working","Male","877","0.825085720547844","0.801986225550257","0.84818521554543"
"No","1991","Not Working","Female","1837","0.818489354291073","0.802430485397344","0.834548223184801"
"Yes","1992","Full Time","Male","301","0.0691637841217276","0.0616071219265186","0.0767204463169367"
"Yes","1992","Full Time","Female","199","0.0868706674917834","0.0752357563799122","0.0985055786036547"
"Yes","1992","Part Time","Male","94","0.130923753152233","0.107129197215426","0.154718309089041"
"Yes","1992","Part Time","Female","265","0.149013841253876","0.132248076703605","0.165779605804147"
"Yes","1992","Not Working","Male","208","0.172984361736134","0.152926574324605","0.193042149147663"
"Yes","1992","Not Working","Female","428","0.165577708096866","0.152009588838333","0.1791458273554"
"No","1992","Full Time","Male","4030","0.930836215878272","0.923279553683063","0.938392878073481"
"No","1992","Full Time","Female","2052","0.913129332508217","0.901494421396346","0.924764243620088"
"No","1992","Part Time","Male","678","0.869076246847767","0.845281690910959","0.892870802784574"
"No","1992","Part Time","Female","1468","0.850986158746124","0.834220394195853","0.867751923296395"
"No","1992","Not Working","Male","1158","0.827015638263866","0.806957850852337","0.847073425675395"
"No","1992","Not Working","Female","2455","0.834422291903134","0.8208541726446","0.847990411161667"
"Yes","1993","Full Time","Male","","","",""
"Yes","1993","Full Time","Female","","","",""
"Yes","1993","Part Time","Male","","","",""
"Yes","1993","Part Time","Female","","","",""
"Yes","1993","Not Working","Male","","","",""
"Yes","1993","Not Working","Female","","","",""
"No","1993","Full Time","Male","","","",""
"No","1993","Full Time","Female","","","",""
"No","1993","Part Time","Male","","","",""
"No","1993","Part Time","Female","","","",""
"No","1993","Not Working","Male","","","",""
"No","1993","Not Working","Female","","","",""
"Yes","1994","Full Time","Male","268","0.0705425862901139","0.062569411362776","0.0785157612174519"
"Yes","1994","Full Time","Female","214","0.113074613005396","0.0992267033743621","0.12692252263643"
"Yes","1994","Part Time","Male","76","0.112841380021656","0.089826187430441","0.135856572612871"
"Yes","1994","Part Time","Female","234","0.139259857022465","0.122488324342622","0.156031389702309"
"Yes","1994","Not Working","Male","228","0.176059989020821","0.157006608858231","0.195113369183412"
"Yes","1994","Not Working","Female","490","0.18913576117793","0.175203242216171","0.203068280139689"
"No","1994","Full Time","Male","3694","0.929457413709886","0.921484238782548","0.937430588637224"
"No","1994","Full Time","Female","1795","0.886925386994604","0.87307747736357","0.900773296625638"
"No","1994","Part Time","Male","650","0.887158619978344","0.864143427387129","0.910173812569559"
"No","1994","Part Time","Female","1403","0.860740142977535","0.843968610297692","0.877511675657378"
"No","1994","Not Working","Male","1307","0.823940010979179","0.804886630816588","0.842993391141769"
"No","1994","Not Working","Female","2545","0.81086423882207","0.796931719860311","0.824796757783829"
"Yes","1995","Full Time","Male","270","0.0671924117246341","0.0593651840649485","0.0750196393843196"
"Yes","1995","Full Time","Female","192","0.11020017612728","0.0963477691237663","0.124052583130793"
"Yes","1995","Part Time","Male","111","0.134897663851334","0.111972653936814","0.157822673765854"
"Yes","1995","Part Time","Female","254","0.134071252815152","0.118070775872517","0.150071729757788"
"Yes","1995","Not Working","Male","236","0.154541278195237","0.136971904724027","0.172110651666447"
"Yes","1995","Not Working","Female","518","0.176609880942157","0.163370508987093","0.18984925289722"
