"ple0053","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence"
"No","1998","inadequately","West Germany","372","0.84311734075717","0.80886142161658","0.87737325989776"
"No","1998","inadequately","East Germany","14","","",""
"No","1998","general elemantary","West Germany","1882","0.856224440272295","0.841485874625985","0.870963005918606"
"No","1998","general elemantary","East Germany","323","0.845324240316894","0.808967990160628","0.88168049047316"
"No","1998","middle vocational","West Germany","4345","0.871705954349295","0.862387980183107","0.881023928515483"
"No","1998","middle vocational","East Germany","1840","0.862909502285981","0.848199093347926","0.877619911224036"
"No","1998","vocational + Abi","West Germany","386","0.877395520365476","0.846853546338938","0.907937494392015"
"No","1998","vocational + Abi","East Germany","62","0.909757353299503","0.841654966342095","0.977859740256912"
"No","1998","higher vocational","West Germany","527","0.890882996453141","0.865682100652391","0.916083892253892"
"No","1998","higher vocational","East Germany","204","0.857691845960729","0.813399398999812","0.901984292921647"
"No","1998","higher education","West Germany","1003","0.891960972584174","0.873665914750142","0.910256030418207"
"No","1998","higher education","East Germany","759","0.875538115146511","0.853615380411966","0.897460849881057"
"Yes","1999","in school","West Germany","24","","",""
"Yes","1999","in school","East Germany","6","","",""
"Yes","1999","inadequately","West Germany","48","0.113300992441766","0.0826205844330253","0.143981400450506"
"Yes","1999","inadequately","East Germany","2","","",""
"Yes","1999","general elemantary","West Germany","297","0.162328343416162","0.146496433047043","0.178160253785281"
"Yes","1999","general elemantary","East Germany","61","0.186323774849548","0.146756460669279","0.225891089029817"
"Yes","1999","middle vocational","West Germany","578","0.129130138263619","0.119718566636136","0.138541709891102"
"Yes","1999","middle vocational","East Germany","260","0.139810151105564","0.124917570301766","0.154702731909362"
"Yes","1999","vocational + Abi","West Germany","50","0.138701932556458","0.106221526121809","0.171182338991106"
"Yes","1999","vocational + Abi","East Germany","5","","",""
"Yes","1999","higher vocational","West Germany","74","0.117056601067258","0.0908477152616048","0.143265486872911"
"Yes","1999","higher vocational","East Germany","27","","",""
"Yes","1999","higher education","West Germany","102","0.106742600306426","0.0885690608443281","0.124916139768523"
"Yes","1999","higher education","East Germany","120","0.140814874126641","0.117567896051066","0.164061852202216"
"No","1999","in school","West Germany","192","0.846104244348951","0.797981933573104","0.894226555124799"
"No","1999","in school","East Germany","99","0.943892900642049","0.899875569205088","0.987910232079009"
"No","1999","inadequately","West Germany","362","0.886699007558234","0.856018599549494","0.917379415566975"
"No","1999","inadequately","East Germany","14","","",""
"No","1999","general elemantary","West Germany","1787","0.837671656583838","0.821839746214719","0.853503566952957"
"No","1999","general elemantary","East Germany","311","0.813676225150452","0.774108910970183","0.853243539330721"
"No","1999","middle vocational","West Germany","4299","0.870869861736381","0.861458290108898","0.880281433363864"
"No","1999","middle vocational","East Germany","1823","0.860189848894436","0.845297268090638","0.875082429698234"
"No","1999","vocational + Abi","West Germany","385","0.861298067443542","0.828817661008894","0.893778473878191"
"No","1999","vocational + Abi","East Germany","69","0.944219938298712","0.89193118229122","0.996508694306204"
"No","1999","higher vocational","West Germany","504","0.882943398932742","0.856734513127089","0.909152284738395"
"No","1999","higher vocational","East Germany","218","0.901276813268034","0.86392568450639","0.938627942029678"
"No","1999","higher education","West Germany","1007","0.893257399693574","0.875083860231477","0.911430939155672"
"No","1999","higher education","East Germany","740","0.859185125873359","0.835938147797784","0.882432103948934"
"Yes","2000","in school","West Germany","16","","",""
"Yes","2000","in school","East Germany","7","","",""
"Yes","2000","inadequately","West Germany","47","0.12706862997024","0.0938006102397999","0.160336649700681"
"Yes","2000","inadequately","East Germany","4","","",""
"Yes","2000","general elemantary","West Germany","414","0.144409816098915","0.131949426380671","0.156870205817159"
"Yes","2000","general elemantary","East Germany","77","0.159685990404635","0.128048743296069","0.1913232375132"
"Yes","2000","middle vocational","West Germany","1168","0.123478226981218","0.116893840203485","0.130062613758951"
"Yes","2000","middle vocational","East Germany","396","0.124512541497321","0.113177126507779","0.135847956486862"
"Yes","2000","vocational + Abi","West Germany","114","0.118633054655005","0.0986215907243153","0.138644518585694"
"Yes","2000","vocational + Abi","East Germany","12","","",""
"Yes","2000","higher vocational","West Germany","163","0.116666999382247","0.0997480557751099","0.133585942989384"
"Yes","2000","higher vocational","East Germany","70","0.137289825553851","0.107362502517345","0.167217148590358"
"Yes","2000","higher education","West Germany","232","0.0907876851754865","0.0796144906759317","0.101960879675041"
"Yes","2000","higher education","East Germany","151","0.126082505495462","0.107996461424537","0.144168549566386"
"No","2000","in school","West Germany","338","0.960496788509105","0.940205453528474","0.980788123489736"
"No","2000","in school","East Germany","137","0.944744164723076","0.907426622900873","0.982061706545278"
"No","2000","inadequately","West Germany","338","0.87293137002976","0.839663350299319","0.9061993897602"
"No","2000","inadequately","East Germany","16","","",""
"No","2000","general elemantary","West Germany","2643","0.855590183901085","0.843129794182841","0.868050573619329"
"No","2000","general elemantary","East Germany","438","0.840314009595366","0.8086767624868","0.871951256703931"
"No","2000","middle vocational","West Germany","8422","0.876521773018782","0.869937386241049","0.883106159796515"
"No","2000","middle vocational","East Germany","2863","0.875487458502679","0.864152043513138","0.886822873492221"
"No","2000","vocational + Abi","West Germany","889","0.881366945344995","0.861355481414306","0.901378409275685"
"No","2000","vocational + Abi","East Germany","113","0.933011715219804","0.889185288602763","0.976838141836844"
"No","2000","higher vocational","West Germany","1220","0.883333000617753","0.866414057010616","0.90025194422489"
"No","2000","higher vocational","East Germany","438","0.862710174446149","0.832782851409642","0.892637497482655"
"No","2000","higher education","West Germany","2308","0.909212314824513","0.898039120324959","0.920385509324068"
"No","2000","higher education","East Germany","1143","0.873917494504538","0.855831450433614","0.892003538575463"
"Yes","2001","in school","West Germany","17","","",""
"Yes","2001","in school","East Germany","9","","",""
"Yes","2001","inadequately","West Germany","37","0.13126959728195","0.0928640062335514","0.169675188330349"
"Yes","2001","inadequately","East Germany","","","",""
"Yes","2001","general elemantary","West Germany","358","0.144539795990423","0.13116431364387","0.157915278336976"
"Yes","2001","general elemantary","East Germany","74","0.171008301053527","0.136563360836636","0.205453241270418"
"Yes","2001","middle vocational","West Germany","1077","0.130040247969337","0.122934898604251","0.137145597334423"
"Yes","2001","middle vocational","East Germany","367","0.121104076888597","0.109450994417627","0.132757159359567"
"Yes","2001","vocational + Abi","West Germany","106","0.107253113598725","0.0876278485094031","0.126878378688047"
"Yes","2001","vocational + Abi","East Germany","16","","",""
"Yes","2001","higher vocational","West Germany","157","0.134388408294421","0.115358664201614","0.153418152387228"
"Yes","2001","higher vocational","East Germany","50","0.101316473244068","0.0732807665399475","0.129352179948189"
"Yes","2001","higher education","West Germany","231","0.0988694946079827","0.0867549018101813","0.110984087405784"
"Yes","2001","higher education","East Germany","132","0.118237608325421","0.100133960521653","0.136341256129189"
"No","2001","in school","West Germany","372","0.962949546492451","0.944179220254223","0.981719872730678"
"No","2001","in school","East Germany","149","0.924639384336577","0.883479138460133","0.965799630213021"
"No","2001","inadequately","West Germany","260","0.86873040271805","0.830324811669651","0.907135993766449"
"No","2001","inadequately","East Germany","15","","",""
"No","2001","general elemantary","West Germany","2297","0.855460204009577","0.842084721663024","0.86883568635613"
"No","2001","general elemantary","East Germany","385","0.828991698946473","0.794546758729581","0.863436639163364"
"No","2001","middle vocational","West Germany","7531","0.869959752030663","0.862854402665577","0.877065101395749"
"No","2001","middle vocational","East Germany","2644","0.878895923111403","0.867242840640433","0.890549005582372"
"No","2001","vocational + Abi","West Germany","849","0.892746886401275","0.873121621311953","0.912372151490597"
"No","2001","vocational + Abi","East Germany","104","0.871888655103564","0.812091327343432","0.931685982863695"
"No","2001","higher vocational","West Germany","1077","0.865611591705579","0.846581847612772","0.884641335798386"
"No","2001","higher vocational","East Germany","395","0.898683526755932","0.870647820051811","0.926719233460052"
"No","2001","higher education","West Germany","2101","0.901130505392017","0.889015912594216","0.913245098189819"
"No","2001","higher education","East Germany","1090","0.881762391674579","0.863658743870811","0.899866039478347"
"Yes","2002","in school","West Germany","28","","",""
"Yes","2002","in school","East Germany","9","","",""
"Yes","2002","inadequately","West Germany","35","0.160460997840686","0.116518384993486","0.204403610687887"
"Yes","2002","inadequately","East Germany","2","","",""
"Yes","2002","general elemantary","West Germany","363","0.15330351971313","0.139152479742182","0.167454559684077"
"Yes","2002","general elemantary","East Germany","61","0.169216156253877","0.133653099116466","0.204779213391289"
"Yes","2002","middle vocational","West Germany","1036","0.123825829940849","0.116919570047105","0.130732089834594"
"Yes","2002","middle vocational","East Germany","358","0.130147724623922","0.117887034507087","0.142408414740758"
"Yes","2002","vocational + Abi","West Germany","115","0.114218459707507","0.0949056396623103","0.133531279752703"
"Yes","2002","vocational + Abi","East Germany","21","","",""
"Yes","2002","higher vocational","West Germany","168","0.127623058179014","0.109442901760601","0.145803214597426"
"Yes","2002","higher vocational","East Germany","45","0.104075658113256","0.0759870372777755","0.132164278948736"
"Yes","2002","higher education","West Germany","321","0.104205680229015","0.0936805715262583","0.114730788931771"
"Yes","2002","higher education","East Germany","153","0.129935223624798","0.111837849207384","0.148032598042212"
"No","2002","in school","West Germany","434","0.933116347702035","0.910336280940325","0.955896414463744"
"No","2002","in school","East Germany","145","0.93773332534717","0.899569206273045","0.975897444421295"
"No","2002","inadequately","West Germany","233","0.839539002159314","0.795596389312113","0.883481615006514"
"No","2002","inadequately","East Germany","14","","",""
"No","2002","general elemantary","West Germany","2127","0.84669648028687","0.832545440315922","0.860847520257818"
"No","2002","general elemantary","East Germany","366","0.830783843746123","0.795220786608711","0.866346900883534"
"No","2002","middle vocational","West Germany","7702","0.876174170059151","0.869267910165406","0.883080429952895"
"No","2002","middle vocational","East Germany","2535","0.869852275376078","0.857591585259242","0.882112965492913"
"No","2002","vocational + Abi","West Germany","927","0.885781540292493","0.866468720247297","0.90509436033769"
"No","2002","vocational + Abi","East Germany","115","0.835270823656288","0.772929279377366","0.897612367935209"
"No","2002","higher vocational","West Germany","1126","0.872376941820986","0.854196785402573","0.890557098239399"
"No","2002","higher vocational","East Germany","409","0.895924341886744","0.867835721051263","0.924012962722224"
"No","2002","higher education","West Germany","2916","0.895794319770985","0.885269211068229","0.906319428473742"
"No","2002","higher education","East Germany","1173","0.870064776375202","0.851967401957788","0.888162150792616"
"Yes","2003","in school","West Germany","24","","",""
"Yes","2003","in school","East Germany","10","","",""
"Yes","2003","inadequately","West Germany","30","0.170395106997101","0.124066201247932","0.21672401274627"
"Yes","2003","inadequately","East Germany","3","","",""
"Yes","2003","general elemantary","West Germany","327","0.145776314882078","0.131454003676624","0.160098626087533"
"Yes","2003","general elemantary","East Germany","60","0.173331295403013","0.137086527813831","0.209576062992195"
"Yes","2003","middle vocational","West Germany","1006","0.12496755382117","0.11786286684554","0.132072240796799"
"Yes","2003","middle vocational","East Germany","350","0.127148758906583","0.114844429613366","0.1394530881998"
"Yes","2003","vocational + Abi","West Germany","119","0.143578994421577","0.122038120883582","0.165119867959572"
"Yes","2003","vocational + Abi","East Germany","12","","",""
"Yes","2003","higher vocational","West Germany","152","0.124897087021832","0.106473721838386","0.143320452205279"
"Yes","2003","higher vocational","East Germany","47","0.0985418862450502","0.0710956876439112","0.125988084846189"
"Yes","2003","higher education","West Germany","310","0.0958634602358158","0.0854374498382398","0.106289470633392"
"Yes","2003","higher education","East Germany","168","0.150246480401242","0.130778110356252","0.169714850446231"
"No","2003","in school","West Germany","428","0.948223486011741","0.927796672169732","0.968650299853749"
"No","2003","in school","East Germany","151","0.934973245200835","0.896885892719303","0.973060597682366"
"No","2003","inadequately","West Germany","223","0.829604893002899","0.78327598725373","0.875933798752068"
"No","2003","inadequately","East Germany","12","","",""
"No","2003","general elemantary","West Germany","2005","0.854223685117922","0.839901373912467","0.868545996323376"
"No","2003","general elemantary","East Germany","359","0.826668704596987","0.790423937007805","0.862913472186169"
"No","2003","middle vocational","West Germany","7316","0.87503244617883","0.867927759203201","0.88213713315446"
"No","2003","middle vocational","East Germany","2466","0.872851241093417","0.8605469118002","0.885155570386634"
"No","2003","vocational + Abi","West Germany","899","0.856421005578423","0.834880132040428","0.877961879116418"
"No","2003","vocational + Abi","East Germany","131","0.890574185736574","0.839408945570059","0.94173942590309"
"No","2003","higher vocational","West Germany","1085","0.875102912978168","0.856679547794721","0.893526278161614"
"No","2003","higher vocational","East Germany","406","0.90145811375495","0.874011915153811","0.928904312356089"
"No","2003","higher education","West Germany","2753","0.904136539764184","0.893710529366608","0.91456255016176"
"No","2003","higher education","East Germany","1126","0.849753519598758","0.830285149553769","0.869221889643747"
"Yes","2004","in school","West Germany","19","","",""
"Yes","2004","in school","East Germany","15","","",""
"Yes","2004","inadequately","West Germany","34","0.153341334169327","0.107468273675027","0.199214394663627"
"Yes","2004","inadequately","East Germany","2","","",""
"Yes","2004","general elemantary","West Germany","320","0.145681128323587","0.131002648233261","0.160359608413912"
"Yes","2004","general elemantary","East Germany","42","0.135277074917261","0.100706646866448","0.169847502968075"
"Yes","2004","middle vocational","West Germany","1011","0.132646439489029","0.125240496903758","0.1400523820743"
"Yes","2004","middle vocational","East Germany","334","0.131773512756911","0.119156821813287","0.144390203700536"
"Yes","2004","vocational + Abi","West Germany","100","0.0947356018317709","0.0766660726153097","0.112805131048232"
"Yes","2004","vocational + Abi","East Germany","15","","",""
"Yes","2004","higher vocational","West Germany","161","0.147194513348747","0.127181814899821","0.167207211797672"
"Yes","2004","higher vocational","East Germany","58","0.153731148603693","0.119835919275197","0.187626377932189"
"Yes","2004","higher education","West Germany","314","0.115465735604528","0.104067739260056","0.126863731949"
"Yes","2004","higher education","East Germany","160","0.133221596355431","0.114605678071655","0.151837514639206"
"No","2004","in school","West Germany","453","0.95393805671452","0.935027326133062","0.972848787295979"
"No","2004","in school","East Germany","149","0.893929582364727","0.846802021703535","0.94105714302592"
"No","2004","inadequately","West Germany","203","0.846658665830674","0.800785605336373","0.892531726324974"
"No","2004","inadequately","East Germany","16","","",""
"No","2004","general elemantary","West Germany","1899","0.854318871676413","0.839640391586088","0.868997351766739"
"No","2004","general elemantary","East Germany","334","0.864722925082739","0.830152497031925","0.899293353133552"
"No","2004","middle vocational","West Germany","7047","0.867353560510971","0.8599476179257","0.874759503096242"
"No","2004","middle vocational","East Germany","2427","0.868226487243089","0.855609796299464","0.880843178186713"
"No","2004","vocational + Abi","West Germany","909","0.905264398168229","0.887194868951768","0.92333392738469"
"No","2004","vocational + Abi","East Germany","139","0.932866221600359","0.893341578240471","0.972390864960248"
"No","2004","higher vocational","West Germany","1043","0.852805486651253","0.832792788202328","0.872818185100179"
"No","2004","higher vocational","East Germany","377","0.846268851396307","0.812373622067811","0.880164080724803"
"No","2004","higher education","West Germany","2706","0.884534264395472","0.873136268051","0.895932260739944"
"No","2004","higher education","East Germany","1120","0.866778403644569","0.848162485360794","0.885394321928345"
"Yes","2005","in school","West Germany","18","","",""
"Yes","2005","in school","East Germany","7","","",""
"Yes","2005","inadequately","West Germany","28","","",""
"Yes","2005","inadequately","East Germany","1","","",""
"Yes","2005","general elemantary","West Germany","265","0.143268863143223","0.128165417544858","0.158372308741589"
"Yes","2005","general elemantary","East Germany","40","0.133010540915885","0.0969675485384179","0.169053533293352"
"Yes","2005","middle vocational","West Germany","874","0.121384382481893","0.114063891463849","0.128704873499938"
"Yes","2005","middle vocational","East Germany","321","0.135217555845965","0.122141160944615","0.148293950747314"
"Yes","2005","vocational + Abi","West Germany","88","0.0949167729582697","0.0764813028545428","0.113352243061997"
"Yes","2005","vocational + Abi","East Germany","18","","",""
"Yes","2005","higher vocational","West Germany","115","0.104685216789223","0.086921418831493","0.122449014746953"
"Yes","2005","higher vocational","East Germany","72","0.197000232543255","0.158962508359691","0.235037956726818"
"Yes","2005","higher education","West Germany","291","0.100930703938119","0.0899952442038239","0.111866163672415"
"Yes","2005","higher education","East Germany","156","0.136342821616482","0.117342568445525","0.155343074787438"
"No","2005","in school","West Germany","485","0.945433577885534","0.925584407993735","0.965282747777334"
"No","2005","in school","East Germany","139","0.956523950706519","0.923445540862291","0.989602360550746"
"No","2005","inadequately","West Germany","198","0.896839392821567","0.857183461455448","0.936495324187686"
"No","2005","inadequately","East Germany","17","","",""
"No","2005","general elemantary","West Germany","1802","0.856731136856777","0.841627691258411","0.871834582455142"
"No","2005","general elemantary","East Germany","301","0.866989459084115","0.830946466706648","0.903032451461582"
"No","2005","middle vocational","West Germany","6771","0.878615617518106","0.871295126500062","0.885936108536151"
"No","2005","middle vocational","East Germany","2306","0.864782444154035","0.851706049252686","0.877858839055385"
"No","2005","vocational + Abi","West Germany","883","0.90508322704173","0.886647756938003","0.923518697145457"
"No","2005","vocational + Abi","East Germany","144","0.878986773773641","0.828764291565294","0.929209255981988"
"No","2005","higher vocational","West Germany","1026","0.895314783210777","0.877550985253047","0.913078581168507"
"No","2005","higher vocational","East Germany","348","0.802999767456745","0.764962043273182","0.841037491640309"
"No","2005","higher education","West Germany","2624","0.899069296061881","0.888133836327585","0.910004755796176"
"No","2005","higher education","East Germany","1097","0.863657178383519","0.844656925212562","0.882657431554475"
"Yes","2006","in school","West Germany","16","","",""
"Yes","2006","in school","East Germany","6","","",""
"Yes","2006","inadequately","West Germany","28","","",""
"Yes","2006","inadequately","East Germany","2","","",""
"Yes","2006","general elemantary","West Germany","301","0.148216504698388","0.133109390302963","0.163323619093813"
"Yes","2006","general elemantary","East Germany","62","0.207670438627359","0.166504886474835","0.248835990779883"
"Yes","2006","middle vocational","West Germany","981","0.12661522529382","0.119462851632536","0.133767598955104"
"Yes","2006","middle vocational","East Germany","342","0.136808762998281","0.124116407279477","0.149501118717085"
"Yes","2006","vocational + Abi","West Germany","118","0.102281764075044","0.08393596730162","0.120627560848467"
"Yes","2006","vocational + Abi","East Germany","22","","",""
"Yes","2006","higher vocational","West Germany","146","0.136860890206935","0.117637544085969","0.1560842363279"
"Yes","2006","higher vocational","East Germany","52","0.124594902849761","0.0932700653370274","0.155919740362495"
"Yes","2006","higher education","West Germany","306","0.0975976137523017","0.087389942754381","0.107805284750222"
"Yes","2006","higher education","East Germany","174","0.134523674848843","0.116233858490591","0.152813491207096"
"No","2006","in school","West Germany","308","0.944636269993562","0.919735053434616","0.969537486552508"
"No","2006","in school","East Germany","67","0.939795223959332","0.885229647164097","0.994360800754566"
"No","2006","inadequately","West Germany","190","0.844005305762599","0.795838555490153","0.892172056035045"
"No","2006","inadequately","East Germany","21","","",""
"No","2006","general elemantary","West Germany","1824","0.851783495301612","0.836676380906187","0.866890609697037"
"No","2006","general elemantary","East Germany","311","0.792329561372641","0.751164009220117","0.833495113525165"
"No","2006","middle vocational","West Germany","7323","0.87338477470618","0.866232401044896","0.880537148367463"
"No","2006","middle vocational","East Germany","2474","0.863191237001719","0.850498881282915","0.875883592720523"
"No","2006","vocational + Abi","West Germany","930","0.897718235924956","0.879372439151533","0.91606403269838"
"No","2006","vocational + Abi","East Germany","149","0.842446038674062","0.787840619464938","0.897051457883186"
"No","2006","higher vocational","West Germany","1082","0.863139109793065","0.8439157636721","0.882362455914031"
"No","2006","higher vocational","East Germany","375","0.875405097150239","0.844080259637505","0.906729934662972"
"No","2006","higher education","West Germany","2941","0.902402386247698","0.892194715249778","0.912610057245619"
"No","2006","higher education","East Germany","1163","0.865476325151157","0.847186508792904","0.883766141509409"
"Yes","2007","in school","West Germany","18","","",""
"Yes","2007","in school","East Germany","3","","",""
"Yes","2007","inadequately","West Germany","28","","",""
"Yes","2007","inadequately","East Germany","4","","",""
"Yes","2007","general elemantary","West Germany","273","0.147268891217155","0.13128403780284","0.16325374463147"
"Yes","2007","general elemantary","East Germany","59","0.168778361748043","0.128366586896271","0.209190136599815"
"Yes","2007","middle vocational","West Germany","916","0.126546616657955","0.119129402155334","0.133963831160577"
"Yes","2007","middle vocational","East Germany","313","0.11725815829179","0.104966979414359","0.129549337169221"
"Yes","2007","vocational + Abi","West Germany","107","0.110500600045135","0.0911176352016894","0.12988356488858"
"Yes","2007","vocational + Abi","East Germany","18","","",""
"Yes","2007","higher vocational","West Germany","131","0.115776208653422","0.0971044897325948","0.134447927574249"
"Yes","2007","higher vocational","East Germany","55","0.156258584430782","0.120939315899282","0.191577852962283"
"Yes","2007","higher education","West Germany","328","0.110036020050126","0.0990165417004227","0.12105549839983"
"Yes","2007","higher education","East Germany","181","0.15384233181166","0.134229514224697","0.173455149398623"
"No","2007","in school","West Germany","239","0.914568445014612","0.88039421080542","0.948742679223804"
"No","2007","in school","East Germany","78","0.97246568585356","0.936830432069542","1.00810093963758"
"No","2007","inadequately","West Germany","168","0.863400797581199","0.815322358444365","0.911479236718033"
"No","2007","inadequately","East Germany","19","","",""
"No","2007","general elemantary","West Germany","1615","0.852731108782845","0.83674625536853","0.86871596219716"
"No","2007","general elemantary","East Germany","271","0.831221638251957","0.790809863400185","0.871633413103729"
"No","2007","middle vocational","West Germany","6802","0.873453383342045","0.866036168839423","0.880870597844666"
"No","2007","middle vocational","East Germany","2319","0.88274184170821","0.870450662830779","0.895033020585641"
"No","2007","vocational + Abi","West Germany","898","0.889499399954865","0.870116435111419","0.90888236479831"
"No","2007","vocational + Abi","East Germany","149","0.913719782493166","0.871135240081936","0.956304324904396"
"No","2007","higher vocational","West Germany","997","0.884223791346578","0.865552072425751","0.902895510267405"
"No","2007","higher vocational","East Germany","351","0.843741415569218","0.808422147037717","0.879060684100718"
"No","2007","higher education","West Germany","2770","0.889963979949874","0.87894450160017","0.900983458299577"
"No","2007","higher education","East Germany","1119","0.84615766818834","0.826544850601378","0.865770485775303"
"Yes","2008","in school","West Germany","12","","",""
"Yes","2008","in school","East Germany","7","","",""
"Yes","2008","inadequately","West Germany","15","","",""
"Yes","2008","inadequately","East Germany","3","","",""
"Yes","2008","general elemantary","West Germany","244","0.144392438953956","0.127795997230782","0.16098888067713"
"Yes","2008","general elemantary","East Germany","43","0.135859179547462","0.0974057636108856","0.174312595484038"
"Yes","2008","middle vocational","West Germany","838","0.111950556458059","0.104692159051616","0.119208953864502"
"Yes","2008","middle vocational","East Germany","329","0.12758631829564","0.114531794116776","0.140640842474505"
"Yes","2008","vocational + Abi","West Germany","95","0.099190675166721","0.0799896193399967","0.118391730993445"
"Yes","2008","vocational + Abi","East Germany","20","","",""
"Yes","2008","higher vocational","West Germany","120","0.127754946141683","0.107486411532498","0.148023480750868"
"Yes","2008","higher vocational","East Germany","48","0.127221835572212","0.0934958055720308","0.160947865572393"
"Yes","2008","higher education","West Germany","312","0.112916135853335","0.101503047242754","0.124329224463916"
"Yes","2008","higher education","East Germany","157","0.143593846395737","0.124083274289534","0.163104418501941"
"No","2008","in school","West Germany","260","0.955821821403482","0.931401239239906","0.980242403567057"
"No","2008","in school","East Germany","74","0.903007876091554","0.838558371190053","0.967457380993055"
"No","2008","inadequately","West Germany","150","0.916659781334957","0.87448648716601","0.958833075503904"
"No","2008","inadequately","East Germany","16","","",""
"No","2008","general elemantary","West Germany","1479","0.855607561046044","0.83901111932287","0.872204002769218"
"No","2008","general elemantary","East Germany","262","0.864140820452538","0.825687404515962","0.902594236389114"
"No","2008","middle vocational","West Germany","6411","0.888049443541941","0.880791046135498","0.895307840948384"
"No","2008","middle vocational","East Germany","2180","0.87241368170436","0.859359157525495","0.885468205883224"
"No","2008","vocational + Abi","West Germany","836","0.900809324833279","0.881608269006555","0.920010380660003"
"No","2008","vocational + Abi","East Germany","145","0.878146654614749","0.828234263825246","0.928059045404251"
"No","2008","higher vocational","West Germany","922","0.872245053858317","0.851976519249132","0.892513588467502"
"No","2008","higher vocational","East Germany","327","0.872778164427788","0.839052134427607","0.906504194427969"
"No","2008","higher education","West Germany","2642","0.887083864146665","0.875670775536084","0.898496952757246"
"No","2008","higher education","East Germany","1084","0.856406153604263","0.836895581498059","0.875916725710466"
"Yes","2009","in school","West Germany","15","","",""
"Yes","2009","in school","East Germany","3","","",""
"Yes","2009","inadequately","West Germany","19","","",""
"Yes","2009","inadequately","East Germany","2","","",""
"Yes","2009","general elemantary","West Germany","219","0.134369535256926","0.117347065238454","0.151392005275398"
"Yes","2009","general elemantary","East Germany","39","0.125477637606911","0.0855940900919347","0.165361185121886"
"Yes","2009","middle vocational","West Germany","913","0.137141748396154","0.128898666750895","0.145384830041412"
"Yes","2009","middle vocational","East Germany","324","0.13938938734412","0.125538429969521","0.15324034471872"
"Yes","2009","vocational + Abi","West Germany","84","0.118233014338114","0.0965139783932412","0.139952050282986"
"Yes","2009","vocational + Abi","East Germany","16","","",""
"Yes","2009","higher vocational","West Germany","119","0.112051078606917","0.0921288939974542","0.131973263216379"
"Yes","2009","higher vocational","East Germany","64","0.171941402173407","0.133545762825345","0.210337041521468"
"Yes","2009","higher education","West Germany","308","0.114349208668715","0.102636891702697","0.126061525634733"
"Yes","2009","higher education","East Germany","163","0.131549200127654","0.112473031503146","0.150625368752161"
"No","2009","in school","West Germany","242","0.95568187144259","0.930520812810942","0.980842930074238"
"No","2009","in school","East Germany","52","0.934694089705792","0.869399418657188","0.999988760754396"
"No","2009","inadequately","West Germany","133","0.874008184069319","0.821254206000536","0.926762162138101"
"No","2009","inadequately","East Germany","14","","",""
"No","2009","general elemantary","West Germany","1323","0.865630464743074","0.848607994724602","0.882652934761546"
"No","2009","general elemantary","East Germany","226","0.874522362393089","0.834638814878114","0.914405909908065"
"No","2009","middle vocational","West Germany","5777","0.862858251603846","0.854615169958588","0.871101333249105"
"No","2009","middle vocational","East Germany","2078","0.86061061265588","0.84675965528128","0.874461570030479"
"No","2009","vocational + Abi","West Germany","765","0.881766985661886","0.860047949717014","0.903486021606759"
"No","2009","vocational + Abi","East Germany","137","0.875439981289333","0.823115504246357","0.92776445833231"
"No","2009","higher vocational","West Germany","844","0.887948921393083","0.868026736783621","0.907871106002546"
"No","2009","higher vocational","East Germany","307","0.828058597826593","0.789662958478532","0.866454237174655"
"No","2009","higher education","West Germany","2528","0.885650791331285","0.873938474365267","0.897363108297303"
"No","2009","higher education","East Germany","1043","0.868450799872346","0.849374631247839","0.887526968496854"
"Yes","2010","in school","West Germany","22","","",""
"Yes","2010","in school","East Germany","2","","",""
"Yes","2010","inadequately","West Germany","63","0.142566506120243","0.103894897088874","0.181238115151613"
"Yes","2010","inadequately","East Germany","6","","",""
"Yes","2010","general elemantary","West Germany","329","0.147787672078409","0.1327198884049","0.162855455751917"
"Yes","2010","general elemantary","East Germany","61","0.12653333562627","0.0907727440096503","0.16229392724289"
"Yes","2010","middle vocational","West Germany","1266","0.134822203457854","0.127701399054443","0.141943007861265"
"Yes","2010","middle vocational","East Germany","391","0.134052150013938","0.121738598266606","0.14636570176127"
"Yes","2010","vocational + Abi","West Germany","173","0.0963583803181869","0.0811962769649929","0.111520483671381"
"Yes","2010","vocational + Abi","East Germany","40","0.127221209285646","0.0865609550587796","0.167881463512512"
"Yes","2010","higher vocational","West Germany","160","0.127965777793949","0.10908895225338","0.146842603334517"
"Yes","2010","higher vocational","East Germany","67","0.139878090653495","0.106506347252559","0.17324983405443"
"Yes","2010","higher education","West Germany","475","0.101840605290977","0.0924445892528697","0.111236621329084"
"Yes","2010","higher education","East Germany","205","0.144864559546298","0.126408099111659","0.163321019980937"
"No","2010","in school","West Germany","346","0.951594522043568","0.929666603729802","0.973522440357333"
"No","2010","in school","East Germany","45","0.93843146366496","0.869711984879581","1.00715094245034"
"No","2010","inadequately","West Germany","251","0.857433493879757","0.818761884848387","0.896105102911126"
"No","2010","inadequately","East Germany","24","","",""
"No","2010","general elemantary","West Germany","1802","0.852212327921591","0.837144544248083","0.8672801115951"
"No","2010","general elemantary","East Germany","271","0.87346666437373","0.83770607275711","0.90922725599035"
"No","2010","middle vocational","West Germany","7571","0.865177796542146","0.858056992138735","0.872298600945557"
"No","2010","middle vocational","East Germany","2550","0.865947849986062","0.85363429823873","0.878261401733394"
