"ple0053","year","bula_h","e11103","n","percent","lower_confidence","upper_confidence"
"Yes","1984","Berlin","Not Working","19","","",""
"Yes","1984","Brandenburg","Full Time","","","",""
"Yes","1984","Brandenburg","Part Time","","","",""
"Yes","1984","Brandenburg","Not Working","","","",""
"Yes","1984","Mecklenburg-Western Pomerania","Full Time","","","",""
"Yes","1984","Mecklenburg-Western Pomerania","Part Time","","","",""
"Yes","1984","Mecklenburg-Western Pomerania","Not Working","","","",""
"Yes","1984","Saxony","Full Time","","","",""
"Yes","1984","Saxony","Part Time","","","",""
"Yes","1984","Saxony","Not Working","","","",""
"Yes","1984","Saxony-Anhalt","Full Time","","","",""
"Yes","1984","Saxony-Anhalt","Part Time","","","",""
"Yes","1984","Saxony-Anhalt","Not Working","","","",""
"Yes","1984","Thuringia","Full Time","","","",""
"Yes","1984","Thuringia","Part Time","","","",""
"Yes","1984","Thuringia","Not Working","","","",""
"No","1984","Schleswig-Holstein","Full Time","160","0.923117525246973","0.883533893098816","0.96270115739513"
"No","1984","Schleswig-Holstein","Part Time","56","0.916247284409967","0.847842950977028","0.984651617842906"
"No","1984","Schleswig-Holstein","Not Working","130","0.87544679828858","0.822425875248209","0.928467721328952"
"No","1984","Hamburg","Full Time","132","0.879756274401254","0.827356474120457","0.932156074682051"
"No","1984","Hamburg","Part Time","38","0.915356406793945","0.831175111431108","0.999537702156782"
"No","1984","Hamburg","Not Working","104","0.855219416301086","0.792261346359806","0.918177486242366"
"No","1984","Lower Saxony","Full Time","455","0.913065242124655","0.888370146132182","0.937760338117129"
"No","1984","Lower Saxony","Part Time","172","0.864111382294459","0.816381331202831","0.911841433386086"
"No","1984","Lower Saxony","Not Working","471","0.879448087734649","0.851908774579228","0.906987400890071"
"No","1984","Bremen","Full Time","32","0.84260198547724","0.726813024554373","0.958390946400108"
"No","1984","Bremen","Part Time","19","","",""
"No","1984","Bremen","Not Working","63","0.859108982107201","0.778183610958938","0.940034353255464"
"No","1984","North Rhine-Westphalia","Full Time","1309","0.909993786275621","0.895247954154487","0.924739618396754"
"No","1984","North Rhine-Westphalia","Part Time","427","0.87593451534145","0.846686292155834","0.905182738527067"
"No","1984","North Rhine-Westphalia","Not Working","1158","0.87115832648033","0.853112331881476","0.889204321079183"
"No","1984","Hesse","Full Time","539","0.918004396657487","0.895922396539403","0.940086396775571"
"No","1984","Hesse","Part Time","164","0.833088413766703","0.780883805069298","0.885293022464107"
"No","1984","Hesse","Not Working","404","0.886432216994782","0.857500284498833","0.915364149490731"
"No","1984","Rhineland-Palatinate,Saarland","Full Time","344","0.912052548694794","0.883463547969073","0.940641549420515"
"No","1984","Rhineland-Palatinate,Saarland","Part Time","102","0.899884380526943","0.844542597717943","0.955226163335943"
"No","1984","Rhineland-Palatinate,Saarland","Not Working","317","0.856906278237124","0.820933469275393","0.892879087198855"
"No","1984","Baden-Württemberg","Full Time","1041","0.8929698090698","0.875247823710673","0.910691794428926"
"No","1984","Baden-Württemberg","Part Time","291","0.883142893060385","0.848844308738403","0.917441477382367"
"No","1984","Baden-Württemberg","Not Working","666","0.882415426211505","0.859499420406014","0.905331432016997"
"No","1984","Bavaria","Full Time","906","0.892767386206646","0.873685556819278","0.911849215594014"
"No","1984","Bavaria","Part Time","318","0.881750216307801","0.848348111711074","0.915152320904529"
"No","1984","Bavaria","Not Working","646","0.877015497334851","0.853272625404458","0.900758369265245"
"No","1984","Berlin","Full Time","193","0.908456101623287","0.86945246352075","0.947459739725824"
"No","1984","Berlin","Part Time","63","0.906916409971385","0.837858436907369","0.975974383035401"
"No","1984","Berlin","Not Working","113","0.864693998836896","0.806342652976044","0.923045344697747"
"No","1984","Brandenburg","Full Time","","","",""
"No","1984","Brandenburg","Part Time","","","",""
"No","1984","Brandenburg","Not Working","","","",""
"No","1984","Mecklenburg-Western Pomerania","Full Time","","","",""
"No","1984","Mecklenburg-Western Pomerania","Part Time","","","",""
"No","1984","Mecklenburg-Western Pomerania","Not Working","","","",""
"No","1984","Saxony","Full Time","","","",""
"No","1984","Saxony","Part Time","","","",""
"No","1984","Saxony","Not Working","","","",""
"No","1984","Saxony-Anhalt","Full Time","","","",""
"No","1984","Saxony-Anhalt","Part Time","","","",""
"No","1984","Saxony-Anhalt","Not Working","","","",""
"No","1984","Thuringia","Full Time","","","",""
"No","1984","Thuringia","Part Time","","","",""
"No","1984","Thuringia","Not Working","","","",""
"Yes","1985","Schleswig-Holstein","Full Time","10","","",""
"Yes","1985","Schleswig-Holstein","Part Time","14","","",""
"Yes","1985","Schleswig-Holstein","Not Working","20","","",""
"Yes","1985","Hamburg","Full Time","13","","",""
"Yes","1985","Hamburg","Part Time","4","","",""
"Yes","1985","Hamburg","Not Working","15","","",""
"Yes","1985","Lower Saxony","Full Time","24","","",""
"Yes","1985","Lower Saxony","Part Time","20","","",""
"Yes","1985","Lower Saxony","Not Working","74","0.159606253030882","0.126944395293869","0.192268110767895"
"Yes","1985","Bremen","Full Time","","","",""
"Yes","1985","Bremen","Part Time","1","","",""
"Yes","1985","Bremen","Not Working","7","","",""
"Yes","1985","North Rhine-Westphalia","Full Time","117","0.0881045487473854","0.0726608030015648","0.103548294493206"
"Yes","1985","North Rhine-Westphalia","Part Time","63","0.114123282219292","0.0854081111306544","0.142838453307929"
"Yes","1985","North Rhine-Westphalia","Not Working","168","0.137062850465117","0.117604459253336","0.156521241676898"
"Yes","1985","Hesse","Full Time","37","0.0515763209744152","0.0325667290801405","0.0705859128686899"
"Yes","1985","Hesse","Part Time","22","","",""
"Yes","1985","Hesse","Not Working","54","0.135119091493499","0.102656752772759","0.167581430214239"
"Yes","1985","Rhineland-Palatinate,Saarland","Full Time","34","0.0831152179316846","0.0535097101789254","0.112720725684444"
"Yes","1985","Rhineland-Palatinate,Saarland","Part Time","9","","",""
"Yes","1985","Rhineland-Palatinate,Saarland","Not Working","45","0.141839709060135","0.104479541891908","0.179199876228362"
"Yes","1985","Baden-Württemberg","Full Time","99","0.075282911491427","0.0591853205461541","0.0913805024367"
"Yes","1985","Baden-Württemberg","Part Time","47","0.136639454456476","0.100237961438642","0.173040947474309"
"Yes","1985","Baden-Württemberg","Not Working","95","0.134446784010355","0.108825751273156","0.160067816747553"
"Yes","1985","Bavaria","Full Time","90","0.110232126401579","0.0895754620756639","0.130888790727495"
"Yes","1985","Bavaria","Part Time","48","0.122100347203976","0.0884663652150733","0.155734329192879"
"Yes","1985","Bavaria","Not Working","99","0.14759494921382","0.120595799818904","0.174594098608736"
"Yes","1985","Berlin","Full Time","14","","",""
"Yes","1985","Berlin","Part Time","9","","",""
"Yes","1985","Berlin","Not Working","12","","",""
"Yes","1985","Brandenburg","Full Time","","","",""
"Yes","1985","Brandenburg","Part Time","","","",""
"Yes","1985","Brandenburg","Not Working","","","",""
"Yes","1985","Mecklenburg-Western Pomerania","Full Time","","","",""
"Yes","1985","Mecklenburg-Western Pomerania","Part Time","","","",""
"Yes","1985","Mecklenburg-Western Pomerania","Not Working","","","",""
"Yes","1985","Saxony","Full Time","","","",""
"Yes","1985","Saxony","Part Time","","","",""
"Yes","1985","Saxony","Not Working","","","",""
"Yes","1985","Saxony-Anhalt","Full Time","","","",""
"Yes","1985","Saxony-Anhalt","Part Time","","","",""
"Yes","1985","Saxony-Anhalt","Not Working","","","",""
"Yes","1985","Thuringia","Full Time","","","",""
"Yes","1985","Thuringia","Part Time","","","",""
"Yes","1985","Thuringia","Not Working","","","",""
"No","1985","Schleswig-Holstein","Full Time","143","0.935548402874931","0.896639198679454","0.974457607070407"
"No","1985","Schleswig-Holstein","Part Time","50","0.792990428012799","0.693727452320144","0.892253403705453"
"No","1985","Schleswig-Holstein","Not Working","117","0.841135685713008","0.779924046051025","0.902347325374991"
"No","1985","Hamburg","Full Time","117","0.916958126031136","0.869523035124631","0.96439321693764"
"No","1985","Hamburg","Part Time","37","0.907444895960743","0.818736141706928","0.996153650214559"
"No","1985","Hamburg","Not Working","94","0.846354630977006","0.778657421537853","0.914051840416159"
"No","1985","Lower Saxony","Full Time","417","0.942543087596204","0.920823551508071","0.964262623684337"
"No","1985","Lower Saxony","Part Time","164","0.902871349211399","0.860082974203585","0.945659724219212"
"No","1985","Lower Saxony","Not Working","409","0.840393746969118","0.807731889232105","0.873055604706131"
"No","1985","Bremen","Full Time","28","","",""
"No","1985","Bremen","Part Time","22","","",""
"No","1985","Bremen","Not Working","58","0.89295778802306","0.81779819585053","0.96811738019559"
"No","1985","North Rhine-Westphalia","Full Time","1177","0.911895451252615","0.896451705506794","0.927339196998435"
"No","1985","North Rhine-Westphalia","Part Time","408","0.885876717780708","0.857161546692071","0.914591888869346"
"No","1985","North Rhine-Westphalia","Not Working","1032","0.862937149534883","0.843478758323102","0.882395540746664"
"No","1985","Hesse","Full Time","483","0.948423679025585","0.92941408713131","0.96743327091986"
"No","1985","Hesse","Part Time","169","0.888237276803039","0.843554063943976","0.932920489662102"
"No","1985","Hesse","Not Working","372","0.864880908506501","0.832418569785761","0.897343247227241"
"No","1985","Rhineland-Palatinate,Saarland","Full Time","300","0.916884782068315","0.887279274315556","0.946490289821075"
"No","1985","Rhineland-Palatinate,Saarland","Part Time","96","0.91660755106174","0.8637254720555","0.96948963006798"
"No","1985","Rhineland-Palatinate,Saarland","Not Working","290","0.858160290939865","0.820800123771638","0.895520458108092"
"No","1985","Baden-Württemberg","Full Time","933","0.924717088508573","0.9086194975633","0.940814679453846"
"No","1985","Baden-Württemberg","Part Time","295","0.863360545543524","0.826959052525691","0.899762038561358"
"No","1985","Baden-Württemberg","Not Working","586","0.865553215989645","0.839932183252447","0.891174248726844"
"No","1985","Bavaria","Full Time","793","0.889767873598421","0.869111209272505","0.910424537924336"
"No","1985","Bavaria","Part Time","316","0.877899652796024","0.844265670807121","0.911533634784927"
"No","1985","Bavaria","Not Working","564","0.85240505078618","0.825405901391264","0.879404200181097"
"No","1985","Berlin","Full Time","152","0.923421923355515","0.88296933038308","0.963874516327949"
"No","1985","Berlin","Part Time","70","0.894733527335153","0.827058812194601","0.962408242475706"
"No","1985","Berlin","Not Working","110","0.876990876967302","0.818708886622295","0.93527286731231"
"No","1985","Brandenburg","Full Time","","","",""
"No","1985","Brandenburg","Part Time","","","",""
"No","1985","Brandenburg","Not Working","","","",""
"No","1985","Mecklenburg-Western Pomerania","Full Time","","","",""
"No","1985","Mecklenburg-Western Pomerania","Part Time","","","",""
"No","1985","Mecklenburg-Western Pomerania","Not Working","","","",""
"No","1985","Saxony","Full Time","","","",""
"No","1985","Saxony","Part Time","","","",""
"No","1985","Saxony","Not Working","","","",""
"No","1985","Saxony-Anhalt","Full Time","","","",""
"No","1985","Saxony-Anhalt","Part Time","","","",""
"No","1985","Saxony-Anhalt","Not Working","","","",""
"No","1985","Thuringia","Full Time","","","",""
"No","1985","Thuringia","Part Time","","","",""
"No","1985","Thuringia","Not Working","","","",""
"Yes","1986","Schleswig-Holstein","Full Time","11","","",""
"Yes","1986","Schleswig-Holstein","Part Time","13","","",""
"Yes","1986","Schleswig-Holstein","Not Working","10","","",""
"Yes","1986","Hamburg","Full Time","7","","",""
"Yes","1986","Hamburg","Part Time","8","","",""
"Yes","1986","Hamburg","Not Working","13","","",""
"Yes","1986","Lower Saxony","Full Time","36","0.0904202617106594","0.0641270729302714","0.116713450491047"
"Yes","1986","Lower Saxony","Part Time","13","","",""
"Yes","1986","Lower Saxony","Not Working","63","0.149527504554776","0.117009957118456","0.182045051991096"
"Yes","1986","Bremen","Full Time","3","","",""
"Yes","1986","Bremen","Part Time","1","","",""
"Yes","1986","Bremen","Not Working","9","","",""
"Yes","1986","North Rhine-Westphalia","Full Time","127","0.096234355034504","0.0799763393482048","0.112492370720803"
"Yes","1986","North Rhine-Westphalia","Part Time","64","0.142347773257746","0.109920411962044","0.174775134553447"
"Yes","1986","North Rhine-Westphalia","Not Working","166","0.145506789215823","0.125188957984354","0.165824620447292"
"Yes","1986","Hesse","Full Time","40","0.0740404029557718","0.0505676218829336","0.0975131840286099"
"Yes","1986","Hesse","Part Time","26","","",""
"Yes","1986","Hesse","Not Working","67","0.178526563688529","0.140073248456965","0.216979878920092"
"Yes","1986","Rhineland-Palatinate,Saarland","Full Time","30","0.0865278415741287","0.0568184017976328","0.116237281350625"
"Yes","1986","Rhineland-Palatinate,Saarland","Part Time","22","","",""
"Yes","1986","Rhineland-Palatinate,Saarland","Not Working","42","0.162774508726376","0.122007651512549","0.203541365940202"
"Yes","1986","Baden-Württemberg","Full Time","95","0.08078098762409","0.0639671601685766","0.0975948150796034"
"Yes","1986","Baden-Württemberg","Part Time","50","0.138899872747064","0.10277099180492","0.175028753689208"
"Yes","1986","Baden-Württemberg","Not Working","113","0.157821410589765","0.129598348269786","0.186044472909744"
"Yes","1986","Bavaria","Full Time","86","0.0895385723033126","0.0702874703137285","0.108789674292897"
"Yes","1986","Bavaria","Part Time","48","0.136789096339624","0.100476853948486","0.173101338730762"
"Yes","1986","Bavaria","Not Working","94","0.165573918342877","0.135581465569658","0.195566371116096"
"Yes","1986","Berlin","Full Time","12","","",""
"Yes","1986","Berlin","Part Time","10","","",""
"Yes","1986","Berlin","Not Working","20","","",""
"Yes","1986","Brandenburg","Full Time","","","",""
"Yes","1986","Brandenburg","Part Time","","","",""
"Yes","1986","Brandenburg","Not Working","","","",""
"Yes","1986","Mecklenburg-Western Pomerania","Full Time","","","",""
"Yes","1986","Mecklenburg-Western Pomerania","Part Time","","","",""
"Yes","1986","Mecklenburg-Western Pomerania","Not Working","","","",""
"Yes","1986","Saxony","Full Time","","","",""
"Yes","1986","Saxony","Part Time","","","",""
"Yes","1986","Saxony","Not Working","","","",""
"Yes","1986","Saxony-Anhalt","Full Time","","","",""
"Yes","1986","Saxony-Anhalt","Part Time","","","",""
"Yes","1986","Saxony-Anhalt","Not Working","","","",""
"Yes","1986","Thuringia","Full Time","","","",""
"Yes","1986","Thuringia","Part Time","","","",""
"Yes","1986","Thuringia","Not Working","","","",""
"No","1986","Schleswig-Holstein","Full Time","130","0.90957031177801","0.862232062774494","0.956908560781527"
"No","1986","Schleswig-Holstein","Part Time","60","0.827888559802819","0.741296619538952","0.914480500066687"
"No","1986","Schleswig-Holstein","Not Working","98","0.909223509951598","0.855041110357352","0.963405909545844"
"No","1986","Hamburg","Full Time","108","0.960377121363316","0.924724367108128","0.996029875618504"
"No","1986","Hamburg","Part Time","29","","",""
"No","1986","Hamburg","Not Working","89","0.863583642536169","0.796974562814889","0.93019272225745"
"No","1986","Lower Saxony","Full Time","421","0.909579738289341","0.883286549508953","0.935872927069729"
"No","1986","Lower Saxony","Part Time","178","0.93153101298871","0.895715018231645","0.967347007745775"
"No","1986","Lower Saxony","Not Working","399","0.850472495445224","0.817954948008904","0.882990042881545"
"No","1986","Bremen","Full Time","30","0.92425059681559","0.833973912763304","1.01452728086788"
"No","1986","Bremen","Part Time","16","","",""
"No","1986","Bremen","Not Working","50","0.855068107099371","0.765241618825802","0.944894595372939"
"No","1986","North Rhine-Westphalia","Full Time","1137","0.903765644965496","0.887507629279197","0.920023660651795"
"No","1986","North Rhine-Westphalia","Part Time","382","0.857652226742254","0.825224865446553","0.890079588037956"
"No","1986","North Rhine-Westphalia","Not Working","991","0.854493210784177","0.834175379552708","0.874811042015646"
"No","1986","Hesse","Full Time","438","0.925959597044228","0.90248681597139","0.949432378117066"
"No","1986","Hesse","Part Time","163","0.897372596913018","0.854107741132765","0.94063745269327"
"No","1986","Hesse","Not Working","314","0.821473436311471","0.783020121079908","0.859926751543035"
"No","1986","Rhineland-Palatinate,Saarland","Full Time","314","0.913472158425871","0.883762718649376","0.943181598202367"
"No","1986","Rhineland-Palatinate,Saarland","Part Time","88","0.779614538424195","0.702153523341757","0.857075553506633"
"No","1986","Rhineland-Palatinate,Saarland","Not Working","273","0.837225491273624","0.796458634059798","0.877992348487451"
"No","1986","Baden-Württemberg","Full Time","914","0.91921901237591","0.902405184920397","0.936032839831423"
"No","1986","Baden-Württemberg","Part Time","302","0.861100127252936","0.824971246310792","0.89722900819508"
"No","1986","Baden-Württemberg","Not Working","528","0.842178589410235","0.813955527090256","0.870401651730214"
"No","1986","Bavaria","Full Time","759","0.910461427696687","0.891210325707103","0.929712529686272"
"No","1986","Bavaria","Part Time","296","0.863210903660376","0.826898661269238","0.899523146051514"
"No","1986","Bavaria","Not Working","496","0.834426081657123","0.804433628883904","0.864418534430342"
"No","1986","Berlin","Full Time","159","0.933809003558268","0.896545942869175","0.971072064247361"
"No","1986","Berlin","Part Time","61","0.889187151770866","0.816172408097826","0.962201895443906"
"No","1986","Berlin","Not Working","92","0.786704550316454","0.710840555820312","0.862568544812596"
"No","1986","Brandenburg","Full Time","","","",""
"No","1986","Brandenburg","Part Time","","","",""
"No","1986","Brandenburg","Not Working","","","",""
"No","1986","Mecklenburg-Western Pomerania","Full Time","","","",""
"No","1986","Mecklenburg-Western Pomerania","Part Time","","","",""
"No","1986","Mecklenburg-Western Pomerania","Not Working","","","",""
"No","1986","Saxony","Full Time","","","",""
"No","1986","Saxony","Part Time","","","",""
"No","1986","Saxony","Not Working","","","",""
"No","1986","Saxony-Anhalt","Full Time","","","",""
"No","1986","Saxony-Anhalt","Part Time","","","",""
"No","1986","Saxony-Anhalt","Not Working","","","",""
"No","1986","Thuringia","Full Time","","","",""
"No","1986","Thuringia","Part Time","","","",""
"No","1986","Thuringia","Not Working","","","",""
"Yes","1987","Schleswig-Holstein","Full Time","10","","",""
"Yes","1987","Schleswig-Holstein","Part Time","6","","",""
"Yes","1987","Schleswig-Holstein","Not Working","16","","",""
"Yes","1987","Hamburg","Full Time","11","","",""
"Yes","1987","Hamburg","Part Time","1","","",""
"Yes","1987","Hamburg","Not Working","13","","",""
"Yes","1987","Lower Saxony","Full Time","35","0.0796228841113325","0.0551751003444949","0.10407066787817"
"Yes","1987","Lower Saxony","Part Time","27","","",""
"Yes","1987","Lower Saxony","Not Working","69","0.154428463765066","0.120233803114192","0.18862312441594"
"Yes","1987","Bremen","Full Time","4","","",""
"Yes","1987","Bremen","Part Time","","","",""
"Yes","1987","Bremen","Not Working","7","","",""
"Yes","1987","North Rhine-Westphalia","Full Time","131","0.100869252606339","0.0841943470939732","0.117544158118705"
"Yes","1987","North Rhine-Westphalia","Part Time","60","0.130380044764439","0.0989533210361234","0.161806768492755"
"Yes","1987","North Rhine-Westphalia","Not Working","150","0.1426764056377","0.122302544323099","0.163050266952302"
"Yes","1987","Hesse","Full Time","47","0.101717464122826","0.0751691064512169","0.128265821794435"
"Yes","1987","Hesse","Part Time","26","","",""
"Yes","1987","Hesse","Not Working","49","0.14975957474699","0.113498155745025","0.186020993748955"
"Yes","1987","Rhineland-Palatinate,Saarland","Full Time","21","","",""
"Yes","1987","Rhineland-Palatinate,Saarland","Part Time","19","","",""
"Yes","1987","Rhineland-Palatinate,Saarland","Not Working","41","0.147620848064714","0.108448187301409","0.186793508828019"
"Yes","1987","Baden-Württemberg","Full Time","85","0.0787911148705226","0.062369891693534","0.0952123380475112"
"Yes","1987","Baden-Württemberg","Part Time","62","0.17870549081358","0.137245464142074","0.220165517485086"
"Yes","1987","Baden-Württemberg","Not Working","105","0.174883151214771","0.144812033785278","0.204954268644264"
"Yes","1987","Bavaria","Full Time","77","0.100475700433124","0.0799737566442426","0.120977644222006"
"Yes","1987","Bavaria","Part Time","41","0.11482888306851","0.0814283609067632","0.148229405230257"
"Yes","1987","Bavaria","Not Working","87","0.170990173892403","0.139695090632921","0.202285257151885"
"Yes","1987","Berlin","Full Time","13","","",""
"Yes","1987","Berlin","Part Time","12","","",""
"Yes","1987","Berlin","Not Working","18","","",""
"Yes","1987","Brandenburg","Full Time","","","",""
"Yes","1987","Brandenburg","Part Time","","","",""
"Yes","1987","Brandenburg","Not Working","","","",""
"Yes","1987","Mecklenburg-Western Pomerania","Full Time","","","",""
"Yes","1987","Mecklenburg-Western Pomerania","Part Time","","","",""
"Yes","1987","Mecklenburg-Western Pomerania","Not Working","","","",""
"Yes","1987","Saxony","Full Time","","","",""
"Yes","1987","Saxony","Part Time","","","",""
"Yes","1987","Saxony","Not Working","","","",""
"Yes","1987","Saxony-Anhalt","Full Time","","","",""
"Yes","1987","Saxony-Anhalt","Part Time","","","",""
"Yes","1987","Saxony-Anhalt","Not Working","","","",""
"Yes","1987","Thuringia","Full Time","","","",""
"Yes","1987","Thuringia","Part Time","","","",""
"Yes","1987","Thuringia","Not Working","","","",""
"No","1987","Schleswig-Holstein","Full Time","135","0.923079579712009","0.879708075363714","0.966451084060305"
"No","1987","Schleswig-Holstein","Part Time","57","0.886985998341147","0.808804799642845","0.96516719703945"
"No","1987","Schleswig-Holstein","Not Working","98","0.84156632342025","0.774537192316721","0.908595454523778"
"No","1987","Hamburg","Full Time","95","0.90898321412469","0.854226946491186","0.963739481758194"
"No","1987","Hamburg","Part Time","33","0.99420064428099","0.968677420591823","1.01972386797016"
"No","1987","Hamburg","Not Working","72","0.791102208067858","0.704680697870741","0.877523718264976"
"No","1987","Lower Saxony","Full Time","436","0.920377115888667","0.89592933212183","0.944824899655505"
"No","1987","Lower Saxony","Part Time","180","0.873244497671684","0.827921955937293","0.918567039406075"
"No","1987","Lower Saxony","Not Working","360","0.845571536234934","0.81137687558406","0.879766196885808"
"No","1987","Bremen","Full Time","26","","",""
"No","1987","Bremen","Part Time","20","","",""
"No","1987","Bremen","Not Working","44","0.849366503308009","0.751198186066607","0.947534820549411"
"No","1987","North Rhine-Westphalia","Full Time","1122","0.899130747393661","0.882455841881295","0.915805652906027"
"No","1987","North Rhine-Westphalia","Part Time","381","0.869619955235561","0.838193231507245","0.901046678963877"
"No","1987","North Rhine-Westphalia","Not Working","982","0.8573235943623","0.836949733047698","0.877697455676901"
"No","1987","Hesse","Full Time","451","0.898282535877174","0.871734178205565","0.924830893548783"
"No","1987","Hesse","Part Time","163","0.867381235127507","0.81902809427885","0.915734375976164"
"No","1987","Hesse","Not Working","323","0.85024042525301","0.813979006251045","0.886501844254975"
"No","1987","Rhineland-Palatinate,Saarland","Full Time","320","0.942721741892436","0.918058079653167","0.967385404131705"
"No","1987","Rhineland-Palatinate,Saarland","Part Time","94","0.848159358870233","0.781992333161212","0.914326384579253"
"No","1987","Rhineland-Palatinate,Saarland","Not Working","274","0.852379151935286","0.813206491171981","0.891551812698591"
"No","1987","Baden-Württemberg","Full Time","949","0.921208885129477","0.904787661952489","0.937630108306466"
"No","1987","Baden-Württemberg","Part Time","266","0.82129450918642","0.779834482514914","0.862754535857926"
"No","1987","Baden-Württemberg","Not Working","508","0.825116848785229","0.795045731355737","0.855187966214722"
"No","1987","Bavaria","Full Time","749","0.899524299566876","0.879022355777994","0.920026243355757"
"No","1987","Bavaria","Part Time","309","0.88517111693149","0.851770594769743","0.918571639093237"
"No","1987","Bavaria","Not Working","469","0.829009826107597","0.797714742848115","0.860304909367079"
"No","1987","Berlin","Full Time","167","0.918463312431669","0.878485476875184","0.958441147988154"
"No","1987","Berlin","Part Time","55","0.806392165591619","0.711780366005022","0.901003965178215"
"No","1987","Berlin","Not Working","99","0.838574148471166","0.771906914270532","0.9052413826718"
"No","1987","Brandenburg","Full Time","","","",""
"No","1987","Brandenburg","Part Time","","","",""
"No","1987","Brandenburg","Not Working","","","",""
"No","1987","Mecklenburg-Western Pomerania","Full Time","","","",""
"No","1987","Mecklenburg-Western Pomerania","Part Time","","","",""
"No","1987","Mecklenburg-Western Pomerania","Not Working","","","",""
"No","1987","Saxony","Full Time","","","",""
"No","1987","Saxony","Part Time","","","",""
"No","1987","Saxony","Not Working","","","",""
"No","1987","Saxony-Anhalt","Full Time","","","",""
"No","1987","Saxony-Anhalt","Part Time","","","",""
"No","1987","Saxony-Anhalt","Not Working","","","",""
"No","1987","Thuringia","Full Time","","","",""
"No","1987","Thuringia","Part Time","","","",""
"No","1987","Thuringia","Not Working","","","",""
"Yes","1988","Schleswig-Holstein","Full Time","13","","",""
"Yes","1988","Schleswig-Holstein","Part Time","12","","",""
"Yes","1988","Schleswig-Holstein","Not Working","15","","",""
"Yes","1988","Hamburg","Full Time","7","","",""
"Yes","1988","Hamburg","Part Time","","","",""
"Yes","1988","Hamburg","Not Working","18","","",""
"Yes","1988","Lower Saxony","Full Time","39","0.080122802205777","0.0548705802649014","0.105375024146653"
"Yes","1988","Lower Saxony","Part Time","23","","",""
"Yes","1988","Lower Saxony","Not Working","73","0.187035278269945","0.149198371530996","0.224872185008894"
"Yes","1988","Bremen","Full Time","3","","",""
"Yes","1988","Bremen","Part Time","2","","",""
"Yes","1988","Bremen","Not Working","7","","",""
"Yes","1988","North Rhine-Westphalia","Full Time","120","0.100867519037667","0.0836261480013293","0.118108890074004"
"Yes","1988","North Rhine-Westphalia","Part Time","73","0.151656956006786","0.119263703495565","0.184050208518006"
"Yes","1988","North Rhine-Westphalia","Not Working","151","0.145443843988736","0.124129856396442","0.166757831581029"
"Yes","1988","Hesse","Full Time","31","0.0756798510861245","0.0514044164624919","0.099955285709757"
"Yes","1988","Hesse","Part Time","23","","",""
"Yes","1988","Hesse","Not Working","52","0.137824135642903","0.101658512971188","0.173989758314618"
"Yes","1988","Rhineland-Palatinate,Saarland","Full Time","29","","",""
"Yes","1988","Rhineland-Palatinate,Saarland","Part Time","17","","",""
"Yes","1988","Rhineland-Palatinate,Saarland","Not Working","47","0.168775745279123","0.126602123624939","0.210949366933307"
