"ple0053","year","age_gr","migback","n","percent","lower_confidence","upper_confidence"
"No","1987","35-65 y.","no migration background","3257","0.897092158465252","0.887213490367058","0.906970826563447"
"No","1987","35-65 y.","direct migration background","1522","0.890577390772885","0.875764222934634","0.905390558611136"
"No","1987","35-65 y.","indirect migration background","26","","",""
"No","1987","66 and older","no migration background","823","0.798220472642329","0.773591404149228","0.82284954113543"
"No","1987","66 and older","direct migration background","49","0.839511672863824","0.743374981331518","0.93564836439613"
"No","1987","66 and older","indirect migration background","4","","",""
"Yes","1988","16-34 y.","no migration background","320","0.113417502065836","0.101303022425742","0.125531981705929"
"Yes","1988","16-34 y.","direct migration background","109","0.107014178836933","0.088080236246285","0.12594812142758"
"Yes","1988","16-34 y.","indirect migration background","18","","",""
"Yes","1988","35-65 y.","no migration background","382","0.113658167636256","0.103096149966351","0.124220185306161"
"Yes","1988","35-65 y.","direct migration background","187","0.112792643392824","0.0972680332862883","0.12831725349936"
"Yes","1988","35-65 y.","indirect migration background","1","","",""
"Yes","1988","66 and older","no migration background","183","0.185642679850114","0.161336441691881","0.209948918008347"
"Yes","1988","66 and older","direct migration background","7","","",""
"Yes","1988","66 and older","indirect migration background","1","","",""
"No","1988","16-34 y.","no migration background","2312","0.886582497934164","0.874468018294071","0.898696977574258"
"No","1988","16-34 y.","direct migration background","915","0.892985821163067","0.87405187857242","0.911919763753715"
"No","1988","16-34 y.","indirect migration background","177","0.87624532690314","0.830025911678869","0.922464742127412"
"No","1988","35-65 y.","no migration background","3087","0.886341832363744","0.875779814693838","0.896903850033649"
"No","1988","35-65 y.","direct migration background","1408","0.887207356607176","0.87168274650064","0.902731966713712"
"No","1988","35-65 y.","indirect migration background","24","","",""
"No","1988","66 and older","no migration background","800","0.814357320149886","0.790051081991653","0.838663558308119"
"No","1988","66 and older","direct migration background","55","0.866925687515455","0.782380226311901","0.951471148719009"
"No","1988","66 and older","indirect migration background","3","","",""
"Yes","1989","16-34 y.","no migration background","316","0.115426475505758","0.10309423159528","0.127758719416236"
"Yes","1989","16-34 y.","direct migration background","113","0.105656464592321","0.0861807973594542","0.125132131825189"
"Yes","1989","16-34 y.","indirect migration background","21","","",""
"Yes","1989","35-65 y.","no migration background","339","0.10427429404411","0.0938407792152178","0.114707808873003"
"Yes","1989","35-65 y.","direct migration background","173","0.108853717455124","0.0934278944271386","0.124279540483109"
"Yes","1989","35-65 y.","indirect migration background","2","","",""
"Yes","1989","66 and older","no migration background","180","0.197155513844884","0.171856332584586","0.222454695105181"
"Yes","1989","66 and older","direct migration background","7","","",""
"Yes","1989","66 and older","indirect migration background","","","",""
"No","1989","16-34 y.","no migration background","2263","0.884573524494242","0.872241280583764","0.896905768404719"
"No","1989","16-34 y.","direct migration background","844","0.894343535407679","0.874867868174811","0.913819202640546"
"No","1989","16-34 y.","indirect migration background","208","0.891619273799209","0.851357203562865","0.931881344035554"
"No","1989","35-65 y.","no migration background","2957","0.89572570595589","0.885292191126997","0.906159220784782"
"No","1989","35-65 y.","direct migration background","1393","0.891146282544876","0.875720459516891","0.906572105572861"
"No","1989","35-65 y.","indirect migration background","25","","",""
"No","1989","66 and older","no migration background","770","0.802844486155116","0.777545304894819","0.828143667415414"
"No","1989","66 and older","direct migration background","62","0.889344119197718","0.815324692985193","0.963363545410243"
"No","1989","66 and older","indirect migration background","4","","",""
"Yes","1990","16-34 y.","no migration background","","","",""
"Yes","1990","16-34 y.","direct migration background","","","",""
"Yes","1990","16-34 y.","indirect migration background","","","",""
"Yes","1990","35-65 y.","no migration background","","","",""
"Yes","1990","35-65 y.","direct migration background","","","",""
"Yes","1990","35-65 y.","indirect migration background","","","",""
"Yes","1990","66 and older","no migration background","","","",""
"Yes","1990","66 and older","direct migration background","","","",""
"Yes","1990","66 and older","indirect migration background","","","",""
"No","1990","16-34 y.","no migration background","","","",""
"No","1990","16-34 y.","direct migration background","","","",""
"No","1990","16-34 y.","indirect migration background","","","",""
"No","1990","35-65 y.","no migration background","","","",""
"No","1990","35-65 y.","direct migration background","","","",""
"No","1990","35-65 y.","indirect migration background","","","",""
"No","1990","66 and older","no migration background","","","",""
"No","1990","66 and older","direct migration background","","","",""
"No","1990","66 and older","indirect migration background","","","",""
"Yes","1991","16-34 y.","no migration background","329","0.135953989247312","0.12231547363466","0.149592504859964"
"Yes","1991","16-34 y.","direct migration background","103","0.131935479465349","0.109499285929327","0.154371673001371"
"Yes","1991","16-34 y.","indirect migration background","24","","",""
"Yes","1991","35-65 y.","no migration background","339","0.108518171833717","0.0977466490705506","0.119289694596884"
"Yes","1991","35-65 y.","direct migration background","169","0.109718022709461","0.09401127524987","0.125424770169052"
"Yes","1991","35-65 y.","indirect migration background","1","","",""
"Yes","1991","66 and older","no migration background","200","0.207582377203418","0.181993175499107","0.233171578907729"
"Yes","1991","66 and older","direct migration background","13","","",""
"Yes","1991","66 and older","indirect migration background","2","","",""
"No","1991","16-34 y.","no migration background","2097","0.864046010752688","0.850407495140036","0.87768452636534"
"No","1991","16-34 y.","direct migration background","771","0.868064520534651","0.845628326998629","0.890500714070673"
"No","1991","16-34 y.","indirect migration background","294","0.915116245662073","0.884483568524332","0.945748922799814"
"No","1991","35-65 y.","no migration background","2864","0.891481828166283","0.880710305403116","0.902253350929449"
"No","1991","35-65 y.","direct migration background","1352","0.890281977290539","0.874575229830948","0.90598872475013"
"No","1991","35-65 y.","indirect migration background","25","","",""
"No","1991","66 and older","no migration background","765","0.792417622796582","0.766828421092271","0.818006824500893"
"No","1991","66 and older","direct migration background","84","0.84357384262302","0.771283802675233","0.915863882570806"
"No","1991","66 and older","indirect migration background","3","","",""
"Yes","1992","16-34 y.","no migration background","425","0.111893353403594","0.101828038912689","0.1219586678945"
"Yes","1992","16-34 y.","direct migration background","105","0.132680301106566","0.109767147072217","0.155593455140916"
"Yes","1992","16-34 y.","indirect migration background","34","0.108234427269302","0.0769152565711743","0.139553597967429"
"Yes","1992","35-65 y.","no migration background","486","0.0975485024630268","0.0895432177550691","0.105553787170985"
"Yes","1992","35-65 y.","direct migration background","158","0.102942152481702","0.0879534557214016","0.117930849242002"
"Yes","1992","35-65 y.","indirect migration background","3","","",""
"Yes","1992","66 and older","no migration background","264","0.207714424857849","0.185846550668294","0.229582299047405"
"Yes","1992","66 and older","direct migration background","18","","",""
"Yes","1992","66 and older","indirect migration background","2","","",""
"No","1992","16-34 y.","no migration background","3343","0.888106646596405","0.8780413321055","0.898171961087311"
"No","1992","16-34 y.","direct migration background","737","0.867319698893434","0.844406544859084","0.890232852927783"
"No","1992","16-34 y.","indirect migration background","344","0.891765572730698","0.860446402032571","0.923084743428826"
"No","1992","35-65 y.","no migration background","4791","0.902451497536973","0.894446212829015","0.910456782244931"
"No","1992","35-65 y.","direct migration background","1421","0.897057847518298","0.882069150757998","0.912046544278598"
"No","1992","35-65 y.","indirect migration background","24","","",""
"No","1992","66 and older","no migration background","1058","0.79228557514215","0.770417700952595","0.814153449331706"
"No","1992","66 and older","direct migration background","121","0.853020648628312","0.794156803730589","0.911884493526035"
"No","1992","66 and older","indirect migration background","2","","",""
"Yes","1993","16-34 y.","no migration background","","","",""
"Yes","1993","16-34 y.","direct migration background","","","",""
"Yes","1993","16-34 y.","indirect migration background","","","",""
"Yes","1993","35-65 y.","no migration background","","","",""
"Yes","1993","35-65 y.","direct migration background","","","",""
"Yes","1993","35-65 y.","indirect migration background","","","",""
"Yes","1993","66 and older","no migration background","","","",""
"Yes","1993","66 and older","direct migration background","","","",""
"Yes","1993","66 and older","indirect migration background","","","",""
"No","1993","16-34 y.","no migration background","","","",""
"No","1993","16-34 y.","direct migration background","","","",""
"No","1993","16-34 y.","indirect migration background","","","",""
"No","1993","35-65 y.","no migration background","","","",""
"No","1993","35-65 y.","direct migration background","","","",""
"No","1993","35-65 y.","indirect migration background","","","",""
"No","1993","66 and older","no migration background","","","",""
"No","1993","66 and older","direct migration background","","","",""
"No","1993","66 and older","indirect migration background","","","",""
"Yes","1994","16-34 y.","no migration background","383","0.104647729196888","0.0946347632116301","0.114660695182145"
"Yes","1994","16-34 y.","direct migration background","78","0.0918228422336143","0.0712651603575158","0.112380524109713"
"Yes","1994","16-34 y.","indirect migration background","40","0.0910649525508986","0.064773702673715","0.117356202428082"
"Yes","1994","35-65 y.","no migration background","526","0.11246626249453","0.103813111743181","0.121119413245879"
"Yes","1994","35-65 y.","direct migration background","151","0.096549019287794","0.0812628119637582","0.11183522661183"
"Yes","1994","35-65 y.","indirect migration background","6","","",""
"Yes","1994","66 and older","no migration background","294","0.243792516580286","0.220760173085613","0.26682486007496"
"Yes","1994","66 and older","direct migration background","30","0.224945241617515","0.162904344987938","0.286986138247092"
"Yes","1994","66 and older","indirect migration background","2","","",""
"No","1994","16-34 y.","no migration background","3207","0.895352270803112","0.885339304817855","0.90536523678837"
"No","1994","16-34 y.","direct migration background","680","0.908177157766386","0.887619475890287","0.928734839642484"
"No","1994","16-34 y.","indirect migration background","420","0.908935047449101","0.882643797571918","0.935226297326285"
"No","1994","35-65 y.","no migration background","4595","0.88753373750547","0.878880586754121","0.896186888256819"
"No","1994","35-65 y.","direct migration background","1283","0.903450980712206","0.88816477338817","0.918737188036242"
"No","1994","35-65 y.","indirect migration background","22","","",""
"No","1994","66 and older","no migration background","1041","0.756207483419714","0.73317513992504","0.779239826914387"
"No","1994","66 and older","direct migration background","144","0.775054758382485","0.713013861752908","0.837095655012062"
"No","1994","66 and older","indirect migration background","2","","",""
"Yes","1995","16-34 y.","no migration background","396","0.110643346849114","0.100283483033179","0.121003210665049"
"Yes","1995","16-34 y.","direct migration background","96","0.113498671792245","0.0932209458505186","0.133776397733971"
"Yes","1995","16-34 y.","indirect migration background","40","0.0554862596946701","0.0349851580201926","0.0759873613691476"
"Yes","1995","35-65 y.","no migration background","549","0.109880729477307","0.101332682041895","0.118428776912719"
"Yes","1995","35-65 y.","direct migration background","193","0.113555924978687","0.0982193721548752","0.1288924778025"
"Yes","1995","35-65 y.","indirect migration background","3","","",""
"Yes","1995","66 and older","no migration background","269","0.208570223263193","0.186710484092515","0.23042996243387"
"Yes","1995","66 and older","direct migration background","35","0.183312112893035","0.131472130769625","0.235152095016444"
"Yes","1995","66 and older","indirect migration background","","","",""
"No","1995","16-34 y.","no migration background","3126","0.889356653150886","0.878996789334951","0.899716516966821"
"No","1995","16-34 y.","direct migration background","844","0.886501328207755","0.866223602266029","0.906779054149481"
"No","1995","16-34 y.","indirect migration background","439","0.94451374030533","0.924012638630852","0.965014841979807"
"No","1995","35-65 y.","no migration background","4593","0.890119270522693","0.881571223087281","0.898667317958105"
"No","1995","35-65 y.","direct migration background","1451","0.886444075021313","0.8711075221975","0.901780627845125"
"No","1995","35-65 y.","indirect migration background","24","","",""
"No","1995","66 and older","no migration background","1058","0.791429776736807","0.76957003756613","0.813289515907485"
"No","1995","66 and older","direct migration background","179","0.816687887106965","0.764847904983556","0.868527869230375"
"No","1995","66 and older","indirect migration background","6","","",""
"Yes","1996","16-34 y.","no migration background","357","0.0989643258242871","0.088950512564902","0.108978139083672"
"Yes","1996","16-34 y.","direct migration background","92","0.115786737558055","0.09418731082887","0.137386164287241"
"Yes","1996","16-34 y.","indirect migration background","48","0.0761805286410958","0.0531791859855714","0.0991818712966202"
"Yes","1996","35-65 y.","no migration background","591","0.110550457203777","0.102002039116328","0.119098875291226"
"Yes","1996","35-65 y.","direct migration background","183","0.12073451370932","0.104466950483079","0.137002076935561"
"Yes","1996","35-65 y.","indirect migration background","6","","",""
"Yes","1996","66 and older","no migration background","276","0.219072697574368","0.196893578461201","0.241251816687535"
"Yes","1996","66 and older","direct migration background","50","0.20502237931772","0.152619065205682","0.257425693429759"
"Yes","1996","66 and older","indirect migration background","1","","",""
"No","1996","16-34 y.","no migration background","3059","0.901035674175713","0.891021860916328","0.911049487435098"
"No","1996","16-34 y.","direct migration background","751","0.884213262441945","0.862613835712759","0.90581268917113"
"No","1996","16-34 y.","indirect migration background","463","0.923819471358904","0.90081812870338","0.946820814014429"
"No","1996","35-65 y.","no migration background","4578","0.889449542796223","0.880901124708774","0.897997960883672"
"No","1996","35-65 y.","direct migration background","1358","0.87926548629068","0.862997923064439","0.895533049516921"
"No","1996","35-65 y.","indirect migration background","25","","",""
"No","1996","66 and older","no migration background","1060","0.780927302425632","0.758748183312465","0.803106421538799"
"No","1996","66 and older","direct migration background","178","0.79497762068228","0.742574306570241","0.847380934794318"
"No","1996","66 and older","indirect migration background","5","","",""
"Yes","1997","16-34 y.","no migration background","359","0.10878221915269","0.0981701060023847","0.119394332302995"
"Yes","1997","16-34 y.","direct migration background","85","0.121552476328347","0.0985466913335594","0.144558261323135"
"Yes","1997","16-34 y.","indirect migration background","56","0.0898012932452568","0.0655299456964382","0.114072640794075"
"Yes","1997","35-65 y.","no migration background","583","0.114540691973266","0.105842062136759","0.123239321809773"
"Yes","1997","35-65 y.","direct migration background","155","0.100388436520765","0.084978801842711","0.115798071198819"
"Yes","1997","35-65 y.","indirect migration background","6","","",""
"Yes","1997","66 and older","no migration background","261","0.200945862396858","0.179649458575254","0.222242266218463"
"Yes","1997","66 and older","direct migration background","54","0.215640943625984","0.163391378281452","0.267890508970516"
"Yes","1997","66 and older","indirect migration background","2","","",""
"No","1997","16-34 y.","no migration background","2948","0.89121778084731","0.880605667697005","0.901829893997615"
"No","1997","16-34 y.","direct migration background","690","0.878447523671653","0.855441738676866","0.901453308666441"
"No","1997","16-34 y.","indirect migration background","477","0.910198706754743","0.885927359205925","0.934470054303562"
"No","1997","35-65 y.","no migration background","4566","0.885459308026734","0.876760678190227","0.894157937863241"
"No","1997","35-65 y.","direct migration background","1306","0.899611563479235","0.884201928801182","0.915021198157289"
"No","1997","35-65 y.","indirect migration background","27","","",""
"No","1997","66 and older","no migration background","1099","0.799054137603142","0.777757733781537","0.820350541424746"
"No","1997","66 and older","direct migration background","184","0.784359056374016","0.732109491029484","0.836608621718548"
"No","1997","66 and older","indirect migration background","5","","",""
"Yes","1998","16-34 y.","no migration background","391","0.109380154381424","0.09919163897209","0.119568669790758"
"Yes","1998","16-34 y.","direct migration background","100","0.155183330156638","0.128754117238124","0.181612543075152"
"Yes","1998","16-34 y.","indirect migration background","44","0.0661790410462394","0.0454783305295553","0.0868797515629234"
"Yes","1998","35-65 y.","no migration background","685","0.111620636402367","0.103687695260959","0.119553577543774"
"Yes","1998","35-65 y.","direct migration background","151","0.108467214639372","0.0924224692874994","0.124511959991245"
"Yes","1998","35-65 y.","indirect migration background","4","","",""
"Yes","1998","66 and older","no migration background","318","0.199997602615932","0.180561358116114","0.21943384711575"
"Yes","1998","66 and older","direct migration background","56","0.216473706893248","0.165825905539796","0.2671215082467"
"Yes","1998","66 and older","indirect migration background","","","",""
"No","1998","16-34 y.","no migration background","3214","0.890619845618576","0.880431330209242","0.90080836102791"
"No","1998","16-34 y.","direct migration background","621","0.844816669843362","0.818387456924848","0.871245882761876"
"No","1998","16-34 y.","indirect migration background","510","0.933820958953761","0.913120248437077","0.954521669470445"
"No","1998","35-65 y.","no migration background","5368","0.888379363597633","0.880446422456226","0.896312304739041"
"No","1998","35-65 y.","direct migration background","1292","0.891532785360628","0.875488040008756","0.907577530712501"
"No","1998","35-65 y.","indirect migration background","40","0.955297791502115","0.894237956055754","1.01635762694848"
"No","1998","66 and older","no migration background","1309","0.800002397384068","0.78056615288425","0.819438641883886"
"No","1998","66 and older","direct migration background","198","0.783526293106752","0.7328784917533","0.834174094460204"
"No","1998","66 and older","indirect migration background","6","","",""
"Yes","1999","16-34 y.","no migration background","346","0.102096313655923","0.0919548387342675","0.112237788577578"
"Yes","1999","16-34 y.","direct migration background","81","0.140206179476625","0.113285972212606","0.167126386740645"
"Yes","1999","16-34 y.","indirect migration background","42","0.078844242360722","0.0563624941372173","0.101325990584227"
"Yes","1999","35-65 y.","no migration background","690","0.116171444409541","0.108011054055709","0.124331834763373"
"Yes","1999","35-65 y.","direct migration background","160","0.135765707748383","0.117328840850501","0.154202574646265"
"Yes","1999","35-65 y.","indirect migration background","5","","",""
"Yes","1999","66 and older","no migration background","320","0.216195394212084","0.19585258837016","0.236538200054008"
"Yes","1999","66 and older","direct migration background","45","0.175392699306285","0.128438205350134","0.222347193262436"
"Yes","1999","66 and older","indirect migration background","1","","",""
"No","1999","16-34 y.","no migration background","3078","0.897903686344077","0.887762211422422","0.908045161265732"
"No","1999","16-34 y.","direct migration background","558","0.859793820523375","0.832873613259355","0.886714027787394"
"No","1999","16-34 y.","indirect migration background","510","0.921155757639278","0.898674009415773","0.943637505862783"
"No","1999","35-65 y.","no migration background","5233","0.883828555590459","0.875668165236627","0.891988945944291"
"No","1999","35-65 y.","direct migration background","1166","0.864234292251617","0.845797425353735","0.882671159149499"
"No","1999","35-65 y.","indirect migration background","47","0.860185884627985","0.765927914120922","0.954443855135049"
"No","1999","66 and older","no migration background","1253","0.783804605787916","0.763461799945992","0.80414741162984"
"No","1999","66 and older","direct migration background","207","0.824607300693715","0.777652806737564","0.871561794649865"
"No","1999","66 and older","indirect migration background","6","","",""
"Yes","2000","16-34 y.","no migration background","574","0.100359403793635","0.0923621321590807","0.108356675428188"
"Yes","2000","16-34 y.","direct migration background","103","0.0916989355818591","0.0736942072211422","0.109703663942576"
"Yes","2000","16-34 y.","indirect migration background","69","0.0968755526830177","0.0751643329854217","0.118586772380614"
"Yes","2000","35-65 y.","no migration background","1222","0.107344910547786","0.101654565122487","0.113035255973084"
"Yes","2000","35-65 y.","direct migration background","193","0.0985264598253046","0.0854258101858027","0.111627109464806"
"Yes","2000","35-65 y.","indirect migration background","11","","",""
"Yes","2000","66 and older","no migration background","624","0.192509036468074","0.178968570581749","0.2060495023544"
"Yes","2000","66 and older","direct migration background","77","0.20146842175972","0.160035421722497","0.242901421796943"
"Yes","2000","66 and older","indirect migration background","5","","",""
"No","2000","16-34 y.","no migration background","4849","0.899640596206365","0.891643324571812","0.907637867840919"
"No","2000","16-34 y.","direct migration background","884","0.908301064418141","0.890296336057424","0.926305792778858"
"No","2000","16-34 y.","indirect migration background","644","0.903124447316982","0.881413227619386","0.924835667014578"
"No","2000","35-65 y.","no migration background","10146","0.892655089452214","0.886964744026916","0.898345434877513"
"No","2000","35-65 y.","direct migration background","1795","0.901473540174695","0.888372890535194","0.914574189814197"
"No","2000","35-65 y.","indirect migration background","86","0.927589553249698","0.876014372129244","0.979164734370153"
"No","2000","66 and older","no migration background","2633","0.807490963531926","0.7939504976456","0.821031429418251"
"No","2000","66 and older","direct migration background","283","0.79853157824028","0.757098578203057","0.839964578277503"
"No","2000","66 and older","indirect migration background","13","","",""
"Yes","2001","16-34 y.","no migration background","478","0.0933987665437086","0.0851616009010044","0.101635932186413"
"Yes","2001","16-34 y.","direct migration background","97","0.106829899443922","0.0858782436197632","0.127781555268082"
"Yes","2001","16-34 y.","indirect migration background","66","0.0966158640194481","0.0739909002745471","0.119240827764349"
"Yes","2001","35-65 y.","no migration background","1133","0.111623112848525","0.105574196786125","0.117672028910925"
"Yes","2001","35-65 y.","direct migration background","184","0.102587859519378","0.0884285278414478","0.116747191197309"
"Yes","2001","35-65 y.","indirect migration background","12","","",""
"Yes","2001","66 and older","no migration background","601","0.198521282769498","0.184429585105137","0.21261298043386"
"Yes","2001","66 and older","direct migration background","69","0.201849291358048","0.158931781197076","0.244766801519021"
"Yes","2001","66 and older","indirect migration background","3","","",""
"No","2001","16-34 y.","no migration background","4316","0.906601233456291","0.898364067813587","0.914838399098996"
"No","2001","16-34 y.","direct migration background","738","0.893170100556078","0.872218444731918","0.914121756380237"
"No","2001","16-34 y.","indirect migration background","589","0.903384135980552","0.880759172235651","0.926009099725453"
"No","2001","35-65 y.","no migration background","9278","0.888376887151475","0.882327971089075","0.894425803213875"
"No","2001","35-65 y.","direct migration background","1580","0.897412140480622","0.883252808802691","0.911571472158552"
"No","2001","35-65 y.","indirect migration background","91","0.888693722229798","0.82795504010113","0.949432404358467"
"No","2001","66 and older","no migration background","2477","0.801478717230501","0.78738701956614","0.815570414894863"
"No","2001","66 and older","direct migration background","267","0.798150708641952","0.755233198480979","0.841068218802924"
"No","2001","66 and older","indirect migration background","15","","",""
"Yes","2002","16-34 y.","no migration background","416","0.0913061443185273","0.0831506839059719","0.0994616047310826"
"Yes","2002","16-34 y.","direct migration background","85","0.104385992461712","0.0824005487414932","0.126371436181931"
"Yes","2002","16-34 y.","indirect migration background","69","0.0883214611567522","0.0662854814764532","0.110357440837051"
"Yes","2002","35-65 y.","no migration background","1215","0.107882072832028","0.102201913661153","0.113562232002903"
"Yes","2002","35-65 y.","direct migration background","173","0.101562328851822","0.0872825837635074","0.115842073940136"
"Yes","2002","35-65 y.","indirect migration background","12","","",""
"Yes","2002","66 and older","no migration background","681","0.214437723668043","0.200357358436842","0.228518088899245"
"Yes","2002","66 and older","direct migration background","70","0.203008539063245","0.160988084478334","0.245028993648156"
"Yes","2002","66 and older","indirect migration background","4","","",""
"No","2002","16-34 y.","no migration background","4376","0.908693855681473","0.900538395268917","0.916849316094028"
"No","2002","16-34 y.","direct migration background","658","0.895614007538288","0.873628563818069","0.917599451258507"
"No","2002","16-34 y.","indirect migration background","568","0.911678538843248","0.889642559162949","0.933714518523547"
"No","2002","35-65 y.","no migration background","10244","0.892117927167972","0.886437767997097","0.897798086338847"
"No","2002","35-65 y.","direct migration background","1546","0.898437671148178","0.884157926059864","0.912717416236493"
"No","2002","35-65 y.","indirect migration background","117","0.915558339531709","0.867576750166243","0.963539928897175"
"No","2002","66 and older","no migration background","2583","0.785562276331957","0.771481911100755","0.799642641563158"
"No","2002","66 and older","direct migration background","282","0.796991460936755","0.754971006351844","0.839011915521666"
"No","2002","66 and older","indirect migration background","11","","",""
"Yes","2003","16-34 y.","no migration background","447","0.0973914396628378","0.0887802789483228","0.106002600377353"
"Yes","2003","16-34 y.","direct migration background","68","0.099664387472648","0.0770497120880507","0.122279062857245"
"Yes","2003","16-34 y.","indirect migration background","64","0.106757206969834","0.0827387783725955","0.130775635567072"
"Yes","2003","35-65 y.","no migration background","1180","0.108519663017582","0.102690194747534","0.114349131287631"
"Yes","2003","35-65 y.","direct migration background","178","0.132777095771802","0.11609259967336","0.149461591870244"
"Yes","2003","35-65 y.","indirect migration background","8","","",""
"Yes","2003","66 and older","no migration background","632","0.192947334636251","0.179518272443174","0.206376396829329"
"Yes","2003","66 and older","direct migration background","64","0.18171786137966","0.141829039368162","0.221606683391158"
"Yes","2003","66 and older","indirect migration background","2","","",""
