"ple0053","year","bula_h","n","percent","lower_confidence","upper_confidence","value"
"Yes","1985","Bremen","8","","","","1"
"Yes","1985","North Rhine-Westphalia","348","0.114241890014411","0.102791876464968","0.125691903563854","1"
"Yes","1985","Hesse","113","0.0980494689239517","0.0807639731278139","0.11533496472009","1"
"Yes","1985","Rhineland-Palatinate,Saarland","88","0.111437360004701","0.0892688225098595","0.133605897499542","1"
"Yes","1985","Baden-Württemberg","241","0.10877095240557","0.0953094569167295","0.122232447894411","1"
"Yes","1985","Bavaria","237","0.127593975970986","0.112631418875228","0.142556533066745","1"
"Yes","1985","Berlin","35","0.100509159030295","0.0697470397885222","0.131271278272067","1"
"Yes","1985","Brandenburg","","","","","1"
"Yes","1985","Mecklenburg-Western Pomerania","","","","","1"
"Yes","1985","Saxony","","","","","1"
"Yes","1985","Saxony-Anhalt","","","","","1"
"Yes","1985","Thuringia","","","","","1"
"No","1986","Lower Saxony","998","0.885809564394239","0.867099656520682","0.904519472267797","2"
"No","1986","Schleswig-Holstein","288","0.891069770566917","0.857040689640836","0.925098851492997","2"
"No","1986","Hamburg","226","0.88873824306514","0.850066733637149","0.927409752493131","2"
"No","1986","Bavaria","1551","0.871785688939976","0.856249902729073","0.887321475150879","2"
"No","1986","Bremen","96","0.88028524850354","0.819342731339794","0.941227765667286","2"
"No","1986","North Rhine-Westphalia","2510","0.874339982026734","0.862206848628937","0.886473115424531","2"
"No","1986","Hesse","915","0.875530563026625","0.855544167960758","0.895516958092491","2"
"No","1986","Rhineland-Palatinate,Saarland","675","0.859214333643674","0.834632464741053","0.883796202546295","2"
"No","1986","Berlin","312","0.868507622992053","0.833304307689593","0.903710938294513","2"
"No","1986","Baden-Württemberg","1744","0.879922677223455","0.86568402745035","0.894161326996561","2"
"No","1986","Brandenburg","","","","","2"
"No","1986","Mecklenburg-Western Pomerania","","","","","2"
"No","1986","Saxony","","","","","2"
"No","1986","Saxony-Anhalt","","","","","2"
"No","1986","Thuringia","","","","","2"
"Yes","1986","Schleswig-Holstein","34","0.108930229433083","0.0749011485070028","0.142959310359164","1"
"Yes","1986","Hamburg","28","","","","1"
"Yes","1986","Lower Saxony","112","0.114190435605761","0.095480527732203","0.132900343479318","1"
"Yes","1986","Bremen","13","","","","1"
"Yes","1986","North Rhine-Westphalia","357","0.125660017973266","0.113526884575469","0.137793151371063","1"
"Yes","1986","Hesse","133","0.124469436973376","0.104483041907509","0.144455832039242","1"
"Yes","1986","Rhineland-Palatinate,Saarland","94","0.140785666356326","0.116203797453705","0.165367535258946","1"
"Yes","1986","Baden-Württemberg","258","0.120077322776545","0.105838673003439","0.13431597254965","1"
"Yes","1986","Bavaria","228","0.128214311060024","0.112678524849121","0.143750097270928","1"
"Yes","1986","Berlin","42","0.131492377007947","0.096289061705487","0.166695692310407","1"
"Yes","1986","Brandenburg","","","","","1"
"Yes","1986","Mecklenburg-Western Pomerania","","","","","1"
"Yes","1986","Saxony","","","","","1"
"Yes","1986","Saxony-Anhalt","","","","","1"
"Yes","1986","Thuringia","","","","","1"
"No","1987","Schleswig-Holstein","290","0.885722852405872","0.850973335125788","0.920472369685955","2"
"No","1987","Lower Saxony","976","0.87953527751533","0.860360476998369","0.898710078032291","2"
"No","1987","Hamburg","200","0.870463946610107","0.826587893195477","0.914340000024738","2"
"No","1987","North Rhine-Westphalia","2485","0.876104980738578","0.8639580372588","0.888251924218356","2"
"No","1987","Berlin","321","0.869388436947692","0.834770981461969","0.904005892433415","2"
"No","1987","Bremen","90","0.868275592031411","0.802320348509348","0.934230835553473","2"
"No","1987","Hesse","937","0.873085636016992","0.853037042001826","0.893134230032157","2"
"No","1987","Rhineland-Palatinate,Saarland","688","0.887406491715468","0.86506547684883","0.909747506582106","2"
"No","1987","Baden-Württemberg","1723","0.869315320734028","0.854450299085081","0.884180342382974","2"
"No","1987","Brandenburg","","","","","2"
"No","1987","Bavaria","1527","0.86962399690254","0.853766350255702","0.885481643549379","2"
"No","1987","Mecklenburg-Western Pomerania","","","","","2"
"No","1987","Saxony","","","","","2"
"No","1987","Saxony-Anhalt","","","","","2"
"No","1987","Thuringia","","","","","2"
"Yes","1987","Schleswig-Holstein","32","0.114277147594128","0.0795276303140447","0.149026664874212","1"
"Yes","1987","Hamburg","25","","","","1"
"Yes","1987","Hesse","122","0.126914363983008","0.106865769967843","0.146962957998174","1"
"Yes","1987","Rhineland-Palatinate,Saarland","81","0.112593508284532","0.0902524934178944","0.134934523151171","1"
"Yes","1987","Baden-Württemberg","252","0.130684679265972","0.115819657617026","0.145549700914919","1"
"Yes","1987","Bavaria","205","0.13037600309746","0.114518356450621","0.146233649744298","1"
"Yes","1987","Berlin","43","0.130611563052308","0.0959941075665853","0.165229018538031","1"
"Yes","1987","Brandenburg","","","","","1"
"Yes","1987","Mecklenburg-Western Pomerania","","","","","1"
"Yes","1987","Lower Saxony","131","0.12046472248467","0.101289921967709","0.139639523001631","1"
"Yes","1987","Bremen","11","","","","1"
"Yes","1987","North Rhine-Westphalia","341","0.123895019261422","0.111748075781644","0.1360419627412","1"
"Yes","1987","Saxony","","","","","1"
"Yes","1987","Saxony-Anhalt","","","","","1"
"Yes","1987","Thuringia","","","","","1"
"No","1988","Schleswig-Holstein","282","0.881903575413818","0.846654390296206","0.917152760531431","2"
"No","1988","Lower Saxony","915","0.868953557349833","0.848542554547678","0.889364560151988","2"
"No","1988","Hamburg","176","0.865813406642353","0.818692159180618","0.912934654104088","2"
"No","1988","Bremen","87","0.900061949273847","0.8409830858149","0.959140812732794","2"
"No","1988","North Rhine-Westphalia","2350","0.871464792441286","0.858826591097797","0.884102993784776","2"
"No","1988","Berlin","302","0.890460209838353","0.857065962188031","0.923854457488675","2"
"No","1988","Hesse","897","0.890125006763579","0.870770925678398","0.909479087848759","2"
"No","1988","Rhineland-Palatinate,Saarland","644","0.865407278135674","0.840767578649785","0.890046977621564","2"
"No","1988","Baden-Württemberg","1684","0.88200643690176","0.867477857911421","0.896535015892098","2"
"No","1988","Brandenburg","","","","","2"
"No","1988","Bavaria","1444","0.863755953466139","0.847218601938839","0.88029330499344","2"
"No","1988","Mecklenburg-Western Pomerania","","","","","2"
"No","1988","Saxony","","","","","2"
"No","1988","Saxony-Anhalt","","","","","2"
"No","1988","Thuringia","","","","","2"
"Yes","1988","Schleswig-Holstein","40","0.118096424586182","0.0828472394685688","0.153345609703794","1"
"Yes","1988","Hamburg","25","","","","1"
"Yes","1988","Hesse","106","0.109874993236422","0.0905209121512414","0.129229074321602","1"
"Yes","1988","Rhineland-Palatinate,Saarland","93","0.134592721864326","0.109953022378436","0.159232421350215","1"
"Yes","1988","Baden-Württemberg","210","0.11799356309824","0.103464984107902","0.132522142088579","1"
"Yes","1988","Bavaria","209","0.136244046533861","0.11970669500656","0.152781398061161","1"
"Yes","1988","Berlin","34","0.109539790161647","0.0761455425113249","0.142934037811969","1"
"Yes","1988","Brandenburg","","","","","1"
"Yes","1988","Mecklenburg-Western Pomerania","","","","","1"
"Yes","1988","Lower Saxony","135","0.131046442650167","0.110635439848012","0.151457445452322","1"
"Yes","1988","Bremen","12","","","","1"
"Yes","1988","North Rhine-Westphalia","344","0.128535207558714","0.115897006215224","0.141173408902203","1"
"Yes","1988","Saxony","","","","","1"
"Yes","1988","Saxony-Anhalt","","","","","1"
"Yes","1988","Thuringia","","","","","1"
"No","1989","Schleswig-Holstein","262","0.862739131252479","0.824055750784588","0.90142251172037","2"
"No","1989","Hamburg","177","0.904202234492565","0.862999073713767","0.945405395271364","2"
"No","1989","Lower Saxony","851","0.835391497821688","0.812384816471204","0.858398179172172","2"
"No","1989","Bremen","92","0.858850691178477","0.792879486472057","0.924821895884898","2"
"No","1989","North Rhine-Westphalia","2316","0.88282349973779","0.870514970840598","0.895132028634983","2"
"No","1989","Hesse","883","0.876305578493783","0.855869227316429","0.896741929671138","2"
"No","1989","Rhineland-Palatinate,Saarland","610","0.889791735751199","0.866460039765918","0.913123431736479","2"
"No","1989","Berlin","298","0.909554469383506","0.878608860469057","0.940500078297955","2"
"No","1989","Baden-Württemberg","1600","0.872101400708262","0.856749309648912","0.887453491767611","2"
"No","1989","Bavaria","1437","0.883764297349393","0.86811828850811","0.899410306190675","2"
"No","1989","Brandenburg","","","","","2"
"No","1989","Mecklenburg-Western Pomerania","","","","","2"
"No","1989","Saxony","","","","","2"
"No","1989","Saxony-Anhalt","","","","","2"
"No","1989","Thuringia","","","","","2"
"Yes","1989","Schleswig-Holstein","42","0.137260868747521","0.0985774882796302","0.175944249215412","1"
"Yes","1989","Hamburg","19","","","","1"
"Yes","1989","Lower Saxony","147","0.164608502178312","0.141601820827828","0.187615183528796","1"
"Yes","1989","Hesse","114","0.123694421506217","0.103258070328862","0.144130772683571","1"
"Yes","1989","Rhineland-Palatinate,Saarland","82","0.110208264248801","0.0868765682635207","0.133539960234082","1"
"Yes","1989","Baden-Württemberg","218","0.127898599291738","0.112546508232389","0.143250690351088","1"
"Yes","1989","Bavaria","175","0.116235702650607","0.100589693809325","0.13188171149189","1"
"Yes","1989","Berlin","32","0.090445530616494","0.059499921702045","0.121391139530943","1"
"Yes","1989","Brandenburg","","","","","1"
"Yes","1989","Mecklenburg-Western Pomerania","","","","","1"
"Yes","1989","Bremen","15","","","","1"
"Yes","1989","North Rhine-Westphalia","307","0.11717650026221","0.104867971365018","0.129485029159402","1"
"Yes","1989","Saxony","","","","","1"
"Yes","1989","Saxony-Anhalt","","","","","1"
"Yes","1989","Thuringia","","","","","1"
"No","1990","Schleswig-Holstein","","","","","2"
"No","1990","Hamburg","","","","","2"
"No","1990","Lower Saxony","","","","","2"
"No","1990","Bremen","","","","","2"
"No","1990","Berlin","","","","","2"
"No","1990","North Rhine-Westphalia","","","","","2"
"No","1990","Hesse","","","","","2"
"No","1990","Rhineland-Palatinate,Saarland","","","","","2"
"No","1990","Baden-Württemberg","","","","","2"
"No","1990","Bavaria","","","","","2"
"No","1990","Brandenburg","","","","","2"
"No","1990","Mecklenburg-Western Pomerania","","","","","2"
"No","1990","Saxony","","","","","2"
"No","1990","Saxony-Anhalt","","","","","2"
"No","1990","Thuringia","","","","","2"
"Yes","1990","Schleswig-Holstein","","","","","1"
"Yes","1990","Hamburg","","","","","1"
"Yes","1990","Lower Saxony","","","","","1"
"Yes","1990","Bremen","","","","","1"
"Yes","1990","Hesse","","","","","1"
"Yes","1990","Rhineland-Palatinate,Saarland","","","","","1"
"Yes","1990","Baden-Württemberg","","","","","1"
"Yes","1990","Bavaria","","","","","1"
"Yes","1990","Berlin","","","","","1"
"Yes","1990","Brandenburg","","","","","1"
"Yes","1990","Mecklenburg-Western Pomerania","","","","","1"
"Yes","1990","Saxony","","","","","1"
"Yes","1990","North Rhine-Westphalia","","","","","1"
"Yes","1990","Saxony-Anhalt","","","","","1"
"Yes","1990","Thuringia","","","","","1"
"No","1991","Schleswig-Holstein","251","0.857523930194023","0.817432573523387","0.897615286864659","2"
"No","1991","Hamburg","142","0.897681590031062","0.8505743587453","0.944788821316824","2"
"No","1991","Lower Saxony","862","0.879221712760281","0.858756689236512","0.899686736284049","2"
"No","1991","Berlin","295","0.876056325181805","0.840822755055146","0.911289895308463","2"
"No","1991","Bremen","80","0.866970799466537","0.798680028762349","0.935261570170725","2"
"No","1991","North Rhine-Westphalia","2220","0.855877239888346","0.842248211823915","0.869506267952777","2"
"No","1991","Brandenburg","","","","","2"
"No","1991","Hesse","852","0.874595280461734","0.853689322180163","0.895501238743306","2"
"No","1991","Rhineland-Palatinate,Saarland","571","0.84683174783929","0.819458885560528","0.874204610118053","2"
"No","1991","Baden-Württemberg","1578","0.876125185508728","0.860910400301448","0.891339970716008","2"
"No","1991","Bavaria","1404","0.860794847890032","0.843822685142174","0.877767010637891","2"
"No","1991","Mecklenburg-Western Pomerania","","","","","2"
"No","1991","Saxony","","","","","2"
"No","1991","Saxony-Anhalt","","","","","2"
"No","1991","Thuringia","","","","","2"
"Yes","1991","Schleswig-Holstein","41","0.142476069805977","0.102384713135341","0.182567426476613","1"
"Yes","1991","Hamburg","17","","","","1"
"Yes","1991","Hesse","112","0.125404719538266","0.104498761256695","0.146310677819837","1"
"Yes","1991","Rhineland-Palatinate,Saarland","94","0.15316825216071","0.125795389881947","0.180541114439472","1"
"Yes","1991","Baden-Württemberg","223","0.123874814491272","0.108660029283992","0.139089599698552","1"
"Yes","1991","Bavaria","194","0.139205152109968","0.122232989362109","0.156177314857826","1"
"Yes","1991","Berlin","41","0.123943674818196","0.0887101046915375","0.159177244944854","1"
"Yes","1991","Brandenburg","","","","","1"
"Yes","1991","Mecklenburg-Western Pomerania","","","","","1"
"Yes","1991","Lower Saxony","112","0.120778287239719","0.100313263715951","0.141243310763488","1"
"Yes","1991","Bremen","15","","","","1"
"Yes","1991","Saxony","","","","","1"
"Yes","1991","Saxony-Anhalt","","","","","1"
"Yes","1991","North Rhine-Westphalia","331","0.144122760111654","0.130493732047223","0.157751788176085","1"
"Yes","1991","Thuringia","","","","","1"
"No","1992","Schleswig-Holstein","228","0.838650333646186","0.794934563189873","0.882366104102499","2"
"No","1992","Hamburg","137","0.882030516290456","0.830749934711129","0.933311097869784","2"
"No","1992","Berlin","542","0.89306735450767","0.868340451309981","0.917794257705359","2"
"No","1992","Lower Saxony","840","0.867127975770751","0.845711756292932","0.88854419524857","2"
"No","1992","Bremen","79","0.851585226085267","0.779331667199324","0.92383878497121","2"
"No","1992","North Rhine-Westphalia","2216","0.868875489653898","0.85572038252276","0.882030596785036","2"
"No","1992","Hesse","857","0.889087760499169","0.869161034150199","0.90901448684814","2"
"No","1992","Brandenburg","601","0.892590506153266","0.869057102989628","0.916123909316905","2"
"No","1992","Rhineland-Palatinate,Saarland","573","0.869438003407081","0.843733819231047","0.895142187583115","2"
"No","1992","Baden-Württemberg","1570","0.884411217123096","0.869507591688011","0.89931484255818","2"
"No","1992","Bavaria","1453","0.869994999154729","0.85375299195083","0.886237006358627","2"
"No","1992","Mecklenburg-Western Pomerania","376","0.889861246547882","0.859813542796179","0.919908950299584","2"
"No","1992","Saxony","1060","0.911529088168773","0.89517300428942","0.927885172048126","2"
"No","1992","Saxony-Anhalt","706","0.897088822862401","0.875710864534619","0.918466781190183","2"
"No","1992","Thuringia","603","0.879373858935451","0.854894438716353","0.903853279154549","2"
"Yes","1992","Schleswig-Holstein","44","0.161349666353814","0.117633895897501","0.205065436810127","1"
"Yes","1992","Hamburg","15","","","","1"
"Yes","1992","Hesse","97","0.110912239500831","0.0909855131518601","0.130838965849801","1"
"Yes","1992","Rhineland-Palatinate,Saarland","87","0.130561996592919","0.104857812416885","0.156266180768953","1"
"Yes","1992","Baden-Württemberg","198","0.115588782876904","0.10068515744182","0.130492408311989","1"
"Yes","1992","Bavaria","194","0.130005000845271","0.113762993641373","0.146247008049169","1"
"Yes","1992","Berlin","58","0.10693264549233","0.0822057422946406","0.131659548690019","1"
"Yes","1992","Brandenburg","64","0.107409493846734","0.0838760906830953","0.130942897010372","1"
"Yes","1992","Mecklenburg-Western Pomerania","41","0.110138753452118","0.0800910497004161","0.14018645720382","1"
"Yes","1992","Lower Saxony","125","0.132872024229249","0.11145580475143","0.154288243707068","1"
"Yes","1992","Bremen","14","","","","1"
"Yes","1992","Saxony","98","0.0884709118312267","0.0721148279518738","0.10482699571058","1"
"Yes","1992","Saxony-Anhalt","70","0.102911177137599","0.0815332188098166","0.124289135465381","1"
"Yes","1992","North Rhine-Westphalia","313","0.131124510346102","0.117969403214964","0.14427961747724","1"
"Yes","1992","Thuringia","77","0.120626141064549","0.0961467208454512","0.145105561283647","1"
"No","1993","Hamburg","","","","","2"
"No","1993","Schleswig-Holstein","","","","","2"
"No","1993","Berlin","","","","","2"
"No","1993","Lower Saxony","","","","","2"
"No","1993","Bremen","","","","","2"
"No","1993","North Rhine-Westphalia","","","","","2"
"No","1993","Hesse","","","","","2"
"No","1993","Rhineland-Palatinate,Saarland","","","","","2"
"No","1993","Baden-Württemberg","","","","","2"
"No","1993","Bavaria","","","","","2"
"No","1993","Brandenburg","","","","","2"
"No","1993","Mecklenburg-Western Pomerania","","","","","2"
"No","1993","Saxony","","","","","2"
"No","1993","Saxony-Anhalt","","","","","2"
"No","1993","Thuringia","","","","","2"
"Yes","1993","Schleswig-Holstein","","","","","1"
"Yes","1993","Hamburg","","","","","1"
"Yes","1993","Lower Saxony","","","","","1"
"Yes","1993","Hesse","","","","","1"
"Yes","1993","Rhineland-Palatinate,Saarland","","","","","1"
"Yes","1993","Baden-Württemberg","","","","","1"
"Yes","1993","Bavaria","","","","","1"
"Yes","1993","Berlin","","","","","1"
"Yes","1993","Brandenburg","","","","","1"
"Yes","1993","Mecklenburg-Western Pomerania","","","","","1"
"Yes","1993","Bremen","","","","","1"
"Yes","1993","North Rhine-Westphalia","","","","","1"
"Yes","1993","Saxony","","","","","1"
"Yes","1993","Saxony-Anhalt","","","","","1"
"Yes","1993","Thuringia","","","","","1"
"No","1994","Hamburg","117","0.84569573498626","0.786280207906694","0.905111262065826","2"
"No","1994","Schleswig-Holstein","258","0.885032926690429","0.848128913675459","0.921936939705399","2"
"No","1994","Lower Saxony","862","0.867382436523671","0.846038817606215","0.888726055441126","2"
"No","1994","Bremen","75","0.819559832518274","0.739666593064648","0.899453071971901","2"
"No","1994","Berlin","489","0.89807111784409","0.872877113253839","0.923265122434342","2"
"No","1994","Hesse","819","0.854663990739194","0.831877646508106","0.877450334970283","2"
"No","1994","North Rhine-Westphalia","2146","0.857311183182991","0.84347876460077","0.871143601765212","2"
"No","1994","Baden-Württemberg","1542","0.881042075886501","0.865826327667691","0.896257824105312","2"
"No","1994","Rhineland-Palatinate,Saarland","538","0.841504134277227","0.813076510560186","0.869931757994268","2"
"No","1994","Bavaria","1396","0.853056980487999","0.835665359602109","0.870448601373889","2"
"No","1994","Brandenburg","550","0.900385904018821","0.876580747350726","0.924191060686915","2"
"No","1994","Mecklenburg-Western Pomerania","360","0.871177174106658","0.838868233349435","0.903486114863881","2"
"No","1994","Saxony","1016","0.886780236935291","0.868313680726901","0.90524679314368","2"
"No","1994","Saxony-Anhalt","643","0.892507191917482","0.869675717916452","0.915338665918512","2"
"No","1994","Thuringia","583","0.86079214703515","0.834442649217867","0.887141644852432","2"
"Yes","1994","Schleswig-Holstein","29","","","","1"
"Yes","1994","Hamburg","25","","","","1"
"Yes","1994","Hesse","100","0.145336009260806","0.122549665029717","0.168122353491894","1"
"Yes","1994","Lower Saxony","108","0.132617563476329","0.111273944558874","0.153961182393785","1"
"Yes","1994","Bremen","14","","","","1"
"Yes","1994","Rhineland-Palatinate,Saarland","96","0.158495865722773","0.130068242005732","0.186923489439814","1"
"Yes","1994","Baden-Württemberg","197","0.118957924113499","0.103742175894688","0.134173672332309","1"
"Yes","1994","Bavaria","196","0.146943019512001","0.129551398626111","0.164334640397891","1"
"Yes","1994","Berlin","65","0.10192888215591","0.0767348775656582","0.127122886746161","1"
"Yes","1994","Brandenburg","58","0.0996140959811793","0.0758089393130851","0.123419252649274","1"
"Yes","1994","Mecklenburg-Western Pomerania","53","0.128822825893342","0.0965138851361192","0.161131766650565","1"
"Yes","1994","Saxony","115","0.11321976306471","0.0947532068563196","0.131686319273099","1"
"Yes","1994","North Rhine-Westphalia","310","0.142688816817009","0.128856398234788","0.15652123539923","1"
"Yes","1994","Saxony-Anhalt","64","0.107492808082518","0.0846613340814878","0.130324282083548","1"
"Yes","1994","Thuringia","80","0.13920785296485","0.112858355147568","0.165557350782133","1"
"No","1995","Schleswig-Holstein","251","0.874262966431201","0.835702563163848","0.912823369698553","2"
"No","1995","Hamburg","117","0.883312461522273","0.828335357252997","0.938289565791549","2"
"No","1995","Lower Saxony","938","0.891989981334039","0.873143675245456","0.910836287422622","2"
"No","1995","Brandenburg","519","0.880604138130964","0.854439960820167","0.906768315441761","2"
"No","1995","Bremen","84","0.829820841104682","0.754648542551382","0.904993139657982","2"
"No","1995","North Rhine-Westphalia","2270","0.871807457662316","0.858915242109678","0.884699673214954","2"
"No","1995","Hesse","831","0.851936841241076","0.829399581575665","0.874474100906487","2"
"No","1995","Rhineland-Palatinate,Saarland","622","0.864492860238124","0.839317209133843","0.889668511342405","2"
"No","1995","Baden-Württemberg","1587","0.873032478224428","0.857673192852324","0.888391763596532","2"
"No","1995","Bavaria","1475","0.858991283310654","0.842378719415164","0.875603847206145","2"
"No","1995","Berlin","515","0.906672993435878","0.882792699329863","0.930553287541893","2"
"No","1995","Mecklenburg-Western Pomerania","362","0.866557913189917","0.833919782862839","0.899196043516995","2"
"No","1995","Saxony","986","0.893190913339603","0.874913235171586","0.911468591507621","2"
"No","1995","Saxony-Anhalt","597","0.865198422151737","0.839661116784024","0.890735727519449","2"
"No","1995","Thuringia","566","0.858008371856587","0.831154749640722","0.884861994072452","2"
"Yes","1995","Schleswig-Holstein","33","0.125737033568799","0.0871766303014468","0.164297436836152","1"
"Yes","1995","Hamburg","14","","","","1"
"Yes","1995","Hesse","123","0.148063158758924","0.125525899093513","0.170600418424335","1"
"Yes","1995","Rhineland-Palatinate,Saarland","88","0.135507139761876","0.110331488657595","0.160682790866157","1"
"Yes","1995","Baden-Württemberg","218","0.126967521775572","0.111608236403468","0.142326807147677","1"
"Yes","1995","Bavaria","211","0.141008716689346","0.124396152793855","0.157621280584836","1"
"Yes","1995","Berlin","55","0.093327006564122","0.0694467124581072","0.117207300670137","1"
"Yes","1995","Brandenburg","71","0.119395861869036","0.0932316845582387","0.145560039179833","1"
"Yes","1995","Mecklenburg-Western Pomerania","55","0.133442086810083","0.100803956483005","0.166080217137161","1"
"Yes","1995","Lower Saxony","104","0.108010018665961","0.0891637125773779","0.126856324754544","1"
"Yes","1995","Bremen","12","","","","1"
"Yes","1995","Saxony","111","0.106809086660397","0.0885314084923789","0.125086764828414","1"
"Yes","1995","Saxony-Anhalt","90","0.134801577848263","0.109264272480551","0.160338883215976","1"
"Yes","1995","North Rhine-Westphalia","313","0.128192542337684","0.115300326785046","0.141084757890322","1"
"Yes","1995","Thuringia","83","0.141991628143413","0.115138005927548","0.168845250359278","1"
"No","1996","Schleswig-Holstein","251","0.867157198634664","0.82789043825756","0.906423959011768","2"
"No","1996","Hamburg","111","0.885774287868989","0.830012517142739","0.941536058595239","2"
"No","1996","Lower Saxony","918","0.873571537010566","0.853431794419139","0.893711279601993","2"
"No","1996","North Rhine-Westphalia","2235","0.879822493353719","0.867226360473925","0.892418626233512","2"
"No","1996","Brandenburg","528","0.873448518615528","0.846845878532063","0.900051158698992","2"
"No","1996","Bremen","86","0.847479204766322","0.775183025847174","0.91977538368547","2"
"No","1996","Hesse","807","0.882837908143167","0.861930500138879","0.903745316147455","2"
"No","1996","Rhineland-Palatinate,Saarland","618","0.890323564458914","0.867058081540729","0.913589047377098","2"
"No","1996","Baden-Württemberg","1491","0.862836153667822","0.846563928767745","0.879108378567898","2"
"No","1996","Bavaria","1466","0.865496504579598","0.849073399470207","0.88191960968899","2"
"No","1996","Berlin","473","0.837664567802819","0.806676794165855","0.868652341439784","2"
"No","1996","Mecklenburg-Western Pomerania","341","0.861046521203379","0.827064079913247","0.89502896249351","2"
"No","1996","Saxony","993","0.879209313733207","0.860038106313033","0.898380521153382","2"
"No","1996","Saxony-Anhalt","575","0.832336636532458","0.804217509303166","0.86045576376175","2"
"No","1996","Thuringia","583","0.875271367800807","0.850063822049449","0.900478913552165","2"
"Yes","1996","Schleswig-Holstein","36","0.132842801365336","0.0935760409882321","0.17210956174244","1"
"Yes","1996","Hamburg","14","","","","1"
"Yes","1996","Hesse","102","0.117162091856833","0.0962546838525445","0.138069499861121","1"
"Yes","1996","Rhineland-Palatinate,Saarland","75","0.109676435541086","0.0864109526229021","0.132941918459271","1"
"Yes","1996","Baden-Württemberg","226","0.137163846332179","0.120891621432102","0.153436071232255","1"
"Yes","1996","Bavaria","192","0.134503495420401","0.11808039031101","0.150926600529793","1"
"Yes","1996","Berlin","71","0.162335432197181","0.131347658560216","0.193323205834145","1"
"Yes","1996","Brandenburg","72","0.126551481384473","0.0999488413010079","0.153154121467937","1"
