"ple0053","year","age_gr","sex","n","percent","lower_confidence","upper_confidence","value"
"No","1986","16-34 y.","Male","1907","0.918929772198694","0.907208484821625","0.930651059575763","2"
"No","1986","35-65 y.","Female","2408","0.882467027358966","0.870392854779314","0.894541199938618","2"
"No","1986","35-65 y.","Male","2445","0.89642241377486","0.885035866796721","0.907808960752999","2"
"No","1986","66 and older","Male","334","0.783726612955261","0.744492689054674","0.822960536855848","2"
"No","1986","66 and older","Female","516","0.833697398174111","0.804245204312115","0.863149592036107","2"
"Yes","1986","16-34 y.","Male","176","0.0810702278013061","0.0693489404242369","0.0927915151783753","1"
"Yes","1986","16-34 y.","Female","305","0.143833185378869","0.128492003923284","0.159174366834454","1"
"Yes","1986","35-65 y.","Male","306","0.10357758622514","0.0921910392470012","0.114964133203279","1"
"Yes","1986","35-65 y.","Female","325","0.117532972641034","0.105458800061382","0.129607145220686","1"
"Yes","1986","66 and older","Male","89","0.216273387044739","0.177039463144152","0.255507310945326","1"
"Yes","1986","66 and older","Female","98","0.166302601825889","0.136850407963893","0.195754795687885","1"
"No","1987","16-34 y.","Male","1921","0.928704279164163","0.917619338474089","0.939789219854237","2"
"No","1987","16-34 y.","Female","1635","0.837131886940581","0.820801656091153","0.85346211779001","2"
"No","1987","35-65 y.","Female","2360","0.884119755987621","0.871978804928933","0.896260707046309","2"
"No","1987","35-65 y.","Male","2445","0.909476447251842","0.898645544148789","0.920307350354894","2"
"No","1987","66 and older","Male","343","0.794150185123359","0.755710467640122","0.832589902606595","2"
"No","1987","66 and older","Female","533","0.804473626379737","0.774100743234667","0.834846509524807","2"
"Yes","1987","16-34 y.","Male","149","0.0712957208358369","0.0602107801457633","0.0823806615259105","1"
"Yes","1987","16-34 y.","Female","329","0.162868113059419","0.14653788220999","0.179198343908847","1"
"Yes","1987","35-65 y.","Male","251","0.0905235527481582","0.0796926496451057","0.101354455851211","1"
"Yes","1987","35-65 y.","Female","310","0.115880244012379","0.103739292953691","0.128021195071067","1"
"Yes","1987","66 and older","Male","82","0.205849814876641","0.167410097393404","0.244289532359878","1"
"Yes","1987","66 and older","Female","122","0.195526373620263","0.165153490475193","0.225899256765333","1"
"No","1988","16-34 y.","Male","1815","0.918413553585889","0.90633199994308","0.930495107228697","2"
"No","1988","16-34 y.","Female","1589","0.853887698100266","0.837916831919672","0.869858564280861","2"
"No","1988","35-65 y.","Male","2291","0.897268683953285","0.885487049527734","0.909050318378836","2"
"No","1988","35-65 y.","Female","2228","0.876604435753302","0.863809035129057","0.889399836377547","2"
"No","1988","66 and older","Male","335","0.796243340256921","0.757675981985338","0.834810698528504","2"
"No","1988","66 and older","Female","523","0.828044677141565","0.798579265471508","0.857510088811622","2"
"Yes","1988","16-34 y.","Male","157","0.0815864464141111","0.0695048927713026","0.0936680000569196","1"
"Yes","1988","16-34 y.","Female","290","0.146112301899734","0.130141435719139","0.162083168080328","1"
"Yes","1988","35-65 y.","Male","260","0.102731316046715","0.090949681621164","0.114512950472266","1"
"Yes","1988","35-65 y.","Female","310","0.123395564246698","0.110600163622453","0.136190964870943","1"
"Yes","1988","66 and older","Male","84","0.203756659743079","0.165189301471496","0.242324018014662","1"
"Yes","1988","66 and older","Female","107","0.171955322858435","0.142489911188378","0.201420734528492","1"
"No","1989","16-34 y.","Male","1774","0.920061907367069","0.907950200102454","0.932173614631684","2"
"No","1989","16-34 y.","Female","1541","0.849295045135641","0.832943820416036","0.865646269855245","2"
"No","1989","35-65 y.","Male","2207","0.899615941769396","0.887699480565478","0.911532402973314","2"
"No","1989","35-65 y.","Female","2168","0.891199787507125","0.878859585371986","0.903539989642263","2"
"No","1989","66 and older","Male","334","0.839908604525776","0.803883390856063","0.87593381819549","2"
"No","1989","66 and older","Female","502","0.791108293120308","0.759237956525793","0.822978629714823","2"
"Yes","1989","16-34 y.","Male","152","0.0799380926329311","0.0678263853683164","0.0920497998975458","1"
"Yes","1989","16-34 y.","Female","298","0.150704954864359","0.134353730144755","0.167056179583963","1"
"Yes","1989","35-65 y.","Male","236","0.100384058230604","0.0884675970266865","0.112300519434522","1"
"Yes","1989","35-65 y.","Female","278","0.108800212492875","0.0964600103577368","0.121140414628014","1"
"Yes","1989","66 and older","Male","64","0.160091395474223","0.12406618180451","0.196116609143937","1"
"Yes","1989","66 and older","Female","123","0.208891706879692","0.177021370285177","0.240762043474207","1"
"No","1990","16-34 y.","Male","","","","","2"
"No","1990","16-34 y.","Female","","","","","2"
"No","1990","35-65 y.","Male","","","","","2"
"No","1990","35-65 y.","Female","","","","","2"
"No","1990","66 and older","Male","","","","","2"
"No","1990","66 and older","Female","","","","","2"
"Yes","1990","16-34 y.","Male","","","","","1"
"Yes","1990","16-34 y.","Female","","","","","1"
"Yes","1990","35-65 y.","Male","","","","","1"
"Yes","1990","35-65 y.","Female","","","","","1"
"Yes","1990","66 and older","Male","","","","","1"
"Yes","1990","66 and older","Female","","","","","1"
"No","1991","16-34 y.","Male","1694","0.908389861172972","0.895230338021953","0.921549384323992","2"
"No","1991","16-34 y.","Female","1468","0.82160972944109","0.803784521654256","0.839434937227923","2"
"No","1991","35-65 y.","Male","2161","0.915073135789976","0.9038733411436","0.926272930436351","2"
"No","1991","35-65 y.","Female","2080","0.868292043342391","0.854677194163263","0.881906892521519","2"
"No","1991","66 and older","Male","322","0.764180025911902","0.723629622628789","0.804730429195016","2"
"No","1991","66 and older","Female","530","0.811746068505749","0.781601160950609","0.841890976060889","2"
"Yes","1991","16-34 y.","Male","152","0.0916101388270277","0.0784506156760085","0.104769661978047","1"
"Yes","1991","35-65 y.","Male","219","0.0849268642100246","0.0737270695636488","0.0961266588564003","1"
"Yes","1991","35-65 y.","Female","290","0.131707956657609","0.118093107478481","0.145322805836737","1"
"Yes","1991","66 and older","Male","99","0.235819974088098","0.195269570804984","0.276370377371211","1"
"Yes","1991","16-34 y.","Female","304","0.17839027055891","0.160565062772077","0.196215478345744","1"
"Yes","1991","66 and older","Female","116","0.188253931494251","0.158109023939111","0.218398839049391","1"
"No","1992","16-34 y.","Male","2293","0.924909496581115","0.914556221098459","0.935262772063772","2"
"No","1992","16-34 y.","Female","2131","0.845706759819194","0.831543986190831","0.859869533447557","2"
"No","1992","35-65 y.","Male","3138","0.908756940819634","0.899117508159873","0.918396373479395","2"
"No","1992","35-65 y.","Female","3098","0.894751156091429","0.884518606306633","0.904983705876225","2"
"No","1992","66 and older","Male","435","0.778859063571215","0.744237827971977","0.813480299170454","2"
"No","1992","66 and older","Female","746","0.803560115576322","0.777788792019678","0.829331439132967","2"
"Yes","1992","16-34 y.","Male","196","0.0750905034188845","0.0647372279362279","0.0854437789015412","1"
"Yes","1992","35-65 y.","Male","290","0.091243059180366","0.0816036265206052","0.100882491840127","1"
"Yes","1992","35-65 y.","Female","357","0.105248843908571","0.0950162941237746","0.115481393693367","1"
"Yes","1992","66 and older","Male","117","0.221140936428785","0.186519700829546","0.255762172028023","1"
"Yes","1992","16-34 y.","Female","368","0.154293240180806","0.140130466552443","0.168456013809169","1"
"Yes","1992","66 and older","Female","167","0.196439884423678","0.170668560867033","0.222211207980322","1"
"No","1993","16-34 y.","Male","","","","","2"
"No","1993","16-34 y.","Female","","","","","2"
"No","1993","35-65 y.","Male","","","","","2"
"No","1993","35-65 y.","Female","","","","","2"
"No","1993","66 and older","Male","","","","","2"
"No","1993","66 and older","Female","","","","","2"
"Yes","1993","16-34 y.","Male","","","","","1"
"Yes","1993","16-34 y.","Female","","","","","1"
"Yes","1993","35-65 y.","Male","","","","","1"
"Yes","1993","35-65 y.","Female","","","","","1"
"Yes","1993","66 and older","Male","","","","","1"
"Yes","1993","66 and older","Female","","","","","1"
"No","1994","16-34 y.","Male","2233","0.942084578411153","0.932694362925921","0.951474793896385","2"
"No","1994","16-34 y.","Female","2074","0.850503285222505","0.836328730207646","0.864677840237363","2"
"No","1994","35-65 y.","Male","2983","0.903760222266399","0.893664264309626","0.913856180223172","2"
"No","1994","35-65 y.","Female","2917","0.874152088861587","0.862844269435453","0.885459908287722","2"
"No","1994","66 and older","Male","435","0.744078482624045","0.708191520439846","0.779965444808244","2"
"No","1994","66 and older","Female","752","0.763148362976104","0.73604177399344","0.790254951958767","2"
"Yes","1994","16-34 y.","Male","144","0.0579154215888469","0.0485252061036147","0.0673056370740791","1"
"Yes","1994","16-34 y.","Female","357","0.149496714777495","0.135322159762637","0.163671269792354","1"
"Yes","1994","35-65 y.","Male","295","0.0962397777336009","0.0861438197768276","0.106335735690374","1"
"Yes","1994","35-65 y.","Female","388","0.125847911138412","0.114540091712278","0.137155730564547","1"
"Yes","1994","66 and older","Male","133","0.255921517375955","0.220034555191756","0.291808479560154","1"
"Yes","1994","66 and older","Female","193","0.236851637023896","0.209745048041233","0.26395822600656","1"
"No","1995","16-34 y.","Male","2281","0.933377590412964","0.923489208981468","0.943265971844459","2"
"No","1995","16-34 y.","Female","2128","0.847634420002057","0.833541544980795","0.861727295023318","2"
"No","1995","35-65 y.","Male","3043","0.899053308098156","0.888894165980559","0.909212450215753","2"
"No","1995","35-65 y.","Female","3025","0.880065459100878","0.869200843959025","0.890930074242732","2"
"No","1995","66 and older","Male","468","0.811618788117348","0.780013899277489","0.843223676957208","2"
"No","1995","66 and older","Female","775","0.785770003384132","0.759802712031687","0.811737294736578","2"
"Yes","1995","16-34 y.","Male","162","0.0666224095870361","0.0567340281555405","0.0765107910185317","1"
"Yes","1995","16-34 y.","Female","370","0.152365579997944","0.138272704976682","0.166458455019205","1"
"Yes","1995","35-65 y.","Male","335","0.100946691901844","0.0907875497842472","0.111105834019441","1"
"Yes","1995","35-65 y.","Female","410","0.119934540899121","0.109069925757268","0.130799156040975","1"
"Yes","1995","66 and older","Male","120","0.188381211882652","0.156776323042792","0.219986100722511","1"
"Yes","1995","66 and older","Female","184","0.214229996615868","0.188262705263422","0.240197287968313","1"
"No","1996","16-34 y.","Male","2208","0.938898049025127","0.929214135182177","0.948581962868078","2"
"No","1996","16-34 y.","Female","2065","0.860437852941324","0.846631340676338","0.874244365206309","2"
"No","1996","35-65 y.","Male","2997","0.897631081627539","0.887352271314858","0.90790989194022","2"
"No","1996","35-65 y.","Female","2964","0.877067675371733","0.866030492655629","0.888104858087838","2"
"No","1996","66 and older","Male","469","0.763832869489605","0.730016990793874","0.797648748185335","2"
"No","1996","66 and older","Female","774","0.794307281637563","0.768791239842395","0.819823323432731","2"
"Yes","1996","16-34 y.","Male","142","0.0611019509748726","0.0514180371319221","0.070785864817823","1"
"Yes","1996","16-34 y.","Female","355","0.139562147058676","0.125755634793691","0.153368659323662","1"
"Yes","1996","35-65 y.","Male","344","0.102368918372461","0.0920901080597795","0.112647728685142","1"
"Yes","1996","35-65 y.","Female","436","0.122932324628267","0.111895141912162","0.133969507344371","1"
"Yes","1996","66 and older","Male","137","0.236167130510395","0.202351251814665","0.269983009206126","1"
"Yes","1996","66 and older","Female","190","0.205692718362437","0.180176676567269","0.231208760157605","1"
"No","1997","16-34 y.","Male","2138","0.9253547531089","0.914595156390037","0.936114349827763","2"
"No","1997","16-34 y.","Female","1977","0.855575786060444","0.841281162109828","0.86987041001106","2"
"No","1997","35-65 y.","Male","2948","0.900346357556553","0.890095444176743","0.910597270936364","2"
"No","1997","35-65 y.","Female","2951","0.874114862615159","0.86290355835851","0.885326166871808","2"
"No","1997","66 and older","Male","506","0.786784028679866","0.755052153425448","0.818515903934285","2"
"No","1997","66 and older","Female","782","0.804760522464697","0.779751219669985","0.829769825259409","2"
"Yes","1997","16-34 y.","Male","154","0.0746452468911","0.0638856501722367","0.0854048436099634","1"
"Yes","1997","16-34 y.","Female","346","0.144424213939556","0.130129589988939","0.158718837890172","1"
"Yes","1997","35-65 y.","Male","332","0.0996536424434466","0.0894027290636364","0.109904555823257","1"
"Yes","1997","35-65 y.","Female","412","0.125885137384841","0.114673833128192","0.13709644164149","1"
"Yes","1997","66 and older","Male","134","0.213215971320134","0.181484096065715","0.244947846574552","1"
"Yes","1997","66 and older","Female","183","0.195239477535303","0.170230174740591","0.220248780330015","1"
"No","1998","16-34 y.","Male","2246","0.93222452803723","0.922201564184356","0.942247491890104","2"
"No","1998","16-34 y.","Female","2099","0.841977447389419","0.827574959948619","0.856379934830218","2"
"No","1998","35-65 y.","Male","3369","0.906052511948619","0.89668955674054","0.915415467156699","2"
"No","1998","35-65 y.","Female","3331","0.872094856943579","0.861489837484791","0.882699876402367","2"
"No","1998","66 and older","Male","605","0.805251018733187","0.777133703879541","0.833368333586834","2"
"No","1998","66 and older","Female","908","0.795652410311788","0.772090077775067","0.819214742848509","2"
"Yes","1998","16-34 y.","Male","170","0.0677754719627696","0.0577525081098954","0.0777984358156438","1"
"Yes","1998","35-65 y.","Male","361","0.0939474880513806","0.084584532843301","0.10331044325946","1"
"Yes","1998","16-34 y.","Female","365","0.158022552610581","0.143620065169782","0.172425040051381","1"
"Yes","1998","35-65 y.","Female","479","0.127905143056421","0.117300123597633","0.138510162515209","1"
"Yes","1998","66 and older","Male","157","0.194748981266813","0.166631666413166","0.222866296120459","1"
"Yes","1998","66 and older","Female","217","0.204347589688212","0.180785257151491","0.227909922224933","1"
"No","1999","16-34 y.","Male","2114","0.932007338721136","0.921651724851765","0.942362952590507","2"
"No","1999","16-34 y.","Female","2032","0.856790294010836","0.842612777456092","0.870967810565579","2"
"No","1999","66 and older","Male","597","0.794342419234428","0.765550117148463","0.823134721320393","2"
"No","1999","35-65 y.","Male","3235","0.893534728631493","0.883477604481759","0.903591852781226","2"
"No","1999","35-65 y.","Female","3211","0.867782737610202","0.856850672276904","0.8787148029435","2"
"No","1999","66 and older","Female","869","0.786443422498103","0.761945228060707","0.810941616935499","2"
"Yes","1999","16-34 y.","Male","156","0.067992661278864","0.0576370474094934","0.0783482751482346","1"
"Yes","1999","35-65 y.","Male","378","0.106465271368507","0.0964081472187734","0.116522395518241","1"
"Yes","1999","16-34 y.","Female","313","0.143209705989164","0.129032189434421","0.157387222543908","1"
"Yes","1999","35-65 y.","Female","477","0.132217262389798","0.1212851970565","0.143149327723096","1"
"Yes","1999","66 and older","Male","160","0.205657580765572","0.176865278679607","0.234449882851538","1"
"Yes","1999","66 and older","Female","206","0.213556577501897","0.189058383064501","0.238054771939293","1"
"No","2000","16-34 y.","Male","3211","0.932104370639174","0.923701401645116","0.940507339633231","2"
"No","2000","16-34 y.","Female","3166","0.868999226776131","0.85809811466227","0.879900338889991","2"
"No","2000","66 and older","Male","1223","0.794991054583909","0.774860702266569","0.81512140690125","2"
"No","2000","35-65 y.","Male","5991","0.902272563746386","0.895128598866357","0.909416528626415","2"
"No","2000","35-65 y.","Female","6036","0.885885862513917","0.878337688361979","0.893434036665855","2"
"No","2000","66 and older","Female","1706","0.813539649012001","0.796841914235181","0.830237383788822","2"
"Yes","2000","16-34 y.","Male","232","0.0678956293608264","0.0594926603667693","0.0762985983548835","1"
"Yes","2000","35-65 y.","Male","646","0.0977274362536141","0.0905834713735851","0.104871401133643","1"
"Yes","2000","16-34 y.","Female","514","0.131000773223869","0.120099661110009","0.141901885337729","1"
"Yes","2000","35-65 y.","Female","780","0.114114137486083","0.106565963334145","0.121662311638021","1"
"Yes","2000","66 and older","Male","322","0.205008945416091","0.18487859309875","0.225139297733431","1"
"Yes","2000","66 and older","Female","384","0.186460350987998","0.169762616211178","0.203158085764819","1"
"No","2001","16-34 y.","Male","2840","0.939607466450001","0.931121394009631","0.948093538890371","2"
"No","2001","66 and older","Male","1189","0.798804185144814","0.778386796350283","0.819221573939346","2"
"No","2001","16-34 y.","Female","2803","0.86782825966279","0.85619703591894","0.879459483406641","2"
"No","2001","35-65 y.","Male","5440","0.89941257806311","0.891829645735639","0.90699551039058","2"
"No","2001","35-65 y.","Female","5509","0.879568790266142","0.871489576076836","0.887648004455447","2"
"No","2001","66 and older","Female","1570","0.80388776113081","0.7862692374883","0.82150628477332","2"
"Yes","2001","16-34 y.","Male","187","0.0603925335499994","0.0519064611096294","0.0688786059903694","1"
"Yes","2001","35-65 y.","Male","604","0.10058742193689","0.09300448960942","0.108170354264361","1"
"Yes","2001","35-65 y.","Female","725","0.120431209733858","0.112351995544553","0.128510423923164","1"
"Yes","2001","66 and older","Male","292","0.201195814855186","0.180778426060654","0.221613203649717","1"
"Yes","2001","16-34 y.","Female","454","0.13217174033721","0.120540516593359","0.14380296408106","1"
"Yes","2001","66 and older","Female","381","0.19611223886919","0.17849371522668","0.2137307625117","1"
"No","2002","16-34 y.","Male","2778","0.927566459608149","0.918255358375957","0.936877560840342","2"
"No","2002","66 and older","Male","1289","0.796289765687902","0.776701451119947","0.815878080255857","2"
"No","2002","16-34 y.","Female","2824","0.885817992994783","0.874790323419215","0.896845662570351","2"
"No","2002","35-65 y.","Male","5889","0.897557822094455","0.890220565763452","0.904895078425457","2"
"No","2002","35-65 y.","Female","6018","0.888803091595531","0.881301143461326","0.896305039729737","2"
"No","2002","66 and older","Female","1587","0.780781365120931","0.762681394955547","0.798881335286316","2"
"Yes","2002","16-34 y.","Male","199","0.0724335403918506","0.0631224391596585","0.0817446416240426","1"
"Yes","2002","35-65 y.","Male","672","0.102442177905545","0.0951049215745434","0.109779434236548","1"
"Yes","2002","35-65 y.","Female","728","0.111196908404469","0.103694960270263","0.118698856538674","1"
"Yes","2002","66 and older","Male","335","0.203710234312098","0.184121919744143","0.223298548880053","1"
"Yes","2002","16-34 y.","Female","371","0.114182007005217","0.103154337429649","0.125209676580785","1"
"Yes","2002","66 and older","Female","420","0.219218634879069","0.201118664713684","0.237318605044453","1"
"No","2003","16-34 y.","Male","2634","0.936653215318223","0.927642099183032","0.945664331453414","2"
"No","2003","16-34 y.","Female","2650","0.864843381759218","0.85272181360723","0.876964949911206","2"
"No","2003","35-65 y.","Male","5578","0.893214033138439","0.885537633203975","0.900890433072903","2"
"No","2003","66 and older","Male","1341","0.807569865130734","0.788640450378082","0.826499279883386","2"
"No","2003","35-65 y.","Female","5718","0.884486708881485","0.876682444748279","0.892290973014692","2"
"No","2003","66 and older","Female","1651","0.809312335841079","0.792197914629326","0.826426757052831","2"
"Yes","2003","16-34 y.","Male","173","0.063346784681777","0.0543356685465863","0.0723579008169677","1"
"Yes","2003","35-65 y.","Male","640","0.106785966861561","0.0991095669270967","0.114462366796025","1"
"Yes","2003","35-65 y.","Female","726","0.115513291118515","0.107709026985308","0.123317555251721","1"
"Yes","2003","16-34 y.","Female","406","0.135156618240782","0.123035050088794","0.14727818639277","1"
"Yes","2003","66 and older","Male","325","0.192430134869266","0.173500720116614","0.211359549621918","1"
"Yes","2003","66 and older","Female","373","0.190687664158921","0.173573242947169","0.207802085370674","1"
"No","2004","16-34 y.","Male","2531","0.946873608066292","0.938397956045805","0.95534926008678","2"
"No","2004","16-34 y.","Female","2591","0.888954707255817","0.877584144664255","0.900325269847379","2"
"No","2004","35-65 y.","Male","5385","0.897449604522165","0.889754788148318","0.905144420896012","2"
"No","2004","66 and older","Male","1376","0.772554133979129","0.752795629097151","0.792312638861106","2"
"No","2004","35-65 y.","Female","5541","0.884567807514419","0.876657149055475","0.892478465973362","2"
"No","2004","66 and older","Female","1641","0.772663534330582","0.754643522179357","0.790683546481808","2"
"Yes","2004","16-34 y.","Male","159","0.0531263919337075","0.0446507399132198","0.0616020439541953","1"
"Yes","2004","35-65 y.","Male","586","0.102550395477835","0.094855579103988","0.110245211851683","1"
"Yes","2004","35-65 y.","Female","727","0.115432192485581","0.107521534026638","0.123342850944525","1"
"Yes","2004","16-34 y.","Female","342","0.111045292744183","0.0996747301526208","0.122415855335745","1"
"Yes","2004","66 and older","Male","353","0.227445866020871","0.207687361138894","0.247204370902849","1"
"Yes","2004","66 and older","Female","437","0.227336465669418","0.209316453518192","0.245356477820643","1"
"No","2005","16-34 y.","Male","2412","0.941837433097858","0.932746077446127","0.950928788749588","2"
"No","2005","16-34 y.","Female","2477","0.8866186158081","0.874819915694979","0.898417315921222","2"
"No","2005","35-65 y.","Male","5086","0.902849022189692","0.895109431710911","0.910588612668473","2"
"No","2005","66 and older","Male","1418","0.808913070325302","0.790450573516686","0.827375567133918","2"
"No","2005","35-65 y.","Female","5376","0.890501863174223","0.882590764624559","0.898412961723887","2"
"No","2005","66 and older","Female","1659","0.796833653237614","0.779488123325184","0.814179183150043","2"
"Yes","2005","16-34 y.","Male","134","0.0581625669021422","0.049071211250412","0.0672539225538724","1"
"Yes","2005","16-34 y.","Female","297","0.1133813841919","0.101582684078778","0.125180084305021","1"
"Yes","2005","35-65 y.","Male","539","0.0971509778103081","0.0894113873315271","0.104890568289089","1"
"Yes","2005","35-65 y.","Female","609","0.109498136825777","0.101587038276113","0.117409235375441","1"
"Yes","2005","66 and older","Male","324","0.191086929674698","0.172624432866082","0.209549426483314","1"
"Yes","2005","66 and older","Female","408","0.203166346762386","0.185820816849957","0.220511876674816","1"
"No","2006","16-34 y.","Male","2321","0.945111582075555","0.936072504990119","0.954150659160992","2"
"No","2006","16-34 y.","Female","2392","0.881168759557336","0.868969880398466","0.893367638716207","2"
"No","2006","35-65 y.","Male","5402","0.899360931507524","0.891728129504094","0.906993733510954","2"
"No","2006","35-65 y.","Female","5791","0.896291379631459","0.888850911311426","0.903731847951493","2"
"No","2006","66 and older","Male","1672","0.777922407502988","0.760111429721698","0.795733385284278","2"
"No","2006","66 and older","Female","1881","0.776698629695052","0.759998802404705","0.793398456985399","2"
"Yes","2006","16-34 y.","Male","118","0.0548884179244447","0.0458493408390082","0.0639274950098812","1"
"Yes","2006","16-34 y.","Female","311","0.118831240442664","0.106632361283793","0.131030119601534","1"
"Yes","2006","35-65 y.","Male","566","0.100639068492476","0.0930062664890455","0.108271870495906","1"
"Yes","2006","35-65 y.","Female","659","0.103708620368541","0.0962681520485073","0.111149088688574","1"
"Yes","2006","66 and older","Male","420","0.222077592497012","0.204266614715722","0.239888570278302","1"
"Yes","2006","66 and older","Female","508","0.223301370304948","0.206601543014601","0.240001197595295","1"
"No","2007","16-34 y.","Male","2111","0.934969403883969","0.924753527784888","0.94518527998305","2"
"No","2007","16-34 y.","Female","2201","0.884396193210497","0.871799110253092","0.896993276167902","2"
"No","2007","35-65 y.","Male","4969","0.89990737010108","0.89197638337461","0.90783835682755","2"
"No","2007","35-65 y.","Female","5358","0.901492333385614","0.893927409462292","0.909057257308935","2"
"No","2007","66 and older","Male","1626","0.782181527455178","0.764300589288548","0.800062465621809","2"
"No","2007","66 and older","Female","1844","0.782060751808387","0.765344076140765","0.798777427476009","2"
"Yes","2007","16-34 y.","Male","127","0.0650305961160309","0.0548147200169497","0.0752464722151121","1"
"Yes","2007","16-34 y.","Female","274","0.115603806789503","0.103006723832098","0.128200889746908","1"
"Yes","2007","35-65 y.","Male","532","0.10009262989892","0.0921616431724496","0.10802361662539","1"
"Yes","2007","35-65 y.","Female","603","0.0985076666143863","0.0909427426910645","0.106072590537708","1"
"Yes","2007","66 and older","Male","421","0.217818472544822","0.199937534378191","0.235699410711452","1"
"Yes","2007","66 and older","Female","499","0.217939248191613","0.201222572523991","0.234655923859235","1"
"No","2008","16-34 y.","Male","1963","0.943575121766695","0.933637519802708","0.953512723730683","2"
"No","2008","16-34 y.","Female","2037","0.905924873554249","0.893952409587891","0.917897337520607","2"
"No","2008","35-65 y.","Male","4620","0.908574260207775","0.900671212641243","0.916477307774306","2"
"No","2008","35-65 y.","Female","5011","0.898810919721846","0.890883155081759","0.906738684361934","2"
"No","2008","66 and older","Male","1631","0.7933596322342","0.77578516733594","0.810934097132459","2"
"No","2008","66 and older","Female","1838","0.792114303864578","0.775537467007876","0.808691140721281","2"
"Yes","2008","16-34 y.","Male","108","0.0564248782333048","0.0464872762693173","0.0663624801972923","1"
"Yes","2008","16-34 y.","Female","247","0.0940751264457511","0.082102662479393","0.106047590412109","1"
"Yes","2008","35-65 y.","Male","489","0.0914257397922254","0.0835226922256935","0.0993287873587574","1"
"Yes","2008","35-65 y.","Female","548","0.101189080278154","0.0932613156380665","0.109116844918241","1"
"Yes","2008","66 and older","Male","408","0.2066403677658","0.189065902867541","0.22421483266406","1"
"Yes","2008","66 and older","Female","464","0.207885696135422","0.191308859278719","0.224462532992124","1"
"No","2009","16-34 y.","Male","1813","0.934538099582451","0.923486163425237","0.945590035739666","2"
"No","2009","16-34 y.","Female","1840","0.877698039753097","0.863600987365805","0.89179509214039","2"
"No","2009","35-65 y.","Male","4227","0.902533719695834","0.89406346339592","0.911003975995748","2"
"No","2009","35-65 y.","Female","4571","0.886051421682043","0.877387534685092","0.894715308678994","2"
"No","2009","66 and older","Male","1548","0.772314316466703","0.753880943700466","0.79074768923294","2"
"No","2009","66 and older","Female","1769","0.78901402212854","0.772041719731245","0.805986324525836","2"
"Yes","2009","16-34 y.","Male","111","0.0654619004175488","0.0544099642603344","0.0765138365747633","1"
"Yes","2009","16-34 y.","Female","235","0.122301960246903","0.108204907859611","0.136399012634195","1"
"Yes","2009","35-65 y.","Male","483","0.0974662803041659","0.0889960240042521","0.10593653660408","1"
"Yes","2009","35-65 y.","Female","596","0.113948578317957","0.105284691321006","0.122612465314908","1"
"Yes","2009","66 and older","Male","440","0.227685683533297","0.20925231076706","0.246119056299534","1"
"Yes","2009","66 and older","Female","451","0.21098597787146","0.194013675474164","0.227958280268755","1"
"No","2010","16-34 y.","Male","2584","0.941367020596937","0.932629049126044","0.950104992067831","2"
