"ple0053","year","age_gr","e11103","n","percent","lower_confidence","upper_confidence"
"No","1985","16-34 y.","Not Working","1176","0.881762215362111","0.864569980800392","0.898954449923829"
"No","1985","35-65 y.","Full Time","2750","0.918049430734302","0.908274933643049","0.927823927825556"
"No","1985","35-65 y.","Part Time","847","0.897244343975846","0.877936022494128","0.916552665457563"
"No","1985","35-65 y.","Not Working","1558","0.865419610215476","0.849645041137822","0.88119417929313"
"No","1985","66 and older","Full Time","15","","",""
"No","1985","66 and older","Part Time","26","","",""
"No","1985","66 and older","Not Working","898","0.836622819286782","0.814449892836395","0.858795745737168"
"Yes","1986","16-34 y.","Full Time","173","0.0849721589499644","0.0726338946225154","0.0973104232774135"
"Yes","1986","16-34 y.","Part Time","118","0.131589449056211","0.109317945588272","0.15386095252415"
"Yes","1986","16-34 y.","Not Working","190","0.143043529518526","0.123603247550592","0.162483811486459"
"Yes","1986","35-65 y.","Full Time","272","0.0867361078536031","0.0764589134796707","0.0970133022275355"
"Yes","1986","35-65 y.","Part Time","134","0.142622985433137","0.11998988227626","0.165256088590015"
"Yes","1986","35-65 y.","Not Working","225","0.129463566909641","0.113438990221661","0.145488143597621"
"Yes","1986","66 and older","Full Time","2","","",""
"Yes","1986","66 and older","Part Time","3","","",""
"Yes","1986","66 and older","Not Working","182","0.187257827409194","0.16301780937553","0.211497845442858"
"No","1986","16-34 y.","Full Time","1789","0.915027841050035","0.902689576722586","0.927366105377485"
"No","1986","16-34 y.","Part Time","767","0.868410550943789","0.84613904747585","0.890682054411728"
"No","1986","16-34 y.","Not Working","1056","0.856956470481474","0.837516188513541","0.876396752449408"
"No","1986","35-65 y.","Full Time","2609","0.913263892146397","0.902986697772465","0.923541086520329"
"No","1986","35-65 y.","Part Time","783","0.857377014566863","0.834743911409985","0.88001011772374"
"No","1986","35-65 y.","Not Working","1461","0.870536433090359","0.854511856402379","0.886561009778339"
"No","1986","66 and older","Full Time","12","","",""
"No","1986","66 and older","Part Time","25","","",""
"No","1986","66 and older","Not Working","813","0.812742172590806","0.788502154557142","0.83698219062447"
"Yes","1987","16-34 y.","Full Time","174","0.0920698241629773","0.0793444190781023","0.104795229247852"
"Yes","1987","16-34 y.","Part Time","138","0.139828023942933","0.117381289018022","0.162274758867843"
"Yes","1987","16-34 y.","Not Working","166","0.14423437830886","0.123786258781919","0.164682497835802"
"Yes","1987","35-65 y.","Full Time","254","0.0862485686396404","0.0760011199330193","0.0964960173462616"
"Yes","1987","35-65 y.","Part Time","115","0.130903830382091","0.108478012134503","0.153329648629679"
"Yes","1987","35-65 y.","Not Working","192","0.115351952439499","0.0997674097695995","0.130936495109399"
"Yes","1987","66 and older","Full Time","6","","",""
"Yes","1987","66 and older","Part Time","1","","",""
"Yes","1987","66 and older","Not Working","197","0.200605040669552","0.176220204799537","0.224989876539566"
"No","1987","16-34 y.","Full Time","1809","0.907930175837023","0.895204770752148","0.920655580921898"
"No","1987","16-34 y.","Part Time","779","0.860171976057068","0.837725241132157","0.882618710981978"
"No","1987","16-34 y.","Not Working","968","0.855765621691139","0.835317502164198","0.876213741218081"
"No","1987","35-65 y.","Full Time","2629","0.91375143136036","0.903503982653738","0.923998880066981"
"No","1987","35-65 y.","Part Time","754","0.869096169617909","0.846670351370321","0.891521987865497"
"No","1987","35-65 y.","Not Working","1422","0.884648047560501","0.869063504890601","0.900232590230401"
"No","1987","66 and older","Full Time","12","","",""
"No","1987","66 and older","Part Time","25","","",""
"No","1987","66 and older","Not Working","839","0.799394959330448","0.775010123460434","0.823779795200463"
"Yes","1988","16-34 y.","Full Time","158","0.080603761470071","0.0684650232447711","0.0927424996953709"
"Yes","1988","16-34 y.","Part Time","140","0.166811907616437","0.141967703482704","0.19165611175017"
"Yes","1988","16-34 y.","Not Working","149","0.13102990018362","0.110658756722012","0.151401043645229"
"Yes","1988","35-65 y.","Full Time","254","0.0930030536505411","0.0819304175777609","0.104075689723321"
"Yes","1988","35-65 y.","Part Time","107","0.114625997303773","0.0943254629672358","0.13492653164031"
"Yes","1988","35-65 y.","Not Working","209","0.144158646636949","0.126383244142311","0.161934049131587"
"Yes","1988","66 and older","Full Time","2","","",""
"Yes","1988","66 and older","Part Time","5","","",""
"Yes","1988","66 and older","Not Working","184","0.184754642851389","0.16071251513736","0.208796770565418"
"No","1988","16-34 y.","Full Time","1774","0.919396238529929","0.907257500304629","0.931534976755229"
"No","1988","16-34 y.","Part Time","725","0.833188092383563","0.80834388824983","0.858032296517296"
"No","1988","16-34 y.","Not Working","905","0.86897009981638","0.848598956354771","0.889341243277988"
"No","1988","35-65 y.","Full Time","2389","0.906996946349459","0.895924310276679","0.918069582422239"
"No","1988","35-65 y.","Part Time","839","0.885374002696227","0.86507346835969","0.905674537032764"
"No","1988","35-65 y.","Not Working","1291","0.855841353363051","0.838065950868413","0.873616755857689"
"No","1988","66 and older","Full Time","14","","",""
"No","1988","66 and older","Part Time","27","","",""
"No","1988","66 and older","Not Working","817","0.815245357148611","0.791203229434582","0.83928748486264"
"Yes","1989","16-34 y.","Full Time","173","0.0891002961952935","0.0764361820867186","0.101764410303868"
"Yes","1989","16-34 y.","Part Time","137","0.160433032894606","0.135220849540861","0.185645216248352"
"Yes","1989","16-34 y.","Not Working","140","0.1270215495137","0.106454413481087","0.147588685546313"
"Yes","1989","35-65 y.","Full Time","207","0.0732422775342391","0.063194964923751","0.0832895901447272"
"Yes","1989","35-65 y.","Part Time","125","0.148377995808969","0.124716252988839","0.172039738629099"
"Yes","1989","35-65 y.","Not Working","182","0.130421535192906","0.113021635848042","0.147821434537771"
"Yes","1989","66 and older","Full Time","1","","",""
"Yes","1989","66 and older","Part Time","6","","",""
"Yes","1989","66 and older","Not Working","180","0.193182406111493","0.168414194601161","0.217950617621825"
"No","1989","16-34 y.","Full Time","1771","0.910899703804706","0.898235589696131","0.923563817913281"
"No","1989","16-34 y.","Part Time","677","0.839566967105394","0.814354783751648","0.864779150459139"
"No","1989","16-34 y.","Not Working","867","0.8729784504863","0.852411314453686","0.893545586518913"
"No","1989","35-65 y.","Full Time","2376","0.926757722465761","0.916710409855273","0.936805035076249"
"No","1989","35-65 y.","Part Time","742","0.851622004191031","0.827960261370901","0.875283747011161"
"No","1989","35-65 y.","Not Working","1257","0.869578464807094","0.852178565462229","0.886978364151958"
"No","1989","66 and older","Full Time","16","","",""
"No","1989","66 and older","Part Time","24","","",""
"No","1989","66 and older","Not Working","796","0.806817593888507","0.782049382378175","0.831585805398839"
"Yes","1990","16-34 y.","Full Time","","","",""
"Yes","1990","16-34 y.","Part Time","","","",""
"Yes","1990","16-34 y.","Not Working","","","",""
"Yes","1990","35-65 y.","Full Time","","","",""
"Yes","1990","35-65 y.","Part Time","","","",""
"Yes","1990","35-65 y.","Not Working","","","",""
"Yes","1990","66 and older","Full Time","","","",""
"Yes","1990","66 and older","Part Time","","","",""
"Yes","1990","66 and older","Not Working","","","",""
"No","1990","16-34 y.","Full Time","","","",""
"No","1990","16-34 y.","Part Time","","","",""
"No","1990","16-34 y.","Not Working","","","",""
"No","1990","35-65 y.","Full Time","","","",""
"No","1990","35-65 y.","Part Time","","","",""
"No","1990","35-65 y.","Not Working","","","",""
"No","1990","66 and older","Full Time","","","",""
"No","1990","66 and older","Part Time","","","",""
"No","1990","66 and older","Not Working","","","",""
"Yes","1991","16-34 y.","Full Time","160","0.0937277825975599","0.0805708115706228","0.106884753624497"
"Yes","1991","16-34 y.","Part Time","156","0.193875546797496","0.167045116906023","0.220705976688968"
"Yes","1991","16-34 y.","Not Working","140","0.164045244048672","0.139838217103793","0.188252270993551"
"Yes","1991","35-65 y.","Full Time","214","0.0768793638371198","0.0664987759263985","0.087259951747841"
"Yes","1991","35-65 y.","Part Time","104","0.124741772483192","0.103069900936709","0.146413644029674"
"Yes","1991","35-65 y.","Not Working","191","0.153414824342411","0.134024654067732","0.17280499461709"
"Yes","1991","66 and older","Full Time","1","","",""
"Yes","1991","66 and older","Part Time","7","","",""
"Yes","1991","66 and older","Not Working","207","0.206174043962159","0.181419549995199","0.23092853792912"
"No","1991","16-34 y.","Full Time","1725","0.90627221740244","0.893115246375503","0.919429188429377"
"No","1991","16-34 y.","Part Time","678","0.806124453202504","0.779294023311032","0.832954883093976"
"No","1991","16-34 y.","Not Working","759","0.835954755951328","0.811747729006449","0.860161782896207"
"No","1991","35-65 y.","Full Time","2316","0.92312063616288","0.912740048252159","0.933501224073601"
"No","1991","35-65 y.","Part Time","789","0.875258227516808","0.853586355970326","0.896930099063291"
"No","1991","35-65 y.","Not Working","1136","0.846585175657589","0.82719500538291","0.865975345932268"
"No","1991","66 and older","Full Time","8","","",""
"No","1991","66 and older","Part Time","25","","",""
"No","1991","66 and older","Not Working","819","0.793825956037841","0.76907146207088","0.818580450004801"
"Yes","1992","16-34 y.","Full Time","210","0.074719010314534","0.0647623404039503","0.0846756802251177"
"Yes","1992","16-34 y.","Part Time","207","0.182485045628801","0.16029628250026","0.204673808757342"
"Yes","1992","16-34 y.","Not Working","147","0.134476828449092","0.114715850830882","0.154237806067302"
"Yes","1992","35-65 y.","Full Time","289","0.0750927045528526","0.066812035053849","0.0833733740518562"
"Yes","1992","35-65 y.","Part Time","146","0.110435834464803","0.0934952315385115","0.127376437391095"
"Yes","1992","35-65 y.","Not Working","212","0.135731449925759","0.119338913447677","0.152123986403841"
"Yes","1992","66 and older","Full Time","1","","",""
"Yes","1992","66 and older","Part Time","6","","",""
"Yes","1992","66 and older","Not Working","277","0.205705811713349","0.18473331776214","0.226678305664558"
"No","1992","16-34 y.","Full Time","2469","0.925280989685466","0.915324319774882","0.93523765959605"
"No","1992","16-34 y.","Part Time","957","0.817514954371199","0.795326191242658","0.83970371749974"
"No","1992","16-34 y.","Not Working","998","0.865523171550908","0.845762193932698","0.885284149169118"
"No","1992","35-65 y.","Full Time","3602","0.924907295447147","0.916626625948144","0.933187964946151"
"No","1992","35-65 y.","Part Time","1169","0.889564165535197","0.872623562608905","0.906504768461488"
"No","1992","35-65 y.","Not Working","1465","0.864268550074241","0.847876013596159","0.880661086552323"
"No","1992","66 and older","Full Time","11","","",""
"No","1992","66 and older","Part Time","20","","",""
"No","1992","66 and older","Not Working","1150","0.794294188286651","0.773321694335442","0.81526668223786"
"Yes","1993","16-34 y.","Full Time","","","",""
"Yes","1993","16-34 y.","Part Time","","","",""
"Yes","1993","16-34 y.","Not Working","","","",""
"Yes","1993","35-65 y.","Full Time","","","",""
"Yes","1993","35-65 y.","Part Time","","","",""
"Yes","1993","35-65 y.","Not Working","","","",""
"Yes","1993","66 and older","Full Time","","","",""
"Yes","1993","66 and older","Part Time","","","",""
"Yes","1993","66 and older","Not Working","","","",""
"No","1993","16-34 y.","Full Time","","","",""
"No","1993","16-34 y.","Part Time","","","",""
"No","1993","16-34 y.","Not Working","","","",""
"No","1993","35-65 y.","Full Time","","","",""
"No","1993","35-65 y.","Part Time","","","",""
"No","1993","35-65 y.","Not Working","","","",""
"No","1993","66 and older","Full Time","","","",""
"No","1993","66 and older","Part Time","","","",""
"No","1993","66 and older","Not Working","","","",""
"Yes","1994","16-34 y.","Full Time","185","0.0749766330574086","0.0646657258989862","0.085287540215831"
"Yes","1994","16-34 y.","Part Time","164","0.139281399501706","0.118650811043716","0.159911987959697"
"Yes","1994","16-34 y.","Not Working","152","0.127498017697509","0.108782445774289","0.146213589620729"
"Yes","1994","35-65 y.","Full Time","295","0.0888751555493173","0.0793865324411256","0.098363778657509"
"Yes","1994","35-65 y.","Part Time","139","0.122317567816314","0.104168302568819","0.140466833063809"
"Yes","1994","35-65 y.","Not Working","249","0.140882564616379","0.125139598348008","0.156625530884751"
"Yes","1994","66 and older","Full Time","2","","",""
"Yes","1994","66 and older","Part Time","7","","",""
"Yes","1994","66 and older","Not Working","317","0.243605372519016","0.221691607619463","0.265519137418568"
"No","1994","16-34 y.","Full Time","2321","0.925023366942591","0.914712459784169","0.935334274101014"
"No","1994","16-34 y.","Part Time","918","0.860718600498294","0.840088012040303","0.881349188956284"
"No","1994","16-34 y.","Not Working","1068","0.872501982302491","0.853786410379271","0.891217554225711"
"No","1994","35-65 y.","Full Time","3160","0.911124844450683","0.901636221342491","0.920613467558875"
"No","1994","35-65 y.","Part Time","1113","0.877682432183686","0.859533166936191","0.895831697431181"
"No","1994","35-65 y.","Not Working","1627","0.859117435383621","0.843374469115249","0.874860401651992"
"No","1994","66 and older","Full Time","8","","",""
"No","1994","66 and older","Part Time","22","","",""
"No","1994","66 and older","Not Working","1157","0.756394627480984","0.734480862581432","0.778308392380537"
"Yes","1995","16-34 y.","Full Time","171","0.080350844737467","0.0695226263078617","0.0911790631670724"
"Yes","1995","16-34 y.","Part Time","180","0.146687563963951","0.126301560333773","0.167073567594129"
"Yes","1995","16-34 y.","Not Working","181","0.126483116671611","0.108836880228191","0.144129353115032"
"Yes","1995","35-65 y.","Full Time","291","0.0812501692177866","0.07214903891336","0.0903512995222132"
"Yes","1995","35-65 y.","Part Time","181","0.129718994622463","0.112150220133443","0.147287769111483"
"Yes","1995","35-65 y.","Not Working","273","0.142613526334258","0.127077306914334","0.158149745754181"
"Yes","1995","66 and older","Full Time","","","",""
"Yes","1995","66 and older","Part Time","4","","",""
"Yes","1995","66 and older","Not Working","300","0.209616269989776","0.189045257725555","0.230187282253997"
"No","1995","16-34 y.","Full Time","2250","0.919649155262533","0.908820936832928","0.930477373692138"
"No","1995","16-34 y.","Part Time","977","0.853312436036049","0.832926432405871","0.873698439666227"
"No","1995","16-34 y.","Not Working","1182","0.873516883328389","0.855870646884968","0.891163119771809"
"No","1995","35-65 y.","Full Time","3171","0.918749830782213","0.909648700477787","0.92785096108664"
"No","1995","35-65 y.","Part Time","1224","0.870281005377537","0.852712230888517","0.887849779866557"
"No","1995","35-65 y.","Not Working","1673","0.857386473665742","0.841850254245819","0.872922693085666"
"No","1995","66 and older","Full Time","10","","",""
"No","1995","66 and older","Part Time","29","","",""
"No","1995","66 and older","Not Working","1204","0.790383730010224","0.769812717746003","0.810954742274445"
"Yes","1996","16-34 y.","Full Time","166","0.0637631076411231","0.0539180484011158","0.0736081668811304"
"Yes","1996","16-34 y.","Part Time","182","0.160606388055037","0.139141473062888","0.182071303047187"
"Yes","1996","16-34 y.","Not Working","149","0.11402548421927","0.0966132426474827","0.131437725791058"
"Yes","1996","35-65 y.","Full Time","289","0.0800535826182656","0.0708762865728299","0.0892308786637013"
"Yes","1996","35-65 y.","Part Time","194","0.121794844682208","0.105380421975685","0.138209267388731"
"Yes","1996","35-65 y.","Not Working","297","0.15846255515233","0.141853604723619","0.175071505581042"
"Yes","1996","66 and older","Full Time","","","",""
"Yes","1996","66 and older","Part Time","7","","",""
"Yes","1996","66 and older","Not Working","320","0.220244911785545","0.199404741909928","0.241085081661163"
"No","1996","16-34 y.","Full Time","2200","0.936236892358877","0.92639183311887","0.946081951598884"
"No","1996","16-34 y.","Part Time","942","0.839393611944963","0.817928696952813","0.860858526937112"
"No","1996","16-34 y.","Not Working","1131","0.88597451578073","0.868562274208942","0.903386757352517"
"No","1996","35-65 y.","Full Time","3070","0.919946417381734","0.910769121336299","0.92912371342717"
"No","1996","35-65 y.","Part Time","1331","0.878205155317792","0.861790732611269","0.894619578024315"
"No","1996","35-65 y.","Not Working","1560","0.84153744484767","0.824928494418958","0.858146395276381"
"No","1996","66 and older","Full Time","12","","",""
"No","1996","66 and older","Part Time","32","0.863228582482564","0.755389454476802","0.971067710488326"
"No","1996","66 and older","Not Working","1199","0.779755088214455","0.758914918338837","0.800595258090072"
"Yes","1997","16-34 y.","Full Time","180","0.074440823283697","0.0636452128778339","0.0852364336895602"
"Yes","1997","16-34 y.","Part Time","144","0.142082651064287","0.120781577440909","0.163383724687665"
"Yes","1997","16-34 y.","Not Working","176","0.142175886296872","0.123278868558575","0.16107290403517"
"Yes","1997","35-65 y.","Full Time","278","0.0836765664500188","0.0742333460429188","0.0931197868571187"
"Yes","1997","35-65 y.","Part Time","174","0.110675706572665","0.0946705052285986","0.126680907916732"
"Yes","1997","35-65 y.","Not Working","292","0.160480860904615","0.143817904407118","0.177143817402113"
"Yes","1997","66 and older","Full Time","1","","",""
"Yes","1997","66 and older","Part Time","7","","",""
"Yes","1997","66 and older","Not Working","309","0.205196348537747","0.185098159207737","0.225294537867757"
"No","1997","16-34 y.","Full Time","2091","0.925559176716303","0.91476356631044","0.936354787122166"
"No","1997","16-34 y.","Part Time","888","0.857917348935713","0.836616275312335","0.879218422559091"
"No","1997","16-34 y.","Not Working","1136","0.857824113703128","0.83892709596483","0.876721131441425"
"No","1997","35-65 y.","Full Time","3025","0.916323433549981","0.906880213142881","0.925766653957081"
"No","1997","35-65 y.","Part Time","1302","0.889324293427335","0.873319092083268","0.905329494771401"
"No","1997","35-65 y.","Not Working","1572","0.839519139095385","0.822856182597887","0.856182095592882"
"No","1997","66 and older","Full Time","14","","",""
"No","1997","66 and older","Part Time","32","0.870202169156577","0.764724727955768","0.975679610357386"
"No","1997","66 and older","Not Working","1242","0.794803651462253","0.774705462132243","0.814901840792263"
"Yes","1998","16-34 y.","Full Time","165","0.0703580118549574","0.0599890952952452","0.0807269284146695"
"Yes","1998","16-34 y.","Part Time","190","0.180670222773632","0.158384947285615","0.202955498261649"
"Yes","1998","16-34 y.","Not Working","180","0.122392765655628","0.105212792660527","0.139572738650729"
"Yes","1998","35-65 y.","Full Time","283","0.0782370593530979","0.0695250659126383","0.0869490527935575"
"Yes","1998","35-65 y.","Part Time","198","0.114765530140059","0.0995691681410621","0.129961892139055"
"Yes","1998","35-65 y.","Not Working","359","0.158420473346671","0.143162741259984","0.173678205433357"
"Yes","1998","66 and older","Full Time","1","","",""
"Yes","1998","66 and older","Part Time","4","","",""
"Yes","1998","66 and older","Not Working","369","0.204071658762528","0.185601545008279","0.222541772516776"
"No","1998","16-34 y.","Full Time","2172","0.929641988145043","0.919273071585331","0.940010904704755"
"No","1998","16-34 y.","Part Time","955","0.819329777226368","0.797044501738351","0.841615052714385"
"No","1998","16-34 y.","Not Working","1218","0.877607234344372","0.860427261349271","0.894787207339473"
"No","1998","35-65 y.","Full Time","3367","0.921762940646902","0.913050947206443","0.930474934087362"
"No","1998","35-65 y.","Part Time","1492","0.885234469859941","0.870038107860945","0.900430831858938"
"No","1998","35-65 y.","Not Working","1841","0.841579526653329","0.826321794566643","0.856837258740016"
"No","1998","66 and older","Full Time","14","","",""
"No","1998","66 and older","Part Time","39","0.912887751721038","0.82860044736872","0.997175056073356"
"No","1998","66 and older","Not Working","1460","0.795928341237472","0.777458227483224","0.814398454991721"
"Yes","1999","16-34 y.","Full Time","134","0.0588606003744329","0.0490699639106741","0.0686512368381918"
"Yes","1999","16-34 y.","Part Time","149","0.124651330510588","0.105883520103622","0.143419140917555"
"Yes","1999","16-34 y.","Not Working","186","0.169019378593337","0.147859251788148","0.190179505398527"
"Yes","1999","35-65 y.","Full Time","327","0.0905099475947731","0.0811597460980911","0.0998601490914552"
"Yes","1999","35-65 y.","Part Time","217","0.132350907583312","0.116189886883106","0.148511928283517"
"Yes","1999","35-65 y.","Not Working","311","0.158178673356435","0.142166120830311","0.17419122588256"
"Yes","1999","66 and older","Full Time","","","",""
"Yes","1999","66 and older","Part Time","4","","",""
"Yes","1999","66 and older","Not Working","362","0.217581888999917","0.198294676098659","0.236869101901176"
"No","1999","16-34 y.","Full Time","2086","0.941139399625567","0.931348763161808","0.950930036089326"
"No","1999","16-34 y.","Part Time","1041","0.875348669489412","0.856580859082445","0.894116479896378"
"No","1999","16-34 y.","Not Working","1019","0.830980621406663","0.809820494601473","0.852140748211852"
"No","1999","35-65 y.","Full Time","3290","0.909490052405227","0.900139850908545","0.918840253901909"
"No","1999","35-65 y.","Part Time","1472","0.867649092416688","0.851488071716483","0.883810113116894"
"No","1999","35-65 y.","Not Working","1684","0.841821326643565","0.82580877411744","0.85783387916969"
"No","1999","66 and older","Full Time","10","","",""
"No","1999","66 and older","Part Time","60","0.966383431270599","0.922225417255855","1.01054144528534"
"No","1999","66 and older","Not Working","1396","0.782418111000083","0.763130898098824","0.801705323901341"
"Yes","2000","16-34 y.","Full Time","231","0.0678854847689777","0.0593938401161697","0.0763771294217858"
"Yes","2000","16-34 y.","Part Time","289","0.134519783766069","0.119285259867822","0.149754307664315"
"Yes","2000","16-34 y.","Not Working","226","0.121482995348829","0.106494795042548","0.136471195655109"
"Yes","2000","35-65 y.","Full Time","545","0.0844800960310165","0.0778044398925122","0.0911557521695208"
"Yes","2000","35-65 y.","Part Time","339","0.110942182692669","0.0998055001708429","0.122078865214496"
"Yes","2000","35-65 y.","Not Working","542","0.140858649473227","0.129696199188303","0.15202109975815"
"Yes","2000","66 and older","Full Time","4","","",""
"Yes","2000","66 and older","Part Time","17","","",""
"Yes","2000","66 and older","Not Working","685","0.196437765127459","0.183260259063412","0.209615271191506"
"No","2000","16-34 y.","Full Time","3140","0.932114515231022","0.923622870578214","0.94060615988383"
"No","2000","16-34 y.","Part Time","1638","0.865480216233931","0.850245692335685","0.880714740132178"
"No","2000","16-34 y.","Not Working","1599","0.878517004651171","0.863528804344891","0.893505204957452"
"No","2000","35-65 y.","Full Time","6122","0.915519903968984","0.908844247830479","0.922195560107488"
"No","2000","35-65 y.","Part Time","2716","0.889057817307331","0.877921134785504","0.900194499829157"
"No","2000","35-65 y.","Not Working","3189","0.859141350526773","0.84797890024185","0.870303800811697"
"No","2000","66 and older","Full Time","35","0.90774867251925","0.816927958718087","0.998569386320413"
"No","2000","66 and older","Part Time","87","0.855575969051076","0.788017400134588","0.923134537967564"
"No","2000","66 and older","Not Working","2807","0.803562234872541","0.790384728808494","0.816739740936588"
"Yes","2001","16-34 y.","Full Time","187","0.0614145508790403","0.0527033506566201","0.0701257511014605"
"Yes","2001","16-34 y.","Part Time","253","0.133813626278784","0.117944142330119","0.14968311022745"
"Yes","2001","16-34 y.","Not Working","201","0.118646974307635","0.102792093292473","0.134501855322797"
"Yes","2001","35-65 y.","Full Time","508","0.0873462872358398","0.0802719932856332","0.0944205811860464"
"Yes","2001","35-65 y.","Part Time","320","0.111369986763581","0.0999790654057208","0.122760908121442"
"Yes","2001","35-65 y.","Not Working","501","0.154384286137265","0.141921873184356","0.166846699090173"
"Yes","2001","66 and older","Full Time","3","","",""
"Yes","2001","66 and older","Part Time","23","","",""
"Yes","2001","66 and older","Not Working","647","0.199530451855506","0.185855620588025","0.213205283122988"
"No","2001","16-34 y.","Full Time","2731","0.93858544912096","0.92987424889854","0.94729664934338"
"No","2001","16-34 y.","Part Time","1515","0.866186373721216","0.85031688977255","0.882055857669881"
"No","2001","16-34 y.","Not Working","1397","0.881353025692365","0.865498144677203","0.897207906707527"
"No","2001","35-65 y.","Full Time","5611","0.91265371276416","0.905579418813954","0.919728006714367"
"No","2001","35-65 y.","Part Time","2610","0.888630013236419","0.877239091878558","0.900020934594279"
"No","2001","35-65 y.","Not Working","2728","0.845615713862735","0.833153300909827","0.858078126815644"
"No","2001","66 and older","Full Time","24","","",""
"No","2001","66 and older","Part Time","101","0.813300461576892","0.744714634533742","0.881886288620042"
"No","2001","66 and older","Not Working","2634","0.800469548144494","0.786794716877012","0.814144379411975"
"Yes","2002","16-34 y.","Full Time","196","0.0741990275305351","0.0643817901553287","0.0840162649057416"
"Yes","2002","16-34 y.","Part Time","211","0.116198398860933","0.101302741405114","0.131094056316752"
"Yes","2002","16-34 y.","Not Working","163","0.102922016540036","0.0882872038865529","0.117556829193519"
"Yes","2002","35-65 y.","Full Time","551","0.0795437099748813","0.0731119463256895","0.0859754736240731"
"Yes","2002","35-65 y.","Part Time","360","0.112661101983637","0.101878450662937","0.123443753304336"
"Yes","2002","35-65 y.","Not Working","489","0.15260428177195","0.140154533613621","0.165054029930279"
"Yes","2002","66 and older","Full Time","4","","",""
"Yes","2002","66 and older","Part Time","32","0.224589184138226","0.160128412649035","0.289049955627416"
"Yes","2002","66 and older","Not Working","719","0.213357499604148","0.19964130309148","0.227073696116815"
"No","2002","16-34 y.","Full Time","2542","0.925800972469465","0.915983735094258","0.935618209844671"
"No","2002","16-34 y.","Part Time","1567","0.883801601139067","0.868905943683248","0.898697258594886"
"No","2002","16-34 y.","Not Working","1493","0.897077983459964","0.882443170806481","0.911712796113447"
"No","2002","35-65 y.","Full Time","6248","0.920456290025119","0.914024526375927","0.92688805367431"
"No","2002","35-65 y.","Part Time","2943","0.887338898016363","0.876556246695664","0.898121549337062"
"No","2002","35-65 y.","Not Working","2716","0.84739571822805","0.834945970069721","0.859845466386379"
"No","2002","66 and older","Full Time","39","0.90473975241014","0.81699289881844","0.992486606001839"
"No","2002","66 and older","Part Time","129","0.775410815861774","0.710950044372583","0.839871587350965"
"No","2002","66 and older","Not Working","2708","0.786642500395852","0.772926303883185","0.80035869690852"
"Yes","2003","16-34 y.","Full Time","168","0.0641064968183519","0.054506844944443","0.0737061486922608"
"Yes","2003","16-34 y.","Part Time","228","0.135755805443101","0.119568248527707","0.151943362358496"
"Yes","2003","16-34 y.","Not Working","183","0.116703998567985","0.101174497068408","0.132233500067562"
"Yes","2003","35-65 y.","Full Time","504","0.0799232552192368","0.0732582224725608","0.0865882879659129"
