"ple0053","year","regtyp","sex","n","percent","lower_confidence","upper_confidence","value"
"No","1990","Rural Area","Female","","","","","2"
"No","1990","Urban Area","Male","","","","","2"
"No","1990","Urban Area","Female","","","","","2"
"No","1990","Rural Area","Male","","","","","2"
"Yes","1990","Urban Area","Female","","","","","1"
"Yes","1990","Rural Area","Female","","","","","1"
"Yes","1990","Urban Area","Male","","","","","1"
"Yes","1990","Rural Area","Male","","","","","1"
"No","1991","Rural Area","Female","835","0.842832384310881","0.820114819640118","0.865549948981644","2"
"No","1991","Urban Area","Male","3318","0.894205363929931","0.884278705127386","0.904132022732476","2"
"No","1991","Urban Area","Female","3243","0.840908257862425","0.829281994347269","0.85253452137758","2"
"No","1991","Rural Area","Male","859","0.884998417899406","0.864807226663027","0.905189609135785","2"
"Yes","1991","Urban Area","Female","559","0.159091742137575","0.14746547862242","0.170718005652731","1"
"Yes","1991","Rural Area","Female","151","0.157167615689119","0.134450051018356","0.179885180359881","1"
"Yes","1991","Urban Area","Male","370","0.105794636070069","0.0958679772675236","0.115721294872613","1"
"Yes","1991","Rural Area","Male","100","0.115001582100594","0.094810390864215","0.135192773336973","1"
"No","1992","Urban Area","Male","3880","0.900565463110551","0.891599370522218","0.909531555698883","2"
"No","1992","Urban Area","Female","3924","0.859925069347004","0.849802712641487","0.870047426052522","2"
"No","1992","Rural Area","Male","1937","0.888325900805082","0.874962614445031","0.901689187165134","2"
"No","1992","Rural Area","Female","2000","0.860289670634047","0.846084165107628","0.874495176160467","2"
"Yes","1992","Urban Area","Female","592","0.140074930652996","0.129952573947478","0.150197287358513","1"
"Yes","1992","Rural Area","Female","288","0.139710329365953","0.125504823839533","0.153915834892372","1"
"Yes","1992","Urban Area","Male","399","0.0994345368894491","0.0904684443011166","0.108400629477782","1"
"Yes","1992","Rural Area","Male","197","0.111674099194918","0.0983108128348663","0.125037385554969","1"
"No","1993","Urban Area","Male","","","","","2"
"No","1993","Urban Area","Female","","","","","2"
"No","1993","Rural Area","Male","","","","","2"
"No","1993","Rural Area","Female","","","","","2"
"Yes","1993","Urban Area","Female","","","","","1"
"Yes","1993","Rural Area","Female","","","","","1"
"Yes","1993","Urban Area","Male","","","","","1"
"Yes","1993","Rural Area","Male","","","","","1"
"No","1994","Urban Area","Male","3759","0.894500705633001","0.885147653849651","0.903853757416352","2"
"No","1994","Urban Area","Female","3821","0.839887284359386","0.829115344300583","0.850659224418189","2"
"No","1994","Rural Area","Male","1892","0.892644610461008","0.879337858367325","0.905951362554692","2"
"No","1994","Rural Area","Female","1922","0.845747918552015","0.830753520280558","0.860742316823471","2"
"Yes","1994","Urban Area","Male","385","0.105499294366999","0.0961462425836484","0.114852346150349","1"
"Yes","1994","Urban Area","Female","631","0.160112715640614","0.149340775581811","0.170884655699417","1"
"Yes","1994","Rural Area","Female","307","0.154252081447985","0.139257683176529","0.169246479719442","1"
"Yes","1994","Rural Area","Male","187","0.107355389538992","0.0940486374453081","0.120662141632675","1"
"No","1995","Urban Area","Female","3970","0.851243996473377","0.840952840738824","0.861535152207929","2"
"No","1995","Rural Area","Male","1941","0.891762394621658","0.878654406603032","0.904870382640284","2"
"No","1995","Rural Area","Female","1958","0.84394742373467","0.829112962682344","0.858781884786996","2"
"No","1995","Urban Area","Male","3851","0.900014705823945","0.890997013660516","0.909032397987375","2"
"Yes","1995","Rural Area","Female","341","0.15605257626533","0.141218115213004","0.170887037317656","1"
"Yes","1995","Urban Area","Male","400","0.0999852941760545","0.0909676020126255","0.109002986339484","1"
"Yes","1995","Urban Area","Female","623","0.148756003526623","0.138464847792071","0.159047159261176","1"
"Yes","1995","Rural Area","Male","217","0.108237605378342","0.0951296173597159","0.121345593396968","1"
"No","1996","Urban Area","Female","3882","0.861456459966165","0.851371691226176","0.871541228706154","2"
"No","1996","Rural Area","Male","1935","0.887026825159391","0.873636592823772","0.900417057495009","2"
"No","1996","Rural Area","Female","1920","0.833104486260641","0.817781992313803","0.84842698020748","2"
"No","1996","Urban Area","Male","3739","0.891766269928187","0.88231411402165","0.901218425834724","2"
"Yes","1996","Rural Area","Female","355","0.166895513739359","0.15157301979252","0.182218007686197","1"
"Yes","1996","Urban Area","Male","411","0.108233730071813","0.0987815741652761","0.11768588597835","1"
"Yes","1996","Urban Area","Female","626","0.138543540033835","0.128458771293846","0.148628308773824","1"
"Yes","1996","Rural Area","Male","212","0.112973174840609","0.0995829425049907","0.126363407176228","1"
"No","1997","Urban Area","Female","3782","0.853496236588403","0.843060940938249","0.863931532238556","2"
"No","1997","Urban Area","Male","3700","0.888821566828708","0.87919820758449","0.898444926072925","2"
"No","1997","Rural Area","Male","1892","0.894221098691182","0.881107547235008","0.907334650147357","2"
"No","1997","Rural Area","Female","1927","0.851117159394861","0.836372388101022","0.8658619306887","2"
"Yes","1997","Urban Area","Male","399","0.111178433171293","0.101555073927075","0.12080179241551","1"
"Yes","1997","Urban Area","Female","629","0.146503763411597","0.136068467761444","0.156939059061751","1"
"Yes","1997","Rural Area","Male","221","0.105778901308818","0.0926653498526427","0.118892452764992","1"
"Yes","1997","Rural Area","Female","312","0.148882840605139","0.1341380693113","0.163627611898978","1"
"No","1998","Urban Area","Female","4214","0.847520028428234","0.837452564391874","0.857587492464595","2"
"No","1998","Rural Area","Female","2124","0.843159694068282","0.828907720628106","0.857411667508458","2"
"No","1998","Urban Area","Male","4101","0.902991500595203","0.894372722194476","0.911610278995931","2"
"No","1998","Rural Area","Male","2119","0.887782357479456","0.875096319963913","0.900468394994999","2"
"Yes","1998","Urban Area","Male","429","0.0970084994047965","0.0883897210040693","0.105627277805524","1"
"Yes","1998","Urban Area","Female","684","0.152479971571765","0.142412507535405","0.162547435608126","1"
"Yes","1998","Rural Area","Male","259","0.112217642520544","0.0995316050050009","0.124903680036087","1"
"Yes","1998","Rural Area","Female","377","0.156840305931718","0.142588332491542","0.171092279371894","1"
"No","1999","Urban Area","Female","4005","0.842493669558729","0.832049292782748","0.85293804633471","2"
"No","1999","Rural Area","Female","2107","0.85353971766001","0.839496377704513","0.867583057615508","2"
"No","1999","Urban Area","Male","3922","0.893663245196247","0.884501419256226","0.902825071136267","2"
"No","1999","Rural Area","Male","2024","0.877181483807435","0.863741083701159","0.89062188391371","2"
"Yes","1999","Urban Area","Male","427","0.106336754803753","0.0971749288637326","0.115498580743774","1"
"Yes","1999","Urban Area","Female","668","0.157506330441271","0.14706195366529","0.167950707217252","1"
"Yes","1999","Rural Area","Male","267","0.122818516192565","0.10937811608629","0.136258916298841","1"
"Yes","1999","Rural Area","Female","328","0.14646028233999","0.132416942384492","0.160503622295487","1"
"No","2000","Urban Area","Female","7227","0.867289136837927","0.859994412215474","0.87458386146038","2"
"No","2000","Rural Area","Female","3682","0.859092689442859","0.848666767347321","0.869518611538398","2"
"No","2000","Urban Area","Male","6856","0.900065784806431","0.893327047474383","0.906804522138479","2"
"No","2000","Rural Area","Male","3570","0.878081824612037","0.8679637262678","0.888199922956274","2"
"Yes","2000","Urban Area","Female","1082","0.132710863162073","0.12541613853962","0.140005587784526","1"
"Yes","2000","Rural Area","Male","447","0.121918175387963","0.111800077043726","0.1320362737322","1"
"Yes","2000","Rural Area","Female","596","0.140907310557141","0.130481388461602","0.151333232652679","1"
"Yes","2000","Urban Area","Male","753","0.0999342151935691","0.0931954778615208","0.106672952525617","1"
"No","2001","Urban Area","Female","6570","0.860783698564263","0.852991710767823","0.868575686360702","2"
"No","2001","Rural Area","Female","3312","0.85401003580839","0.842871004442723","0.865149067174057","2"
"No","2001","Urban Area","Male","6227","0.901832683837616","0.894811134686223","0.908854232989009","2"
"No","2001","Rural Area","Male","3242","0.875023354469434","0.864301051521243","0.885745657417625","2"
"Yes","2001","Urban Area","Female","1012","0.139216301435737","0.131424313639298","0.147008289232177","1"
"Yes","2001","Rural Area","Male","412","0.124976645530566","0.114254342582375","0.135698948478756","1"
"Yes","2001","Rural Area","Female","548","0.14598996419161","0.134850932825943","0.157128995557277","1"
"Yes","2001","Urban Area","Male","671","0.0981673161623841","0.0911457670109914","0.105188865313777","1"
"No","2002","Urban Area","Male","6655","0.891918251414786","0.884859401514063","0.898977101315509","2"
"No","2002","Urban Area","Female","7023","0.865413307744986","0.857944113545494","0.872882501944478","2"
"No","2002","Rural Area","Female","3406","0.854236213582969","0.843201116423395","0.865271310742542","2"
"No","2002","Rural Area","Male","3301","0.87833637716187","0.867845676811317","0.888827077512423","2"
"Yes","2002","Urban Area","Female","997","0.134586692255014","0.127117498055522","0.142055886454506","1"
"Yes","2002","Urban Area","Male","777","0.108081748585214","0.101022898684491","0.115140598485937","1"
"Yes","2002","Rural Area","Male","429","0.12166362283813","0.111172922487577","0.132154323188683","1"
"Yes","2002","Rural Area","Female","522","0.145763786417031","0.134728689257458","0.156798883576605","1"
"No","2003","Rural Area","Female","3257","0.85280569662571","0.841514034451226","0.864097358800193","2"
"No","2003","Urban Area","Male","6374","0.88946818193316","0.882194768649996","0.896741595216324","2"
"No","2003","Urban Area","Female","6762","0.86514125676572","0.857532659915647","0.872749853615793","2"
"No","2003","Rural Area","Male","3179","0.887125653806965","0.876719222890367","0.897532084723562","2"
"Yes","2003","Urban Area","Female","980","0.13485874323428","0.127250146384207","0.142467340084353","1"
"Yes","2003","Rural Area","Female","525","0.14719430337429","0.135902641199807","0.158485965548774","1"
"Yes","2003","Urban Area","Male","765","0.11053181806684","0.103258404783676","0.117805231350004","1"
"Yes","2003","Rural Area","Male","373","0.112874346193035","0.102467915276438","0.123280777109633","1"
"No","2004","Rural Area","Female","3193","0.851506109108416","0.840065456689861","0.862946761526972","2"
"No","2004","Urban Area","Male","6202","0.886975600456495","0.879516709908705","0.894434491004285","2"
"No","2004","Urban Area","Female","6580","0.859778354536572","0.851955625047843","0.8676010840253","2"
"No","2004","Rural Area","Male","3090","0.883726262938828","0.873057643025154","0.894394882852502","2"
"Yes","2004","Urban Area","Female","988","0.140221645463428","0.1323989159747","0.148044374952157","1"
"Yes","2004","Rural Area","Female","518","0.148493890891584","0.137053238473028","0.159934543310139","1"
"Yes","2004","Urban Area","Male","720","0.113024399543505","0.105565508995715","0.120483290091295","1"
"Yes","2004","Rural Area","Male","378","0.116273737061172","0.105605117147498","0.126942356974846","1"
"No","2005","Urban Area","Male","5993","0.900554545314715","0.893345685562027","0.907763405067402","2"
"No","2005","Urban Area","Female","6415","0.870106199393791","0.862378304099832","0.877834094687749","2"
"No","2005","Rural Area","Male","2923","0.883763683223454","0.87281678145221","0.894710584994699","2"
"No","2005","Rural Area","Female","3097","0.857920901775523","0.846445816139665","0.86939598741138","2"
"Yes","2005","Urban Area","Female","855","0.129893800606209","0.122165905312251","0.137621695900168","1"
"Yes","2005","Rural Area","Female","459","0.142079098224477","0.13060401258862","0.153554183860335","1"
"Yes","2005","Urban Area","Male","627","0.0994454546852855","0.0922365949325977","0.106654314437973","1"
"Yes","2005","Rural Area","Male","370","0.116236316776546","0.105289415005301","0.12718321854779","1"
"No","2006","Urban Area","Male","6234","0.892000204976545","0.884705215150414","0.899295194802677","2"
"No","2006","Urban Area","Female","6722","0.865368563941997","0.857733263740074","0.87300386414392","2"
"No","2006","Rural Area","Male","3161","0.874365762105198","0.863455365253081","0.885276158957315","2"
"No","2006","Rural Area","Female","3342","0.855137828963211","0.8440417664158","0.866233891510622","2"
"Yes","2006","Urban Area","Female","955","0.134631436058003","0.12699613585608","0.142266736259926","1"
"Yes","2006","Rural Area","Female","523","0.144862171036789","0.133766108489378","0.1559582335842","1"
"Yes","2006","Urban Area","Male","720","0.107999795023455","0.100704805197323","0.115294784849586","1"
"Yes","2006","Rural Area","Male","384","0.125634237894802","0.114723841042685","0.136544634746919","1"
"No","2007","Urban Area","Male","5737","0.884552254029055","0.876741425922757","0.892363082135353","2"
"No","2007","Urban Area","Female","6289","0.870322488762827","0.862546404652705","0.878098572872949","2"
"No","2007","Rural Area","Male","2969","0.884330013464348","0.873509331320136","0.895150695608559","2"
"No","2007","Rural Area","Female","3114","0.857749845278666","0.846353611545451","0.869146079011881","2"
"Yes","2007","Urban Area","Male","693","0.115447745970945","0.107636917864647","0.123258574077243","1"
"Yes","2007","Urban Area","Female","881","0.129677511237173","0.121901427127051","0.137453595347295","1"
"Yes","2007","Rural Area","Female","495","0.142250154721334","0.130853920988119","0.153646388454549","1"
"Yes","2007","Rural Area","Male","387","0.115669986535652","0.104849304391441","0.126490668679864","1"
"No","2008","Urban Area","Female","5944","0.875895867102459","0.868031144704796","0.883760589500122","2"
"No","2008","Rural Area","Male","2776","0.874280018898038","0.862724363340234","0.885835674455842","2"
"No","2008","Rural Area","Female","2942","0.86426735303437","0.852744543444842","0.875790162623897","2"
"No","2008","Urban Area","Male","5438","0.901899090456858","0.894408176724283","0.909390004189434","2"
"Yes","2008","Rural Area","Female","452","0.13573264696563","0.124209837376103","0.147255456555158","1"
"Yes","2008","Urban Area","Male","619","0.0981009095431415","0.090609995810566","0.105591823275717","1"
"Yes","2008","Urban Area","Female","807","0.124104132897541","0.116239410499878","0.131968855295204","1"
"Yes","2008","Rural Area","Male","386","0.125719981101962","0.114164325544158","0.137275636659766","1"
"No","2009","Urban Area","Female","5433","0.863628073248761","0.85511040145603","0.872145745041492","2"
"No","2009","Rural Area","Male","2637","0.864531157785846","0.852323662393863","0.876738653177829","2"
"No","2009","Rural Area","Female","2747","0.847122594915646","0.834704336483896","0.859540853347396","2"
"No","2009","Urban Area","Male","4951","0.891643366981222","0.883504553004849","0.899782180957595","2"
"Yes","2009","Rural Area","Female","479","0.152877405084354","0.140459146652604","0.165295663516105","1"
"Yes","2009","Urban Area","Male","652","0.108356633018778","0.100217819042405","0.116495446995151","1"
"Yes","2009","Urban Area","Female","803","0.136371926751239","0.127854254958508","0.14488959854397","1"
"Yes","2009","Rural Area","Male","382","0.135468842214154","0.123261346822171","0.147676337606137","1"
"No","2010","Urban Area","Female","7267","0.860104472950713","0.85279531489799","0.867413631003437","2"
"No","2010","Urban Area","Male","6373","0.884445103103833","0.87702980519938","0.891860401008287","2"
"No","2010","Rural Area","Male","3354","0.871242052978336","0.860580324077188","0.881903781879484","2"
"No","2010","Rural Area","Female","3737","0.878186198619476","0.868570017873096","0.887802379365857","2"
"Yes","2010","Urban Area","Male","767","0.115554896896167","0.108139598991713","0.12297019480062","1"
"Yes","2010","Urban Area","Female","1385","0.139895527049287","0.132586368996564","0.14720468510201","1"
"Yes","2010","Rural Area","Male","437","0.128757947021664","0.118096218120516","0.139419675922812","1"
"Yes","2010","Rural Area","Female","707","0.121813801380524","0.112197620634144","0.131429982126904","1"
"No","2011","Urban Area","Female","8589","0.854581444907544","0.847718643492949","0.861444246322138","2"
"No","2011","Rural Area","Female","4553","0.840699177031704","0.830972649728102","0.850425704335306","2"
"No","2011","Urban Area","Male","7336","0.881194539562186","0.874223168660635","0.888165910463737","2"
"No","2011","Rural Area","Male","4062","0.873987677896815","0.864418243589821","0.883557112203809","2"
"Yes","2011","Urban Area","Male","939","0.118805460437814","0.111834089536263","0.125776831339365","1"
"Yes","2011","Urban Area","Female","1547","0.145418555092457","0.138555753677862","0.152281356507051","1"
"Yes","2011","Rural Area","Male","558","0.126012322103185","0.116442887796191","0.135581756410179","1"
"Yes","2011","Rural Area","Female","885","0.159300822968296","0.149574295664694","0.169027350271898","1"
"No","2012","Urban Area","Female","8381","0.851416334624558","0.844351299404225","0.858481369844891","2"
"No","2012","Rural Area","Female","4572","0.85100646895772","0.841492390421764","0.860520547493677","2"
"No","2012","Urban Area","Male","7008","0.874947025920882","0.867692748820335","0.882201303021429","2"
"No","2012","Rural Area","Male","3976","0.856300569741975","0.846146992882843","0.866454146601107","2"
"Yes","2012","Urban Area","Male","979","0.125052974079118","0.117798696978571","0.132307251179665","1"
"Yes","2012","Urban Area","Female","1355","0.148583665375442","0.141518630155109","0.155648700595775","1"
"Yes","2012","Rural Area","Male","609","0.143699430258025","0.133545853398893","0.153853007117157","1"
"Yes","2012","Rural Area","Female","809","0.14899353104228","0.139479452506323","0.158507609578236","1"
"No","2013","Urban Area","Female","7850","0.846749501524238","0.839354331264412","0.854144671784063","2"
"No","2013","Rural Area","Female","4255","0.851634145760048","0.841774511126886","0.861493780393211","2"
"No","2013","Urban Area","Male","6511","0.868477695064824","0.860790305281759","0.876165084847889","2"
"No","2013","Rural Area","Male","3675","0.848415683456631","0.837613684196243","0.85921768271702","2"
"Yes","2013","Urban Area","Female","1265","0.153250498475762","0.145855328215937","0.160645668735588","1"
"Yes","2013","Rural Area","Male","559","0.151584316543369","0.14078231728298","0.162386315803757","1"
"Yes","2013","Rural Area","Female","738","0.148365854239952","0.138506219606789","0.158225488873114","1"
"Yes","2013","Urban Area","Male","914","0.131522304935176","0.123834915152111","0.139209694718241","1"
"No","2014","Urban Area","Female","8330","0.852884729025794","0.845837402919872","0.859932055131716","2"
"No","2014","Rural Area","Female","4265","0.84558643040541","0.83555357897125","0.85561928183957","2"
"No","2014","Urban Area","Male","7246","0.884158266454169","0.877214838525642","0.891101694382695","2"
"No","2014","Rural Area","Male","3740","0.845649895260516","0.834866451469554","0.856433339051479","2"
"Yes","2014","Urban Area","Female","1375","0.147115270974206","0.140067944868284","0.154162597080128","1"
"Yes","2014","Rural Area","Male","572","0.154350104739483","0.143566660948521","0.165133548530446","1"
"Yes","2014","Rural Area","Female","718","0.15441356959459","0.14438071816043","0.16444642102875","1"
"Yes","2014","Urban Area","Male","915","0.115841733545832","0.108898305617305","0.122785161474359","1"
"No","2015","Urban Area","Male","6572","0.875979639901348","0.868506155034061","0.883453124768635","2"
"No","2015","Urban Area","Female","7737","0.857776257910864","0.850530351653777","0.86502216416795","2"
"No","2015","Rural Area","Female","3979","0.833277353113526","0.822623692289224","0.843931013937827","2"
"No","2015","Rural Area","Male","3480","0.854025269861529","0.843113347707567","0.864937192015492","2"
"Yes","2015","Urban Area","Female","1189","0.142223742089136","0.13497783583205","0.149469648346223","1"
"Yes","2015","Urban Area","Male","900","0.124020360098652","0.116546875231365","0.131493844965939","1"
"Yes","2015","Rural Area","Male","542","0.145974730138471","0.135062807984508","0.156886652292433","1"
"Yes","2015","Rural Area","Female","723","0.166722646886475","0.156068986062173","0.177376307710776","1"
"No","2016","Rural Area","Female","3810","0.855680285890991","0.845393438080021","0.86596713370196","2"
"No","2016","Urban Area","Male","6419","0.881659573303637","0.874215581475723","0.889103565131551","2"
"No","2016","Urban Area","Female","7454","0.853358536561574","0.845914087822202","0.860802985300947","2"
"No","2016","Rural Area","Male","3359","0.861701011639613","0.850827540158042","0.872574483121183","2"
"Yes","2016","Urban Area","Female","1220","0.146641463438426","0.139197014699053","0.154085912177798","1"
"Yes","2016","Rural Area","Female","673","0.144319714109009","0.13403286629804","0.154606561919979","1"
"Yes","2016","Urban Area","Male","814","0.118340426696363","0.110896434868449","0.125784418524277","1"
"Yes","2016","Rural Area","Male","513","0.138298988360387","0.127425516878817","0.149172459841958","1"
"No","2017","Rural Area","Female","4269","0.835652830819764","0.82538898808053","0.845916673558997","2"
"No","2017","Urban Area","Male","6895","0.868896193855512","0.861444129792294","0.87634825791873","2"
"No","2017","Urban Area","Female","7980","0.854208011100987","0.847026491148554","0.861389531053421","2"
"No","2017","Rural Area","Male","3814","0.862726962429823","0.852548183552129","0.872905741307517","2"
"Yes","2017","Urban Area","Female","1296","0.145791988899012","0.138610468946579","0.152973508851446","1"
"Yes","2017","Rural Area","Female","739","0.164347169180236","0.154083326441003","0.17461101191947","1"
"Yes","2017","Urban Area","Male","985","0.131103806144488","0.12365174208127","0.138555870207706","1"
"Yes","2017","Rural Area","Male","577","0.137273037570177","0.127094258692483","0.147451816447871","1"
"No","2018","Urban Area","Male","6703","0.874355235520879","0.866912796928481","0.881797674113277","2"
"No","2018","Urban Area","Female","7768","0.850095646991555","0.842732809175959","0.857458484807152","2"
"No","2018","Rural Area","Male","3624","0.866131801802878","0.855821490435545","0.876442113170211","2"
"No","2018","Rural Area","Female","4123","0.837154409617191","0.826739506211128","0.847569313023255","2"
"Yes","2018","Urban Area","Female","1262","0.149904353008445","0.142541515192848","0.157267190824041","1"
"Yes","2018","Rural Area","Female","705","0.162845590382809","0.152430686976745","0.173260493788872","1"
"Yes","2018","Urban Area","Male","916","0.125644764479121","0.118202325886723","0.133087203071519","1"
"Yes","2018","Rural Area","Male","566","0.133868198197122","0.123557886829789","0.144178509564455","1"
"No","2019","Urban Area","Male","6371","0.875650872658333","0.868073473309914","0.883228272006752","2"
"No","2019","Urban Area","Female","7061","0.853809449304206","0.846143432728575","0.861475465879837","2"
"No","2019","Rural Area","Male","3713","0.866696345039572","0.856478553227156","0.876914136851987","2"
"No","2019","Rural Area","Female","3927","0.837845814008255","0.827209222076827","0.848482405939683","2"
"Yes","2019","Urban Area","Female","1098","0.146190550695794","0.138524534120163","0.153856567271425","1"
"Yes","2019","Rural Area","Female","686","0.162154185991745","0.151517594060317","0.172790777923173","1"
"Yes","2019","Urban Area","Male","914","0.124349127341667","0.116771727993247","0.131926526690086","1"
"Yes","2019","Rural Area","Male","538","0.133303654960428","0.123085863148013","0.143521446772844","1"
