"ple0053","year","e11103","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Yes","1984","Not Working","(2c_gen) general maturity certificate","17","","",""
"Yes","1984","Not Working","(2c_voc) vocational maturity certificate","13","","",""
"Yes","1984","Not Working","(3a) lower tertiary education","7","","",""
"Yes","1984","Not Working","(3b) higher tertiary education","7","","",""
"No","1984","Full Time","(0) in school","1","","",""
"No","1984","Full Time","(1a) inadequately completed","520","0.875312978695017","0.848723302207888","0.901902655182146"
"No","1984","Full Time","(1b) general elementary school","925","0.893222953687871","0.87438094796426","0.912064959411482"
"No","1984","Full Time","(1c) basic vocational qualification","2084","0.901352419222267","0.889179263992908","0.913525574451626"
"No","1984","Full Time","(2b) intermediate general qualification","115","0.877778758751389","0.821689678076071","0.933867839426706"
"No","1984","Full Time","(2a) intermediate vocational","707","0.923217186301888","0.904387138060092","0.942047234543683"
"No","1984","Full Time","(2c_gen) general maturity certificate","71","0.910729116461308","0.847451470111833","0.974006762810783"
"No","1984","Full Time","(2c_voc) vocational maturity certificate","217","0.901241635108838","0.864111218726772","0.938372051490904"
"No","1984","Full Time","(3a) lower tertiary education","151","0.914021368239815","0.871376430346804","0.956666306132826"
"No","1984","Full Time","(3b) higher tertiary education","279","0.918068377001989","0.887085043884681","0.949051710119296"
"No","1984","Part Time","(0) in school","9","","",""
"No","1984","Part Time","(1a) inadequately completed","107","0.888502188081289","0.832878733426526","0.944125642736052"
"No","1984","Part Time","(1b) general elementary school","391","0.871896407454412","0.841052249476336","0.902740565432489"
"No","1984","Part Time","(1c) basic vocational qualification","525","0.856050678750708","0.828284350461547","0.883817007039868"
"No","1984","Part Time","(2b) intermediate general qualification","93","0.888398692506984","0.827882719835482","0.948914665178486"
"No","1984","Part Time","(2a) intermediate vocational","200","0.870990022943028","0.827855764342676","0.914124281543381"
"No","1984","Part Time","(2c_gen) general maturity certificate","98","0.939286169651622","0.893390236787675","0.98518210251557"
"No","1984","Part Time","(2c_voc) vocational maturity certificate","65","0.875381331453195","0.801125342140716","0.949637320765675"
"No","1984","Part Time","(3a) lower tertiary education","37","0.976892967592271","0.929123338297605","1.02466259688694"
"No","1984","Part Time","(3b) higher tertiary education","118","0.92262765830888","0.876159834294718","0.969095482323042"
"No","1984","Not Working","(0) in school","169","0.957130948330009","0.927373498668194","0.986888397991824"
"No","1984","Not Working","(1a) inadequately completed","342","0.888086436416121","0.857113988162391","0.919058884669851"
"No","1984","Not Working","(1b) general elementary school","1334","0.868357062824773","0.851404538891386","0.88530958675816"
"No","1984","Not Working","(1c) basic vocational qualification","1147","0.852115576583541","0.833137205899621","0.871093947267461"
"No","1984","Not Working","(2b) intermediate general qualification","219","0.892086554127223","0.852750533989537","0.931422574264908"
"No","1984","Not Working","(2a) intermediate vocational","353","0.870192961837135","0.837581151118628","0.902804772555642"
"No","1984","Not Working","(2c_gen) general maturity certificate","214","0.952212912652579","0.924704570676511","0.979721254628647"
"No","1984","Not Working","(2c_voc) vocational maturity certificate","118","0.914516253665624","0.866636717894204","0.962395789437044"
"No","1984","Not Working","(3a) lower tertiary education","53","0.871363959549441","0.786650270559374","0.956077648539508"
"No","1984","Not Working","(3b) higher tertiary education","91","0.919944199375338","0.866214773686511","0.973673625064165"
"Yes","1985","Full Time","(0) in school","","","",""
"Yes","1985","Full Time","(1a) inadequately completed","52","0.106687692944506","0.0781959747193178","0.135179411169694"
"Yes","1985","Full Time","(1b) general elementary school","86","0.0842525020652146","0.0658585389260856","0.102646465204344"
"Yes","1985","Full Time","(1c) basic vocational qualification","165","0.0796924387441639","0.0678117155826619","0.091573161905666"
"Yes","1985","Full Time","(2b) intermediate general qualification","15","","",""
"Yes","1985","Full Time","(2a) intermediate vocational","62","0.0876454455289314","0.0669182011041025","0.10837268995376"
"Yes","1985","Full Time","(2c_gen) general maturity certificate","5","","",""
"Yes","1985","Full Time","(2c_voc) vocational maturity certificate","20","","",""
"Yes","1985","Full Time","(3a) lower tertiary education","8","","",""
"Yes","1985","Full Time","(3b) higher tertiary education","22","","",""
"Yes","1985","Part Time","(0) in school","","","",""
"Yes","1985","Part Time","(1a) inadequately completed","13","","",""
"Yes","1985","Part Time","(1b) general elementary school","50","0.0908430587419592","0.0640512360647233","0.117634881419195"
"Yes","1985","Part Time","(1c) basic vocational qualification","89","0.135933019418456","0.108890839647243","0.162975199189669"
"Yes","1985","Part Time","(2b) intermediate general qualification","4","","",""
"Yes","1985","Part Time","(2a) intermediate vocational","38","0.154722656374284","0.108681047751847","0.200764264996722"
"Yes","1985","Part Time","(2c_gen) general maturity certificate","11","","",""
"Yes","1985","Part Time","(2c_voc) vocational maturity certificate","12","","",""
"Yes","1985","Part Time","(3a) lower tertiary education","7","","",""
"Yes","1985","Part Time","(3b) higher tertiary education","12","","",""
"Yes","1985","Not Working","(0) in school","14","","",""
"Yes","1985","Not Working","(1a) inadequately completed","54","0.171160877838074","0.132253298270246","0.210068457405902"
"Yes","1985","Not Working","(1b) general elementary school","196","0.154269646799175","0.134672220645919","0.17386707295243"
"Yes","1985","Not Working","(1c) basic vocational qualification","176","0.145507989994988","0.125697271548057","0.165318708441918"
"Yes","1985","Not Working","(2b) intermediate general qualification","20","","",""
"Yes","1985","Not Working","(2a) intermediate vocational","59","0.152502665842543","0.116868417656017","0.18813691402907"
"Yes","1985","Not Working","(2c_gen) general maturity certificate","23","","",""
"Yes","1985","Not Working","(2c_voc) vocational maturity certificate","15","","",""
"Yes","1985","Not Working","(3a) lower tertiary education","11","","",""
"Yes","1985","Not Working","(3b) higher tertiary education","12","","",""
"No","1985","Full Time","(0) in school","","","",""
"No","1985","Full Time","(1a) inadequately completed","399","0.893312307055494","0.864820588830306","0.921804025280682"
"No","1985","Full Time","(1b) general elementary school","790","0.915747497934785","0.897353534795656","0.934141461073914"
"No","1985","Full Time","(1c) basic vocational qualification","1831","0.920307561255836","0.908426838094334","0.932188284417338"
"No","1985","Full Time","(2b) intermediate general qualification","120","0.893700525273439","0.841707777204432","0.945693273342445"
"No","1985","Full Time","(2a) intermediate vocational","653","0.912354554471069","0.89162731004624","0.933081798895897"
"No","1985","Full Time","(2c_gen) general maturity certificate","71","0.962526082589803","0.919827633964433","1.00522453121517"
"No","1985","Full Time","(2c_voc) vocational maturity certificate","195","0.916857293872305","0.879951732897812","0.953762854846798"
"No","1985","Full Time","(3a) lower tertiary education","151","0.945826159818895","0.910641771859695","0.981010547778095"
"No","1985","Full Time","(3b) higher tertiary education","281","0.929061053837486","0.900154836049848","0.957967271625124"
"No","1985","Part Time","(0) in school","7","","",""
"No","1985","Part Time","(1a) inadequately completed","92","0.901289708864435","0.844238235582575","0.958341182146294"
"No","1985","Part Time","(1b) general elementary school","392","0.909156941258041","0.882365118580805","0.935948763935277"
"No","1985","Part Time","(1c) basic vocational qualification","528","0.864066980581544","0.837024800810331","0.891109160352757"
"No","1985","Part Time","(2b) intermediate general qualification","97","0.958301701763639","0.919316687324194","0.997286716203085"
"No","1985","Part Time","(2a) intermediate vocational","199","0.845277343625716","0.799235735003278","0.891318952248153"
"No","1985","Part Time","(2c_gen) general maturity certificate","91","0.90693931582758","0.850559943030086","0.963318688625074"
"No","1985","Part Time","(2c_voc) vocational maturity certificate","69","0.873201483410162","0.800737884352761","0.945665082467563"
"No","1985","Part Time","(3a) lower tertiary education","25","","",""
"No","1985","Part Time","(3b) higher tertiary education","101","0.89141978945179","0.834057649521126","0.948781929382453"
"No","1985","Not Working","(0) in school","166","0.922420458700389","0.883340877081055","0.961500040319724"
"No","1985","Not Working","(1a) inadequately completed","306","0.828839122161926","0.789931542594097","0.867746701729754"
"No","1985","Not Working","(1b) general elementary school","1109","0.845730353200826","0.82613292704757","0.865327779354081"
"No","1985","Not Working","(1c) basic vocational qualification","1041","0.854492010005012","0.834681291558082","0.874302728451943"
"No","1985","Not Working","(2b) intermediate general qualification","219","0.902693240332923","0.865118953956687","0.940267526709158"
"No","1985","Not Working","(2a) intermediate vocational","332","0.847497334157457","0.81186308597093","0.883131582343983"
"No","1985","Not Working","(2c_gen) general maturity certificate","176","0.908339015597594","0.868248855026846","0.948429176168342"
"No","1985","Not Working","(2c_voc) vocational maturity certificate","104","0.878598903765053","0.819920101165834","0.937277706364271"
"No","1985","Not Working","(3a) lower tertiary education","46","0.800907019380976","0.697242607679649","0.904571431082304"
"No","1985","Not Working","(3b) higher tertiary education","81","0.863924733353939","0.794240557580183","0.933608909127696"
"Yes","1986","Full Time","(0) in school","","","",""
"Yes","1986","Full Time","(1a) inadequately completed","46","0.0971710856245742","0.0683246713304954","0.126017499918653"
"Yes","1986","Full Time","(1b) general elementary school","89","0.0928019150264713","0.0735655988717179","0.112038231181225"
"Yes","1986","Full Time","(1c) basic vocational qualification","172","0.0852909372741785","0.0727514558233856","0.0978304187249714"
"Yes","1986","Full Time","(2b) intermediate general qualification","15","","",""
"Yes","1986","Full Time","(2a) intermediate vocational","60","0.0868099183710396","0.0659224576328289","0.10769737910925"
"Yes","1986","Full Time","(2c_gen) general maturity certificate","5","","",""
"Yes","1986","Full Time","(2c_voc) vocational maturity certificate","20","","",""
"Yes","1986","Full Time","(3a) lower tertiary education","12","","",""
"Yes","1986","Full Time","(3b) higher tertiary education","23","","",""
"Yes","1986","Part Time","(0) in school","","","",""
"Yes","1986","Part Time","(1a) inadequately completed","24","","",""
"Yes","1986","Part Time","(1b) general elementary school","56","0.127575110720869","0.0960424321604124","0.159107789281325"
"Yes","1986","Part Time","(1c) basic vocational qualification","91","0.165028868078342","0.134792856715695","0.195264879440988"
"Yes","1986","Part Time","(2b) intermediate general qualification","9","","",""
"Yes","1986","Part Time","(2a) intermediate vocational","34","0.151051602671595","0.105071128492202","0.197032076850987"
"Yes","1986","Part Time","(2c_gen) general maturity certificate","10","","",""
"Yes","1986","Part Time","(2c_voc) vocational maturity certificate","9","","",""
"Yes","1986","Part Time","(3a) lower tertiary education","10","","",""
"Yes","1986","Part Time","(3b) higher tertiary education","8","","",""
"Yes","1986","Not Working","(0) in school","15","","",""
"Yes","1986","Not Working","(1a) inadequately completed","55","0.190040880406228","0.148153017135229","0.231928743677228"
"Yes","1986","Not Working","(1b) general elementary school","169","0.136151797409324","0.116550950500646","0.155752644318002"
"Yes","1986","Not Working","(1c) basic vocational qualification","191","0.170934028162951","0.149033279104957","0.192834777220946"
"Yes","1986","Not Working","(2b) intermediate general qualification","29","","",""
"Yes","1986","Not Working","(2a) intermediate vocational","67","0.188792406620988","0.149288897055645","0.228295916186331"
"Yes","1986","Not Working","(2c_gen) general maturity certificate","28","","",""
"Yes","1986","Not Working","(2c_voc) vocational maturity certificate","16","","",""
"Yes","1986","Not Working","(3a) lower tertiary education","11","","",""
"Yes","1986","Not Working","(3b) higher tertiary education","10","","",""
"No","1986","Full Time","(0) in school","","","",""
"No","1986","Full Time","(1a) inadequately completed","359","0.902828914375426","0.873982500081347","0.931675328669505"
"No","1986","Full Time","(1b) general elementary school","785","0.907198084973529","0.887961768818775","0.926434401128282"
"No","1986","Full Time","(1c) basic vocational qualification","1734","0.914709062725821","0.902169581275029","0.927248544176614"
"No","1986","Full Time","(2b) intermediate general qualification","129","0.866564854373177","0.811025286352875","0.922104422393479"
"No","1986","Full Time","(2a) intermediate vocational","638","0.91319008162896","0.89230262089075","0.934077542367171"
"No","1986","Full Time","(2c_gen) general maturity certificate","70","0.940641062708515","0.887163391764568","0.994118733652461"
"No","1986","Full Time","(2c_voc) vocational maturity certificate","200","0.941571593642","0.910577749483759","0.972565437800241"
"No","1986","Full Time","(3a) lower tertiary education","138","0.922550443822","0.879773772259788","0.965327115384212"
"No","1986","Full Time","(3b) higher tertiary education","302","0.928946160208274","0.901014583059986","0.956877737356561"
"No","1986","Part Time","(0) in school","5","","",""
"No","1986","Part Time","(1a) inadequately completed","85","0.820960150620048","0.748986963848536","0.89293333739156"
"No","1986","Part Time","(1b) general elementary school","374","0.872424889279131","0.840892210718675","0.903957567839588"
"No","1986","Part Time","(1c) basic vocational qualification","488","0.834971131921658","0.804735120559012","0.865207143284305"
"No","1986","Part Time","(2b) intermediate general qualification","101","0.925895389352458","0.876945093153504","0.974845685551412"
"No","1986","Part Time","(2a) intermediate vocational","199","0.848948397328405","0.802967923149012","0.894928871507798"
"No","1986","Part Time","(2c_gen) general maturity certificate","116","0.945336537126539","0.905644388358105","0.985028685894972"
"No","1986","Part Time","(2c_voc) vocational maturity certificate","67","0.884928316314454","0.813185309450064","0.956671323178844"
"No","1986","Part Time","(3a) lower tertiary education","30","0.704719055264464","0.563353431573887","0.846084678955041"
"No","1986","Part Time","(3b) higher tertiary education","84","0.920648440564479","0.865417960098023","0.975878921030936"
"No","1986","Not Working","(0) in school","169","0.919207457765437","0.879831458695006","0.958583456835868"
"No","1986","Not Working","(1a) inadequately completed","282","0.809959119593771","0.768071256322772","0.851846982864771"
"No","1986","Not Working","(1b) general elementary school","1007","0.863848202590676","0.844247355681998","0.883449049499354"
"No","1986","Not Working","(1c) basic vocational qualification","944","0.829065971837049","0.807165222779054","0.850966720895043"
"No","1986","Not Working","(2b) intermediate general qualification","181","0.839207535984105","0.789524745956761","0.888890326011449"
"No","1986","Not Working","(2a) intermediate vocational","310","0.811207593379012","0.771704083813669","0.850711102944355"
"No","1986","Not Working","(2c_gen) general maturity certificate","176","0.871711487932948","0.825821993185609","0.917600982680287"
"No","1986","Not Working","(2c_voc) vocational maturity certificate","99","0.89041966729661","0.833329298279557","0.947510036313663"
"No","1986","Not Working","(3a) lower tertiary education","46","0.796358425644555","0.691814651195262","0.900902200093849"
"No","1986","Not Working","(3b) higher tertiary education","76","0.861155201040098","0.788074216777877","0.93423618530232"
"Yes","1987","Full Time","(0) in school","","","",""
"Yes","1987","Full Time","(1a) inadequately completed","44","0.113940929568309","0.0828418796320421","0.145039979504575"
"Yes","1987","Full Time","(1b) general elementary school","88","0.115620805072882","0.0944453237322418","0.136796286413521"
"Yes","1987","Full Time","(1c) basic vocational qualification","170","0.0908566419894788","0.0779403646820431","0.103772919296914"
"Yes","1987","Full Time","(2b) intermediate general qualification","12","","",""
"Yes","1987","Full Time","(2a) intermediate vocational","60","0.0856368197029812","0.0650393153438693","0.106234324062093"
"Yes","1987","Full Time","(2c_gen) general maturity certificate","6","","",""
"Yes","1987","Full Time","(2c_voc) vocational maturity certificate","18","","",""
"Yes","1987","Full Time","(3a) lower tertiary education","14","","",""
"Yes","1987","Full Time","(3b) higher tertiary education","18","","",""
"Yes","1987","Part Time","(0) in school","1","","",""
"Yes","1987","Part Time","(1a) inadequately completed","14","","",""
"Yes","1987","Part Time","(1b) general elementary school","57","0.118659719390031","0.0883396046286214","0.148979834151441"
"Yes","1987","Part Time","(1c) basic vocational qualification","87","0.15236392018303","0.122247717308631","0.182480123057428"
"Yes","1987","Part Time","(2b) intermediate general qualification","12","","",""
"Yes","1987","Part Time","(2a) intermediate vocational","39","0.138417169010425","0.0950863720199889","0.181747966000862"
"Yes","1987","Part Time","(2c_gen) general maturity certificate","7","","",""
"Yes","1987","Part Time","(2c_voc) vocational maturity certificate","9","","",""
"Yes","1987","Part Time","(3a) lower tertiary education","11","","",""
"Yes","1987","Part Time","(3b) higher tertiary education","10","","",""
"Yes","1987","Not Working","(0) in school","14","","",""
"Yes","1987","Not Working","(1a) inadequately completed","42","0.127248777749368","0.0899709200730307","0.164526635425705"
"Yes","1987","Not Working","(1b) general elementary school","173","0.15823485992299","0.136993216440892","0.179476503405089"
"Yes","1987","Not Working","(1c) basic vocational qualification","186","0.175252763514405","0.15308602790784","0.197419499120969"
"Yes","1987","Not Working","(2b) intermediate general qualification","19","","",""
"Yes","1987","Not Working","(2a) intermediate vocational","50","0.143398588227009","0.107783136929507","0.179014039524512"
"Yes","1987","Not Working","(2c_gen) general maturity certificate","21","","",""
"Yes","1987","Not Working","(2c_voc) vocational maturity certificate","15","","",""
"Yes","1987","Not Working","(3a) lower tertiary education","16","","",""
"Yes","1987","Not Working","(3b) higher tertiary education","11","","",""
"No","1987","Full Time","(0) in school","","","",""
"No","1987","Full Time","(1a) inadequately completed","357","0.886059070431691","0.854960020495425","0.917158120367958"
"No","1987","Full Time","(1b) general elementary school","788","0.884379194927118","0.863203713586479","0.905554676267758"
"No","1987","Full Time","(1c) basic vocational qualification","1732","0.909143358010521","0.896227080703086","0.922059635317957"
"No","1987","Full Time","(2b) intermediate general qualification","139","0.91897714775678","0.875454457033668","0.962499838479891"
"No","1987","Full Time","(2a) intermediate vocational","649","0.914363180297019","0.893765675937907","0.934960684656131"
"No","1987","Full Time","(2c_gen) general maturity certificate","94","0.949952362979608","0.907216665798848","0.992688060160368"
"No","1987","Full Time","(2c_voc) vocational maturity certificate","202","0.922624316609819","0.887318078337148","0.95793055488249"
"No","1987","Full Time","(3a) lower tertiary education","132","0.902888233086111","0.85485690583309","0.950919560339133"
"No","1987","Full Time","(3b) higher tertiary education","289","0.936716041576289","0.909480896035825","0.963951187116753"
"No","1987","Part Time","(0) in school","12","","",""
"No","1987","Part Time","(1a) inadequately completed","101","0.910582540121235","0.858430657032398","0.962734423210073"
"No","1987","Part Time","(1b) general elementary school","380","0.881340280609969","0.851020165848559","0.911660395371379"
"No","1987","Part Time","(1c) basic vocational qualification","460","0.84763607981697","0.817519876942572","0.877752282691369"
"No","1987","Part Time","(2b) intermediate general qualification","85","0.890976363578523","0.828952952521072","0.952999774635974"
"No","1987","Part Time","(2a) intermediate vocational","205","0.861582830989575","0.818252033999138","0.904913627980011"
"No","1987","Part Time","(2c_gen) general maturity certificate","95","0.954242522903958","0.913690882837136","0.994794162970779"
"No","1987","Part Time","(2c_voc) vocational maturity certificate","68","0.891616509622461","0.822182324078891","0.961050695166031"
"No","1987","Part Time","(3a) lower tertiary education","29","","",""
"No","1987","Part Time","(3b) higher tertiary education","97","0.897342419308047","0.839834081668819","0.954850756947275"
"No","1987","Not Working","(0) in school","165","0.918804587061415","0.878791791024564","0.958817383098266"
"No","1987","Not Working","(1a) inadequately completed","265","0.872751222250632","0.835473364574295","0.910029079926969"
"No","1987","Not Working","(1b) general elementary school","961","0.84176514007701","0.820523496594912","0.863006783559108"
"No","1987","Not Working","(1c) basic vocational qualification","944","0.824747236485595","0.802580500879031","0.84691397209216"
"No","1987","Not Working","(2b) intermediate general qualification","165","0.876766007507144","0.829271182617317","0.924260832396971"
"No","1987","Not Working","(2a) intermediate vocational","322","0.856601411772991","0.820985960475488","0.892216863070493"
"No","1987","Not Working","(2c_gen) general maturity certificate","158","0.916324095916845","0.875759576437261","0.956888615396429"
"No","1987","Not Working","(2c_voc) vocational maturity certificate","94","0.827335351581157","0.75638127582575","0.898289427336563"
"No","1987","Not Working","(3a) lower tertiary education","47","0.703782910563748","0.591036628365171","0.816529192762325"
"No","1987","Not Working","(3b) higher tertiary education","69","0.85082082004655","0.772752243702807","0.928889396390293"
"Yes","1988","Full Time","(0) in school","","","",""
"Yes","1988","Full Time","(1a) inadequately completed","38","0.0873572307061186","0.0574758356898612","0.117238625722376"
"Yes","1988","Full Time","(1b) general elementary school","86","0.124764878958483","0.101880434391868","0.147649323525099"
"Yes","1988","Full Time","(1c) basic vocational qualification","166","0.0956186390160653","0.0820936397746675","0.109143638257463"
"Yes","1988","Full Time","(2b) intermediate general qualification","19","","",""
"Yes","1988","Full Time","(2a) intermediate vocational","50","0.0718586992502844","0.0522744654671204","0.0914429330334484"
"Yes","1988","Full Time","(2c_gen) general maturity certificate","5","","",""
"Yes","1988","Full Time","(2c_voc) vocational maturity certificate","13","","",""
"Yes","1988","Full Time","(3a) lower tertiary education","4","","",""
"Yes","1988","Full Time","(3b) higher tertiary education","24","","",""
"Yes","1988","Part Time","(0) in school","","","",""
"Yes","1988","Part Time","(1a) inadequately completed","19","","",""
"Yes","1988","Part Time","(1b) general elementary school","61","0.127324203272511","0.0974417608116962","0.157206645733325"
"Yes","1988","Part Time","(1c) basic vocational qualification","78","0.164023136238185","0.132645452240773","0.195400820235597"
"Yes","1988","Part Time","(2b) intermediate general qualification","9","","",""
"Yes","1988","Part Time","(2a) intermediate vocational","42","0.143868730622482","0.101291126173837","0.186446335071128"
"Yes","1988","Part Time","(2c_gen) general maturity certificate","8","","",""
"Yes","1988","Part Time","(2c_voc) vocational maturity certificate","12","","",""
"Yes","1988","Part Time","(3a) lower tertiary education","5","","",""
"Yes","1988","Part Time","(3b) higher tertiary education","14","","",""
"Yes","1988","Not Working","(0) in school","17","","",""
"Yes","1988","Not Working","(1a) inadequately completed","40","0.131533062966586","0.093725993551219","0.169340132381952"
"Yes","1988","Not Working","(1b) general elementary school","174","0.165168648448552","0.142761579842107","0.187575717054997"
"Yes","1988","Not Working","(1c) basic vocational qualification","179","0.175904806920825","0.15307038565915","0.1987392281825"
"Yes","1988","Not Working","(2b) intermediate general qualification","20","","",""
"Yes","1988","Not Working","(2a) intermediate vocational","50","0.155147192889255","0.117054134672493","0.193240251106017"
"Yes","1988","Not Working","(2c_gen) general maturity certificate","18","","",""
"Yes","1988","Not Working","(2c_voc) vocational maturity certificate","18","","",""
"Yes","1988","Not Working","(3a) lower tertiary education","11","","",""
"Yes","1988","Not Working","(3b) higher tertiary education","9","","",""
"No","1988","Full Time","(0) in school","","","",""
"No","1988","Full Time","(1a) inadequately completed","305","0.912642769293881","0.882761374277624","0.942524164310139"
"No","1988","Full Time","(1b) general elementary school","715","0.875235121041517","0.852350676474901","0.898119565608132"
"No","1988","Full Time","(1c) basic vocational qualification","1650","0.904381360983935","0.890856361742537","0.917906360225333"
"No","1988","Full Time","(2b) intermediate general qualification","144","0.901762044561995","0.85607007042435","0.947454018699641"
"No","1988","Full Time","(2a) intermediate vocational","618","0.928141300749716","0.908557066966552","0.94772553453288"
"No","1988","Full Time","(2c_gen) general maturity certificate","77","0.972327550673874","0.936824043127045","1.0078310582207"
"No","1988","Full Time","(2c_voc) vocational maturity certificate","194","0.956809656869027","0.929116719694488","0.984502594043566"
"No","1988","Full Time","(3a) lower tertiary education","127","0.964413631535123","0.932689777065258","0.996137486004988"
"No","1988","Full Time","(3b) higher tertiary education","272","0.920106305370524","0.889219179951932","0.950993430789115"
"No","1988","Part Time","(0) in school","8","","",""
"No","1988","Part Time","(1a) inadequately completed","83","0.829334701483444","0.75632416555228","0.902345237414608"
"No","1988","Part Time","(1b) general elementary school","417","0.872675796727489","0.842793354266675","0.902558239188304"
"No","1988","Part Time","(1c) basic vocational qualification","457","0.835976863761815","0.804599179764403","0.867354547759227"
"No","1988","Part Time","(2b) intermediate general qualification","89","0.912049359924371","0.855975077219759","0.968123642628982"
"No","1988","Part Time","(2a) intermediate vocational","219","0.856131269377518","0.813553664928872","0.898708873826163"
"No","1988","Part Time","(2c_gen) general maturity certificate","86","0.904397043283113","0.84495422482978","0.963839861736447"
"No","1988","Part Time","(2c_voc) vocational maturity certificate","68","0.857658458622036","0.781094193700217","0.934222723543855"
"No","1988","Part Time","(3a) lower tertiary education","42","0.893007191601987","0.80463737903335","0.981377004170624"
"No","1988","Part Time","(3b) higher tertiary education","83","0.85613484696138","0.786293739536155","0.925975954386605"
"No","1988","Not Working","(0) in school","137","0.873386015635525","0.820865172983863","0.925906858287188"
"No","1988","Not Working","(1a) inadequately completed","267","0.868466937033415","0.830659867618048","0.906274006448781"
"No","1988","Not Working","(1b) general elementary school","881","0.834831351551448","0.812424282945003","0.857238420157893"
"No","1988","Not Working","(1c) basic vocational qualification","889","0.824095193079175","0.8012607718175","0.84692961434085"
"No","1988","Not Working","(2b) intermediate general qualification","144","0.900892831975884","0.855161350995752","0.946624312956016"
"No","1988","Not Working","(2a) intermediate vocational","297","0.844852807110745","0.806759748893983","0.882945865327507"
"No","1988","Not Working","(2c_gen) general maturity certificate","155","0.928082861829471","0.889585176847948","0.966580546810994"
"No","1988","Not Working","(2c_voc) vocational maturity certificate","87","0.851686919158168","0.783706606414411","0.919667231901925"
"No","1988","Not Working","(3a) lower tertiary education","44","0.77633175371837","0.666205063337568","0.886458444099172"
"No","1988","Not Working","(3b) higher tertiary education","66","0.843001138111557","0.760667028762332","0.925335247460782"
"Yes","1989","Full Time","(0) in school","","","",""
"Yes","1989","Full Time","(1a) inadequately completed","34","0.101789110130795","0.0682377128962583","0.135340507365333"
"Yes","1989","Full Time","(1b) general elementary school","80","0.103941756677342","0.0828596844557654","0.125023828898918"
"Yes","1989","Full Time","(1c) basic vocational qualification","148","0.0847627917865482","0.0717539727276335","0.0977716108454629"
"Yes","1989","Full Time","(2b) intermediate general qualification","11","","",""
"Yes","1989","Full Time","(2a) intermediate vocational","61","0.0828492976941604","0.0621611946440333","0.103537400744287"
"Yes","1989","Full Time","(2c_gen) general maturity certificate","10","","",""
"Yes","1989","Full Time","(2c_voc) vocational maturity certificate","14","","",""
"Yes","1989","Full Time","(3a) lower tertiary education","3","","",""
"Yes","1989","Full Time","(3b) higher tertiary education","13","","",""
"Yes","1989","Part Time","(0) in school","","","",""
"Yes","1989","Part Time","(1a) inadequately completed","27","","",""
"Yes","1989","Part Time","(1b) general elementary school","53","0.128747864671147","0.0959671928542393","0.161528536488054"
"Yes","1989","Part Time","(1c) basic vocational qualification","85","0.164690078679716","0.132500110946746","0.196880046412686"
"Yes","1989","Part Time","(2b) intermediate general qualification","11","","",""
"Yes","1989","Part Time","(2a) intermediate vocational","47","0.184696913242155","0.136106072803162","0.233287753681147"
"Yes","1989","Part Time","(2c_gen) general maturity certificate","11","","",""
"Yes","1989","Part Time","(2c_voc) vocational maturity certificate","12","","",""
"Yes","1989","Part Time","(3a) lower tertiary education","5","","",""
