"ple0053","year","e11103","regtyp","n","percent","lower_confidence","upper_confidence"
"No","1989","Part Time","Urban Area","1129","0.853238817704231","0.834256538296334","0.872221097112128"
"No","1989","Part Time","Rural Area","314","0.819186772388614","0.78028577527048","0.858087769506748"
"No","1989","Not Working","Urban Area","2359","0.846826928519583","0.833368593461436","0.860285263577731"
"No","1989","Not Working","Rural Area","561","0.832106693719171","0.803825806520876","0.860387580917465"
"Yes","1990","Full Time","Urban Area","","","",""
"Yes","1990","Full Time","Rural Area","","","",""
"Yes","1990","Part Time","Urban Area","","","",""
"Yes","1990","Part Time","Rural Area","","","",""
"Yes","1990","Not Working","Urban Area","","","",""
"Yes","1990","Not Working","Rural Area","","","",""
"No","1990","Full Time","Urban Area","","","",""
"No","1990","Full Time","Rural Area","","","",""
"No","1990","Part Time","Urban Area","","","",""
"No","1990","Part Time","Rural Area","","","",""
"No","1990","Not Working","Urban Area","","","",""
"No","1990","Not Working","Rural Area","","","",""
"Yes","1991","Full Time","Urban Area","312","0.088511748354997","0.079149762940312","0.0978737337696821"
"Yes","1991","Full Time","Rural Area","63","0.0671074483922279","0.050650747187421","0.0835641495970347"
"Yes","1991","Part Time","Urban Area","205","0.15933664157506","0.139963580287254","0.178709702862867"
"Yes","1991","Part Time","Rural Area","62","0.146531025812517","0.111343324875846","0.181718726749188"
"Yes","1991","Not Working","Urban Area","412","0.172097865802612","0.157541159111351","0.186654572493873"
"Yes","1991","Not Working","Rural Area","126","0.203249553729956","0.17275579286578","0.233743314594132"
"No","1991","Full Time","Urban Area","3224","0.911488251645003","0.902126266230318","0.920850237059688"
"No","1991","Full Time","Rural Area","825","0.932892551607772","0.916435850402965","0.949349252812579"
"No","1991","Part Time","Urban Area","1166","0.84066335842494","0.821290297137133","0.860036419712746"
"No","1991","Part Time","Rural Area","326","0.853468974187483","0.818281273250812","0.888656675124154"
"No","1991","Not Working","Urban Area","2171","0.827902134197388","0.813345427506127","0.842458840888649"
"No","1991","Not Working","Rural Area","543","0.796750446270044","0.766256685405868","0.82724420713422"
"Yes","1992","Full Time","Urban Area","343","0.0751745640959961","0.0673227644496882","0.083026363742304"
"Yes","1992","Full Time","Rural Area","152","0.0745653694374559","0.0635458492792098","0.085584889595702"
"Yes","1992","Part Time","Urban Area","237","0.143284148185961","0.126002924150524","0.160565372221397"
"Yes","1992","Part Time","Rural Area","114","0.141349469181661","0.118601585030146","0.164097353333175"
"Yes","1992","Not Working","Urban Area","411","0.163701800812882","0.150197945617878","0.177205656007886"
"Yes","1992","Not Working","Rural Area","219","0.177914509516632","0.157422516004299","0.198406503028966"
"No","1992","Full Time","Urban Area","3989","0.924825435904004","0.916973636257696","0.932677235550312"
"No","1992","Full Time","Rural Area","2031","0.925434630562544","0.914415110404298","0.93645415072079"
"No","1992","Part Time","Urban Area","1342","0.85671585181404","0.839434627778603","0.873997075849476"
"No","1992","Part Time","Rural Area","787","0.858650530818339","0.835902646666825","0.881398414969854"
"No","1992","Not Working","Urban Area","2473","0.836298199187118","0.822794343992114","0.849802054382122"
"No","1992","Not Working","Rural Area","1119","0.822085490483368","0.801593496971034","0.842577483995701"
"Yes","1993","Full Time","Urban Area","","","",""
"Yes","1993","Full Time","Rural Area","","","",""
"Yes","1993","Part Time","Urban Area","","","",""
"Yes","1993","Part Time","Rural Area","","","",""
"Yes","1993","Not Working","Urban Area","","","",""
"Yes","1993","Not Working","Rural Area","","","",""
"No","1993","Full Time","Urban Area","","","",""
"No","1993","Full Time","Rural Area","","","",""
"No","1993","Part Time","Urban Area","","","",""
"No","1993","Part Time","Rural Area","","","",""
"No","1993","Not Working","Urban Area","","","",""
"No","1993","Not Working","Rural Area","","","",""
"Yes","1994","Full Time","Urban Area","322","0.0844243044727905","0.0757562726604641","0.0930923362851168"
"Yes","1994","Full Time","Rural Area","160","0.082982744419721","0.0709500584553587","0.0950154303840833"
"Yes","1994","Part Time","Urban Area","212","0.13488041790837","0.118047578732892","0.151713257083848"
"Yes","1994","Part Time","Rural Area","98","0.122495513182962","0.0995018938234072","0.145489132542516"
"Yes","1994","Not Working","Urban Area","482","0.18523076791372","0.171470738201455","0.198990797625984"
"Yes","1994","Not Working","Rural Area","236","0.183390366521038","0.163858536820962","0.202922196221114"
"No","1994","Full Time","Urban Area","3630","0.915575695527209","0.906907663714883","0.924243727339536"
"No","1994","Full Time","Rural Area","1859","0.917017255580279","0.904984569615917","0.929049941544641"
"No","1994","Part Time","Urban Area","1370","0.86511958209163","0.848286742916152","0.881952421267108"
"No","1994","Part Time","Rural Area","683","0.877504486817038","0.854510867457484","0.900498106176593"
"No","1994","Not Working","Urban Area","2580","0.81476923208628","0.801009202374016","0.828529261798545"
"No","1994","Not Working","Rural Area","1272","0.816609633478962","0.797077803778886","0.836141463179038"
"Yes","1995","Full Time","Urban Area","290","0.0766860236742148","0.0682500432340542","0.0851220041143754"
"Yes","1995","Full Time","Rural Area","172","0.0899931418314562","0.0776681942377977","0.102318089425115"
"Yes","1995","Part Time","Urban Area","248","0.133847152175257","0.118038455100064","0.14965584925045"
"Yes","1995","Part Time","Rural Area","117","0.135573159277075","0.112041432446344","0.159104886107805"
"Yes","1995","Not Working","Urban Area","485","0.167741853133545","0.154876392751628","0.180607313515462"
"Yes","1995","Not Working","Rural Area","269","0.172090068020605","0.153436875220343","0.190743260820867"
"No","1995","Full Time","Urban Area","3532","0.923313976325785","0.914877995885625","0.931749956765946"
"No","1995","Full Time","Rural Area","1899","0.910006858168544","0.897681910574885","0.922331805762202"
"No","1995","Part Time","Urban Area","1534","0.866152847824743","0.85034415074955","0.881961544899936"
"No","1995","Part Time","Rural Area","696","0.864426840722925","0.840895113892195","0.887958567553656"
"No","1995","Not Working","Urban Area","2755","0.832258146866455","0.819392686484538","0.845123607248372"
"No","1995","Not Working","Rural Area","1304","0.827909931979395","0.809256739179133","0.846563124779657"
"Yes","1996","Full Time","Urban Area","296","0.0739695870310287","0.065549010332832","0.0823901637292255"
"Yes","1996","Full Time","Rural Area","159","0.0732496176277659","0.0619044102573321","0.0845948249981998"
"Yes","1996","Part Time","Urban Area","242","0.130974708057972","0.115513224392906","0.146436191723037"
"Yes","1996","Part Time","Rural Area","141","0.14945053267858","0.1256081293059","0.17329293605126"
"Yes","1996","Not Working","Urban Area","499","0.169113412959477","0.15595601723311","0.182270808685844"
"Yes","1996","Not Working","Rural Area","267","0.19874998773054","0.178799719592593","0.218700255868488"
"No","1996","Full Time","Urban Area","3415","0.926030412968971","0.917609836270775","0.934450989667168"
"No","1996","Full Time","Rural Area","1867","0.926750382372234","0.9154051750018","0.938095589742668"
"No","1996","Part Time","Urban Area","1587","0.869025291942028","0.853563808276963","0.884486775607094"
"No","1996","Part Time","Rural Area","718","0.85054946732142","0.82670706394874","0.8743918706941"
"No","1996","Not Working","Urban Area","2619","0.830886587040523","0.817729191314156","0.84404398276689"
"No","1996","Not Working","Rural Area","1270","0.80125001226946","0.781299744131512","0.821200280407408"
"Yes","1997","Full Time","Urban Area","300","0.0807716444825043","0.0719111785333379","0.0896321104316707"
"Yes","1997","Full Time","Rural Area","159","0.078608970598778","0.0666822317424305","0.0905357094551255"
"Yes","1997","Part Time","Urban Area","206","0.120870241567049","0.105469421692567","0.136271061441532"
"Yes","1997","Part Time","Rural Area","119","0.126955916879764","0.104251903858637","0.149659929900891"
"Yes","1997","Not Working","Urban Area","522","0.179166939586779","0.165787560733468","0.19254631844009"
"Yes","1997","Not Working","Rural Area","255","0.172007951877557","0.153340475513458","0.190675428241655"
"No","1997","Full Time","Urban Area","3333","0.919228355517496","0.910367889568329","0.928088821466662"
"No","1997","Full Time","Rural Area","1797","0.921391029401222","0.909464290544874","0.93331776825757"
"No","1997","Part Time","Urban Area","1515","0.879129758432951","0.863728938558468","0.894530578307433"
"No","1997","Part Time","Rural Area","707","0.873044083120236","0.850340070099109","0.895748096141363"
"No","1997","Not Working","Urban Area","2634","0.820833060413221","0.80745368155991","0.834212439266532"
"No","1997","Not Working","Rural Area","1315","0.827992048122443","0.809324571758345","0.846659524486542"
"Yes","1998","Full Time","Urban Area","277","0.0752165422802856","0.0669359844056629","0.0834971001549083"
"Yes","1998","Full Time","Rural Area","172","0.0758600611682722","0.0645491522543654","0.087170970082179"
"Yes","1998","Part Time","Urban Area","258","0.132837810902267","0.117656527132388","0.148019094672147"
"Yes","1998","Part Time","Rural Area","134","0.150660688670198","0.128008721503459","0.173312655836937"
"Yes","1998","Not Working","Urban Area","578","0.168198289046084","0.155998423669258","0.180398154422909"
"Yes","1998","Not Working","Rural Area","330","0.179375202909503","0.161729307952055","0.197021097866952"
"No","1998","Full Time","Urban Area","3620","0.924783457719714","0.916502899845092","0.933064015594337"
"No","1998","Full Time","Rural Area","1933","0.924139938831728","0.912829029917821","0.935450847745635"
"No","1998","Part Time","Urban Area","1662","0.867162189097733","0.851980905327853","0.882343472867612"
"No","1998","Part Time","Rural Area","824","0.849339311329802","0.826687344163063","0.871991278496541"
"No","1998","Not Working","Urban Area","3033","0.831801710953916","0.81960184557709","0.844001576330742"
"No","1998","Not Working","Rural Area","1486","0.820624797090497","0.802978902133048","0.838270692047945"
"Yes","1999","Full Time","Urban Area","295","0.0805937502852009","0.0719320363552884","0.0892554642151134"
"Yes","1999","Full Time","Rural Area","166","0.0777275899828439","0.0661459295951094","0.0893092503705783"
"Yes","1999","Part Time","Urban Area","250","0.13219528831799","0.117196718015673","0.147193858620307"
"Yes","1999","Part Time","Rural Area","120","0.112025514616397","0.0923190254369192","0.131732003795876"
"Yes","1999","Not Working","Urban Area","550","0.183771930286646","0.170495357455923","0.197048503117369"
"Yes","1999","Not Working","Rural Area","309","0.19675910988779","0.17779975328512","0.21571846649046"
"No","1999","Full Time","Urban Area","3499","0.919406249714799","0.910744535784887","0.928067963644712"
"No","1999","Full Time","Rural Area","1887","0.922272410017156","0.910690749629422","0.933854070404891"
"No","1999","Part Time","Urban Area","1709","0.86780471168201","0.852806141379693","0.882803281984327"
"No","1999","Part Time","Rural Area","864","0.887974485383603","0.868267996204124","0.907680974563081"
"No","1999","Not Working","Urban Area","2719","0.816228069713354","0.802951496882631","0.829504642544078"
"No","1999","Not Working","Rural Area","1380","0.80324089011221","0.78428153350954","0.82220024671488"
"Yes","2000","Full Time","Urban Area","492","0.0774125306028455","0.0709331319200083","0.0838919292856827"
"Yes","2000","Full Time","Rural Area","288","0.0828898345516918","0.0738098480556608","0.0919698210477229"
"Yes","2000","Part Time","Urban Area","406","0.113329888932725","0.102676248349188","0.123983529516262"
"Yes","2000","Part Time","Rural Area","239","0.136917402492794","0.120503810103002","0.153330994882585"
"Yes","2000","Not Working","Urban Area","937","0.15820634708734","0.148958520836121","0.167454173338558"
"Yes","2000","Not Working","Rural Area","516","0.177438997182028","0.163916073068092","0.190961921295964"
"No","2000","Full Time","Urban Area","6043","0.922587469397155","0.916108070714317","0.929066868079992"
"No","2000","Full Time","Rural Area","3254","0.917110165448308","0.908030178952277","0.926190151944339"
"No","2000","Part Time","Urban Area","2995","0.886670111067275","0.876016470483738","0.897323751650812"
"No","2000","Part Time","Rural Area","1446","0.863082597507207","0.846669005117415","0.879496189896998"
"No","2000","Not Working","Urban Area","5045","0.84179365291266","0.832545826661442","0.851041479163879"
"No","2000","Not Working","Rural Area","2550","0.822561002817972","0.809038078704036","0.836083926931907"
"Yes","2001","Full Time","Urban Area","443","0.0781548345516056","0.0713196934981073","0.084989975605104"
"Yes","2001","Full Time","Rural Area","255","0.0819859961187951","0.0723902718763413","0.0915817203612489"
"Yes","2001","Part Time","Urban Area","375","0.112177737098433","0.101319555681673","0.123035918515192"
"Yes","2001","Part Time","Rural Area","221","0.145781429131122","0.128364649757041","0.163198208505204"
"Yes","2001","Not Working","Urban Area","865","0.165704124289404","0.155704431734818","0.17570381684399"
"Yes","2001","Not Working","Rural Area","484","0.182964395417125","0.168635733305805","0.197293057528445"
"No","2001","Full Time","Urban Area","5481","0.921845165448394","0.915010024394896","0.928680306501893"
"No","2001","Full Time","Rural Area","2885","0.918014003881205","0.908418279638751","0.927609728123659"
"No","2001","Part Time","Urban Area","2870","0.887822262901567","0.876964081484808","0.898680444318327"
"No","2001","Part Time","Rural Area","1356","0.854218570868878","0.836801791494796","0.871635350242959"
"No","2001","Not Working","Urban Area","4446","0.834295875710596","0.82429618315601","0.844295568265182"
"No","2001","Not Working","Rural Area","2313","0.817035604582874","0.802706942471555","0.831364266694194"
"Yes","2002","Full Time","Urban Area","506","0.0770196110047776","0.0704849251589742","0.0835542968505811"
"Yes","2002","Full Time","Rural Area","245","0.0799901139620124","0.0705688802486909","0.089411347675334"
"Yes","2002","Part Time","Urban Area","397","0.116626156587311","0.106122206427948","0.127130106746675"
"Yes","2002","Part Time","Rural Area","206","0.122234326295067","0.106453309568946","0.138015343021188"
"Yes","2002","Not Working","Urban Area","871","0.167683853767759","0.157783648232626","0.177584059302892"
"Yes","2002","Not Working","Rural Area","500","0.191376208654403","0.176851921473112","0.205900495835693"
"No","2002","Full Time","Urban Area","5889","0.922980388995222","0.916445703149419","0.929515074841026"
"No","2002","Full Time","Rural Area","2940","0.920009886037988","0.910588652324666","0.929431119751309"
"No","2002","Part Time","Urban Area","3190","0.883373843412689","0.872869893253326","0.893877793572052"
"No","2002","Part Time","Rural Area","1449","0.877765673704933","0.861984656978812","0.893546690431054"
"No","2002","Not Working","Urban Area","4599","0.832316146232241","0.822415940697108","0.842216351767374"
"No","2002","Not Working","Rural Area","2318","0.808623791345597","0.794099504164307","0.823148078526888"
"Yes","2003","Full Time","Urban Area","450","0.0763798673870004","0.0696117146043432","0.0831480201696576"
"Yes","2003","Full Time","Rural Area","228","0.0729148081344824","0.0635971327678755","0.0822324835010894"
"Yes","2003","Part Time","Urban Area","446","0.127262313418027","0.116290131329354","0.138234495506701"
"Yes","2003","Part Time","Rural Area","210","0.12939552946957","0.112882387675005","0.145908671264135"
"Yes","2003","Not Working","Urban Area","849","0.163145239030605","0.153309191124867","0.172981286936343"
"Yes","2003","Not Working","Rural Area","460","0.183407682221049","0.168959277756602","0.197856086685497"
"No","2003","Full Time","Urban Area","5466","0.923620132613","0.916851979830342","0.930388285395657"
"No","2003","Full Time","Rural Area","2763","0.927085191865518","0.917767516498911","0.936402867232125"
"No","2003","Part Time","Urban Area","3098","0.872737686581973","0.861765504493299","0.883709868670646"
"No","2003","Part Time","Rural Area","1377","0.87060447053043","0.854091328735865","0.887117612324995"
"No","2003","Not Working","Urban Area","4572","0.836854760969395","0.827018713063657","0.846690808875133"
"No","2003","Not Working","Rural Area","2296","0.816592317778951","0.802143913314503","0.831040722243398"
"Yes","2004","Full Time","Urban Area","449","0.0774725187135013","0.0704979383552278","0.0844470990717749"
"Yes","2004","Full Time","Rural Area","191","0.0631390799620425","0.0541561409311099","0.0721220189929751"
"Yes","2004","Part Time","Urban Area","366","0.111243726317194","0.100685496086384","0.121801956548004"
"Yes","2004","Part Time","Rural Area","214","0.132230750513795","0.115679209727065","0.148782291300525"
"Yes","2004","Not Working","Urban Area","893","0.178740822125605","0.168558647166648","0.188922997084562"
"Yes","2004","Not Working","Rural Area","491","0.194270219153412","0.179493978823281","0.209046459483543"
"No","2004","Full Time","Urban Area","5195","0.922527481286499","0.915552900928225","0.929502061644772"
"No","2004","Full Time","Rural Area","2625","0.936860920037958","0.927877981007025","0.94584385906889"
"No","2004","Part Time","Urban Area","3041","0.888756273682806","0.878198043451996","0.899314503913616"
"No","2004","Part Time","Rural Area","1395","0.867769249486205","0.851217708699475","0.884320790272935"
"No","2004","Not Working","Urban Area","4546","0.821259177874395","0.811077002915438","0.831441352833352"
"No","2004","Not Working","Rural Area","2263","0.805729780846588","0.790953540516457","0.820506021176719"
"Yes","2005","Full Time","Urban Area","387","0.0739984114401984","0.067012715410826","0.0809841074695708"
"Yes","2005","Full Time","Rural Area","207","0.0798992744638921","0.0695329567564352","0.0902655921713491"
"Yes","2005","Part Time","Urban Area","329","0.103364138670988","0.0929153561736393","0.113812921168337"
"Yes","2005","Part Time","Rural Area","196","0.143444508644817","0.126033517277893","0.160855500011742"
"Yes","2005","Not Working","Urban Area","766","0.159642671008993","0.149720739226735","0.169564602791251"
"Yes","2005","Not Working","Rural Area","426","0.166774725892996","0.152619157384089","0.180930294401903"
"No","2005","Full Time","Urban Area","5007","0.926001588559802","0.919015892530429","0.932987284589174"
"No","2005","Full Time","Rural Area","2421","0.920100725536108","0.909734407828651","0.930467043243565"
"No","2005","Part Time","Urban Area","2932","0.896635861329012","0.886187078831663","0.907084643826361"
"No","2005","Part Time","Rural Area","1361","0.856555491355183","0.839144499988258","0.873966482722107"
"No","2005","Not Working","Urban Area","4469","0.840357328991007","0.83043539720875","0.850279260773265"
"No","2005","Not Working","Rural Area","2238","0.833225274107004","0.819069705598097","0.847380842615911"
"Yes","2006","Full Time","Urban Area","410","0.0711839395094673","0.0644774528504869","0.0778904261684477"
"Yes","2006","Full Time","Rural Area","196","0.0763459449588548","0.0664959038709764","0.0861959860467331"
"Yes","2006","Part Time","Urban Area","352","0.108504026346744","0.097962643736678","0.119045408956809"
"Yes","2006","Part Time","Rural Area","180","0.123403576496613","0.107676167870176","0.139130985123049"
"Yes","2006","Not Working","Urban Area","913","0.175011658998976","0.165094987308479","0.184928330689473"
"Yes","2006","Not Working","Rural Area","531","0.19528613024425","0.180951759315638","0.209620501172862"
"No","2006","Full Time","Urban Area","5237","0.928816060490533","0.922109573831552","0.935522547149513"
"No","2006","Full Time","Rural Area","2596","0.923654055041145","0.913804013953267","0.933504096129024"
"No","2006","Part Time","Urban Area","2992","0.891495973653256","0.880954591043191","0.902037356263322"
"No","2006","Part Time","Rural Area","1500","0.876596423503387","0.860869014876951","0.892323832129824"
"No","2006","Not Working","Urban Area","4727","0.824988341001024","0.815071669310528","0.834905012691521"
"No","2006","Not Working","Rural Area","2407","0.804713869755751","0.790379498827139","0.819048240684363"
"Yes","2007","Full Time","Urban Area","358","0.0701182312188193","0.0631679391797343","0.0770685232579043"
"Yes","2007","Full Time","Rural Area","229","0.0807247836103534","0.0704093389188659","0.0910402283018408"
"Yes","2007","Part Time","Urban Area","352","0.122021118624936","0.110641422098958","0.133400815150914"
"Yes","2007","Part Time","Rural Area","171","0.10650996261952","0.0910725189979129","0.121947406241127"
"Yes","2007","Not Working","Urban Area","864","0.17141890375595","0.161211773165628","0.181626034346272"
"Yes","2007","Not Working","Rural Area","482","0.186993079759218","0.172425622095356","0.201560537423079"
"No","2007","Full Time","Urban Area","4827","0.929881768781181","0.922931476742096","0.936832060820266"
"No","2007","Full Time","Rural Area","2450","0.919275216389647","0.908959771698159","0.929590661081134"
"No","2007","Part Time","Urban Area","2826","0.877978881375064","0.866599184849086","0.889358577901041"
"No","2007","Part Time","Rural Area","1363","0.89349003738048","0.878052593758873","0.908927481002087"
"No","2007","Not Working","Urban Area","4373","0.82858109624405","0.818373965653728","0.838788226834372"
"No","2007","Not Working","Rural Area","2270","0.813006920240782","0.798439462576921","0.827574377904644"
"Yes","2008","Full Time","Urban Area","340","0.0729920653567451","0.0657353503480053","0.080248780365485"
"Yes","2008","Full Time","Rural Area","196","0.073827123171366","0.0636639596578526","0.0839902866848794"
"Yes","2008","Part Time","Urban Area","293","0.0966462498642108","0.0860340071641306","0.107258492564291"
"Yes","2008","Part Time","Rural Area","163","0.131671642808976","0.114176791343779","0.149166494274174"
"Yes","2008","Not Working","Urban Area","793","0.157186867000087","0.146989456916681","0.167384277083492"
"Yes","2008","Not Working","Rural Area","479","0.186260859882389","0.171232553545776","0.201289166219003"
"No","2008","Full Time","Urban Area","4596","0.927007934643255","0.919751219634515","0.934264649651995"
"No","2008","Full Time","Rural Area","2347","0.926172876828634","0.916009713315121","0.936336040342147"
"No","2008","Part Time","Urban Area","2685","0.903353750135789","0.892741507435709","0.913965992835869"
"No","2008","Part Time","Rural Area","1272","0.868328357191024","0.850833505725826","0.885823208656221"
"No","2008","Not Working","Urban Area","4101","0.842813132999913","0.832615722916507","0.853010543083319"
"No","2008","Not Working","Rural Area","2099","0.813739140117611","0.798710833780997","0.828767446454224"
"Yes","2009","Full Time","Urban Area","374","0.0788321177125955","0.0710029487880563","0.0866612866371347"
"Yes","2009","Full Time","Rural Area","215","0.0911858791184942","0.0797775723033952","0.102594185933593"
"Yes","2009","Part Time","Urban Area","293","0.11011446318018","0.0985589347557121","0.121669991604647"
"Yes","2009","Part Time","Rural Area","154","0.1149389020016","0.0982673673746923","0.131610436628508"
"Yes","2009","Not Working","Urban Area","788","0.174235495300039","0.163114610645876","0.185356379954201"
"Yes","2009","Not Working","Rural Area","492","0.215936341073746","0.199450341917443","0.232422340230049"
"No","2009","Full Time","Urban Area","4177","0.921167882287405","0.913338713362865","0.928997051211944"
"No","2009","Full Time","Rural Area","2231","0.908814120881506","0.897405814066407","0.920222427696605"
"No","2009","Part Time","Urban Area","2526","0.88988553681982","0.878330008395353","0.901441065244288"
"No","2009","Part Time","Rural Area","1252","0.8850610979984","0.868389563371492","0.901732632625308"
"No","2009","Not Working","Urban Area","3681","0.825764504699961","0.814643620045799","0.836885389354124"
"No","2009","Not Working","Rural Area","1901","0.784063658926254","0.767577659769951","0.800549658082557"
"Yes","2010","Full Time","Urban Area","498","0.0746570869418877","0.0680307619112767","0.0812834119724986"
"Yes","2010","Full Time","Rural Area","266","0.0721358189099448","0.0631622269074243","0.0811094109124653"
"Yes","2010","Part Time","Urban Area","584","0.113682347596291","0.104065304193254","0.123299390999329"
"Yes","2010","Part Time","Rural Area","305","0.103896406485128","0.0910376431243917","0.116755169845863"
"Yes","2010","Not Working","Urban Area","1070","0.189705788505532","0.179402989659677","0.200008587351386"
"Yes","2010","Not Working","Rural Area","573","0.194587759687707","0.18012689939603","0.209048619979384"
"No","2010","Full Time","Urban Area","5546","0.925342913058112","0.918716588027501","0.931969238088723"
"No","2010","Full Time","Rural Area","2927","0.927864181090055","0.918890589087535","0.936837773092576"
"No","2010","Part Time","Urban Area","3601","0.886317652403709","0.876700609000671","0.895934695806746"
"No","2010","Part Time","Rural Area","1858","0.896103593514873","0.883244830154137","0.908962356875608"
"No","2010","Not Working","Urban Area","4493","0.810294211494468","0.799991412648614","0.820597010340323"
"No","2010","Not Working","Rural Area","2306","0.805412240312293","0.790951380020616","0.81987310060397"
"Yes","2011","Full Time","Urban Area","552","0.0830084353977496","0.0764672811843926","0.0895495896111067"
"Yes","2011","Full Time","Rural Area","355","0.0977568846762091","0.0883242050097118","0.107189564342706"
"Yes","2011","Part Time","Urban Area","676","0.123997160389458","0.114843557943852","0.133150762835064"
