"ple0053","year","e11102","migback","n","percent","lower_confidence","upper_confidence"
"Yes","1991","Not Employed","direct migration background","104","0.144982900115054","0.119885254371457","0.170080545858651"
"Yes","1991","Not Employed","indirect migration background","10","","",""
"Yes","1991","Employed","no migration background","444","0.105037855976355","0.0958004396304049","0.114275272322304"
"Yes","1991","Employed","direct migration background","181","0.107692170998074","0.0931099844978315","0.122274357498316"
"Yes","1991","Employed","indirect migration background","17","","",""
"No","1991","Not Employed","no migration background","1938","0.815330660135556","0.799682170384397","0.830979149886716"
"No","1991","Not Employed","direct migration background","652","0.855017099884946","0.829919454141349","0.880114745628543"
"No","1991","Not Employed","indirect migration background","124","0.89289189056508","0.840531086389726","0.945252694740434"
"No","1991","Employed","no migration background","3788","0.894962144023645","0.885724727677696","0.904199560369595"
"No","1991","Employed","direct migration background","1555","0.892307829001926","0.877725642501684","0.906890015502168"
"No","1991","Employed","indirect migration background","198","0.91204605164055","0.874187419811645","0.949904683469455"
"Yes","1992","Not Employed","no migration background","517","0.170396665608965","0.157545338526189","0.183247992691741"
"Yes","1992","Not Employed","direct migration background","105","0.145992495206721","0.121585395467876","0.170399594945566"
"Yes","1992","Not Employed","indirect migration background","14","","",""
"Yes","1992","Employed","no migration background","658","0.0937207373519299","0.086931656128037","0.100509818575823"
"Yes","1992","Employed","direct migration background","176","0.0990795845310153","0.0851055716947682","0.113053597367262"
"Yes","1992","Employed","indirect migration background","25","","",""
"No","1992","Not Employed","no migration background","2771","0.829603334391035","0.816752007308259","0.842454661473811"
"No","1992","Not Employed","direct migration background","699","0.854007504793279","0.829600405054434","0.878414604532124"
"No","1992","Not Employed","indirect migration background","143","0.819787477674861","0.759664374570716","0.879910580779006"
"No","1992","Employed","no migration background","6421","0.90627926264807","0.899490181424177","0.913068343871963"
"No","1992","Employed","direct migration background","1580","0.900920415468985","0.886946402632738","0.914894428305232"
"No","1992","Employed","indirect migration background","227","0.896792981846646","0.859230996719312","0.934354966973981"
"Yes","1993","Not Employed","no migration background","","","",""
"Yes","1993","Not Employed","direct migration background","","","",""
"Yes","1993","Not Employed","indirect migration background","","","",""
"Yes","1993","Employed","no migration background","","","",""
"Yes","1993","Employed","direct migration background","","","",""
"Yes","1993","Employed","indirect migration background","","","",""
"No","1993","Not Employed","no migration background","","","",""
"No","1993","Not Employed","direct migration background","","","",""
"No","1993","Not Employed","indirect migration background","","","",""
"No","1993","Employed","no migration background","","","",""
"No","1993","Employed","direct migration background","","","",""
"No","1993","Employed","indirect migration background","","","",""
"Yes","1994","Not Employed","no migration background","580","0.188883718273107","0.176029669164775","0.201737767381438"
"Yes","1994","Not Employed","direct migration background","119","0.153354546641068","0.128958177268498","0.177750916013638"
"Yes","1994","Not Employed","indirect migration background","19","","",""
"Yes","1994","Employed","no migration background","623","0.0992295552358352","0.0919525250845604","0.10650658538711"
"Yes","1994","Employed","direct migration background","140","0.0876892142429185","0.0735074288915661","0.101870999594271"
"Yes","1994","Employed","indirect migration background","29","","",""
"No","1994","Not Employed","no migration background","2982","0.811116281726893","0.798262232618562","0.823970330835225"
"No","1994","Not Employed","direct migration background","719","0.846645453358932","0.822249083986362","0.871041822731502"
"No","1994","Not Employed","indirect migration background","151","0.818989546027865","0.761111396395551","0.876867695660178"
"No","1994","Employed","no migration background","5861","0.900770444764165","0.89349341461289","0.90804747491544"
"No","1994","Employed","direct migration background","1388","0.912310785757081","0.898129000405729","0.926492571108434"
"No","1994","Employed","indirect migration background","293","0.897908493689276","0.864838736902719","0.930978250475833"
"Yes","1995","Not Employed","no migration background","591","0.175917233376078","0.163378218377947","0.188456248374209"
"Yes","1995","Not Employed","direct migration background","150","0.144829662023768","0.124022908729136","0.165636415318401"
"Yes","1995","Not Employed","indirect migration background","13","","",""
"Yes","1995","Employed","no migration background","623","0.0972291353436173","0.0899982931823759","0.104459977504859"
"Yes","1995","Employed","direct migration background","174","0.106050746370176","0.0914099500341301","0.120691542706222"
"Yes","1995","Employed","indirect migration background","30","0.0651338779839465","0.0389045712687003","0.0913631846991926"
"No","1995","Not Employed","no migration background","2951","0.824082766623922","0.811543751625791","0.836621781622053"
"No","1995","Not Employed","direct migration background","949","0.855170337976232","0.834363584681599","0.875977091270864"
"No","1995","Not Employed","indirect migration background","159","0.957163176536875","0.926902022376721","0.987424330697029"
"No","1995","Employed","no migration background","5826","0.902770864656383","0.895540022495141","0.910001706817624"
"No","1995","Employed","direct migration background","1525","0.893949253629824","0.879308457293778","0.90859004996587"
"No","1995","Employed","indirect migration background","310","0.934866122016054","0.908636815300807","0.9610954287313"
"Yes","1996","Not Employed","no migration background","584","0.183972288620132","0.171048838797856","0.196895738442409"
"Yes","1996","Not Employed","direct migration background","164","0.155833341704673","0.133596816016624","0.178069867392722"
"Yes","1996","Not Employed","indirect migration background","18","","",""
"Yes","1996","Employed","no migration background","640","0.0911331496589276","0.0841193814821991","0.0981469178356561"
"Yes","1996","Employed","direct migration background","161","0.112466260487166","0.096936917136003","0.127995603838329"
"Yes","1996","Employed","indirect migration background","37","0.0927904606822001","0.0631065901697242","0.122474331194676"
"No","1996","Not Employed","no migration background","2869","0.816027711379868","0.803104261557591","0.828951161202144"
"No","1996","Not Employed","direct migration background","858","0.844166658295327","0.821930132607278","0.866403183983375"
"No","1996","Not Employed","indirect migration background","163","0.91072703395442","0.869187377558284","0.952266690350556"
"No","1996","Employed","no migration background","5828","0.908866850341072","0.901853082164344","0.915880618517801"
"No","1996","Employed","direct migration background","1429","0.887533739512834","0.872004396161671","0.903063082863997"
"No","1996","Employed","indirect migration background","330","0.9072095393178","0.877525668805324","0.936893409830276"
"Yes","1997","Not Employed","no migration background","601","0.18175171985537","0.169002980520341","0.194500459190399"
"Yes","1997","Not Employed","direct migration background","156","0.162105630782432","0.139387834571802","0.184823426993063"
"Yes","1997","Not Employed","indirect migration background","20","","",""
"Yes","1997","Employed","no migration background","602","0.0938515059034402","0.0866509892279089","0.101052022578971"
"Yes","1997","Employed","direct migration background","138","0.0918088120504694","0.077012388527961","0.106605235572978"
"Yes","1997","Employed","indirect migration background","44","0.106347820614758","0.0750203610815338","0.137675280147983"
"No","1997","Not Employed","no migration background","2914","0.81824828014463","0.805499540809601","0.830997019479659"
"No","1997","Not Employed","direct migration background","855","0.837894369217568","0.815176573006937","0.860612165428198"
"No","1997","Not Employed","indirect migration background","181","0.907414039490722","0.867343482645325","0.947484596336118"
"No","1997","Employed","no migration background","5699","0.90614849409656","0.898947977421029","0.913349010772091"
"No","1997","Employed","direct migration background","1325","0.908191187949531","0.893394764427022","0.922987611472039"
"No","1997","Employed","indirect migration background","328","0.893652179385242","0.862324719852017","0.924979638918466"
"Yes","1998","Not Employed","no migration background","719","0.172002054739018","0.160597064868621","0.183407044609416"
"Yes","1998","Not Employed","direct migration background","176","0.191027298348625","0.166819348076306","0.215235248620945"
"Yes","1998","Not Employed","indirect migration background","13","","",""
"Yes","1998","Employed","no migration background","675","0.0969341644514143","0.0900419262804863","0.103826402622342"
"Yes","1998","Employed","direct migration background","131","0.0946968554958834","0.0793868720059887","0.110006838985778"
"Yes","1998","Employed","indirect migration background","35","0.0703504008915072","0.0451624156864178","0.0955383860965966"
"No","1998","Not Employed","no migration background","3487","0.827997945260982","0.816592955390584","0.839402935131379"
"No","1998","Not Employed","direct migration background","837","0.808972701651375","0.784764751379055","0.833180651923694"
"No","1998","Not Employed","indirect migration background","195","0.95280664469144","0.923988949737725","0.981624339645156"
"No","1998","Employed","no migration background","6404","0.903065835548586","0.896173597377658","0.909958073719514"
"No","1998","Employed","direct migration background","1274","0.905303144504117","0.889993161014222","0.920613127994011"
"No","1998","Employed","indirect migration background","361","0.929649599108493","0.904461613903403","0.954837584313582"
"Yes","1999","Not Employed","no migration background","688","0.190627649980639","0.178233004529487","0.203022295431792"
"Yes","1999","Not Employed","direct migration background","152","0.183735519414757","0.158532274624945","0.208938764204569"
"Yes","1999","Not Employed","indirect migration background","19","","",""
"Yes","1999","Employed","no migration background","668","0.0938937637440517","0.0870908938012005","0.100696633686903"
"Yes","1999","Employed","direct migration background","134","0.114277902026892","0.0970496065095314","0.131506197544253"
"Yes","1999","Employed","indirect migration background","29","","",""
"No","1999","Not Employed","no migration background","3170","0.809372350019361","0.796977704568208","0.821766995470513"
"No","1999","Not Employed","direct migration background","755","0.816264480585243","0.791061235795431","0.841467725375055"
"No","1999","Not Employed","indirect migration background","174","0.882206723733733","0.836727308824364","0.927686138643102"
"No","1999","Employed","no migration background","6394","0.906106236255948","0.899303366313097","0.9129091061988"
"No","1999","Employed","direct migration background","1176","0.885722097973108","0.868493802455747","0.902950393490468"
"No","1999","Employed","indirect migration background","389","0.934335551522319","0.910590312934877","0.958080790109761"
"Yes","2000","Not Employed","no migration background","1217","0.166741122902304","0.158270757472014","0.175211488332595"
"Yes","2000","Not Employed","direct migration background","211","0.156780839858972","0.137485268972983","0.17607641074496"
"Yes","2000","Not Employed","indirect migration background","25","","",""
"Yes","2000","Employed","no migration background","1203","0.0948979368961255","0.0897824740877341","0.100013399704517"
"Yes","2000","Employed","direct migration background","162","0.0791982878771565","0.0672763807456227","0.0911201950086904"
"Yes","2000","Employed","indirect migration background","60","0.0970403527221619","0.0730119906197405","0.121068714824583"
"No","2000","Not Employed","no migration background","6222","0.833258877097696","0.824788511667405","0.841729242527986"
"No","2000","Not Employed","direct migration background","1153","0.843219160141028","0.82392358925504","0.862514731027017"
"No","2000","Not Employed","indirect migration background","220","0.888516040298202","0.849106272328632","0.927925808267773"
"No","2000","Employed","no migration background","11406","0.905102063103875","0.899986600295483","0.910217525912266"
"No","2000","Employed","direct migration background","1809","0.920801712122843","0.90887980499131","0.932723619254377"
"No","2000","Employed","indirect migration background","523","0.902959647277838","0.878931285175417","0.926988009380259"
"Yes","2001","Not Employed","no migration background","1133","0.173074691827111","0.164036985584345","0.182112398069877"
"Yes","2001","Not Employed","direct migration background","190","0.167671622036156","0.146023899510108","0.189319344562205"
"Yes","2001","Not Employed","indirect migration background","26","","",""
"Yes","2001","Employed","no migration background","1079","0.0956921506544883","0.0903278166755384","0.101056484633438"
"Yes","2001","Employed","direct migration background","160","0.0847098452965216","0.0718140943272815","0.0976055962657616"
"Yes","2001","Employed","indirect migration background","55","0.0913943415344806","0.0671564103053111","0.11563227276365"
"No","2001","Not Employed","no migration background","5598","0.826925308172889","0.817887601930123","0.835963014415655"
"No","2001","Not Employed","direct migration background","954","0.832328377963844","0.810680655437795","0.853976100489892"
"No","2001","Not Employed","indirect migration background","207","0.882693417617723","0.84137570547618","0.924011129759267"
"No","2001","Employed","no migration background","10473","0.904307849345512","0.898943515366562","0.909672183324462"
"No","2001","Employed","direct migration background","1631","0.915290154703478","0.902394403734238","0.928185905672718"
"No","2001","Employed","indirect migration background","488","0.908605658465519","0.88436772723635","0.932843589694689"
"Yes","2002","Not Employed","no migration background","1173","0.178398785406534","0.16939212990176","0.187405440911309"
"Yes","2002","Not Employed","direct migration background","162","0.159717583720195","0.138156463484248","0.181278703956142"
"Yes","2002","Not Employed","indirect migration background","36","0.141600616411341","0.0973074341978999","0.185893798624782"
"Yes","2002","Employed","no migration background","1139","0.0940647965853958","0.0889624084575598","0.0991671847132318"
"Yes","2002","Employed","direct migration background","166","0.0886679572767257","0.0751749867638902","0.102160927789561"
"Yes","2002","Employed","indirect migration background","49","0.0646051540005393","0.0439285483160962","0.0852817596849823"
"No","2002","Not Employed","no migration background","5768","0.821601214593466","0.812594559088691","0.83060787009824"
"No","2002","Not Employed","direct migration background","947","0.840282416279805","0.818721296043858","0.861843536515752"
"No","2002","Not Employed","indirect migration background","202","0.858399383588659","0.814106201375218","0.9026925658021"
"No","2002","Employed","no migration background","11435","0.905935203414604","0.900832815286768","0.91103759154244"
"No","2002","Employed","direct migration background","1539","0.911332042723274","0.897839072210439","0.92482501323611"
"No","2002","Employed","indirect migration background","494","0.935394845999461","0.914718240315018","0.956071451683904"
"Yes","2003","Not Employed","no migration background","1114","0.168926810671851","0.160067999534399","0.177785621809304"
"Yes","2003","Not Employed","direct migration background","168","0.182474352026382","0.159190104594841","0.205758599457923"
"Yes","2003","Not Employed","indirect migration background","27","","",""
"Yes","2003","Employed","no migration background","1145","0.0952342439546453","0.0899679933018795","0.100500494607411"
"Yes","2003","Employed","direct migration background","142","0.0942944983529123","0.0798158640088393","0.108773132696985"
"Yes","2003","Employed","indirect migration background","47","0.0816074797975068","0.0584742588810925","0.104740700713921"
"No","2003","Not Employed","no migration background","5758","0.831073189328149","0.822214378190696","0.839932000465601"
"No","2003","Not Employed","direct migration background","889","0.817525647973618","0.794241400542077","0.840809895405159"
"No","2003","Not Employed","indirect migration background","221","0.882109805097388","0.841974883566458","0.922244726628319"
"No","2003","Employed","no migration background","10790","0.904765756045355","0.899499505392589","0.910032006698121"
"No","2003","Employed","direct migration background","1423","0.905705501647088","0.891226867303015","0.920184135991161"
"No","2003","Employed","indirect migration background","491","0.918392520202493","0.895259299286079","0.941525741118908"
"Yes","2004","Not Employed","no migration background","1175","0.188518492408122","0.179269005851132","0.197767978965111"
"Yes","2004","Not Employed","direct migration background","174","0.169901030235991","0.147367521340107","0.192434539131875"
"Yes","2004","Not Employed","indirect migration background","35","0.102625778656557","0.0655238439544977","0.139727713358615"
"Yes","2004","Employed","no migration background","1050","0.0915553335259182","0.0862751763987643","0.0968354906530721"
"Yes","2004","Employed","direct migration background","126","0.0824100295251987","0.068347885005194","0.0964721740452033"
"Yes","2004","Employed","indirect migration background","44","0.0741548801030682","0.0521968453928484","0.0961129148132881"
"No","2004","Not Employed","no migration background","5694","0.811481507591878","0.802232021034889","0.820730994148868"
"No","2004","Not Employed","direct migration background","893","0.830098969764009","0.807565460868125","0.852632478659893"
"No","2004","Not Employed","indirect migration background","222","0.897374221343443","0.860272286641384","0.934476156045502"
"No","2004","Employed","no migration background","10410","0.908444666474082","0.903164509346928","0.913724823601236"
"No","2004","Employed","direct migration background","1343","0.917589970474801","0.903527825954797","0.931652114994806"
"No","2004","Employed","indirect migration background","503","0.925845119896932","0.903887085186712","0.947803154607152"
"Yes","2005","Not Employed","no migration background","1028","0.166330481078325","0.157350104194432","0.175310857962219"
"Yes","2005","Not Employed","direct migration background","140","0.14636902653296","0.124558699253301","0.168179353812618"
"Yes","2005","Not Employed","indirect migration background","24","","",""
"Yes","2005","Employed","no migration background","956","0.0905657862800673","0.0851859878376818","0.0959455847224527"
"Yes","2005","Employed","direct migration background","121","0.0922493720472514","0.0768980156776259","0.107600728416877"
"Yes","2005","Employed","indirect migration background","42","0.0949447321847354","0.0702888149589171","0.119600649410554"
"No","2005","Not Employed","no migration background","5577","0.833669518921675","0.824689142037781","0.842649895805568"
"No","2005","Not Employed","direct migration background","869","0.85363097346704","0.831820646187382","0.875441300746699"
"No","2005","Not Employed","indirect migration background","261","0.892447325700279","0.856478391940867","0.928416259459691"
"No","2005","Employed","no migration background","9976","0.909434213719933","0.904054415277547","0.914814012162318"
"No","2005","Employed","direct migration background","1244","0.907750627952749","0.892399271583123","0.923101984322374"
"No","2005","Employed","indirect migration background","501","0.905055267815265","0.880399350589446","0.929711185041083"
"Yes","2006","Not Employed","no migration background","1257","0.187940753372145","0.178976584735764","0.196904922008527"
"Yes","2006","Not Employed","direct migration background","155","0.156016456138925","0.133801863583873","0.178231048693977"
"Yes","2006","Not Employed","indirect migration background","32","0.118984763041691","0.0794008326606227","0.158568693422759"
"Yes","2006","Employed","no migration background","985","0.0882287602975791","0.0830528430457462","0.093404677549412"
"Yes","2006","Employed","direct migration background","111","0.0876724655413111","0.072652582931631","0.102692348150991"
"Yes","2006","Employed","indirect migration background","42","0.0801005844132346","0.0577376963860531","0.102463472440416"
"No","2006","Not Employed","no migration background","6039","0.812059246627855","0.803095077991473","0.821023415264236"
"No","2006","Not Employed","direct migration background","870","0.843983543861075","0.821768951306023","0.866198136416127"
"No","2006","Not Employed","indirect migration background","225","0.881015236958309","0.841431306577242","0.920599167339377"
"No","2006","Employed","no migration background","10550","0.911771239702421","0.906595322450588","0.916947156954254"
"No","2006","Employed","direct migration background","1251","0.912327534458689","0.897307651849009","0.927347417068369"
"No","2006","Employed","indirect migration background","524","0.919899415586765","0.897536527559584","0.942262303613947"
"Yes","2007","Not Employed","no migration background","1204","0.184974521408631","0.175797078195598","0.194151964621663"
"Yes","2007","Not Employed","direct migration background","125","0.139779500774853","0.116869062815741","0.162689938733966"
"Yes","2007","Not Employed","indirect migration background","17","","",""
"Yes","2007","Employed","no migration background","949","0.0901444634095916","0.0847369799257591","0.0955519468934242"
"Yes","2007","Employed","direct migration background","113","0.0781936571934072","0.0632984548451257","0.0930888595416888"
"Yes","2007","Employed","indirect migration background","48","0.112560326795466","0.0862183951754017","0.138902258415531"
"No","2007","Not Employed","no migration background","5672","0.815025478591369","0.805848035378337","0.824202921804402"
"No","2007","Not Employed","direct migration background","755","0.860220499225147","0.837310061266034","0.883130937184259"
"No","2007","Not Employed","indirect migration background","216","0.895272552425594","0.85595576494826","0.934589339902927"
"No","2007","Employed","no migration background","9826","0.909855536590408","0.904448053106576","0.915263020074241"
"No","2007","Employed","direct migration background","1135","0.921806342806593","0.906911140458311","0.936701545154874"
"No","2007","Employed","indirect migration background","505","0.887439673204534","0.861097741584469","0.913781604824598"
"Yes","2008","Not Employed","no migration background","1118","0.173372000388572","0.164143270116751","0.182600730660394"
"Yes","2008","Not Employed","direct migration background","130","0.135051372318253","0.111426758150475","0.158675986486032"
"Yes","2008","Not Employed","indirect migration background","24","","",""
"Yes","2008","Employed","no migration background","863","0.0904242221520019","0.0848643701541249","0.0959840741498789"
"Yes","2008","Employed","direct migration background","84","0.073325440554201","0.0579837478843171","0.088667133224085"
"Yes","2008","Employed","indirect migration background","45","0.0459618892226043","0.0286493117067513","0.0632744667384573"
"No","2008","Not Employed","no migration background","5346","0.826627999611428","0.817399269339606","0.835856729883249"
"No","2008","Not Employed","direct migration background","674","0.864948627681747","0.841324013513968","0.888573241849525"
"No","2008","Not Employed","indirect migration background","180","0.884793035259678","0.840981020793931","0.928605049725425"
"No","2008","Employed","no migration background","9358","0.909575777847998","0.904015925850121","0.915135629845875"
"No","2008","Employed","direct migration background","1025","0.926674559445799","0.911332866775915","0.942016252115683"
"No","2008","Employed","indirect migration background","517","0.954038110777396","0.936725533261543","0.971350688293249"
"Yes","2009","Not Employed","no migration background","1146","0.197676975219453","0.187586654512423","0.207767295926483"
"Yes","2009","Not Employed","direct migration background","112","0.135908907108674","0.110227207345952","0.161590606871396"
"Yes","2009","Not Employed","indirect migration background","22","","",""
"Yes","2009","Employed","no migration background","909","0.0935060948742326","0.0877179458507754","0.0992942438976899"
"Yes","2009","Employed","direct migration background","86","0.0979626550040663","0.0793702796065847","0.116555030401548"
"Yes","2009","Employed","indirect migration background","41","0.0885306990766758","0.0641387109987804","0.112922687154571"
"No","2009","Not Employed","no migration background","4838","0.802323024780547","0.792232704073517","0.812413345487577"
"No","2009","Not Employed","direct migration background","572","0.864091092891326","0.838409393128604","0.889772792654048"
"No","2009","Not Employed","indirect migration background","172","0.872758409869639","0.825865326368461","0.919651493370817"
"No","2009","Employed","no migration background","8810","0.906493905125767","0.90070575610231","0.912282054149224"
"No","2009","Employed","direct migration background","896","0.902037344995934","0.883444969598452","0.920629720393415"
"No","2009","Employed","indirect migration background","480","0.911469300923324","0.887077312845429","0.935861289001219"
"Yes","2010","Not Employed","no migration background","1351","0.199189594916345","0.189764522974002","0.208614666858687"
"Yes","2010","Not Employed","direct migration background","236","0.1592177716711","0.138516596495046","0.179918946847154"
"Yes","2010","Not Employed","indirect migration background","56","0.11292527884887","0.0794792502137387","0.146371307484002"
"Yes","2010","Employed","no migration background","1367","0.0890067532194932","0.0841268267582966","0.0938866796806898"
"Yes","2010","Employed","direct migration background","191","0.0778134550673912","0.0650795862748682","0.0905473238599143"
"Yes","2010","Employed","indirect migration background","95","0.0899635419226253","0.0701978137092694","0.109729270135981"
"No","2010","Not Employed","no migration background","5547","0.800810405083655","0.791385333141313","0.810235477025998"
"No","2010","Not Employed","direct migration background","964","0.8407822283289","0.820081053152846","0.861483403504954"
"No","2010","Not Employed","indirect migration background","288","0.88707472115113","0.853628692515999","0.920520749786261"
"No","2010","Employed","no migration background","11713","0.910993246780507","0.90611332031931","0.915873173241703"
"No","2010","Employed","direct migration background","1509","0.922186544932609","0.909452676140086","0.934920413725132"
"No","2010","Employed","indirect migration background","710","0.910036458077375","0.890270729864019","0.929802186290731"
"Yes","2011","Not Employed","no migration background","1671","0.202252543248257","0.193688093876395","0.210816992620119"
"Yes","2011","Not Employed","direct migration background","267","0.166712984378715","0.146521870042431","0.186904098714999"
"Yes","2011","Not Employed","indirect migration background","65","0.121540006951105","0.0893574074790303","0.153722606423179"
"Yes","2011","Employed","no migration background","1629","0.101718374329627","0.096953831667477","0.106482916991777"
"Yes","2011","Employed","direct migration background","220","0.0973492166690547","0.0841651439265946","0.110533289411515"
"Yes","2011","Employed","indirect migration background","77","0.0772636919520745","0.0599155116187825","0.0946118722853664"
