"ple0053","year","age_gr","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Yes","1987","35-65 y.","Urban Area","446","0.104069759507984","0.0949303091979046","0.113209209818064","1"
"Yes","1987","35-65 y.","Rural Area","115","0.101049696467288","0.0830579194931414","0.119041473441434","1"
"Yes","1987","66 and older","Urban Area","153","0.200289853592473","0.172846774302366","0.227732932882581","1"
"Yes","1987","66 and older","Rural Area","51","0.195733243151251","0.147781701773515","0.243684784528988","1"
"No","1988","16-34 y.","Urban Area","2746","0.891108453389046","0.880139384873367","0.902077521904725","2"
"No","1988","16-34 y.","Rural Area","658","0.872976186293276","0.849191667174198","0.896760705412354","2"
"No","1988","35-65 y.","Urban Area","3598","0.882702490367068","0.872816903467272","0.892588077266864","2"
"No","1988","35-65 y.","Rural Area","921","0.901004784981856","0.882667642929357","0.919341927034354","2"
"No","1988","66 and older","Urban Area","652","0.807356651326781","0.780062434953107","0.834650867700454","2"
"No","1988","66 and older","Rural Area","206","0.84628765674414","0.801308325988316","0.891266987499965","2"
"Yes","1988","16-34 y.","Urban Area","352","0.108891546610954","0.0979224780952748","0.119860615126633","1"
"Yes","1988","16-34 y.","Rural Area","95","0.127023813706724","0.103239294587646","0.150808332825802","1"
"Yes","1988","35-65 y.","Urban Area","472","0.117297509632932","0.107411922733136","0.127183096532728","1"
"Yes","1988","35-65 y.","Rural Area","98","0.0989952150181443","0.0806580729656461","0.117332357070643","1"
"Yes","1988","66 and older","Urban Area","150","0.192643348673219","0.165349132299546","0.219937565046893","1"
"Yes","1988","66 and older","Rural Area","41","0.15371234325586","0.108733012500036","0.198691674011684","1"
"No","1989","16-34 y.","Urban Area","2677","0.885180309629274","0.87385686656913","0.896503752689419","2"
"No","1989","16-34 y.","Rural Area","638","0.887369550858406","0.86427752623445","0.910461575482361","2"
"No","1989","35-65 y.","Urban Area","3537","0.903908745696422","0.894695751565553","0.913121739827291","2"
"No","1989","35-65 y.","Rural Area","838","0.865079327890624","0.843445540786711","0.886713114994537","2"
"No","1989","66 and older","Urban Area","636","0.800165153223005","0.772102662312725","0.828227644133285","2"
"No","1989","66 and older","Rural Area","200","0.834230147418874","0.787473789981621","0.880986504856128","2"
"Yes","1989","16-34 y.","Urban Area","368","0.114819690370726","0.103496247310581","0.12614313343087","1"
"Yes","1989","16-34 y.","Rural Area","82","0.112630449141594","0.0895384245176391","0.13572247376555","1"
"Yes","1989","35-65 y.","Urban Area","394","0.096091254303578","0.0868782601727091","0.105304248434447","1"
"Yes","1989","35-65 y.","Rural Area","120","0.134920672109376","0.113286885005463","0.156554459213289","1"
"Yes","1989","66 and older","Urban Area","144","0.199834846776995","0.171772355866715","0.227897337687275","1"
"Yes","1989","66 and older","Rural Area","43","0.165769852581126","0.119013495143872","0.212526210018379","1"
"No","1990","16-34 y.","Urban Area","","","","","2"
"No","1990","16-34 y.","Rural Area","","","","","2"
"No","1990","35-65 y.","Urban Area","","","","","2"
"No","1990","35-65 y.","Rural Area","","","","","2"
"No","1990","66 and older","Urban Area","","","","","2"
"No","1990","66 and older","Rural Area","","","","","2"
"Yes","1990","16-34 y.","Urban Area","","","","","1"
"Yes","1990","16-34 y.","Rural Area","","","","","1"
"Yes","1990","35-65 y.","Urban Area","","","","","1"
"Yes","1990","35-65 y.","Rural Area","","","","","1"
"Yes","1990","66 and older","Urban Area","","","","","1"
"Yes","1990","66 and older","Rural Area","","","","","1"
"No","1991","16-34 y.","Urban Area","2513","0.866432304625129","0.853979927096898","0.87888468215336","2"
"No","1991","16-34 y.","Rural Area","649","0.864629021905872","0.840160608451996","0.889097435359747","2"
"No","1991","35-65 y.","Urban Area","3389","0.890582230278415","0.880659687576166","0.900504772980664","2"
"No","1991","35-65 y.","Rural Area","852","0.895427729300487","0.875948693254659","0.914906765346314","2"
"No","1991","66 and older","Urban Area","659","0.799928154676045","0.772563183646327","0.827293125705764","2"
"No","1991","66 and older","Rural Area","193","0.779317515581091","0.727494618438878","0.831140412723304","2"
"Yes","1991","16-34 y.","Urban Area","354","0.133567695374871","0.12111531784664","0.146020072903102","1"
"Yes","1991","16-34 y.","Rural Area","102","0.135370978094128","0.110902564640253","0.159839391548004","1"
"Yes","1991","35-65 y.","Urban Area","413","0.109417769721585","0.0994952270193357","0.119340312423834","1"
"Yes","1991","35-65 y.","Rural Area","96","0.104572270699513","0.0850932346536861","0.124051306745341","1"
"Yes","1991","66 and older","Urban Area","162","0.200071845323954","0.172706874294236","0.227436816353673","1"
"Yes","1991","66 and older","Rural Area","53","0.220682484418909","0.168859587276696","0.272505381561122","1"
"No","1992","16-34 y.","Urban Area","2930","0.88874924818566","0.878017663283179","0.899480833088141","2"
"No","1992","16-34 y.","Rural Area","1448","0.882151706073946","0.866503865974873","0.897799546173018","2"
"No","1992","35-65 y.","Urban Area","4108","0.904756936639094","0.896219899622452","0.913293973655737","2"
"No","1992","35-65 y.","Rural Area","2080","0.894555381242245","0.881970882904899","0.90713987957959","2"
"No","1992","66 and older","Urban Area","766","0.791495856804444","0.765730979847292","0.817260733761595","2"
"No","1992","66 and older","Rural Area","409","0.802495494597156","0.767703934504179","0.837287054690132","2"
"Yes","1992","16-34 y.","Urban Area","368","0.11125075181434","0.100519166911859","0.121982336716821","1"
"Yes","1992","35-65 y.","Urban Area","434","0.0952430633609056","0.0867060263442627","0.103780100377549","1"
"Yes","1992","35-65 y.","Rural Area","208","0.105444618757755","0.0928601204204095","0.118029117095101","1"
"Yes","1992","66 and older","Urban Area","189","0.208504143195556","0.182739266238405","0.234269020152708","1"
"Yes","1992","16-34 y.","Rural Area","183","0.117848293926055","0.102200453826982","0.133496134025127","1"
"Yes","1992","66 and older","Rural Area","94","0.197504505402844","0.162712945309868","0.232296065495821","1"
"No","1993","16-34 y.","Urban Area","","","","","2"
"No","1993","16-34 y.","Rural Area","","","","","2"
"No","1993","35-65 y.","Urban Area","","","","","2"
"No","1993","35-65 y.","Rural Area","","","","","2"
"No","1993","66 and older","Urban Area","","","","","2"
"No","1993","66 and older","Rural Area","","","","","2"
"Yes","1993","16-34 y.","Urban Area","","","","","1"
"Yes","1993","16-34 y.","Rural Area","","","","","1"
"Yes","1993","35-65 y.","Urban Area","","","","","1"
"Yes","1993","35-65 y.","Rural Area","","","","","1"
"Yes","1993","66 and older","Urban Area","","","","","1"
"Yes","1993","66 and older","Rural Area","","","","","1"
"No","1994","16-34 y.","Urban Area","2917","0.898052746629329","0.887645265448229","0.908460227810429","2"
"No","1994","16-34 y.","Rural Area","1390","0.895922362842551","0.880774179948579","0.911070545736522","2"
"No","1994","35-65 y.","Urban Area","3874","0.885688443210178","0.876228494349725","0.895148392070631","2"
"No","1994","35-65 y.","Rural Area","2026","0.897111572128054","0.884521692030765","0.909701452225343","2"
"No","1994","66 and older","Urban Area","789","0.759466216786593","0.733015350776721","0.785917082796465","2"
"No","1994","66 and older","Rural Area","398","0.749259682289605","0.711642066122991","0.78687729845622","2"
"Yes","1994","16-34 y.","Urban Area","330","0.101947253370671","0.091539772189571","0.112354734551771","1"
"Yes","1994","16-34 y.","Rural Area","171","0.104077637157449","0.088929454263478","0.119225820051421","1"
"Yes","1994","35-65 y.","Urban Area","472","0.114311556789822","0.104851607929369","0.123771505650275","1"
"Yes","1994","35-65 y.","Rural Area","211","0.102888427871946","0.0902985477746574","0.115478307969235","1"
"Yes","1994","66 and older","Urban Area","214","0.240533783213407","0.214082917203535","0.266984649223278","1"
"Yes","1994","66 and older","Rural Area","112","0.250740317710395","0.21312270154378","0.288357933877009","1"
"No","1995","16-34 y.","Urban Area","2982","0.893239891377294","0.882741901685343","0.903737881069245","2"
"No","1995","16-34 y.","Rural Area","1427","0.888732687759328","0.87340550073609","0.904059874782565","2"
"No","1995","35-65 y.","Urban Area","3995","0.895647255752701","0.88668906020904","0.904605451296362","2"
"No","1995","35-65 y.","Rural Area","2073","0.875563541293122","0.862186790500996","0.888940292085248","2"
"No","1995","66 and older","Urban Area","844","0.789471620737825","0.764765427506637","0.814177813969012","2"
"No","1995","66 and older","Rural Area","399","0.808520246048822","0.774066526980727","0.842973965116917","2"
"Yes","1995","16-34 y.","Urban Area","342","0.106760108622706","0.0962621189307547","0.117258098314657","1"
"Yes","1995","16-34 y.","Rural Area","190","0.111267312240673","0.0959401252174349","0.12659449926391","1"
"Yes","1995","35-65 y.","Urban Area","479","0.104352744247299","0.0953945487036376","0.11331093979096","1"
"Yes","1995","35-65 y.","Rural Area","266","0.124436458706878","0.111059707914752","0.137813209499004","1"
"Yes","1995","66 and older","Urban Area","202","0.210528379262175","0.185822186030988","0.235234572493363","1"
"Yes","1995","66 and older","Rural Area","102","0.191479753951178","0.157026034883083","0.225933473019273","1"
"No","1996","16-34 y.","Urban Area","2883","0.902904662366593","0.892655544964196","0.913153779768991","2"
"No","1996","16-34 y.","Rural Area","1389","0.893610990717996","0.878325082938035","0.908896898497957","2"
"No","1996","35-65 y.","Urban Area","3883","0.888987521423866","0.879692540268035","0.898282502579696","2"
"No","1996","35-65 y.","Rural Area","2078","0.883826689104479","0.870879548429905","0.896773829779054","2"
"No","1996","66 and older","Urban Area","855","0.800917766869352","0.776924604515448","0.824910929223255","2"
"No","1996","66 and older","Rural Area","388","0.739781625575978","0.701552568828908","0.778010682323047","2"
"Yes","1996","16-34 y.","Urban Area","323","0.0970953376334067","0.0868462202310092","0.107344455035804","1"
"Yes","1996","16-34 y.","Rural Area","174","0.106389009282004","0.091103101502043","0.121674917061965","1"
"Yes","1996","35-65 y.","Urban Area","505","0.111012478576135","0.101717497420304","0.120307459731965","1"
"Yes","1996","35-65 y.","Rural Area","275","0.116173310895521","0.103226170220946","0.129120451570095","1"
"Yes","1996","66 and older","Urban Area","209","0.199082233130648","0.175089070776745","0.223075395484552","1"
"Yes","1996","66 and older","Rural Area","118","0.260218374424022","0.221989317676953","0.298447431171092","1"
"No","1997","16-34 y.","Urban Area","2783","0.896270677498705","0.885542460039394","0.906998894958016","2"
"No","1997","16-34 y.","Rural Area","1331","0.878005399922506","0.861503469329737","0.894507330515275","2"
"No","1997","35-65 y.","Urban Area","3830","0.88392276232364","0.8743698194619","0.89347570518538","2"
"No","1997","35-65 y.","Rural Area","2069","0.895417973834711","0.882976510648567","0.907859437020855","2"
"No","1997","66 and older","Urban Area","869","0.796685270634203","0.77277076218244","0.820599779085966","2"
"No","1997","66 and older","Rural Area","419","0.800901149091125","0.766479897741197","0.835322400441054","2"
"Yes","1997","16-34 y.","Urban Area","320","0.103729322501295","0.0930011050419837","0.114457539960606","1"
"Yes","1997","16-34 y.","Rural Area","180","0.121994600077494","0.105492669484725","0.138496530670263","1"
"Yes","1997","35-65 y.","Urban Area","489","0.11607723767636","0.106524294814621","0.1256301805381","1"
"Yes","1997","35-65 y.","Rural Area","255","0.104582026165289","0.0921405629791447","0.117023489351433","1"
"Yes","1997","66 and older","Urban Area","219","0.203314729365797","0.179400220914034","0.227229237817559","1"
"Yes","1997","66 and older","Rural Area","98","0.199098850908875","0.164677599558946","0.233520102258803","1"
"No","1998","16-34 y.","Urban Area","2920","0.884773855548067","0.873833458108435","0.895714252987699","2"
"No","1998","16-34 y.","Rural Area","1425","0.896097335642155","0.881183271589678","0.911011399694631","2"
"No","1998","35-65 y.","Urban Area","4362","0.893648443500234","0.884998008268643","0.902298878731825","2"
"No","1998","35-65 y.","Rural Area","2338","0.87909781406603","0.866710951178083","0.891484676953977","2"
"No","1998","66 and older","Urban Area","1033","0.806827140719502","0.785174246914663","0.828480034524341","2"
"No","1998","66 and older","Rural Area","480","0.781669110705133","0.748885842972482","0.814452378437784","2"
"Yes","1998","16-34 y.","Urban Area","352","0.115226144451933","0.104285747012301","0.126166541891565","1"
"Yes","1998","16-34 y.","Rural Area","183","0.103902664357846","0.0889886003053688","0.118816728410322","1"
"Yes","1998","35-65 y.","Urban Area","517","0.106351556499766","0.0977011212681747","0.115001991731358","1"
"Yes","1998","35-65 y.","Rural Area","323","0.12090218593397","0.108515323046023","0.133289048821918","1"
"Yes","1998","66 and older","Urban Area","244","0.193172859280498","0.171519965475659","0.214825753085337","1"
"Yes","1998","66 and older","Rural Area","130","0.218330889294867","0.185547621562216","0.251114157027518","1"
"No","1999","16-34 y.","Urban Area","2769","0.89681353655223","0.886054568343726","0.907572504760734","2"
"No","1999","16-34 y.","Rural Area","1377","0.891562999383235","0.876053806059748","0.907072192706722","2"
"No","1999","66 and older","Urban Area","984","0.793203542405956","0.770495674557069","0.815911410254842","2"
"No","1999","35-65 y.","Urban Area","4174","0.879679835781521","0.870407375951683","0.888952295611358","2"
"No","1999","35-65 y.","Rural Area","2272","0.883391701910722","0.870987923616978","0.895795480204466","2"
"No","1999","66 and older","Rural Area","482","0.781074367849494","0.748258970093044","0.813889765605944","2"
"Yes","1999","16-34 y.","Urban Area","302","0.10318646344777","0.0924274952392656","0.113945431656274","1"
"Yes","1999","35-65 y.","Urban Area","555","0.120320164218479","0.111047704388642","0.129592624048317","1"
"Yes","1999","16-34 y.","Rural Area","167","0.108437000616765","0.0929278072932782","0.123946193940252","1"
"Yes","1999","35-65 y.","Rural Area","300","0.116608298089278","0.104204519795534","0.129012076383023","1"
"Yes","1999","66 and older","Urban Area","238","0.206796457594044","0.184088589745157","0.229504325442931","1"
"Yes","1999","66 and older","Rural Area","128","0.218925632150506","0.186110234394056","0.251741029906957","1"
"No","2000","16-34 y.","Urban Area","4224","0.90534753500782","0.896969632626423","0.913725437389217","2"
"No","2000","16-34 y.","Rural Area","2153","0.891986766801429","0.879653028612248","0.904320504990611","2"
"No","2000","66 and older","Urban Area","1934","0.814409440563746","0.798816419344085","0.830002461783408","2"
"No","2000","35-65 y.","Urban Area","7925","0.897217003801015","0.890886601026158","0.903547406575872","2"
"No","2000","35-65 y.","Rural Area","4102","0.887103059529497","0.877970668714723","0.896235450344272","2"
"No","2000","66 and older","Rural Area","995","0.788697451953892","0.766039406159143","0.811355497748642","2"
"Yes","2000","16-34 y.","Urban Area","466","0.0946524649921804","0.0862745626107834","0.103030367373577","1"
"Yes","2000","35-65 y.","Urban Area","915","0.102782996198985","0.0964525934241282","0.109113398973842","1"
"Yes","2000","16-34 y.","Rural Area","280","0.108013233198571","0.0956794950093894","0.120346971387752","1"
"Yes","2000","35-65 y.","Rural Area","511","0.112896940470503","0.103764549655728","0.122029331285277","1"
"Yes","2000","66 and older","Urban Area","454","0.185590559436254","0.169997538216593","0.201183580655915","1"
"Yes","2000","66 and older","Rural Area","252","0.211302548046108","0.188644502251358","0.233960593840857","1"
"No","2001","16-34 y.","Urban Area","3754","0.909757284137648","0.901049202736249","0.918465365539046","2"
"No","2001","16-34 y.","Rural Area","1889","0.892525837036331","0.879357496224978","0.905694177847683","2"
"No","2001","66 and older","Urban Area","1823","0.811936482755575","0.795804622906535","0.828068342604615","2"
"No","2001","35-65 y.","Urban Area","7220","0.892016807654637","0.885244188374852","0.898789426934423","2"
"No","2001","35-65 y.","Rural Area","3729","0.88403858199572","0.874368106280782","0.893709057710657","2"
"No","2001","66 and older","Rural Area","936","0.780538912101415","0.756904136186728","0.804173688016101","2"
"Yes","2001","16-34 y.","Urban Area","405","0.0902427158623523","0.0815346344609535","0.0989507972637511","1"
"Yes","2001","35-65 y.","Urban Area","847","0.107983192345363","0.101210573065577","0.114755811625148","1"
"Yes","2001","16-34 y.","Rural Area","236","0.107474162963669","0.0943058221523165","0.120642503775022","1"
"Yes","2001","35-65 y.","Rural Area","482","0.11596141800428","0.106290942289343","0.125631893719218","1"
"Yes","2001","66 and older","Urban Area","431","0.188063517244425","0.171931657395385","0.204195377093465","1"
"Yes","2001","66 and older","Rural Area","242","0.219461087898585","0.195826311983899","0.243095863813272","1"
"No","2002","16-34 y.","Urban Area","3736","0.910981458392203","0.902270087257154","0.919692829527252","2"
"No","2002","66 and older","Urban Area","1925","0.797666720514423","0.781617481573359","0.813715959455488","2"
"No","2002","16-34 y.","Rural Area","1866","0.898458331118021","0.885437192230776","0.911479470005266","2"
"No","2002","35-65 y.","Urban Area","8017","0.894332643229653","0.887960298018257","0.90070498844105","2"
"No","2002","35-65 y.","Rural Area","3890","0.890738285277723","0.881485647500887","0.899990923054558","2"
"No","2002","66 and older","Rural Area","951","0.763756511588723","0.739959919371144","0.787553103806302","2"
"Yes","2002","16-34 y.","Urban Area","369","0.0890185416077969","0.0803071704727482","0.0977299127428456","1"
"Yes","2002","35-65 y.","Urban Area","923","0.105667356770347","0.0992950115589502","0.112039701981743","1"
"Yes","2002","35-65 y.","Rural Area","477","0.109261714722277","0.100009076945442","0.118514352499113","1"
"Yes","2002","66 and older","Urban Area","482","0.202333279485577","0.186284040544512","0.218382518426641","1"
"Yes","2002","16-34 y.","Rural Area","201","0.101541668881979","0.0885205299947337","0.114562807769224","1"
"Yes","2002","66 and older","Rural Area","273","0.236243488411277","0.212446896193698","0.260040080628856","1"
"No","2003","16-34 y.","Urban Area","3530","0.905173317149646","0.895992532108538","0.914354102190754","2"
"No","2003","16-34 y.","Rural Area","1754","0.892990371581072","0.879273525276359","0.906707217885785","2"
"No","2003","35-65 y.","Urban Area","7609","0.885916176114831","0.879168436583344","0.892663915646318","2"
"No","2003","66 and older","Urban Area","1997","0.821874285427075","0.806698846288909","0.83704972456524","2"
"No","2003","35-65 y.","Rural Area","3687","0.895549393767824","0.886227361783618","0.904871425752031","2"
"No","2003","66 and older","Rural Area","995","0.779614900321856","0.756617858342216","0.802611942301496","2"
"Yes","2003","16-34 y.","Urban Area","382","0.0948266828503543","0.0856458978092464","0.104007467891462","1"
"Yes","2003","35-65 y.","Urban Area","918","0.114083823885169","0.107336084353682","0.120831563416656","1"
"Yes","2003","35-65 y.","Rural Area","448","0.104450606232176","0.0951285742479694","0.113772638216382","1"
"Yes","2003","16-34 y.","Rural Area","197","0.107009628418928","0.0932927821142154","0.120726474723641","1"
"Yes","2003","66 and older","Urban Area","445","0.178125714572925","0.16295027543476","0.193301153711091","1"
"Yes","2003","66 and older","Rural Area","253","0.220385099678144","0.197388057698503","0.243382141657784","1"
"No","2004","16-34 y.","Urban Area","3429","0.925836820031167","0.917437739327142","0.934235900735192","2"
"No","2004","16-34 y.","Rural Area","1693","0.902501396438234","0.889106764611413","0.915896028265056","2"
"No","2004","35-65 y.","Urban Area","7355","0.891509084512917","0.884792076556166","0.898226092469668","2"
"No","2004","66 and older","Urban Area","1998","0.771279533067034","0.754867922969096","0.787691143164973","2"
"No","2004","35-65 y.","Rural Area","3571","0.889983121531179","0.880290938631934","0.899675304430424","2"
"No","2004","66 and older","Rural Area","1019","0.775548834050115","0.752789975459254","0.798307692640977","2"
"Yes","2004","16-34 y.","Urban Area","310","0.0741631799688328","0.0657640992648078","0.0825622606728579","1"
"Yes","2004","35-65 y.","Urban Area","880","0.108490915487083","0.101773907530332","0.115207923443834","1"
"Yes","2004","35-65 y.","Rural Area","433","0.110016878468821","0.100324695569576","0.119709061368066","1"
"Yes","2004","16-34 y.","Rural Area","191","0.0974986035617656","0.0841039717349439","0.110893235388587","1"
"Yes","2004","66 and older","Urban Area","518","0.228720466932966","0.212308856835027","0.245132077030904","1"
"Yes","2004","66 and older","Rural Area","272","0.224451165949885","0.201692307359023","0.247210024540746","1"
"No","2005","16-34 y.","Urban Area","3284","0.921801928022924","0.91298003173296","0.930623824312889","2"
"No","2005","16-34 y.","Rural Area","1605","0.899062745788016","0.884996898973651","0.91312859260238","2"
"No","2005","35-65 y.","Urban Area","7082","0.902083351422412","0.895486511770204","0.90868019107462","2"
"No","2005","66 and older","Urban Area","2042","0.801557275813618","0.786031833580512","0.817082718046723","2"
"No","2005","35-65 y.","Rural Area","3380","0.884718741221102","0.874582039741545","0.894855442700658","2"
"No","2005","66 and older","Rural Area","1035","0.802668907591817","0.780814987173369","0.824522828010265","2"
"Yes","2005","16-34 y.","Urban Area","274","0.0781980719770759","0.0693761756871114","0.0870199682670404","1"
"Yes","2005","35-65 y.","Urban Area","715","0.0979166485775878","0.0913198089253796","0.104513488229796","1"
"Yes","2005","35-65 y.","Rural Area","433","0.115281258778899","0.105144557299342","0.125417960258455","1"
"Yes","2005","16-34 y.","Rural Area","157","0.100937254211984","0.0868714073976195","0.115003101026349","1"
"Yes","2005","66 and older","Urban Area","493","0.198442724186382","0.182917281953277","0.213968166419488","1"
"Yes","2005","66 and older","Rural Area","239","0.197331092408183","0.175477171989735","0.219185012826631","1"
"No","2006","16-34 y.","Urban Area","3138","0.919736197549976","0.910619551695881","0.928852843404071","2"
"No","2006","16-34 y.","Rural Area","1575","0.900344963936886","0.886230020743868","0.914459907129904","2"
"No","2006","35-65 y.","Urban Area","7492","0.903351947883319","0.896985618050155","0.909718277716482","2"
"No","2006","35-65 y.","Rural Area","3701","0.885661366878424","0.875971429445719","0.895351304311128","2"
"No","2006","66 and older","Urban Area","2326","0.776973045061203","0.761936057453234","0.792010032669173","2"
"No","2006","66 and older","Rural Area","1227","0.777751143384219","0.756966084745291","0.798536202023146","2"
"Yes","2006","16-34 y.","Urban Area","274","0.0802638024500244","0.0711471565959294","0.0893804483041195","1"
"Yes","2006","16-34 y.","Rural Area","155","0.0996550360631137","0.0855400928700956","0.113769979256132","1"
"Yes","2006","35-65 y.","Urban Area","783","0.0966480521166811","0.0902817222835176","0.103014381949845","1"
"Yes","2006","35-65 y.","Rural Area","442","0.114338633121576","0.104648695688872","0.124028570554281","1"
"Yes","2006","66 and older","Urban Area","618","0.223026954938797","0.207989967330827","0.238063942546766","1"
"Yes","2006","66 and older","Rural Area","310","0.222248856615781","0.201463797976854","0.243033915254709","1"
"No","2007","16-34 y.","Urban Area","2854","0.912438477093702","0.902494830437525","0.922382123749878","2"
"No","2007","16-34 y.","Rural Area","1458","0.905295209340381","0.890988124442023","0.919602294238738","2"
"No","2007","35-65 y.","Urban Area","6878","0.901603501658358","0.894909341504443","0.908297661812273","2"
"No","2007","35-65 y.","Rural Area","3449","0.898748648617262","0.889228520105152","0.908268777129371","2"
"No","2007","66 and older","Urban Area","2294","0.787486970328401","0.772574880369182","0.802399060287621","2"
"No","2007","66 and older","Rural Area","1176","0.770283370908467","0.748988806876118","0.791577934940816","2"
"Yes","2007","16-34 y.","Urban Area","250","0.0875615229062986","0.0776178762501221","0.0975051695624751","1"
"Yes","2007","16-34 y.","Rural Area","151","0.0947047906596192","0.0803977057612616","0.109011875557977","1"
"Yes","2007","35-65 y.","Urban Area","727","0.098396498341642","0.0917023381877267","0.105090658495557","1"
"Yes","2007","35-65 y.","Rural Area","408","0.101251351382738","0.0917312228706291","0.110771479894848","1"
"Yes","2007","66 and older","Urban Area","597","0.212513029671599","0.197600939712379","0.227425119630818","1"
"Yes","2007","66 and older","Rural Area","323","0.229716629091533","0.208422065059184","0.251011193123882","1"
"No","2008","16-34 y.","Urban Area","2662","0.929239737769768","0.919895745341772","0.938583730197765","2"
"No","2008","16-34 y.","Rural Area","1338","0.916302242186137","0.902106742277284","0.93049774209499","2"
"No","2008","35-65 y.","Urban Area","6405","0.907278938663291","0.9005099971615","0.914047880165082","2"
"No","2008","35-65 y.","Rural Area","3226","0.89593051160955","0.885976622149119","0.905884401069981","2"
"No","2008","66 and older","Urban Area","2315","0.807464365060937","0.793018933545832","0.821909796576043","2"
"No","2008","66 and older","Rural Area","1154","0.759651026227098","0.737874319393125","0.781427733061071","2"
"Yes","2008","16-34 y.","Urban Area","231","0.0707602622302319","0.0614162698022355","0.0801042546582283","1"
"Yes","2008","16-34 y.","Rural Area","124","0.0836977578138627","0.0695022579050097","0.0978932577227157","1"
"Yes","2008","35-65 y.","Urban Area","648","0.0927210613367087","0.0859521198349178","0.0994900028384996","1"
"Yes","2008","35-65 y.","Rural Area","389","0.10406948839045","0.094115598930019","0.114023377850881","1"
"Yes","2008","66 and older","Urban Area","547","0.192535634939063","0.178090203423957","0.206981066454168","1"
"Yes","2008","66 and older","Rural Area","325","0.240348973772902","0.218572266938929","0.262125680606875","1"
"No","2009","16-34 y.","Urban Area","2434","0.912489596238363","0.901724574157949","0.923254618318777","2"
"No","2009","16-34 y.","Rural Area","1219","0.894363936692313","0.87797982164931","0.910748051735316","2"
"No","2009","35-65 y.","Urban Area","5758","0.899473892727836","0.892124079237683","0.90682370621799","2"
"No","2009","35-65 y.","Rural Area","3040","0.883389923644028","0.872675428563635","0.894104418724422","2"
"No","2009","66 and older","Urban Area","2192","0.795006185035157","0.779950799319883","0.810061570750431","2"
"No","2009","66 and older","Rural Area","1125","0.752625503060254","0.730385703344861","0.774865302775648","2"
"Yes","2009","16-34 y.","Urban Area","213","0.0875104037616369","0.0767453816812233","0.0982754258420506","1"
