"ple0053","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"No","1985","(2c_gen) general maturity certificate","Female","140","0.908444320482974","0.8640341555659","0.952854485400049"
"No","1985","(2c_voc) vocational maturity certificate","Male","227","0.907638329670937","0.87181932336665","0.943457335975224"
"No","1985","(2c_voc) vocational maturity certificate","Female","141","0.876884258021922","0.826597446787893","0.927171069255952"
"No","1985","(3a) lower tertiary education","Male","163","0.906635300709526","0.863773627420281","0.949496973998772"
"No","1985","(3a) lower tertiary education","Female","59","0.847570018102676","0.763963158983006","0.931176877222346"
"No","1985","(3b) higher tertiary education","Male","316","0.946418580894499","0.922231987191342","0.970605174597656"
"No","1985","(3b) higher tertiary education","Female","147","0.838993699446019","0.784694610546388","0.893292788345651"
"Yes","1986","(0) in school","Male","10","","",""
"Yes","1986","(0) in school","Female","5","","",""
"Yes","1986","(1a) inadequately completed","Male","59","0.168448231043445","0.130466780367689","0.2064296817192"
"Yes","1986","(1a) inadequately completed","Female","66","0.136347948018909","0.105585007163882","0.167110888873937"
"Yes","1986","(1b) general elementary school","Male","100","0.126877690722147","0.104528671505182","0.149226709939113"
"Yes","1986","(1b) general elementary school","Female","214","0.122956288299976","0.10700459163518","0.138907984964773"
"Yes","1986","(1c) basic vocational qualification","Male","234","0.115241055783281","0.101699655939644","0.128782455626917"
"Yes","1986","(1c) basic vocational qualification","Female","220","0.149727617634368","0.131574085668587","0.16788114960015"
"Yes","1986","(2b) intermediate general qualification","Male","13","","",""
"Yes","1986","(2b) intermediate general qualification","Female","40","0.164521769528843","0.121628771973291","0.207414767084396"
"Yes","1986","(2a) intermediate vocational","Male","58","0.11184549885717","0.0858111086626963","0.137879889051644"
"Yes","1986","(2a) intermediate vocational","Female","103","0.146405766601186","0.121020906028632","0.171790627173739"
"Yes","1986","(2c_gen) general maturity certificate","Male","25","","",""
"Yes","1986","(2c_gen) general maturity certificate","Female","18","","",""
"Yes","1986","(2c_voc) vocational maturity certificate","Male","27","","",""
"Yes","1986","(2c_voc) vocational maturity certificate","Female","18","","",""
"Yes","1986","(3a) lower tertiary education","Male","21","","",""
"Yes","1986","(3a) lower tertiary education","Female","12","","",""
"Yes","1986","(3b) higher tertiary education","Male","19","","",""
"Yes","1986","(3b) higher tertiary education","Female","22","","",""
"No","1986","(0) in school","Male","106","0.914532223151161","0.863655420973751","0.96540902532857"
"No","1986","(0) in school","Female","68","0.936831791953185","0.881027609542592","0.992635974363779"
"No","1986","(1a) inadequately completed","Male","314","0.831551768956556","0.7935703182808","0.869533219632311"
"No","1986","(1a) inadequately completed","Female","412","0.863652051981091","0.832889111126063","0.894414992836118"
"No","1986","(1b) general elementary school","Male","752","0.873122309277853","0.850773290060888","0.895471328494818"
"No","1986","(1b) general elementary school","Female","1414","0.877043711700023","0.861092015035227","0.89299540836482"
"No","1986","(1c) basic vocational qualification","Male","1902","0.884758944216719","0.871217544373083","0.898300344060356"
"No","1986","(1c) basic vocational qualification","Female","1264","0.850272382365632","0.83211885039985","0.868425914331413"
"No","1986","(2b) intermediate general qualification","Male","164","0.926590155392638","0.888167935685039","0.965012375100237"
"No","1986","(2b) intermediate general qualification","Female","247","0.835478230471157","0.792585232915604","0.878371228026709"
"No","1986","(2a) intermediate vocational","Male","505","0.88815450114283","0.862120110948356","0.914188891337304"
"No","1986","(2a) intermediate vocational","Female","642","0.853594233398814","0.828209372826261","0.878979093971368"
"No","1986","(2c_gen) general maturity certificate","Male","208","0.892430799486187","0.852647447154082","0.932214151818291"
"No","1986","(2c_gen) general maturity certificate","Female","154","0.923078532366027","0.883256174218734","0.96290089051332"
"No","1986","(2c_voc) vocational maturity certificate","Male","214","0.907649341538052","0.871096712717017","0.944201970359088"
"No","1986","(2c_voc) vocational maturity certificate","Female","152","0.922553010731449","0.88237193447152","0.962734086991377"
"No","1986","(3a) lower tertiary education","Male","156","0.872272917173664","0.823099640478763","0.921446193868564"
"No","1986","(3a) lower tertiary education","Female","58","0.813629216230388","0.722406866577935","0.904851565882841"
"No","1986","(3b) higher tertiary education","Male","309","0.939229349085321","0.913374384889073","0.965084313281569"
"No","1986","(3b) higher tertiary education","Female","153","0.870160363351269","0.820360017270061","0.919960709432476"
"Yes","1987","(0) in school","Male","4","","",""
"Yes","1987","(0) in school","Female","11","","",""
"Yes","1987","(1a) inadequately completed","Male","38","0.0846435619521843","0.0558901804698469","0.113396943434522"
"Yes","1987","(1a) inadequately completed","Female","62","0.143708116440135","0.111755299016692","0.175660933863578"
"Yes","1987","(1b) general elementary school","Male","80","0.10434304319711","0.0837674309887288","0.124918655405492"
"Yes","1987","(1b) general elementary school","Female","238","0.152911304516458","0.135270917911093","0.170551691121823"
"Yes","1987","(1c) basic vocational qualification","Male","216","0.112140314667028","0.0986735629055272","0.125607066428529"
"Yes","1987","(1c) basic vocational qualification","Female","227","0.159342643184288","0.140633024294639","0.178052262073936"
"Yes","1987","(2b) intermediate general qualification","Male","13","","",""
"Yes","1987","(2b) intermediate general qualification","Female","30","0.117586181990072","0.0785072998599224","0.156665064120222"
"Yes","1987","(2a) intermediate vocational","Male","45","0.0780830579736922","0.0561148270690223","0.100051288878362"
"Yes","1987","(2a) intermediate vocational","Female","104","0.138656942812104","0.113956879887306","0.163357005736901"
"Yes","1987","(2c_gen) general maturity certificate","Male","15","","",""
"Yes","1987","(2c_gen) general maturity certificate","Female","19","","",""
"Yes","1987","(2c_voc) vocational maturity certificate","Male","19","","",""
"Yes","1987","(2c_voc) vocational maturity certificate","Female","23","","",""
"Yes","1987","(3a) lower tertiary education","Male","24","","",""
"Yes","1987","(3a) lower tertiary education","Female","17","","",""
"Yes","1987","(3b) higher tertiary education","Male","22","","",""
"Yes","1987","(3b) higher tertiary education","Female","17","","",""
"No","1987","(0) in school","Male","98","0.976324729423806","0.946819932789204","1.00582952605841"
"No","1987","(0) in school","Female","79","0.850718555422605","0.777093996909477","0.924343113935733"
"No","1987","(1a) inadequately completed","Male","322","0.915356438047816","0.886603056565478","0.944109819530153"
"No","1987","(1a) inadequately completed","Female","401","0.856291883559865","0.824339066136422","0.888244700983308"
"No","1987","(1b) general elementary school","Male","768","0.89565695680289","0.875081344594508","0.916232569011271"
"No","1987","(1b) general elementary school","Female","1361","0.847088695483542","0.829448308878177","0.864729082088907"
"No","1987","(1c) basic vocational qualification","Male","1893","0.887859685332972","0.874392933571471","0.901326437094473"
"No","1987","(1c) basic vocational qualification","Female","1243","0.840657356815712","0.821947737926064","0.859366975705361"
"No","1987","(2b) intermediate general qualification","Male","158","0.918312683139174","0.877261786948822","0.959363579329527"
"No","1987","(2b) intermediate general qualification","Female","231","0.882413818009928","0.843334935879778","0.921492700140078"
"No","1987","(2a) intermediate vocational","Male","528","0.921916942026308","0.899948711121638","0.943885172930978"
"No","1987","(2a) intermediate vocational","Female","648","0.861343057187896","0.836642994263098","0.886043120112694"
"No","1987","(2c_gen) general maturity certificate","Male","214","0.946841628377529","0.917784355215245","0.975898901539813"
"No","1987","(2c_gen) general maturity certificate","Female","133","0.915353619119164","0.871102429989107","0.959604808249221"
"No","1987","(2c_voc) vocational maturity certificate","Male","211","0.911079101455278","0.874294662479774","0.947863540430781"
"No","1987","(2c_voc) vocational maturity certificate","Female","153","0.85687229599793","0.805134054908105","0.908610537087755"
"No","1987","(3a) lower tertiary education","Male","152","0.842030214950042","0.7881483512956","0.895912078604484"
"No","1987","(3a) lower tertiary education","Female","56","0.766404984842172","0.669343348933237","0.863466620751106"
"No","1987","(3b) higher tertiary education","Male","297","0.925106659356894","0.896221800180991","0.953991518532796"
"No","1987","(3b) higher tertiary education","Female","158","0.889102920100304","0.842580195600308","0.935625644600299"
"Yes","1988","(0) in school","Male","7","","",""
"Yes","1988","(0) in school","Female","10","","",""
"Yes","1988","(1a) inadequately completed","Male","38","0.0848639548578264","0.0539908444137928","0.11573706530186"
"Yes","1988","(1a) inadequately completed","Female","59","0.147518517619915","0.114345759832014","0.180691275407816"
"Yes","1988","(1b) general elementary school","Male","78","0.100758570134361","0.0803906697501877","0.121126470518535"
"Yes","1988","(1b) general elementary school","Female","243","0.165611501016475","0.146768203900448","0.184454798132503"
"Yes","1988","(1c) basic vocational qualification","Male","229","0.132508809963306","0.117672102287043","0.147345517639569"
"Yes","1988","(1c) basic vocational qualification","Female","194","0.14084885340246","0.122710892765159","0.15898681403976"
"Yes","1988","(2b) intermediate general qualification","Male","21","","",""
"Yes","1988","(2b) intermediate general qualification","Female","27","","",""
"Yes","1988","(2a) intermediate vocational","Male","48","0.0859992680527364","0.0623961653025319","0.109602370802941"
"Yes","1988","(2a) intermediate vocational","Female","94","0.129779071903215","0.105467269638642","0.154090874167788"
"Yes","1988","(2c_gen) general maturity certificate","Male","13","","",""
"Yes","1988","(2c_gen) general maturity certificate","Female","18","","",""
"Yes","1988","(2c_voc) vocational maturity certificate","Male","22","","",""
"Yes","1988","(2c_voc) vocational maturity certificate","Female","21","","",""
"Yes","1988","(3a) lower tertiary education","Male","16","","",""
"Yes","1988","(3a) lower tertiary education","Female","4","","",""
"Yes","1988","(3b) higher tertiary education","Male","21","","",""
"Yes","1988","(3b) higher tertiary education","Female","26","","",""
"No","1988","(0) in school","Male","83","0.911174412479066","0.852398871060109","0.969949953898022"
"No","1988","(0) in school","Female","62","0.841070900151878","0.75662086041728","0.925520939886475"
"No","1988","(1a) inadequately completed","Male","275","0.915136045142174","0.88426293469814","0.946009155586207"
"No","1988","(1a) inadequately completed","Female","380","0.852481482380085","0.819308724592184","0.885654240167986"
"No","1988","(1b) general elementary school","Male","761","0.899241429865639","0.878873529481465","0.919609330249812"
"No","1988","(1b) general elementary school","Female","1252","0.834388498983525","0.815545201867497","0.853231796099552"
"No","1988","(1c) basic vocational qualification","Male","1777","0.867491190036694","0.852654482360431","0.882327897712957"
"No","1988","(1c) basic vocational qualification","Female","1219","0.85915114659754","0.84101318596024","0.877289107234841"
"No","1988","(2b) intermediate general qualification","Male","133","0.860853398769715","0.806191006902761","0.915515790636668"
"No","1988","(2b) intermediate general qualification","Female","244","0.922014503515486","0.890088890680787","0.953940116350184"
"No","1988","(2a) intermediate vocational","Male","494","0.914000731947264","0.890397629197059","0.937603834697468"
"No","1988","(2a) intermediate vocational","Female","640","0.870220928096785","0.845909125832212","0.894532730361358"
"No","1988","(2c_gen) general maturity certificate","Male","205","0.958041350683384","0.931426580456924","0.984656120909843"
"No","1988","(2c_gen) general maturity certificate","Female","113","0.879272454704793","0.823479756824365","0.93506515258522"
"No","1988","(2c_voc) vocational maturity certificate","Male","198","0.908234622397188","0.870086320988323","0.946382923806052"
"No","1988","(2c_voc) vocational maturity certificate","Female","151","0.902260022224752","0.857880170901776","0.946639873547728"
"No","1988","(3a) lower tertiary education","Male","151","0.890897216757737","0.843612415131837","0.938182018383638"
"No","1988","(3a) lower tertiary education","Female","62","0.9273316152701","0.864703922873413","0.989959307666787"
"No","1988","(3b) higher tertiary education","Male","284","0.928456298317363","0.899531881714913","0.957380714919813"
"No","1988","(3b) higher tertiary education","Female","137","0.833449334433677","0.776253147466","0.890645521401354"
"Yes","1989","(0) in school","Male","4","","",""
"Yes","1989","(0) in school","Female","6","","",""
"Yes","1989","(1a) inadequately completed","Male","33","0.0969447989255841","0.0632376793482915","0.130651918502877"
"Yes","1989","(1a) inadequately completed","Female","65","0.137468275252922","0.104536721130663","0.17039982937518"
"Yes","1989","(1b) general elementary school","Male","87","0.124370714059508","0.10141678458813","0.147324643530886"
"Yes","1989","(1b) general elementary school","Female","216","0.15489434643543","0.136082806934762","0.173705885936097"
"Yes","1989","(1c) basic vocational qualification","Male","205","0.117954288526155","0.103503899524601","0.132404677527708"
"Yes","1989","(1c) basic vocational qualification","Female","189","0.139202316136186","0.120919003040303","0.15748562923207"
"Yes","1989","(2b) intermediate general qualification","Male","7","","",""
"Yes","1989","(2b) intermediate general qualification","Female","32","0.115461620193212","0.0767648596719081","0.154158380714517"
"Yes","1989","(2a) intermediate vocational","Male","48","0.0881680848609491","0.0643415032199638","0.111994666501934"
"Yes","1989","(2a) intermediate vocational","Female","112","0.15660726893704","0.129986998407933","0.183227539466147"
"Yes","1989","(2c_gen) general maturity certificate","Male","16","","",""
"Yes","1989","(2c_gen) general maturity certificate","Female","16","","",""
"Yes","1989","(2c_voc) vocational maturity certificate","Male","17","","",""
"Yes","1989","(2c_voc) vocational maturity certificate","Female","23","","",""
"Yes","1989","(3a) lower tertiary education","Male","9","","",""
"Yes","1989","(3a) lower tertiary education","Female","8","","",""
"Yes","1989","(3b) higher tertiary education","Male","20","","",""
"Yes","1989","(3b) higher tertiary education","Female","14","","",""
"No","1989","(0) in school","Male","86","0.969996153747091","0.934750927067249","1.00524138042693"
"No","1989","(0) in school","Female","78","0.911253530215942","0.85043952555081","0.972067534881073"
"No","1989","(1a) inadequately completed","Male","263","0.903055201074416","0.869348081497123","0.936762320651708"
"No","1989","(1a) inadequately completed","Female","355","0.862531724747079","0.82960017062482","0.895463278869337"
"No","1989","(1b) general elementary school","Male","707","0.875629285940492","0.852675356469114","0.89858321541187"
"No","1989","(1b) general elementary school","Female","1205","0.84510565356457","0.826294114063902","0.863917193065238"
"No","1989","(1c) basic vocational qualification","Male","1709","0.882045711473845","0.867595322472292","0.896496100475399"
"No","1989","(1c) basic vocational qualification","Female","1188","0.860797683863814","0.84251437076793","0.879080996959697"
"No","1989","(2b) intermediate general qualification","Male","124","0.933896463441889","0.89134895275148","0.976443974132299"
"No","1989","(2b) intermediate general qualification","Female","230","0.884538379806788","0.845841619285483","0.923235140328092"
"No","1989","(2a) intermediate vocational","Male","496","0.911831915139051","0.888005333498066","0.935658496780036"
"No","1989","(2a) intermediate vocational","Female","604","0.84339273106296","0.816772460533853","0.870013001592067"
"No","1989","(2c_gen) general maturity certificate","Male","208","0.924370221848988","0.889744927955666","0.958995515742309"
"No","1989","(2c_gen) general maturity certificate","Female","111","0.847855292289894","0.785390467904859","0.910320116674928"
"No","1989","(2c_voc) vocational maturity certificate","Male","203","0.922282782517584","0.886905259455586","0.957660305579581"
"No","1989","(2c_voc) vocational maturity certificate","Female","160","0.888192698729859","0.842535293324971","0.933850104134746"
"No","1989","(3a) lower tertiary education","Male","159","0.935205202877479","0.897981722715706","0.972428683039251"
"No","1989","(3a) lower tertiary education","Female","55","0.840119855083586","0.749620453539697","0.930619256627476"
"No","1989","(3b) higher tertiary education","Male","282","0.924671580076161","0.894905763354715","0.954437396797606"
"No","1989","(3b) higher tertiary education","Female","150","0.888674169288795","0.84053535181037","0.936812986767221"
"Yes","1990","(0) in school","Male","","","",""
"Yes","1990","(0) in school","Female","","","",""
"Yes","1990","(1a) inadequately completed","Male","","","",""
"Yes","1990","(1a) inadequately completed","Female","","","",""
"Yes","1990","(1b) general elementary school","Male","","","",""
"Yes","1990","(1b) general elementary school","Female","","","",""
"Yes","1990","(1c) basic vocational qualification","Male","","","",""
"Yes","1990","(1c) basic vocational qualification","Female","","","",""
"Yes","1990","(2b) intermediate general qualification","Male","","","",""
"Yes","1990","(2b) intermediate general qualification","Female","","","",""
"Yes","1990","(2a) intermediate vocational","Male","","","",""
"Yes","1990","(2a) intermediate vocational","Female","","","",""
"Yes","1990","(2c_gen) general maturity certificate","Male","","","",""
"Yes","1990","(2c_gen) general maturity certificate","Female","","","",""
"Yes","1990","(2c_voc) vocational maturity certificate","Male","","","",""
"Yes","1990","(2c_voc) vocational maturity certificate","Female","","","",""
"Yes","1990","(3a) lower tertiary education","Male","","","",""
"Yes","1990","(3a) lower tertiary education","Female","","","",""
"Yes","1990","(3b) higher tertiary education","Male","","","",""
"Yes","1990","(3b) higher tertiary education","Female","","","",""
"No","1990","(0) in school","Male","","","",""
"No","1990","(0) in school","Female","","","",""
"No","1990","(1a) inadequately completed","Male","","","",""
"No","1990","(1a) inadequately completed","Female","","","",""
"No","1990","(1b) general elementary school","Male","","","",""
"No","1990","(1b) general elementary school","Female","","","",""
"No","1990","(1c) basic vocational qualification","Male","","","",""
"No","1990","(1c) basic vocational qualification","Female","","","",""
"No","1990","(2b) intermediate general qualification","Male","","","",""
"No","1990","(2b) intermediate general qualification","Female","","","",""
"No","1990","(2a) intermediate vocational","Male","","","",""
"No","1990","(2a) intermediate vocational","Female","","","",""
"No","1990","(2c_gen) general maturity certificate","Male","","","",""
"No","1990","(2c_gen) general maturity certificate","Female","","","",""
"No","1990","(2c_voc) vocational maturity certificate","Male","","","",""
"No","1990","(2c_voc) vocational maturity certificate","Female","","","",""
"No","1990","(3a) lower tertiary education","Male","","","",""
"No","1990","(3a) lower tertiary education","Female","","","",""
"No","1990","(3b) higher tertiary education","Male","","","",""
"No","1990","(3b) higher tertiary education","Female","","","",""
"Yes","1991","(0) in school","Male","3","","",""
"Yes","1991","(0) in school","Female","5","","",""
"Yes","1991","(1a) inadequately completed","Male","29","","",""
"Yes","1991","(1a) inadequately completed","Female","48","0.159131364265389","0.123011845950582","0.195250882580196"
"Yes","1991","(1b) general elementary school","Male","82","0.110000881271594","0.0876079818276351","0.132393780715552"
"Yes","1991","(1b) general elementary school","Female","199","0.168196379011926","0.148025937413651","0.188366820610201"
"Yes","1991","(1c) basic vocational qualification","Male","207","0.123645748072199","0.108702170604811","0.138589325539588"
"Yes","1991","(1c) basic vocational qualification","Female","194","0.146660351839514","0.127669242254683","0.165651461424345"
"Yes","1991","(2b) intermediate general qualification","Male","13","","",""
"Yes","1991","(2b) intermediate general qualification","Female","34","0.155806379215214","0.109827033060602","0.201785725369826"
"Yes","1991","(2a) intermediate vocational","Male","47","0.0905002397517801","0.065793845324355","0.115206634179205"
"Yes","1991","(2a) intermediate vocational","Female","111","0.151727340817292","0.126154036235018","0.177300645399566"
"Yes","1991","(2c_gen) general maturity certificate","Male","13","","",""
"Yes","1991","(2c_gen) general maturity certificate","Female","20","","",""
"Yes","1991","(2c_voc) vocational maturity certificate","Male","35","0.154414658641774","0.108888249849364","0.199941067434185"
"Yes","1991","(2c_voc) vocational maturity certificate","Female","37","0.175516132811625","0.120847121380865","0.230185144242385"
"Yes","1991","(3a) lower tertiary education","Male","7","","",""
"Yes","1991","(3a) lower tertiary education","Female","14","","",""
"Yes","1991","(3b) higher tertiary education","Male","25","","",""
"Yes","1991","(3b) higher tertiary education","Female","25","","",""
"No","1991","(0) in school","Male","81","0.942207585473079","0.892305675791716","0.992109495154442"
"No","1991","(0) in school","Female","64","0.904471720928045","0.835115244839593","0.973828197016497"
"No","1991","(1a) inadequately completed","Male","251","0.886585699707642","0.849443865657732","0.923727533757552"
"No","1991","(1a) inadequately completed","Female","346","0.840868635734611","0.804749117419804","0.876988154049418"
"No","1991","(1b) general elementary school","Male","668","0.889999118728406","0.867606219284448","0.912392018172365"
"No","1991","(1b) general elementary school","Female","1122","0.831803620988074","0.811633179389799","0.851974062586349"
"No","1991","(1c) basic vocational qualification","Male","1657","0.8763542519278","0.861410674460412","0.891297829395189"
"No","1991","(1c) basic vocational qualification","Female","1139","0.853339648160486","0.834348538575655","0.872330757745317"
"No","1991","(2b) intermediate general qualification","Male","114","0.890644222856922","0.836366799373315","0.94492164634053"
"No","1991","(2b) intermediate general qualification","Female","205","0.844193620784786","0.798214274630174","0.890172966939398"
"No","1991","(2a) intermediate vocational","Male","471","0.90949976024822","0.884793365820795","0.934206154675645"
"No","1991","(2a) intermediate vocational","Female","645","0.848272659182708","0.822699354600434","0.873845963764982"
"No","1991","(2c_gen) general maturity certificate","Male","193","0.920110827577974","0.883087238877448","0.9571344162785"
"No","1991","(2c_gen) general maturity certificate","Female","119","0.853974016563831","0.795268611475805","0.912679421651858"
"No","1991","(2c_voc) vocational maturity certificate","Male","207","0.845585341358226","0.800058932565815","0.891111750150636"
"No","1991","(2c_voc) vocational maturity certificate","Female","149","0.824483867188375","0.769814855757615","0.879152878619135"
"No","1991","(3a) lower tertiary education","Male","171","0.964725787344885","0.937625824340754","0.991825750349015"
"No","1991","(3a) lower tertiary education","Female","60","0.819879141648355","0.732322488162996","0.907435795133714"
"No","1991","(3b) higher tertiary education","Male","280","0.911003843500701","0.879048469744744","0.942959217256658"
"No","1991","(3b) higher tertiary education","Female","139","0.820791680463596","0.762093894054304","0.879489466872888"
"Yes","1992","(0) in school","Male","2","","",""
"Yes","1992","(0) in school","Female","11","","",""
"Yes","1992","(1a) inadequately completed","Male","27","","",""
"Yes","1992","(1a) inadequately completed","Female","42","0.0893636660218999","0.0621463785003118","0.116580953543488"
"Yes","1992","(1b) general elementary school","Male","80","0.112176433769347","0.0900719000138543","0.134280967524839"
"Yes","1992","(1b) general elementary school","Female","222","0.158776515445523","0.14026312253202","0.177289908359025"
"Yes","1992","(1c) basic vocational qualification","Male","254","0.118808399622043","0.105833656645019","0.131783142599067"
"Yes","1992","(1c) basic vocational qualification","Female","258","0.143215392383497","0.127410453624267","0.159020331142728"
"Yes","1992","(2b) intermediate general qualification","Male","14","","",""
"Yes","1992","(2b) intermediate general qualification","Female","32","0.0890830197437052","0.0584871475339183","0.119678891953492"
"Yes","1992","(2a) intermediate vocational","Male","105","0.100006751855222","0.08291815019175","0.117095353518695"
"Yes","1992","(2a) intermediate vocational","Female","177","0.131633612954251","0.113795724214929","0.149471501693572"
"Yes","1992","(2c_gen) general maturity certificate","Male","16","","",""
"Yes","1992","(2c_gen) general maturity certificate","Female","21","","",""
"Yes","1992","(2c_voc) vocational maturity certificate","Male","34","0.130816365907464","0.0920070576070436","0.169625674207885"
