"ple0014","year","bula_h","e11103","n","percent","lower_confidence","upper_confidence"
"Yes","2009","Schleswig-Holstein","Full Time","7","","",""
"Yes","2009","Schleswig-Holstein","Part Time","6","","",""
"Yes","2009","Schleswig-Holstein","Not Working","40","0.189099068142099","0.137117612334189","0.24108052395001"
"Yes","2009","Hamburg","Full Time","1","","",""
"Yes","2009","Hamburg","Part Time","","","",""
"Yes","2009","Hamburg","Not Working","16","","",""
"Yes","2009","Lower Saxony","Full Time","22","","",""
"Yes","2009","Lower Saxony","Part Time","21","","",""
"Yes","2009","Lower Saxony","Not Working","139","0.226944989805872","0.194494324637627","0.259395654974116"
"Yes","2009","Bremen","Full Time","","","",""
"Yes","2009","Bremen","Part Time","","","",""
"Yes","2009","Bremen","Not Working","2","","",""
"Yes","2009","North Rhine-Westphalia","Full Time","50","0.0328441078990095","0.0233787614772465","0.0423094543207724"
"Yes","2009","North Rhine-Westphalia","Part Time","26","","",""
"Yes","2009","North Rhine-Westphalia","Not Working","268","0.210036384959712","0.188699309905181","0.231373460014242"
"Yes","2009","Hesse","Full Time","13","","",""
"Yes","2009","Hesse","Part Time","18","","",""
"Yes","2009","Hesse","Not Working","84","0.215550043066375","0.176224011403125","0.254876074729624"
"Yes","2009","Rhineland-Palatinate,Saarland","Full Time","16","","",""
"Yes","2009","Rhineland-Palatinate,Saarland","Part Time","10","","",""
"Yes","2009","Rhineland-Palatinate,Saarland","Not Working","65","0.165306187025603","0.128812755175868","0.201799618875338"
"Yes","2009","Baden-Württemberg","Full Time","24","","",""
"Yes","2009","Baden-Württemberg","Part Time","15","","",""
"Yes","2009","Baden-Württemberg","Not Working","90","0.179953876255156","0.152238571838755","0.207669180671556"
"Yes","2009","Bavaria","Full Time","32","0.042558835151437","0.0302964870527655","0.0548211832501085"
"Yes","2009","Bavaria","Part Time","31","0.0401843112651638","0.0253135611298964","0.0550550614004312"
"Yes","2009","Bavaria","Not Working","159","0.195319478345055","0.169659992763855","0.220978963926254"
"Yes","2009","Berlin","Full Time","9","","",""
"Yes","2009","Berlin","Part Time","10","","",""
"Yes","2009","Berlin","Not Working","60","0.288127420307892","0.231647634341654","0.344607206274129"
"Yes","2009","Brandenburg","Full Time","11","","",""
"Yes","2009","Brandenburg","Part Time","11","","",""
"Yes","2009","Brandenburg","Not Working","70","0.225042263644716","0.18153943336713","0.268545093922302"
"Yes","2009","Mecklenburg-Western Pomerania","Full Time","8","","",""
"Yes","2009","Mecklenburg-Western Pomerania","Part Time","1","","",""
"Yes","2009","Mecklenburg-Western Pomerania","Not Working","45","0.273891507982803","0.211299220005761","0.336483795959844"
"Yes","2009","Saxony","Full Time","14","","",""
"Yes","2009","Saxony","Part Time","12","","",""
"Yes","2009","Saxony","Not Working","103","0.184998112568383","0.151909145427644","0.218087079709122"
"Yes","2009","Saxony-Anhalt","Full Time","12","","",""
"Yes","2009","Saxony-Anhalt","Part Time","5","","",""
"Yes","2009","Saxony-Anhalt","Not Working","60","0.187359337183555","0.14335134396027","0.231367330406841"
"Yes","2009","Thuringia","Full Time","6","","",""
"Yes","2009","Thuringia","Part Time","3","","",""
"Yes","2009","Thuringia","Not Working","81","0.227597504674556","0.184405895177494","0.270789114171618"
"No","2009","Schleswig-Holstein","Full Time","162","0.967128592412001","0.940246937541279","0.994010247282723"
"No","2009","Schleswig-Holstein","Part Time","123","0.941090180844616","0.900458695240218","0.981721666449015"
"No","2009","Schleswig-Holstein","Not Working","178","0.810900931857901","0.75891947604999","0.862882387665811"
"No","2009","Hamburg","Full Time","109","0.994447809694595","0.980561881410547","1.00833373797864"
"No","2009","Hamburg","Part Time","54","1","1","1"
"No","2009","Hamburg","Not Working","91","0.841705864212202","0.772543665437132","0.910868062987271"
"No","2009","Lower Saxony","Full Time","565","0.969001538953361","0.95498110872687","0.983021969179852"
"No","2009","Lower Saxony","Part Time","399","0.956087373533047","0.936491395498231","0.975683351567863"
"No","2009","Lower Saxony","Not Working","501","0.773055010194128","0.740604345025884","0.805505675362373"
"No","2009","Bremen","Full Time","33","1","1","1"
"No","2009","Bremen","Part Time","34","1","1","1"
"No","2009","Bremen","Not Working","51","0.961292254367426","0.909360042892965","1.01322446584189"
"No","2009","North Rhine-Westphalia","Full Time","1312","0.967155892100991","0.957690545679228","0.976621238522754"
"No","2009","North Rhine-Westphalia","Part Time","857","0.974737134103643","0.96438683730977","0.985087430897515"
"No","2009","North Rhine-Westphalia","Not Working","1132","0.789963615040288","0.768626539985758","0.811300690094819"
"No","2009","Hesse","Full Time","481","0.980749921405183","0.968633342605887","0.992866500204479"
"No","2009","Hesse","Part Time","294","0.934348154857754","0.906866136311126","0.961830173404382"
"No","2009","Hesse","Not Working","336","0.784449956933625","0.745123925270376","0.823775988596875"
"No","2009","Rhineland-Palatinate,Saarland","Full Time","367","0.958947835368556","0.939077086870982","0.978818583866131"
"No","2009","Rhineland-Palatinate,Saarland","Part Time","236","0.951623571116002","0.924811520180839","0.978435622051165"
"No","2009","Rhineland-Palatinate,Saarland","Not Working","333","0.834693812974397","0.798200381124662","0.871187244824132"
"No","2009","Baden-Württemberg","Full Time","853","0.975037671502003","0.964712398600213","0.985362944403792"
"No","2009","Baden-Württemberg","Part Time","488","0.956114140609014","0.938212976548488","0.974015304669539"
"No","2009","Baden-Württemberg","Not Working","648","0.820046123744845","0.792330819328444","0.847761428161245"
"No","2009","Bavaria","Full Time","1009","0.957441164848563","0.945178816749892","0.969703512947234"
"No","2009","Bavaria","Part Time","639","0.959815688734836","0.944944938599569","0.974686438870104"
"No","2009","Bavaria","Not Working","758","0.804680521654946","0.779021036073746","0.830340007236145"
