"year","e11102","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Employed","Female","4.52","1.16","2890","0","0","3.96","12.89","51.96","4.14","4.9","0","95.5","1.3185019493103","1.50986087322235"
"1984","Employed","Male","4.78","1.51","4678","0","0","4.74","13.67","46.05","4.5","5.06","0","97.38","1.74402093887329","1.95984447002411"
"1984","Not Employed","Female","7.72","0","3326","0","0","5.16","20.32","100","7.03","8.41","0","100","1.65266990661621","2.04506921768188"
"1984","Not Employed","Male","9.31","0","1314","0","0","4.01","27.94","100","7.93","10.69","0","100","0","1.1376690864563"
"1985","Employed","Female","4.48","1.12","2637","0","0","4.39","11.88","55.64","4.11","4.85","0","97.9","1.34200167655945","1.55892956256866"
"1985","Employed","Male","4.44","1.45","4217","0","0","4.91","12.34","44.69","4.16","4.72","0","96.42","1.81024825572968","2.06526923179626"
"1985","Not Employed","Female","7.62","0","2990","0","0","4.85","18.46","100","6.89","8.35","0","100","1.63358700275421","2.00501251220703"
"1985","Not Employed","Male","8.53","0","1235","0","0","3.55","26.33","100","7.15","9.91","0","100","0","1.18964576721191"
"1986","Employed","Female","4.22","1.05","2616","0","0","3.5","11.44","54.63","3.84","4.6","0","93.53","1.24291503429413","1.44708931446075"
"1986","Employed","Male","4.52","1.35","4082","0","0","4.44","12.63","48.12","4.23","4.81","0","96.57","1.61349666118622","1.87275052070618"
"1986","Not Employed","Female","7.4","0","2758","0","0","4.55","18.74","100","6.66","8.14","0","100","1.57777392864227","1.97161388397217"
"1986","Not Employed","Male","8.46","0","1181","0","0","2.91","22.97","100","7.08","9.84","0","100","0","1.22019076347351"
"1987","Employed","Female","4.3","0.98","2644","0","0","3.48","11.22","60.21","3.92","4.68","0","97.92","1.22087013721466","1.42737591266632"
"1987","Employed","Male","4.12","1.22","4070","0","0","4.11","11.66","42.61","3.85","4.39","0","93.37","1.53861570358276","1.7462033033371"
"1987","Not Employed","Female","6.83","0","2661","0","0","4.47","16.72","100","6.12","7.54","0","100","1.50004887580872","1.92633497714996"
"1987","Not Employed","Male","8.87","0","1133","0","0","2.94","29.23","100","7.48","10.26","0","100","0","1.02125680446625"
"1988","Employed","Female","4.22","0.89","2581","0","0","3.79","11.54","51.49","3.84","4.6","0","95.41","1.16252648830414","1.36851954460144"
"1988","Employed","Male","4.01","1.07","3869","0","0","4.04","12.21","39.93","3.73","4.29","0","83.39","1.42175710201263","1.63003075122833"
"1988","Not Employed","Female","6.77","0","2486","0","0","4.01","16.37","100","6.01","7.53","0","100","1.41000318527222","1.8451737165451"
"1988","Not Employed","Male","7.83","0","1084","0","0","2.28","18.77","100","6.42","9.24","0","100","0","0.844380855560303"
"1989","Employed","Female","4.27","0.79","2555","0","0","3.2","11.56","56.6","3.87","4.67","0","91.01","1.11555230617523","1.29284930229187"
"1989","Employed","Male","3.89","1.02","3715","0","0","3.7","11.31","42.72","3.6","4.18","0","93.18","1.30250322818756","1.48971271514893"
"1989","Not Employed","Female","7.25","0","2372","0","0","4","17.97","100","6.47","8.03","0","100","1.25147771835327","1.7122141122818"
"1989","Not Employed","Male","8.19","0","1066","0","0","2.77","21","100","6.72","9.66","0","100","0","0.93714702129364"
"1990","Employed","Female","3.87","0.67","2549","0","0","3.06","10.43","56.17","3.5","4.24","0","93.94","0.960386991500854","1.17238223552704"
"1990","Employed","Male","3.97","0.91","3623","0","0","3.66","10.87","49.1","3.68","4.26","0","89.3","1.20861387252808","1.39393389225006"
"1990","Not Employed","Female","6.23","0","2275","0","0","3.95","16.51","100","5.51","6.95","0","100","1.10284876823425","1.46707439422607"
"1990","Not Employed","Male","7.11","0","1065","0","0","2.02","18.04","100","5.74","8.48","0","100","0","0"
"1991","Employed","Female","3.67","0.55","2580","0","0","2.93","10.36","50.41","3.3","4.04","0","94.62","0.861754357814789","1.04450190067291"
"1991","Employed","Male","3.77","0.86","3617","0","0","3.45","11.12","42.44","3.5","4.04","0","85.69","1.08711051940918","1.26484251022339"
"1991","Not Employed","Female","6.42","0","2227","0","0","3.99","17.99","100","5.68","7.16","0","100","0.871045529842377","1.27401745319366"
"1991","Not Employed","Male","7.58","0","1042","0","0","1.82","21.47","100","6.17","8.99","0","100","0","0"
"1992","Employed","Female","4.88","0.96","3999","0","0","4.39","14.14","58.49","4.53","5.23","0","99.27","1.47241222858429","1.71965825557709"
"1992","Employed","Male","5.09","1.08","5116","0","0","5.39","16.15","48.19","4.81","5.37","0","96.54","1.59199333190918","1.81882810592651"
"1992","Not Employed","Female","6.94","0","2900","0","0","4.38","18.74","99.97","6.27","7.61","0","100","0.995299100875854","1.35319781303406"
"1992","Not Employed","Male","7.87","0","1373","0","0","1.86","20.89","100","6.68","9.06","0","100","0","0"
"1993","Employed","Female","4.98","0.98","3811","0","0","4.38","14.35","58.49","4.61","5.35","0","96.44","1.53327918052673","1.7837096452713"
"1993","Employed","Male","5.49","1.21","4922","0","0","5.58","16.52","54.68","5.16","5.82","0","94.55","1.78641986846924","2.09237670898438"
"1993","Not Employed","Female","8.17","0","2972","0","0","5.85","23.75","100","7.42","8.92","0","100","1.51110196113586","2.00556635856628"
"1993","Not Employed","Male","8.83","0","1471","0","0","3.16","31.61","100","7.63","10.03","0","100","0","0"
"1994","Employed","Female","5.18","0.96","3656","0","0","4.01","14.79","64.28","4.77","5.59","0","94.13","1.46193027496338","1.70803117752075"
"1994","Employed","Male","5.85","1.23","4699","0","0","5.55","16.91","59.69","5.5","6.2","0","88.8","1.73572623729706","1.96212947368622"
"1994","Not Employed","Female","8.42","0","3044","0","0","5.43","25.71","100","7.66","9.18","0","100","1.35467982292175","1.87655830383301"
"1994","Not Employed","Male","10.13","0","1538","0","0","3.47","37.05","100","8.86","11.4","0","100","0","0"
"1995","Employed","Female","5.15","0.91","3730","0","0","4.25","15.32","60.52","4.77","5.53","0","95.12","1.45010817050934","1.65829420089722"
"1995","Employed","Male","5.59","1.19","4802","0","0","5.43","17.39","56.09","5.25","5.93","0","95.82","1.6156975030899","1.86205995082855"
"1995","Not Employed","Female","9.77","0","3195","0","0","6.07","31.79","100","8.94","10.6","0","100","1.33590757846832","1.8042049407959"
"1995","Not Employed","Male","12.71","0","1637","0","0","5.32","56.18","100","11.37","14.05","0","100","0","0.656907498836517"
"1996","Employed","Female","5.67","1.16","3726","0","0","4.61","17.01","60.47","5.26","6.08","0","96.17","1.54561173915863","1.7758092880249"
"1996","Employed","Male","5.74","1.3","4728","0","0","5.44","18.08","56.78","5.39","6.09","0","95.32","1.69900989532471","1.9563136100769"
"1996","Not Employed","Female","10.59","0","3079","0","0","7.33","37.3","100","9.72","11.46","0","100","1.6248996257782","2.29260087013245"
"1996","Not Employed","Male","13.46","0","1586","0","0","8.59","55.11","100","12.05","14.87","0","100","0","1.59065628051758"
"1997","Employed","Female","7.87","3.18","3578","0","0","8.66","21.98","73.02","7.43","8.31","0","97.66","3.89276647567749","4.43128252029419"
"1997","Employed","Male","7.83","3.4","4585","0","0","9.54","22.67","60.09","7.44","8.22","0","96.12","4.36053609848022","4.82557916641235"
"1997","Not Employed","Female","12.51","0","3099","0","0","11.82","42.87","100","11.64","13.38","0","100","3.6547224521637","5.14596128463745"
"1997","Not Employed","Male","13.83","0","1652","0","0","11.32","54.09","100","12.48","15.18","0","100","0.850171983242035","3.87188386917114"
