"year","e11102","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Employed","direct migration background","6.68","2.35","2417","0","0","7.65","19.26","63.93","6.22","7.14","0","95.5","2.65745639801025","3.17091035842896"
"1984","Employed","indirect migration background","6","1.25","70","0","0","9.08","13.14","43.7","2.15","9.85","0","87.28","1.2414573431015","3.81762528419495"
"1984","Employed","no migration background","4.42","1.27","5081","0","0","4.12","12.72","47.12","4.17","4.67","0","97.38","1.27613580226898","1.45704793930054"
"1984","Not Employed","direct migration background","18.17","4.26","996","0","0","18.74","74.05","100","16.49","19.85","0","100","5.17141199111938","7.00280094146729"
"1984","Not Employed","indirect migration background","3.39","0","58","0","0","2.69","6.6","41.85","-0.31","7.09","0","79.65","2.47460913658142","4.7845025062561"
"1984","Not Employed","no migration background","7.41","0","3586","0","0","4.18","19.33","100","6.76","8.06","0","100","0","0.831527650356293"
"1985","Employed","direct migration background","5.99","2.16","2054","0","0","6.63","15.37","66.27","5.52","6.46","0","88.04","2.82688760757446","3.29765701293945"
"1985","Employed","indirect migration background","5.82","1.49","72","0","0","5.96","17.6","38.2","3.65","7.99","0","38.98","1.51784837245941","5.14062213897705"
"1985","Employed","no migration background","4.25","1.27","4728","0","0","4.48","11.37","48.53","4","4.5","0","97.9","1.34200167655945","1.49150896072388"
"1985","Not Employed","direct migration background","15.4","2.87","888","0","0","16.04","52.52","100","13.71","17.09","0","100","5.67340898513794","7.30912828445435"
"1985","Not Employed","indirect migration background","8.97","1.27","72","0","0","3.29","19.15","97.01","5.17","12.77","0","97.01","2.59887003898621","7.32271146774292"
"1985","Not Employed","no migration background","7.26","0","3265","0","0","3.9","17.04","100","6.56","7.96","0","100","0","0.920429348945618"
"1986","Employed","direct migration background","5.92","2.08","2001","0","0","6.57","15.79","58.62","5.45","6.39","0","96.57","2.56903767585754","3.10352993011475"
"1986","Employed","indirect migration background","5.09","0","92","0","0","5.83","15.52","40.3","2.43","7.75","0","75.07","1.04106616973877","4.13599348068237"
"1986","Employed","no migration background","4.2","1.17","4605","0","0","3.72","11.42","48.33","3.94","4.46","0","91.88","1.23431968688965","1.38469171524048"
"1986","Not Employed","direct migration background","14.53","2.31","853","0","0","13.45","48.12","100","12.78","16.28","0","100","4.79516315460205","6.2569522857666"
"1986","Not Employed","indirect migration background","7.75","0","64","0","0","3.19","14.12","97.87","4.42","11.08","0","97.87","2.64957880973816","6.23623132705688"
"1986","Not Employed","no migration background","7.1","0","3022","0","0","3.53","17.63","100","6.41","7.79","0","100","0","1.0064914226532"
"1987","Employed","direct migration background","5.55","1.97","1986","0","0","6.16","15.98","52.94","5.12","5.98","0","93.37","2.54286122322083","2.99028968811035"
"1987","Employed","indirect migration background","3.97","0","101","0","0","4.6","11.66","43.2","2.1","5.84","0","43.2","0.817402422428131","3.17474818229675"
"1987","Employed","no migration background","4.02","1.04","4627","0","0","3.64","11.02","50.45","3.76","4.28","0","97.92","1.12121546268463","1.28894114494324"
"1987","Not Employed","direct migration background","13.83","2.46","853","0","0","13.36","44.67","100","12.15","15.51","0","100","4.70059251785278","6.24109649658203"
"1987","Not Employed","indirect migration background","6.37","0","76","0","0","4.2","22.83","94.87","2.07","10.67","0","98.4","2.3485312461853","8.66180801391602"
"1987","Not Employed","no migration background","6.82","0","2865","0","0","3.44","15.97","100","6.15","7.49","0","100","0","0.600395023822784"
"1988","Employed","direct migration background","5.5","2.03","1878","0","0","6.13","15.96","48.83","5.06","5.94","0","81.12","2.60103368759155","3.06417798995972"
"1988","Employed","indirect migration background","5.2","1.77","125","0","0","5.4","16.52","50.55","3.25","7.15","0","59.39","1.32819938659668","2.71166467666626"
"1988","Employed","no migration background","3.91","0.93","4447","0","0","3.69","11.39","42.62","3.65","4.17","0","95.41","1.06719505786896","1.19497096538544"
"1988","Not Employed","direct migration background","13.22","2.07","812","0","0","11.53","37.58","100","11.44","15","0","100","5.13851642608643","6.24689054489136"
"1988","Not Employed","indirect migration background","11.01","2.23","99","0","0","10.36","51.43","100","6.19","15.83","0","100","2.60059285163879","6.62709140777588"
"1988","Not Employed","no migration background","6.46","0","2659","0","0","2.86","14.69","100","5.77","7.15","0","100","0","0"
"1989","Employed","direct migration background","5.14","1.63","1798","0","0","5.01","15.71","42.12","4.66","5.62","0","93.18","2.20625233650208","2.64816331863403"
"1989","Employed","indirect migration background","4.12","1.33","151","0","0","3.93","11.49","41.28","2.49","5.75","0","79.7","1.11555230617523","1.94747531414032"
"1989","Employed","no migration background","3.91","0.83","4321","0","0","3.19","11.02","52.11","3.64","4.18","0","91.01","0.993752658367157","1.13067173957825"
"1989","Not Employed","direct migration background","12.73","1.83","808","0","0","11.32","39.25","100","10.96","14.5","0","100","3.71886205673218","5.34521150588989"
"1989","Not Employed","indirect migration background","9.92","3.26","109","0","0","11.23","32.07","100","6.58","13.26","0","100","3.30163288116455","5.93663311004639"
"1989","Not Employed","no migration background","6.94","0","2521","0","0","2.78","16.58","100","6.19","7.69","0","100","0","0"
"1990","Employed","direct migration background","5.45","1.48","1749","0","0","5.45","15.2","55.93","4.99","5.91","0","89.3","2.0147271156311","2.51615333557129"
"1990","Employed","indirect migration background","5.68","1.55","177","0","0","4.83","17.88","43.91","3.82","7.54","0","90.28","1.0768529176712","2.36499500274658"
"1990","Employed","no migration background","3.7","0.72","4246","0","0","3.06","10.28","49.94","3.44","3.96","0","93.94","0.823519945144653","0.970658898353577"
