"year","e11102","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Employed","general elemantary","5.44","1.67","1709","0","0","5.56","15.15","52.33","4.93","5.95","0","87.28","1.8793728351593","2.64576888084412"
"1984","Employed","higher education","3.23","1.03","633","0","0","3.08","8.11","36.93","2.69","3.77","0","76.78","0.947121620178223","1.31123733520508"
"1984","Employed","higher vocational","3.95","1.17","474","0","0","3.57","9.12","41.42","3.16","4.74","0","82.29","1.07185256481171","1.56313645839691"
"1984","Employed","in school","","","","","","","","","","","","","",""
"1984","Employed","inadequately","8.92","2.67","639","0","0","11.29","27.4","67.49","7.98","9.86","0","97.38","2.08144807815552","3.32017540931702"
"1984","Employed","middle vocational","4.51","1.34","3835","0","0","4.35","13.03","45.11","4.21","4.81","0","95.5","1.47150456905365","1.67585563659668"
"1984","Employed","vocational + Abi","6.19","0","231","0","0","3.24","18.14","75.49","4.2","8.18","0","87.22","0.802992284297943","2.01681780815125"
"1984","Not Employed","general elemantary","7.49","0","1753","0","0","4.73","19.23","100","6.53","8.45","0","100","0.901509344577789","1.60598456859589"
"1984","Not Employed","higher education","8.31","0","160","0","0","4.82","20.83","100","4.86","11.76","0","100","0","1.29252278804779"
"1984","Not Employed","higher vocational","9.86","0","186","0","0","4.01","25.21","100","6.19","13.53","0","100","0","1.18158721923828"
"1984","Not Employed","in school","7.91","3.08","177","0.91","1.76","7.45","26.35","44.99","5.98","9.84","0","87.28","2.79550290107727","4.06365823745728"
"1984","Not Employed","inadequately","20.81","8.23","378","0","0.87","27.41","72.77","100","18.06","23.56","0","100","5.5815601348877","9.70891284942627"
"1984","Not Employed","middle vocational","7.62","0","1876","0","0","4.07","19.92","100","6.65","8.59","0","100","0","1.27808845043182"
"1984","Not Employed","vocational + Abi","16.04","1.03","81","0","0","20.87","59.08","100","9.86","22.22","0","100","0","4.90535879135132"
"1985","Employed","general elemantary","5.42","1.64","1541","0","0","5.31","14.68","56.88","4.91","5.93","0","87.11","1.99015736579895","2.61187672615051"
"1985","Employed","higher education","2.73","1","608","0","0","3.3","7.64","22.35","2.32","3.14","0","62.49","1.08515071868896","1.51987719535828"
"1985","Employed","higher vocational","4.21","1.09","452","0","0","3.7","9.24","63.22","3.39","5.03","0","74.71","1.07436573505402","1.45170521736145"
"1985","Employed","in school","","","","","","","","","","","","","",""
"1985","Employed","inadequately","6.91","2.91","507","0","0","8.67","19.11","50.38","6.1","7.72","0","75.08","2.85838770866394","3.89880061149597"
"1985","Employed","middle vocational","4.33","1.3","3473","0","0","4.72","11.72","50.3","4.02","4.64","0","97.9","1.47883224487305","1.68959820270538"
"1985","Employed","vocational + Abi","4.77","0","201","0","0","3.42","16.21","51.69","3.1","6.44","0","70.16","0.769983172416687","1.84561741352081"
"1985","Not Employed","general elemantary","7.82","0","1538","0","0","4.19","18.94","100","6.73","8.91","0","100","1.11409497261047","1.685054063797"
"1985","Not Employed","higher education","4.55","0","150","0","0","1.35","9.92","97.9","1.99","7.11","0","99.09","0","0.541837990283966"
"1985","Not Employed","higher vocational","6.51","0","169","0","0","2.26","15.94","100","3.64","9.38","0","100","0","0.546837449073792"
"1985","Not Employed","in school","8.68","3.23","180","1.03","1.63","7.6","22.03","94.76","6.44","10.92","0","100","2.83798265457153","4.89338874816895"
"1985","Not Employed","inadequately","21.97","8.55","340","0","1.54","27.32","80.41","100","19.1","24.84","0","100","6.64214611053467","12.2279682159424"
"1985","Not Employed","middle vocational","7.26","0","1719","0","0","3.47","17.04","100","6.26","8.26","0","100","0","1.18964576721191"
"1985","Not Employed","vocational + Abi","13.22","0","79","0","0","11.85","44.77","99.43","7.3","19.14","0","100","0","6.88004779815674"
"1986","Employed","general elemantary","5.09","1.46","1543","0","0","4.86","14.23","57.03","4.57","5.61","0","96.57","1.66143524646759","2.14295697212219"
"1986","Employed","higher education","3.33","1.14","607","0","0","3.53","9","37.5","2.84","3.82","0","54.8","1.14419889450073","1.74513959884644"
"1986","Employed","higher vocational","3.08","1.15","418","0","0","3.02","7.15","44.21","2.44","3.72","0","61.36","1.13183891773224","1.40246689319611"
"1986","Employed","in school","","","","","","","","","","","","","",""
"1986","Employed","inadequately","6.67","2.41","466","0","0","7.9","17.85","47.4","5.68","7.66","0","93.53","2.6264009475708","3.48652219772339"
"1986","Employed","middle vocational","4.36","1.17","3378","0","0","3.94","12.47","53.99","4.04","4.68","0","91.2","1.30699479579926","1.49486291408539"
"1986","Employed","vocational + Abi","5.25","0","205","0","0","2.98","13.97","72.61","3.38","7.12","0","80.06","0.425160646438599","1.85792899131775"
"1986","Not Employed","general elemantary","7.47","0","1379","0","0","3.89","20.26","100","6.37","8.57","0","100","0.95790821313858","1.50291275978088"
"1986","Not Employed","higher education","7.9","0","142","0","0","1.87","13.45","100","3.95","11.85","0","100","0","1.19001471996307"
"1986","Not Employed","higher vocational","9.76","0","165","0","0","3.65","29.12","100","6.31","13.21","0","100","0","0.90565812587738"
"1986","Not Employed","in school","8.02","2.7","182","0.91","1.46","7.06","18.57","86.19","5.95","10.09","0","99.74","2.49918508529663","4.05661630630493"
"1986","Not Employed","inadequately","21.56","7.15","324","0","1.04","24.04","92.8","100","18.69","24.43","0","100","6.02567481994629","9.59319305419922"
"1986","Not Employed","middle vocational","6.73","0","1636","0","0","3.38","16","100","5.78","7.68","0","100","0","1.31691837310791"
"1986","Not Employed","vocational + Abi","10.41","0","73","0","0","5.9","39.23","99.16","4.02","16.8","0","100","0","2.22776484489441"
"1987","Employed","general elemantary","5.4","1.3","1542","0","0","4.98","15.33","64.26","4.86","5.94","0","97.92","1.68044233322144","2.20356774330139"
"1987","Employed","higher education","2.94","1.02","601","0","0","2.68","7.67","31.96","2.42","3.46","0","81.08","1.023606300354","1.39685142040253"
"1987","Employed","higher vocational","3.81","1.11","407","0","0","3.21","8.75","53.44","2.96","4.66","0","96.39","1.09229350090027","1.55916714668274"
"1987","Employed","in school","","","","","","","","","","","","","",""
"1987","Employed","inadequately","8.73","2.86","471","0","0","10.96","22.83","70.59","7.69","9.77","0","93.37","2.51434421539307","3.50492882728577"
"1987","Employed","middle vocational","3.87","1.04","3389","0","0","3.81","10.97","42.12","3.58","4.16","0","82.49","1.23308026790619","1.42737591266632"
"1987","Employed","vocational + Abi","3.72","0","206","0","0","2.45","8.7","55.9","2.34","5.1","0","68.1","0.320816248655319","1.88264179229736"
"1987","Not Employed","general elemantary","6.62","0","1312","0","0","3.19","16.3","100","5.55","7.69","0","100","0.731527149677277","1.37114787101746"
"1987","Not Employed","higher education","9.55","0","143","0","0","3.34","38.35","100","5.89","13.21","0","100","0","1.40548455715179"
"1987","Not Employed","higher vocational","7.54","0","162","0","0","3.34","15.96","98.58","4.85","10.23","0","100","0","1.22927844524384"
"1987","Not Employed","in school","8.13","2.99","179","0.55","1.6","8.45","21.03","88.61","6.11","10.15","0","88.61","2.67977428436279","4.4222264289856"
"1987","Not Employed","inadequately","20.62","9.05","291","0","1.85","21.02","87.77","100","17.65","23.59","0","100","5.47356462478638","8.79440879821777"
"1987","Not Employed","middle vocational","6.89","0","1597","0","0","3.69","16.23","100","5.93","7.85","0","100","0","1.13204765319824"
"1987","Not Employed","vocational + Abi","11.43","0","72","0","0","6.79","31.96","98.81","5.28","17.58","0","100","0","2.03715991973877"
"1988","Employed","general elemantary","5.66","1.22","1527","0","0","5.43","15.93","69.09","5.08","6.24","0","95.41","1.68329858779907","2.34029579162598"
"1988","Employed","higher education","2.57","0.75","572","0","0","2.54","7.79","27.57","2.12","3.02","0","63.05","0.866668522357941","1.32992553710938"
"1988","Employed","higher vocational","2.91","0.83","390","0","0","2.54","7.78","35.93","2.16","3.66","0","66.87","0.969188034534454","1.35230374336243"
"1988","Employed","in school","","","","","","","","","","","","","",""
"1988","Employed","inadequately","9.41","3.24","402","0","0","10.1","23.7","77.55","8.32","10.5","0","77.55","2.3258752822876","4.1821985244751"
"1988","Employed","middle vocational","3.8","0.98","3250","0","0","3.93","11.54","37.38","3.52","4.08","0","91.58","1.18004310131073","1.35840702056885"
"1988","Employed","vocational + Abi","3.79","0.51","200","0","0","3.38","12.93","42.62","2.45","5.13","0","57.26","0.788349747657776","1.86008894443512"
"1988","Not Employed","general elemantary","7.45","0","1213","0","0","3.34","17.35","100","6.21","8.69","0","100","0.71626889705658","1.39116489887238"
"1988","Not Employed","higher education","3.35","0","129","0","0","2.39","8.38","63.05","1.36","5.34","0","81.88","0","0.9936882853508"
"1988","Not Employed","higher vocational","5.58","0","151","0","0","3.87","15.21","64.53","3.41","7.75","0","100","0","1.9418089389801"
"1988","Not Employed","in school","8.19","2.87","155","0.92","1.5","6.96","18.24","97.27","5.91","10.47","0","97.27","2.49347829818726","3.91622686386108"
