"year","e11102","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Employed","college entrance qualification","4.51","1.01","860","0","0","3.38","12.54","63.83","3.74","5.28","0","87.22","0.925479292869568","1.29655075073242"
"1984","Employed","lower secondary degree","4.75","1.48","3500","0","0","4.72","13.65","47","4.43","5.07","0","95.5","1.50623095035553","1.69992613792419"
"1984","Employed","no degree/no degree yet","8.04","2.67","728","0","0","11.26","25.79","54.08","7.22","8.86","0","89.37","2.41977906227112","3.36073064804077"
"1984","Employed","Other degree","7.77","3.12","1132","0","0","8.25","24.34","65.37","7.11","8.43","0","97.38","2.7804012298584","3.37816119194031"
"1984","Employed","secondary school degree","3.57","1.14","1295","0","0","3.45","9.58","41.42","3.15","3.99","0","75","1.08680045604706","1.33757412433624"
"1984","Not Employed","college entrance qualification","12.19","1.77","429","0","0","9.3","36.13","100","9.85","14.53","0","100","1.72539758682251","2.84071183204651"
"1984","Not Employed","lower secondary degree","7.28","0","2615","0","0","3.45","18.78","100","6.5","8.06","0","100","0","0"
"1984","Not Employed","no degree/no degree yet","13.32","3.95","573","0","1.64","14.72","36.13","100","11.29","15.35","0","100","4.35482978820801","6.5935640335083"
"1984","Not Employed","Other degree","19.47","5.99","320","0","1.27","23.85","65.52","100","16.65","22.29","0","100","5.0552921295166","8.07615756988525"
"1984","Not Employed","secondary school degree","6.45","0.65","664","0","0","4.07","13.33","100","5.07","7.83","0","100","1.1376690864563","1.79858219623566"
"1985","Employed","college entrance qualification","4.07","0.94","839","0","0","3.54","9.56","62.49","3.38","4.76","0","97.9","0.963318586349487","1.3429571390152"
"1985","Employed","lower secondary degree","4.57","1.4","3164","0","0","4.97","12.6","48.76","4.25","4.89","0","96.42","1.51672351360321","1.74134993553162"
"1985","Employed","no degree/no degree yet","6.03","3.08","566","0","0","7.31","17.78","39.13","5.3","6.76","0","67.94","2.93526458740234","3.90641593933105"
"1985","Employed","Other degree","7.43","3.16","961","0","0","9.06","20.43","67.57","6.75","8.11","0","88.04","2.94070649147034","3.58520722389221"
"1985","Employed","secondary school degree","3.67","1.14","1241","0","0","3.95","10.03","37.31","3.23","4.11","0","87.11","1.14706325531006","1.40067529678345"
"1985","Not Employed","college entrance qualification","9.95","0.82","391","0","0","5.12","30.68","99.43","7.7","12.2","0","100","1.11020600795746","2.1957585811615"
"1985","Not Employed","lower secondary degree","7.22","0","2326","0","0","3.09","16.81","100","6.37","8.07","0","100","0","0"
"1985","Not Employed","no degree/no degree yet","13.21","4.36","534","0","1.39","12.87","33.97","100","11.17","15.25","0","100","5.47252607345581","7.1538872718811"
"1985","Not Employed","Other degree","20.04","6.04","268","0","0.77","22.48","75.08","100","16.79","23.29","0","100","4.99972820281982","8.57648944854736"
"1985","Not Employed","secondary school degree","6.18","0","640","0","0","4.01","11.72","100","4.73","7.63","0","100","1.10658550262451","1.8271187543869"
"1986","Employed","college entrance qualification","4.1","0.94","869","0","0","3.31","11.03","54.8","3.44","4.76","0","86.42","0.997660219669342","1.35654628276825"
"1986","Employed","lower secondary degree","4.48","1.25","3058","0","0","4.14","12.47","53.99","4.14","4.82","0","96.57","1.35409319400787","1.53101933002472"
"1986","Employed","no degree/no degree yet","6.61","2.41","521","0","0","8.75","17.46","58.62","5.66","7.56","0","93.53","2.56903767585754","3.48652219772339"
"1986","Employed","Other degree","6.82","3.13","921","0","0","8.68","18.71","50.06","6.19","7.45","0","71.66","2.67714238166809","3.258136510849"
"1986","Employed","secondary school degree","3.71","1.11","1237","0","0","3.47","9.93","44.76","3.24","4.18","0","81.2","1.10878360271454","1.38431739807129"
"1986","Not Employed","college entrance qualification","10.7","0.71","388","0","0","5.04","29.12","100","8.34","13.06","0","100","1.06793749332428","1.86950469017029"
"1986","Not Employed","lower secondary degree","6.84","0","2129","0","0","2.74","16.74","100","6.01","7.67","0","100","0","0"
"1986","Not Employed","no degree/no degree yet","13.17","3.44","515","0","1.28","11.97","29.87","100","11.15","15.19","0","100","4.08271932601929","6.07661819458008"
"1986","Not Employed","Other degree","21.95","7.06","248","0","1.51","23.56","97.94","100","18.34","25.56","0","100","5.24365901947021","7.11028671264648"
"1986","Not Employed","secondary school degree","6.04","0","604","0","0","3.87","15.19","97.87","4.76","7.32","0","100","1.12755715847015","1.76800680160522"
"1987","Employed","college entrance qualification","3.7","0.95","872","0","0","2.82","9.57","53.15","3.12","4.28","0","81.08","0.999088764190674","1.30950355529785"
"1987","Employed","lower secondary degree","4.26","1.11","3050","0","0","4.1","12.04","46.22","3.94","4.58","0","93.16","1.26587498188019","1.47871339321136"
"1987","Employed","no degree/no degree yet","6.99","2.51","525","0","0","9.35","18.82","70.59","6.04","7.94","0","93.37","2.41226077079773","3.29100346565247"
"1987","Employed","Other degree","6.68","3","896","0","0","7.69","17.43","54.73","6.08","7.28","0","70.28","2.72673392295837","3.40274429321289"
