"year","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","college entrance qualification","7.17","1.19","1289","0","0","4.76","18.82","100","6.22","8.12","0","100","1.19478499889374","1.55246520042419"
"1984","lower secondary degree","5.95","0.3","6115","0","0","4.27","15.52","100","5.57","6.33","0","100","1.16970205307007","1.34160733222961"
"1984","no degree/no degree yet","11.38","3.59","1301","0","1.09","13.03","30.26","100","10.35","12.41","0","100","3.36073064804077","3.94701552391052"
"1984","Other degree","10.56","3.52","1452","0","0","11.32","28.6","100","9.72","11.4","0","100","3.29087042808533","3.79440116882324"
"1984","secondary school degree","4.63","1.03","1959","0","0","3.67","11","68.53","4.08","5.18","0","100","1.14908111095428","1.40041971206665"
"1985","college entrance qualification","6.01","0.93","1230","0","0","3.97","13.55","97.9","5.14","6.88","0","100","1.08207809925079","1.4309686422348"
"1985","lower secondary degree","5.83","0","5490","0","0","4.43","13.88","100","5.42","6.24","0","100","1.22043335437775","1.3928587436676"
"1985","no degree/no degree yet","10.94","3.86","1100","0","1.19","10.57","28.68","100","9.85","12.03","0","100","3.97222375869751","4.91216850280762"
"1985","Other degree","10.52","3.53","1229","0","0","10.47","26.53","100","9.6","11.44","0","100","3.31400156021118","3.99250435829163"
"1985","secondary school degree","4.61","1.03","1881","0","0","3.97","11.17","77.87","4.03","5.19","0","100","1.19237196445465","1.45170521736145"
"1986","college entrance qualification","6.25","0.91","1257","0","0","3.64","13.73","99.16","5.37","7.13","0","100","1.10071349143982","1.40394198894501"
"1986","lower secondary degree","5.6","0","5187","0","0","3.69","13.97","99.84","5.2","6","0","100","1.12162506580353","1.26796627044678"
"1986","no degree/no degree yet","10.91","2.96","1036","0","1.02","10.09","26.69","100","9.78","12.04","0","100","3.28718185424805","4.14619874954224"
"1986","Other degree","10.31","3.36","1169","0","0","10.95","24.04","100","9.36","11.26","0","100","3.12194347381592","4.14451742172241"
