"year","e11103","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Full Time","(0) in school","","","","","","","","","","","","","",""
"1984","Full Time","(1a) inadequately completed","5.6","1.78","594","0","0","7.12","18.22","38.1","4.94","6.26","0","51.02","1.78187942504883","2.86125254631042"
"1984","Full Time","(1b) general elementary school","3.83","1.23","1034","0","0","4.18","11.86","31.9","3.34","4.32","0","79.65","1.61222565174103","2.15999436378479"
"1984","Full Time","(1c) basic vocational qualification","3.57","1.3","2308","0","0","3.9","10.26","32.72","3.3","3.84","0","63.93","1.33944153785706","1.57970571517944"
"1984","Full Time","(2a) intermediate vocational","2.28","0","769","0","0","2.34","5.44","25.75","1.91","2.65","0","45.66","0","0.884140193462372"
"1984","Full Time","(2b) intermediate general qualification","4.13","1.29","132","0","0","5.35","11.03","43.16","2.85","5.41","0","44.75","1.01898562908173","2.17449069023132"
"1984","Full Time","(2c_gen) general maturity certificate","4.53","0.86","79","0","0","5.46","12.07","63.93","1.64","7.42","0","79.22","0.898554146289825","4.23195743560791"
"1984","Full Time","(2c_voc) vocational maturity certificate","3.16","0","249","0","0","2.37","5.7","39.1","1.87","4.45","0","65.52","0","1.4102623462677"
"1984","Full Time","(3a) lower tertiary education","2.27","0.8","167","0","0","2.8","6.63","24.59","1.64","2.9","0","28.56","0","1.24065470695496"
"1984","Full Time","(3b) higher tertiary education","2.48","1.21","301","0","0","2.94","6.76","15.06","2.03","2.93","0","37.17","1.01881659030914","1.56146681308746"
"1984","Not Working","(0) in school","7.91","3.08","177","0.91","1.76","7.45","26.35","44.99","5.98","9.84","0","87.28","2.79550290107727","4.06365823745728"
"1984","Not Working","(1a) inadequately completed","20.87","7.12","396","0","0","28.34","79.22","100","18.12","23.62","0","100","5.52478742599487","9.20889568328857"
"1984","Not Working","(1b) general elementary school","7.66","0","1523","0","0","4.4","20.42","100","6.6","8.72","0","100","0","1.27465224266052"
"1984","Not Working","(1c) basic vocational qualification","7.36","0","1339","0","0","3.1","19","100","6.22","8.5","0","100","0","0"
"1984","Not Working","(2a) intermediate vocational","6.36","0","408","0","0","3.34","14.84","100","4.49","8.23","0","100","0","1.22135579586029"
"1984","Not Working","(2b) intermediate general qualification","6.91","2.15","241","0","0","5.92","13.27","100","4.77","9.05","0","100","2.07950735092163","3.03780746459961"
"1984","Not Working","(2c_gen) general maturity certificate","13.99","3.97","226","0","1.25","13.65","37.5","100","10.84","17.14","0","100","3.22168254852295","5.06106281280518"
"1984","Not Working","(2c_voc) vocational maturity certificate","13.66","0.5","131","0","0","8.21","51.57","100","8.89","18.43","0","100","0","2.84071183204651"
"1984","Not Working","(3a) lower tertiary education","11.54","0","61","0","0","3.45","36.27","100","4.37","18.71","0","100","0","1.90821170806885"
"1984","Not Working","(3b) higher tertiary education","6.16","0","99","0","0","5.46","12.95","100","2.69","9.63","0","100","0","1.72539758682251"
"1984","Part Time","(0) in school","","","","","","","","","","","","","",""
"1984","Part Time","(1a) inadequately completed","18.41","11.45","123","0","2.52","28.81","48.9","67.49","15.15","21.67","0","89.37","5.73475456237793","12.2457790374756"
"1984","Part Time","(1b) general elementary school","8.78","2.59","452","0","0","9.24","25.35","69.67","7.3","10.26","0","97.38","2.74667859077454","4.05777597427368"
"1984","Part Time","(1c) basic vocational qualification","8.36","2.6","615","0","0","9.86","25.13","67","7.24","9.48","0","95.5","2.59619450569153","3.63564515113831"
"1984","Part Time","(2a) intermediate vocational","6.72","2.59","233","0","0","7.15","19.33","51.83","5.27","8.17","0","75","2.15330147743225","3.09308671951294"
"1984","Part Time","(2b) intermediate general qualification","5.98","2.93","104","0","1.2","7.1","15.39","52.33","4.11","7.85","0","65.62","1.75860691070557","3.780757188797"
"1984","Part Time","(2c_gen) general maturity certificate","11.07","2.45","104","0","0","14.09","32.95","81.36","6.99","15.15","0","81.36","1.82648396492004","4.86324977874756"
